20250303;20514.75;20733.00;20075.75;20579.00;2639372
20250304;20578.00;20725.50;20215.00;20605.50;2421789
20250305;20605.00;20648.50;20002.75;20187.00;2423929
20250306;20187.00;20286.75;19766.00;20207.00;2657460
20250308;20149.50;20149.50;19933.00;20034.00;94702
20250309;20033.75;20156.00;19228.75;19304.25;2632611
20250310;19304.50;19687.50;19140.00;19477.25;2950560
20250311;19478.00;19788.75;19387.00;19684.25;2396283
20250312;19684.25;19693.75;19165.50;19359.25;2636475
20250313;19358.75;19742.75;19334.50;19666.75;2014764
20250315;19669.50;19687.50;19551.00;19585.00;58500
20250316;19583.75;19959.25;19554.50;19821.00;999276
20250317;19821.50;19828.75;19401.00;19504.00;657827
20250318;19505.75;19935.75;19455.50;19824.00;396437
20250319;19824.00;19898.50;19530.50;19684.75;254915
20250320;19677.50;19728.75;19380.00;19458.00;21925
20250331;19359.00;19693.25;19261.25;19644.00;2244772
20250401;19643.75;20045.25;18817.50;18880.25;2575408
20250402;18879.00;19176.75;18591.25;18654.25;2346504
20250403;18654.25;18713.25;17387.00;17486.25;3254605
20250405;17126.25;17126.25;16452.50;16720.75;217142
20250406;16721.00;18360.25;16480.25;17765.00;3373454
20250407;17763.50;18357.25;16870.25;16992.50;2963209
20250408;16992.00;19388.00;16735.00;19313.25;2999048
20250409;19312.75;19336.25;17918.25;18356.75;2874606
20250410;18355.25;18873.25;18071.75;18819.00;2395450
20250412;19163.75;19253.00;18924.75;19013.00;108558
20250413;19013.25;19255.75;18738.50;18850.25;2127400
20250414;18849.25;19144.75;18692.50;18728.25;1832001
20250415;18728.25;18861.00;18116.25;18402.50;2173878
20250416;18402.50;18652.00;18261.25;18430.00;1981651
20250419;18307.50;18384.75;18220.00;18314.25;53523
20250420;18314.00;18374.00;17700.00;18003.25;1603867
20250421;18002.75;18801.25;17949.25;18761.25;1941582
20250422;18761.50;19165.75;18624.25;18839.50;2072018
20250423;18839.25;19436.00;18595.00;19412.50;1893433
20250424;19412.75;19590.00;19215.25;19554.75;1930628
20250426;19524.50;19526.75;19435.00;19454.25;60061
20250427;19454.00;19622.75;19257.75;19528.50;1673915
20250428;19528.50;19692.50;19379.25;19563.25;1624751
20250429;19563.25;19936.00;19102.25;19917.00;2051058
20250430;19917.75;20125.25;19748.25;19790.25;1730501
20250501;19791.25;20277.00;19754.50;20200.50;1607093
20250503;20182.00;20200.00;20052.75;20085.25;58079
20250504;20085.25;20191.25;19966.25;20008.50;1302402
20250505;20009.00;20136.25;19738.25;20067.50;1721228
20250506;20067.00;20107.00;19678.50;19952.25;1763972
20250507;19952.50;20337.50;19925.25;20139.25;1781616
20250508;20138.75;20290.00;20057.50;20146.50;1407879
20250510;20373.75;20502.75;20373.75;20453.00;93493
20250511;20452.25;20996.00;20441.50;20908.50;1707546
20250512;20908.50;21347.00;20818.25;21292.25;1392841
20250513;21292.50;21419.75;21237.00;21375.50;1423948
20250514;21374.75;21529.75;21192.25;21414.75;1371173
20250515;21415.00;21513.00;21320.00;21404.25;1111195
20250517;21313.50;21417.50;21286.50;21381.50;63721
20250518;21381.75;21561.00;21112.25;21539.75;1358500
20250519;21539.00;21562.25;21298.00;21431.75;1226689
20250520;21431.75;21558.50;21071.75;21147.25;1690053
20250521;21147.00;21337.75;21039.25;21178.75;1448076
20250522;21179.50;21231.50;20727.50;20953.25;1580397
20250524;20978.75;21226.75;20955.25;21188.75;70236
20250525;21188.50;21307.75;21167.00;21236.00;361931
20250526;21236.00;21488.25;21142.00;21470.50;1145350
20250527;21470.00;21776.00;21320.00;21766.00;1281251
20250528;21766.25;21858.75;21301.00;21317.00;1603605
20250529;21317.00;21433.25;21071.50;21369.00;1552911
20250531;21304.50;21348.50;21276.75;21303.50;48386
20250601;21303.75;21576.75;21163.00;21494.75;1175342
20250602;21495.75;21759.75;21398.25;21705.25;1125347
20250603;21705.50;21802.75;21641.00;21741.25;1119754
20250604;21742.00;21936.25;21471.00;21546.00;1629071
20250605;21545.25;21880.00;21544.00;21809.75;1177087
20250607;21799.25;21821.00;21726.75;21761.75;50546
20250608;21762.50;21892.50;21716.50;21832.00;957234
20250609;21833.00;22002.00;21732.00;21954.75;1264531
20250610;21954.25;22094.00;21790.25;21838.50;1520869
20250611;21838.25;21977.50;21716.50;21784.00;1239741
20250612;21785.00;21855.75;21470.50;21654.00;1632670
20250614;21566.50;21702.25;21505.00;21687.25;44346
20250615;21687.25;21996.50;21659.75;21791.50;393748
20250616;21792.25;21907.75;21639.50;21680.50;305999
20250617;21680.75;21872.75;21660.00;21723.75;196410
20250618;21724.00;21726.25;21433.50;21669.75;53933
20250619;21667.75;21899.00;21630.00;21855.50;13645
20250630;22881.50;22915.00;22593.75;22708.25;1296745
20250701;22709.25;22863.00;22584.75;22848.50;997531
20250702;22848.00;23101.25;22827.00;23034.75;663741
20250703;23034.75;23049.75;22881.25;22904.50;259377
20250705;22968.50;23027.25;22943.00;22983.75;50466
20250706;22984.50;23002.75;22780.25;22874.00;1239555
20250707;22873.50;22972.00;22841.00;22901.25;1082379
20250708;22901.00;23111.25;22843.25;23035.00;1125116
20250709;23034.50;23089.75;22901.00;23044.50;1043502
20250710;23044.50;23046.25;22830.75;22937.25;1179412
20250712;22864.50;22889.25;22802.25;22866.50;66376
20250713;22867.00;23067.75;22805.00;23011.50;972320
20250714;23012.00;23222.75;22973.75;23014.25;1378190
20250715;23014.25;23100.00;22835.75;23040.50;1368560
20250716;23040.50;23288.50;23017.00;23280.25;1036407
20250717;23280.50;23320.50;23170.00;23228.75;1010570
20250719;23240.00;23262.50;23204.50;23260.00;31852
20250720;23260.25;23425.00;23223.50;23346.50;934499
20250721;23346.50;23367.75;23105.00;23261.75;1254724
20250722;23262.00;23416.50;23142.50;23401.00;1223925
20250723;23400.50;23425.00;23298.50;23406.25;1027491
20250724;23406.50;23477.00;23330.25;23447.25;880968
20250726;23516.00;23557.50;23504.75;23534.25;47107
20250727;23534.00;23585.00;23437.00;23528.50;919515
20250728;23528.50;23652.25;23422.00;23474.75;1132886
20250729;23474.50;23740.75;23355.00;23725.00;1231612
20250730;23725.00;23848.00;23241.75;23297.50;1771854
20250731;23298.25;23343.00;22788.25;22869.00;1851172
20250802;22850.50;22931.50;22822.00;22927.00;67473
20250803;22927.00;23363.25;22916.75;23334.00;1183668
20250804;23334.00;23404.25;23045.25;23052.75;1536156
20250805;23052.75;23480.00;23049.00;23451.50;1362020
20250806;23451.75;23671.25;23330.00;23540.00;1607016
20250807;23539.75;23768.50;23503.25;23767.25;1075465
20250809;23767.25;23770.00;23701.25;23707.75;38803
20250810;23707.00;23804.50;23587.00;23636.75;1075753
20250811;23636.00;23966.50;23596.00;23960.50;1180894
20250812;23959.75;24069.00;23886.00;23949.25;1104161
20250813;23949.50;24005.50;23793.25;23888.75;1187173
20250814;23889.25;23962.75;23734.75;23796.50;1120802
20250816;23795.00;23860.25;23792.00;23851.00;28395
20250817;23849.75;23882.00;23718.75;23804.75;1004013
20250818;23805.00;23806.00;23413.50;23422.00;1411472
20250819;23422.75;23452.00;23035.25;23319.50;1741717
20250820;23319.25;23369.50;23119.50;23248.00;1587420
20250821;23249.00;23650.00;23074.25;23582.75;1502108
20250823;23600.00;23610.00;23545.00;23574.50;42947
20250824;23575.00;23616.75;23445.00;23496.50;1115468
20250825;23496.25;23625.00;23371.25;23614.00;1259050
20250826;23614.50;23685.00;23429.00;23508.25;1177712
20250827;23508.25;23803.75;23486.75;23748.25;1345638
20250828;23747.50;23755.75;23401.50;23454.50;1396698
20250830;23478.50;23546.00;23464.25;23538.00;30949
20250831;23538.50;23555.25;23371.50;23445.50;328668
20250901;23445.50;23484.50;23025.00;23334.50;1753185
20250902;23333.75;23526.00;23299.75;23438.00;1507347
20250903;23438.00;23722.00;23410.00;23706.25;1295322
20250904;23706.25;23902.50;23505.00;23673.00;1796810
20250906;23676.50;23784.50;23650.50;23777.75;56629
20250907;23778.00;23888.00;23726.25;23807.25;1218657
20250908;23807.50;23918.00;23726.50;23885.75;1179729
20250909;23885.50;24041.00;23785.00;23900.75;1330531
20250910;23900.50;24048.75;23845.00;24019.25;1154219
20250911;24019.75;24159.00;23968.75;24114.50;1007272
20250913;24112.25;24129.75;24099.25;24111.00;16676
20250914;24110.25;24315.75;24075.50;24305.00;495918
20250915;24305.25;24403.75;24257.50;24304.50;221583
20250916;24304.25;24345.00;24003.50;24341.00;251762
20250917;24342.25;24569.25;24317.00;24496.00;153701
20250918;24498.00;24625.50;24411.00;24566.00;14067
20250930;24830.75;25037.00;24633.75;25022.50;1328353
20251001;25021.75;25180.00;24993.75;25124.25;1280707
20251002;25124.25;25197.00;24923.00;24981.50;1365912
20251004;24994.00;25087.25;24994.00;25066.75;40653
20251005;25067.50;25253.00;25045.00;25142.00;1120280
20251006;25141.75;25274.75;24985.25;25033.50;1487759
20251007;25033.00;25393.00;25026.25;25379.00;1146038
20251008;25379.25;25379.25;25160.75;25335.00;1397570
20251009;25335.50;25388.00;24157.75;24188.25;2389195
20251011;24482.00;24794.25;24482.00;24786.00;137703
20251012;24786.75;24965.00;24724.50;24912.00;1864300
20251013;24912.25;25044.50;24423.25;24773.00;2361646
20251014;24772.50;25117.75;24663.50;24943.25;2120468
20251015;24943.25;25179.75;24643.25;24760.00;2611799
20251016;24759.50;25054.25;24410.25;25033.00;2495686
20251018;25067.00;25100.00;24987.50;25012.25;58128
20251019;25011.50;25355.00;24956.00;25323.75;1298481
20251020;25323.50;25368.00;25203.00;25245.00;1379119
20251021;25245.00;25338.50;24805.25;24996.50;2098205
20251022;24996.25;25305.00;24933.25;25297.50;1526318
20251023;25298.75;25569.00;25284.25;25510.25;1207669
20251025;25698.50;25788.00;25698.50;25717.25;64071
20251026;25717.00;26026.00;25707.50;25994.75;942446
20251027;25994.25;26232.00;25942.25;26184.00;1144733
20251028;26184.00;26378.50;26047.50;26235.75;1703756
20251029;26235.25;26399.50;25853.00;26170.50;2095831
20251030;26171.25;26273.00;25887.75;25983.75;1733752
20251101;26026.00;26092.75;26012.50;26080.75;30805
20251102;26080.75;26265.75;26012.75;26069.00;1407537
20251103;26068.50;26069.25;25501.75;25503.75;2034999
20251104;25504.25;25878.50;25282.75;25773.00;1766167
20251105;25772.75;25823.75;25197.25;25316.75;2272838
20251106;25316.75;25354.75;24709.00;25227.25;2541453
20251108;25319.75;25389.25;25293.00;25336.00;48015
20251109;25335.25;25760.00;25268.75;25742.75;1737676
20251110;25742.00;25768.75;25478.50;25650.25;1579341
20251111;25650.50;25830.50;25488.75;25540.50;1782274
20251112;25541.25;25721.75;25002.00;25108.00;2579192
20251113;25107.50;25293.50;24626.00;25147.50;2672226
20251115;25144.00;25188.75;25021.50;25170.00;60948
20251116;25169.50;25362.00;24732.00;24920.00;2576707
20251117;24920.25;24959.75;24380.00;24591.00;3084769
20251118;24590.25;25111.25;24446.50;25109.25;2899668
20251119;25108.25;25310.00;24018.00;24137.00;3237479
20251120;24137.00;24596.50;23904.00;24349.25;2881029
20251122;24449.75;24536.25;24445.50;24471.75;43784
20251123;24470.75;24993.25;24361.25;24959.75;1893066
20251124;24960.00;25135.75;24602.00;25086.25;2100840
20251125;25086.50;25375.50;25066.75;25323.50;1662035
20251126;25322.75;25339.50;25285.75;25328.00;221918
20251127;25328.25;25500.25;25324.25;25484.75;343918
20251129;25484.00;25542.25;25442.75;25466.50;47749
20251130;25467.50;25495.75;25193.50;25399.00;1802605
20251201;25398.50;25670.00;25324.00;25623.25;1818061
20251202;25624.50;25685.75;25420.75;25647.50;1570108
20251203;25648.00;25732.50;25487.00;25621.25;1617124
20251204;25620.75;25867.75;25579.00;25735.00;1517041
20251206;25748.50;25771.00;25719.00;25745.50;22498
20251207;25745.75;25860.75;25563.75;25726.50;1392524
20251208;25727.00;25738.50;25560.00;25672.00;1189766
20251209;25672.00;25869.75;25528.25;25729.25;1714260
20251210;25730.00;25862.50;25382.00;25671.50;1961475
20251211;25672.00;25704.50;25117.75;25203.00;2155331
20251213;25214.50;25245.25;25131.25;25194.00;26714
20251214;25191.25;25410.00;25034.50;25058.50;888612
20251215;25058.50;25202.25;24826.00;25076.25;528781
20251216;25075.00;25266.00;24658.75;24705.00;296449
20251217;24707.00;25178.25;24674.50;25023.50;251903
20251218;25025.00;25161.75;24980.50;25120.00;15914
20251231;25460.00;25503.25;25449.25;25497.00;17774
20260101;25497.00;25803.50;25265.25;25393.75;1665204
20260103;25430.00;25463.50;25406.00;25457.75;41650
20260104;25457.50;25708.00;25435.25;25566.00;1341509
20260105;25566.25;25844.75;25527.00;25825.00;1366938
20260106;25825.25;25998.00;25727.00;25823.50;1383870
20260107;25822.75;25844.25;25569.50;25675.75;1643529
20260108;25675.25;25986.00;25615.75;25931.50;1587189
20260110;25946.50;25955.75;25870.25;25894.00;29680
20260111;25893.50;26020.50;25632.75;25895.75;1359596
20260112;25896.00;26046.25;25803.25;25891.00;1811785
20260113;25891.25;25926.00;25421.25;25605.50;2156197
20260114;25605.50;25954.25;25562.50;25741.50;1803822
20260115;25741.25;25891.25;25590.25;25681.75;1514366
20260117;25556.00;25559.00;25403.50;25467.00;65994
20260118;25466.50;25470.00;25236.25;25378.50;783910
20260119;25379.00;25438.75;25095.25;25116.25;2361891
20260120;25116.75;25653.25;25026.00;25552.25;2698287
20260121;25553.25;25739.75;25483.25;25617.25;1738615
20260122;25617.25;25845.50;25540.00;25679.00;1689024
20260124;25590.25;25590.50;25399.50;25559.50;71230
20260125;25559.25;25932.75;25543.25;25889.75;1471594
20260126;25890.25;26147.00;25874.75;26138.25;1270241
20260127;26138.00;26349.00;25996.25;26170.00;1693039
20260128;26169.00;26280.75;25536.00;25972.00;2445424
20260129;25971.50;25994.00;25568.75;25638.75;2587903
20260131;25530.00;25570.75;25373.25;25533.50;87691
20260201;25532.75;25978.75;25180.25;25948.00;1950586
20260202;25948.25;26027.75;25218.00;25427.75;2611419
20260203;25427.25;25514.50;24784.00;25067.75;2647337
20260204;25068.50;25169.25;24293.75;24335.00;2669417
20260205;24335.00;25221.50;24240.50;25107.75;2076421
20260207;25150.25;25295.00;25148.00;25275.75;49614
20260208;25275.25;25429.00;24955.50;25345.00;1655033
20260209;25344.50;25447.00;25197.50;25273.25;1915164
20260210;25273.25;25465.50;25058.00;25235.00;2210647
20260211;25234.50;25420.00;24721.50;24823.25;2475164
20260212;24823.00;24995.50;24578.75;24772.75;2478985
20260214;24789.25;24839.50;24754.25;24836.25;39250
20260215;24836.25;24922.25;24670.50;24817.50;642203
20260216;24817.50;24889.50;24449.25;24710.75;2409259
20260217;24711.00;25128.50;24707.75;24964.25;1822066
20260218;24964.50;25054.25;24748.00;24878.25;2094402
20260219;24877.25;25139.75;24677.00;25078.50;2171137
20260221;25036.00;25059.25;24935.75;24973.00;53575
20260222;24971.75;25040.00;24667.75;24788.25;1962668
20260223;24789.00;25080.75;24694.00;25044.25;1777019
20260224;25044.25;25495.00;24995.00;25316.50;1458433
20260225;25316.25;25415.50;24862.00;24996.25;2188123
20260226;24995.75;25098.75;24780.00;24952.50;2087994
20260228;24684.75;24816.25;24631.00;24739.00;98041
20260301;24740.00;25100.00;24477.00;24971.75;2294049
20260302;24972.50;24983.00;24350.75;24702.50;2866078
20260303;24702.75;25217.00;24498.50;25171.75;2191436
20260304;25171.00;25243.00;24774.00;25060.50;2530715
20260305;25059.75;25141.50;24605.00;24660.75;2650475
20260307;24500.00;24500.00;24167.00;24214.50;171524
20260308;24215.25;25055.00;23999.00;24881.75;2557038
20260309;24881.50;25217.75;24832.50;25015.75;2301467
20260310;25016.50;25180.00;24732.50;24788.00;1993652
20260311;24787.75;24929.00;24517.00;24528.75;2141402
20260312;24529.00;24805.00;24333.75;24335.25;2270104
20260314;24287.75;24495.75;24270.00;24440.50;86168
20260315;24440.00;24816.25;24435.00;24666.50;908857
20260316;24666.75;24896.75;24517.50;24784.00;299362
20260317;24784.25;24990.00;24346.50;24406.00;206559
20260318;24405.00;24507.75;24113.75;24402.50;134129
20260319;24406.75;24445.00;24107.50;24274.00;16297
