side,entry_ts,entry_utc,entry_price,exit_ts,exit_utc,exit_price,exit_reason,duration_min,realized_pnl_dollars,peak_pnl_ticks,worst_pnl_ticks,entry_pos_in_band,entry_z_1h_high,entry_z_15m_crm,entry_slope_15s,entry_slope_15m,entry_sig_above_1h_low
SHORT,1771857360,2026-02-23 14:36:00,24989.5,1771857420,2026-02-23 14:37:00,25005.25,hard_stop,1.0,-31.5,0.0,-63.0,2.592,1.162,2.495,5.871,0.075,2.914
LONG,1771863600,2026-02-23 16:20:00,24731.0,1771868100,2026-02-23 17:35:00,24710.0,hard_stop,75.0,-42.0,199.0,-84.0,-2.08,-3.359,-1.656,0.529,-1.304,-2.879
LONG,1771873800,2026-02-23 19:10:00,24739.0,1771874940,2026-02-23 19:29:00,24714.5,hard_stop,19.0,-49.0,43.0,-98.0,-0.936,-2.1,-0.274,0.518,-0.093,-0.901
LONG,1771878240,2026-02-23 20:24:00,24700.5,1771887600,2026-02-23 23:00:00,24789.25,time_stop,156.0,177.5,359.0,0.0,-1.255,-2.082,-0.865,0.465,-0.267,-1.142
SHORT,1771902240,2026-02-24 03:04:00,24872.75,1771909440,2026-02-24 05:04:00,24886.0,time_stop,120.0,-26.5,22.0,-53.0,1.353,0.416,1.68,0.451,0.45,2.067
LONG,1771923600,2026-02-24 09:00:00,24794.5,1771930800,2026-02-24 11:00:00,24841.5,time_stop,120.0,94.0,280.0,0.0,-0.172,-1.364,-1.248,1.244,-0.275,-0.16
LONG,1771933920,2026-02-24 11:52:00,24818.75,1771937280,2026-02-24 12:48:00,24799.0,hard_stop,56.0,-39.5,289.0,-79.0,0.174,-1.609,-0.741,0.438,0.182,0.232
SHORT,1771944780,2026-02-24 14:53:00,24912.75,1771946520,2026-02-24 15:22:00,24935.75,hard_stop,29.0,-46.0,324.0,-92.0,2.207,2.02,2.071,10.994,0.507,3.975
SHORT,1771948320,2026-02-24 15:52:00,24998.25,1771948920,2026-02-24 16:02:00,25016.5,hard_stop,10.0,-36.5,104.0,-73.0,2.789,3.54,1.694,0.255,1.103,4.223
SHORT,1771950720,2026-02-24 16:32:00,24981.0,1771951200,2026-02-24 16:40:00,25002.5,hard_stop,8.0,-43.0,34.0,-86.0,2.313,1.623,0.69,-1.183,0.872,4.656
SHORT,1771953420,2026-02-24 17:17:00,25056.25,1771956120,2026-02-24 18:02:00,25071.75,hard_stop,45.0,-31.0,80.0,-62.0,2.762,2.124,1.127,3.086,1.126,4.039
SHORT,1771958580,2026-02-24 18:43:00,25043.25,1771960200,2026-02-24 19:10:00,25013.5,crossed_15m_mean,27.0,59.5,119.0,0.0,2.358,1.425,0.63,2.085,0.039,2.455
LONG,1772005740,2026-02-25 07:49:00,25033.0,1772012940,2026-02-25 09:49:00,25075.75,time_stop,120.0,85.5,208.0,0.0,0.195,-1.623,-1.446,0.473,-0.157,0.361
SHORT,1772020380,2026-02-25 11:53:00,25117.5,1772022000,2026-02-25 12:20:00,25139.5,hard_stop,27.0,-44.0,41.0,-88.0,1.698,1.496,3.51,1.036,0.19,2.894
SHORT,1772024220,2026-02-25 12:57:00,25135.5,1772027700,2026-02-25 13:55:00,25156.25,hard_stop,58.0,-41.5,35.0,-83.0,2.086,1.892,1.632,0.791,0.272,3.853
SHORT,1772031420,2026-02-25 14:57:00,25324.0,1772031480,2026-02-25 14:58:00,25345.25,hard_stop,1.0,-42.5,0.0,-85.0,6.084,6.243,4.289,5.255,0.9,7.442
SHORT,1772033640,2026-02-25 15:34:00,25297.5,1772037060,2026-02-25 16:31:00,25314.25,hard_stop,57.0,-33.5,110.0,-67.0,4.461,2.19,1.123,3.119,1.112,6.404
SHORT,1772038860,2026-02-25 17:01:00,25327.5,1772041620,2026-02-25 17:47:00,25343.5,hard_stop,46.0,-32.0,28.0,-64.0,3.535,1.405,0.711,-0.506,0.924,2.442
SHORT,1772043420,2026-02-25 18:17:00,25338.25,1772045520,2026-02-25 18:52:00,25353.25,hard_stop,35.0,-30.0,5.0,-60.0,3.579,1.211,0.861,-0.291,0.201,2.137
SHORT,1772055660,2026-02-25 21:41:00,25476.0,1772062380,2026-02-25 23:33:00,25356.75,crossed_15m_mean,112.0,238.5,477.0,0.0,4.545,1.71,7.558,8.193,0.312,2.249
LONG,1772074800,2026-02-26 03:00:00,25307.75,1772082000,2026-02-26 05:00:00,25297.75,time_stop,120.0,-20.0,38.0,-48.0,0.162,-1.247,-0.032,0.526,-0.05,0.195
LONG,1772084820,2026-02-26 05:47:00,25309.0,1772092020,2026-02-26 07:47:00,25352.5,time_stop,120.0,87.0,207.0,-49.0,-0.176,-1.004,1.239,0.4,0.019,-0.273
SHORT,1772094300,2026-02-26 08:25:00,25365.75,1772098260,2026-02-26 09:31:00,25384.0,hard_stop,66.0,-36.5,80.0,-73.0,1.374,0.095,1.494,2.259,0.438,2.113
SHORT,1772100120,2026-02-26 10:02:00,25379.25,1772103000,2026-02-26 10:50:00,25354.25,crossed_15m_mean,48.0,50.0,100.0,-39.0,1.346,0.307,0.99,-1.633,0.281,2.269
SHORT,1772108040,2026-02-26 12:14:00,25364.75,1772108580,2026-02-26 12:23:00,25382.0,hard_stop,9.0,-34.5,0.0,-69.0,1.622,0.462,-0.388,0.624,0.071,2.216
SHORT,1772110380,2026-02-26 12:53:00,25378.25,1772112420,2026-02-26 13:27:00,25396.0,hard_stop,34.0,-35.5,64.0,-71.0,1.79,0.865,0.796,0.104,-0.033,2.445
SHORT,1772114220,2026-02-26 13:57:00,25387.0,1772115780,2026-02-26 14:23:00,25364.0,crossed_15m_mean,26.0,46.0,92.0,-33.0,2.085,0.951,1.002,0.15,0.108,2.501
LONG,1772120460,2026-02-26 15:41:00,24989.25,1772120520,2026-02-26 15:42:00,24972.75,hard_stop,1.0,-33.0,0.0,-66.0,-6.946,-10.215,-1.994,2.289,-2.519,-7.384
LONG,1772125620,2026-02-26 17:07:00,25002.75,1772126040,2026-02-26 17:14:00,24967.0,hard_stop,7.0,-71.5,0.0,-143.0,-2.937,-3.454,-0.659,0.405,-2.335,-1.552
LONG,1772128920,2026-02-26 18:02:00,24924.75,1772129160,2026-02-26 18:06:00,24906.75,hard_stop,4.0,-36.0,0.0,-72.0,-3.011,-2.853,-1.386,0.427,-1.432,-1.469
LONG,1772132520,2026-02-26 19:02:00,25009.5,1772139720,2026-02-26 21:02:00,25083.5,time_stop,120.0,148.0,331.0,0.0,-1.759,-1.758,0.707,1.031,0.011,-0.851
LONG,1772147760,2026-02-26 23:16:00,25019.25,1772148900,2026-02-26 23:35:00,25003.0,hard_stop,19.0,-32.5,57.0,-65.0,-0.868,-1.195,-1.621,1.33,-0.233,-0.484
LONG,1772151060,2026-02-27 00:11:00,25015.25,1772152020,2026-02-27 00:27:00,24998.5,hard_stop,16.0,-33.5,31.0,-67.0,-0.605,-1.056,-0.776,0.689,-0.371,-0.369
LONG,1772154300,2026-02-27 01:05:00,24999.25,1772154540,2026-02-27 01:09:00,24979.0,hard_stop,4.0,-40.5,0.0,-81.0,-0.379,-1.01,-0.524,0.496,-0.538,-0.262
LONG,1772157300,2026-02-27 01:55:00,24990.75,1772164500,2026-02-27 03:55:00,25027.25,time_stop,120.0,73.0,178.0,-4.0,-0.434,-1.065,-0.393,0.649,-0.408,-0.3
SHORT,1772177520,2026-02-27 07:32:00,25065.5,1772179260,2026-02-27 08:01:00,25084.5,hard_stop,29.0,-38.0,7.0,-76.0,1.302,0.527,1.525,1.421,0.235,2.177
SHORT,1772183520,2026-02-27 09:12:00,25085.75,1772185080,2026-02-27 09:38:00,25041.5,crossed_15m_mean,26.0,88.5,177.0,-46.0,1.337,1.16,1.682,0.583,0.156,2.375
LONG,1772187720,2026-02-27 10:22:00,25009.25,1772189700,2026-02-27 10:55:00,24993.25,hard_stop,33.0,-32.0,132.0,-64.0,0.143,-1.595,-1.685,0.631,-0.322,0.255
LONG,1772191620,2026-02-27 11:27:00,24996.75,1772192160,2026-02-27 11:36:00,24970.0,hard_stop,9.0,-53.5,10.0,-107.0,0.025,-2.075,-1.238,0.409,-0.296,0.045
LONG,1772194380,2026-02-27 12:13:00,24976.25,1772195760,2026-02-27 12:36:00,24958.75,hard_stop,23.0,-35.0,70.0,-70.0,-0.8,-2.585,-0.816,0.781,-0.638,-1.275
LONG,1772197620,2026-02-27 13:07:00,24930.0,1772198040,2026-02-27 13:14:00,24911.0,hard_stop,7.0,-38.0,0.0,-76.0,-1.061,-3.675,-1.319,0.664,-0.607,-1.393
LONG,1772200080,2026-02-27 13:48:00,24848.5,1772201700,2026-02-27 14:15:00,24833.0,hard_stop,27.0,-31.0,87.0,-62.0,-2.722,-6.26,-1.899,0.622,-1.081,-3.575
LONG,1772203800,2026-02-27 14:50:00,24905.0,1772203980,2026-02-27 14:53:00,24889.0,hard_stop,3.0,-32.0,42.0,-64.0,-1.297,-3.132,0.152,1.924,-0.528,-1.189
LONG,1772206080,2026-02-27 15:28:00,24979.0,1772206260,2026-02-27 15:31:00,24955.0,hard_stop,3.0,-48.0,0.0,-96.0,0.118,-1.014,1.832,0.645,-0.128,0.097
LONG,1772213400,2026-02-27 17:30:00,24956.75,1772214120,2026-02-27 17:42:00,24928.25,hard_stop,12.0,-57.0,106.0,-114.0,0.159,-1.385,0.136,0.536,0.762,0.158
LONG,1772217180,2026-02-27 18:33:00,24901.5,1772221380,2026-02-27 19:43:00,24882.0,hard_stop,70.0,-39.0,197.0,-78.0,-0.249,-2.448,-1.898,0.58,-0.332,-0.28
