**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

side,entry_ts,entry_utc,entry_price,exit_ts,exit_utc,exit_price,exit_reason,duration_min,realized_pnl_dollars,peak_pnl_ticks,worst_pnl_ticks,entry_pos_in_band,entry_z_1h_high,entry_z_15m_crm,entry_slope_15s,entry_slope_15m,entry_sig_above_1h_low
SHORT,1749232440,2025-06-06 17:54:00,21816.5,1749232620,2025-06-06 17:57:00,21824.5,hard_stop,3.0,-16.0,0.0,-32.0,1.955,0.81,0.753,0.764,-0.081,2.84
SHORT,1749233700,2025-06-06 18:15:00,21858.25,1749234780,2025-06-06 18:33:00,21867.75,hard_stop,18.0,-19.0,70.0,-38.0,2.141,1.167,2.137,0.706,0.049,3.248
SHORT,1749235680,2025-06-06 18:48:00,21834.75,1749235920,2025-06-06 18:52:00,21843.0,hard_stop,4.0,-16.5,13.0,-33.0,2.03,0.883,0.892,-1.962,0.226,3.079
SHORT,1749237000,2025-06-06 19:10:00,21829.5,1749237180,2025-06-06 19:13:00,21837.75,hard_stop,3.0,-16.5,14.0,-33.0,1.792,0.605,0.642,-0.522,0.16,2.263
SHORT,1749238260,2025-06-06 19:31:00,21812.0,1749239640,2025-06-06 19:54:00,21820.25,hard_stop,23.0,-16.5,71.0,-33.0,1.455,0.401,0.084,-0.589,0.108,1.837
SHORT,1749241800,2025-06-06 20:30:00,21811.0,1757289600,2025-09-08 00:00:00,23777.25,hard_stop,134130.0,-3932.5,25.0,-7865.0,1.262,0.237,-0.515,0.896,0.117,1.597
SHORT,1757325540,2025-09-08 09:59:00,23781.5,1757327760,2025-09-08 10:36:00,23789.0,hard_stop,37.0,-15.0,28.0,-30.0,1.535,0.738,2.522,1.465,0.068,1.59
SHORT,1757328660,2025-09-08 10:51:00,23780.0,1757332740,2025-09-08 11:59:00,23763.0,crossed_15m_mean,68.0,34.0,68.0,-9.0,1.244,0.666,1.004,-0.488,0.019,1.52
LONG,1757334600,2025-09-08 12:30:00,23761.0,1757338380,2025-09-08 13:33:00,23801.0,target_2sigma,63.0,80.0,160.0,-18.0,0.224,-0.943,-0.913,0.339,-0.053,0.418
SHORT,1757339280,2025-09-08 13:48:00,23832.75,1757339340,2025-09-08 13:49:00,23849.25,hard_stop,1.0,-33.0,0.0,-66.0,3.141,4.873,2.702,1.161,0.268,6.453
SHORT,1757340240,2025-09-08 14:04:00,23857.0,1757341800,2025-09-08 14:30:00,23872.0,hard_stop,26.0,-30.0,191.0,-60.0,2.765,2.346,2.581,-0.514,0.41,6.662
SHORT,1757342880,2025-09-08 14:48:00,23879.75,1757348760,2025-09-08 16:26:00,23825.25,crossed_15m_mean,98.0,109.0,218.0,0.0,3.887,3.045,1.647,2.046,0.583,9.366
SHORT,1757349960,2025-09-08 16:46:00,23795.75,1757350020,2025-09-08 16:47:00,23794.0,crossed_15m_mean,1.0,3.5,7.0,0.0,1.269,-0.094,-2.89,-0.253,-0.101,1.684
LONG,1757359980,2025-09-08 19:33:00,23775.0,1757368800,2025-09-08 22:00:00,23806.25,time_stop,147.0,62.5,144.0,-16.0,0.11,-0.974,-1.375,0.709,-0.336,0.21
LONG,1757382360,2025-09-09 01:46:00,23810.0,1757389560,2025-09-09 03:46:00,23839.5,time_stop,120.0,59.0,126.0,-14.0,0.29,-0.787,-0.269,0.33,-0.106,0.608
SHORT,1757390580,2025-09-09 04:03:00,23835.25,1757394900,2025-09-09 05:15:00,23830.25,crossed_15m_mean,72.0,10.0,20.0,-18.0,1.1,0.029,0.74,-0.153,0.174,1.918
SHORT,1757397660,2025-09-09 06:01:00,23834.25,1757397900,2025-09-09 06:05:00,23842.75,hard_stop,4.0,-17.0,0.0,-34.0,1.262,0.46,0.134,0.971,0.04,1.68
SHORT,1757398800,2025-09-09 06:20:00,23846.25,1757400780,2025-09-09 06:53:00,23853.75,hard_stop,33.0,-15.0,13.0,-30.0,1.704,1.389,1.425,0.733,0.107,2.268
SHORT,1757401680,2025-09-09 07:08:00,23853.75,1757401980,2025-09-09 07:13:00,23862.5,hard_stop,5.0,-17.5,0.0,-35.0,1.666,1.525,1.618,-0.141,0.062,2.137
SHORT,1757403180,2025-09-09 07:33:00,23870.25,1757403360,2025-09-09 07:36:00,23880.5,hard_stop,3.0,-20.5,0.0,-41.0,2.248,2.658,1.896,0.521,0.181,2.883
SHORT,1757404260,2025-09-09 07:51:00,23855.0,1757407560,2025-09-09 08:46:00,23840.5,crossed_15m_mean,55.0,29.0,63.0,-7.0,1.751,1.611,0.716,-2.478,0.129,2.245
SHORT,1757408880,2025-09-09 09:08:00,23844.0,1757408940,2025-09-09 09:09:00,23836.25,crossed_15m_mean,1.0,15.5,31.0,0.0,1.18,0.164,-1.089,0.662,0.049,1.646
SHORT,1757409840,2025-09-09 09:24:00,23847.5,1757411820,2025-09-09 09:57:00,23843.25,crossed_15m_mean,33.0,8.5,17.0,-29.0,1.389,0.34,-0.589,0.697,-0.01,1.937
SHORT,1757413140,2025-09-09 10:19:00,23851.75,1757413800,2025-09-09 10:30:00,23843.75,crossed_15m_mean,11.0,16.0,32.0,-15.0,1.363,0.401,0.145,0.778,-0.053,1.999
SHORT,1757414820,2025-09-09 10:47:00,23849.5,1757414940,2025-09-09 10:49:00,23843.25,crossed_15m_mean,2.0,12.5,25.0,0.0,1.408,0.275,0.085,0.739,0.001,2.065
LONG,1757417400,2025-09-09 11:30:00,23826.75,1757423040,2025-09-09 13:04:00,23807.0,hard_stop,94.0,-39.5,116.0,-79.0,0.024,-1.158,-1.846,0.324,-0.16,0.035
LONG,1757424540,2025-09-09 13:29:00,23835.25,1757424600,2025-09-09 13:30:00,23826.5,hard_stop,1.0,-17.5,0.0,-35.0,0.071,-1.046,-0.525,0.598,-0.175,0.122
LONG,1757427120,2025-09-09 14:12:00,23845.75,1757427240,2025-09-09 14:14:00,23835.5,hard_stop,2.0,-20.5,0.0,-41.0,0.085,-0.773,0.726,1.316,-0.169,0.18
LONG,1757429400,2025-09-09 14:50:00,23747.25,1757436600,2025-09-09 16:50:00,23814.5,time_stop,120.0,134.5,329.0,0.0,-2.518,-9.174,-2.716,0.931,-0.511,-5.367
SHORT,1757448060,2025-09-09 20:01:00,23861.25,1757448600,2025-09-09 20:10:00,23869.25,hard_stop,9.0,-16.0,26.0,-32.0,1.518,0.493,1.779,2.303,0.256,1.877
SHORT,1757450820,2025-09-09 20:47:00,23909.0,1757458020,2025-09-09 22:47:00,23896.75,time_stop,120.0,24.5,91.0,0.0,2.261,3.231,2.042,0.952,0.419,2.796
SHORT,1757458920,2025-09-09 23:02:00,23888.5,1757463180,2025-09-10 00:13:00,23896.25,hard_stop,71.0,-15.5,51.0,-31.0,1.674,0.871,0.294,-0.318,0.286,1.874
SHORT,1757464440,2025-09-10 00:34:00,23895.75,1757465700,2025-09-10 00:55:00,23882.5,crossed_15m_mean,21.0,26.5,53.0,-8.0,1.638,0.951,0.216,0.136,-0.001,1.722
SHORT,1757468220,2025-09-10 01:37:00,23901.5,1757471460,2025-09-10 02:31:00,23909.5,hard_stop,54.0,-16.0,28.0,-32.0,1.715,0.978,1.646,1.678,-0.001,1.608
SHORT,1757472840,2025-09-10 02:54:00,23908.0,1757475060,2025-09-10 03:31:00,23915.5,hard_stop,37.0,-15.0,0.0,-30.0,1.761,1.007,1.49,0.238,0.124,1.589
SHORT,1757486880,2025-09-10 06:48:00,23940.25,1757488200,2025-09-10 07:10:00,23947.75,hard_stop,22.0,-15.0,29.0,-30.0,2.559,1.498,1.877,0.449,0.176,2.053
SHORT,1757489280,2025-09-10 07:28:00,23944.5,1757491740,2025-09-10 08:09:00,23918.75,crossed_15m_mean,41.0,51.5,103.0,-2.0,2.304,1.428,1.309,-0.347,0.172,2.016
LONG,1757494680,2025-09-10 08:58:00,23895.0,1757495400,2025-09-10 09:10:00,23887.5,hard_stop,12.0,-15.0,4.0,-30.0,0.152,-1.167,-2.093,0.342,-0.138,0.141
LONG,1757496600,2025-09-10 09:30:00,23891.75,1757503800,2025-09-10 11:30:00,23928.75,time_stop,120.0,74.0,172.0,-20.0,-0.125,-1.687,-1.253,0.444,-0.265,-0.144
SHORT,1757505000,2025-09-10 11:50:00,23952.25,1757505840,2025-09-10 12:04:00,23962.75,hard_stop,14.0,-21.0,40.0,-42.0,2.317,1.612,1.987,1.268,0.349,2.937
SHORT,1757506740,2025-09-10 12:19:00,23949.5,1757507400,2025-09-10 12:30:00,23990.5,hard_stop,11.0,-82.0,46.0,-164.0,1.728,1.144,1.282,-1.261,0.303,2.364
SHORT,1757508420,2025-09-10 12:47:00,24001.75,1757510400,2025-09-10 13:20:00,24009.25,hard_stop,33.0,-15.0,88.0,-30.0,4.016,3.912,2.348,-0.074,0.611,5.496
SHORT,1757511300,2025-09-10 13:35:00,23964.75,1757511720,2025-09-10 13:42:00,23922.0,crossed_15m_mean,7.0,85.5,171.0,0.0,1.394,0.696,0.155,-5.559,0.436,2.48
SHORT,1757513400,2025-09-10 14:10:00,23953.5,1757513520,2025-09-10 14:12:00,23966.75,hard_stop,2.0,-26.5,0.0,-53.0,1.4,0.118,-0.214,3.894,0.035,3.423
SHORT,1757514540,2025-09-10 14:29:00,23964.5,1757514660,2025-09-10 14:31:00,23975.0,hard_stop,2.0,-21.0,0.0,-42.0,1.725,0.392,0.047,1.341,0.169,4.217
SHORT,1757515980,2025-09-10 14:53:00,23966.25,1757516100,2025-09-10 14:55:00,23980.5,hard_stop,2.0,-28.5,0.0,-57.0,1.719,0.435,-0.061,0.669,0.128,4.203
SHORT,1757517360,2025-09-10 15:16:00,23949.75,1757517480,2025-09-10 15:18:00,23941.75,crossed_15m_mean,2.0,16.0,32.0,-25.0,1.344,-0.128,-0.779,-0.011,0.114,3.577
SHORT,1757519820,2025-09-10 15:57:00,23962.25,1757520060,2025-09-10 16:01:00,23938.75,crossed_15m_mean,4.0,47.0,94.0,0.0,1.239,0.18,-0.164,1.216,-0.307,3.297
LONG,1757521140,2025-09-10 16:19:00,23919.5,1757521320,2025-09-10 16:22:00,23909.0,hard_stop,3.0,-21.0,0.0,-42.0,0.489,-1.024,-1.797,0.401,-0.367,1.401
LONG,1757523360,2025-09-10 16:56:00,23915.5,1757524800,2025-09-10 17:20:00,23907.25,hard_stop,24.0,-16.5,73.0,-33.0,0.031,-1.125,-1.396,0.486,-0.158,0.088
LONG,1757525880,2025-09-10 17:38:00,23889.75,1757527740,2025-09-10 18:09:00,23882.0,hard_stop,31.0,-15.5,67.0,-31.0,-0.25,-1.903,-1.678,0.71,-0.446,-0.753
LONG,1757529360,2025-09-10 18:36:00,23865.0,1757529960,2025-09-10 18:46:00,23855.25,hard_stop,10.0,-19.5,37.0,-39.0,-0.673,-2.625,-1.633,0.683,-0.469,-1.896
LONG,1757532720,2025-09-10 19:32:00,23834.5,1757532960,2025-09-10 19:36:00,23823.75,hard_stop,4.0,-21.5,12.0,-43.0,-1.524,-3.001,-1.086,0.428,-0.596,-3.134
LONG,1757536320,2025-09-10 20:32:00,23873.75,1757537100,2025-09-10 20:45:00,23865.75,hard_stop,13.0,-16.0,0.0,-32.0,-0.22,-1.753,0.339,0.38,-0.054,-0.348
LONG,1757541780,2025-09-10 22:03:00,23872.25,1757548740,2025-09-10 23:59:00,23900.75,eod_force_close,116.0,57.0,160.0,-13.0,-0.358,-1.548,0.583,0.341,-0.217,-0.535
