SL,TP,daily_cap,amp_min,n_days,mean_per_day,median_per_day,min_day,max_day,pos_days,days_over_200,pct_days_over_200,total_usd
80.0,40.0,,1.2,31,344.9584604451888,242.15556700643882,-907.5111223845366,2000.8881797826136,21,17,54.83870967741935,10693.712273800853
80.0,40.0,,1.5,31,344.9584604451888,242.15556700643882,-907.5111223845366,2000.8881797826136,21,17,54.83870967741935,10693.712273800853
80.0,40.0,300.0,0.0,31,330.1251806391567,242.15556700643882,-446.0957447867704,2000.8881797826136,20,17,54.83870967741935,10233.880599813858
80.0,40.0,300.0,1.0,31,330.1251806391567,242.15556700643882,-446.0957447867704,2000.8881797826136,20,17,54.83870967741935,10233.880599813858
80.0,40.0,300.0,1.2,31,330.1251806391567,242.15556700643882,-446.0957447867704,2000.8881797826136,20,17,54.83870967741935,10233.880599813858
80.0,40.0,300.0,1.5,31,330.1251806391567,242.15556700643882,-446.0957447867704,2000.8881797826136,20,17,54.83870967741935,10233.880599813858
,120.0,200.0,0.0,31,496.572158060698,308.0696554715095,-287.19634312629233,3168.3548020216626,17,16,51.61290322580645,15393.736899881636
,120.0,200.0,1.0,31,496.572158060698,308.0696554715095,-287.19634312629233,3168.3548020216626,17,16,51.61290322580645,15393.736899881636
,120.0,200.0,1.2,31,496.572158060698,308.0696554715095,-287.19634312629233,3168.3548020216626,17,16,51.61290322580645,15393.736899881636
,120.0,200.0,1.5,31,496.572158060698,308.0696554715095,-287.19634312629233,3168.3548020216626,17,16,51.61290322580645,15393.736899881636
80.0,80.0,300.0,0.0,31,421.00320570525207,213.13224027828238,-479.48553834179256,2839.058684650432,19,16,51.61290322580645,13051.099376862814
80.0,80.0,300.0,1.0,31,421.00320570525207,213.13224027828238,-479.48553834179256,2839.058684650432,19,16,51.61290322580645,13051.099376862814
80.0,80.0,300.0,1.2,31,421.00320570525207,213.13224027828238,-479.48553834179256,2839.058684650432,19,16,51.61290322580645,13051.099376862814
80.0,80.0,300.0,1.5,31,421.00320570525207,213.13224027828238,-479.48553834179256,2839.058684650432,19,16,51.61290322580645,13051.099376862814
80.0,60.0,300.0,0.0,31,376.9383076863495,265.20969817564423,-512.4291378904676,2297.095013485231,20,16,51.61290322580645,11685.087538276835
80.0,60.0,300.0,1.0,31,376.9383076863495,265.20969817564423,-512.4291378904676,2297.095013485231,20,16,51.61290322580645,11685.087538276835
80.0,60.0,300.0,1.2,31,376.9383076863495,265.20969817564423,-512.4291378904676,2297.095013485231,20,16,51.61290322580645,11685.087538276835
80.0,60.0,300.0,1.5,31,376.9383076863495,265.20969817564423,-512.4291378904676,2297.095013485231,20,16,51.61290322580645,11685.087538276835
40.0,,500.0,0.0,31,363.09837816575777,229.21812813325153,-568.5923332399677,3401.4322554188925,21,16,51.61290322580645,11256.04972313849
40.0,,500.0,1.0,31,363.09837816575777,229.21812813325153,-568.5923332399677,3401.4322554188925,21,16,51.61290322580645,11256.04972313849
40.0,,500.0,1.2,31,363.09837816575777,229.21812813325153,-568.5923332399677,3401.4322554188925,21,16,51.61290322580645,11256.04972313849
40.0,,500.0,1.5,31,363.09837816575777,229.21812813325153,-568.5923332399677,3401.4322554188925,21,16,51.61290322580645,11256.04972313849
40.0,120.0,500.0,0.0,31,344.6593812310833,204.34862300919747,-613.6314603562471,2427.560322872983,23,16,51.61290322580645,10684.44081816358
40.0,120.0,500.0,1.0,31,344.6593812310833,204.34862300919747,-613.6314603562471,2427.560322872983,23,16,51.61290322580645,10684.44081816358
40.0,120.0,500.0,1.2,31,344.6593812310833,204.34862300919747,-613.6314603562471,2427.560322872983,23,16,51.61290322580645,10684.44081816358
40.0,120.0,500.0,1.5,31,344.6593812310833,204.34862300919747,-613.6314603562471,2427.560322872983,23,16,51.61290322580645,10684.44081816358
60.0,40.0,500.0,0.0,31,321.2633863382966,242.15556700643882,-533.4537929729861,2000.8881797826136,21,16,51.61290322580645,9959.164976487195
60.0,40.0,500.0,1.0,31,321.2633863382966,242.15556700643882,-533.4537929729861,2000.8881797826136,21,16,51.61290322580645,9959.164976487195
60.0,40.0,500.0,1.2,31,321.2633863382966,242.15556700643882,-533.4537929729861,2000.8881797826136,21,16,51.61290322580645,9959.164976487195
60.0,40.0,500.0,1.5,31,321.2633863382966,242.15556700643882,-533.4537929729861,2000.8881797826136,21,16,51.61290322580645,9959.164976487195
60.0,40.0,,0.0,31,309.75235925640504,242.15556700643882,-756.672032619257,2000.8881797826136,21,16,51.61290322580645,9602.323136948557
60.0,40.0,,1.0,31,309.75235925640504,242.15556700643882,-756.672032619257,2000.8881797826136,21,16,51.61290322580645,9602.323136948557
60.0,40.0,,1.2,31,309.75235925640504,242.15556700643882,-756.672032619257,2000.8881797826136,21,16,51.61290322580645,9602.323136948557
60.0,40.0,,1.5,31,309.75235925640504,242.15556700643882,-756.672032619257,2000.8881797826136,21,16,51.61290322580645,9602.323136948557
60.0,40.0,300.0,0.0,31,301.6004621200546,242.15556700643882,-392.235253410039,2000.8881797826136,20,16,51.61290322580645,9349.614325721692
60.0,40.0,300.0,1.0,31,301.6004621200546,242.15556700643882,-392.235253410039,2000.8881797826136,20,16,51.61290322580645,9349.614325721692
60.0,40.0,300.0,1.2,31,301.6004621200546,242.15556700643882,-392.235253410039,2000.8881797826136,20,16,51.61290322580645,9349.614325721692
60.0,40.0,300.0,1.5,31,301.6004621200546,242.15556700643882,-392.235253410039,2000.8881797826136,20,16,51.61290322580645,9349.614325721692
40.0,80.0,,0.0,31,253.26637606096403,211.970121808224,-1039.422661802265,2205.8372892767316,22,16,51.61290322580645,7851.257657889885
40.0,80.0,,1.0,31,253.26637606096403,211.970121808224,-1039.422661802265,2205.8372892767316,22,16,51.61290322580645,7851.257657889885
40.0,80.0,,1.2,31,253.26637606096403,211.970121808224,-1039.422661802265,2205.8372892767316,22,16,51.61290322580645,7851.257657889885
40.0,80.0,,1.5,31,253.26637606096403,211.970121808224,-1039.422661802265,2205.8372892767316,22,16,51.61290322580645,7851.257657889885
80.0,120.0,200.0,0.0,31,422.47124916869893,51.76340147911445,-341.02761948990025,3099.517553644119,16,15,48.38709677419355,13096.608724229667
80.0,120.0,200.0,1.0,31,422.47124916869893,51.76340147911445,-341.02761948990025,3099.517553644119,16,15,48.38709677419355,13096.608724229667
80.0,120.0,200.0,1.2,31,422.47124916869893,51.76340147911445,-341.02761948990025,3099.517553644119,16,15,48.38709677419355,13096.608724229667
80.0,120.0,200.0,1.5,31,422.47124916869893,51.76340147911445,-341.02761948990025,3099.517553644119,16,15,48.38709677419355,13096.608724229667
60.0,120.0,200.0,0.0,31,391.8394286949398,51.76340147911445,-287.19634312629233,2587.191514903402,16,15,48.38709677419355,12147.022289543133
60.0,120.0,200.0,1.0,31,391.8394286949398,51.76340147911445,-287.19634312629233,2587.191514903402,16,15,48.38709677419355,12147.022289543133
60.0,120.0,200.0,1.2,31,391.8394286949398,51.76340147911445,-287.19634312629233,2587.191514903402,16,15,48.38709677419355,12147.022289543133
60.0,120.0,200.0,1.5,31,391.8394286949398,51.76340147911445,-287.19634312629233,2587.191514903402,16,15,48.38709677419355,12147.022289543133
,40.0,200.0,0.0,31,376.8651929791881,194.04703533864242,-276.1260648365529,2165.811715388545,20,15,48.38709677419355,11682.820982354831
,40.0,200.0,1.0,31,376.8651929791881,194.04703533864242,-276.1260648365529,2165.811715388545,20,15,48.38709677419355,11682.820982354831
,40.0,200.0,1.2,31,376.8651929791881,194.04703533864242,-276.1260648365529,2165.811715388545,20,15,48.38709677419355,11682.820982354831
,40.0,200.0,1.5,31,376.8651929791881,194.04703533864242,-276.1260648365529,2165.811715388545,20,15,48.38709677419355,11682.820982354831
40.0,200.0,300.0,0.0,31,320.07548097257865,124.62641648517797,-439.1709476273064,2747.314480284004,19,15,48.38709677419355,9922.339910149938
40.0,200.0,300.0,1.0,31,320.07548097257865,124.62641648517797,-439.1709476273064,2747.314480284004,19,15,48.38709677419355,9922.339910149938
40.0,200.0,300.0,1.2,31,320.07548097257865,124.62641648517797,-439.1709476273064,2747.314480284004,19,15,48.38709677419355,9922.339910149938
40.0,200.0,300.0,1.5,31,320.07548097257865,124.62641648517797,-439.1709476273064,2747.314480284004,19,15,48.38709677419355,9922.339910149938
40.0,60.0,,0.0,31,224.64265657750065,153.5519565714481,-1035.6488264036923,1813.8327281182671,21,15,48.38709677419355,6963.92235390252
40.0,60.0,,1.0,31,224.64265657750065,153.5519565714481,-1035.6488264036923,1813.8327281182671,21,15,48.38709677419355,6963.92235390252
40.0,60.0,,1.2,31,224.64265657750065,153.5519565714481,-1035.6488264036923,1813.8327281182671,21,15,48.38709677419355,6963.92235390252
40.0,60.0,,1.5,31,224.64265657750065,153.5519565714481,-1035.6488264036923,1813.8327281182671,21,15,48.38709677419355,6963.92235390252
40.0,60.0,500.0,0.0,31,224.40214421812365,153.5519565714481,-555.9023813248887,1813.8327281182671,21,15,48.38709677419355,6956.466470761833
40.0,60.0,500.0,1.0,31,224.40214421812365,153.5519565714481,-555.9023813248887,1813.8327281182671,21,15,48.38709677419355,6956.466470761833
40.0,60.0,500.0,1.2,31,224.40214421812365,153.5519565714481,-555.9023813248887,1813.8327281182671,21,15,48.38709677419355,6956.466470761833
40.0,60.0,500.0,1.5,31,224.40214421812365,153.5519565714481,-555.9023813248887,1813.8327281182671,21,15,48.38709677419355,6956.466470761833
40.0,80.0,500.0,0.0,31,221.29941099521588,170.41481033682052,-594.8054744059356,2205.8372892767316,21,15,48.38709677419355,6860.281740851692
40.0,80.0,500.0,1.0,31,221.29941099521588,170.41481033682052,-594.8054744059356,2205.8372892767316,21,15,48.38709677419355,6860.281740851692
40.0,80.0,500.0,1.2,31,221.29941099521588,170.41481033682052,-594.8054744059356,2205.8372892767316,21,15,48.38709677419355,6860.281740851692
40.0,80.0,500.0,1.5,31,221.29941099521588,170.41481033682052,-594.8054744059356,2205.8372892767316,21,15,48.38709677419355,6860.281740851692
30.0,120.0,,0.0,31,117.23094342905584,195.70830323517183,-1533.0409695955532,1495.2876070681457,20,15,48.38709677419355,3634.159246300731
30.0,120.0,,1.0,31,117.23094342905584,195.70830323517183,-1533.0409695955532,1495.2876070681457,20,15,48.38709677419355,3634.159246300731
30.0,120.0,,1.2,31,117.23094342905584,195.70830323517183,-1533.0409695955532,1495.2876070681457,20,15,48.38709677419355,3634.159246300731
30.0,120.0,,1.5,31,117.23094342905584,195.70830323517183,-1533.0409695955532,1495.2876070681457,20,15,48.38709677419355,3634.159246300731
,,200.0,0.0,31,575.8204488053876,81.81939516911567,-379.46135342818707,4575.049624332992,16,14,45.16129032258064,17850.433912967015
,,200.0,1.0,31,575.8204488053876,81.81939516911567,-379.46135342818707,4575.049624332992,16,14,45.16129032258064,17850.433912967015
,,200.0,1.2,31,575.8204488053876,81.81939516911567,-379.46135342818707,4575.049624332992,16,14,45.16129032258064,17850.433912967015
,,200.0,1.5,31,575.8204488053876,81.81939516911567,-379.46135342818707,4575.049624332992,16,14,45.16129032258064,17850.433912967015
,200.0,200.0,0.0,31,518.9128398220927,-157.4756055279694,-289.57563624176083,3716.052004377491,15,14,45.16129032258064,16086.298034484873
,200.0,200.0,1.0,31,518.9128398220927,-157.4756055279694,-289.57563624176083,3716.052004377491,15,14,45.16129032258064,16086.298034484873
,200.0,200.0,1.2,31,518.9128398220927,-157.4756055279694,-289.57563624176083,3716.052004377491,15,14,45.16129032258064,16086.298034484873
,200.0,200.0,1.5,31,518.9128398220927,-157.4756055279694,-289.57563624176083,3716.052004377491,15,14,45.16129032258064,16086.298034484873
60.0,,200.0,0.0,31,467.2967648784586,-157.4756055279694,-343.1081608496331,3694.266799960188,15,14,45.16129032258064,14486.199711232217
60.0,,200.0,1.0,31,467.2967648784586,-157.4756055279694,-343.1081608496331,3694.266799960188,15,14,45.16129032258064,14486.199711232217
60.0,,200.0,1.2,31,467.2967648784586,-157.4756055279694,-343.1081608496331,3694.266799960188,15,14,45.16129032258064,14486.199711232217
60.0,,200.0,1.5,31,467.2967648784586,-157.4756055279694,-343.1081608496331,3694.266799960188,15,14,45.16129032258064,14486.199711232217
60.0,80.0,300.0,0.0,31,359.26611060241294,154.8332680499949,-425.62504696506113,2839.058684650432,18,14,45.16129032258064,11137.2494286748
60.0,80.0,300.0,1.0,31,359.26611060241294,154.8332680499949,-425.62504696506113,2839.058684650432,18,14,45.16129032258064,11137.2494286748
60.0,80.0,300.0,1.2,31,359.26611060241294,154.8332680499949,-425.62504696506113,2839.058684650432,18,14,45.16129032258064,11137.2494286748
60.0,80.0,300.0,1.5,31,359.26611060241294,154.8332680499949,-425.62504696506113,2839.058684650432,18,14,45.16129032258064,11137.2494286748
40.0,,300.0,0.0,31,330.1621659151726,81.81939516911567,-408.6150609907893,3401.4322554188925,18,14,45.16129032258064,10235.02714337035
40.0,,300.0,1.0,31,330.1621659151726,81.81939516911567,-408.6150609907893,3401.4322554188925,18,14,45.16129032258064,10235.02714337035
40.0,,300.0,1.2,31,330.1621659151726,81.81939516911567,-408.6150609907893,3401.4322554188925,18,14,45.16129032258064,10235.02714337035
40.0,,300.0,1.5,31,330.1621659151726,81.81939516911567,-408.6150609907893,3401.4322554188925,18,14,45.16129032258064,10235.02714337035
40.0,120.0,300.0,0.0,31,311.42836184903047,174.8109450693686,-384.33999441408093,2427.560322872983,20,14,45.16129032258064,9654.279217319945
40.0,120.0,300.0,1.0,31,311.42836184903047,174.8109450693686,-384.33999441408093,2427.560322872983,20,14,45.16129032258064,9654.279217319945
40.0,120.0,300.0,1.2,31,311.42836184903047,174.8109450693686,-384.33999441408093,2427.560322872983,20,14,45.16129032258064,9654.279217319945
40.0,120.0,300.0,1.5,31,311.42836184903047,174.8109450693686,-384.33999441408093,2427.560322872983,20,14,45.16129032258064,9654.279217319945
80.0,40.0,200.0,0.0,31,283.84062560166836,93.57085267941069,-287.91663330153085,2000.8881797826136,17,14,45.16129032258064,8799.05939365172
80.0,40.0,200.0,1.0,31,283.84062560166836,93.57085267941069,-287.91663330153085,2000.8881797826136,17,14,45.16129032258064,8799.05939365172
80.0,40.0,200.0,1.2,31,283.84062560166836,93.57085267941069,-287.91663330153085,2000.8881797826136,17,14,45.16129032258064,8799.05939365172
80.0,40.0,200.0,1.5,31,283.84062560166836,93.57085267941069,-287.91663330153085,2000.8881797826136,17,14,45.16129032258064,8799.05939365172
30.0,200.0,,0.0,31,160.91588832800062,164.78691785455584,-1631.6659731483971,1712.9992992450286,21,14,45.16129032258064,4988.392538168019
30.0,200.0,,1.0,31,160.91588832800062,164.78691785455584,-1631.6659731483971,1712.9992992450286,21,14,45.16129032258064,4988.392538168019
30.0,200.0,,1.2,31,160.91588832800062,164.78691785455584,-1631.6659731483971,1712.9992992450286,21,14,45.16129032258064,4988.392538168019
30.0,200.0,,1.5,31,160.91588832800062,164.78691785455584,-1631.6659731483971,1712.9992992450286,21,14,45.16129032258064,4988.392538168019
30.0,120.0,500.0,0.0,31,148.306094773604,146.1205261644709,-579.5931553341752,1495.2876070681457,19,14,45.16129032258064,4597.488937981724
30.0,120.0,500.0,1.0,31,148.306094773604,146.1205261644709,-579.5931553341752,1495.2876070681457,19,14,45.16129032258064,4597.488937981724
30.0,120.0,500.0,1.2,31,148.306094773604,146.1205261644709,-579.5931553341752,1495.2876070681457,19,14,45.16129032258064,4597.488937981724
30.0,120.0,500.0,1.5,31,148.306094773604,146.1205261644709,-579.5931553341752,1495.2876070681457,19,14,45.16129032258064,4597.488937981724
80.0,200.0,200.0,0.0,31,437.226894719466,-200.5615888372297,-289.57563624176083,2938.4686327181853,14,13,41.935483870967744,13554.033736303445
80.0,200.0,200.0,1.0,31,437.226894719466,-200.5615888372297,-289.57563624176083,2938.4686327181853,14,13,41.935483870967744,13554.033736303445
80.0,200.0,200.0,1.2,31,437.226894719466,-200.5615888372297,-289.57563624176083,2938.4686327181853,14,13,41.935483870967744,13554.033736303445
80.0,200.0,200.0,1.5,31,437.226894719466,-200.5615888372297,-289.57563624176083,2938.4686327181853,14,13,41.935483870967744,13554.033736303445
60.0,200.0,200.0,0.0,31,390.9574164661749,-203.24438566259832,-289.57563624176083,2858.723905623084,14,13,41.935483870967744,12119.679910451421
60.0,200.0,200.0,1.0,31,390.9574164661749,-203.24438566259832,-289.57563624176083,2858.723905623084,14,13,41.935483870967744,12119.679910451421
60.0,200.0,200.0,1.2,31,390.9574164661749,-203.24438566259832,-289.57563624176083,2858.723905623084,14,13,41.935483870967744,12119.679910451421
60.0,200.0,200.0,1.5,31,390.9574164661749,-203.24438566259832,-289.57563624176083,2858.723905623084,14,13,41.935483870967744,12119.679910451421
60.0,80.0,200.0,0.0,31,280.7003877625349,15.787287819870585,-269.2240366130613,1828.4184613025473,16,13,41.935483870967744,8701.71202063858
60.0,80.0,200.0,1.0,31,280.7003877625349,15.787287819870585,-269.2240366130613,1828.4184613025473,16,13,41.935483870967744,8701.71202063858
60.0,80.0,200.0,1.2,31,280.7003877625349,15.787287819870585,-269.2240366130613,1828.4184613025473,16,13,41.935483870967744,8701.71202063858
60.0,80.0,200.0,1.5,31,280.7003877625349,15.787287819870585,-269.2240366130613,1828.4184613025473,16,13,41.935483870967744,8701.71202063858
,60.0,200.0,0.0,31,265.5445257943386,57.625158082602496,-275.96844404140285,2040.9361000701188,18,13,41.935483870967744,8231.880299624496
,60.0,200.0,1.0,31,265.5445257943386,57.625158082602496,-275.96844404140285,2040.9361000701188,18,13,41.935483870967744,8231.880299624496
,60.0,200.0,1.2,31,265.5445257943386,57.625158082602496,-275.96844404140285,2040.9361000701188,18,13,41.935483870967744,8231.880299624496
,60.0,200.0,1.5,31,265.5445257943386,57.625158082602496,-275.96844404140285,2040.9361000701188,18,13,41.935483870967744,8231.880299624496
40.0,80.0,300.0,0.0,31,188.93014142793388,130.78121655667127,-374.9809078371233,2205.8372892767316,19,13,41.935483870967744,5856.834384265951
40.0,80.0,300.0,1.0,31,188.93014142793388,130.78121655667127,-374.9809078371233,2205.8372892767316,19,13,41.935483870967744,5856.834384265951
40.0,80.0,300.0,1.2,31,188.93014142793388,130.78121655667127,-374.9809078371233,2205.8372892767316,19,13,41.935483870967744,5856.834384265951
40.0,80.0,300.0,1.5,31,188.93014142793388,130.78121655667127,-374.9809078371233,2205.8372892767316,19,13,41.935483870967744,5856.834384265951
30.0,,,0.0,31,183.84427343601288,85.9902023162897,-1340.4911663306582,1984.598071133208,20,13,41.935483870967744,5699.172476516399
30.0,,,1.0,31,183.84427343601288,85.9902023162897,-1340.4911663306582,1984.598071133208,20,13,41.935483870967744,5699.172476516399
30.0,,,1.2,31,183.84427343601288,85.9902023162897,-1340.4911663306582,1984.598071133208,20,13,41.935483870967744,5699.172476516399
30.0,,,1.5,31,183.84427343601288,85.9902023162897,-1340.4911663306582,1984.598071133208,20,13,41.935483870967744,5699.172476516399
30.0,200.0,500.0,0.0,31,174.8312764136459,145.2595349619994,-587.082654209215,1712.9992992450286,20,13,41.935483870967744,5419.769568823022
30.0,200.0,500.0,1.0,31,174.8312764136459,145.2595349619994,-587.082654209215,1712.9992992450286,20,13,41.935483870967744,5419.769568823022
30.0,200.0,500.0,1.2,31,174.8312764136459,145.2595349619994,-587.082654209215,1712.9992992450286,20,13,41.935483870967744,5419.769568823022
30.0,200.0,500.0,1.5,31,174.8312764136459,145.2595349619994,-587.082654209215,1712.9992992450286,20,13,41.935483870967744,5419.769568823022
80.0,,200.0,0.0,31,393.98004755591904,-203.24438566259832,-343.1081608496331,3666.602195889181,13,12,38.70967741935484,12213.38147423349
80.0,,200.0,1.0,31,393.98004755591904,-203.24438566259832,-343.1081608496331,3666.602195889181,13,12,38.70967741935484,12213.38147423349
80.0,,200.0,1.2,31,393.98004755591904,-203.24438566259832,-343.1081608496331,3666.602195889181,13,12,38.70967741935484,12213.38147423349
80.0,,200.0,1.5,31,393.98004755591904,-203.24438566259832,-343.1081608496331,3666.602195889181,13,12,38.70967741935484,12213.38147423349
,80.0,200.0,0.0,31,262.33990648852415,15.787287819870585,-252.26484553912348,1940.6599628067106,16,12,38.70967741935484,8132.537101144249
,80.0,200.0,1.0,31,262.33990648852415,15.787287819870585,-252.26484553912348,1940.6599628067106,16,12,38.70967741935484,8132.537101144249
,80.0,200.0,1.2,31,262.33990648852415,15.787287819870585,-252.26484553912348,1940.6599628067106,16,12,38.70967741935484,8132.537101144249
,80.0,200.0,1.5,31,262.33990648852415,15.787287819870585,-252.26484553912348,1940.6599628067106,16,12,38.70967741935484,8132.537101144249
40.0,,200.0,0.0,31,228.88415552783684,-157.4756055279694,-276.4509710663565,1674.0801747774938,15,12,38.70967741935484,7095.408821362942
40.0,,200.0,1.0,31,228.88415552783684,-157.4756055279694,-276.4509710663565,1674.0801747774938,15,12,38.70967741935484,7095.408821362942
40.0,,200.0,1.2,31,228.88415552783684,-157.4756055279694,-276.4509710663565,1674.0801747774938,15,12,38.70967741935484,7095.408821362942
40.0,,200.0,1.5,31,228.88415552783684,-157.4756055279694,-276.4509710663565,1674.0801747774938,15,12,38.70967741935484,7095.408821362942
60.0,40.0,200.0,0.0,31,225.31588262334748,66.06952033012567,-236.4939305514665,2000.8881797826136,16,12,38.70967741935484,6984.792361323772
60.0,40.0,200.0,1.0,31,225.31588262334748,66.06952033012567,-236.4939305514665,2000.8881797826136,16,12,38.70967741935484,6984.792361323772
60.0,40.0,200.0,1.2,31,225.31588262334748,66.06952033012567,-236.4939305514665,2000.8881797826136,16,12,38.70967741935484,6984.792361323772
60.0,40.0,200.0,1.5,31,225.31588262334748,66.06952033012567,-236.4939305514665,2000.8881797826136,16,12,38.70967741935484,6984.792361323772
40.0,200.0,200.0,0.0,31,219.91340050105424,-157.4756055279694,-283.1709476273064,2043.6892683276128,15,12,38.70967741935484,6817.315415532681
40.0,200.0,200.0,1.0,31,219.91340050105424,-157.4756055279694,-283.1709476273064,2043.6892683276128,15,12,38.70967741935484,6817.315415532681
40.0,200.0,200.0,1.2,31,219.91340050105424,-157.4756055279694,-283.1709476273064,2043.6892683276128,15,12,38.70967741935484,6817.315415532681
40.0,200.0,200.0,1.5,31,219.91340050105424,-157.4756055279694,-283.1709476273064,2043.6892683276128,15,12,38.70967741935484,6817.315415532681
80.0,60.0,200.0,0.0,31,214.62699662530093,45.98717557576131,-293.57815200532633,1800.7330647820718,16,12,38.70967741935484,6653.436895384329
80.0,60.0,200.0,1.0,31,214.62699662530093,45.98717557576131,-293.57815200532633,1800.7330647820718,16,12,38.70967741935484,6653.436895384329
80.0,60.0,200.0,1.2,31,214.62699662530093,45.98717557576131,-293.57815200532633,1800.7330647820718,16,12,38.70967741935484,6653.436895384329
80.0,60.0,200.0,1.5,31,214.62699662530093,45.98717557576131,-293.57815200532633,1800.7330647820718,16,12,38.70967741935484,6653.436895384329
60.0,60.0,200.0,0.0,31,198.45936610000985,45.98717557576131,-291.84726800725576,1607.1888473483098,16,12,38.70967741935484,6152.240349100305
60.0,60.0,200.0,1.0,31,198.45936610000985,45.98717557576131,-291.84726800725576,1607.1888473483098,16,12,38.70967741935484,6152.240349100305
60.0,60.0,200.0,1.2,31,198.45936610000985,45.98717557576131,-291.84726800725576,1607.1888473483098,16,12,38.70967741935484,6152.240349100305
60.0,60.0,200.0,1.5,31,198.45936610000985,45.98717557576131,-291.84726800725576,1607.1888473483098,16,12,38.70967741935484,6152.240349100305
40.0,120.0,200.0,0.0,31,174.02659538744965,51.76340147911445,-256.01368660796174,1117.2039080827876,16,12,38.70967741935484,5394.824457010939
40.0,120.0,200.0,1.0,31,174.02659538744965,51.76340147911445,-256.01368660796174,1117.2039080827876,16,12,38.70967741935484,5394.824457010939
40.0,120.0,200.0,1.2,31,174.02659538744965,51.76340147911445,-256.01368660796174,1117.2039080827876,16,12,38.70967741935484,5394.824457010939
40.0,120.0,200.0,1.5,31,174.02659538744965,51.76340147911445,-256.01368660796174,1117.2039080827876,16,12,38.70967741935484,5394.824457010939
40.0,60.0,300.0,0.0,31,171.57165769453937,93.79895956787868,-411.75782141001946,1813.8327281182671,18,12,38.70967741935484,5318.72138853072
40.0,60.0,300.0,1.0,31,171.57165769453937,93.79895956787868,-411.75782141001946,1813.8327281182671,18,12,38.70967741935484,5318.72138853072
40.0,60.0,300.0,1.2,31,171.57165769453937,93.79895956787868,-411.75782141001946,1813.8327281182671,18,12,38.70967741935484,5318.72138853072
40.0,60.0,300.0,1.5,31,171.57165769453937,93.79895956787868,-411.75782141001946,1813.8327281182671,18,12,38.70967741935484,5318.72138853072
40.0,40.0,,0.0,31,130.25987268302504,93.45607588784793,-795.3457412380857,1593.8212292064325,20,12,38.70967741935484,4038.0560531737765
40.0,40.0,,1.0,31,130.25987268302504,93.45607588784793,-795.3457412380857,1593.8212292064325,20,12,38.70967741935484,4038.0560531737765
40.0,40.0,,1.2,31,130.25987268302504,93.45607588784793,-795.3457412380857,1593.8212292064325,20,12,38.70967741935484,4038.0560531737765
40.0,40.0,,1.5,31,130.25987268302504,93.45607588784793,-795.3457412380857,1593.8212292064325,20,12,38.70967741935484,4038.0560531737765
40.0,40.0,500.0,0.0,31,129.4943478303998,93.45607588784793,-611.5358110123149,1593.8212292064325,20,12,38.70967741935484,4014.3247827423934
40.0,40.0,500.0,1.0,31,129.4943478303998,93.45607588784793,-611.5358110123149,1593.8212292064325,20,12,38.70967741935484,4014.3247827423934
40.0,40.0,500.0,1.2,31,129.4943478303998,93.45607588784793,-611.5358110123149,1593.8212292064325,20,12,38.70967741935484,4014.3247827423934
40.0,40.0,500.0,1.5,31,129.4943478303998,93.45607588784793,-611.5358110123149,1593.8212292064325,20,12,38.70967741935484,4014.3247827423934
80.0,80.0,200.0,0.0,31,211.06639697994393,-184.79231518762182,-274.86819522358616,1670.5277784949324,14,11,35.483870967741936,6543.0583063782615
80.0,80.0,200.0,1.0,31,211.06639697994393,-184.79231518762182,-274.86819522358616,1670.5277784949324,14,11,35.483870967741936,6543.0583063782615
80.0,80.0,200.0,1.2,31,211.06639697994393,-184.79231518762182,-274.86819522358616,1670.5277784949324,14,11,35.483870967741936,6543.0583063782615
80.0,80.0,200.0,1.5,31,211.06639697994393,-184.79231518762182,-274.86819522358616,1670.5277784949324,14,11,35.483870967741936,6543.0583063782615
30.0,,500.0,0.0,31,135.11364028326045,55.897193714492836,-576.8654408163784,1984.598071133208,18,11,35.483870967741936,4188.522848781074
30.0,,500.0,1.0,31,135.11364028326045,55.897193714492836,-576.8654408163784,1984.598071133208,18,11,35.483870967741936,4188.522848781074
30.0,,500.0,1.2,31,135.11364028326045,55.897193714492836,-576.8654408163784,1984.598071133208,18,11,35.483870967741936,4188.522848781074
30.0,,500.0,1.5,31,135.11364028326045,55.897193714492836,-576.8654408163784,1984.598071133208,18,11,35.483870967741936,4188.522848781074
40.0,80.0,200.0,0.0,31,93.42070413508296,-101.99326381277359,-340.1684957805164,1191.5600540707478,15,11,35.483870967741936,2896.041828187572
40.0,80.0,200.0,1.0,31,93.42070413508296,-101.99326381277359,-340.1684957805164,1191.5600540707478,15,11,35.483870967741936,2896.041828187572
40.0,80.0,200.0,1.2,31,93.42070413508296,-101.99326381277359,-340.1684957805164,1191.5600540707478,15,11,35.483870967741936,2896.041828187572
40.0,80.0,200.0,1.5,31,93.42070413508296,-101.99326381277359,-340.1684957805164,1191.5600540707478,15,11,35.483870967741936,2896.041828187572
30.0,120.0,300.0,0.0,31,83.83270517346519,-173.34703212081521,-371.534225032476,1495.2876070681457,14,11,35.483870967741936,2598.813860377421
30.0,120.0,300.0,1.0,31,83.83270517346519,-173.34703212081521,-371.534225032476,1495.2876070681457,14,11,35.483870967741936,2598.813860377421
30.0,120.0,300.0,1.2,31,83.83270517346519,-173.34703212081521,-371.534225032476,1495.2876070681457,14,11,35.483870967741936,2598.813860377421
