day,split,direction,entry_ts,actual_exit_ts,entry_price,actual_exit_price,actual_pnl,actual_exit_reason,bayes_exit_ts,bayes_exit_price,bayes_exit_reason,bayes_pnl,p_final_at_exit,delta_vs_actual
2025_01_02,IS,short,1735779720,1735779840,21274.5,21262.75,23.5,z_se_retracement,1735779840,21262.75,oracle_never_fired,23.5,,0.0
2025_01_02,IS,short,1735781880,1735782060,21296.75,21304.0,-14.5,z_se_retracement,1735782005,21301.75,bayes_exit_p0.94_t5_cap0,-10.0,0.939,4.5
2025_01_02,IS,short,1735783620,1735783625,21296.25,21296.25,0.0,z_15s_overshoot,1735783625,21296.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735784160,1735784165,21290.25,21290.25,0.0,z_15s_overshoot,1735784165,21290.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,short,1735784880,1735784885,21318.25,21318.25,0.0,z_15s_overshoot,1735784885,21318.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735786380,1735786395,21319.0,21319.0,0.0,z_15s_overshoot,1735786395,21319.0,oracle_never_fired,0.0,,0.0
2025_01_02,IS,short,1735794840,1735794845,21341.5,21341.5,0.0,z_15s_overshoot,1735794845,21341.5,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735799340,1735799400,21363.5,21361.25,-4.5,z_se_retracement,1735799400,21361.25,oracle_never_fired,-4.5,,0.0
2025_01_02,IS,long,1735803060,1735803210,21369.0,21364.75,-8.5,z_15s_overshoot,1735803190,21368.75,bayes_exit_p0.94_t5_cap0,-0.5,0.939,8.0
2025_01_02,IS,short,1735804920,1735804935,21388.75,21388.75,0.0,z_15s_overshoot,1735804935,21388.75,oracle_never_fired,0.0,,0.0
2025_01_02,IS,short,1735804980,1735805040,21385.25,21393.75,-17.0,z_se_retracement,1735805040,21393.75,oracle_never_fired,-17.0,,0.0
2025_01_02,IS,long,1735809660,1735809705,21388.25,21388.25,0.0,z_15s_overshoot,1735809705,21388.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735809720,1735809725,21395.75,21395.75,0.0,z_15s_overshoot,1735809725,21395.75,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735817460,1735817465,21392.25,21392.25,0.0,z_15s_overshoot,1735817465,21392.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,short,1735824180,1735824185,21428.75,21428.75,0.0,z_15s_overshoot,1735824185,21428.75,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735833480,1735833510,21280.75,21280.75,0.0,z_15s_overshoot,1735833510,21280.75,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735833540,1735833545,21277.5,21277.5,0.0,z_15s_overshoot,1735833545,21277.5,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735834860,1735834865,21239.25,21239.25,0.0,z_15s_overshoot,1735834865,21239.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735834920,1735835040,21232.5,21289.0,113.0,z_se_retracement,1735835040,21289.0,oracle_never_fired,113.0,,0.0
2025_01_02,IS,long,1735836240,1735836360,21297.5,21308.75,22.5,z_se_retracement,1735836360,21308.75,oracle_never_fired,22.5,,0.0
2025_01_02,IS,short,1735836540,1735836545,21345.75,21345.75,0.0,z_15s_overshoot,1735836545,21345.75,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735836900,1735836960,21312.25,21311.75,-1.0,z_se_retracement,1735836960,21311.75,oracle_never_fired,-1.0,,0.0
2025_01_02,IS,long,1735836960,1735837035,21311.75,21314.0,4.5,z_15s_overshoot,1735837035,21314.0,oracle_never_fired,4.5,,0.0
2025_01_02,IS,short,1735837440,1735837445,21336.25,21336.25,0.0,z_15s_overshoot,1735837445,21336.25,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735838460,1735838465,21281.5,21281.5,0.0,z_15s_overshoot,1735838465,21281.5,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735838640,1735838645,21245.5,21245.5,0.0,z_15s_overshoot,1735838645,21245.5,oracle_never_fired,0.0,,0.0
2025_01_02,IS,long,1735842720,1735842780,21004.75,21012.0,14.5,z_se_retracement,1735842780,21012.0,oracle_never_fired,14.5,,0.0
2025_01_03,IS,short,1735865580,1735865640,21237.25,21236.0,2.5,z_se_retracement,1735865640,21236.0,oracle_never_fired,2.5,,0.0
2025_01_03,IS,long,1735868640,1735868645,21217.0,21217.0,0.0,z_15s_overshoot,1735868645,21217.0,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735877040,1735877045,21244.5,21244.5,0.0,z_15s_overshoot,1735877045,21244.5,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735877100,1735877280,21240.5,21241.0,1.0,z_se_retracement,1735877280,21241.0,oracle_never_fired,1.0,,0.0
2025_01_03,IS,short,1735881000,1735881060,21221.0,21222.0,-2.0,z_15s_overshoot,1735881060,21222.0,oracle_never_fired,-2.0,,0.0
2025_01_03,IS,short,1735881060,1735881065,21222.0,21222.0,0.0,z_15s_overshoot,1735881065,21222.0,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735881420,1735881455,21219.5,21219.5,0.0,z_15s_overshoot,1735881455,21219.5,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735881600,1735881705,21212.75,21209.75,-6.0,z_15s_overshoot,1735881705,21209.75,oracle_never_fired,-6.0,,0.0
2025_01_03,IS,long,1735881720,1735881725,21211.0,21211.0,0.0,z_15s_overshoot,1735881725,21211.0,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735882560,1735882610,21226.75,21226.75,0.0,z_15s_overshoot,1735882610,21226.75,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735883640,1735883725,21219.75,21221.75,4.0,z_15s_overshoot,1735883725,21221.75,oracle_never_fired,4.0,,0.0
2025_01_03,IS,long,1735884420,1735884495,21224.75,21224.25,-1.0,z_se_retracement,1735884495,21224.25,oracle_never_fired,-1.0,,0.0
2025_01_03,IS,long,1735884720,1735884785,21226.0,21229.0,6.0,z_se_retracement,1735884785,21229.0,oracle_never_fired,6.0,,0.0
2025_01_03,IS,short,1735887420,1735887480,21243.25,21237.75,11.0,z_se_retracement,1735887480,21237.75,oracle_never_fired,11.0,,0.0
2025_01_03,IS,short,1735891260,1735891380,21264.5,21258.5,12.0,z_se_retracement,1735891380,21258.5,oracle_never_fired,12.0,,0.0
2025_01_03,IS,long,1735899480,1735899550,21262.0,21261.75,-0.5,z_se_retracement,1735899550,21261.75,oracle_never_fired,-0.5,,0.0
2025_01_03,IS,long,1735899660,1735899750,21256.25,21250.25,-12.0,z_15s_overshoot,1735899750,21250.25,oracle_never_fired,-12.0,,0.0
2025_01_03,IS,long,1735899780,1735899785,21249.0,21249.0,0.0,z_15s_overshoot,1735899785,21249.0,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735899840,1735899900,21252.75,21250.5,-4.5,z_se_retracement,1735899900,21250.5,oracle_never_fired,-4.5,,0.0
2025_01_03,IS,long,1735900020,1735900025,21250.25,21250.25,0.0,z_15s_overshoot,1735900025,21250.25,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735901460,1735901465,21238.0,21238.0,0.0,z_15s_overshoot,1735901465,21238.0,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735901520,1735901625,21236.0,21232.75,-6.5,z_15s_overshoot,1735901625,21232.75,oracle_never_fired,-6.5,,0.0
2025_01_03,IS,long,1735902480,1735902600,21223.75,21226.0,4.5,z_15s_overshoot,1735902600,21226.0,oracle_never_fired,4.5,,0.0
2025_01_03,IS,short,1735905180,1735905305,21247.25,21246.75,1.0,z_se_retracement,1735905305,21246.75,oracle_never_fired,1.0,,0.0
2025_01_03,IS,short,1735910580,1735910655,21252.5,21258.5,-12.0,z_15s_overshoot,1735910655,21258.5,oracle_never_fired,-12.0,,0.0
2025_01_03,IS,long,1735917120,1735917125,21366.75,21366.75,0.0,z_15s_overshoot,1735917125,21366.75,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735917180,1735917300,21361.5,21347.75,-27.5,z_15s_overshoot,1735917300,21347.75,oracle_never_fired,-27.5,,0.0
2025_01_03,IS,short,1735917780,1735917785,21297.75,21297.75,0.0,z_15s_overshoot,1735917785,21297.75,oracle_never_fired,0.0,,0.0
2025_01_03,IS,short,1735917840,1735917885,21322.25,21322.25,0.0,z_15s_overshoot,1735917885,21322.25,oracle_never_fired,0.0,,0.0
2025_01_03,IS,long,1735919520,1735919580,21370.75,21361.0,-19.5,z_se_retracement,1735919580,21361.0,oracle_never_fired,-19.5,,0.0
2025_01_03,IS,long,1735920420,1735920525,21360.25,21351.0,-18.5,z_15s_overshoot,1735920525,21351.0,oracle_never_fired,-18.5,,0.0
2025_01_03,IS,long,1735920540,1735920660,21349.25,21345.25,-8.0,z_se_retracement,1735920660,21345.25,oracle_never_fired,-8.0,,0.0
2025_01_06,IS,long,1736137020,1736137080,21507.75,21511.0,6.5,z_se_retracement,1736137080,21511.0,oracle_never_fired,6.5,,0.0
2025_01_06,IS,long,1736140680,1736140755,21525.5,21523.0,-5.0,z_15s_overshoot,1736140755,21523.0,oracle_never_fired,-5.0,,0.0
2025_01_06,IS,long,1736143200,1736143260,21540.0,21537.75,-4.5,z_se_retracement,1736143260,21537.75,oracle_never_fired,-4.5,,0.0
2025_01_06,IS,long,1736143320,1736143380,21539.0,21539.0,0.0,z_se_retracement,1736143380,21539.0,oracle_never_fired,0.0,,0.0
2025_01_06,IS,short,1736144100,1736144160,21535.0,21534.0,2.0,z_se_retracement,1736144160,21534.0,oracle_never_fired,2.0,,0.0
2025_01_06,IS,short,1736145180,1736145300,21548.0,21546.25,3.5,z_se_retracement,1736145300,21546.25,oracle_never_fired,3.5,,0.0
2025_01_06,IS,short,1736146020,1736146080,21553.25,21551.75,3.0,z_se_retracement,1736146080,21551.75,oracle_never_fired,3.0,,0.0
2025_01_06,IS,short,1736146860,1736146865,21552.25,21552.25,0.0,z_15s_overshoot,1736146865,21552.25,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736148000,1736148120,21556.75,21559.0,4.5,z_15s_overshoot,1736148120,21559.0,oracle_never_fired,4.5,,0.0
2025_01_06,IS,long,1736148120,1736148125,21559.0,21559.0,0.0,z_15s_overshoot,1736148125,21559.0,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736149080,1736149125,21571.5,21571.5,0.0,z_15s_overshoot,1736149125,21571.5,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736149140,1736149155,21569.5,21569.5,0.0,z_15s_overshoot,1736149155,21569.5,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736149200,1736149320,21568.5,21569.5,2.0,z_se_retracement,1736149320,21569.5,oracle_never_fired,2.0,,0.0
2025_01_06,IS,long,1736152860,1736152920,21593.5,21593.25,-0.5,z_se_retracement,1736152920,21593.25,oracle_never_fired,-0.5,,0.0
2025_01_06,IS,long,1736157300,1736157305,21662.25,21662.25,0.0,z_15s_overshoot,1736157305,21662.25,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736157360,1736157405,21660.0,21660.0,0.0,z_15s_overshoot,1736157405,21660.0,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736157420,1736157480,21663.0,21668.0,10.0,z_se_retracement,1736157480,21668.0,oracle_never_fired,10.0,,0.0
2025_01_06,IS,long,1736158560,1736158620,21679.5,21681.25,3.5,z_se_retracement,1736158620,21681.25,oracle_never_fired,3.5,,0.0
2025_01_06,IS,long,1736158860,1736158865,21690.25,21690.25,0.0,z_15s_overshoot,1736158865,21690.25,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736159160,1736159165,21678.5,21678.5,0.0,z_15s_overshoot,1736159165,21678.5,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736159220,1736159340,21678.0,21680.0,4.0,z_se_retracement,1736159340,21680.0,oracle_never_fired,4.0,,0.0
2025_01_06,IS,short,1736160060,1736160065,21681.75,21681.75,0.0,z_15s_overshoot,1736160065,21681.75,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736191800,1736191805,21712.25,21712.25,0.0,z_15s_overshoot,1736191805,21712.25,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736191920,1736191965,21695.25,21695.25,0.0,z_15s_overshoot,1736191965,21695.25,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736191980,1736191985,21699.0,21699.0,0.0,z_15s_overshoot,1736191985,21699.0,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736193060,1736193065,21699.0,21699.0,0.0,z_15s_overshoot,1736193065,21699.0,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736193120,1736193150,21697.25,21697.25,0.0,z_15s_overshoot,1736193150,21697.25,oracle_never_fired,0.0,,0.0
2025_01_06,IS,long,1736193180,1736193240,21700.0,21697.75,-4.5,z_se_retracement,1736193240,21697.75,oracle_never_fired,-4.5,,0.0
2025_01_06,IS,long,1736193480,1736193600,21667.5,21656.75,-21.5,z_se_retracement,1736193600,21656.75,oracle_never_fired,-21.5,,0.0
2025_01_06,IS,short,1736200080,1736200200,21782.0,21781.0,2.0,z_se_retracement,1736200200,21781.0,oracle_never_fired,2.0,,0.0
2025_01_06,IS,short,1736204580,1736204640,21792.0,21793.5,-3.0,z_se_retracement,1736204640,21793.5,oracle_never_fired,-3.0,,0.0
2025_01_07,IS,long,1736212800,1736212920,21751.75,21755.75,8.0,z_se_retracement,1736212920,21755.75,oracle_never_fired,8.0,,0.0
2025_01_07,IS,short,1736213160,1736213205,21757.25,21757.25,0.0,z_15s_overshoot,1736213205,21757.25,oracle_never_fired,0.0,,0.0
2025_01_07,IS,short,1736213220,1736213280,21755.5,21748.0,15.0,z_se_retracement,1736213280,21748.0,oracle_never_fired,15.0,,0.0
2025_01_07,IS,long,1736213340,1736213345,21749.75,21749.75,0.0,z_15s_overshoot,1736213345,21749.75,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736222820,1736222825,21738.5,21738.5,0.0,z_15s_overshoot,1736222825,21738.5,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736224380,1736224385,21732.75,21732.75,0.0,z_15s_overshoot,1736224385,21732.75,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736227320,1736227470,21684.25,21674.5,-19.5,z_15s_overshoot,1736227445,21673.25,bayes_exit_p0.94_t5_cap0,-22.0,0.939,-2.5
2025_01_07,IS,long,1736227500,1736227560,21679.75,21682.25,5.0,z_se_retracement,1736227560,21682.25,oracle_never_fired,5.0,,0.0
2025_01_07,IS,long,1736228220,1736228400,21692.5,21693.0,1.0,z_se_retracement,1736228400,21693.0,oracle_never_fired,1.0,,0.0
2025_01_07,IS,long,1736228580,1736228585,21685.25,21685.25,0.0,z_15s_overshoot,1736228585,21685.25,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736228640,1736228700,21689.75,21689.75,0.0,z_se_retracement,1736228700,21689.75,oracle_never_fired,0.0,,0.0
2025_01_07,IS,short,1736228820,1736228955,21692.75,21699.0,-12.5,z_15s_overshoot,1736228955,21699.0,oracle_never_fired,-12.5,,0.0
2025_01_07,IS,short,1736230920,1736230925,21709.75,21709.75,0.0,z_15s_overshoot,1736230925,21709.75,oracle_never_fired,0.0,,0.0
2025_01_07,IS,short,1736231460,1736231520,21705.75,21704.75,2.0,z_se_retracement,1736231520,21704.75,oracle_never_fired,2.0,,0.0
2025_01_07,IS,long,1736232660,1736232720,21692.5,21693.5,2.0,z_se_retracement,1736232720,21693.5,oracle_never_fired,2.0,,0.0
2025_01_07,IS,long,1736232720,1736232785,21693.5,21694.5,2.0,z_se_retracement,1736232785,21694.5,oracle_never_fired,2.0,,0.0
2025_01_07,IS,long,1736233080,1736233140,21688.0,21690.0,4.0,z_se_retracement,1736233140,21690.0,oracle_never_fired,4.0,,0.0
2025_01_07,IS,short,1736238060,1736238120,21712.75,21719.5,-13.5,z_se_retracement,1736238120,21719.5,oracle_never_fired,-13.5,,0.0
2025_01_07,IS,short,1736238180,1736238185,21721.75,21721.75,0.0,z_15s_overshoot,1736238185,21721.75,oracle_never_fired,0.0,,0.0
2025_01_07,IS,short,1736238240,1736238300,21717.5,21716.5,2.0,z_se_retracement,1736238300,21716.5,oracle_never_fired,2.0,,0.0
2025_01_07,IS,long,1736240820,1736240880,21758.25,21765.25,14.0,z_15s_overshoot,1736240880,21765.25,oracle_never_fired,14.0,,0.0
2025_01_07,IS,long,1736240880,1736240885,21765.25,21765.25,0.0,z_15s_overshoot,1736240885,21765.25,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736241240,1736241375,21762.75,21751.25,-23.0,z_15s_overshoot,1736241375,21751.25,oracle_never_fired,-23.0,,0.0
2025_01_07,IS,long,1736242380,1736242385,21753.25,21753.25,0.0,z_15s_overshoot,1736242385,21753.25,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736242980,1736243040,21758.25,21753.0,-10.5,z_se_retracement,1736243040,21753.0,oracle_never_fired,-10.5,,0.0
2025_01_07,IS,short,1736243700,1736243760,21735.75,21736.25,-1.0,z_15s_overshoot,1736243760,21736.25,oracle_never_fired,-1.0,,0.0
2025_01_07,IS,short,1736243760,1736243765,21736.25,21736.25,0.0,z_15s_overshoot,1736243765,21736.25,oracle_never_fired,0.0,,0.0
2025_01_07,IS,short,1736243820,1736243880,21732.75,21734.25,-3.0,z_se_retracement,1736243880,21734.25,oracle_never_fired,-3.0,,0.0
2025_01_07,IS,long,1736246580,1736246640,21767.0,21765.75,-2.5,z_se_retracement,1736246640,21765.75,oracle_never_fired,-2.5,,0.0
2025_01_07,IS,long,1736247720,1736247725,21763.25,21763.25,0.0,z_15s_overshoot,1736247725,21763.25,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736247780,1736247960,21752.5,21751.5,-2.0,z_se_retracement,1736247960,21751.5,oracle_never_fired,-2.0,,0.0
2025_01_07,IS,long,1736249580,1736249685,21743.75,21735.25,-17.0,z_15s_overshoot,1736249685,21735.25,oracle_never_fired,-17.0,,0.0
2025_01_07,IS,long,1736256360,1736256375,21738.5,21738.5,0.0,z_15s_overshoot,1736256375,21738.5,oracle_never_fired,0.0,,0.0
2025_01_07,IS,long,1736256420,1736256480,21743.75,21744.5,1.5,z_se_retracement,1736256480,21744.5,oracle_never_fired,1.5,,0.0
2025_01_07,IS,long,1736257380,1736257440,21745.25,21750.75,11.0,z_se_retracement,1736257440,21750.75,oracle_never_fired,11.0,,0.0
2025_01_07,IS,long,1736257440,1736257500,21750.75,21753.75,6.0,z_se_retracement,1736257500,21753.75,oracle_never_fired,6.0,,0.0
2025_01_07,IS,short,1736262780,1736262785,21581.0,21581.0,0.0,z_15s_overshoot,1736262785,21581.0,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736317260,1736317320,21428.0,21427.25,1.5,z_15s_overshoot,1736317320,21427.25,oracle_never_fired,1.5,,0.0
2025_01_08,IS,short,1736317320,1736317330,21427.25,21427.25,0.0,z_15s_overshoot,1736317330,21427.25,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736317920,1736318055,21411.75,21407.25,-9.0,z_15s_overshoot,1736318045,21406.75,bayes_exit_p0.94_t5_cap0,-10.0,0.939,-1.0
2025_01_08,IS,long,1736319360,1736319420,21399.75,21401.25,3.0,z_se_retracement,1736319420,21401.25,oracle_never_fired,3.0,,0.0
2025_01_08,IS,long,1736320680,1736320685,21373.25,21373.25,0.0,z_15s_overshoot,1736320685,21373.25,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736322180,1736322195,21377.0,21377.0,0.0,z_15s_overshoot,1736322195,21377.0,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736322240,1736322300,21379.75,21380.5,1.5,z_se_retracement,1736322300,21380.5,oracle_never_fired,1.5,,0.0
2025_01_08,IS,long,1736324580,1736324585,21403.75,21403.75,0.0,z_15s_overshoot,1736324585,21403.75,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736324640,1736324760,21403.5,21394.5,-18.0,z_15s_overshoot,1736324760,21394.5,oracle_never_fired,-18.0,,0.0
2025_01_08,IS,long,1736324760,1736324765,21394.5,21394.5,0.0,z_15s_overshoot,1736324765,21394.5,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736324820,1736324880,21398.0,21394.75,-6.5,z_se_retracement,1736324880,21394.75,oracle_never_fired,-6.5,,0.0
2025_01_08,IS,short,1736325420,1736325430,21400.5,21400.5,0.0,z_15s_overshoot,1736325430,21400.5,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736325660,1736325780,21416.0,21411.75,8.5,z_se_retracement,1736325780,21411.75,oracle_never_fired,8.5,,0.0
2025_01_08,IS,short,1736326980,1736327040,21426.0,21425.25,1.5,z_se_retracement,1736327040,21425.25,oracle_never_fired,1.5,,0.0
2025_01_08,IS,short,1736327040,1736327100,21425.25,21425.0,0.5,z_se_retracement,1736327100,21425.0,oracle_never_fired,0.5,,0.0
2025_01_08,IS,long,1736327580,1736327640,21429.75,21427.5,-4.5,z_se_retracement,1736327640,21427.5,oracle_never_fired,-4.5,,0.0
2025_01_08,IS,short,1736329080,1736329085,21418.75,21418.75,0.0,z_15s_overshoot,1736329085,21418.75,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736330040,1736330105,21419.0,21419.5,-1.0,z_se_retracement,1736330105,21419.5,oracle_never_fired,-1.0,,0.0
2025_01_08,IS,short,1736330340,1736330445,21430.0,21436.75,-13.5,z_15s_overshoot,1736330445,21436.75,oracle_never_fired,-13.5,,0.0
2025_01_08,IS,long,1736332440,1736332500,21428.5,21430.75,4.5,z_se_retracement,1736332500,21430.75,oracle_never_fired,4.5,,0.0
2025_01_08,IS,short,1736333460,1736333475,21445.5,21445.5,0.0,z_15s_overshoot,1736333475,21445.5,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736333520,1736333580,21446.25,21444.5,3.5,z_se_retracement,1736333580,21444.5,oracle_never_fired,3.5,,0.0
2025_01_08,IS,long,1736340420,1736340425,21268.75,21268.75,0.0,z_15s_overshoot,1736340425,21268.75,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736342160,1736342220,21332.0,21325.5,13.0,z_se_retracement,1736342220,21325.5,oracle_never_fired,13.0,,0.0
2025_01_08,IS,short,1736342640,1736342645,21367.0,21367.0,0.0,z_15s_overshoot,1736342645,21367.0,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736347980,1736347985,21295.25,21295.25,0.0,z_15s_overshoot,1736347985,21295.25,oracle_never_fired,0.0,,0.0
2025_01_08,IS,long,1736348040,1736348100,21318.25,21328.0,19.5,z_se_retracement,1736348100,21328.0,oracle_never_fired,19.5,,0.0
2025_01_08,IS,short,1736354220,1736354225,21396.0,21396.0,0.0,z_15s_overshoot,1736354225,21396.0,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736354280,1736354340,21391.0,21392.25,-2.5,z_se_retracement,1736354340,21392.25,oracle_never_fired,-2.5,,0.0
2025_01_08,IS,long,1736355840,1736355945,21346.0,21340.5,-11.0,z_15s_overshoot,1736355945,21340.5,oracle_never_fired,-11.0,,0.0
2025_01_08,IS,long,1736362080,1736362085,21355.5,21355.5,0.0,z_15s_overshoot,1736362085,21355.5,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736364480,1736364485,21425.5,21425.5,0.0,z_15s_overshoot,1736364485,21425.5,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736366460,1736366465,21347.0,21347.0,0.0,z_15s_overshoot,1736366465,21347.0,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736367360,1736367480,21333.25,21342.75,-19.0,z_se_retracement,1736367480,21342.75,oracle_never_fired,-19.0,,0.0
2025_01_08,IS,short,1736367540,1736367545,21339.25,21339.25,0.0,z_15s_overshoot,1736367545,21339.25,oracle_never_fired,0.0,,0.0
2025_01_08,IS,short,1736370060,1736370120,21387.75,21381.25,13.0,z_se_retracement,1736370120,21381.25,oracle_never_fired,13.0,,0.0
2025_01_08,IS,short,1736379360,1736379425,21340.0,21341.5,-3.0,z_se_retracement,1736379425,21341.5,oracle_never_fired,-3.0,,0.0
2025_01_09,IS,short,1736383020,1736383080,21282.25,21275.5,13.5,z_se_retracement,1736383080,21275.5,oracle_never_fired,13.5,,0.0
2025_01_09,IS,short,1736390220,1736390350,21341.0,21338.25,5.5,z_se_retracement,1736390350,21338.25,oracle_never_fired,5.5,,0.0
2025_01_09,IS,short,1736390640,1736390700,21343.5,21344.0,-1.0,z_se_retracement,1736390700,21344.0,oracle_never_fired,-1.0,,0.0
2025_01_09,IS,long,1736390940,1736391000,21340.5,21341.5,2.0,z_se_retracement,1736391000,21341.5,oracle_never_fired,2.0,,0.0
2025_01_09,IS,long,1736392020,1736392200,21337.5,21337.75,0.5,z_se_retracement,1736392200,21337.75,oracle_never_fired,0.5,,0.0
2025_01_09,IS,long,1736394300,1736394360,21331.5,21333.5,4.0,z_15s_overshoot,1736394360,21333.5,oracle_never_fired,4.0,,0.0
2025_01_09,IS,long,1736394360,1736394365,21333.5,21333.5,0.0,z_15s_overshoot,1736394365,21333.5,oracle_never_fired,0.0,,0.0
2025_01_09,IS,long,1736394540,1736394555,21324.25,21324.25,0.0,z_15s_overshoot,1736394555,21324.25,oracle_never_fired,0.0,,0.0
2025_01_09,IS,long,1736394600,1736394660,21314.0,21317.0,6.0,z_15s_overshoot,1736394660,21317.0,oracle_never_fired,6.0,,0.0
2025_01_09,IS,long,1736394720,1736394780,21316.5,21315.75,-1.5,z_se_retracement,1736394780,21315.75,oracle_never_fired,-1.5,,0.0
2025_01_09,IS,short,1736396220,1736396225,21296.25,21296.25,0.0,z_15s_overshoot,1736396225,21296.25,oracle_never_fired,0.0,,0.0
2025_01_09,IS,short,1736396760,1736396820,21298.0,21297.0,2.0,z_se_retracement,1736396820,21297.0,oracle_never_fired,2.0,,0.0
2025_01_09,IS,long,1736397360,1736397365,21302.25,21302.25,0.0,z_15s_overshoot,1736397365,21302.25,oracle_never_fired,0.0,,0.0
2025_01_09,IS,short,1736398320,1736398335,21309.75,21309.75,0.0,z_15s_overshoot,1736398335,21309.75,oracle_never_fired,0.0,,0.0
2025_01_09,IS,short,1736398380,1736398500,21311.75,21311.25,1.0,z_se_retracement,1736398500,21311.25,oracle_never_fired,1.0,,0.0
2025_01_09,IS,long,1736400180,1736400185,21321.25,21321.25,0.0,z_15s_overshoot,1736400185,21321.25,oracle_never_fired,0.0,,0.0
2025_01_09,IS,long,1736400240,1736400360,21320.25,21314.75,-11.0,z_15s_overshoot,1736400360,21314.75,oracle_never_fired,-11.0,,0.0
2025_01_09,IS,short,1736402640,1736402650,21322.5,21322.5,0.0,z_15s_overshoot,1736402650,21322.5,oracle_never_fired,0.0,,0.0
2025_01_09,IS,long,1736404620,1736404640,21318.0,21318.0,0.0,z_15s_overshoot,1736404640,21318.0,oracle_never_fired,0.0,,0.0
2025_01_09,IS,long,1736404680,1736404875,21313.0,21317.5,9.0,z_se_retracement,1736404805,21312.0,bayes_exit_p0.94_t5_cap0,-2.0,0.939,-11.0
2025_01_09,IS,long,1736407020,1736407080,21301.25,21292.25,-18.0,z_se_retracement,1736407080,21292.25,oracle_never_fired,-18.0,,0.0
2025_01_09,IS,long,1736407080,1736407125,21292.25,21292.25,0.0,z_15s_overshoot,1736407125,21292.25,oracle_never_fired,0.0,,0.0
2025_01_09,IS,long,1736407140,1736407260,21289.5,21290.75,2.5,z_se_retracement,1736407260,21290.75,oracle_never_fired,2.5,,0.0
