side,entry_ts,entry_utc,entry_price,exit_ts,exit_utc,exit_price,exit_reason,duration_min,realized_pnl_dollars,peak_pnl_ticks,worst_pnl_ticks,entry_pos_in_band,entry_z_1h_high,entry_z_15m_crm,entry_slope_15s,entry_slope_15m,entry_sig_above_1h_low
SHORT,1757340180,2025-09-08 14:03:00,23850.0,1757341800,2025-09-08 14:30:00,23872.0,hard_stop,27.0,-44.0,163.0,-88.0,2.833,2.131,2.342,0.175,0.41,6.827
SHORT,1757343600,2025-09-08 15:00:00,23864.5,1757348760,2025-09-08 16:26:00,23825.25,crossed_15m_mean,86.0,78.5,157.0,-53.0,3.062,1.659,1.128,-0.997,0.538,5.334
LONG,1757360040,2025-09-08 19:34:00,23771.0,1757368800,2025-09-08 22:00:00,23806.25,time_stop,146.0,70.5,160.0,0.0,0.157,-1.059,-1.638,1.023,-0.336,0.299
SHORT,1757398800,2025-09-09 06:20:00,23846.25,1757401980,2025-09-09 07:13:00,23862.5,hard_stop,53.0,-32.5,13.0,-65.0,1.704,1.389,1.425,0.733,0.107,2.268
SHORT,1757403780,2025-09-09 07:43:00,23859.25,1757407560,2025-09-09 08:46:00,23840.5,crossed_15m_mean,63.0,37.5,80.0,0.0,2.413,1.903,1.144,0.474,0.181,3.094
SHORT,1757409720,2025-09-09 09:22:00,23848.25,1757411820,2025-09-09 09:57:00,23843.25,crossed_15m_mean,35.0,10.0,20.0,-26.0,1.435,0.378,-0.487,0.877,-0.01,2.002
SHORT,1757414820,2025-09-09 10:47:00,23849.5,1757414940,2025-09-09 10:49:00,23843.25,crossed_15m_mean,2.0,12.5,25.0,0.0,1.408,0.275,0.085,0.739,0.001,2.065
LONG,1757417460,2025-09-09 11:31:00,23828.0,1757423040,2025-09-09 13:04:00,23807.0,hard_stop,93.0,-42.0,111.0,-84.0,0.035,-1.087,-1.717,0.619,-0.16,0.051
LONG,1757427480,2025-09-09 14:18:00,23814.0,1757428260,2025-09-09 14:31:00,23794.75,hard_stop,13.0,-38.5,53.0,-77.0,0.149,-3.481,-1.859,3.12,0.022,0.317
LONG,1757430960,2025-09-09 15:16:00,23784.75,1757432100,2025-09-09 15:35:00,23768.25,hard_stop,19.0,-33.0,14.0,-66.0,-1.145,-6.075,-0.982,0.406,-0.429,-1.3
LONG,1757434260,2025-09-09 16:11:00,23813.25,1757434920,2025-09-09 16:22:00,23797.75,hard_stop,11.0,-31.0,65.0,-62.0,-0.242,-2.36,0.426,0.947,-0.301,-0.259
LONG,1757437080,2025-09-09 16:58:00,23822.0,1757444280,2025-09-09 18:58:00,23841.75,time_stop,120.0,39.5,125.0,-3.0,0.125,-1.834,0.975,0.475,-0.169,0.134
SHORT,1757450820,2025-09-09 20:47:00,23909.0,1757458020,2025-09-09 22:47:00,23896.75,time_stop,120.0,24.5,91.0,0.0,2.261,3.231,2.042,0.952,0.419,2.796
SHORT,1757486880,2025-09-10 06:48:00,23940.25,1757491740,2025-09-10 08:09:00,23918.75,crossed_15m_mean,81.0,43.0,86.0,-41.0,2.559,1.498,1.877,0.449,0.176,2.053
LONG,1757496600,2025-09-10 09:30:00,23891.75,1757503800,2025-09-10 11:30:00,23928.75,time_stop,120.0,74.0,172.0,-20.0,-0.125,-1.687,-1.253,0.444,-0.265,-0.144
SHORT,1757505600,2025-09-10 12:00:00,23942.25,1757505780,2025-09-10 12:03:00,23958.25,hard_stop,3.0,-32.0,0.0,-64.0,1.892,0.76,1.138,-0.444,0.296,2.589
SHORT,1757508000,2025-09-10 12:40:00,24003.5,1757511720,2025-09-10 13:42:00,23922.0,crossed_15m_mean,62.0,163.0,326.0,-39.0,4.091,4.004,4.344,6.509,0.315,5.599
SHORT,1757513520,2025-09-10 14:12:00,23966.75,1757514240,2025-09-10 14:24:00,23982.5,hard_stop,12.0,-31.5,69.0,-63.0,1.257,0.447,0.191,2.544,0.035,3.072
SHORT,1757516040,2025-09-10 14:54:00,23969.75,1757517480,2025-09-10 15:18:00,23941.75,crossed_15m_mean,24.0,56.0,112.0,-43.0,1.645,0.522,0.06,0.115,0.128,4.021
LONG,1757523360,2025-09-10 16:56:00,23915.5,1757524920,2025-09-10 17:22:00,23897.5,hard_stop,26.0,-36.0,73.0,-72.0,0.031,-1.125,-1.396,0.486,-0.158,0.088
LONG,1757529360,2025-09-10 18:36:00,23865.0,1757530020,2025-09-10 18:47:00,23846.0,hard_stop,11.0,-38.0,37.0,-76.0,-0.673,-2.625,-1.633,0.683,-0.469,-1.896
LONG,1757532720,2025-09-10 19:32:00,23834.5,1757533140,2025-09-10 19:39:00,23814.5,hard_stop,7.0,-40.0,12.0,-80.0,-1.524,-3.001,-1.086,0.428,-0.596,-3.134
LONG,1757536380,2025-09-10 20:33:00,23870.25,1757543580,2025-09-10 22:33:00,23876.25,time_stop,120.0,12.0,35.0,-50.0,-0.219,-1.83,0.219,0.486,-0.054,-0.345
