actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
77.5,4,short,101.0,2,77.5,220.5,16,220.5,16,0.0,0,-77.5,130.0,166,130.0,166,same_extended,220.5,143.0,376.0,36,453.5,0.0,22,2025_02_04,MTF_EXHAUSTION
-47.0,2,short,0.0,0,-47.0,125.5,233,125.5,233,47.0,2,47.0,188.5,315,188.5,315,counter_extended,188.5,235.5,255.0,22,255.0,59.0,23,2025_02_06,MTF_EXHAUSTION
-28.5,2,short,0.0,0,-28.5,414.5,306,414.5,306,45.5,1,28.5,62.0,47,62.0,47,same_extended,414.5,443.0,803.5,29,803.5,0.0,24,2025_02_07,MTF_EXHAUSTION
-46.5,4,short,23.5,1,-46.5,-2.5,7,23.5,1,40.0,3,46.5,457.5,340,457.5,340,counter_extended,457.5,504.0,507.5,2,0.0,507.5,25,2025_02_13,MTF_EXHAUSTION
-12.0,2,short,0.0,0,-12.0,-12.0,2,0.0,0,20.5,3,12.0,386.5,158,386.5,158,counter_extended,386.5,398.5,422.0,1,0.0,422.0,26,2025_02_13,MTF_EXHAUSTION
376.0,15,short,313.0,14,376.0,388.5,16,388.5,16,0.0,0,-376.0,0.0,0,0.0,0,same_extended,388.5,12.5,122.0,24,498.0,0.0,27,2025_02_20,MTF_EXHAUSTION
-5.0,3,short,2.5,1,-5.0,28.0,5,28.0,5,7.0,2,5.0,180.0,74,180.0,74,counter_extended,180.0,185.0,188.0,1,20.0,188.0,28,2025_02_24,MTF_EXHAUSTION
-0.5,6,short,11.0,4,-0.5,76.0,19,76.0,19,8.0,2,0.5,8.0,2,8.0,2,same_extended,76.0,76.5,364.5,118,364.5,0.0,29,2025_02_24,MTF_EXHAUSTION
27.0,5,short,40.5,3,27.0,142.5,208,142.5,208,0.0,0,-27.0,164.0,362,164.0,362,counter_extended,164.0,137.0,271.5,75,298.5,0.0,30,2025_02_25,MTF_EXHAUSTION
-45.0,3,short,0.0,0,-45.0,12.5,100,12.5,100,45.0,3,45.0,246.5,69,246.5,69,counter_extended,246.5,291.5,325.5,113,0.0,325.5,31,2025_02_25,MTF_EXHAUSTION
-22.5,10,short,60.5,4,-22.5,1007.5,352,1007.5,352,0.0,0,22.5,134.0,46,134.0,46,same_extended,1007.5,1030.0,1122.5,8,1122.5,19.0,32,2025_02_27,MTF_EXHAUSTION
225.5,10,short,207.5,8,225.5,1242.5,366,1242.5,366,0.0,0,-225.5,0.0,0,0.0,0,same_extended,1242.5,1017.0,1181.5,4,1407.0,0.0,33,2025_02_27,MTF_EXHAUSTION
22.5,8,short,17.5,6,22.5,895.0,120,895.0,120,20.0,1,-22.5,20.0,1,20.0,1,same_extended,895.0,872.5,1029.5,35,1052.0,0.0,34,2025_02_27,MTF_EXHAUSTION
-14.0,5,short,0.0,0,-14.0,91.0,226,91.0,226,110.5,2,14.0,469.5,86,469.5,86,counter_extended,469.5,483.5,610.0,1,0.0,610.0,35,2025_02_28,MTF_EXHAUSTION
117.0,5,short,102.0,4,117.0,265.0,36,265.0,36,0.0,0,-117.0,631.0,193,631.0,193,counter_extended,631.0,514.0,531.0,1,248.0,648.0,36,2025_02_28,MTF_EXHAUSTION
15.5,3,short,0.0,0,15.5,81.5,6,81.5,6,15.0,2,-15.5,315.5,243,315.5,243,counter_extended,315.5,300.0,321.0,51,60.5,336.5,37,2025_03_03,MTF_EXHAUSTION
-24.0,6,short,32.5,3,-24.0,1286.0,363,1286.0,363,29.0,1,24.0,53.5,7,53.5,7,same_extended,1286.0,1310.0,1468.5,6,1468.5,0.0,38,2025_03_03,MTF_EXHAUSTION
4.0,5,short,35.5,2,4.0,436.5,363,436.5,363,0.0,0,-4.0,108.0,121,108.0,121,same_extended,436.5,432.5,547.0,8,551.0,0.0,39,2025_03_04,MTF_EXHAUSTION
-8.5,3,short,0.0,0,-8.5,521.0,295,521.0,295,25.5,2,8.5,163.0,358,163.0,358,same_extended,521.0,529.5,705.0,69,705.0,0.0,40,2025_03_05,MTF_EXHAUSTION
-41.0,2,short,0.0,0,-41.0,-41.0,2,0.0,0,46.5,3,41.0,166.0,16,166.0,16,counter_extended,166.0,207.0,317.0,64,317.0,0.0,41,2025_03_09,MTF_EXHAUSTION
89.5,15,short,189.5,8,89.5,203.0,24,203.0,24,0.0,0,-89.5,511.0,335,511.0,335,counter_extended,511.0,421.5,420.5,1,204.0,510.0,42,2025_03_11,MTF_EXHAUSTION
105.5,6,short,142.5,3,105.5,612.0,82,612.0,82,0.0,0,-105.5,9.0,171,9.0,171,same_extended,612.0,506.5,596.5,6,702.0,0.0,43,2025_03_12,MTF_EXHAUSTION
-2.0,2,short,0.0,0,-2.0,56.5,13,56.5,13,13.0,1,2.0,389.5,257,389.5,257,counter_extended,389.5,391.5,412.0,1,34.0,412.0,44,2025_03_13,MTF_EXHAUSTION
54.0,9,short,81.0,7,54.0,71.0,22,81.0,7,15.5,2,-54.0,20.5,103,20.5,103,same_early,81.0,27.0,244.0,67,298.0,0.0,45,2025_03_17,MTF_EXHAUSTION
36.5,7,short,81.5,5,36.5,392.5,91,392.5,91,0.0,0,-36.5,0.0,0,0.0,0,same_extended,392.5,356.0,674.5,99,711.0,0.0,46,2025_03_18,MTF_EXHAUSTION
-45.0,6,short,0.0,0,-45.0,61.5,54,61.5,54,62.0,1,45.0,168.0,92,168.0,92,counter_extended,168.0,213.0,288.5,83,0.0,288.5,47,2025_03_18,MTF_EXHAUSTION
-55.0,2,short,0.0,0,-55.0,-30.5,23,0.0,0,55.0,2,55.0,704.5,268,704.5,268,counter_extended,704.5,759.5,663.5,1,41.0,663.5,48,2025_03_20,MTF_EXHAUSTION
-64.5,10,short,0.0,0,-64.5,-24.0,14,0.0,0,15.5,2,64.5,233.0,104,233.0,104,counter_extended,233.0,297.5,273.0,80,273.0,0.0,49,2025_03_20,MTF_EXHAUSTION
9.5,2,short,0.0,0,9.5,289.0,250,289.0,250,12.5,1,-9.5,398.0,360,398.0,360,counter_extended,398.0,388.5,461.0,20,470.5,179.0,50,2025_04_01,MTF_EXHAUSTION
-24.0,4,short,27.0,2,-24.0,515.5,257,515.5,257,5.5,1,24.0,157.0,169,157.0,169,same_extended,515.5,539.5,887.0,105,887.0,0.0,51,2025_04_03,MTF_EXHAUSTION
-3.5,3,short,0.0,0,-3.5,273.0,119,273.0,119,11.0,1,3.5,133.5,177,133.5,177,same_extended,273.0,276.5,466.5,103,466.5,0.0,52,2025_04_04,MTF_EXHAUSTION
26.5,5,short,0.0,0,26.5,1497.5,280,1497.5,280,57.0,2,-26.5,57.0,2,57.0,2,same_extended,1497.5,1471.0,1876.5,77,1903.0,0.0,53,2025_04_04,MTF_EXHAUSTION
-91.5,2,short,0.0,0,-91.5,68.0,7,68.0,7,91.5,2,91.5,765.0,113,765.0,113,counter_extended,765.0,856.5,986.5,1,0.0,986.5,54,2025_04_07,MTF_EXHAUSTION
-13.0,5,short,27.0,2,-13.0,443.0,83,443.0,83,19.0,1,13.0,19.0,1,19.0,1,same_extended,443.0,456.0,950.0,120,950.0,0.0,55,2025_04_08,MTF_EXHAUSTION
25.5,1,short,0.0,0,25.5,25.5,1,25.5,1,23.0,3,-25.5,1250.0,121,1250.0,121,counter_extended,1250.0,1224.5,1309.0,2,0.0,1334.5,56,2025_04_09,MTF_EXHAUSTION
99.5,5,short,111.0,3,99.5,1878.5,262,1878.5,262,0.0,0,-99.5,157.0,26,157.0,26,same_extended,1878.5,1779.0,1976.5,85,2076.0,0.0,57,2025_04_10,MTF_EXHAUSTION
-27.0,5,short,0.0,0,-27.0,-27.0,5,0.0,0,76.5,3,27.0,1333.5,322,1333.5,322,counter_extended,1333.5,1360.5,1255.5,1,78.0,1255.5,58,2025_04_11,MTF_EXHAUSTION
49.0,5,short,77.5,3,49.0,247.0,78,247.0,78,23.0,1,-49.0,860.0,283,860.0,283,counter_extended,860.0,811.0,781.0,1,277.0,830.0,59,2025_04_11,MTF_EXHAUSTION
0.5,4,short,4.5,1,0.5,658.5,256,658.5,256,6.5,3,-0.5,364.0,92,364.0,92,same_extended,658.5,658.0,836.0,42,836.5,186.0,60,2025_04_14,MTF_EXHAUSTION
1.5,2,short,0.0,0,1.5,84.5,29,84.5,29,17.0,1,-1.5,36.0,64,36.0,64,same_extended,84.5,83.0,538.5,108,540.0,0.0,61,2025_04_14,MTF_EXHAUSTION
-21.5,1,short,0.0,0,-21.5,294.5,262,294.5,262,21.5,1,21.5,250.0,350,250.0,350,same_extended,294.5,316.0,391.0,29,391.0,0.0,62,2025_04_15,MTF_EXHAUSTION
-55.5,1,short,0.0,0,-55.5,180.0,235,180.0,235,88.0,2,55.5,226.5,127,226.5,127,counter_extended,226.5,282.0,579.0,113,0.0,579.0,63,2025_04_15,MTF_EXHAUSTION
-64.5,5,short,0.0,0,-64.5,327.5,239,327.5,239,53.5,3,64.5,75.0,325,75.0,325,same_extended,327.5,392.0,675.5,112,0.0,675.5,64,2025_04_16,MTF_EXHAUSTION
-21.5,1,short,0.0,0,-21.5,-21.5,1,0.0,0,48.5,3,21.5,116.5,8,116.5,8,counter_extended,116.5,138.0,169.5,120,169.5,0.0,65,2025_04_16,MTF_EXHAUSTION
74.0,3,short,14.5,1,74.0,316.0,63,316.0,63,0.0,0,-74.0,183.5,296,183.5,296,same_extended,316.0,242.0,552.5,59,626.5,0.0,66,2025_04_17,MTF_EXHAUSTION
11.5,12,short,17.5,11,11.5,731.5,360,731.5,360,14.0,3,-11.5,90.5,129,90.5,129,same_extended,731.5,720.0,925.0,22,936.5,0.0,67,2025_04_21,MTF_EXHAUSTION
-0.5,6,short,37.0,4,-0.5,15.0,47,37.0,4,0.0,0,0.5,336.0,228,336.0,228,counter_extended,336.0,336.5,323.5,1,49.5,323.5,68,2025_04_22,MTF_EXHAUSTION
-67.5,4,short,0.0,0,-67.5,-67.5,4,0.0,0,48.0,2,67.5,763.0,177,763.0,177,counter_extended,763.0,830.5,905.5,101,0.0,905.5,69,2025_04_22,MTF_EXHAUSTION
-4.5,3,short,11.0,1,-4.5,74.0,8,74.0,8,4.5,3,4.5,348.0,222,348.0,222,counter_extended,348.0,352.5,453.5,107,0.0,453.5,70,2025_04_24,MTF_EXHAUSTION
17.0,3,short,0.0,0,17.0,370.0,221,370.0,221,10.0,1,-17.0,81.0,71,81.0,71,same_extended,370.0,353.0,482.0,24,499.0,0.0,71,2025_04_25,MTF_EXHAUSTION
29.5,5,short,8.0,3,29.5,126.5,15,126.5,15,42.5,1,-29.5,232.5,178,232.5,178,counter_extended,232.5,203.0,473.5,116,0.0,503.0,72,2025_04_25,MTF_EXHAUSTION
-171.0,10,short,44.0,4,-171.0,496.0,236,496.0,236,9.5,3,171.0,211.5,11,211.5,11,same_extended,496.0,667.0,599.5,10,599.5,108.0,73,2025_04_28,MTF_EXHAUSTION
19.0,6,short,19.5,4,19.0,291.0,155,291.0,155,7.5,1,-19.0,155.0,265,155.0,265,same_extended,291.0,272.0,408.5,106,427.5,0.0,74,2025_04_29,MTF_EXHAUSTION
-3.5,1,short,0.0,0,-3.5,38.0,5,38.0,5,31.5,2,3.5,563.0,335,563.0,335,counter_extended,563.0,566.5,589.0,1,12.0,589.0,75,2025_04_29,MTF_EXHAUSTION
-12.0,3,short,0.0,0,-12.0,33.5,351,33.5,351,14.0,2,12.0,103.0,265,103.0,265,counter_extended,103.0,115.0,115.0,1,21.5,115.0,76,2025_05_01,MTF_EXHAUSTION
-16.5,11,short,0.0,0,-16.5,85.5,59,85.5,59,46.0,3,16.5,60.0,7,60.0,7,same_extended,85.5,102.0,232.0,13,232.0,0.0,77,2025_05_02,MTF_EXHAUSTION
35.5,7,short,24.5,6,35.5,109.0,39,109.0,39,6.5,2,-35.5,15.0,4,15.0,4,same_extended,109.0,73.5,338.0,71,373.5,0.0,78,2025_05_05,MTF_EXHAUSTION
-24.5,7,short,8.0,3,-24.5,88.5,29,88.5,29,7.5,1,24.5,522.5,67,522.5,67,counter_extended,522.5,547.0,531.5,110,79.5,531.5,79,2025_05_06,MTF_EXHAUSTION
-89.0,5,short,0.0,0,-89.0,366.5,266,366.5,266,32.0,2,89.0,292.5,353,292.5,353,same_extended,366.5,455.5,566.5,106,566.5,0.0,80,2025_05_07,MTF_EXHAUSTION
162.5,14,short,189.0,13,162.5,428.0,206,428.0,206,0.0,0,-162.5,231.0,293,231.0,293,same_extended,428.0,265.5,399.0,19,561.5,97.5,81,2025_05_07,MTF_EXHAUSTION
-2.0,2,short,0.0,0,-2.0,338.0,135,338.0,135,22.0,1,2.0,356.5,258,356.5,258,counter_extended,356.5,358.5,531.5,105,531.5,160.0,82,2025_05_08,MTF_EXHAUSTION
-21.0,2,short,0.0,0,-21.0,276.5,80,276.5,80,21.0,2,21.0,418.0,203,418.0,203,counter_extended,418.0,439.0,477.5,119,477.5,217.0,83,2025_05_08,MTF_EXHAUSTION
28.0,5,short,62.0,3,28.0,197.0,56,197.0,56,0.0,0,-28.0,266.0,306,266.0,306,counter_extended,266.0,238.0,480.0,66,508.0,0.0,84,2025_05_12,MTF_EXHAUSTION
60.5,9,short,86.5,5,60.5,92.5,220,92.5,220,0.0,0,-60.5,167.0,168,167.0,168,counter_extended,167.0,106.5,165.5,9,226.0,33.5,85,2025_05_14,MTF_EXHAUSTION
-25.0,3,short,3.0,1,-25.0,36.0,140,36.0,140,34.0,2,25.0,223.5,88,223.5,88,counter_extended,223.5,248.5,255.5,70,4.0,255.5,86,2025_05_14,MTF_EXHAUSTION
39.0,4,short,57.5,1,39.0,65.0,6,65.0,6,0.0,0,-39.0,111.5,109,111.5,109,counter_extended,111.5,72.5,179.0,120,0.0,218.0,87,2025_05_20,MTF_EXHAUSTION
5.5,3,short,23.5,1,5.5,784.0,136,784.0,136,9.0,2,-5.5,9.0,2,9.0,2,same_extended,784.0,778.5,954.0,21,959.5,0.0,88,2025_05_21,MTF_EXHAUSTION
-49.5,3,short,24.0,1,-49.5,63.5,16,63.5,16,49.5,3,49.5,225.0,41,225.0,41,counter_extended,225.0,274.5,793.0,118,793.0,0.0,89,2025_05_21,MTF_EXHAUSTION
12.5,5,short,68.0,3,12.5,35.5,9,68.0,3,0.0,0,-12.5,310.5,330,310.5,330,counter_extended,310.5,298.0,554.0,71,0.0,566.5,90,2025_05_22,MTF_EXHAUSTION
-61.0,15,short,0.0,0,-61.0,777.5,173,777.5,173,18.0,2,61.0,110.0,32,110.0,32,same_extended,777.5,838.5,965.5,83,965.5,0.0,91,2025_05_23,MTF_EXHAUSTION
16.0,5,short,33.5,2,16.0,676.0,63,676.0,63,0.0,0,-16.0,51.5,20,51.5,20,same_extended,676.0,660.0,871.5,78,887.5,0.0,92,2025_05_23,MTF_EXHAUSTION
28.5,5,short,91.5,3,28.5,316.5,38,316.5,38,65.0,2,-28.5,334.5,344,334.5,344,counter_extended,334.5,306.0,859.0,103,887.5,0.0,93,2025_05_23,MTF_EXHAUSTION
39.0,7,short,30.0,5,39.0,764.0,275,764.0,275,0.0,0,-39.0,12.0,20,12.0,20,same_extended,764.0,725.0,947.0,90,986.0,0.0,94,2025_05_29,MTF_EXHAUSTION
-47.0,3,short,0.0,0,-47.0,41.5,15,41.5,15,47.0,2,47.0,212.5,279,212.5,279,counter_extended,212.5,259.5,204.5,1,49.5,204.5,95,2025_05_30,MTF_EXHAUSTION
-13.5,6,short,90.0,1,-13.5,447.0,284,447.0,284,0.0,0,13.5,183.0,147,183.0,147,same_extended,447.0,460.5,678.0,60,678.0,0.0,96,2025_05_30,MTF_EXHAUSTION
77.0,5,short,133.0,3,77.0,155.5,24,155.5,24,0.0,0,-77.0,531.5,206,531.5,206,counter_extended,531.5,454.5,553.0,113,630.0,57.0,97,2025_05_30,MTF_EXHAUSTION
-31.0,1,short,0.0,0,-31.0,509.0,344,509.0,344,31.0,1,31.0,293.5,137,293.5,137,same_extended,509.0,540.0,623.0,10,623.0,179.5,98,2025_06_05,MTF_EXHAUSTION
145.5,6,short,136.0,3,145.5,227.0,105,227.0,105,0.0,0,-145.5,124.0,23,124.0,23,same_extended,227.0,81.5,450.5,92,596.0,0.0,99,2025_06_05,MTF_EXHAUSTION
84.5,5,short,80.0,4,84.5,153.5,139,153.5,139,0.0,0,-84.5,64.5,293,64.5,293,same_extended,153.5,69.0,306.5,108,391.0,0.0,100,2025_06_10,MTF_EXHAUSTION
-14.0,3,short,0.0,0,-14.0,425.5,186,425.5,186,21.5,2,14.0,45.0,13,45.0,13,same_extended,425.5,439.5,513.5,6,513.5,0.0,101,2025_06_11,MTF_EXHAUSTION
-35.0,5,short,0.0,0,-35.0,65.5,91,65.5,91,25.0,1,35.0,403.5,277,403.5,277,counter_extended,403.5,438.5,402.0,109,11.0,402.0,102,2025_06_12,MTF_EXHAUSTION
147.5,7,short,194.5,5,147.5,565.0,163,565.0,163,0.0,0,-147.5,0.0,0,0.0,0,same_extended,565.0,417.5,0.0,0,0.0,0.0,103,2025_06_13,MTF_EXHAUSTION
-49.5,28,short,17.0,3,-49.5,48.5,377,48.5,377,13.0,2,49.5,130.5,228,130.5,228,counter_extended,130.5,180.0,249.0,65,249.0,0.0,104,2025_06_19,MTF_EXHAUSTION
34.5,45,short,53.0,1,34.5,187.0,129,187.0,129,15.5,3,-34.5,83.0,16,83.0,16,same_extended,187.0,152.5,312.5,114,347.0,0.0,105,2025_07_07,MTF_EXHAUSTION
22.0,10,short,29.5,9,22.0,22.0,10,29.5,9,12.0,2,-22.0,168.0,96,168.0,96,counter_extended,168.0,146.0,248.0,104,270.0,0.0,106,2025_07_07,MTF_EXHAUSTION
57.0,4,short,64.0,2,57.0,76.0,19,76.0,19,0.0,0,-57.0,145.5,234,145.5,234,counter_extended,145.5,88.5,283.0,22,340.0,0.0,107,2025_07_11,MTF_EXHAUSTION
-15.0,11,short,8.0,2,-15.0,-3.0,305,8.0,2,0.0,0,15.0,177.5,112,177.5,112,counter_extended,177.5,192.5,286.5,92,0.0,286.5,108,2025_07_11,MTF_EXHAUSTION
-0.5,2,short,0.0,0,-0.5,167.0,348,167.0,348,33.5,1,0.5,55.5,40,55.5,40,same_extended,167.0,167.5,266.5,11,266.5,0.0,109,2025_07_15,MTF_EXHAUSTION
5.0,1,short,0.0,0,5.0,152.5,93,152.5,93,0.0,0,-5.0,0.0,0,0.0,0,same_extended,152.5,147.5,398.0,98,403.0,0.0,110,2025_07_15,MTF_EXHAUSTION
16.5,2,short,0.0,0,16.5,372.0,121,372.0,121,17.5,1,-16.5,89.5,326,89.5,326,same_extended,372.0,355.5,450.0,43,466.5,0.0,111,2025_07_16,MTF_EXHAUSTION
3.0,2,short,0.0,0,3.0,289.5,41,289.5,41,34.5,1,-3.0,206.0,285,206.0,285,same_extended,289.5,286.5,453.0,90,456.0,5.5,112,2025_07_16,MTF_EXHAUSTION
-92.0,18,short,0.0,0,-92.0,-11.5,165,0.0,0,52.5,3,92.0,178.0,355,178.0,355,counter_extended,178.0,270.0,173.0,72,173.0,0.0,113,2025_07_28,MTF_EXHAUSTION
-53.5,4,short,0.0,0,-53.5,269.5,349,269.5,349,43.5,2,53.5,60.0,8,60.0,8,same_extended,269.5,323.0,444.0,12,444.0,0.0,114,2025_07_29,MTF_EXHAUSTION
10.0,4,short,0.0,0,10.0,37.0,5,37.0,5,65.0,2,-10.0,699.5,194,699.5,194,counter_extended,699.5,689.5,645.0,1,81.5,655.0,115,2025_07_30,MTF_EXHAUSTION
-126.5,5,short,0.0,0,-126.5,575.0,337,575.0,337,64.5,3,126.5,154.0,6,154.0,6,same_extended,575.0,701.5,684.0,23,684.0,45.0,116,2025_08_01,MTF_EXHAUSTION
-29.5,3,short,49.0,1,-29.5,428.5,277,428.5,277,35.0,2,29.5,62.0,170,62.0,170,same_extended,428.5,458.0,729.0,54,729.0,0.0,117,2025_08_01,MTF_EXHAUSTION
-20.0,3,short,0.0,0,-20.0,155.5,70,155.5,70,20.0,3,20.0,46.0,13,46.0,13,same_extended,155.5,175.5,325.0,114,325.0,0.0,118,2025_08_11,MTF_EXHAUSTION
136.0,5,short,89.0,4,136.0,231.0,15,231.0,15,24.0,1,-136.0,395.0,352,395.0,352,counter_extended,395.0,259.0,460.5,115,0.0,596.5,119,2025_08_12,MTF_EXHAUSTION
19.0,3,short,37.0,1,19.0,19.0,3,37.0,1,11.5,2,-19.0,376.5,132,376.5,132,counter_extended,376.5,357.5,340.0,1,54.5,359.0,120,2025_08_14,MTF_EXHAUSTION
61.5,6,short,67.5,5,61.5,95.0,14,95.0,14,0.0,0,-61.5,0.0,0,0.0,0,same_extended,95.0,33.5,112.5,8,174.0,0.0,121,2025_08_14,MTF_EXHAUSTION
19.5,5,short,41.5,4,19.5,19.5,5,41.5,4,19.5,1,-19.5,155.5,140,155.5,140,counter_extended,155.5,136.0,249.5,85,269.0,0.0,122,2025_08_15,MTF_EXHAUSTION
-70.0,3,short,0.0,0,-70.0,476.0,332,476.0,332,70.0,3,70.0,119.5,34,119.5,34,same_extended,476.0,546.0,670.0,6,670.0,0.0,123,2025_08_19,MTF_EXHAUSTION
-23.0,3,short,2.5,1,-23.0,27.5,356,27.5,356,23.0,3,23.0,91.0,150,91.0,150,counter_extended,91.0,114.0,136.5,12,136.5,0.0,124,2025_08_22,MTF_EXHAUSTION
-23.0,3,short,0.0,0,-23.0,17.0,172,17.0,172,23.0,3,23.0,41.5,86,41.5,86,counter_extended,41.5,64.5,183.0,106,183.0,0.0,125,2025_08_25,MTF_EXHAUSTION
-12.0,6,short,0.0,0,-12.0,38.0,104,38.0,104,29.0,3,12.0,38.0,4,38.0,4,same_extended,38.0,50.0,129.5,6,129.5,0.0,126,2025_08_28,MTF_EXHAUSTION
-29.0,2,short,0.0,0,-29.0,397.0,217,397.0,217,29.0,2,29.0,29.0,2,29.0,2,same_extended,397.0,426.0,534.0,70,534.0,0.0,127,2025_08_29,MTF_EXHAUSTION
-27.5,4,short,0.0,0,-27.5,51.0,12,51.0,12,32.0,2,27.5,129.5,162,129.5,162,counter_extended,129.5,157.0,185.5,99,185.5,0.0,128,2025_08_29,MTF_EXHAUSTION
-36.0,2,short,0.0,0,-36.0,-29.5,51,0.0,0,48.0,3,36.0,74.0,7,74.0,7,counter_extended,74.0,110.0,129.0,8,129.0,0.0,129,2025_08_29,MTF_EXHAUSTION
37.0,9,short,32.5,8,37.0,625.0,345,625.0,345,0.0,0,-37.0,43.5,16,43.5,16,same_extended,625.0,588.0,694.5,12,731.5,0.0,130,2025_09_02,MTF_EXHAUSTION
