actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
0.0,4,long,18.0,1,0.0,211.5,360,211.5,360,4.0,3,0.0,18.0,10,18.0,10,same_extended,211.5,211.5,498.5,95,498.5,0.0,0,2025_01_02,KILL_SHOT
0.5,2,long,0.0,0,0.5,218.5,360,218.5,360,1.5,1,-0.5,18.0,6,18.0,6,same_extended,218.5,218.0,485.0,99,485.5,0.0,1,2025_01_02,KILL_SHOT
18.5,4,short,4.5,3,18.5,18.5,4,18.5,4,4.5,1,-18.5,242.0,363,242.0,363,counter_extended,242.0,223.5,480.0,101,0.0,498.5,2,2025_01_02,KILL_SHOT
61.0,12,long,37.0,8,61.0,260.5,359,260.5,359,0.0,0,-61.0,0.0,0,0.0,0,same_extended,260.5,199.5,437.5,105,498.5,0.0,3,2025_01_02,KILL_SHOT
14.0,5,short,8.5,4,14.0,55.0,115,55.0,115,4.5,2,-14.0,199.5,347,199.5,347,counter_extended,199.5,185.5,484.5,117,0.0,498.5,4,2025_01_02,KILL_SHOT
-84.5,9,short,0.0,0,-84.5,64.5,34,64.5,34,48.5,2,84.5,245.5,256,245.5,256,counter_extended,245.5,330.0,273.5,15,36.5,273.5,5,2025_01_02,KILL_SHOT
0.5,2,long,0.0,0,0.5,185.5,66,185.5,66,2.5,1,-0.5,435.5,209,435.5,209,counter_extended,435.5,435.0,460.0,70,160.5,460.5,6,2025_01_02,KILL_SHOT
-15.5,4,short,0.0,0,-15.5,436.0,207,436.0,207,9.0,1,15.5,185.0,64,185.0,64,same_extended,436.0,451.5,460.5,72,460.5,160.5,7,2025_01_02,KILL_SHOT
6.5,2,short,2.5,1,6.5,889.0,349,889.0,349,0.0,0,-6.5,37.0,39,37.0,39,same_extended,889.0,882.5,966.0,49,972.5,0.0,8,2025_01_02,KILL_SHOT
-22.0,10,long,1.5,2,-22.0,43.5,37,43.5,37,6.5,1,22.0,882.5,347,882.5,347,counter_extended,882.5,904.5,972.5,51,0.0,972.5,9,2025_01_02,KILL_SHOT
24.5,2,long,10.5,1,24.5,104.0,6,104.0,6,0.0,0,-24.5,612.0,129,612.0,129,counter_extended,612.0,587.5,856.0,92,0.0,880.5,10,2025_01_02,KILL_SHOT
-19.5,7,long,79.5,4,-19.5,46.5,26,79.5,4,0.0,0,19.5,636.5,127,636.5,127,counter_extended,636.5,656.0,880.5,94,0.0,880.5,11,2025_01_02,KILL_SHOT
4.0,9,long,25.5,8,4.0,250.5,139,250.5,139,16.0,3,-4.0,25.0,49,25.0,49,same_extended,250.5,246.5,679.0,117,0.0,683.0,12,2025_01_02,KILL_SHOT
33.5,12,long,37.0,9,33.5,134.5,193,134.5,193,0.0,0,-33.5,20.0,368,20.0,368,same_extended,134.5,101.0,121.0,50,154.5,0.0,13,2025_01_03,KILL_SHOT
21.0,8,long,16.5,3,21.0,496.0,300,496.0,300,0.0,0,-21.0,58.5,29,58.5,29,same_extended,496.0,475.0,512.0,41,533.0,21.5,14,2025_01_03,KILL_SHOT
43.0,11,short,52.5,7,43.0,79.5,21,79.5,21,0.0,0,-43.0,475.0,292,475.0,292,counter_extended,475.0,432.0,490.0,49,21.5,533.0,15,2025_01_03,KILL_SHOT
6.5,22,short,42.5,8,6.5,18.0,24,42.5,8,13.5,1,-6.5,567.5,380,567.5,380,counter_extended,567.5,561.0,565.0,1,38.5,571.5,16,2025_01_03,KILL_SHOT
24.5,6,short,33.0,2,24.5,39.5,9,39.5,9,0.0,0,-24.5,621.0,349,621.0,349,counter_extended,621.0,596.5,593.5,3,42.5,618.0,17,2025_01_03,KILL_SHOT
51.0,3,long,43.5,2,51.0,401.5,239,401.5,239,0.0,0,-51.0,24.0,31,24.0,31,same_extended,401.5,350.5,609.5,101,660.5,0.0,18,2025_01_03,KILL_SHOT
15.0,2,long,0.5,1,15.0,214.5,112,214.5,112,0.0,0,-15.0,0.0,0,0.0,0,same_extended,214.5,199.5,410.5,96,425.5,0.0,19,2025_01_03,KILL_SHOT
22.5,8,long,30.0,4,22.5,199.5,110,199.5,110,0.0,0,-22.5,12.0,12,12.0,12,same_extended,199.5,177.0,403.0,98,425.5,0.0,20,2025_01_03,KILL_SHOT
-13.0,2,long,1.5,1,-13.0,8.0,14,8.0,14,13.0,2,13.0,62.5,49,62.5,49,counter_extended,62.5,75.5,159.0,62,0.0,159.0,21,2025_01_03,KILL_SHOT
-12.5,3,long,8.5,2,-12.5,20.5,11,20.5,11,12.5,3,12.5,50.0,46,50.0,46,counter_extended,50.0,62.5,159.0,65,0.0,159.0,22,2025_01_03,KILL_SHOT
25.0,2,short,12.0,1,25.0,55.0,30,55.0,30,0.0,0,-25.0,0.0,0,0.0,0,same_extended,55.0,30.0,134.0,81,159.0,0.0,23,2025_01_03,KILL_SHOT
6.5,4,long,9.5,3,6.5,14.0,5,14.0,5,1.5,1,-6.5,30.0,28,30.0,28,counter_extended,30.0,23.5,152.5,83,0.0,159.0,24,2025_01_03,KILL_SHOT
-8.5,2,long,0.0,0,-8.5,-5.0,25,0.0,0,9.0,3,8.5,30.5,20,30.5,20,counter_extended,30.5,39.0,159.0,91,0.0,159.0,25,2025_01_03,KILL_SHOT
0.5,2,long,0.0,0,0.5,3.5,23,3.5,23,2.5,3,-0.5,22.0,18,22.0,18,counter_extended,22.0,21.5,158.5,93,0.0,159.0,26,2025_01_03,KILL_SHOT
-1.5,2,long,0.0,0,-1.5,3.0,21,3.0,21,3.0,1,1.5,22.5,16,22.5,16,counter_extended,22.5,24.0,159.0,95,0.0,159.0,27,2025_01_03,KILL_SHOT
14.0,2,short,11.5,1,14.0,45.0,29,45.0,29,0.0,0,-14.0,17.5,11,17.5,11,same_extended,45.0,31.0,39.5,5,53.5,9.0,28,2025_01_05,KILL_SHOT
29.0,6,long,21.5,5,29.0,31.5,9,31.5,9,0.0,0,-29.0,31.0,27,31.0,27,same_extended,31.5,2.5,24.5,7,9.0,53.5,29,2025_01_05,KILL_SHOT
12.0,4,short,17.0,3,12.0,49.0,8,49.0,8,0.0,0,-12.0,4.0,26,4.0,26,same_extended,49.0,37.0,50.5,10,62.5,0.0,30,2025_01_05,KILL_SHOT
1.5,23,long,9.5,18,1.5,409.0,332,409.0,332,10.0,3,-1.5,10.0,3,10.0,3,same_extended,409.0,407.5,435.0,47,436.5,0.0,31,2025_01_06,KILL_SHOT
-15.0,4,short,4.5,1,-15.0,12.0,67,12.0,67,11.5,3,15.0,444.0,351,444.0,351,counter_extended,444.0,459.0,484.5,16,0.0,484.5,32,2025_01_06,KILL_SHOT
5.0,8,short,24.5,3,5.0,27.0,63,27.0,63,0.0,0,-5.0,433.5,367,433.5,367,counter_extended,433.5,428.5,491.5,20,0.0,496.5,33,2025_01_06,KILL_SHOT
32.0,6,short,21.5,5,32.0,53.0,22,53.0,22,0.0,0,-32.0,421.5,330,421.5,330,counter_extended,421.5,389.5,460.5,60,0.0,492.5,34,2025_01_06,KILL_SHOT
-8.5,9,long,0.0,0,-8.5,320.5,244,320.5,244,21.0,2,8.5,122.0,130,122.0,130,same_extended,320.5,329.0,474.5,64,474.5,0.0,35,2025_01_06,KILL_SHOT
13.0,12,long,21.0,9,13.0,343.0,233,343.0,233,16.5,1,-13.0,99.5,119,99.5,119,same_extended,343.0,330.0,461.5,75,474.5,0.0,36,2025_01_06,KILL_SHOT
-24.0,2,long,0.0,0,-24.0,320.0,220,320.0,220,24.0,2,24.0,122.5,106,122.5,106,same_extended,320.0,344.0,474.5,88,474.5,0.0,37,2025_01_06,KILL_SHOT
13.0,7,long,9.5,6,13.0,344.0,218,344.0,218,3.0,2,-13.0,98.5,104,98.5,104,same_extended,344.0,331.0,461.5,90,474.5,0.0,38,2025_01_06,KILL_SHOT
22.5,2,long,29.5,1,22.5,193.5,90,193.5,90,0.0,0,-22.5,280.0,320,280.0,320,counter_extended,280.0,257.5,420.0,24,442.5,31.0,39,2025_01_06,KILL_SHOT
22.5,4,long,29.5,3,22.5,168.5,87,168.5,87,31.5,1,-22.5,305.0,317,305.0,317,counter_extended,305.0,282.5,420.0,27,442.5,31.0,40,2025_01_06,KILL_SHOT
-31.0,7,long,0.0,0,-31.0,21.0,15,21.0,15,23.0,2,31.0,452.5,245,452.5,245,counter_extended,452.5,483.5,455.0,9,18.5,455.0,41,2025_01_06,KILL_SHOT
15.0,5,short,52.0,1,15.0,250.5,120,250.5,120,0.0,0,-15.0,26.5,242,26.5,242,same_extended,250.5,235.5,458.5,110,473.5,0.0,42,2025_01_06,KILL_SHOT
-121.5,19,long,0.0,0,-121.5,55.0,202,55.0,202,25.5,2,121.5,222.0,80,222.0,80,counter_extended,222.0,343.5,434.5,119,0.0,434.5,43,2025_01_06,KILL_SHOT
20.5,22,short,90.0,10,20.5,43.0,59,90.0,10,0.0,0,-20.5,187.0,132,187.0,132,counter_extended,187.0,166.5,256.5,116,277.0,0.0,44,2025_01_06,KILL_SHOT
-10.5,4,long,0.0,0,-10.5,-10.5,4,0.0,0,12.0,3,10.5,12.0,3,12.0,3,counter_early,12.0,22.5,148.0,118,148.0,0.0,45,2025_01_06,KILL_SHOT
-5.5,6,long,6.0,1,-5.5,59.0,57,59.0,57,12.5,3,5.5,159.5,239,159.5,239,counter_extended,159.5,165.0,211.5,45,7.0,211.5,46,2025_01_07,KILL_SHOT
5.5,3,short,2.0,1,5.5,132.0,123,132.0,123,1.0,2,-5.5,62.5,349,62.5,349,same_extended,132.0,126.5,213.0,59,218.5,0.0,47,2025_01_07,KILL_SHOT
-3.0,3,long,1.0,2,-3.0,131.0,165,131.0,165,3.0,3,3.0,44.0,32,44.0,32,same_extended,131.0,134.0,194.5,61,194.5,0.0,48,2025_01_07,KILL_SHOT
2.0,3,long,7.5,2,2.0,134.0,162,134.0,162,0.0,0,-2.0,41.0,29,41.0,29,same_extended,134.0,132.0,192.5,64,194.5,0.0,49,2025_01_07,KILL_SHOT
2.0,2,short,4.5,1,2.0,422.0,360,422.0,360,0.0,0,-2.0,46.5,302,46.5,302,same_extended,422.0,420.0,416.5,1,418.5,50.0,50,2025_01_07,KILL_SHOT
-21.0,9,long,0.0,0,-21.0,48.5,300,48.5,300,28.0,3,21.0,471.0,365,471.0,365,counter_extended,471.0,492.0,473.0,2,46.5,473.0,51,2025_01_07,KILL_SHOT
19.0,6,short,26.0,5,19.0,635.5,352,635.5,352,1.0,1,-19.0,118.5,257,118.5,257,same_extended,635.5,616.5,661.5,12,680.5,73.5,52,2025_01_07,KILL_SHOT
4.5,2,short,0.0,0,4.5,700.0,307,700.0,307,1.5,1,-4.5,54.0,212,54.0,212,same_extended,700.0,695.5,696.5,17,701.0,53.0,53,2025_01_07,KILL_SHOT
0.0,2,short,0.0,0,0.0,695.5,305,695.5,305,2.5,1,0.0,58.5,210,58.5,210,same_extended,695.5,695.5,701.5,1,701.5,52.5,54,2025_01_07,KILL_SHOT
-1.0,7,long,0.0,0,-1.0,58.5,208,58.5,208,14.0,2,1.0,695.5,303,695.5,303,counter_extended,695.5,696.5,701.5,3,52.5,701.5,55,2025_01_07,KILL_SHOT
6.5,5,long,4.0,4,6.5,110.5,117,110.5,117,10.0,2,-6.5,693.5,336,693.5,336,counter_extended,693.5,687.0,700.5,5,97.0,707.0,56,2025_01_07,KILL_SHOT
13.0,3,long,11.0,2,13.0,111.0,42,111.0,42,0.0,0,-13.0,693.0,261,693.0,261,counter_extended,693.0,680.0,726.5,39,64.5,739.5,57,2025_01_07,KILL_SHOT
-9.0,7,short,0.0,0,-9.0,706.0,258,706.0,258,12.5,3,9.0,98.0,39,98.0,39,same_extended,706.0,715.0,739.5,42,739.5,64.5,58,2025_01_07,KILL_SHOT
-5.0,2,short,3.5,1,-5.0,-5.0,2,3.5,1,41.5,3,5.0,105.0,131,105.0,131,counter_extended,105.0,110.0,366.0,95,366.0,0.0,59,2025_01_07,KILL_SHOT
-35.0,4,short,0.0,0,-35.0,-1.0,78,0.0,0,36.5,1,35.0,100.0,129,100.0,129,counter_extended,100.0,135.0,366.0,97,366.0,0.0,60,2025_01_07,KILL_SHOT
-17.5,7,short,0.5,1,-17.5,-17.5,7,0.5,1,6.5,3,17.5,20.0,6,20.0,6,counter_extended,20.0,37.5,99.0,45,0.0,99.0,61,2025_01_07,KILL_SHOT
-11.5,3,short,0.0,0,-11.5,24.5,356,24.5,356,11.5,3,11.5,76.5,62,76.5,62,counter_extended,76.5,88.0,93.0,57,1.0,93.0,62,2025_01_08,KILL_SHOT
2.0,2,long,1.0,1,2.0,65.0,59,65.0,59,0.0,0,-2.0,37.5,361,37.5,361,same_extended,65.0,63.0,91.0,60,93.0,1.0,63,2025_01_08,KILL_SHOT
-10.5,2,long,1.5,1,-10.5,61.5,52,61.5,52,15.5,3,10.5,55.0,356,55.0,356,same_extended,61.5,72.0,93.0,67,93.0,1.0,64,2025_01_08,KILL_SHOT
-4.0,5,short,6.0,2,-4.0,62.0,362,62.0,362,0.0,0,4.0,72.0,50,72.0,50,counter_extended,72.0,76.0,93.0,69,1.0,93.0,65,2025_01_08,KILL_SHOT
-15.5,3,long,0.0,0,-15.5,52.5,159,52.5,159,15.5,3,15.5,90.5,232,90.5,232,counter_extended,90.5,106.0,147.0,83,0.0,147.0,66,2025_01_08,KILL_SHOT
12.5,12,long,12.5,6,12.5,68.0,156,68.0,156,5.0,1,-12.5,75.0,229,75.0,229,counter_extended,75.0,62.5,134.5,86,0.0,147.0,67,2025_01_08,KILL_SHOT
26.0,12,long,41.5,6,26.0,103.0,141,103.0,141,0.0,0,-26.0,335.5,238,335.5,238,counter_extended,335.5,309.5,356.0,14,56.5,382.0,68,2025_01_08,KILL_SHOT
3.0,3,long,7.0,1,3.0,65.5,70,65.5,70,0.0,0,-3.0,373.0,167,373.0,167,counter_extended,373.0,370.0,407.0,36,28.5,410.0,69,2025_01_08,KILL_SHOT
-2.5,2,long,0.0,0,-2.5,62.5,67,62.5,67,3.0,1,2.5,376.0,164,376.0,164,counter_extended,376.0,378.5,410.0,39,28.5,410.0,70,2025_01_08,KILL_SHOT
12.0,7,long,17.0,4,12.0,36.5,35,36.5,35,0.0,0,-12.0,402.0,132,402.0,132,counter_extended,402.0,390.0,412.0,18,14.5,424.0,71,2025_01_08,KILL_SHOT
-0.5,8,short,0.0,0,-0.5,39.5,49,39.5,49,10.5,2,0.5,20.5,16,20.5,16,same_extended,39.5,40.0,168.0,116,0.0,168.0,72,2025_01_08,KILL_SHOT
9.0,9,long,14.0,6,9.0,44.5,326,44.5,326,0.0,0,-9.0,162.0,194,162.0,194,counter_extended,162.0,153.0,232.0,112,0.0,241.0,73,2025_01_09,KILL_SHOT
-26.5,6,short,0.0,0,-26.5,-16.5,8,0.0,0,19.0,3,26.5,169.0,321,169.0,321,counter_extended,169.0,195.5,213.5,11,0.0,213.5,74,2025_01_09,KILL_SHOT
-6.0,9,short,11.0,6,-6.0,199.5,279,199.5,279,5.5,3,6.0,18.5,186,18.5,186,same_extended,199.5,205.5,211.0,14,211.0,7.0,75,2025_01_09,KILL_SHOT
11.5,9,short,23.0,6,11.5,208.5,269,208.5,269,0.0,0,-11.5,9.5,176,9.5,176,same_extended,208.5,197.0,199.5,24,211.0,7.0,76,2025_01_09,KILL_SHOT
9.0,2,long,2.5,1,9.0,20.0,161,20.0,161,0.0,0,-9.0,198.0,254,198.0,254,counter_extended,198.0,189.0,202.0,39,7.0,211.0,77,2025_01_09,KILL_SHOT
6.5,4,short,0.5,3,6.5,207.0,252,207.0,252,1.5,1,-6.5,11.0,159,11.0,159,same_extended,207.0,200.5,204.5,41,211.0,7.0,78,2025_01_09,KILL_SHOT
37.5,10,long,38.0,5,37.5,91.0,51,91.0,51,0.0,0,-37.5,127.0,144,127.0,144,counter_extended,127.0,89.5,171.0,107,9.5,208.5,79,2025_01_09,KILL_SHOT
-9.5,2,short,0.0,0,-9.5,164.5,134,164.5,134,9.5,2,9.5,53.5,41,53.5,41,same_extended,164.5,174.0,208.5,117,208.5,9.5,80,2025_01_09,KILL_SHOT
1.5,3,short,6.0,1,1.5,174.0,132,174.0,132,3.0,2,-1.5,44.0,39,44.0,39,same_extended,174.0,172.5,207.0,119,208.5,9.5,81,2025_01_09,KILL_SHOT
0.5,6,short,3.0,5,0.5,208.0,94,208.0,94,10.0,1,-0.5,10.0,1,10.0,1,same_extended,208.0,207.5,209.0,25,209.5,8.5,82,2025_01_09,KILL_SHOT
2.0,2,short,0.5,1,2.0,112.0,13,112.0,13,0.0,0,-2.0,168.0,325,168.0,325,counter_extended,168.0,166.0,177.0,3,101.0,179.0,83,2025_01_10,KILL_SHOT
53.0,24,short,110.0,11,53.0,87.5,26,110.0,11,0.0,0,-53.0,170.0,323,170.0,323,counter_extended,170.0,117.0,126.0,5,101.0,179.0,84,2025_01_10,KILL_SHOT
11.0,2,short,5.5,1,11.0,11.0,2,11.0,2,0.0,0,-11.0,201.0,260,201.0,260,counter_extended,201.0,190.0,269.0,52,0.0,280.0,85,2025_01_10,KILL_SHOT
-15.0,2,short,2.0,1,-15.0,779.5,353,779.5,353,15.0,2,15.0,177.0,113,177.0,113,same_extended,779.5,794.5,787.5,5,787.5,169.0,86,2025_01_10,KILL_SHOT
-4.5,2,long,0.0,0,-4.5,162.0,111,162.0,111,10.0,3,4.5,794.5,351,794.5,351,counter_extended,794.5,799.0,787.5,7,169.0,787.5,87,2025_01_10,KILL_SHOT
-4.5,8,long,0.0,0,-4.5,166.5,109,166.5,109,18.5,2,4.5,790.0,349,790.0,349,counter_extended,790.0,794.5,794.5,2,162.0,794.5,88,2025_01_10,KILL_SHOT
0.0,2,short,20.0,1,0.0,582.0,63,582.0,63,0.0,0,0.0,29.5,19,29.5,19,same_extended,582.0,582.0,868.5,71,868.5,0.0,89,2025_01_10,KILL_SHOT
-21.5,2,short,0.0,0,-21.5,566.5,60,566.5,60,44.5,3,21.5,45.0,16,45.0,16,same_extended,566.5,588.0,868.5,74,868.5,0.0,90,2025_01_10,KILL_SHOT
128.0,17,short,163.5,14,128.0,315.0,97,315.0,97,56.0,2,-128.0,56.0,2,56.0,2,same_extended,315.0,187.0,429.5,111,0.0,557.5,91,2025_01_10,KILL_SHOT
12.5,4,short,11.5,1,12.5,33.5,73,33.5,73,4.0,2,-12.5,69.0,9,69.0,9,counter_extended,69.0,56.5,358.5,108,371.0,0.0,92,2025_01_10,KILL_SHOT
48.5,15,long,81.5,5,48.5,48.5,15,81.5,5,0.0,0,-48.5,21.0,69,21.0,69,same_early,81.5,33.0,322.5,112,0.0,371.0,93,2025_01_10,KILL_SHOT
42.5,17,short,60.5,14,42.5,465.0,376,465.0,376,6.5,3,-42.5,6.5,3,6.5,3,same_extended,465.0,422.5,386.0,9,428.5,15.0,94,2025_01_13,KILL_SHOT
18.0,12,long,17.0,11,18.0,77.5,30,77.5,30,0.0,0,-18.0,373.0,206,373.0,206,counter_extended,373.0,355.0,381.5,52,51.0,399.5,95,2025_01_13,KILL_SHOT
-4.0,2,short,5.5,1,-4.0,423.0,146,423.0,146,4.0,2,4.0,5.0,4,5.0,4,same_extended,423.0,427.0,450.5,30,450.5,0.0,96,2025_01_13,KILL_SHOT
-25.0,13,long,1.0,2,-25.0,-12.0,75,1.0,2,9.0,3,25.0,427.0,144,427.0,144,counter_extended,427.0,452.0,450.5,32,0.0,450.5,97,2025_01_13,KILL_SHOT
10.0,2,long,12.0,1,10.0,264.0,331,264.0,331,0.0,0,-10.0,17.0,9,17.0,9,same_extended,264.0,254.0,405.0,88,0.0,415.0,98,2025_01_13,KILL_SHOT
6.5,5,short,4.5,4,6.5,27.0,7,27.0,7,24.0,2,-6.5,254.0,329,254.0,329,counter_extended,254.0,247.5,408.5,90,415.0,0.0,99,2025_01_13,KILL_SHOT
-12.5,3,long,0.0,0,-12.5,229.0,274,229.0,274,12.5,3,12.5,102.5,206,102.5,206,same_extended,229.0,241.5,335.0,69,335.0,0.0,100,2025_01_13,KILL_SHOT
-2.5,2,short,8.0,1,-2.5,90.0,203,90.0,203,6.5,3,2.5,241.5,271,241.5,271,counter_extended,241.5,244.0,335.0,72,0.0,335.0,101,2025_01_13,KILL_SHOT
2.0,2,long,4.0,1,2.0,239.0,269,239.0,269,5.0,3,-2.0,92.5,201,92.5,201,same_extended,239.0,237.0,333.0,74,335.0,0.0,102,2025_01_13,KILL_SHOT
9.0,2,short,7.0,1,9.0,94.5,199,94.5,199,2.5,3,-9.0,237.0,267,237.0,267,counter_extended,237.0,228.0,326.0,76,0.0,335.0,103,2025_01_13,KILL_SHOT
-9.5,2,short,0.0,0,-9.5,85.5,197,85.5,197,11.5,1,9.5,246.0,265,246.0,265,counter_extended,246.0,255.5,335.0,78,0.0,335.0,104,2025_01_13,KILL_SHOT
-0.5,2,short,1.0,1,-0.5,95.0,195,95.0,195,2.5,3,0.5,236.5,263,236.5,263,counter_extended,236.5,237.0,335.0,80,0.0,335.0,105,2025_01_13,KILL_SHOT
-22.0,2,long,2.0,1,-22.0,236.0,261,236.0,261,22.0,2,22.0,95.5,193,95.5,193,same_extended,236.0,258.0,335.0,82,335.0,0.0,106,2025_01_13,KILL_SHOT
7.5,2,long,0.0,0,7.5,226.5,239,226.5,239,3.5,1,-7.5,105.0,171,105.0,171,same_extended,226.5,219.0,327.5,104,335.0,0.0,107,2025_01_13,KILL_SHOT
-11.5,6,long,9.5,3,-11.5,219.0,237,219.0,237,0.0,0,11.5,112.5,169,112.5,169,same_extended,219.0,230.5,335.0,106,335.0,0.0,108,2025_01_13,KILL_SHOT
62.5,5,long,24.0,4,62.5,367.5,362,367.5,362,8.0,1,-62.5,144.5,29,144.5,29,same_extended,367.5,305.0,362.5,19,425.0,0.0,109,2025_01_13,KILL_SHOT
-42.5,4,long,56.0,1,-42.5,305.0,357,305.0,357,0.0,0,42.5,207.0,24,207.0,24,same_extended,305.0,347.5,425.0,24,425.0,0.0,110,2025_01_13,KILL_SHOT
-11.0,9,long,0.0,0,-11.0,350.5,367,350.5,367,36.0,3,11.0,164.5,20,164.5,20,same_extended,350.5,361.5,431.5,27,431.5,0.0,111,2025_01_13,KILL_SHOT
6.5,7,long,7.5,6,6.5,390.5,239,390.5,239,39.5,3,-6.5,96.5,39,96.5,39,same_extended,390.5,384.0,717.5,99,724.0,0.0,112,2025_01_13,KILL_SHOT
-11.0,2,long,0.5,1,-11.0,53.0,347,53.0,347,11.0,2,11.0,81.0,107,81.0,107,counter_extended,81.0,92.0,101.5,11,32.5,101.5,113,2025_01_14,KILL_SHOT
3.0,3,long,9.5,1,3.0,64.0,345,64.0,345,0.0,0,-3.0,70.0,105,70.0,105,counter_extended,70.0,67.0,98.5,13,32.5,101.5,114,2025_01_14,KILL_SHOT
3.0,5,long,4.0,4,3.0,80.0,267,80.0,267,7.0,1,-3.0,54.0,27,54.0,27,same_extended,80.0,77.0,106.5,52,24.5,109.5,115,2025_01_14,KILL_SHOT
-43.5,9,short,0.0,0,-43.5,14.0,74,14.0,74,33.5,2,43.5,240.5,365,240.5,365,counter_extended,240.5,284.0,248.5,3,6.0,248.5,116,2025_01_14,KILL_SHOT
-24.5,4,long,0.0,0,-24.5,222.0,300,222.0,300,13.0,3,24.5,32.5,9,32.5,9,same_extended,222.0,246.5,241.5,66,241.5,8.0,117,2025_01_14,KILL_SHOT
25.5,25,long,25.5,24,25.5,246.5,296,246.5,296,0.0,0,-25.5,8.0,5,8.0,5,same_extended,246.5,221.0,231.5,82,257.0,0.0,118,2025_01_14,KILL_SHOT
0.5,6,short,6.5,3,0.5,29.5,117,29.5,117,0.0,0,-0.5,203.0,220,203.0,220,counter_extended,203.0,202.5,254.0,71,0.0,254.5,119,2025_01_14,KILL_SHOT
-19.5,16,short,19.5,2,-19.5,170.5,375,170.5,375,0.0,0,19.5,213.0,105,213.0,105,counter_extended,213.0,232.5,228.0,99,4.5,228.0,120,2025_01_14,KILL_SHOT
-57.0,7,short,0.0,0,-57.0,537.0,356,537.0,356,41.0,3,57.0,138.0,27,138.0,27,same_extended,537.0,594.0,642.5,44,642.5,0.0,121,2025_01_14,KILL_SHOT
-5.0,4,short,3.0,1,-5.0,192.5,121,192.5,121,3.0,3,5.0,264.5,68,264.5,68,counter_extended,264.5,269.5,415.0,35,42.0,415.0,122,2025_01_14,KILL_SHOT
20.5,2,short,1.0,1,20.5,442.5,46,442.5,46,0.0,0,-20.5,1.0,13,1.0,13,same_extended,442.5,422.0,436.5,7,457.0,0.0,123,2025_01_14,KILL_SHOT
3.5,7,short,25.5,3,3.5,422.0,44,422.0,44,0.0,0,-3.5,21.5,11,21.5,11,same_extended,422.0,418.5,453.5,9,457.0,0.0,124,2025_01_14,KILL_SHOT
-6.0,16,long,0.0,0,-6.0,10.0,344,10.0,344,14.5,3,6.0,52.5,157,52.5,157,counter_extended,52.5,58.5,68.5,25,0.0,68.5,125,2025_01_15,KILL_SHOT
4.0,12,short,12.5,5,4.0,69.5,166,69.5,166,0.0,0,-4.0,56.0,370,56.0,370,same_extended,69.5,65.5,77.0,69,32.5,81.0,126,2025_01_15,KILL_SHOT
3.0,3,long,3.5,1,3.0,78.5,361,78.5,361,0.0,0,-3.0,63.0,147,63.0,147,same_extended,78.5,75.5,78.0,88,81.0,32.5,127,2025_01_15,KILL_SHOT
-1.0,13,long,4.5,7,-1.0,121.0,368,121.0,368,5.5,3,1.0,66.0,144,66.0,144,same_extended,121.0,122.0,124.0,3,124.0,63.0,128,2025_01_15,KILL_SHOT
-1.5,8,long,0.5,5,-1.5,126.5,361,126.5,361,5.5,2,1.5,68.0,127,68.0,127,same_extended,126.5,128.0,129.5,4,129.5,65.0,129,2025_01_15,KILL_SHOT
12.0,10,long,8.0,8,12.0,142.5,354,142.5,354,0.0,0,-12.0,61.0,107,61.0,107,same_extended,142.5,130.5,133.0,1,145.0,58.5,130,2025_01_15,KILL_SHOT
-10.5,5,short,22.0,2,-10.5,10.0,17,22.0,2,0.0,0,10.5,787.5,348,787.5,348,counter_extended,787.5,798.0,767.5,11,42.0,767.5,131,2025_01_15,KILL_SHOT
-13.0,8,short,1.5,2,-13.0,-2.5,21,1.5,2,1.5,3,13.0,880.5,259,880.5,259,counter_extended,880.5,893.5,937.5,99,0.0,937.5,132,2025_01_15,KILL_SHOT
10.0,2,long,9.5,1,10.0,808.5,199,808.5,199,9.0,3,-10.0,42.5,32,42.5,32,same_extended,808.5,798.5,926.0,99,936.0,0.0,133,2025_01_15,KILL_SHOT
-13.5,7,short,19.0,1,-13.5,52.5,30,52.5,30,2.0,3,13.5,798.5,197,798.5,197,counter_extended,798.5,812.0,936.0,101,0.0,936.0,134,2025_01_15,KILL_SHOT
4.0,3,short,1.5,2,4.0,66.0,23,66.0,23,0.0,0,-4.0,785.0,190,785.0,190,counter_extended,785.0,781.0,932.0,108,0.0,936.0,135,2025_01_15,KILL_SHOT
7.5,9,short,10.5,8,7.5,33.0,18,33.0,18,3.5,1,-7.5,814.0,139,814.0,139,counter_extended,814.0,806.5,874.5,118,0.0,882.0,136,2025_01_15,KILL_SHOT
-165.5,8,short,0.0,0,-165.5,-47.0,67,0.0,0,137.5,3,165.5,496.0,366,496.0,366,counter_extended,496.0,661.5,865.5,120,0.0,865.5,137,2025_01_15,KILL_SHOT
5.5,9,long,34.0,8,5.5,265.0,359,265.0,359,34.5,1,-5.5,187.5,57,187.5,57,same_extended,265.0,259.5,863.5,12,869.0,0.0,138,2025_01_15,KILL_SHOT
