day,entry_tier,dir,entry_price,pnl,peak,held,exit_reason,timestamp
2025_01_03,CASCADE,short,21235.25,-6.0,0.0,41,cascade_center,1735884960.0
2025_01_03,CASCADE,short,21230.25,0.5,1.0,24,cascade_no_conviction,1735893240.0
2025_01_03,CASCADE,long,21260.0,13.0,13.0,26,cascade_center,1735911600.0
2025_01_03,CASCADE,short,21322.25,-13.5,0.0,74,cascade_center,1735917840.0
2025_01_03,CASCADE,short,21325.0,-8.0,4.0,62,cascade_center,1735917900.0
2025_01_03,CASCADE,short,21473.25,10.5,10.5,14,cascade_center,1735926780.0
2025_01_06,CASCADE,long,21491.25,-5.5,1.0,24,cascade_no_conviction,1736125560.0
2025_01_06,CASCADE,long,21514.0,-6.5,2.5,29,cascade_no_conviction,1736130180.0
2025_01_06,CASCADE,long,21503.75,5.0,5.0,13,cascade_center,1736132880.0
2025_01_06,CASCADE,long,21506.25,3.0,3.0,21,cascade_center,1736136900.0
2025_01_06,CASCADE,short,21682.75,6.0,6.0,25,cascade_center,1736160000.0
2025_01_06,CASCADE,short,21727.75,-11.5,0.0,110,cascade_center,1736169780.0
2025_01_06,CASCADE,short,21731.0,-5.0,6.0,98,cascade_center,1736169840.0
2025_01_06,CASCADE,short,21742.0,17.0,26.5,38,cascade_center,1736170140.0
2025_01_06,CASCADE,short,21886.5,5.5,5.5,26,cascade_center,1736179560.0
2025_01_06,CASCADE,short,21889.25,9.0,9.0,26,cascade_center,1736180880.0
2025_01_06,CASCADE,short,21864.25,15.0,15.0,50,cascade_center,1736182260.0
2025_01_07,CASCADE,long,21719.5,12.5,12.5,14,cascade_center,1736218800.0
2025_01_07,CASCADE,long,21712.5,7.0,7.0,35,cascade_center,1736226420.0
2025_01_07,CASCADE,long,21685.25,9.0,9.0,12,cascade_center,1736228580.0
2025_01_08,CASCADE,short,21404.5,-5.0,0.0,24,cascade_no_conviction,1736306280.0
2025_01_08,CASCADE,short,21406.5,6.0,6.0,33,cascade_center,1736306340.0
2025_01_08,CASCADE,short,21416.75,3.0,3.0,11,cascade_center,1736310720.0
2025_01_10,CASCADE,short,21323.5,10.0,10.0,24,cascade_center,1736487000.0
2025_01_10,CASCADE,short,21277.0,17.5,27.5,38,cascade_center,1736496000.0
2025_01_10,CASCADE,short,21278.5,20.5,30.5,26,cascade_center,1736496060.0
2025_01_10,CASCADE,short,21294.75,5.0,5.0,23,cascade_center,1736498340.0
2025_01_10,CASCADE,short,21297.75,11.0,11.0,13,cascade_center,1736498400.0
2025_01_10,CASCADE,short,21281.25,-5.5,0.0,24,cascade_no_conviction,1736499480.0
2025_01_10,CASCADE,short,21283.25,9.0,9.0,25,cascade_center,1736499540.0
2025_01_10,CASCADE,short,21358.5,-14.0,0.0,38,cascade_center,1736507400.0
2025_01_10,CASCADE,short,21361.25,-8.5,0.0,26,cascade_center,1736507460.0
2025_01_10,CASCADE,short,21285.25,6.0,22.0,72,cascade_center,1736511300.0
2025_01_13,CASCADE,short,20812.75,-15.5,1.0,73,cascade_center,1736773980.0
2025_01_13,CASCADE,short,20814.25,-12.5,4.0,61,cascade_center,1736774040.0
2025_01_13,CASCADE,short,20773.75,49.0,49.0,26,cascade_center,1736779380.0
2025_01_13,CASCADE,short,20781.5,64.5,64.5,14,cascade_center,1736779440.0
2025_01_13,CASCADE,short,20899.5,45.0,45.0,14,cascade_center,1736793000.0
2025_01_14,CASCADE,short,21040.5,10.5,10.5,22,cascade_center,1736813220.0
2025_01_14,CASCADE,long,21053.0,5.5,5.5,25,cascade_center,1736834520.0
2025_01_14,CASCADE,long,21057.0,9.0,9.0,11,cascade_center,1736835720.0
2025_01_14,CASCADE,long,21036.0,4.5,4.5,37,cascade_center,1736838060.0
2025_01_14,CASCADE,long,21058.25,3.5,3.5,14,cascade_center,1736841060.0
2025_01_15,CASCADE,short,20943.5,-6.5,2.0,32,cascade_no_conviction,1736900100.0
2025_01_15,CASCADE,short,20944.75,-10.5,0.0,24,cascade_no_conviction,1736900280.0
2025_01_15,CASCADE,short,20950.0,4.5,4.5,25,cascade_center,1736900400.0
2025_01_15,CASCADE,short,20956.25,-6.5,3.5,24,cascade_no_conviction,1736902680.0
2025_01_15,CASCADE,short,20943.5,4.0,4.0,25,cascade_center,1736910960.0
2025_01_15,CASCADE,short,20931.0,-1.0,0.0,26,cascade_center,1736914500.0
2025_01_15,CASCADE,short,20932.0,1.0,1.0,18,cascade_center,1736914560.0
2025_01_15,CASCADE,short,20945.0,-0.5,0.0,28,cascade_center,1736916600.0
2025_01_15,CASCADE,short,20945.5,0.5,0.5,17,cascade_center,1736916660.0
2025_01_15,CASCADE,short,20949.25,3.5,3.5,23,cascade_center,1736919060.0
2025_01_15,CASCADE,short,21394.25,24.5,24.5,14,cascade_center,1736955480.0
2025_01_16,CASCADE,long,21386.0,12.0,12.0,25,cascade_center,1736994120.0
2025_01_16,CASCADE,long,21393.75,7.0,7.0,13,cascade_center,1736996160.0
2025_01_16,CASCADE,long,21389.25,0.0,0.0,24,cascade_center,1737001860.0
2025_01_16,CASCADE,long,21380.5,34.0,34.0,38,cascade_center,1737047700.0
2025_01_17,CASCADE,long,21232.75,-6.0,3.0,30,cascade_no_conviction,1737072720.0
2025_01_17,CASCADE,long,21235.5,6.0,6.0,11,cascade_center,1737074220.0
2025_01_17,CASCADE,long,21235.5,0.5,0.5,30,cascade_center,1737074820.0
2025_01_17,CASCADE,short,21307.75,5.5,5.5,26,cascade_center,1737091800.0
2025_01_17,CASCADE,short,21301.75,12.0,12.0,14,cascade_center,1737095400.0
2025_01_17,CASCADE,short,21630.0,-5.5,0.0,26,cascade_center,1737131100.0
2025_01_17,CASCADE,short,21637.5,9.5,9.5,14,cascade_center,1737131160.0
2025_01_17,CASCADE,short,21644.25,15.0,15.0,26,cascade_center,1737137100.0
2025_01_17,CASCADE,short,21655.0,2.5,5.0,24,cascade_no_conviction,1737139020.0
2025_01_17,CASCADE,short,21632.0,-6.0,3.0,24,cascade_no_conviction,1737140340.0
2025_01_17,CASCADE,long,21580.5,1.0,1.0,25,cascade_center,1737149760.0
2025_01_20,CASCADE,long,21566.25,-43.5,7.5,110,cascade_center,1737335400.0
2025_01_20,CASCADE,long,21561.75,3.0,3.0,26,cascade_center,1737339600.0
2025_01_20,CASCADE,long,21558.0,3.0,3.0,31,cascade_center,1737343500.0
2025_01_20,CASCADE,long,21562.0,0.5,0.5,21,cascade_center,1737346380.0
