day,ts,i,is_flush,open_px,v_low,v_peak,flush_pt,rec_frac,mod,low_break,peak_reclaim,first,close_frac
2025_03_13,1741875540,859,True,19573.75,19457.75,19532.25,116.0,0.6422413793103449,619.0,True,True,PEAK_RECLAIM,-2.761744966442953
2025_03_20,1742480400,860,False,19583.5,19553.75,19839.75,29.75,9.61344537815126,620.0,False,True,PEAK_RECLAIM,0.44493006993006995
2025_04_08,1744120200,830,True,18149.0,18062.25,18216.0,86.75,1.7723342939481268,590.0,True,True,PEAK_RECLAIM,-5.352845528455284
2025_04_15,1744726800,860,False,18987.0,18968.0,19144.75,19.0,9.302631578947368,620.0,True,False,LOW_BREAK,-0.04667609618104668
2025_04_23,1745418000,860,False,18949.0,18917.0,19145.0,32.0,7.125,620.0,True,True,PEAK_RECLAIM,-0.5657894736842105
2025_05_02,1746195600,860,False,20091.25,20033.0,20173.75,58.25,2.4163090128755367,620.0,False,True,PEAK_RECLAIM,1.0834813499111902
2025_05_09,1746800400,860,False,20227.0,20220.0,20275.0,7.0,7.857142857142857,620.0,True,False,LOW_BREAK,-1.518181818181818
2025_05_16,1747403400,830,True,21467.5,21388.75,21449.0,78.75,0.765079365079365,590.0,True,True,PEAK_RECLAIM,1.933609958506224
2025_05_23,1748010000,860,False,20849.5,20821.5,20993.75,28.0,6.151785714285714,620.0,False,True,PEAK_RECLAIM,0.9129172714078374
2025_05_30,1748613900,845,True,21382.75,21286.25,21346.0,96.5,0.6191709844559585,605.0,True,True,PEAK_RECLAIM,1.393305439330544
2025_06_10,1749565200,860,False,21836.5,21818.0,21893.25,18.5,4.0675675675675675,620.0,True,True,LOW_BREAK,1.9501661129568106
2025_06_17,1750170000,860,False,21839.5,21802.5,21907.75,37.0,2.8445945945945947,620.0,True,False,LOW_BREAK,-0.684085510688836
2025_07_04,1751638800,860,False,22917.5,22887.5,22933.5,30.0,1.5333333333333334,620.0,False,True,PEAK_RECLAIM,0.3695652173913043
2025_07_11,1752243600,860,False,22915.25,22863.0,22988.0,52.25,2.3923444976076556,620.0,False,True,PEAK_RECLAIM,0.738
2025_07_21,1753107600,860,False,23256.25,23255.0,23425.0,1.25,136.0,620.0,False,False,NEITHER,0.525
2025_07_28,1753712400,860,False,23473.0,23462.5,23527.75,10.5,6.214285714285714,620.0,True,False,LOW_BREAK,0.4482758620689655
2025_08_04,1754317200,860,False,23094.25,23088.75,23263.75,5.5,31.818181818181817,620.0,False,True,PEAK_RECLAIM,1.1885714285714286
2025_08_11,1754922000,860,False,23715.75,23681.0,23767.25,34.75,2.4820143884892087,620.0,True,True,PEAK_RECLAIM,-0.4927536231884058
2025_08_18,1755526800,860,False,23768.75,23767.75,23818.25,1.0,50.5,620.0,True,True,PEAK_RECLAIM,0.5742574257425742
2025_08_25,1756131600,860,False,23496.0,23445.0,23561.0,51.0,2.2745098039215685,620.0,False,True,PEAK_RECLAIM,0.4353448275862069
2025_09_01,1756736400,860,False,23476.0,23443.25,23495.0,32.75,1.5801526717557253,620.0,False,True,PEAK_RECLAIM,1.1497584541062802
2025_09_08,1757341200,860,False,23784.25,23771.25,23876.5,13.0,8.096153846153847,620.0,True,True,PEAK_RECLAIM,0.30641330166270786
2025_09_16,1758032400,860,False,24344.25,24301.25,24321.5,43.0,0.47093023255813954,620.0,True,True,LOW_BREAK,-0.7407407407407407
2025_10_03,1759501200,860,False,25133.5,25113.75,25171.0,19.75,2.8987341772151898,620.0,True,False,LOW_BREAK,-2.0436681222707422
2025_10_14,1760450040,834,True,24638.5,24423.25,24555.0,215.25,0.6120789779326364,594.0,False,True,PEAK_RECLAIM,2.5332068311195446
2025_10_21,1761054600,830,True,25301.0,25219.25,25273.5,81.75,0.6636085626911316,590.0,True,True,LOW_BREAK,1.327188940092166
2025_10_28,1761661200,860,False,26051.5,26037.0,26090.0,14.5,3.6551724137931036,620.0,True,True,LOW_BREAK,2.3254716981132075
2025_11_04,1762267800,890,True,25741.5,25663.0,25797.0,78.5,1.7070063694267517,590.0,True,True,PEAK_RECLAIM,-0.6231343283582089
2025_11_12,1762960800,920,False,25778.5,25571.0,25659.75,207.5,0.42771084337349397,620.0,True,False,LOW_BREAK,0.6169014084507042
2025_11_19,1763565600,920,False,24610.75,24572.75,24988.0,38.0,10.927631578947368,620.0,True,False,LOW_BREAK,0.3654425045153522
2025_11_26,1764170400,920,False,25222.0,25189.25,25281.5,32.75,2.816793893129771,620.0,True,True,LOW_BREAK,1.1571815718157181
2025_12_04,1764861600,920,False,25711.75,25550.5,25642.75,161.25,0.5720930232558139,620.0,True,True,LOW_BREAK,0.8346883468834688
2025_12_11,1765466400,920,True,25643.0,25483.5,25586.0,159.5,0.6426332288401254,620.0,True,True,PEAK_RECLAIM,2.2560975609756095
2025_12_18,1766069520,892,True,25047.5,24928.25,25003.0,119.25,0.6268343815513627,592.0,False,True,PEAK_RECLAIM,1.2107023411371238
2026_01_08,1767885600,920,False,25786.25,25597.5,25700.0,188.75,0.543046357615894,620.0,True,True,PEAK_RECLAIM,0.8317073170731707
2026_01_15,1768488600,890,True,25925.0,25853.0,25954.25,72.0,1.40625,590.0,True,False,LOW_BREAK,-1.3234567901234568
2026_01_22,1769095200,920,False,25729.75,25556.75,25629.75,173.0,0.42196531791907516,620.0,True,True,LOW_BREAK,1.4349315068493151
2026_01_29,1769700000,920,False,26133.25,25910.5,26008.0,222.75,0.4377104377104377,620.0,True,True,LOW_BREAK,0.8384615384615385
2026_02_05,1770303000,890,True,24771.0,24651.75,24961.25,119.25,2.5953878406708597,590.0,True,False,LOW_BREAK,-0.04038772213247173
2026_02_12,1770909600,920,False,25346.75,25240.5,25293.25,106.25,0.4964705882352941,620.0,True,False,LOW_BREAK,-9.033175355450236
2026_02_19,1771512600,890,True,24834.0,24762.5,24858.5,71.5,1.3426573426573427,590.0,True,True,PEAK_RECLAIM,1.046875
2026_02_26,1772119200,920,False,25341.25,25209.0,25254.0,132.25,0.34026465028355385,620.0,True,False,LOW_BREAK,-2.8
2026_03_05,1772724000,920,False,24987.75,24985.25,25208.25,2.5,89.2,620.0,True,False,LOW_BREAK,0.28139013452914796
2026_03_13,1773411600,860,False,24645.5,24611.0,24805.0,34.5,5.6231884057971016,620.0,True,False,LOW_BREAK,-1.1005154639175259
2026_03_20,1774016400,440,False,24552.75,24535.0,24545.75,17.75,0.6056338028169014,620.0,True,True,PEAK_RECLAIM,-3.395348837209302
