day,ts,i,is_flush,open_px,v_low,v_peak,flush_pt,rec_frac,mod,low_break,peak_reclaim,first,close_frac
2024_10_23,1729693200,980,False,20434.75,20407.0,20452.75,27.75,1.6486486486486487,620.0,True,True,LOW_BREAK,-4.120218579234972
2024_10_30,1730296500,955,True,20661.75,20543.0,20626.25,118.75,0.7010526315789474,595.0,True,True,PEAK_RECLAIM,-0.08408408408408409
2024_11_06,1730906400,980,False,20684.75,20662.0,20783.5,22.75,5.34065934065934,620.0,False,True,PEAK_RECLAIM,1.9053497942386832
2024_11_13,1731511200,980,False,21158.75,21127.75,21162.25,31.0,1.1129032258064515,620.0,True,True,LOW_BREAK,0.9057971014492754
2024_11_21,1732200600,950,True,20875.25,20628.25,20782.25,247.0,0.6234817813765182,590.0,True,True,PEAK_RECLAIM,1.2678571428571428
2024_11_29,1732893600,980,False,20831.5,20805.75,20973.75,25.75,6.524271844660194,620.0,False,True,PEAK_RECLAIM,1.1056547619047619
2024_12_06,1733498400,980,False,21491.0,21485.0,21645.5,6.0,26.75,620.0,False,True,PEAK_RECLAIM,1.0794392523364487
2024_12_13,1734103200,980,False,21795.0,21790.25,21908.0,4.75,24.789473684210527,620.0,True,False,LOW_BREAK,0.06157112526539278
2024_12_23,1734967200,980,False,21619.25,21572.75,21652.75,46.5,1.7204301075268817,620.0,True,True,LOW_BREAK,2.2875
2025_01_02,1735829400,890,True,21348.0,21166.5,21324.25,181.5,0.8691460055096418,590.0,True,True,PEAK_RECLAIM,0.01901743264659271
2025_01_13,1736779800,890,True,20765.75,20701.5,20784.25,64.25,1.2879377431906616,590.0,False,True,PEAK_RECLAIM,2.9788519637462234
2025_01_21,1737471000,890,True,21710.75,21589.5,21676.25,121.25,0.7154639175257732,590.0,True,True,LOW_BREAK,1.440922190201729
2025_01_29,1738162920,902,True,21599.75,21494.0,21558.0,105.75,0.6052009456264775,602.0,True,True,PEAK_RECLAIM,0.5625
2025_02_06,1738855200,920,False,21776.75,21738.0,21849.5,38.75,2.8774193548387097,620.0,True,True,LOW_BREAK,1.1928251121076232
2025_02_13,1739460000,920,False,21869.25,21835.0,21990.0,34.25,4.525547445255475,620.0,False,True,PEAK_RECLAIM,1.767741935483871
2025_02_20,1740064800,920,False,22210.0,22133.5,22152.25,76.5,0.24509803921568626,620.0,True,False,LOW_BREAK,0.6266666666666667
2025_02_27,1740669600,920,False,21340.5,21164.75,21208.75,175.75,0.2503556187766714,620.0,True,False,LOW_BREAK,-12.642045454545455
2025_03_06,1741272600,890,True,20311.0,20228.25,20330.0,82.75,1.229607250755287,590.0,True,True,PEAK_RECLAIM,-1.3194103194103195
2025_03_14,1741962000,860,False,19465.0,19450.0,19620.75,15.0,11.383333333333333,620.0,True,True,LOW_BREAK,1.4948755490483163
2025_04_02,1743603600,860,False,19328.0,19317.0,19620.5,11.0,27.59090909090909,620.0,False,True,PEAK_RECLAIM,1.415156507413509
2025_04_09,1744208400,860,False,17207.75,17196.25,17597.25,11.5,34.869565217391305,620.0,False,True,PEAK_RECLAIM,5.1764339152119705
2025_04_16,1744813200,860,False,18584.75,18572.5,18679.0,12.25,8.693877551020408,620.0,True,True,LOW_BREAK,-1.7370892018779343
2025_04_28,1745848200,830,True,19548.25,19482.75,19622.75,65.5,2.1374045801526718,590.0,True,False,LOW_BREAK,0.29464285714285715
2025_05_05,1746454800,860,False,20010.25,19985.25,20111.0,25.0,5.03,620.0,False,True,PEAK_RECLAIM,0.6381709741550696
2025_05_12,1747058040,834,True,20918.75,20746.5,20851.0,172.25,0.6066763425253991,594.0,True,True,LOW_BREAK,1.944976076555024
2025_05_19,1747664400,860,False,21202.25,21201.5,21462.75,0.75,348.3333333333333,620.0,False,True,PEAK_RECLAIM,1.230622009569378
2025_05_26,1748269200,860,False,21261.0,21258.75,21307.75,2.25,21.77777777777778,620.0,True,False,LOW_BREAK,0.5255102040816326
2025_06_04,1749046800,860,False,21726.0,21716.75,21793.5,9.25,8.297297297297296,620.0,True,True,LOW_BREAK,0.5309446254071661
2025_06_11,1749649860,831,True,22017.0,21915.0,21980.5,102.0,0.6421568627450981,591.0,True,True,PEAK_RECLAIM,-0.41603053435114506
2025_06_18,1750254600,830,True,21770.0,21703.5,21786.5,66.5,1.2481203007518797,590.0,True,True,PEAK_RECLAIM,0.24397590361445784
2025_07_07,1751898000,860,False,22943.25,22900.25,22978.0,43.0,1.808139534883721,620.0,True,False,LOW_BREAK,-0.21221864951768488
2025_07_15,1752587400,830,True,23200.25,23122.75,23184.5,77.5,0.7967741935483871,590.0,True,True,LOW_BREAK,-1.145748987854251
2025_07_22,1753194000,860,False,23346.0,23209.0,23232.0,137.0,0.1678832116788321,620.0,True,True,LOW_BREAK,0.5217391304347826
2025_07_29,1753798800,860,False,23595.5,23575.5,23606.25,20.0,1.5375,620.0,True,False,LOW_BREAK,-3.8536585365853657
2025_08_05,1754403600,860,False,23348.75,23303.5,23397.25,45.25,2.0718232044198897,620.0,True,False,LOW_BREAK,-1.8106666666666666
2025_08_12,1755008400,860,False,23733.0,23682.5,23747.0,50.5,1.2772277227722773,620.0,False,True,PEAK_RECLAIM,3.89922480620155
2025_08_19,1755612240,844,True,23762.5,23639.25,23723.0,123.25,0.6795131845841785,604.0,True,True,PEAK_RECLAIM,-2.017910447761194
2025_08_26,1756218000,860,False,23470.25,23426.75,23530.0,43.5,2.3735632183908044,620.0,False,True,PEAK_RECLAIM,1.5520581113801453
2025_09_02,1756821000,830,True,23100.25,23025.0,23225.0,75.25,2.6578073089700998,590.0,False,True,PEAK_RECLAIM,1.26125
2025_09_09,1757427600,860,False,23835.0,23815.0,23850.75,20.0,1.7875,620.0,True,True,LOW_BREAK,1.4615384615384615
2025_09_17,1758118800,859,False,24280.75,24223.0,24280.75,57.75,1.0,620.0,True,True,LOW_BREAK,0.15151515151515152
2025_10_06,1759759440,844,True,25214.25,25117.0,25177.5,97.25,0.622107969151671,604.0,True,True,PEAK_RECLAIM,1.1074380165289257
2025_10_15,1760536260,831,True,25002.25,24897.0,24966.5,105.25,0.6603325415676959,591.0,True,True,PEAK_RECLAIM,0.39928057553956836
2025_10_22,1761141000,830,True,25265.25,25172.75,25265.0,92.5,0.9972972972972973,590.0,True,True,PEAK_RECLAIM,-1.4308943089430894
2025_10_29,1761747600,860,False,26266.0,26254.25,26326.5,11.75,6.148936170212766,620.0,True,False,LOW_BREAK,0.35986159169550175
2025_11_06,1762440600,890,True,25673.75,25585.75,25673.0,88.0,0.9914772727272727,590.0,True,False,LOW_BREAK,-3.7449856733524354
2025_11_13,1763045760,896,True,25477.25,25280.75,25399.0,196.5,0.6017811704834606,596.0,True,True,PEAK_RECLAIM,-1.5285412262156448
2025_11_20,1763650200,890,True,25211.25,25145.0,25268.0,66.25,1.8566037735849057,590.0,True,True,PEAK_RECLAIM,-8.195121951219512
2025_11_27,1764256800,920,False,25301.5,25287.0,25307.75,14.5,1.4310344827586208,620.0,True,False,LOW_BREAK,0.6144578313253012
2025_12_05,1764948000,920,False,25679.75,25660.5,25867.75,19.25,10.766233766233766,620.0,True,False,LOW_BREAK,0.316043425814234
2025_12_12,1765552800,920,False,25559.75,25504.75,25571.5,55.0,1.2136363636363636,620.0,True,False,LOW_BREAK,-4.411985018726591
2026_01_02,1767367200,920,False,25686.75,25638.0,25803.5,48.75,3.394871794871795,620.0,True,False,LOW_BREAK,-1.527190332326284
2026_01_09,1767970200,890,True,25714.5,25648.25,25791.0,66.25,2.1547169811320757,590.0,True,True,LOW_BREAK,1.9947460595446584
2026_01_16,1768576800,920,False,25868.25,25807.0,25830.75,61.25,0.3877551020408163,620.0,True,False,LOW_BREAK,-5.147368421052631
2026_01_23,1769181600,920,False,25607.0,25562.5,25725.75,44.5,3.668539325842697,620.0,False,True,PEAK_RECLAIM,1.0566615620214395
2026_01_30,1769786400,920,False,25834.25,25813.0,25939.25,21.25,5.9411764705882355,620.0,True,False,LOW_BREAK,-1.0871287128712872
2026_02_06,1770391200,920,False,24760.0,24700.5,24984.0,59.5,4.764705882352941,620.0,False,True,PEAK_RECLAIM,1.5749559082892417
2026_02_13,1770994200,890,True,24742.75,24578.75,24849.75,164.0,1.6524390243902438,590.0,False,True,PEAK_RECLAIM,0.8256457564575646
2026_02_20,1771600800,920,False,24715.25,24677.0,25082.25,38.25,10.594771241830065,620.0,False,True,PEAK_RECLAIM,0.9802590993214065
2026_02_27,1772205600,920,False,24816.0,24780.0,24993.75,36.0,5.9375,620.0,False,True,PEAK_RECLAIM,1.0210526315789474
2026_03_09,1773064200,830,True,24432.5,24343.5,24420.0,89.0,0.8595505617977528,590.0,True,True,LOW_BREAK,8.477124183006536
2026_03_16,1773670800,860,False,24655.75,24623.0,24761.25,32.75,4.221374045801527,620.0,True,True,PEAK_RECLAIM,0.33634719710669075
