**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

date,mean_rolling_corr,regime_2d,pair,tf
2026-01-06,0.3795945859244928,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-07,0.0964264539641559,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-08,-0.3967592510448144,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-09,0.33644109749939666,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-11,0.20611769514591827,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-12,0.3504778481234908,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-13,0.2105246400388085,FLAT_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-14,-0.5694997080710084,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-15,0.058529339532015966,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-16,-0.4449139035623866,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-18,-0.1557317162026898,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-19,0.10113247227493222,FLAT_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-20,0.010956441530933636,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-21,0.07145584845758234,UP_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-22,-0.18183310057062846,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-23,-0.0754169604385519,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-25,0.125636232134607,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-26,-0.1949973639170493,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-27,0.11401463293656099,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-28,0.03330124766661041,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-01-29,-0.22433829606615305,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-01-30,-0.39915740003854067,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-01,-0.7491087564571791,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-02,0.245244859500681,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-03,-0.43758589998518466,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-04,-0.44689694532185564,DOWN_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-05,-0.30994794610925747,DOWN_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-06,0.23278163299935148,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-08,0.4844798235942315,FLAT_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-09,0.2838037970559904,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-10,0.13856362210747764,FLAT_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-11,0.2434336737485942,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-12,-0.48825032476148633,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-13,0.2682811855596589,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-15,-0.14952465624656788,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-16,-0.20070919358070757,DOWN_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-17,-0.18096415711332892,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-18,0.38096089755197077,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-19,-0.31956505668480006,FLAT_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-20,0.030178282898469366,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-22,0.12863903253771308,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-23,-0.6245549085435677,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-24,0.4632626226731182,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-25,0.4414357899043103,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-02-26,-0.13367112202233167,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-02-27,-0.11214733442261438,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-01,-0.43200692188869777,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-02,0.25023495818929226,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-03,-0.15190921823471934,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-04,0.6820654020031501,UP_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-05,0.06033638529466776,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-06,-0.2717253767084007,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-03-08,-0.30589299499372136,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-03-09,-0.08125906884434722,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-03-10,0.17941904928611443,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-11,-0.19412531389975052,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-12,-0.5323429308546537,DOWN_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-13,0.02321703504395673,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-15,-0.023249018615712786,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-03-16,0.02685102120059766,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-17,0.0058658790133523315,UP_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-03-18,-0.48476912681927764,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2026-03-19,-0.06622446866216884,FLAT_CHOPPY,price_velocity_w__price_sigma_w,1h
2026-03-20,-0.08310926532383406,DOWN_SMOOTH,price_velocity_w__price_sigma_w,1h
2025-12-17,-0.2699511015333042,DOWN_CHOPPY,price_velocity_w__price_sigma_w,5m
2025-12-18,0.3444459854000159,UP_CHOPPY,price_velocity_w__price_sigma_w,5m
2025-12-19,0.2760416072619471,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-01,0.8153739193395565,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-02,0.03189359766931058,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-04,0.44555002929024395,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-05,0.32806157417472537,UP_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-06,-0.04024184987279046,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-07,-0.2516809581646876,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-08,-0.008859101026090763,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-09,0.27053786259244406,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-11,-0.5539611702675071,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-12,0.017108301163010393,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-13,0.07272576685953437,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-14,-0.2333601919153503,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-15,0.19191919331199736,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-16,-0.2636050248755235,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-18,-0.6038442488309057,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-19,-0.1070654272726068,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-20,-0.05588041084215128,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-21,0.08035060927214875,UP_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-22,0.04303809277159934,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-23,0.07793747734025284,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-25,-0.2416053416527674,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-26,0.21353338160313803,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-27,0.4365879647876126,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-28,-0.09662574285405694,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-01-29,-0.1425348328817853,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-01-30,0.09478121236771354,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-01,-0.29143233572474747,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-02,0.34241322204627983,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-03,0.04758820455186987,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-04,-0.337999630201182,DOWN_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-05,-0.06429198034468346,DOWN_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-06,0.6226001404320683,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-08,0.2794100689158035,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-09,-0.03797864731280313,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-10,-0.0991771846032112,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-11,-0.034711751860786,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-12,-0.35219705335229085,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-13,0.06903233251081706,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-15,0.015017340775694185,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-16,-0.3971908141744947,DOWN_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-17,0.21009325543348095,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-18,0.31510841891195807,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-19,-0.19915698948188085,FLAT_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-20,0.04891266720528406,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-22,-0.4066361626120942,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-23,0.15350176021732478,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-24,0.11991208169347942,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-25,0.44350061932973095,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-02-26,-0.12190591861539529,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-02-27,-0.06618835953990464,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-01,-0.27234276707806676,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-02,-0.0354915473533576,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-03,0.04295654852813216,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-04,0.15874980662527854,UP_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-05,0.2624880804898278,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-06,-0.42017958334544825,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-03-08,-0.5298319209138674,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-03-09,0.4545338378876459,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-03-10,0.12164304791380491,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-11,-0.30083136979267006,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-12,0.07446282948270996,DOWN_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-13,-0.16942470689745356,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-15,0.4667577439888138,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-03-16,-0.11230149267955601,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-17,0.281378026835592,UP_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-03-18,-0.214266996325574,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2026-03-19,0.2612790976870382,FLAT_CHOPPY,price_velocity_w__price_sigma_w,5m
2026-03-20,-0.3283142832585409,DOWN_SMOOTH,price_velocity_w__price_sigma_w,5m
2025-12-17,-0.12455711013825632,DOWN_CHOPPY,bar_range__body,1h
2025-12-18,0.5036762110573216,UP_CHOPPY,bar_range__body,1h
2025-12-19,0.605039701600053,FLAT_SMOOTH,bar_range__body,1h
2026-01-01,0.3560255914167652,UP_SMOOTH,bar_range__body,1h
2026-01-02,0.15504445774497183,FLAT_CHOPPY,bar_range__body,1h
2026-01-04,0.5091130934562317,FLAT_SMOOTH,bar_range__body,1h
2026-01-05,0.38505193851986375,UP_CHOPPY,bar_range__body,1h
2026-01-06,0.027153473030800616,FLAT_CHOPPY,bar_range__body,1h
2026-01-07,-0.19556374411173474,FLAT_CHOPPY,bar_range__body,1h
2026-01-08,0.18961846741806995,FLAT_CHOPPY,bar_range__body,1h
2026-01-09,0.28292015710093216,UP_SMOOTH,bar_range__body,1h
2026-01-11,-0.5407530395238882,DOWN_SMOOTH,bar_range__body,1h
2026-01-12,-0.0421875783374622,FLAT_CHOPPY,bar_range__body,1h
2026-01-13,0.09828866144520867,FLAT_SMOOTH,bar_range__body,1h
2026-01-14,-0.13850983056762808,FLAT_CHOPPY,bar_range__body,1h
2026-01-15,0.15982768982438683,FLAT_CHOPPY,bar_range__body,1h
2026-01-16,-0.14251206133148656,FLAT_CHOPPY,bar_range__body,1h
2026-01-18,-0.6170228336783269,DOWN_SMOOTH,bar_range__body,1h
2026-01-19,-0.19032960529178547,FLAT_SMOOTH,bar_range__body,1h
2026-01-20,-0.22224879697546226,FLAT_CHOPPY,bar_range__body,1h
2026-01-21,0.014727302866627772,UP_CHOPPY,bar_range__body,1h
2026-01-22,0.22609982141795498,UP_SMOOTH,bar_range__body,1h
2026-01-23,-0.15131760198149144,FLAT_CHOPPY,bar_range__body,1h
2026-01-25,-0.0874168205964944,FLAT_CHOPPY,bar_range__body,1h
2026-01-26,0.3183944204764909,UP_SMOOTH,bar_range__body,1h
2026-01-27,0.5180961790939228,UP_SMOOTH,bar_range__body,1h
2026-01-28,-0.1743731828304993,FLAT_CHOPPY,bar_range__body,1h
2026-01-29,-0.38609238264229373,DOWN_SMOOTH,bar_range__body,1h
2026-01-30,0.1675624073770084,FLAT_CHOPPY,bar_range__body,1h
2026-02-01,0.06061009421276299,FLAT_CHOPPY,bar_range__body,1h
2026-02-02,0.3268726200379079,UP_SMOOTH,bar_range__body,1h
2026-02-03,-0.05943832268431943,DOWN_SMOOTH,bar_range__body,1h
2026-02-04,-0.38310096744242766,DOWN_CHOPPY,bar_range__body,1h
2026-02-05,-0.05245100662548565,DOWN_CHOPPY,bar_range__body,1h
2026-02-06,0.6349432433263319,UP_SMOOTH,bar_range__body,1h
2026-02-08,0.4880466858672438,FLAT_SMOOTH,bar_range__body,1h
2026-02-09,-0.17852954070174223,FLAT_CHOPPY,bar_range__body,1h
2026-02-10,-0.1325257174269507,FLAT_SMOOTH,bar_range__body,1h
2026-02-11,-0.022779964343811663,FLAT_CHOPPY,bar_range__body,1h
2026-02-12,-0.5592431623078552,DOWN_SMOOTH,bar_range__body,1h
2026-02-13,0.09823562673328216,FLAT_CHOPPY,bar_range__body,1h
2026-02-15,-0.1279866175575469,UP_SMOOTH,bar_range__body,1h
2026-02-16,-0.2830423383032065,DOWN_CHOPPY,bar_range__body,1h
2026-02-17,-0.16692482813120915,FLAT_CHOPPY,bar_range__body,1h
2026-02-18,0.38740507568771226,FLAT_CHOPPY,bar_range__body,1h
2026-02-19,-0.1617573398937941,FLAT_SMOOTH,bar_range__body,1h
2026-02-20,0.2000178194638737,FLAT_CHOPPY,bar_range__body,1h
2026-02-22,-0.5601737343043153,DOWN_SMOOTH,bar_range__body,1h
2026-02-23,0.06798626463540844,FLAT_CHOPPY,bar_range__body,1h
2026-02-24,-0.10126975963929084,FLAT_CHOPPY,bar_range__body,1h
2026-02-25,0.38234215036509456,UP_SMOOTH,bar_range__body,1h
2026-02-26,-0.01960626214860077,FLAT_CHOPPY,bar_range__body,1h
2026-02-27,-0.045585210127103266,FLAT_CHOPPY,bar_range__body,1h
2026-03-01,0.5230707790166166,FLAT_CHOPPY,bar_range__body,1h
2026-03-02,0.051807500885012174,FLAT_CHOPPY,bar_range__body,1h
2026-03-03,-0.058957606805743426,FLAT_CHOPPY,bar_range__body,1h
2026-03-04,0.2925633202055659,UP_CHOPPY,bar_range__body,1h
2026-03-05,0.27359031934078193,FLAT_CHOPPY,bar_range__body,1h
2026-03-06,-0.4979776651787844,DOWN_SMOOTH,bar_range__body,1h
2026-03-08,-0.7353787805438763,DOWN_SMOOTH,bar_range__body,1h
2026-03-09,0.5807239310648129,UP_SMOOTH,bar_range__body,1h
2026-03-10,0.07690787807813443,FLAT_CHOPPY,bar_range__body,1h
2026-03-11,-0.3649370439030667,FLAT_CHOPPY,bar_range__body,1h
2026-03-12,-0.0004959984571525633,DOWN_CHOPPY,bar_range__body,1h
2026-03-13,-0.39808484900625807,FLAT_CHOPPY,bar_range__body,1h
2026-03-15,0.780960501358363,UP_SMOOTH,bar_range__body,1h
2026-03-16,-0.23851335734796703,FLAT_CHOPPY,bar_range__body,1h
2026-03-17,0.2071264135645629,UP_SMOOTH,bar_range__body,1h
2026-03-18,-0.22709313235482734,DOWN_SMOOTH,bar_range__body,1h
2026-03-19,0.4465185137910495,FLAT_CHOPPY,bar_range__body,1h
2026-03-20,-0.2699353477719867,DOWN_SMOOTH,bar_range__body,1h
2025-12-17,-0.24813352770353955,DOWN_CHOPPY,bar_range__body,15m
2025-12-18,0.19328821711028682,UP_CHOPPY,bar_range__body,15m
2025-12-19,0.3515068876113446,FLAT_SMOOTH,bar_range__body,15m
2026-01-01,0.4398541476322015,UP_SMOOTH,bar_range__body,15m
2026-01-02,-0.027354299737520037,FLAT_CHOPPY,bar_range__body,15m
2026-01-04,0.05964215363659524,FLAT_SMOOTH,bar_range__body,15m
2026-01-05,0.09563203965722776,UP_CHOPPY,bar_range__body,15m
2026-01-06,-0.09124555285920317,FLAT_CHOPPY,bar_range__body,15m
2026-01-07,-0.25625665216208016,FLAT_CHOPPY,bar_range__body,15m
2026-01-08,-0.004063867631418522,FLAT_CHOPPY,bar_range__body,15m
2026-01-09,0.16403633549693938,UP_SMOOTH,bar_range__body,15m
2026-01-11,-0.556623410049503,DOWN_SMOOTH,bar_range__body,15m
2026-01-12,0.11378287988707249,FLAT_CHOPPY,bar_range__body,15m
2026-01-13,0.18588469960965262,FLAT_SMOOTH,bar_range__body,15m
2026-01-14,-0.018942065946370268,FLAT_CHOPPY,bar_range__body,15m
2026-01-15,0.09752363116703722,FLAT_CHOPPY,bar_range__body,15m
2026-01-16,-0.19894656362566301,FLAT_CHOPPY,bar_range__body,15m
2026-01-18,-0.3374737595825597,DOWN_SMOOTH,bar_range__body,15m
2026-01-19,0.018198962119200926,FLAT_SMOOTH,bar_range__body,15m
2026-01-20,0.04641633621605874,FLAT_CHOPPY,bar_range__body,15m
2026-01-21,0.17995060111419559,UP_CHOPPY,bar_range__body,15m
2026-01-22,0.03544434200848862,UP_SMOOTH,bar_range__body,15m
2026-01-23,-0.05852140811712212,FLAT_CHOPPY,bar_range__body,15m
2026-01-25,-0.043018840707463146,FLAT_CHOPPY,bar_range__body,15m
2026-01-26,0.14506222207164415,UP_SMOOTH,bar_range__body,15m
2026-01-27,0.31086372966003656,UP_SMOOTH,bar_range__body,15m
2026-01-28,-0.05996536423806686,FLAT_CHOPPY,bar_range__body,15m
2026-01-29,-0.1408144365612399,DOWN_SMOOTH,bar_range__body,15m
2026-01-30,0.20746829905729194,FLAT_CHOPPY,bar_range__body,15m
2026-02-01,0.0154535759641453,FLAT_CHOPPY,bar_range__body,15m
