p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width,mean_dist
-84.0,-32.1875,8.75,53.5625,82.45000000000002,LONG,LONG,198.75,0.52,85.75,42.0250076343907
-116.1,-49.125,-0.375,54.4375,78.775,SHORT,LONG,190.25,0.5,103.5625,42.00192879493989
-102.425,-53.625,-0.125,49.1875,82.05000000000001,SHORT,LONG,137.25,0.5,102.8125,42.31391477271274
-115.925,-82.4375,5.875,48.0625,88.35,LONG,LONG,115.0,0.52,130.5,44.22303745560998
-85.67499999999998,-56.8125,3.125,55.3125,81.95000000000002,LONG,LONG,48.25,0.54,112.125,45.33188615918928
-122.35,-48.1875,-5.5,58.1875,82.05000000000001,SHORT,LONG,36.75,0.54,106.375,47.343183108013754
-111.975,-47.9375,8.625,64.9375,84.67500000000001,LONG,LONG,76.75,0.52,112.875,48.0859610873255
-163.92499999999998,-45.375,19.875,57.0625,78.125,LONG,LONG,100.0,0.6,102.4375,48.64603789700711
-203.3,-24.6875,13.5,63.75,100.72500000000001,LONG,LONG,76.5,0.58,88.4375,49.05001163226035
-108.825,-45.75,21.375,68.375,100.72500000000001,LONG,LONG,75.0,0.6,114.125,48.952693130701725
-147.225,-36.1875,10.75,67.1875,106.87500000000001,LONG,LONG,76.5,0.58,103.375,48.08451888355584
-92.12499999999999,-42.0,-0.75,55.5625,85.77500000000002,SHORT,LONG,68.75,0.5,97.5625,47.79668904743267
-87.3,-47.625,-3.75,41.875,68.875,SHORT,LONG,46.25,0.56,89.5,47.63690611427835
-67.575,-35.9375,-5.875,27.25,59.95000000000002,SHORT,LONG,91.25,0.5800000000000001,63.1875,47.581790571020484
-74.175,-25.8125,7.125,49.8125,73.8,LONG,LONG,99.75,0.54,75.625,46.699937511166425
-58.85,-16.0625,15.375,42.625,73.75,LONG,LONG,100.0,0.64,58.6875,46.835454124644414
-72.3,-11.75,21.75,41.3125,71.95,LONG,LONG,112.25,0.68,53.0625,46.5730546179291
-42.025,-9.5,17.125,33.9375,63.875000000000014,LONG,LONG,93.0,0.66,43.4375,46.15893145415596
-47.95,-32.3125,15.125,38.75,56.900000000000006,LONG,LONG,103.5,0.62,71.0625,45.48227780712441
-51.349999999999994,-23.875,15.125,27.625,49.92500000000001,LONG,LONG,87.25,0.64,51.5,44.31914452132296
-47.3,-23.875,11.875,29.1875,38.8,LONG,LONG,61.5,0.62,53.0625,43.60956120434187
-44.575,-29.6875,16.0,27.625,40.45000000000002,LONG,LONG,91.25,0.66,57.3125,42.6396664895123
-44.275,-23.8125,11.875,28.1875,37.175000000000004,LONG,LONG,107.75,0.64,52.0,42.20902121146218
-42.0,-16.625,8.5,28.1875,38.8,LONG,LONG,119.5,0.66,44.8125,41.76620638277134
-44.575,-14.5,11.875,32.0,63.025,LONG,LONG,98.25,0.68,46.5,41.74306342221995
-42.25,0.375,19.0,34.0625,74.375,LONG,LONG,73.75,0.74,33.6875,41.46325623428966
-34.05,1.625,20.0,32.0,69.72500000000001,LONG,LONG,84.25,0.76,30.375,42.00556285845758
-24.674999999999997,2.25,20.0,32.5625,70.4,LONG,LONG,54.5,0.76,30.3125,42.361607941243
-33.275,-7.3125,17.125,35.1875,74.375,LONG,LONG,60.25,0.68,42.5,42.84080119710228
-33.275,-8.6875,15.75,31.75,70.4,LONG,LONG,1.5,0.64,40.4375,43.42507539008291
-24.249999999999996,-8.6875,8.5,31.25,58.72500000000001,LONG,SHORT,-5.0,0.64,39.9375,44.405905722767066
-33.275,-17.625,9.875,32.5,60.975,LONG,LONG,6.5,0.58,50.125,45.135466641642815
-51.74999999999999,-23.25,5.75,29.3125,42.75000000000003,LONG,SHORT,-16.5,0.56,52.5625,45.687171570049976
-51.574999999999996,-22.625,8.75,35.0625,68.35,LONG,SHORT,-13.5,0.62,57.6875,46.34094140147571
-51.699999999999996,-13.8125,9.5,33.625,58.72500000000001,LONG,SHORT,-21.5,0.62,47.4375,46.41527210636318
-33.3,-7.3125,12.125,35.875,58.400000000000006,LONG,SHORT,-31.0,0.66,43.1875,46.27999717987859
-33.8,-0.5,13.375,33.875,58.625,LONG,SHORT,-53.5,0.74,34.375,46.18115417002942
-42.324999999999996,-10.5,12.75,29.0625,47.22500000000001,LONG,SHORT,-76.5,0.64,39.5625,46.19646252846704
-41.65,-13.75,5.75,23.375,47.22500000000001,LONG,SHORT,-79.25,0.56,37.125,47.42643218105391
-31.924999999999997,-15.5,10.375,31.5625,46.75000000000001,LONG,SHORT,-71.5,0.64,47.0625,47.48988669801688
-36.225,-16.5625,19.0,34.4375,44.37500000000001,LONG,SHORT,-57.0,0.68,51.0,47.26933936751921
-23.7,-3.1875,14.625,31.75,42.75,LONG,SHORT,-56.0,0.72,34.9375,47.861406126947735
-22.24999999999999,-5.0625,17.375,30.25,43.025000000000006,LONG,SHORT,-54.5,0.7,35.3125,47.79341251624459
-33.5,1.6875,23.25,36.625,46.275,LONG,SHORT,-49.5,0.76,34.9375,47.693062649699634
-30.8,1.875,25.25,36.75,52.67500000000002,LONG,SHORT,-8.75,0.76,34.875,47.46174415342017
-32.37499999999999,-1.6875,18.625,35.625,57.925000000000004,LONG,SHORT,-19.0,0.7,37.3125,47.3910662425961
-29.0,-2.0625,18.625,34.4375,44.95000000000002,LONG,LONG,12.75,0.68,36.5,47.97120920970005
-41.974999999999994,-13.8125,16.125,34.4375,57.32500000000002,LONG,LONG,8.75,0.62,48.25,48.09005229033339
-48.824999999999996,-16.5,20.0,40.375,71.70000000000003,LONG,LONG,17.75,0.62,56.875,47.81055511337129
-165.17499999999998,-43.625,9.625,36.5625,72.30000000000004,LONG,LONG,12.75,0.52,80.1875,47.0891966790211
-209.7,-48.5,-10.375,33.0,41.400000000000006,SHORT,LONG,31.75,0.5800000000000001,81.5,47.05842649141033
-249.6,-49.8125,0.0,33.375,41.400000000000006,SHORT,LONG,57.75,0.5,83.1875,47.19658607063609
-260.59999999999997,-63.4375,-27.0,31.75,43.32500000000001,SHORT,LONG,43.75,0.6,95.1875,47.15669429479516
-296.025,-83.4375,-26.375,28.1875,43.30000000000001,SHORT,LONG,41.25,0.64,111.625,47.768450954464996
-283.15,-84.875,-36.875,31.3125,41.400000000000006,SHORT,LONG,28.75,0.6599999999999999,116.1875,46.35515899699922
-283.15,-147.375,-38.0,33.375,44.22500000000001,SHORT,LONG,37.25,0.6599999999999999,180.75,46.139100446553236
-283.15,-131.75,-25.0,33.1875,41.5,SHORT,LONG,30.25,0.6599999999999999,164.9375,45.99676707417283
-283.15,-78.9375,-18.625,30.5625,41.80000000000001,SHORT,LONG,8.0,0.62,109.5,45.44546170445846
-283.15,-67.75,-11.125,37.625,52.55,SHORT,SHORT,-4.5,0.56,105.375,45.25636768230589
-283.15,-53.375,-7.75,37.625,52.55,SHORT,SHORT,-18.5,0.52,91.0,45.5994787776952
-283.15,-58.4375,-10.875,37.3125,52.55,SHORT,SHORT,-32.0,0.56,95.75,45.67786236646219
-283.15,-50.1875,-6.25,33.6875,53.50000000000001,SHORT,SHORT,-53.0,0.52,83.875,45.30103047737097
-283.15,-44.9375,6.5,38.5,52.55,LONG,SHORT,-44.0,0.52,83.4375,44.39252486478281
-283.15,-33.625,-8.0,33.0,49.800000000000004,SHORT,SHORT,-48.5,0.56,66.625,45.119471622118496
-283.15,-44.1875,-11.875,28.125,41.97500000000001,SHORT,SHORT,-69.0,0.5800000000000001,72.3125,45.613613618510534
-162.54999999999995,-35.4375,-9.5,37.625,54.17500000000001,SHORT,SHORT,-43.25,0.54,73.0625,45.5934189840892
-62.775,-37.75,-8.0,35.25,60.525,SHORT,SHORT,-55.5,0.54,73.0,45.493629643538185
-58.949999999999996,-33.5625,-12.0,25.1875,53.77500000000001,SHORT,SHORT,-31.0,0.5800000000000001,58.75,45.179806544256856
-57.725,-31.625,-8.0,26.125,51.25000000000001,SHORT,SHORT,-49.0,0.56,57.75,45.126250659689724
-49.62499999999999,-34.375,-8.0,28.125,52.85000000000001,SHORT,SHORT,-27.25,0.54,62.5,44.251004242728314
-69.975,-39.8125,-9.75,16.25,36.05,SHORT,SHORT,-34.75,0.54,56.0625,44.15236367388765
-70.2,-45.375,-10.25,26.6875,43.250000000000014,SHORT,SHORT,-36.75,0.5800000000000001,72.0625,44.01903443721972
-62.0,-23.625,11.375,28.125,34.375,LONG,SHORT,-10.0,0.54,51.75,44.207143065343516
-62.475,-23.4375,4.125,29.0625,48.6,LONG,SHORT,-19.5,0.52,52.5,43.95179644895647
-66.525,-21.5625,0.625,25.5625,39.150000000000006,LONG,LONG,28.0,0.5,47.125,44.8523334214732
-64.95,-21.1875,6.625,26.5,39.225,LONG,LONG,35.0,0.52,47.6875,44.646606726509326
-67.3,-23.25,4.0,33.5,52.525,LONG,SHORT,-4.75,0.52,56.75,44.684200067936644
-78.225,-30.0,1.75,28.875,44.82500000000002,LONG,LONG,1.25,0.52,58.875,44.61126995828824
-91.82499999999999,-61.75,3.125,31.8125,45.45000000000001,LONG,SHORT,-60.0,0.54,93.5625,45.017407770867884
-150.34999999999994,-75.1875,-16.0,14.6875,54.87500000000001,SHORT,SHORT,-49.75,0.62,89.875,43.97135126458877
-139.37499999999994,-59.6875,-8.375,19.8125,47.675000000000004,SHORT,SHORT,-65.25,0.56,79.5,43.11467074597895
-96.79999999999998,-47.125,-11.5,20.1875,44.22500000000001,SHORT,SHORT,-32.5,0.6,67.3125,43.04324114576372
-74.77499999999999,-47.875,-14.5,17.4375,47.400000000000006,SHORT,SHORT,-76.75,0.62,65.3125,43.053918689000646
-75.875,-40.6875,-14.0,16.9375,41.650000000000006,SHORT,SHORT,-101.75,0.6599999999999999,57.625,43.466845962652606
-82.175,-48.4375,-20.625,5.25,35.825,SHORT,SHORT,-111.25,0.74,53.6875,43.21914013622485
-82.675,-65.0625,-17.25,5.8125,37.70000000000001,SHORT,SHORT,-134.75,0.7,70.875,43.31125389116943
-87.79999999999998,-69.0,-22.875,10.75,41.62500000000001,SHORT,SHORT,-114.75,0.6799999999999999,79.75,43.24115743660778
-89.725,-66.375,-25.25,-4.5625,44.075,SHORT,SHORT,-96.25,0.78,61.8125,43.27305894254715
-93.325,-66.25,-36.75,4.0,49.00000000000003,SHORT,SHORT,-97.25,0.74,70.25,43.140133903300594
-84.225,-65.1875,-19.5,24.6875,60.87500000000001,SHORT,SHORT,-121.75,0.6599999999999999,89.875,43.311309265773986
-89.27499999999999,-66.25,-26.75,26.0625,72.02500000000002,SHORT,SHORT,-123.75,0.6799999999999999,92.3125,42.42130012828772
-92.52499999999999,-71.6875,-38.375,-11.4375,63.70000000000003,SHORT,SHORT,-133.75,0.76,60.25,42.152816875625064
-115.7,-73.1875,-37.625,15.125,63.000000000000014,SHORT,SHORT,-103.0,0.72,88.3125,42.04039603983051
-122.225,-73.9375,-28.375,26.0,81.575,SHORT,SHORT,-152.5,0.62,99.9375,42.063343969089864
-115.7,-66.25,-17.0,41.875,77.65,SHORT,SHORT,-74.0,0.62,108.125,41.79071126712739
-103.55,-63.6875,-19.125,25.1875,62.95,SHORT,SHORT,-108.0,0.62,88.875,43.547140855762464
-102.52499999999998,-40.75,-11.25,29.25,58.37500000000001,SHORT,SHORT,-105.5,0.5800000000000001,70.0,44.09797170713295
-148.05,-50.125,-15.625,21.8125,44.275000000000006,SHORT,SHORT,-68.25,0.6,71.9375,44.31859397261098
-148.35,-55.0,-13.5,28.5,48.125,SHORT,LONG,30.25,0.6,83.5,44.602443058340015
-162.225,-82.0625,-23.875,21.5625,42.800000000000026,SHORT,SHORT,-65.75,0.6,103.625,45.22129160843317
-161.95,-70.0,-22.375,21.5,78.12500000000001,SHORT,SHORT,-79.25,0.5800000000000001,91.5,45.74797619451143
-148.075,-62.9375,8.0,44.625,88.025,LONG,SHORT,-19.75,0.52,107.5625,45.902547371071165
-157.525,-42.5625,6.0,43.5,67.12500000000001,LONG,LONG,11.5,0.54,86.0625,45.95109215335431
-158.125,-42.5625,8.875,41.5,67.50000000000001,LONG,SHORT,-69.5,0.56,84.0625,46.22386374615754
-130.625,-42.5625,16.25,44.75,60.72500000000001,LONG,SHORT,-71.5,0.6,87.3125,46.28376624858885
-148.04999999999998,-42.5625,12.5,43.4375,60.70000000000001,LONG,SHORT,-49.5,0.56,86.0,46.11600957430472
-141.55,-22.5,10.5,43.4375,71.57500000000003,LONG,SHORT,-19.5,0.58,65.9375,46.058563622702785
-65.59999999999998,-11.5,30.125,43.875,74.37500000000004,LONG,LONG,53.0,0.72,55.375,45.83111063789331
-141.55,-8.25,35.125,46.5,93.275,LONG,LONG,67.25,0.74,54.75,45.814527317400916
-128.625,-53.5,25.75,43.625,93.45000000000002,LONG,LONG,116.75,0.66,97.125,46.2315433546916
-129.625,-57.6875,22.625,42.1875,83.30000000000001,LONG,LONG,104.5,0.64,99.875,46.291164380301694
-127.325,-55.0,18.75,40.875,53.50000000000002,LONG,LONG,73.0,0.6,95.875,45.20770379771499
-127.325,-36.6875,2.375,39.9375,52.40000000000002,LONG,LONG,111.75,0.54,76.625,45.005984676216265
-128.1,-24.875,0.625,34.9375,49.425000000000004,LONG,LONG,102.75,0.52,59.8125,44.99118831161917
-94.69999999999999,-31.375,6.25,40.375,53.92500000000001,LONG,LONG,96.25,0.56,71.75,44.90654297013878
-94.875,-31.375,0.125,29.0625,50.775000000000006,LONG,LONG,99.25,0.5,60.4375,44.28491201343245
-116.02499999999999,-18.9375,1.625,29.0625,48.475,LONG,LONG,90.75,0.54,48.0,43.983733676036366
-45.59999999999998,-18.0625,3.25,37.5,47.125,LONG,LONG,78.75,0.58,55.5625,43.455815693230804
-65.2,-17.0625,6.375,37.5,48.025,LONG,LONG,65.25,0.62,54.5625,43.358680888637544
-71.02499999999999,-23.25,3.25,37.375,48.275,LONG,LONG,28.0,0.58,60.625,43.041269352604665
-65.2,-20.125,10.375,37.0,50.650000000000006,LONG,LONG,47.0,0.62,57.125,43.23462776536474
-67.4,-18.8125,7.625,30.625,50.650000000000006,LONG,LONG,65.5,0.6,49.4375,43.74695744584383
-72.6,-21.25,5.5,37.0,73.15,LONG,LONG,59.5,0.58,58.25,44.37911954552257
-87.15,-24.625,5.75,36.75,81.275,LONG,LONG,65.0,0.58,61.375,44.317371787229334
-87.64999999999999,-22.5,15.0,37.0,81.275,LONG,LONG,55.5,0.64,59.5,44.303738107322346
-89.0,-29.5,8.625,39.8125,81.5,LONG,LONG,54.5,0.58,69.3125,45.13240610541606
-87.64999999999999,-29.5,10.375,48.5,81.5,LONG,LONG,23.5,0.62,78.0,44.95249185347482
-58.474999999999994,-21.0625,23.25,45.5,81.275,LONG,LONG,25.5,0.68,66.5625,45.21469404693391
-68.25,-8.875,23.0,49.9375,64.60000000000002,LONG,LONG,39.5,0.68,58.8125,45.300426854404186
-87.64999999999999,-9.5625,17.875,39.9375,62.275000000000006,LONG,LONG,32.0,0.64,49.5,45.46335032290409
-87.15,-34.4375,21.125,38.4375,62.22500000000001,LONG,LONG,38.0,0.64,72.875,45.673380484433295
-62.39999999999999,-24.8125,23.0,38.4375,53.300000000000004,LONG,SHORT,-4.5,0.64,63.25,46.01861156726405
-47.35,-10.3125,14.25,35.4375,56.725,LONG,LONG,11.5,0.7,45.75,46.256058554470556
-79.525,-24.25,6.375,23.5,52.775,LONG,LONG,15.5,0.62,47.75,46.90294038431515
-89.02499999999999,-28.25,-1.375,25.375,50.97500000000001,SHORT,LONG,15.5,0.52,53.625,46.6441889889126
-72.075,-36.5,-1.0,25.6875,36.150000000000006,SHORT,SHORT,-17.75,0.5,62.1875,46.774672359904514
-98.45,-41.6875,-6.625,15.875,37.15000000000002,SHORT,SHORT,-18.25,0.56,57.5625,46.23735895574582
-98.125,-44.125,-9.125,14.875,26.47500000000001,SHORT,SHORT,-43.75,0.6,59.0,45.73821126386429
-88.725,-43.25,-12.875,25.75,39.15000000000002,SHORT,SHORT,-37.75,0.54,69.0,45.06788890492052
-72.1,-38.6875,-13.25,21.8125,29.575000000000003,SHORT,SHORT,-51.75,0.5800000000000001,60.5,45.087505503169176
-69.3,-47.4375,-2.625,19.75,43.900000000000006,SHORT,SHORT,-39.75,0.52,67.1875,44.767047216726525
-56.64999999999999,-34.8125,0.0,23.25,51.875,SHORT,SHORT,-46.25,0.5,58.0625,43.640546016834406
-75.975,-42.5,-7.0,20.8125,44.000000000000014,SHORT,SHORT,-51.25,0.5800000000000001,63.3125,43.615151354978394
-103.8,-41.25,-5.375,23.0625,51.975,SHORT,SHORT,-27.25,0.52,64.3125,42.9564984157388
-103.9,-48.375,-5.375,20.875,46.47500000000001,SHORT,SHORT,-15.25,0.5,69.25,42.80070066409071
-80.725,-44.625,-13.0,19.0,43.75000000000001,SHORT,SHORT,-3.25,0.56,63.625,42.80840553223954
-84.64999999999999,-43.25,-23.5,22.75,52.92500000000002,SHORT,SHORT,-0.75,0.5800000000000001,66.0,42.65440860929392
-202.775,-67.1875,-26.5,25.75,54.5,SHORT,LONG,15.25,0.64,92.9375,42.16313961896743
-202.775,-54.625,-18.125,28.9375,60.400000000000006,SHORT,LONG,4.25,0.5800000000000001,83.5625,41.82853490248447
-219.05,-58.25,-14.25,33.6875,77.175,SHORT,LONG,0.75,0.54,91.9375,41.56098298731247
-204.125,-53.625,1.125,45.625,89.85000000000001,LONG,LONG,9.75,0.5,99.25,41.698270267499396
-204.125,-62.0,-8.625,64.9375,116.67500000000001,SHORT,LONG,35.25,0.5,126.9375,41.607474760347856
-95.62499999999996,-55.1875,18.0,63.25,115.55,LONG,LONG,19.25,0.52,118.4375,41.99601970311116
-204.42499999999998,-53.8125,8.625,64.8125,111.22500000000001,LONG,LONG,10.25,0.54,118.625,42.483604220818606
-99.44999999999996,-49.6875,15.875,61.75,103.32500000000002,LONG,SHORT,-22.0,0.6,111.4375,42.45252304321903
-79.1,-46.9375,20.5,64.8125,104.5,LONG,SHORT,-61.75,0.6,111.75,42.37455349095808
-66.35,-17.25,30.5,78.5625,115.65,LONG,SHORT,-97.25,0.66,95.8125,42.61745191925611
-61.375,-12.125,29.375,78.5625,125.05000000000001,LONG,SHORT,-81.75,0.64,90.6875,42.6800810882494
-51.475,-19.0,31.75,76.375,108.50000000000003,LONG,SHORT,-51.5,0.64,95.375,42.74259888323189
-40.15,-23.6875,39.25,78.75,116.85000000000002,LONG,SHORT,-14.0,0.64,102.4375,42.69589788800525
-82.575,-26.4375,29.375,78.5625,111.22500000000002,LONG,SHORT,-28.0,0.64,105.0,42.83519508793215
-75.5,-24.625,27.75,80.4375,104.75,LONG,SHORT,-41.5,0.64,105.0625,42.860892773317026
-53.224999999999994,-3.625,31.875,81.1875,105.70000000000002,LONG,SHORT,-40.0,0.7,84.8125,42.92443004791244
-53.15,-25.75,11.625,81.1875,115.97500000000001,LONG,SHORT,-43.5,0.56,106.9375,42.74503373648557
-58.05,-25.0,18.875,78.9375,112.32500000000002,LONG,SHORT,-73.5,0.64,103.9375,42.7482445980471
-62.3,-22.875,25.625,81.25,111.22500000000002,LONG,SHORT,-63.0,0.64,104.125,42.70088405662137
-73.125,-31.4375,36.0,80.625,97.375,LONG,SHORT,-78.0,0.62,112.0625,42.375026203155606
-98.02499999999999,-53.625,13.75,69.875,87.9,LONG,SHORT,-82.25,0.54,123.5,42.34449820752998
-95.32499999999999,-40.3125,13.75,73.1875,96.1,LONG,SHORT,-37.5,0.56,113.5,42.03423738400815
-106.5,-45.1875,1.75,66.8125,81.275,LONG,SHORT,-19.0,0.54,112.0,43.614419170488155
-77.27499999999999,-37.375,9.625,66.875,81.275,LONG,LONG,51.75,0.62,104.25,43.455105738961194
-83.575,-32.1875,15.75,69.25,89.12500000000001,LONG,LONG,130.25,0.6,101.4375,44.17617510823026
-72.67499999999998,-25.375,16.125,76.375,97.375,LONG,LONG,96.25,0.62,101.75,45.00312114446117
-37.92499999999999,-11.25,29.25,75.25,97.375,LONG,LONG,90.25,0.7,86.5,45.327282653230675
-58.849999999999994,-14.375,21.25,64.1875,83.00000000000001,LONG,LONG,80.5,0.7,78.5625,45.588505589249806
-84.175,-20.25,21.25,58.375,90.325,LONG,SHORT,-84.75,0.62,78.625,45.81928029521863
-94.64999999999999,-24.375,16.75,66.4375,89.3,LONG,SHORT,-252.25,0.64,90.8125,45.514460729104364
-96.19999999999999,-19.5,15.875,51.4375,95.325,LONG,SHORT,-432.0,0.64,70.9375,45.19852798108516
-82.175,-27.375,9.125,43.5,79.0,LONG,SHORT,-569.75,0.56,70.875,45.26031230729946
-92.54999999999998,-25.125,12.875,66.4375,96.55,LONG,SHORT,-587.75,0.58,91.5625,45.36260783272055
-125.95,-31.4375,-1.0,76.9375,98.5,SHORT,SHORT,-603.25,0.5,108.375,45.27264100412977
-105.925,-48.3125,0.875,76.375,97.125,LONG,SHORT,-594.25,0.52,124.6875,44.98657129153965
-90.52499999999999,-34.1875,2.75,78.75,97.125,LONG,SHORT,-534.25,0.5,112.9375,45.187722796197356
-107.6,-26.875,10.625,65.875,91.37500000000001,LONG,SHORT,-560.5,0.56,92.75,45.069525670925216
-86.45,-37.125,11.25,49.8125,81.575,LONG,SHORT,-631.5,0.6,86.9375,45.21220147455019
-93.0,-34.125,2.75,44.375,81.575,LONG,SHORT,-634.5,0.52,78.5,43.797270387943854
-92.65,-46.5625,1.5,44.875,83.00000000000001,LONG,SHORT,-744.5,0.5,91.4375,43.773727315495506
-107.575,-45.375,-1.375,48.1875,85.85,SHORT,SHORT,-736.25,0.52,93.5625,44.946677600790636
-120.675,-46.875,8.0,75.875,96.05,LONG,SHORT,-696.25,0.52,122.75,44.976166079547035
-120.82499999999999,-58.875,24.125,77.6875,88.4,LONG,SHORT,-709.25,0.62,136.5625,44.78870236345404
-123.27499999999998,-70.375,23.75,59.125,89.97500000000001,LONG,SHORT,-719.75,0.56,129.5,44.23932946375441
-108.375,-48.8125,11.125,68.625,85.85,LONG,SHORT,-621.0,0.56,117.4375,43.88516924005584
-105.675,-31.9375,27.375,61.75,96.1,LONG,SHORT,-493.0,0.62,93.6875,44.57494563851374
-89.52499999999999,-26.9375,24.25,49.875,108.4,LONG,SHORT,-224.25,0.64,76.8125,47.99880032798552
-91.675,-37.875,15.0,48.0,110.35000000000001,LONG,SHORT,-367.25,0.6,85.875,49.162588484911275
-73.025,-42.0,14.125,52.0,115.775,LONG,SHORT,-421.75,0.6,94.0,50.55139110827189
-72.45,-42.625,12.125,45.5,104.97500000000002,LONG,SHORT,-401.25,0.56,88.125,51.30706365008051
-81.925,-34.6875,11.25,51.25,99.025,LONG,SHORT,-357.75,0.56,85.9375,52.19411819085104
-81.2,-33.75,11.25,52.3125,98.7,LONG,SHORT,-326.5,0.6,86.0625,52.74887692432744
-91.02499999999999,-34.0625,4.625,47.375,88.45,LONG,SHORT,-406.5,0.52,81.4375,53.164160806794
-88.45,-48.5,-9.875,37.9375,60.70000000000001,SHORT,SHORT,-336.5,0.54,86.4375,53.356989470084216
-77.05,-35.4375,1.75,35.25,53.70000000000001,LONG,SHORT,-516.5,0.52,70.6875,53.612716656247784
-74.575,-41.0,-16.875,35.5625,67.42500000000001,SHORT,SHORT,-505.0,0.54,76.5625,53.99586774098849
-84.5,-59.875,-16.875,36.1875,70.35,SHORT,SHORT,-449.5,0.54,96.0625,53.074759301614975
-84.5,-53.875,-8.5,42.25,93.275,SHORT,SHORT,-466.0,0.5,96.125,52.75916749299336
-97.225,-60.5625,-1.25,39.25,73.625,SHORT,SHORT,-424.0,0.5,99.8125,52.40580233309967
-89.79999999999998,-57.5625,-21.375,32.125,60.00000000000002,SHORT,SHORT,-331.5,0.56,89.6875,52.43367823250582
-96.99999999999999,-57.5625,-17.125,33.75,50.8,SHORT,SHORT,-224.0,0.56,91.3125,52.191565883251485
-80.1,-44.5,-6.0,33.75,50.8,SHORT,SHORT,-187.5,0.52,78.25,51.68842180117645
-55.575,-38.125,0.75,38.0,47.87500000000001,LONG,SHORT,-97.5,0.5,76.125,50.25677227683193
-62.0,-32.875,1.75,33.9375,47.87500000000001,LONG,SHORT,-101.25,0.52,66.8125,49.571677902604215
-69.925,-32.875,0.75,31.3125,51.275,LONG,LONG,189.0,0.5,64.1875,48.853542137931214
-81.025,-37.4375,1.75,25.875,44.95000000000001,LONG,LONG,123.0,0.52,63.3125,48.786039376278474
-78.525,-38.5,2.5,31.6875,51.775000000000006,LONG,LONG,119.5,0.54,70.1875,48.81057270502866
-81.3,-45.1875,2.5,31.6875,51.75,LONG,LONG,173.5,0.54,76.875,48.76465499103244
-81.3,-60.375,0.75,22.8125,42.975000000000016,LONG,LONG,1021.5,0.5,83.1875,48.46393268358328
-84.175,-70.25,-6.0,20.125,44.95000000000001,SHORT,LONG,134.75,0.54,90.375,49.336181031877544
-84.175,-71.5,-10.75,23.25,44.95000000000001,SHORT,LONG,126.25,0.56,94.75,54.67132269535237
-93.9,-73.5625,-25.0,16.25,41.875,SHORT,LONG,119.25,0.64,89.8125,55.77985933734746
-93.9,-74.75,-23.375,13.5,39.0,SHORT,LONG,127.75,0.62,88.25,56.28126365991293
-93.9,-67.375,-18.375,19.5,39.0,SHORT,LONG,120.5,0.5800000000000001,86.875,56.89662261847534
-100.39999999999999,-76.5625,-34.625,9.1875,46.375,SHORT,LONG,106.5,0.72,85.75,57.2410749909254
-94.35,-74.75,-44.375,13.4375,39.35,SHORT,LONG,107.5,0.72,88.1875,57.41116473154075
-146.625,-85.3125,-45.875,10.6875,38.900000000000006,SHORT,LONG,40.25,0.6799999999999999,96.0,57.81008183464507
