p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width,mean_dist
-53.349999999999994,-32.25,5.875,31.6875,43.525,LONG,SHORT,-53.5,0.6,63.9375,39.671871547301365
-63.44999999999999,-21.875,5.75,24.5625,36.00000000000001,LONG,SHORT,-76.5,0.62,46.4375,39.723905922577714
-45.574999999999996,-8.6875,8.25,27.625,40.97500000000001,LONG,SHORT,-79.25,0.62,36.3125,41.0028593321632
-30.775,-8.625,14.75,30.375,51.275,LONG,SHORT,-71.5,0.66,39.0,41.033003796574825
-36.225,-21.5625,12.25,34.0625,44.275000000000006,LONG,SHORT,-57.0,0.6,55.625,40.82676848936979
-40.55,-10.125,17.5,31.5625,43.925000000000004,LONG,SHORT,-56.0,0.7,41.6875,41.01361392572302
-49.325,-8.3125,15.25,28.6875,42.3,LONG,SHORT,-54.5,0.66,37.0,40.970566241029225
-33.849999999999994,-1.0,18.625,35.375,45.05,LONG,SHORT,-49.5,0.74,36.375,40.40804752388265
-41.65,-16.75,18.625,39.625,53.00000000000001,LONG,SHORT,-8.75,0.66,56.375,39.817956723099776
-43.55,-16.3125,18.625,34.4375,51.6,LONG,SHORT,-19.0,0.66,50.75,39.254999703144556
-50.85,-20.1875,12.25,32.0625,49.025000000000006,LONG,LONG,12.75,0.6,52.25,40.50824123027759
-155.2,-28.25,3.0,37.625,63.800000000000026,LONG,LONG,8.75,0.54,65.875,41.28030099362435
-165.17499999999998,-39.375,0.25,29.25,45.425000000000026,LONG,LONG,17.75,0.5,68.625,41.55915305443736
-235.64999999999998,-61.3125,-13.5,23.75,42.85,SHORT,LONG,12.75,0.56,85.0625,41.63473144114729
-233.45,-70.125,-34.25,27.9375,38.10000000000001,SHORT,LONG,31.75,0.64,98.0625,40.063156172420825
-259.7,-82.25,-39.5,28.1875,36.85,SHORT,LONG,57.75,0.6799999999999999,110.4375,39.87458830641362
-259.7,-86.6875,-31.625,20.3125,34.775000000000006,SHORT,LONG,43.75,0.6599999999999999,107.0,39.711345759641695
-283.15,-161.375,-38.125,20.6875,37.3,SHORT,LONG,41.25,0.7,182.0625,39.63023957179586
-283.15,-76.375,-33.0,31.3125,41.400000000000006,SHORT,LONG,28.75,0.64,107.6875,39.31569121254073
-283.15,-130.0625,-34.625,34.375,48.275,SHORT,LONG,37.25,0.6,164.4375,39.24082521973322
-283.15,-82.0625,-28.625,31.3125,41.5,SHORT,LONG,30.25,0.6599999999999999,113.375,39.2377502229876
-283.15,-76.9375,-26.875,26.375,37.3,SHORT,LONG,8.0,0.6799999999999999,103.3125,39.004203220324634
-283.15,-74.0,-12.625,31.3125,48.275,SHORT,SHORT,-4.5,0.6,105.3125,38.15130498437948
-283.15,-79.75,-18.625,24.875,37.85,SHORT,SHORT,-18.5,0.6,104.625,38.05311896813797
-283.15,-79.75,-15.625,25.4375,38.3,SHORT,SHORT,-32.0,0.6,105.1875,37.904054774496295
-283.15,-63.5,-13.25,32.8125,48.900000000000006,SHORT,SHORT,-53.0,0.54,96.3125,37.80520251384529
-239.49999999999997,-35.75,-6.5,33.9375,48.900000000000006,SHORT,SHORT,-44.0,0.52,69.6875,37.74926313942771
-121.62499999999994,-33.625,0.625,34.0625,53.750000000000014,LONG,SHORT,-48.5,0.52,67.6875,38.91995018719944
-99.37499999999999,-30.0625,-2.75,31.875,42.95000000000001,SHORT,SHORT,-69.0,0.5,61.9375,39.76373894984893
-52.724999999999994,-31.4375,-4.625,37.1875,60.275,SHORT,SHORT,-43.25,0.52,68.625,39.05720213984537
-51.475,-35.8125,-13.125,21.8125,58.25,SHORT,SHORT,-55.5,0.62,57.625,38.69862228028038
-58.675,-34.25,-13.25,24.8125,60.95,SHORT,SHORT,-31.0,0.5800000000000001,59.0625,38.40054836921116
-49.2,-33.375,-12.0,27.8125,51.22500000000001,SHORT,SHORT,-49.0,0.5800000000000001,61.1875,38.37634595606069
-62.599999999999994,-37.8125,-8.25,22.375,36.075000000000024,SHORT,SHORT,-27.25,0.56,60.1875,38.121407182973506
-67.725,-24.8125,1.0,28.125,37.425000000000004,LONG,SHORT,-34.75,0.52,52.9375,38.09030604462458
-65.7,-24.0,-0.875,28.125,37.875,SHORT,SHORT,-36.75,0.54,52.125,37.64108467563378
-80.675,-20.5625,-1.375,25.5625,35.85000000000001,SHORT,SHORT,-10.0,0.52,46.125,37.70061590766075
-60.425,-20.25,0.75,28.125,46.925000000000004,LONG,SHORT,-19.5,0.52,48.375,37.769984413599815
-41.77499999999999,-19.6875,7.0,26.6875,39.275000000000006,LONG,LONG,28.0,0.56,46.375,38.9990526094883
-82.425,-34.0625,-4.5,22.0,33.7,SHORT,LONG,35.0,0.54,56.0625,37.98930933591651
-82.35,-25.375,-6.625,22.0,32.35000000000001,SHORT,SHORT,-4.75,0.5800000000000001,47.375,37.24010251157143
-122.3,-36.625,-13.375,22.0,33.075,SHORT,LONG,1.25,0.5800000000000001,58.625,37.018132317690764
-92.52499999999999,-54.625,-16.25,21.5,35.725000000000016,SHORT,SHORT,-60.0,0.56,76.125,37.5365262550167
-122.3,-65.5625,-16.25,15.6875,48.85000000000001,SHORT,SHORT,-49.75,0.6,81.25,37.642823591973226
-87.1,-56.5,-14.25,12.1875,30.70000000000001,SHORT,SHORT,-65.25,0.6599999999999999,68.6875,37.479309622150915
-96.79999999999998,-51.5625,-13.25,20.1875,38.3,SHORT,SHORT,-32.5,0.62,71.75,37.515041450319565
-68.425,-45.0,-11.75,26.8125,50.325,SHORT,SHORT,-76.75,0.62,71.8125,37.18252253428761
-67.64999999999999,-23.8125,-9.0,29.625,47.62500000000001,SHORT,SHORT,-101.75,0.56,53.4375,37.52181104999781
-75.25,-45.1875,-17.0,17.6875,48.32500000000002,SHORT,SHORT,-111.25,0.64,62.875,37.13114478120447
-88.3,-65.0625,-14.75,11.3125,47.85000000000001,SHORT,SHORT,-134.75,0.6799999999999999,76.375,37.29337740108687
-83.275,-73.1875,-21.0,-4.625,46.90000000000003,SHORT,SHORT,-114.75,0.76,68.5625,36.400685275690954
-86.55,-63.0625,-26.75,-8.3125,48.30000000000005,SHORT,SHORT,-96.25,0.8,54.75,36.12928326879117
-83.775,-60.4375,-37.5,-10.625,49.00000000000003,SHORT,SHORT,-97.25,0.8,49.8125,35.97676115524918
-80.85,-59.5625,-25.25,5.5625,67.57500000000002,SHORT,SHORT,-121.75,0.7,65.125,36.30192731038132
-89.725,-55.4375,-22.625,12.125,50.450000000000045,SHORT,SHORT,-123.75,0.6599999999999999,67.5625,35.8556685141015
-122.3,-72.625,-26.75,13.75,82.05000000000001,SHORT,SHORT,-133.75,0.74,86.375,35.87002120614059
-123.375,-75.1875,-21.125,24.625,87.67500000000001,SHORT,SHORT,-103.0,0.64,99.8125,35.987939517450485
-89.82499999999999,-73.1875,-38.25,2.5,50.450000000000045,SHORT,SHORT,-152.5,0.74,75.6875,35.94639382851836
-88.825,-60.4375,-13.25,34.3125,53.55000000000001,SHORT,SHORT,-74.0,0.64,94.75,35.980753219821125
-150.325,-70.75,-26.875,21.3125,37.825,SHORT,SHORT,-108.0,0.64,92.0625,37.57975724311043
-149.0,-60.375,-27.125,19.8125,36.325,SHORT,SHORT,-105.5,0.6799999999999999,80.1875,38.28902379117034
-124.87499999999999,-48.625,-14.0,21.8125,37.525,SHORT,SHORT,-68.25,0.6,70.4375,38.40817187759252
-148.35,-55.0,-10.125,29.4375,44.95,SHORT,LONG,30.25,0.56,84.4375,38.512495297242566
-139.65,-56.875,1.5,27.625,59.80000000000004,LONG,SHORT,-65.75,0.52,84.5,39.56676236600506
-90.69999999999999,-39.1875,4.625,33.3125,87.35,LONG,SHORT,-79.25,0.54,72.5,39.97464701409023
-137.325,-36.5625,16.25,42.0625,73.15000000000002,LONG,SHORT,-19.75,0.56,78.625,40.20298763245279
-157.525,-37.25,17.5,47.25,68.47500000000001,LONG,LONG,11.5,0.6,84.5,40.41833735407784
-140.625,-35.4375,17.625,46.3125,66.25,LONG,SHORT,-69.5,0.62,81.75,40.566942423596224
-120.0,-28.3125,14.5,43.875,54.85,LONG,SHORT,-71.5,0.6,72.1875,40.51950553493383
-77.57499999999997,-23.0,26.375,44.75,60.400000000000006,LONG,SHORT,-49.5,0.66,67.75,40.341703780082234
-161.725,-31.4375,13.5,43.875,75.025,LONG,SHORT,-19.5,0.58,75.3125,40.059641092464545
-147.65,-22.25,27.5,42.0625,67.0,LONG,LONG,53.0,0.62,64.3125,38.3650762427274
-162.89999999999998,-50.0625,21.75,41.3125,52.275000000000006,LONG,LONG,67.25,0.62,91.375,37.72779516534022
-160.875,-60.5,9.5,37.375,48.75000000000001,LONG,LONG,116.75,0.56,97.875,38.23497185445051
-141.55,-24.875,10.5,41.875,52.60000000000002,LONG,LONG,104.5,0.6,66.75,38.372332745187876
-127.325,-29.6875,2.875,34.9375,45.12500000000001,LONG,LONG,73.0,0.54,64.625,38.194397201697136
-156.0,-25.0,8.375,37.0,52.40000000000002,LONG,LONG,111.75,0.54,62.0,38.321449868942274
-147.65,-24.875,1.125,35.6875,49.62500000000001,LONG,LONG,102.75,0.52,60.5625,38.046170741829116
-107.675,-35.1875,11.625,42.6875,51.0,LONG,LONG,96.25,0.56,77.875,37.762676796240584
-72.1,-21.5625,12.75,40.6875,50.775000000000006,LONG,LONG,99.25,0.62,62.25,37.42905898148538
-75.79999999999998,-18.625,7.25,41.3125,48.475,LONG,LONG,90.75,0.58,59.9375,37.29037831756048
-34.25,-18.625,10.5,40.125,45.150000000000006,LONG,LONG,78.75,0.54,58.75,36.999415573382194
-33.625,-14.9375,3.25,39.9375,47.125,LONG,LONG,65.25,0.58,54.875,37.004178694150944
-36.84999999999999,-8.375,23.125,42.4375,54.72500000000006,LONG,LONG,28.0,0.7,50.8125,36.6042724827943
-68.67499999999998,-13.0,21.25,39.9375,53.90000000000005,LONG,LONG,47.0,0.64,52.9375,36.66054133127655
-36.84999999999999,-14.0,17.0,37.375,53.80000000000004,LONG,LONG,65.5,0.62,51.375,36.94611062289701
-67.4,-21.25,2.75,36.75,73.15,LONG,LONG,59.5,0.54,58.0,37.8445140182843
-90.19999999999999,-24.625,7.5,34.6875,81.275,LONG,LONG,65.0,0.58,59.3125,37.73244260963675
-89.675,-22.5,19.5,39.0625,81.275,LONG,LONG,55.5,0.62,61.5625,37.57702982198811
-71.02499999999999,-24.8125,12.625,46.75,81.5,LONG,LONG,54.5,0.56,71.5625,39.03669968387519
-69.85,-28.0,3.75,42.625,81.275,LONG,LONG,23.5,0.58,70.625,38.97530770871043
-69.0,-21.25,16.375,41.8125,81.5,LONG,LONG,25.5,0.64,63.0625,39.419645283951034
-68.25,-23.5625,21.25,40.5,64.60000000000002,LONG,LONG,39.5,0.68,64.0625,39.84033387909029
-54.425,-16.6875,24.5,42.4375,56.5,LONG,LONG,32.0,0.68,59.125,40.21234607731665
-84.525,-29.125,9.5,34.4375,62.22500000000001,LONG,LONG,38.0,0.58,63.5625,40.07569613898961
-113.94999999999999,-24.8125,24.75,38.4375,53.300000000000004,LONG,SHORT,-4.5,0.64,63.25,40.61938615894503
-106.74999999999999,-22.25,8.875,28.375,53.35000000000001,LONG,LONG,11.5,0.58,50.625,40.45844796210326
-49.37499999999999,-33.1875,0.125,19.5,53.57500000000001,LONG,LONG,15.5,0.5,52.6875,40.3354642807746
-54.625,-35.3125,-15.0,18.875,67.70000000000002,SHORT,LONG,15.5,0.6,54.1875,39.286299170137774
-72.975,-45.5625,-6.0,25.6875,53.325,SHORT,SHORT,-17.75,0.5800000000000001,71.25,39.30132605589868
-65.99999999999999,-27.625,-2.5,24.75,57.27500000000001,SHORT,SHORT,-18.25,0.54,52.375,38.85611253457056
-60.849999999999994,-35.625,-16.0,13.875,33.125,SHORT,SHORT,-43.75,0.64,49.5,37.29004352190903
-79.075,-35.9375,-13.25,11.375,29.475,SHORT,SHORT,-37.75,0.64,47.3125,37.62240312517308
-72.1,-37.875,-16.0,11.0,25.525,SHORT,SHORT,-51.75,0.6599999999999999,48.875,37.193790531053814
-70.89999999999999,-42.875,-6.75,19.0,43.375,SHORT,SHORT,-39.75,0.56,61.875,36.653877523368074
-73.125,-43.625,-3.0,22.5625,47.575,SHORT,SHORT,-46.25,0.56,66.1875,36.92161759540965
-73.05,-43.25,-4.125,25.875,51.975,SHORT,SHORT,-51.25,0.5800000000000001,69.125,36.84736153186478
-105.89999999999999,-57.0,-18.625,16.125,51.075,SHORT,SHORT,-27.25,0.6,73.125,36.09885286237147
-105.89999999999999,-63.0625,-26.375,20.875,43.75,SHORT,SHORT,-15.25,0.6,83.9375,35.93746887312216
-101.3,-66.8125,-32.0,10.75,30.65000000000002,SHORT,SHORT,-3.25,0.64,77.5625,35.668997053739844
-117.1,-65.75,-31.0,19.0625,48.37500000000001,SHORT,SHORT,-0.75,0.6599999999999999,84.8125,35.7334255529005
-140.47499999999997,-65.875,-24.0,25.75,53.27500000000002,SHORT,LONG,15.25,0.6599999999999999,91.625,35.74217003018683
-140.47499999999997,-55.125,-18.125,35.0,69.75000000000004,SHORT,LONG,4.25,0.6,90.125,35.811748775393056
-203.075,-62.4375,15.0,39.9375,95.15,LONG,LONG,0.75,0.54,102.375,36.136857448990924
-88.74999999999999,-55.0,5.0,36.5625,94.575,LONG,LONG,9.75,0.52,91.5625,35.919235509341526
-95.84999999999997,-53.4375,18.25,53.5,106.95000000000002,LONG,LONG,35.25,0.58,106.9375,35.68744943354808
-82.4,-50.4375,18.5,58.9375,97.02500000000002,LONG,LONG,19.25,0.58,109.375,36.20825460878213
-90.69999999999999,-40.75,30.625,76.25,111.22500000000001,LONG,LONG,10.25,0.6,117.0,36.18664687057429
-75.2,-29.9375,26.875,76.75,102.625,LONG,SHORT,-22.0,0.66,106.6875,36.44779651900349
-84.77499999999999,-25.0,35.375,78.9375,107.15,LONG,SHORT,-61.75,0.68,103.9375,36.45752875398862
-115.55,-64.25,21.125,76.375,111.37500000000001,LONG,SHORT,-97.25,0.62,140.625,36.343726715058466
-115.55,-21.125,24.875,70.375,117.72500000000001,LONG,SHORT,-81.75,0.62,91.5,36.61193616437795
-86.6,-8.8125,29.375,66.875,92.35000000000002,LONG,SHORT,-51.5,0.7,75.6875,36.81970012411391
-59.049999999999976,-22.875,33.25,66.875,94.35000000000002,LONG,SHORT,-14.0,0.68,89.75,36.578844734201056
-49.224999999999994,-26.4375,25.5,66.875,82.95000000000002,LONG,SHORT,-28.0,0.66,93.3125,36.95321326337173
-75.5,-24.625,29.125,70.0,97.85000000000001,LONG,SHORT,-41.5,0.66,94.625,37.067836695270664
-63.199999999999996,-13.125,27.625,76.9375,105.52500000000002,LONG,SHORT,-40.0,0.66,90.0625,36.95211298845477
-68.85,-27.0,-5.875,70.375,102.0,SHORT,SHORT,-43.5,0.52,97.375,36.854180995692694
-67.175,-40.0,8.125,63.8125,88.15000000000002,LONG,SHORT,-73.5,0.56,103.8125,36.428328299854755
-70.64999999999999,-38.75,12.375,66.4375,96.87500000000001,LONG,SHORT,-63.0,0.6,105.1875,36.22272484578969
-73.39999999999999,-34.1875,8.75,53.9375,89.3,LONG,SHORT,-78.0,0.58,88.125,35.64330911099341
-73.25,-37.4375,12.0,51.8125,81.275,LONG,SHORT,-82.25,0.6,89.25,35.637875358426164
-74.825,-26.75,25.0,59.875,87.0,LONG,SHORT,-37.5,0.62,86.625,35.595400759209156
-87.05,-22.375,28.125,66.875,81.5,LONG,SHORT,-19.0,0.68,89.25,37.22433660119848
-86.675,-31.5625,0.5,71.375,83.07500000000002,LONG,LONG,51.75,0.5,102.9375,37.004906874939714
-103.1,-32.1875,-6.625,60.3125,82.85000000000001,SHORT,LONG,130.25,0.52,92.5,37.88252611965343
-99.35,-25.375,6.25,70.4375,101.10000000000001,LONG,LONG,96.25,0.56,95.8125,38.52336482803762
-97.44999999999999,-21.5625,8.125,45.375,80.125,LONG,LONG,90.25,0.6,66.9375,39.03797344741797
-66.725,-14.375,17.0,41.6875,68.22500000000001,LONG,LONG,80.5,0.66,56.0625,39.55080265116457
-66.625,-23.8125,16.25,43.25,60.2,LONG,SHORT,-84.75,0.64,67.0625,39.83339543239573
-84.225,-35.75,14.375,36.8125,69.22500000000004,LONG,SHORT,-252.25,0.6,72.5625,39.82375504639027
-86.95,-39.125,9.125,46.3125,79.45000000000002,LONG,SHORT,-432.0,0.58,85.4375,39.53601822093804
-98.05,-24.6875,10.875,54.0,79.0,LONG,SHORT,-569.75,0.6,78.6875,39.80798011885939
-80.17499999999998,-23.9375,9.875,58.5625,82.05000000000001,LONG,SHORT,-587.75,0.56,82.5,39.796690040313806
-37.42499999999998,-20.9375,38.75,75.25,98.025,LONG,SHORT,-603.25,0.62,96.1875,39.662420123150376
-88.55,-21.0,10.375,78.9375,97.125,LONG,SHORT,-594.25,0.58,99.9375,37.75084683633019
-90.52499999999999,-25.0,-0.625,71.375,97.125,SHORT,SHORT,-534.25,0.5,96.375,37.85081814212612
-86.25,-27.375,5.75,65.875,91.275,LONG,SHORT,-560.5,0.54,93.25,37.352719530027805
-94.3,-37.125,4.5,60.6875,83.10000000000001,LONG,SHORT,-631.5,0.54,97.8125,36.89381039746905
-103.1,-70.4375,-3.625,61.6875,82.7,SHORT,SHORT,-634.5,0.52,132.125,36.57047233952707
-98.0,-68.9375,5.75,54.3125,87.05000000000001,LONG,SHORT,-744.5,0.52,123.25,35.72513272620892
-98.25,-38.0625,14.875,52.0625,85.85,LONG,SHORT,-736.25,0.58,90.125,37.366268452411305
-110.69999999999999,-42.375,19.375,66.3125,89.97500000000001,LONG,SHORT,-696.25,0.64,108.6875,38.06017704298302
-119.175,-38.375,22.875,66.875,86.9,LONG,SHORT,-709.25,0.62,105.25,38.421160459964646
-119.89999999999999,-41.3125,23.75,58.625,92.4,LONG,SHORT,-719.75,0.54,99.9375,38.484463814703574
-106.8,-39.125,23.25,56.3125,83.40000000000003,LONG,SHORT,-621.0,0.6,95.4375,38.17272048814503
-107.875,-43.625,3.125,46.5625,96.1,LONG,SHORT,-493.0,0.54,90.1875,38.88677260716284
-89.52499999999999,-37.875,11.625,38.0625,106.0,LONG,SHORT,-224.25,0.54,75.9375,42.60584648737686
-87.075,-41.25,0.625,45.375,137.65,LONG,SHORT,-367.25,0.5,86.625,43.73811222113699
-76.94999999999999,-42.0,23.625,55.25,132.525,LONG,SHORT,-421.75,0.62,97.25,45.14664539464519
-78.925,-45.625,16.0,63.0625,120.62500000000004,LONG,SHORT,-401.25,0.56,108.6875,45.572834768842206
-87.1,-35.75,19.5,72.125,116.9,LONG,SHORT,-357.75,0.6,107.875,46.175623963613454
-81.2,-35.625,2.625,53.0,108.00000000000003,LONG,SHORT,-326.5,0.56,88.625,46.86884468870173
-91.02499999999999,-32.4375,1.875,47.375,93.30000000000001,LONG,SHORT,-406.5,0.52,79.8125,46.02676327947067
-130.4,-52.6875,-11.875,37.875,80.12500000000001,SHORT,SHORT,-336.5,0.5800000000000001,90.5625,45.93968974818784
-68.675,-31.1875,-0.25,32.0625,50.975,SHORT,SHORT,-516.5,0.5,63.25,46.14235582721219
-78.175,-41.0,-13.125,35.5625,72.35000000000002,SHORT,SHORT,-505.0,0.56,76.5625,46.466858451551055
-123.44999999999999,-59.875,-16.875,37.0,71.3,SHORT,SHORT,-449.5,0.54,96.875,46.557732071623114
-94.89999999999999,-62.625,-2.375,40.75,93.275,SHORT,SHORT,-466.0,0.5,103.375,46.04497529482781
-84.5,-60.5625,-1.25,41.75,73.625,SHORT,SHORT,-424.0,0.5,102.3125,43.79666136113491
-81.325,-60.5625,-11.75,38.5,68.775,SHORT,SHORT,-331.5,0.52,99.0625,43.38758835626735
-80.1,-56.0625,-11.75,32.125,44.72500000000001,SHORT,SHORT,-224.0,0.54,88.1875,42.24561042322512
-80.4,-47.0625,1.875,38.0,47.87500000000001,LONG,SHORT,-187.5,0.5,85.0625,41.42507515048565
-78.425,-49.6875,-2.5,33.75,47.87500000000001,SHORT,SHORT,-97.5,0.52,83.4375,41.496725778168354
-75.325,-52.3125,-8.75,32.125,47.87500000000001,SHORT,SHORT,-101.25,0.54,84.4375,40.68313549467614
-81.025,-60.375,-9.75,20.125,42.875,SHORT,LONG,189.0,0.56,80.5,40.46851191277385
-78.425,-40.875,0.75,29.1875,44.72500000000001,LONG,LONG,123.0,0.5,70.0625,40.86888052246649
-72.85,-40.875,2.875,31.3125,44.95000000000001,LONG,LONG,119.5,0.54,72.1875,41.07529941018652
-80.175,-47.0625,1.75,32.125,54.45,LONG,LONG,173.5,0.52,79.1875,41.48922167678448
-81.3,-55.6875,-8.5,22.5,43.875000000000014,SHORT,LONG,1021.5,0.54,78.1875,41.37898762515393
-86.0,-64.125,-14.25,22.5,43.775,SHORT,LONG,134.75,0.5800000000000001,86.625,42.56572245192737
-78.425,-61.1875,-14.25,25.375,41.675000000000004,SHORT,LONG,126.25,0.6,86.5625,48.757454795094716
-105.575,-63.625,-20.75,16.25,44.45,SHORT,LONG,119.25,0.6599999999999999,79.875,49.98831535722179
-94.475,-63.625,-19.625,18.75,39.35,SHORT,LONG,127.75,0.6,82.375,50.7587378827164
-113.27499999999999,-75.5625,-24.625,17.1875,39.45,SHORT,LONG,120.5,0.6599999999999999,92.75,51.42206405730121
-113.875,-76.75,-26.125,15.875,41.87500000000001,SHORT,LONG,106.5,0.6599999999999999,92.625,51.09875713027193
-211.65,-88.125,-42.125,6.375,40.35,SHORT,LONG,107.5,0.74,94.5,51.59510736275433
