p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width,mean_dist
-123.975,-72.375,-10.5,29.0625,47.35000000000001,SHORT,SHORT,-103.0,0.6,101.4375,19.534297986978164
-85.0,-52.75,-12.0,33.375,93.525,SHORT,SHORT,-152.5,0.56,86.125,19.48487802137286
-69.32499999999999,-47.125,-12.875,12.6875,54.22500000000005,SHORT,SHORT,-74.0,0.6599999999999999,59.8125,19.629578413754867
-96.35,-41.1875,-4.25,26.125,51.025000000000006,SHORT,SHORT,-108.0,0.52,67.3125,22.321787315436392
-80.02499999999999,-47.4375,-1.375,36.6875,92.25000000000003,SHORT,SHORT,-105.5,0.52,84.125,22.94677567331044
-125.27499999999999,-36.6875,16.875,41.0,71.15000000000003,LONG,SHORT,-68.25,0.62,77.6875,22.990026982281698
-151.275,-41.25,7.125,47.6875,95.5,LONG,LONG,30.25,0.58,88.9375,23.12015651151955
-148.075,-87.3125,1.0,38.5,87.65,LONG,SHORT,-65.75,0.5,125.8125,22.362523166214704
-151.92499999999998,-78.3125,3.25,33.4375,71.85000000000001,LONG,SHORT,-79.25,0.5,111.75,21.930553568556235
-158.125,-107.9375,10.625,45.6875,86.425,LONG,SHORT,-19.75,0.54,153.625,22.315935046407308
-166.575,-132.0625,-10.25,26.375,68.47500000000001,SHORT,LONG,11.5,0.52,158.4375,22.447325861940094
-166.575,-123.25,-5.5,41.4375,67.80000000000001,SHORT,SHORT,-69.5,0.5,164.6875,21.523080207305924
-142.67499999999998,-111.5,1.75,40.3125,76.12500000000001,LONG,SHORT,-71.5,0.52,151.8125,21.0419726986407
-168.325,-129.3125,6.75,41.125,69.37500000000001,LONG,SHORT,-49.5,0.56,170.4375,20.29118273341775
-191.45,-101.4375,9.125,41.6875,62.875,LONG,SHORT,-19.5,0.6,143.125,19.650455312735698
-213.5,-68.125,7.0,37.375,47.150000000000006,LONG,LONG,53.0,0.56,105.5,19.092888851202055
-172.575,-31.6875,2.25,36.1875,46.675000000000004,LONG,LONG,67.25,0.52,67.875,19.18456438675479
-147.65,-53.375,-7.25,23.0625,48.550000000000026,SHORT,LONG,116.75,0.54,76.4375,20.624817710603025
-136.725,-72.0625,1.5,30.625,68.92500000000003,LONG,LONG,104.5,0.52,102.6875,21.136259417496095
-147.725,-125.9375,-15.0,33.5,63.400000000000006,SHORT,LONG,73.0,0.52,159.4375,21.48875945543222
-158.0,-121.375,4.375,36.25,67.525,LONG,LONG,111.75,0.54,157.625,21.439341574720608
-160.825,-119.75,8.0,42.1875,67.75000000000001,LONG,LONG,102.75,0.54,161.9375,20.763868562052572
-172.7,-121.375,4.0,39.0625,54.40000000000002,LONG,LONG,96.25,0.54,160.4375,20.461315348509196
-191.45,-129.125,4.125,37.1875,44.7,LONG,LONG,99.25,0.58,166.3125,20.11947781729164
-172.575,-24.6875,7.625,39.0625,46.900000000000006,LONG,LONG,90.75,0.58,63.75,19.314946383944168
-172.575,-31.375,3.625,37.0,43.650000000000006,LONG,LONG,78.75,0.54,68.375,18.878144498088783
-172.575,-23.0625,7.25,36.5,49.150000000000034,LONG,LONG,65.25,0.58,59.5625,19.48994653324215
-172.575,-23.0625,7.0,35.3125,59.35000000000001,LONG,LONG,28.0,0.58,58.375,19.375537991346235
-196.85,-35.5,-10.75,27.375,50.00000000000004,SHORT,LONG,47.0,0.5800000000000001,62.875,19.95431138722291
-196.9,-28.75,1.625,43.1875,83.82500000000002,LONG,LONG,65.5,0.52,71.9375,21.63636375846767
-195.45,-35.1875,8.5,65.6875,89.65,LONG,LONG,59.5,0.6,100.875,22.26032214205783
-196.9,-35.0,6.25,46.25,82.92500000000001,LONG,LONG,65.0,0.58,81.25,22.461863647738227
-171.225,-30.5,16.375,49.125,81.625,LONG,LONG,55.5,0.64,79.625,22.083110374727
-159.825,-39.1875,3.75,49.0,88.87500000000003,LONG,LONG,54.5,0.56,88.1875,23.226686612138646
-68.27499999999999,-30.9375,9.875,36.5625,48.70000000000003,LONG,LONG,23.5,0.58,67.5,21.446665016317287
-117.94999999999999,-41.625,-1.125,45.5,71.9,SHORT,LONG,25.5,0.5,87.125,22.156763530236482
-77.05,-40.125,18.625,37.125,67.35000000000002,LONG,LONG,39.5,0.58,77.25,22.58228956746898
-197.35,-69.625,4.75,38.3125,62.75,LONG,LONG,32.0,0.52,107.9375,21.1441063975903
-171.17499999999998,-52.375,0.875,28.6875,56.900000000000006,LONG,LONG,38.0,0.52,81.0625,21.232016682450002
-77.24999999999999,-28.375,8.125,32.1875,45.80000000000001,LONG,SHORT,-4.5,0.56,60.5625,20.94762593560356
-85.57499999999999,-31.0625,-0.375,29.0625,38.42500000000001,SHORT,LONG,11.5,0.5,60.125,20.85355046012186
-80.2,-32.25,-8.625,28.5625,49.275,SHORT,LONG,15.5,0.52,60.8125,21.471305367121502
-103.925,-31.75,10.375,30.5625,56.5,LONG,LONG,15.5,0.56,62.3125,21.132146722446382
-98.85,-47.8125,-8.875,27.1875,51.75000000000001,SHORT,SHORT,-17.75,0.5800000000000001,75.0,20.191657973194737
-100.6,-49.75,-14.5,29.6875,44.800000000000004,SHORT,SHORT,-18.25,0.62,79.4375,19.365136608941842
-56.199999999999996,-30.875,0.75,30.1875,44.85000000000001,LONG,SHORT,-43.75,0.5,61.0625,18.662587314982286
-79.1,-37.4375,2.5,24.9375,54.075,LONG,SHORT,-37.75,0.5,62.375,19.50021363017092
-85.44999999999999,-59.75,-16.0,27.625,62.900000000000006,SHORT,SHORT,-51.75,0.6,87.375,19.8082999872967
-85.85,-48.0,-14.5,25.0,48.675000000000004,SHORT,SHORT,-39.75,0.6,73.0,19.580685575054847
-98.475,-64.125,-24.25,14.5,39.825,SHORT,SHORT,-46.25,0.6799999999999999,78.625,20.433499563014845
-85.85,-62.3125,-24.25,0.9375,41.12500000000001,SHORT,SHORT,-51.25,0.74,63.25,20.061759626986156
-80.2,-52.625,-24.5,26.5625,47.7,SHORT,SHORT,-27.25,0.64,79.1875,19.41411032709899
-73.125,-43.0,-19.0,26.0625,41.025000000000006,SHORT,SHORT,-15.25,0.62,69.0625,19.990843532439975
-79.075,-40.1875,-3.625,28.5,48.95000000000002,SHORT,SHORT,-3.25,0.54,68.6875,19.532167077749254
-97.8,-53.6875,-5.375,30.9375,65.45000000000002,SHORT,SHORT,-0.75,0.54,84.625,19.414347593923655
-77.85,-36.25,7.875,45.875,69.35000000000004,LONG,LONG,15.25,0.56,82.125,19.80913502125324
-69.8,-27.0,13.375,47.375,67.32500000000002,LONG,LONG,4.25,0.58,74.375,19.43038803390311
-75.15,-22.6875,20.0,55.5,89.85000000000001,LONG,LONG,0.75,0.64,78.1875,19.328063769612253
-116.0,-37.125,15.875,47.3125,96.05000000000001,LONG,LONG,9.75,0.56,84.4375,19.526704194743985
-51.8,-24.0625,16.75,42.8125,124.55000000000001,LONG,LONG,35.25,0.6,66.875,19.22743078530609
-53.375,-20.5,13.5,33.625,79.80000000000001,LONG,LONG,19.25,0.56,54.125,19.759480459835423
-73.35,-38.0,20.5,48.4375,82.35,LONG,LONG,10.25,0.58,86.4375,20.275063272839244
-123.225,-22.3125,20.875,65.6875,106.47500000000001,LONG,SHORT,-22.0,0.62,88.0,20.39323334408976
-84.14999999999999,-28.75,21.25,55.1875,106.075,LONG,SHORT,-61.75,0.62,83.9375,20.147583224351788
-89.375,-47.5625,12.25,34.0,95.55,LONG,SHORT,-97.25,0.56,81.5625,19.698199961788216
-124.675,-34.625,15.375,42.25,72.15,LONG,SHORT,-81.75,0.6,76.875,20.267577425925012
-117.44999999999999,-25.5625,10.5,41.9375,79.25,LONG,SHORT,-51.5,0.56,67.5,20.135782421183983
-89.625,-40.0625,7.375,43.9375,83.67500000000003,LONG,SHORT,-14.0,0.54,84.0,20.077032025596456
-84.77499999999999,-45.0,18.75,44.4375,82.35,LONG,SHORT,-28.0,0.56,89.4375,20.481476810174698
-82.575,-48.25,9.5,44.125,81.25,LONG,SHORT,-41.5,0.52,92.375,20.266587983937214
-91.25,-37.4375,15.875,48.9375,85.37500000000006,LONG,SHORT,-40.0,0.56,86.375,19.275135676601025
-88.125,-13.875,16.75,44.4375,81.37500000000003,LONG,SHORT,-43.5,0.62,58.3125,18.97261154081132
-72.725,-19.9375,16.125,42.25,83.57500000000003,LONG,SHORT,-73.5,0.64,62.1875,18.386370604156134
-88.6,-34.8125,4.0,36.4375,72.22500000000001,LONG,SHORT,-63.0,0.52,71.25,18.70242505009526
-84.175,-39.25,2.5,36.4375,79.0,LONG,SHORT,-78.0,0.52,75.6875,18.503377654121287
-70.725,-30.375,9.875,39.875,81.9,LONG,SHORT,-82.25,0.54,70.25,18.842827288342818
-95.57499999999999,-60.25,-19.25,35.5,81.80000000000001,SHORT,SHORT,-37.5,0.56,95.75,18.85699861215979
-90.69999999999999,-40.25,1.125,33.25,66.325,LONG,SHORT,-19.0,0.52,73.5,21.391954034894052
-94.75,-39.125,-10.0,34.4375,78.97500000000001,SHORT,LONG,51.75,0.56,73.5625,21.70251258459382
-83.525,-32.1875,6.5,43.75,57.85000000000004,LONG,LONG,130.25,0.52,75.9375,22.614260396354254
-57.925,-26.0625,16.0,39.25,65.82500000000002,LONG,LONG,96.25,0.6,65.3125,23.825324334628117
-69.19999999999999,-20.625,16.0,42.0625,60.05000000000001,LONG,LONG,90.25,0.66,62.6875,22.39018731913831
-79.225,-32.9375,16.25,36.1875,62.150000000000006,LONG,LONG,80.5,0.62,69.125,23.139679641362157
-80.925,-41.0625,10.125,34.0,54.80000000000001,LONG,SHORT,-84.75,0.56,75.0625,22.524068521025928
-156.6,-63.625,7.625,27.375,55.45000000000002,LONG,SHORT,-252.25,0.52,91.0,21.54696441042357
-132.75,-54.5,4.875,38.1875,68.17500000000001,LONG,SHORT,-432.0,0.54,92.6875,20.98421265763967
-84.175,-25.5,20.0,63.25,90.10000000000001,LONG,SHORT,-569.75,0.58,88.75,19.82047685564172
-84.4,-30.375,8.625,63.25,96.2,LONG,SHORT,-587.75,0.62,93.625,19.528492271746646
-83.975,-44.3125,21.25,70.0,98.275,LONG,SHORT,-603.25,0.56,114.3125,19.158617356520022
-43.67499999999998,-24.0625,22.5,81.25,98.5,LONG,SHORT,-594.25,0.68,105.3125,19.024442518978567
-55.124999999999986,-22.0625,13.375,77.3125,98.025,LONG,SHORT,-534.25,0.66,99.375,19.23887243168597
-103.8,-37.75,10.5,43.75,93.625,LONG,SHORT,-560.5,0.56,81.5,18.86591694140639
-86.7,-44.875,-5.375,45.3125,89.4,SHORT,SHORT,-631.5,0.52,90.1875,19.377883424392007
-115.25,-43.0,-6.5,29.5,74.7,SHORT,SHORT,-634.5,0.52,72.5,19.83570879886118
-84.75,-35.9375,-0.875,54.0,81.5,SHORT,SHORT,-744.5,0.5,89.9375,19.377897720073864
-130.45,-44.375,14.5,51.0,81.87500000000001,LONG,SHORT,-736.25,0.62,95.375,22.27238849213903
-145.35,-71.6875,11.75,52.75,76.72500000000001,LONG,SHORT,-696.25,0.56,124.4375,22.523725048812107
-109.27499999999998,-34.875,4.875,55.0,97.92500000000001,LONG,SHORT,-709.25,0.5,89.875,22.518275547016614
-95.325,-60.0625,-14.375,57.125,86.62500000000003,SHORT,SHORT,-719.75,0.56,117.1875,22.478024090221655
-84.725,-44.0625,15.75,68.9375,117.70000000000003,LONG,SHORT,-621.0,0.54,113.0,20.046180387078994
-107.45,-30.8125,-6.25,56.5625,109.775,SHORT,SHORT,-493.0,0.52,87.375,20.513408728218586
-106.34999999999998,-33.0625,22.875,104.0,145.85,LONG,SHORT,-224.25,0.58,137.0625,25.191712920707527
-153.825,-82.625,4.75,102.8125,151.275,LONG,SHORT,-367.25,0.5,185.4375,26.454363683823804
-183.27499999999998,-74.875,24.0,85.1875,134.80000000000004,LONG,SHORT,-421.75,0.58,160.0625,27.805496477929026
-159.75,-82.375,-4.625,68.0625,145.95000000000002,SHORT,SHORT,-401.25,0.52,150.4375,27.408211117711236
-158.87499999999997,-78.125,5.375,52.75,78.77500000000003,LONG,SHORT,-357.75,0.56,130.875,25.706962084227083
-159.37499999999997,-62.5,-9.25,37.8125,97.55000000000004,SHORT,SHORT,-326.5,0.56,100.3125,25.711462101541414
-100.77499999999999,-46.0625,-8.625,32.0625,75.07500000000005,SHORT,SHORT,-406.5,0.56,78.125,25.15308162167232
-74.325,-48.5,-19.875,19.3125,46.525000000000006,SHORT,SHORT,-336.5,0.62,67.8125,24.481371312197034
-74.1,-48.5,-21.375,17.125,43.675000000000004,SHORT,SHORT,-516.5,0.6599999999999999,65.625,24.28603357602001
-74.325,-46.9375,-21.875,11.9375,36.85000000000001,SHORT,SHORT,-505.0,0.7,58.875,24.010375334036045
-77.75,-62.125,-24.25,13.5,43.82500000000001,SHORT,SHORT,-449.5,0.6599999999999999,75.625,23.709700257376962
-75.25,-52.875,-22.25,18.75,42.35,SHORT,SHORT,-466.0,0.6,71.625,23.25745900312682
-75.2,-52.875,-18.375,19.375,48.600000000000016,SHORT,SHORT,-424.0,0.6,72.25,22.443470046567263
-77.125,-48.75,-19.5,19.375,40.45,SHORT,SHORT,-331.5,0.64,68.125,22.23966643215247
-75.2,-47.5,-17.375,32.125,44.45,SHORT,SHORT,-224.0,0.5800000000000001,79.625,21.37860883534215
-64.725,-47.0625,-17.375,32.125,46.375,SHORT,SHORT,-187.5,0.56,79.1875,21.379607320806063
-75.325,-40.5,-12.375,29.25,43.10000000000001,SHORT,SHORT,-97.5,0.5800000000000001,69.75,22.795604728860752
-75.2,-45.6875,-15.75,32.125,45.67500000000002,SHORT,SHORT,-101.25,0.56,77.8125,22.097853905400473
-75.325,-45.8125,-2.375,35.1875,54.675000000000004,SHORT,LONG,189.0,0.5,81.0,22.68272452014733
-85.85,-69.3125,-25.25,13.6875,43.10000000000001,SHORT,LONG,123.0,0.6599999999999999,83.0,23.77731797414613
-78.425,-54.0,-14.25,19.5625,47.475000000000016,SHORT,LONG,119.5,0.5800000000000001,73.5625,23.43366138146446
-80.0,-61.75,-23.75,17.75,48.70000000000002,SHORT,LONG,173.5,0.64,79.5,24.48961964058398
-81.075,-64.125,-25.0,11.3125,44.95000000000003,SHORT,LONG,1021.5,0.64,75.4375,24.230785085011835
-94.475,-63.375,-21.625,17.75,76.9,SHORT,LONG,134.75,0.62,81.125,25.284865066523665
-97.675,-69.6875,-14.625,34.5,72.67500000000001,SHORT,LONG,126.25,0.54,104.1875,32.732115507448384
-196.575,-88.75,-18.0,40.4375,89.95000000000002,SHORT,LONG,119.25,0.6,129.1875,33.95461819420257
