p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width,mean_dist
-44.575,-24.1875,12.75,27.875,52.25000000000001,LONG,LONG,84.25,0.62,52.0625,29.612423761718148
-42.25,-19.4375,14.25,28.4375,39.12500000000001,LONG,LONG,54.5,0.64,47.875,29.81626971984167
-45.45,-28.6875,9.25,32.0,52.925000000000004,LONG,LONG,60.25,0.66,60.6875,30.19769742309682
-44.575,-28.6875,6.375,28.0,42.800000000000004,LONG,LONG,1.5,0.62,56.6875,30.870863717702818
-55.699999999999996,-33.625,4.875,29.3125,41.22500000000001,LONG,SHORT,-5.0,0.54,62.9375,31.374349468633618
-55.574999999999996,-37.1875,-5.125,29.3125,37.225,SHORT,LONG,6.5,0.54,66.5,32.285594273642296
-124.6,-46.5625,0.125,31.125,46.20000000000001,LONG,SHORT,-16.5,0.5,77.6875,32.32471988719362
-140.79999999999998,-48.9375,2.75,28.0,57.900000000000006,LONG,SHORT,-13.5,0.52,76.9375,33.246316166734196
-139.0,-54.625,-1.875,25.5625,41.675000000000004,SHORT,SHORT,-21.5,0.54,80.1875,32.82098654130729
-104.8,-40.625,1.875,31.4375,52.025000000000006,LONG,SHORT,-31.0,0.52,72.0625,32.53604954238232
-107.04999999999998,-32.25,8.5,30.9375,43.525,LONG,SHORT,-53.5,0.6,63.1875,32.02385548904881
-42.324999999999996,-4.1875,13.125,28.125,41.12500000000001,LONG,SHORT,-76.5,0.7,32.3125,31.49518498128915
-28.599999999999994,-5.1875,11.625,28.125,46.97500000000001,LONG,SHORT,-79.25,0.64,33.3125,33.01230939355294
-31.924999999999997,-23.5625,8.125,30.0625,51.275,LONG,SHORT,-71.5,0.52,53.625,32.6082350292631
-44.574999999999996,-30.25,3.25,22.875,38.0,LONG,SHORT,-57.0,0.54,53.125,32.00017479501812
-53.4,-26.375,6.375,25.9375,40.5,LONG,SHORT,-56.0,0.62,52.3125,31.7566048213596
-43.175,-9.375,15.5,30.25,49.72500000000001,LONG,SHORT,-54.5,0.66,39.625,32.19008383633775
-41.6,-2.875,22.625,38.6875,56.025000000000006,LONG,SHORT,-49.5,0.72,41.5625,32.24940903800447
-31.474999999999998,-11.25,18.0,35.875,45.90000000000001,LONG,SHORT,-8.75,0.68,47.125,32.246883150354236
-76.29999999999997,-2.25,19.375,35.625,53.30000000000001,LONG,SHORT,-19.0,0.7,37.875,32.70485720247605
-146.25,-24.125,11.625,35.625,49.45000000000001,LONG,LONG,12.75,0.6,59.75,32.54239971656661
-165.17499999999998,-47.9375,-3.375,29.25,48.22500000000002,SHORT,LONG,8.75,0.54,77.1875,33.10141228394474
-231.9,-88.1875,-17.75,26.0,43.875,SHORT,LONG,17.75,0.64,114.1875,33.18585468051115
-259.7,-131.3125,-23.25,17.0,41.400000000000006,SHORT,LONG,12.75,0.72,148.3125,32.26718058641919
-249.6,-71.625,-21.125,26.4375,41.25,SHORT,LONG,31.75,0.6599999999999999,98.0625,31.75479131730156
-259.7,-89.5,-19.5,28.1875,36.35000000000001,SHORT,LONG,57.75,0.64,117.6875,31.74975450558334
-260.59999999999997,-152.25,-44.625,4.9375,39.92500000000001,SHORT,LONG,43.75,0.74,157.1875,31.758648481908825
-259.7,-137.5,-32.5,2.6875,28.550000000000008,SHORT,LONG,41.25,0.74,140.1875,32.14980288971876
-283.15,-161.375,-36.25,9.875,37.3,SHORT,LONG,28.75,0.6799999999999999,171.25,31.07498988773284
-283.15,-161.375,-42.125,13.625,37.3,SHORT,LONG,37.25,0.6799999999999999,175.0,30.47724697102332
-283.15,-161.375,-42.75,19.375,36.85,SHORT,LONG,30.25,0.7,180.75,30.15358999953618
-283.15,-146.3125,-31.625,9.4375,32.475,SHORT,LONG,8.0,0.7,155.75,30.329788324802756
-283.15,-159.75,-26.875,17.5,33.87500000000001,SHORT,SHORT,-4.5,0.6599999999999999,177.25,30.501622878153555
-259.7,-49.4375,-8.0,18.4375,36.175000000000004,SHORT,SHORT,-18.5,0.56,67.875,30.87369889915135
-259.7,-37.625,-5.125,30.75,44.45,SHORT,SHORT,-32.0,0.56,68.375,31.00630769113836
-126.17499999999998,-39.875,-6.25,18.875,36.1,SHORT,SHORT,-53.0,0.54,58.75,30.107777481373514
-55.699999999999996,-32.375,-3.125,23.125,39.275000000000006,SHORT,SHORT,-44.0,0.52,55.5,29.83575240814503
-56.27499999999999,-40.25,-5.0,23.125,47.025000000000006,SHORT,SHORT,-48.5,0.54,63.375,31.111712411080145
-69.325,-35.3125,-9.0,15.0625,42.05000000000001,SHORT,SHORT,-69.0,0.62,50.375,32.09874488981869
-55.425,-24.5625,-9.25,24.5,45.40000000000002,SHORT,SHORT,-43.25,0.5800000000000001,49.0625,31.971030676678296
-48.525,-31.25,-10.0,21.8125,43.32500000000001,SHORT,SHORT,-55.5,0.6,53.0625,31.60756828410052
-48.35,-24.8125,-6.625,23.625,53.77500000000001,SHORT,SHORT,-31.0,0.54,48.4375,30.882524994193364
-63.52499999999999,-38.1875,-8.0,25.3125,39.52500000000003,SHORT,SHORT,-49.0,0.56,63.5,30.741904458823015
-69.25,-37.875,-8.25,27.8125,42.82500000000002,SHORT,SHORT,-27.25,0.56,65.6875,30.765578842988113
-74.4,-26.3125,2.625,30.8125,42.42500000000001,LONG,SHORT,-34.75,0.54,57.125,31.165326004823672
-80.675,-34.0,-7.125,28.125,36.175000000000004,SHORT,SHORT,-36.75,0.56,62.125,29.82904059775854
-40.87499999999999,-14.375,5.0,28.875,39.150000000000006,LONG,SHORT,-10.0,0.54,43.25,28.903845894755044
-58.175,-17.5,6.375,32.8125,46.900000000000006,LONG,SHORT,-19.5,0.56,50.3125,28.692094244937433
-66.075,-31.625,-11.5,22.5625,44.45000000000002,SHORT,LONG,28.0,0.6,54.1875,30.31745124906389
-79.925,-39.4375,-12.25,22.375,37.2,SHORT,LONG,35.0,0.6,61.8125,30.65639654815102
-84.25,-47.6875,-11.75,22.0,35.85000000000001,SHORT,SHORT,-4.75,0.64,69.6875,30.743873605884346
-80.65,-48.1875,-13.0,23.3125,34.150000000000006,SHORT,LONG,1.25,0.62,71.5,30.714585479892797
-84.3,-47.625,-21.875,14.875,47.050000000000004,SHORT,SHORT,-60.0,0.6799999999999999,62.5,30.761880195361314
-84.075,-61.375,-17.0,11.375,44.2,SHORT,SHORT,-49.75,0.7,72.75,30.71152098939759
-75.05,-51.0625,-9.125,35.25,68.00000000000003,SHORT,SHORT,-65.25,0.5800000000000001,86.3125,30.30004554736764
-67.27499999999999,-48.0,-8.375,35.25,88.02500000000006,SHORT,SHORT,-32.5,0.56,83.25,30.295430794737452
-82.025,-45.0,-17.375,24.5,67.75000000000003,SHORT,SHORT,-76.75,0.6,69.5,28.93585697639635
-61.125,-39.125,-12.25,26.8125,82.05000000000001,SHORT,SHORT,-101.75,0.62,65.9375,29.23422592247017
-58.425,-38.75,-15.25,14.6875,44.1,SHORT,SHORT,-111.25,0.6799999999999999,53.4375,28.87471698526343
-75.725,-47.125,-14.75,11.3125,45.85,SHORT,SHORT,-134.75,0.72,58.4375,29.091815752390595
-84.52499999999999,-64.5625,-25.25,-0.6875,46.90000000000003,SHORT,SHORT,-114.75,0.74,63.875,28.861304451345532
-76.14999999999999,-60.25,-26.75,0.625,49.87500000000004,SHORT,SHORT,-96.25,0.74,60.875,28.848748566747958
-86.95,-60.875,-29.375,24.3125,62.650000000000006,SHORT,SHORT,-97.25,0.6799999999999999,85.1875,28.849479865524582
-85.225,-59.5625,-25.25,4.9375,44.1,SHORT,SHORT,-121.75,0.74,64.5,29.0371269081155
-85.825,-47.875,-17.375,11.125,50.17500000000005,SHORT,SHORT,-123.75,0.7,59.0,28.91804550411757
-128.27499999999998,-77.1875,-32.75,-6.3125,45.175000000000004,SHORT,SHORT,-133.75,0.8,70.875,28.614271946144978
-89.725,-57.125,-21.75,16.75,43.85000000000001,SHORT,SHORT,-103.0,0.72,73.875,28.958566505961503
-70.425,-51.5625,-19.5,26.25,53.600000000000044,SHORT,SHORT,-152.5,0.6599999999999999,77.8125,28.749421243209117
-136.17499999999998,-64.0,-10.0,36.625,60.60000000000002,SHORT,SHORT,-74.0,0.6,100.625,28.57039811658899
-126.6,-60.4375,-15.125,26.0625,53.275000000000006,SHORT,SHORT,-108.0,0.56,86.5,30.820150524515338
-192.575,-78.4375,-23.0,27.375,50.825,SHORT,SHORT,-105.5,0.6599999999999999,105.8125,31.407840429721777
-148.05,-59.375,-5.5,28.1875,53.42500000000002,SHORT,SHORT,-68.25,0.54,87.5625,31.630440016825375
-94.69999999999999,-33.6875,11.625,38.8125,73.07500000000002,LONG,LONG,30.25,0.54,72.5,31.93236737567232
-92.07499999999999,-40.9375,9.25,42.9375,87.65,LONG,SHORT,-65.75,0.6,83.875,32.91529262145132
-140.9,-54.0625,9.875,42.375,86.35,LONG,SHORT,-79.25,0.58,96.4375,33.281622415010595
-81.2,-17.5,26.0,46.1875,88.825,LONG,SHORT,-19.75,0.66,63.6875,33.491467841445804
-163.1,-31.5625,26.25,48.75,76.30000000000001,LONG,LONG,11.5,0.64,80.3125,33.609717990108045
-213.5,-133.3125,8.25,43.0,65.75,LONG,SHORT,-69.5,0.6,176.3125,32.22119892591007
-211.425,-123.25,12.75,40.3125,54.85,LONG,SHORT,-71.5,0.52,163.5625,31.52890630181606
-213.5,-129.3125,12.75,44.25,69.85000000000001,LONG,SHORT,-49.5,0.56,173.5625,31.26404042396907
-213.5,-134.0,23.875,44.25,70.72500000000001,LONG,SHORT,-19.5,0.62,178.25,30.857635158004292
-189.85,-86.6875,25.25,43.0625,65.875,LONG,LONG,53.0,0.62,129.75,29.674222074700328
-172.575,-76.0,19.75,43.4375,55.67500000000001,LONG,LONG,67.25,0.56,119.4375,29.3950492610321
-187.6,-63.0625,3.625,42.4375,53.400000000000006,LONG,LONG,116.75,0.54,105.5,29.841989749439406
-160.875,-60.1875,2.875,32.625,51.57500000000007,LONG,LONG,104.5,0.56,92.8125,29.92410173705566
-147.65,-39.4375,4.0,30.4375,47.150000000000006,LONG,LONG,73.0,0.6,69.875,30.132194394338352
-185.4,-39.4375,11.625,42.375,56.50000000000003,LONG,LONG,111.75,0.56,81.8125,30.720423816407756
-171.075,-39.4375,3.375,42.6875,67.525,LONG,LONG,102.75,0.52,82.125,30.73630431514024
-188.125,-114.3125,-23.5,40.75,53.400000000000006,SHORT,LONG,96.25,0.56,155.0625,30.58886721085681
-172.575,-88.9375,13.875,41.0625,47.60000000000001,LONG,LONG,99.25,0.6,130.0,30.24258981995636
-150.52499999999998,-18.0625,18.125,43.875,67.82500000000002,LONG,LONG,90.75,0.62,61.9375,29.687015233667513
-186.875,-39.125,15.875,42.6875,54.62500000000002,LONG,LONG,78.75,0.58,81.8125,28.720349601506527
-159.29999999999998,-23.8125,12.375,43.125,51.0,LONG,LONG,65.25,0.56,66.9375,28.927684496840882
-130.325,-16.625,12.625,37.375,52.70000000000006,LONG,LONG,28.0,0.62,54.0,28.542059596281952
-95.87499999999999,-23.0625,3.0,32.6875,50.525,LONG,LONG,47.0,0.56,55.75,28.574122995072344
-94.875,-22.25,7.25,36.75,48.5,LONG,LONG,65.5,0.54,59.0,29.600763755660626
-187.6,-35.1875,-4.5,27.375,66.85000000000001,SHORT,LONG,59.5,0.52,62.5625,30.739969488360604
-187.6,-32.5,3.0,38.875,83.62500000000001,LONG,LONG,65.0,0.56,71.375,30.76530280766838
-159.15,-24.375,11.75,54.0625,87.67500000000001,LONG,LONG,55.5,0.6,78.4375,30.904339500107827
-170.375,-29.625,5.125,45.25,87.67500000000001,LONG,LONG,54.5,0.54,74.875,32.810269093720834
-110.74999999999999,-30.5,6.0,40.375,81.5,LONG,LONG,23.5,0.58,70.875,32.40670345381897
-68.17499999999998,-30.125,11.625,50.1875,74.15,LONG,LONG,25.5,0.64,80.3125,33.09349641531582
-89.27499999999999,-32.9375,11.125,37.125,59.37500000000001,LONG,LONG,39.5,0.6,70.0625,33.19913890294618
-96.175,-59.625,8.625,31.5625,49.85000000000001,LONG,LONG,32.0,0.52,91.1875,32.61512518040053
-117.52499999999998,-46.0,3.875,31.5625,53.275000000000006,LONG,LONG,38.0,0.54,77.5625,31.49999586600874
-105.89999999999999,-33.3125,2.25,32.75,47.12500000000001,LONG,SHORT,-4.5,0.52,66.0625,32.001836708715075
-108.54999999999998,-47.0,-2.625,25.6875,50.7,SHORT,LONG,11.5,0.5,72.6875,32.14432473853355
-86.99999999999999,-35.1875,-9.875,18.75,35.30000000000001,SHORT,LONG,15.5,0.5800000000000001,53.9375,31.0869798058858
-73.35,-28.9375,-3.5,27.8125,59.150000000000006,SHORT,LONG,15.5,0.5,56.75,30.921745363478962
-70.425,-30.8125,-2.375,24.375,50.17500000000001,SHORT,SHORT,-17.75,0.52,55.1875,30.202589952758554
-75.25,-40.0,-1.875,27.1875,35.15000000000001,SHORT,SHORT,-18.25,0.56,67.1875,29.545964467380344
-85.57499999999999,-44.125,-14.75,22.875,35.15000000000001,SHORT,SHORT,-43.75,0.5800000000000001,67.0,29.36805793394124
-79.075,-36.9375,-23.75,20.125,54.0,SHORT,SHORT,-37.75,0.64,57.0625,29.734276281542808
-97.575,-59.1875,-14.5,22.125,54.70000000000001,SHORT,SHORT,-51.75,0.5800000000000001,81.3125,29.276402723710294
-85.85,-62.5,-6.75,24.375,47.575,SHORT,SHORT,-39.75,0.56,86.875,28.59956552574156
-98.825,-61.4375,-15.0,16.125,47.575,SHORT,SHORT,-46.25,0.64,77.5625,28.699273152435143
-100.625,-66.1875,-32.0,5.0,48.150000000000006,SHORT,SHORT,-51.25,0.72,71.1875,28.864516164346814
-85.57499999999999,-57.3125,-25.375,8.5,47.650000000000006,SHORT,SHORT,-27.25,0.6799999999999999,65.8125,28.59650452859765
-86.35,-66.8125,-26.5,25.6875,54.70000000000001,SHORT,SHORT,-15.25,0.5800000000000001,92.5,28.95055353021512
-85.875,-52.25,-1.375,28.75,54.275000000000006,SHORT,SHORT,-3.25,0.52,81.0,29.196264939077047
-85.5,-58.25,-5.375,29.1875,68.15000000000002,SHORT,SHORT,-0.75,0.56,87.4375,28.706484933933066
-81.27499999999999,-53.625,-18.625,30.75,53.27500000000002,SHORT,LONG,15.25,0.5800000000000001,84.375,28.69106123305255
-87.35,-55.0,4.25,36.0,67.0,LONG,LONG,4.25,0.52,91.0,28.933196078569416
-73.175,-35.8125,18.25,51.5,95.15,LONG,LONG,0.75,0.62,87.3125,28.594279873787936
-75.15,-29.3125,25.0,53.375,103.375,LONG,LONG,9.75,0.66,82.6875,28.617133036748474
-61.025,-29.4375,22.875,53.5,96.32500000000002,LONG,LONG,35.25,0.66,82.9375,28.500937834148402
-68.52499999999999,-38.6875,20.0,57.0625,96.80000000000003,LONG,LONG,19.25,0.62,95.75,28.79815419381614
-86.29999999999998,-38.6875,13.25,53.375,92.775,LONG,LONG,10.25,0.52,92.0625,29.246435914817695
-75.5,-25.625,18.0,65.1875,102.92500000000001,LONG,SHORT,-22.0,0.6,90.8125,29.552947414960315
-115.1,-37.625,20.25,63.5625,107.15,LONG,SHORT,-61.75,0.6,101.1875,29.211262124074686
-85.44999999999999,-11.25,21.25,68.3125,102.025,LONG,SHORT,-97.25,0.68,79.5625,29.274283002100354
-64.67499999999998,-12.75,20.625,61.375,88.10000000000002,LONG,SHORT,-81.75,0.62,74.125,29.746376538842075
-114.3,-29.3125,26.375,70.375,91.00000000000003,LONG,SHORT,-51.5,0.64,99.6875,29.740179643196587
-53.275,-24.1875,31.125,66.4375,82.45000000000002,LONG,SHORT,-14.0,0.62,90.625,29.641830790712106
-58.675,-30.375,7.75,46.5625,89.425,LONG,SHORT,-28.0,0.54,76.9375,29.7692569565602
-75.5,-30.375,12.75,73.5625,96.55,LONG,SHORT,-41.5,0.58,103.9375,29.66515226917196
-74.475,-23.8125,18.75,54.625,101.10000000000001,LONG,SHORT,-40.0,0.64,78.4375,29.21949660058046
-66.775,-21.375,13.0,41.0,105.70000000000002,LONG,SHORT,-43.5,0.56,62.375,29.096408590973862
-68.8,-18.625,21.125,63.25,106.07500000000002,LONG,SHORT,-73.5,0.62,81.875,28.93620546852383
-84.77499999999999,-21.1875,15.375,51.9375,82.67500000000001,LONG,SHORT,-63.0,0.62,73.125,28.56527851869372
-73.25,-13.25,11.75,53.9375,81.275,LONG,SHORT,-78.0,0.64,67.1875,27.631463959934774
-41.42499999999999,-24.0,17.875,66.8125,89.65,LONG,SHORT,-82.25,0.64,90.8125,27.723396988039223
-83.225,-30.6875,4.75,58.0625,87.0,LONG,SHORT,-37.5,0.52,88.75,27.407241636579588
-66.95,-31.9375,1.625,60.9375,81.35,LONG,SHORT,-19.0,0.52,92.875,30.018593437142673
-68.89999999999999,-39.125,-14.5,42.6875,81.35,SHORT,LONG,51.75,0.5800000000000001,81.8125,30.14402130384142
-83.225,-39.25,-0.25,44.4375,81.75,SHORT,LONG,130.25,0.52,83.6875,30.998625902819136
-47.9,-25.375,0.875,34.0625,81.85000000000001,LONG,LONG,96.25,0.5,59.4375,31.904350115807407
-79.52499999999999,-35.0,1.375,33.6875,50.45000000000001,LONG,LONG,90.25,0.52,68.6875,32.379885082540206
-76.3,-27.8125,16.375,41.5625,60.175000000000004,LONG,LONG,80.5,0.66,69.375,33.39057771708378
-84.375,-36.25,15.0,36.5,54.80000000000001,LONG,SHORT,-84.75,0.6,72.75,33.52551823073038
-102.925,-59.75,14.375,43.0,86.10000000000001,LONG,SHORT,-252.25,0.54,102.75,33.474756732866915
-92.39999999999999,-21.375,13.375,46.3125,79.0,LONG,SHORT,-432.0,0.6,67.6875,31.47254366581113
-46.949999999999996,-19.1875,10.125,54.0,78.775,LONG,SHORT,-569.75,0.62,73.1875,31.443302853959906
-38.8,-24.75,6.25,58.5625,79.0,LONG,SHORT,-587.75,0.54,83.3125,30.981349941787652
-125.05,-30.9375,0.0,61.625,98.4,SHORT,SHORT,-603.25,0.5,92.5625,30.00972671787162
-103.8,-25.5,35.875,81.25,97.125,LONG,SHORT,-594.25,0.58,106.75,29.30899759836236
-109.74999999999999,-31.0,27.75,80.5,93.525,LONG,SHORT,-534.25,0.62,111.5,28.457149750690014
-128.75,-40.1875,1.625,59.0,91.275,LONG,SHORT,-560.5,0.52,99.1875,28.073915703474356
-94.35,-38.1875,5.5,46.25,83.10000000000001,LONG,SHORT,-631.5,0.54,84.4375,28.25314343379183
-98.05,-64.0,-0.875,59.125,82.7,SHORT,SHORT,-634.5,0.5,123.125,28.585601139313226
-103.0,-69.75,2.5,52.1875,81.575,LONG,SHORT,-744.5,0.52,121.9375,28.5822608008632
-110.69999999999999,-54.625,17.0,65.75,87.075,LONG,SHORT,-736.25,0.62,120.375,30.67077271632575
-129.15,-68.3125,12.75,58.3125,87.275,LONG,SHORT,-696.25,0.54,126.625,31.57714828519084
-110.35,-68.5625,2.125,64.125,88.4,LONG,SHORT,-709.25,0.52,132.6875,31.95446885040056
-107.875,-51.25,-7.875,51.3125,87.82500000000003,SHORT,SHORT,-719.75,0.52,102.5625,31.618273934016525
-95.5,-40.625,20.125,50.0625,80.125,LONG,SHORT,-621.0,0.56,90.6875,31.184099017118914
-110.125,-29.3125,7.75,49.125,101.42500000000001,LONG,SHORT,-493.0,0.52,78.4375,31.450944234427137
-83.3,-23.5,23.0,47.125,121.07500000000002,LONG,SHORT,-224.25,0.58,70.625,35.78912094824376
-114.225,-42.75,8.75,53.3125,151.275,LONG,SHORT,-367.25,0.52,96.0625,37.06490780646308
-96.39999999999998,-54.1875,23.625,83.5,138.4,LONG,SHORT,-421.75,0.56,137.6875,37.07155793323944
-143.85,-48.4375,18.5,53.875,113.95,LONG,SHORT,-401.25,0.54,102.3125,37.02197222995837
-152.04999999999998,-35.75,11.25,70.5,135.82500000000007,LONG,SHORT,-357.75,0.58,106.25,37.6726309435458
-112.52499999999999,-48.625,-0.375,49.9375,133.05000000000004,SHORT,SHORT,-326.5,0.5,98.5625,38.22506577485301
-205.52499999999998,-79.625,-19.875,37.875,66.85000000000001,SHORT,SHORT,-406.5,0.62,117.5,38.61780046018894
-103.85,-46.3125,-14.0,34.3125,93.70000000000002,SHORT,SHORT,-336.5,0.6,80.625,38.28804525524421
-79.77499999999999,-49.3125,-18.875,17.125,46.92500000000001,SHORT,SHORT,-516.5,0.62,66.4375,36.32265065913148
-80.425,-49.3125,-21.375,21.9375,42.35,SHORT,SHORT,-505.0,0.62,71.25,36.14001972744821
-80.1,-55.1875,-22.5,16.0,46.375,SHORT,SHORT,-449.5,0.64,71.1875,35.52113953705217
-81.325,-60.375,-23.75,17.8125,42.3,SHORT,SHORT,-466.0,0.62,78.1875,34.6371249595902
-80.0,-60.375,-22.75,19.375,43.550000000000004,SHORT,SHORT,-424.0,0.6,79.75,33.88217150141253
-80.1,-60.375,-23.375,19.375,43.550000000000004,SHORT,SHORT,-331.5,0.64,79.75,33.336852437132045
-80.1,-54.8125,-23.375,19.375,42.3,SHORT,SHORT,-224.0,0.62,74.1875,32.50148315370493
-75.325,-48.9375,-0.625,33.75,43.550000000000004,SHORT,SHORT,-187.5,0.5,82.6875,32.10559370667284
-75.325,-49.6875,-14.5,32.125,42.875,SHORT,SHORT,-97.5,0.56,81.8125,32.58099172713346
-78.425,-55.125,-22.125,28.875,42.875,SHORT,SHORT,-101.25,0.62,84.0,32.07141577859265
-80.0,-56.0625,-9.75,29.625,43.625000000000014,SHORT,LONG,189.0,0.54,85.6875,32.065317935228535
-80.1,-54.0,-12.25,20.125,39.550000000000004,SHORT,LONG,123.0,0.54,74.125,32.811098160942265
-78.425,-56.0625,-14.5,21.75,40.5,SHORT,LONG,119.5,0.56,77.8125,33.61187719038694
-80.1,-63.375,-14.25,22.5,41.400000000000006,SHORT,LONG,173.5,0.52,85.875,34.01344730137031
-81.075,-64.125,-18.5,21.0625,39.37500000000001,SHORT,LONG,1021.5,0.56,85.1875,34.19225455649853
-84.175,-73.5625,-32.75,19.5625,48.150000000000006,SHORT,LONG,134.75,0.64,93.125,35.57173724099556
-81.075,-63.75,-23.75,19.375,46.35000000000001,SHORT,LONG,126.25,0.64,83.125,41.5987178012732
-106.975,-74.75,-23.75,17.5625,46.7,SHORT,LONG,119.25,0.6599999999999999,92.3125,43.395610123362346
-144.725,-84.3125,-34.75,16.5,41.75000000000001,SHORT,LONG,127.75,0.6599999999999999,100.8125,44.04922972585086
-155.075,-91.75,-21.125,23.4375,46.375,SHORT,LONG,120.5,0.64,115.1875,44.075800284950446
