p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width,mean_dist
-98.325,-50.0625,13.875,52.3125,73.97500000000001,LONG,LONG,2.75,0.56,102.375,28.303198690384825
-89.89999999999999,-17.6875,20.75,49.5625,118.97500000000005,LONG,SHORT,-13.0,0.58,67.25,26.7575364164041
-87.64999999999999,-39.625,-0.25,46.0,131.175,SHORT,SHORT,-35.0,0.5,85.625,28.571906093351398
-96.475,-52.8125,-3.375,37.5625,70.77500000000003,SHORT,SHORT,-63.0,0.54,90.375,28.466110000144482
-93.27499999999999,-57.125,0.25,37.0625,91.0,LONG,SHORT,-26.0,0.5,94.1875,28.174243931073878
-92.275,-33.375,12.0,50.4375,98.7,LONG,SHORT,-34.5,0.56,83.8125,26.23426177843818
-106.725,-24.0,15.375,43.25,72.5,LONG,SHORT,-17.0,0.62,67.25,26.12618117310998
-104.8,-34.8125,17.125,51.9375,86.35000000000001,LONG,LONG,13.5,0.58,86.75,26.0423773287116
-89.025,-30.625,4.375,43.4375,103.72500000000002,LONG,LONG,51.25,0.54,74.0625,26.427762954799977
-73.82499999999999,-41.4375,7.875,53.0,116.05000000000001,LONG,LONG,117.0,0.54,94.4375,23.733952091976427
-85.77499999999998,-43.5625,-0.5,49.375,86.87500000000001,SHORT,LONG,108.0,0.5,92.9375,23.912141555027894
-95.57499999999999,-33.5,0.75,49.75,93.52500000000003,LONG,LONG,96.0,0.52,83.25,23.49079040488203
-107.375,-63.5625,-10.375,39.75,73.625,SHORT,LONG,78.5,0.54,103.3125,23.58162453216812
-140.74999999999997,-83.75,-19.375,27.625,70.42500000000003,SHORT,LONG,86.5,0.56,111.375,22.098262503839656
-88.625,-40.5625,-8.0,39.3125,121.37500000000003,SHORT,LONG,169.5,0.52,79.875,23.429680171322374
-95.55,-49.3125,-19.25,64.375,136.57500000000002,SHORT,LONG,136.5,0.54,113.6875,24.878583700577387
-132.54999999999998,-68.5625,-21.5,35.125,90.87500000000003,SHORT,LONG,125.5,0.62,103.6875,26.16308470609961
-117.625,-78.3125,-25.25,47.0625,98.30000000000003,SHORT,LONG,209.75,0.6,125.375,26.50975810479561
-115.9,-71.1875,-2.375,37.25,122.65,SHORT,LONG,195.75,0.5,108.4375,27.694730422003307
-95.39999999999999,-51.4375,14.0,73.4375,152.225,LONG,LONG,201.5,0.56,124.875,28.36600000675682
-169.425,-71.75,1.75,63.625,109.17500000000003,LONG,LONG,206.0,0.5,135.375,30.046346188946213
-160.825,-81.375,-10.75,32.9375,102.15,SHORT,LONG,198.75,0.5800000000000001,114.3125,29.295737917043503
-130.475,-68.375,-20.375,34.75,71.45000000000002,SHORT,LONG,190.25,0.5800000000000001,103.125,30.062973842836264
-118.225,-56.125,0.5,37.6875,73.60000000000002,LONG,LONG,137.25,0.5,93.8125,28.68507734133139
-127.39999999999999,-36.5,-11.875,35.625,80.025,SHORT,LONG,115.0,0.52,72.125,30.31064781585827
-104.85,-59.375,-2.125,44.0625,85.07500000000003,SHORT,LONG,48.25,0.5,103.4375,28.96544266688475
-194.95,-84.875,-24.5,38.125,113.02500000000006,SHORT,LONG,36.75,0.56,123.0,34.25912838255649
-119.75,-71.125,-10.25,47.125,139.10000000000005,SHORT,LONG,76.75,0.52,118.25,33.12709026856084
-183.125,-70.3125,-8.0,42.4375,136.9,SHORT,LONG,100.0,0.54,112.75,33.65982363934191
-196.17499999999998,-85.5625,-5.0,58.9375,121.37500000000003,SHORT,LONG,76.5,0.5,144.5,31.067169978163953
-158.0,-61.25,4.25,82.75,138.175,LONG,LONG,75.0,0.52,144.0,32.19002651430861
-170.5,-77.25,-13.25,81.8125,163.35000000000005,SHORT,LONG,76.5,0.52,159.0625,30.489089053814038
-146.05,-52.875,-10.375,72.625,157.75,SHORT,LONG,68.75,0.52,125.5,30.444869782605227
-73.85,-20.0625,9.875,58.4375,106.47500000000002,LONG,LONG,46.25,0.6,78.5,24.776785156603232
-84.95,-37.6875,-0.875,51.1875,135.15000000000003,SHORT,LONG,91.25,0.5,88.875,31.06471597171881
-91.375,-48.3125,-5.75,71.625,122.75000000000003,SHORT,LONG,99.75,0.52,119.9375,30.40566526774143
-111.1,-51.375,-4.25,61.625,147.175,SHORT,LONG,100.0,0.5,113.0,30.96462409686572
-150.6,-83.3125,-7.125,57.8125,103.0,SHORT,LONG,112.25,0.52,141.125,29.791413649503756
-144.52499999999998,-46.0,6.25,60.75,105.30000000000001,LONG,LONG,93.0,0.5,106.75,30.897285118964415
-145.225,-71.8125,-5.75,56.6875,81.27500000000006,SHORT,LONG,103.5,0.52,128.5,30.55676523947193
-108.775,-45.75,-7.75,47.625,106.15,SHORT,LONG,87.25,0.52,93.375,31.021985218183417
-115.79999999999998,-43.875,-1.625,43.8125,83.90000000000005,SHORT,LONG,61.5,0.5,87.6875,23.980580497646848
