r_points,max_loss_pts,mfe_cut_bars,mfe_cut_usd,trail_activate_pts,trail_giveback_pct,n_trades,n_wins,n_pivots,pnl_net,pnl_gross,n_days,pos_days,pnl_per_day,win_rate,day_win_rate,rank_train,holdout_n_trades,holdout_n_wins,holdout_n_pivots,holdout_pnl_net,holdout_pnl_gross,holdout_n_days,holdout_pos_days,holdout_pnl_per_day,holdout_win_rate,holdout_day_win_rate,pnl_drop_pct,robust_flag
68.46366119384766,150.0,0,0.0,50.0,0.35128501057624817,2318,1180,2360,7017.800000000481,11422.0,228,123,30.77982456140562,0.5090595340811044,0.5394736842105263,1,678,337,689,-2816.7000000000226,-1528.5,57,25,-49.415789473684605,0.4970501474926254,0.43859649122807015,140.13651001738194,False
74.47154235839844,150.0,10,0.0,50.0,0.4201345145702362,2041,971,2082,6707.600000000288,10585.5,227,122,29.548898678415366,0.47574718275355216,0.5374449339207048,2,597,270,605,-4854.799999999991,-3720.5,57,21,-85.17192982456125,0.45226130653266333,0.3684210526315789,172.37760152662324,False
74.287109375,99.22682189941406,17,0.0,50.0,0.44914793968200684,2041,1003,2082,6600.600000000233,10478.5,227,118,29.077533039648603,0.49142577168054874,0.5198237885462555,3,597,283,605,-4862.799999999991,-3728.5,57,22,-85.31228070175423,0.474036850921273,0.38596491228070173,173.67209041602004,False
74.63478088378906,150.0,9,0.0,26.018033981323242,0.46286484599113464,2036,1144,2076,6541.100000000271,10409.5,227,113,28.81541850220384,0.5618860510805501,0.4977973568281938,4,593,337,601,-3469.7000000000085,-2343.0,57,22,-60.871929824561555,0.5682967959527825,0.38596491228070173,153.04459494580215,False
74.34525299072266,150.0,25,0.0,50.0,0.44667312502861023,2041,1027,2082,6516.10000000025,10394.0,227,115,28.705286343613434,0.5031847133757962,0.5066079295154186,5,597,292,605,-3831.8000000000134,-2697.5,57,24,-67.224561403509,0.48911222780569513,0.42105263157894735,158.80511348812735,False
