time_a,time_b,price_a,price_b,delta,prob_up,predicted_dir,actual_dir,correct
2025-01-29 07:30,07:45,21649.5,21669.5,20.0,0.987246791606296,UP,UP,Y
2025-01-29 07:45,08:00,21669.5,21675.0,5.5,0.787012015961198,UP,UP,Y
2025-01-29 08:00,08:15,21675.0,21675.25,0.25,0.5512066179973836,UP,UP,Y
2025-01-29 08:15,08:30,21675.25,21675.5,0.25,0.5512066179973836,UP,UP,Y
2025-01-29 08:30,08:45,21675.5,21667.5,-8.0,0.1786795145958643,DOWN,DOWN,Y
2025-01-29 08:45,09:00,21667.5,21673.75,6.25,0.812198510948018,UP,UP,Y
2025-01-29 09:00,09:15,21673.75,21653.5,-20.25,0.016376521986128944,DOWN,DOWN,Y
2025-01-29 09:15,09:30,21653.5,21655.5,2.0,0.6393861061623674,UP,UP,Y
2025-01-29 09:30,09:45,21655.5,21668.0,12.5,0.9413441762340977,UP,UP,Y
2025-01-29 09:45,10:00,21668.0,21666.0,-2.0,0.4337647122769783,DOWN,DOWN,Y
2025-01-29 10:00,10:15,21666.0,21646.0,-20.0,0.017243197816930803,DOWN,DOWN,Y
2025-01-29 10:15,10:30,21646.0,21664.0,18.0,0.9807259440353551,UP,UP,Y
2025-01-29 10:30,10:45,21664.0,21665.0,1.0,0.5897419312921105,UP,UP,Y
2025-01-29 10:45,11:00,21665.0,21659.75,-5.25,0.27921394650844966,DOWN,DOWN,Y
2025-01-29 11:00,11:15,21659.75,21659.5,-0.25,0.5251403077354835,UP,DOWN,N
2025-01-29 11:15,11:30,21659.5,21666.5,7.0,0.8350309359169935,UP,UP,Y
2025-01-29 11:30,11:45,21666.5,21681.0,14.5,0.9606542280274596,UP,UP,Y
2025-01-29 11:45,12:00,21681.0,21664.5,-16.5,0.035276080061125585,DOWN,DOWN,Y
2025-01-29 12:00,12:15,21664.5,21670.0,5.5,0.787012015961198,UP,UP,Y
2025-01-29 12:15,12:30,21670.0,21655.75,-14.25,0.05537905439981584,DOWN,DOWN,Y
2025-01-29 12:30,12:45,21655.75,21647.25,-8.5,0.16380013974522017,DOWN,DOWN,Y
2025-01-29 12:45,13:00,21647.25,21603.25,-44.0,0.00011411466935983039,DOWN,DOWN,Y
2025-01-29 13:00,13:15,21603.25,21585.25,-18.0,0.02599936366817627,DOWN,DOWN,Y
2025-01-29 13:15,13:30,21585.25,21574.25,-11.0,0.10389044955597163,DOWN,DOWN,Y
2025-01-29 13:30,13:45,21574.25,21602.5,28.25,0.9977170560363264,UP,UP,Y
2025-01-29 13:45,14:00,21602.5,21611.0,8.5,0.8739576380794224,UP,UP,Y
2025-01-29 14:00,14:15,21611.0,21600.0,-11.0,0.10389044955597163,DOWN,DOWN,Y
2025-01-29 14:15,14:30,21600.0,21508.0,-92.0,4.8286931622813e-09,DOWN,DOWN,Y
2025-01-29 14:30,14:45,21508.0,21519.0,11.0,0.9213562724951162,UP,UP,Y
2025-01-29 14:45,15:00,21519.0,21536.25,17.25,0.9775153599715279,UP,UP,Y
2025-01-29 15:00,15:15,21536.25,21502.75,-33.5,0.0010319512905169555,DOWN,DOWN,Y
2025-01-29 15:15,15:30,21502.75,21474.25,-28.5,0.0029404109446219654,DOWN,DOWN,Y
2025-01-29 15:30,15:45,21474.25,21506.0,31.75,0.9989032547491709,UP,UP,Y
2025-01-29 15:45,16:00,21506.0,21498.5,-7.5,0.19459596882951385,DOWN,DOWN,Y
2025-01-29 16:00,16:15,21498.5,21489.5,-9.0,0.14993363739509027,DOWN,DOWN,Y
2025-01-29 16:15,16:30,21489.5,21499.5,10.0,0.9047468323209352,UP,UP,Y
2025-01-29 16:30,16:45,21499.5,21484.0,-15.5,0.04315534292561985,DOWN,DOWN,Y
2025-01-29 16:45,17:00,21484.0,21515.25,31.25,0.9987821017204855,UP,UP,Y
2025-01-29 17:00,17:15,21515.25,21528.75,13.5,0.9519112704080636,UP,UP,Y
2025-01-29 17:15,17:30,21528.75,21524.5,-4.25,0.3233186729959097,DOWN,DOWN,Y
2025-01-29 17:30,17:45,21524.5,21484.75,-39.75,0.0002782995958745078,DOWN,DOWN,Y
2025-01-29 17:45,18:00,21484.75,21457.5,-27.25,0.003818740193519242,DOWN,DOWN,Y
2025-01-29 18:00,18:15,21457.5,21492.5,35.0,0.9994451000030601,UP,UP,Y
2025-01-29 18:15,18:30,21492.5,21465.5,-27.0,0.004023553483939666,DOWN,DOWN,Y
2025-01-29 18:30,18:45,21465.5,21467.25,1.75,0.6272062602469538,UP,UP,Y
2025-01-29 18:45,19:00,21467.25,21424.25,-43.0,0.00014074914671444692,DOWN,DOWN,Y
2025-01-29 19:00,19:15,21424.25,21399.75,-24.5,0.006779474851023674,DOWN,DOWN,Y
2025-01-29 19:15,19:30,21399.75,21550.75,151.0,0.9999999999999851,UP,UP,Y
2025-01-29 19:30,19:45,21550.75,21538.75,-12.0,0.0859179375319496,DOWN,DOWN,Y
2025-01-29 19:45,20:00,21538.75,21512.0,-26.75,0.004239304928751954,DOWN,DOWN,Y
2025-01-29 20:00,20:15,21512.0,21583.75,71.75,0.9999997511442364,UP,UP,Y
2025-01-29 20:15,20:30,21583.75,21529.0,-54.75,1.1964383201580528e-05,DOWN,DOWN,Y
2025-01-29 20:30,20:45,21529.0,21530.25,1.25,0.6023698074909096,UP,UP,Y
2025-01-29 20:45,21:00,21530.25,21502.5,-27.75,0.0034397539018897797,DOWN,DOWN,Y
2025-01-29 21:00,21:15,21502.5,21585.75,83.25,0.9999999777097275,UP,UP,Y
2025-01-29 21:15,21:30,21585.75,21562.5,-23.25,0.008794454778414793,DOWN,DOWN,Y
2025-01-29 21:30,21:45,21562.5,21572.25,9.75,0.9001296878137603,UP,UP,Y
