,price_velocity_1b,price_accel_1b,vol_velocity_1b,vol_accel_1b,bar_range,body,price_velocity_w,price_accel_w,vol_velocity_w,vol_accel_w,price_mean_w,price_sigma_w,vol_mean_w,vol_sigma_w,vwap_w,z_se_w,z_high_w,z_low_w,SE_high_w,SE_low_w,hurst_w,reversion_prob_w,swing_noise_w
price_mean_w,-0.007587368064059131,0.0012302999730988537,0.0002395423150864862,-0.01081291119760669,-0.4387099481282788,-0.011701222054623638,0.08287315115215604,-0.034294138818808086,0.016971161313522855,0.011916632873617472,1.0,-0.5586823340038956,-0.6283989098517659,-0.5766631249533087,0.9992267759966179,-0.03644792822189244,-0.02599908582498548,-0.03954457102991037,-0.567020766850302,-0.5680573609759362,0.2773826976627799,-0.021852947491579348,-0.6739607663779758
price_sigma_w,0.022377526090987216,-0.017506409834142474,-0.009196731054063474,0.013143364424181727,0.45751613764551063,0.020178562001723372,-0.057210596930325264,0.05032675448642089,0.06248448001079718,-0.01597982181204724,-0.5586823340038956,1.0,0.5935448439231121,0.5213940392236819,-0.5513955074816799,0.04446729706323464,0.027844038355997285,0.05579217781844831,0.8790737151298472,0.8629073427774384,-0.1290466356411497,0.02234760383874064,0.8390939597927727
vol_mean_w,-0.03101397902911151,-0.0008301679236758643,-0.03391009761208337,0.0035274304554388483,0.43954516388442016,-0.009569205400989201,-0.26960585903158046,0.03716840239814499,0.08123712617856053,-0.03112499753354593,-0.6283989098517659,0.5935448439231121,1.0,0.9357686014811624,-0.6375959030258754,0.05211857828625069,0.037104941697628666,0.0673121379986879,0.5885175097137983,0.6189840318569022,-0.04287616223248482,0.037541194169404296,0.699049721113785
vol_sigma_w,-0.041567654391534536,-0.006463952046081192,-0.005513262105222982,0.025124953033116185,0.3920197208345583,-0.020948898516077223,-0.24409660155572369,0.02256669868889207,0.07642497919946813,-0.013967864843623019,-0.5766631249533087,0.5213940392236819,0.9357686014811624,1.0,-0.5854184187188722,0.055482045066519055,0.05515163503647338,0.06834532257210522,0.5089988166662246,0.5395095196409985,0.040816860682246686,0.04305443636714926,0.6280618862491923
vwap_w,-0.0036729273897587403,0.0017414415044970614,0.0004794491818115481,-0.010844411115445356,-0.43896852318349294,-0.008115932712841192,0.09390941358756398,-0.030550389585806872,0.01832616617302305,0.012981260032256182,0.9992267759966179,-0.5513955074816799,-0.6375959030258754,-0.5854184187188722,1.0,-0.036239090048587545,-0.026036154272117012,-0.040257451552139736,-0.5588176635992094,-0.5629661687039427,0.27211983411793617,-0.02170567601488476,-0.6723616695960255
z_se_w,0.5253646361309934,0.12433959540640102,-0.04473195229756641,-0.022774188753564347,-0.051342959499036306,0.504742176738016,0.10262420261783464,0.3537951749811444,-0.05267265247893782,-0.033026930739032,-0.03644792822189244,0.04446729706323464,0.05211857828625069,0.055482045066519055,-0.036239090048587545,1.0,0.8451168826323503,0.8665531229904262,0.07364153760475091,0.07141264351702228,-0.10871026183164,0.09744272685691222,-0.005575069729764493
z_high_w,0.2635707127919819,-0.10761428585770172,0.1692348904774492,0.07992400259724715,0.14328157676683131,0.22547376009085854,0.0919976559806104,0.15448312260172029,0.04379937494263289,0.11235563359211541,-0.02599908582498548,0.027844038355997285,0.037104941697628666,0.05515163503647338,-0.026036154272117012,0.8451168826323503,1.0,0.7528942479368033,0.05172243058738605,0.06106913625458203,-0.09417990668301685,-0.058509915718975146,-0.010051668772426964
z_low_w,0.29018609644930843,-0.08767247359037564,-0.22473878202865027,-0.08566106036137462,-0.24737262657613276,0.25265177246945647,0.09590863214861006,0.18635666437741538,-0.1276373418725058,-0.14752885227833196,-0.03954457102991037,0.05579217781844831,0.0673121379986879,0.06834532257210522,-0.040257451552139736,0.8665531229904262,0.7528942479368033,1.0,0.08979274319159138,0.09657586174450195,-0.10116174206835878,0.17613015977182628,-0.002480468487996867
SE_high_w,0.043526330166705506,-0.022201475753336926,-0.015711805944523725,0.012751695110413618,0.4444710270821752,0.026133514051428098,0.04654335810962764,0.0654627217080762,0.039932171619874356,-0.01406816225745993,-0.567020766850302,0.8790737151298472,0.5885175097137983,0.5089988166662246,-0.5588176635992094,0.07364153760475091,0.05172243058738605,0.08979274319159138,1.0,0.9673645882071,-0.25972685540927487,0.020845634322384725,0.7937625905758089
SE_low_w,-1.7807905870007886e-05,-0.03734283353420945,-0.012882800431107845,0.012400321488338473,0.42712986186518376,-0.020667758298095803,0.02742801392942956,0.023877172666416733,0.0340475242693818,-0.018476180425065457,-0.5680573609759362,0.8629073427774384,0.6189840318569022,0.5395095196409985,-0.5629661687039427,0.07141264351702228,0.06106913625458203,0.09657586174450195,0.9673645882071,1.0,-0.24411305490962115,0.02159184823777953,0.8101597640306915
hurst_w,-0.058885137754068666,0.007447789912963375,0.007175680816737167,0.0068739605590227805,-0.06587739818528203,-0.047168970987021164,-0.09847814543424098,-0.05166175817490141,-0.015108030986845941,-0.01574237544997914,0.2773826976627799,-0.1290466356411497,-0.04287616223248482,0.040816860682246686,0.27211983411793617,-0.10871026183164,-0.09417990668301685,-0.10116174206835878,-0.25972685540927487,-0.24411305490962115,1.0,0.03840624534874554,-0.1213157852070788
reversion_prob_w,0.06582132971599282,0.048402586127043845,-0.10086948474142203,-0.04286771421891984,-0.26570230379657755,0.09286325013050795,0.08422279791886886,0.031414119476732935,-0.13952017094717864,-0.08043939150525133,-0.021852947491579348,0.02234760383874064,0.037541194169404296,0.04305443636714926,-0.02170567601488476,0.09744272685691222,-0.058509915718975146,0.17613015977182628,0.020845634322384725,0.02159184823777953,0.03840624534874554,1.0,0.007569629327884897
swing_noise_w,0.004492708269856066,-0.006005496213018833,0.0034397197732037982,0.021838083834835723,0.4975713047655394,0.002129276643845503,-0.08848731338389172,0.022981655384571677,0.005850702851950277,-0.012502915814643212,-0.6739607663779758,0.8390939597927727,0.699049721113785,0.6280618862491923,-0.6723616695960255,-0.005575069729764493,-0.010051668772426964,-0.002480468487996867,0.7937625905758089,0.8101597640306915,-0.1213157852070788,0.007569629327884897,1.0
