timestamp,direction,entry_price,target_price,stop_price,z_score,band_touched,regime_bars,osc_coherence,term_pid,pid_class,tension_reason,oracle_label,oracle_label_name,oracle_mfe,oracle_mae,would_have_hit_target,would_have_hit_stop,theoretical_pnl
1735773165.0,LONG,21298.5,21302.9253821256,21296.779605989403,-1.286153665479448,1sig,6,0.6298351930066605,-1.8293518599490561,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,8.85
1735773615.0,LONG,21287.75,21292.22633197717,21286.029605989403,-1.300961276775451,1sig,7,0.6407837242942934,-1.7205477808536955,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,8.95
1735773855.0,LONG,21293.75,21297.73982147569,21292.029605989403,-1.1595661956243986,1sig,9,0.635011301893943,-1.6653834483077503,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.44
1735773870.0,LONG,21293.0,21297.293465601546,21291.279605989403,-1.2478146212714016,1sig,10,0.6470655104378806,-1.6415569957651013,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-3.44
