leaf_id,n_trades,strategy,strategy_pct,actual_pnl,optimal_pnl,recoverable,avg_regret,exit_bar_same,exit_bar_counter,long_pct,wr
36,126,same_extended,59.523809523809526,1422.5,9784.0,8361.5,66.36111111111111,17.904761904761905,13.30952380952381,100.0,75.39682539682539
9,31,counter_extended,96.7741935483871,-2254.5,8669.0,10923.5,352.3709677419355,11.064516129032258,22.161290322580644,100.0,29.03225806451613
142,53,counter_extended,58.490566037735846,-1018.0,8488.0,9506.0,179.35849056603774,15.528301886792454,16.69811320754717,0.0,43.39622641509434
71,170,same_extended,55.88235294117647,595.0,8456.0,7861.0,46.241176470588236,16.529411764705884,16.41764705882353,4.117647058823529,71.17647058823529
24,37,same_extended,94.5945945945946,1867.5,7774.0,5906.5,159.63513513513513,21.08108108108108,9.297297297297296,2.7027027027027026,91.8918918918919
135,85,counter_extended,49.411764705882355,315.5,7387.0,7071.5,83.19411764705882,14.494117647058824,17.32941176470588,0.0,60.0
49,82,counter_extended,50.0,-439.5,7301.5,7741.0,94.40243902439025,17.926829268292682,17.585365853658537,100.0,57.3170731707317
139,49,counter_extended,79.59183673469387,-938.5,7278.0,8216.5,167.68367346938774,12.326530612244898,19.510204081632654,0.0,32.6530612244898
97,32,counter_extended,81.25,-237.0,6958.0,7195.0,224.84375,11.03125,23.84375,50.0,59.375
5,38,same_extended,63.1578947368421,401.0,6760.0,6359.0,167.3421052631579,17.605263157894736,12.447368421052632,63.1578947368421,50.0
10,24,counter_extended,70.83333333333334,-1572.5,6747.5,8320.0,346.6666666666667,14.375,18.958333333333332,100.0,25.0
102,37,same_extended,97.2972972972973,1425.0,6275.5,4850.5,131.09459459459458,21.945945945945947,8.513513513513514,94.5945945945946,91.8918918918919
127,111,counter_extended,57.65765765765766,-837.5,6194.0,7031.5,63.346846846846844,15.603603603603604,16.27927927927928,0.0,37.83783783783784
51,79,counter_extended,64.55696202531645,305.5,6136.0,5830.5,73.80379746835443,14.645569620253164,19.974683544303797,100.0,60.75949367088608
29,38,same_extended,50.0,1016.5,5772.0,4755.5,125.14473684210526,14.263157894736842,17.736842105263158,5.263157894736842,73.68421052631578
13,23,counter_early,34.78260869565217,-1660.0,5599.0,7259.0,315.60869565217394,15.347826086956522,13.565217391304348,100.0,17.391304347826086
115,39,counter_extended,64.1025641025641,-1274.5,5559.5,6834.0,175.23076923076923,14.153846153846153,18.76923076923077,0.0,33.33333333333333
112,60,same_extended,78.33333333333333,1476.0,5304.0,3828.0,63.8,20.2,10.633333333333333,98.33333333333333,88.33333333333333
25,26,same_extended,69.23076923076923,946.0,5124.5,4178.5,160.71153846153845,19.884615384615383,9.5,0.0,80.76923076923077
27,22,same_extended,90.9090909090909,663.0,4874.5,4211.5,191.4318181818182,23.09090909090909,10.363636363636363,9.090909090909092,86.36363636363636
12,20,counter_extended,70.0,-1926.0,4721.0,6647.0,332.35,17.3,14.05,100.0,5.0
75,48,counter_extended,64.58333333333334,173.5,4718.0,4544.5,94.67708333333333,13.1875,20.833333333333332,0.0,66.66666666666666
54,22,same_extended,90.9090909090909,1964.5,4703.5,2739.0,124.5,24.227272727272727,11.318181818181818,100.0,77.27272727272727
136,52,same_extended,69.23076923076923,214.0,4440.0,4226.0,81.26923076923077,19.384615384615383,14.192307692307692,0.0,59.61538461538461
88,33,same_extended,72.72727272727273,373.0,4431.5,4058.5,122.98484848484848,20.515151515151516,12.121212121212121,81.81818181818183,66.66666666666666
133,39,counter_extended,69.23076923076923,523.5,4430.0,3906.5,100.16666666666667,13.384615384615385,17.487179487179485,0.0,58.97435897435898
101,20,same_extended,65.0,397.5,4158.5,3761.0,188.05,20.25,9.25,95.0,70.0
130,37,same_extended,51.35135135135135,-54.0,4138.5,4192.5,113.3108108108108,16.91891891891892,15.378378378378379,5.405405405405405,40.54054054054054
61,47,same_extended,72.3404255319149,499.0,4026.5,3527.5,75.05319148936171,20.851063829787233,15.212765957446809,100.0,70.2127659574468
35,47,counter_extended,61.702127659574465,255.5,3981.5,3726.0,79.27659574468085,16.893617021276597,16.93617021276596,100.0,65.95744680851064
109,30,same_extended,73.33333333333333,478.5,3850.0,3371.5,112.38333333333334,19.933333333333334,16.966666666666665,100.0,76.66666666666667
28,23,counter_extended,39.130434782608695,1217.5,3817.0,2599.5,113.02173913043478,10.695652173913043,21.869565217391305,0.0,86.95652173913044
41,35,same_extended,60.0,803.0,3604.5,2801.5,80.04285714285714,14.228571428571428,14.657142857142857,100.0,77.14285714285715
117,34,same_extended,73.52941176470588,291.5,3559.5,3268.0,96.11764705882354,18.764705882352942,14.529411764705882,0.0,61.76470588235294
91,25,counter_extended,52.0,155.0,3499.0,3344.0,133.76,11.12,18.44,56.00000000000001,60.0
129,26,counter_extended,76.92307692307693,-914.0,3443.5,4357.5,167.59615384615384,16.0,20.615384615384617,0.0,15.384615384615385
92,28,same_extended,82.14285714285714,66.5,3343.0,3276.5,117.01785714285714,19.75,9.428571428571429,28.57142857142857,64.28571428571429
94,30,same_extended,60.0,135.5,3341.0,3205.5,106.85,15.933333333333334,16.166666666666668,50.0,66.66666666666666
108,26,counter_extended,50.0,562.5,3184.0,2621.5,100.82692307692308,13.576923076923077,19.576923076923077,100.0,76.92307692307693
52,31,same_extended,58.06451612903226,243.5,3179.0,2935.5,94.69354838709677,17.161290322580644,14.612903225806452,100.0,74.19354838709677
77,31,counter_extended,74.19354838709677,-5.0,2963.0,2968.0,95.74193548387096,10.774193548387096,28.0,0.0,41.935483870967744
124,36,counter_extended,100.0,-581.5,2509.5,3091.0,85.86111111111111,11.11111111111111,24.555555555555557,0.0,22.22222222222222
64,39,same_extended,84.61538461538461,608.5,2348.5,1740.0,44.61538461538461,18.846153846153847,12.948717948717949,48.717948717948715,79.48717948717949
118,22,counter_extended,54.54545454545454,-367.0,2279.5,2646.5,120.29545454545455,16.045454545454547,17.681818181818183,0.0,31.818181818181817
103,20,same_extended,60.0,837.0,2278.5,1441.5,72.075,12.6,20.55,100.0,90.0
44,20,same_extended,85.0,589.5,2256.0,1666.5,83.325,18.1,10.4,100.0,95.0
105,20,counter_extended,60.0,366.0,2160.5,1794.5,89.725,10.8,22.9,90.0,70.0
63,25,same_extended,52.0,-3.0,2031.5,2034.5,81.38,16.24,12.76,100.0,52.0
67,33,counter_extended,72.72727272727273,-92.5,2019.0,2111.5,63.984848484848484,11.909090909090908,22.545454545454547,93.93939393939394,57.57575757575758
81,25,counter_extended,76.0,141.5,1807.5,1666.0,66.64,9.48,21.48,0.0,68.0
111,20,same_extended,55.00000000000001,563.0,1800.0,1237.0,61.85,17.1,18.05,100.0,90.0
55,20,same_extended,60.0,254.0,1733.5,1479.5,73.975,15.7,16.45,100.0,75.0
43,20,same_extended,100.0,346.5,1479.0,1132.5,56.625,16.6,9.7,100.0,95.0
123,22,counter_extended,81.81818181818183,-243.5,1296.5,1540.0,70.0,12.409090909090908,23.181818181818183,0.0,27.27272727272727
146,28,counter_early,67.85714285714286,-103.0,457.0,560.0,20.0,1.25,2.142857142857143,50.0,28.57142857142857
147,25,same_early,44.0,-69.0,377.0,446.0,17.84,1.48,1.32,44.0,48.0
148,34,same_early,70.58823529411765,147.0,359.5,212.5,6.25,1.0588235294117647,1.0,50.0,76.47058823529412
