py_time,nt8_time,bar_ts,reason
07:11:17,??:??:??,0.0,no_buildup: fm_decay=0 fm_build=1 pc_shift=2 (need 3+ in any pattern)
07:15:12,??:??:??,0.0,no_buildup: fm_decay=0 fm_build=0 pc_shift=2 (need 3+ in any pattern)
07:19:06,??:??:??,0.0,no_buildup: fm_decay=1 fm_build=1 pc_shift=2 (need 3+ in any pattern)
07:22:59,??:??:??,0.0,no_buildup: fm_decay=0 fm_build=1 pc_shift=2 (need 3+ in any pattern)
08:37:31,??:??:??,0.0,no_buildup: fm_decay=0 fm_build=1 pc_shift=2 (need 3+ in any pattern)
08:41:21,??:??:??,0.0,no_buildup: fm_decay=0 fm_build=0 pc_shift=2 (need 3+ in any pattern)
08:45:16,??:??:??,0.0,no_buildup: fm_decay=1 fm_build=1 pc_shift=2 (need 3+ in any pattern)
08:49:10,??:??:??,0.0,no_buildup: fm_decay=0 fm_build=1 pc_shift=2 (need 3+ in any pattern)
09:48:39,23:06:30,1735772790,ACCEPTED: LONG vol=33 fm=2.1 z=-1.76
09:50:34,23:06:30,1735772790,ACCEPTED: LONG vol=33 fm=2.1 z=-1.76
09:50:34,23:06:45,1735772805,ACCEPTED: SHORT vol=11 fm=4.3 z=-1.25
09:50:34,23:07:15,1735772835,ACCEPTED: LONG vol=17 fm=1.1 z=-1.35
09:50:34,23:07:30,1735772850,ACCEPTED: SHORT vol=44 fm=8.8 z=-0.96
09:50:34,23:07:45,1735772865,ACCEPTED: SHORT vol=17 fm=2.0 z=-0.69
09:50:34,23:08:00,1735772880,ACCEPTED: LONG vol=9 fm=0.4 z=-0.53
09:50:34,23:08:15,1735772895,ACCEPTED: SHORT vol=10 fm=1.0 z=-0.24
09:50:34,23:09:00,1735772940,ACCEPTED: LONG vol=43 fm=25.9 z=0.79
09:50:34,23:09:15,1735772955,ACCEPTED: SHORT vol=0 fm=2.4 z=1.27
09:50:34,23:09:30,1735772970,ACCEPTED: LONG vol=18 fm=7.2 z=0.77
09:50:34,23:09:45,1735772985,ACCEPTED: LONG vol=7 fm=2.8 z=0.29
09:50:34,23:10:45,1735773045,ACCEPTED: SHORT vol=5 fm=1.5 z=-0.88
09:50:34,23:11:15,1735773075,ACCEPTED: SHORT vol=7 fm=1.6 z=-0.62
09:50:34,23:11:30,1735773090,ACCEPTED: SHORT vol=7 fm=2.6 z=-0.26
09:50:34,23:12:30,1735773150,ACCEPTED: LONG vol=0 fm=4.4 z=-0.35
09:50:34,23:13:00,1735773180,ACCEPTED: SHORT vol=31 fm=5.1 z=-0.75
09:50:34,23:13:15,1735773195,ACCEPTED: SHORT vol=15 fm=1.3 z=-0.32
09:50:34,23:14:30,1735773270,ACCEPTED: LONG vol=9 fm=1.7 z=0.07
09:50:34,23:14:45,1735773285,ACCEPTED: SHORT vol=0 fm=0.5 z=0.45
09:50:34,23:15:15,1735773315,ACCEPTED: LONG vol=12 fm=8.2 z=0.90
09:50:34,23:15:30,1735773330,ACCEPTED: SHORT vol=4 fm=2.2 z=1.16
09:50:34,23:16:00,1735773360,ACCEPTED: LONG vol=13 fm=3.1 z=1.59
09:50:34,23:16:15,1735773375,ACCEPTED: LONG vol=26 fm=22.7 z=0.50
09:50:34,23:17:15,1735773435,ACCEPTED: LONG vol=0 fm=0.2 z=-0.74
09:50:34,23:17:45,1735773465,ACCEPTED: SHORT vol=7 fm=4.4 z=-1.18
09:50:34,23:18:00,1735773480,ACCEPTED: LONG vol=3 fm=1.8 z=-1.44
09:50:34,23:18:30,1735773510,ACCEPTED: LONG vol=20 fm=12.1 z=-1.95
09:50:34,23:22:00,1735773720,ACCEPTED: SHORT vol=43 fm=16.2 z=2.20
09:50:34,23:22:15,1735773735,ACCEPTED: LONG vol=30 fm=20.5 z=1.22
09:50:34,23:22:30,1735773750,ACCEPTED: SHORT vol=3 fm=0.3 z=1.05
09:50:34,23:23:00,1735773780,ACCEPTED: SHORT vol=7 fm=1.2 z=0.58
09:50:34,23:23:15,1735773795,ACCEPTED: LONG vol=10 fm=0.7 z=0.28
09:50:34,23:24:30,1735773870,ACCEPTED: LONG vol=8 fm=1.7 z=-1.25
09:50:34,23:24:45,1735773885,ACCEPTED: SHORT vol=49 fm=59.6 z=-0.23
09:50:34,23:25:00,1735773900,ACCEPTED: SHORT vol=0 fm=2.6 z=-0.27
09:50:34,23:25:45,1735773945,ACCEPTED: SHORT vol=10 fm=2.6 z=0.68
09:50:34,23:26:00,1735773960,ACCEPTED: LONG vol=8 fm=5.4 z=0.19
09:50:34,23:26:15,1735773975,ACCEPTED: LONG vol=15 fm=1.6 z=0.20
09:50:34,23:26:45,1735774005,ACCEPTED: LONG vol=10 fm=13.7 z=-0.16
09:50:34,23:27:00,1735774020,ACCEPTED: SHORT vol=2 fm=0.0 z=-0.24
09:50:34,23:27:45,1735774065,ACCEPTED: LONG vol=7 fm=0.8 z=-1.55
09:50:34,23:28:00,1735774080,cat: cat_choppy(conf=0.77)
09:50:34,23:28:45,1735774125,cat: cat_choppy(conf=0.78)
09:50:34,23:29:00,1735774140,cat: cat_choppy(conf=0.79)
09:50:34,23:29:15,1735774155,cat: cat_choppy(conf=0.78)
09:50:34,23:30:30,1735774230,cat: cat_choppy(conf=0.79)
09:50:34,23:30:45,1735774245,ACCEPTED: SHORT vol=0 fm=0.0 z=1.35
09:50:34,23:32:00,1735774320,ACCEPTED: SHORT vol=0 fm=0.0 z=-1.10
09:50:34,23:32:15,1735774335,ACCEPTED: SHORT vol=0 fm=1.0 z=-0.83
09:50:34,23:32:45,1735774365,cat: cat_choppy(conf=0.84)
09:50:34,23:33:15,1735774395,ACCEPTED: LONG vol=4 fm=0.9 z=-0.94
09:50:34,23:33:30,1735774410,ACCEPTED: LONG vol=10 fm=0.6 z=-0.72
09:50:34,23:33:45,1735774425,ACCEPTED: SHORT vol=2 fm=0.9 z=-0.08
09:50:34,23:34:15,1735774455,ACCEPTED: LONG vol=7 fm=1.1 z=0.73
09:50:34,23:34:30,1735774470,ACCEPTED: LONG vol=2 fm=0.2 z=1.03
09:50:34,23:35:00,1735774500,ACCEPTED: LONG vol=0 fm=9.1 z=0.44
09:50:34,23:36:30,1735774590,ACCEPTED: SHORT vol=45 fm=30.9 z=-1.04
09:50:34,23:37:30,1735774650,ACCEPTED: SHORT vol=40 fm=31.6 z=0.31
09:50:34,23:37:45,1735774665,ACCEPTED: LONG vol=31 fm=11.2 z=0.29
09:50:34,23:38:15,1735774695,ACCEPTED: LONG vol=40 fm=40.3 z=-1.23
09:50:34,23:38:30,1735774710,ACCEPTED: LONG vol=37 fm=13.7 z=-0.88
09:50:34,23:40:00,1735774800,ACCEPTED: LONG vol=42 fm=58.4 z=0.60
09:50:34,23:40:15,1735774815,ACCEPTED: SHORT vol=0 fm=3.8 z=0.76
09:50:34,23:40:30,1735774830,ACCEPTED: LONG vol=14 fm=8.7 z=0.26
09:50:34,23:41:00,1735774860,ACCEPTED: SHORT vol=22 fm=4.3 z=0.26
09:50:34,23:41:30,1735774890,ACCEPTED: LONG vol=23 fm=24.8 z=0.55
09:50:34,23:41:45,1735774905,ACCEPTED: SHORT vol=17 fm=19.9 z=1.49
09:50:34,23:42:00,1735774920,ACCEPTED: LONG vol=13 fm=2.2 z=1.10
09:50:34,23:42:15,1735774935,ACCEPTED: SHORT vol=14 fm=0.8 z=0.93
09:50:34,23:42:30,1735774950,ACCEPTED: LONG vol=6 fm=1.8 z=0.50
09:50:34,23:42:45,1735774965,ACCEPTED: LONG vol=4 fm=0.5 z=0.19
09:50:34,23:43:30,1735775010,ACCEPTED: LONG vol=47 fm=27.1 z=0.36
09:50:34,23:43:45,1735775025,ACCEPTED: LONG vol=19 fm=17.1 z=-0.50
09:50:34,23:44:00,1735775040,ACCEPTED: SHORT vol=13 fm=10.5 z=0.32
09:50:34,23:44:15,1735775055,ACCEPTED: LONG vol=12 fm=3.2 z=-0.02
09:50:34,23:45:45,1735775145,ACCEPTED: LONG vol=36 fm=23.3 z=-1.89
09:50:34,23:47:15,1735775235,ACCEPTED: SHORT vol=33 fm=0.0 z=0.62
09:50:34,23:47:45,1735775265,ACCEPTED: SHORT vol=6 fm=1.2 z=0.98
09:50:34,23:48:15,1735775295,ACCEPTED: SHORT vol=6 fm=0.8 z=1.14
09:50:34,23:48:45,1735775325,ACCEPTED: LONG vol=18 fm=10.7 z=0.83
09:50:34,23:49:00,1735775340,ACCEPTED: LONG vol=12 fm=0.7 z=0.76
09:50:34,23:49:30,1735775370,ACCEPTED: LONG vol=57 fm=32.5 z=0.69
09:50:34,23:49:45,1735775385,ACCEPTED: SHORT vol=4 fm=1.7 z=0.91
09:50:34,23:50:15,1735775415,ACCEPTED: SHORT vol=0 fm=13.0 z=1.82
09:50:34,23:50:30,1735775430,ACCEPTED: LONG vol=12 fm=2.4 z=1.24
09:50:34,23:51:15,1735775475,ACCEPTED: LONG vol=18 fm=5.1 z=1.19
09:50:34,23:51:30,1735775490,cat: cat_choppy(conf=0.00)
09:50:34,23:52:30,1735775550,cat: cat_choppy(conf=0.75)
09:50:34,23:52:45,1735775565,cat: cat_choppy(conf=0.81)
09:50:34,23:53:15,1735775595,ACCEPTED: SHORT vol=23 fm=13.3 z=0.44
09:50:34,23:54:45,1735775685,ACCEPTED: SHORT vol=10 fm=11.2 z=-0.77
09:50:34,23:55:00,1735775700,ACCEPTED: LONG vol=10 fm=1.3 z=-0.82
09:50:34,23:55:15,1735775715,cat: cat_choppy(conf=0.75)
09:50:34,23:55:45,1735775745,ACCEPTED: SHORT vol=4 fm=0.9 z=-1.18
09:50:34,23:56:00,1735775760,ACCEPTED: SHORT vol=0 fm=2.2 z=-0.67
09:50:34,23:56:30,1735775790,ACCEPTED: SHORT vol=3 fm=2.5 z=-0.25
09:50:34,23:57:45,1735775865,ACCEPTED: SHORT vol=23 fm=0.0 z=1.31
09:50:34,23:58:30,1735775910,cat: cat_choppy(conf=0.76)
09:50:34,23:58:45,1735775925,ACCEPTED: SHORT vol=4 fm=2.9 z=0.66
09:50:34,23:59:00,1735775940,ACCEPTED: SHORT vol=0 fm=0.7 z=0.61
09:50:34,23:59:30,1735775970,ACCEPTED: SHORT vol=0 fm=2.9 z=0.70
09:50:34,23:59:45,1735775985,ACCEPTED: LONG vol=13 fm=7.2 z=-0.12
09:50:34,00:01:45,1735776105,ACCEPTED: SHORT vol=8 fm=4.6 z=-0.68
09:50:34,00:02:30,1735776150,ACCEPTED: LONG vol=11 fm=1.7 z=-1.16
09:50:34,00:03:00,1735776180,ACCEPTED: SHORT vol=69 fm=58.3 z=-0.77
09:50:34,00:03:30,1735776210,ACCEPTED: SHORT vol=40 fm=37.8 z=-0.34
09:50:34,00:04:00,1735776240,ACCEPTED: LONG vol=60 fm=36.1 z=-0.52
09:50:34,00:04:30,1735776270,ACCEPTED: SHORT vol=34 fm=7.9 z=0.54
09:50:34,00:06:45,1735776405,ACCEPTED: SHORT vol=0 fm=2.7 z=1.60
09:50:34,00:07:15,1735776435,ACCEPTED: SHORT vol=8 fm=1.0 z=1.69
09:50:34,00:07:30,1735776450,cat: cat_choppy(conf=0.00)
09:50:34,00:07:45,1735776465,cat: cat_choppy(conf=0.00)
09:50:34,00:08:15,1735776495,ACCEPTED: LONG vol=65 fm=26.4 z=1.21
09:50:34,00:08:30,1735776510,cat: cat_choppy(conf=0.00)
09:50:34,00:09:00,1735776540,cat: cat_choppy(conf=0.00)
09:50:34,00:09:45,1735776585,ACCEPTED: LONG vol=24 fm=7.3 z=0.73
09:50:34,00:11:00,1735776660,ACCEPTED: SHORT vol=29 fm=3.7 z=-1.31
09:50:34,00:11:30,1735776690,ACCEPTED: SHORT vol=37 fm=9.8 z=-0.20
09:50:34,00:12:00,1735776720,cat: cat_choppy(conf=0.00)
09:50:34,00:13:00,1735776780,cat: cat_choppy(conf=0.00)
09:50:34,00:13:15,1735776795,cat: cat_choppy(conf=0.00)
09:50:34,00:14:15,1735776855,cat: cat_choppy(conf=0.00)
09:50:34,00:14:45,1735776885,cat: cat_choppy(conf=0.00)
09:50:34,00:15:00,1735776900,cat: cat_choppy(conf=0.00)
09:50:34,00:15:30,1735776930,cat: cat_choppy(conf=0.00)
09:50:34,00:17:30,1735777050,ACCEPTED: SHORT vol=193 fm=38.8 z=-1.30
09:50:34,00:18:00,1735777080,ACCEPTED: LONG vol=458 fm=285.2 z=-1.72
09:50:34,00:21:45,1735777305,ACCEPTED: SHORT vol=43 fm=15.5 z=0.40
09:50:34,00:22:00,1735777320,ACCEPTED: SHORT vol=33 fm=1.8 z=0.25
09:50:34,00:22:30,1735777350,ACCEPTED: LONG vol=30 fm=4.3 z=0.38
09:50:34,00:23:00,1735777380,ACCEPTED: SHORT vol=43 fm=8.4 z=-0.35
09:50:34,00:23:15,1735777395,ACCEPTED: LONG vol=45 fm=4.8 z=-0.38
09:50:34,00:23:30,1735777410,ACCEPTED: SHORT vol=43 fm=14.3 z=-0.06
09:50:34,00:24:00,1735777440,cat: cat_choppy(conf=0.00)
09:50:34,00:24:15,1735777455,cat: cat_choppy(conf=0.00)
09:50:34,00:25:30,1735777530,cat: cat_choppy(conf=0.63)
09:50:34,00:26:00,1735777560,cat: cat_choppy(conf=0.73)
09:50:34,00:26:15,1735777575,cat: cat_choppy(conf=0.78)
09:50:34,00:27:00,1735777620,cat: cat_choppy(conf=0.85)
09:50:34,00:27:15,1735777635,ACCEPTED: LONG vol=20 fm=6.7 z=-0.84
09:50:34,00:27:30,1735777650,ACCEPTED: SHORT vol=17 fm=7.4 z=-0.62
09:50:34,00:27:45,1735777665,ACCEPTED: LONG vol=4 fm=1.4 z=-1.04
09:50:34,00:28:00,1735777680,ACCEPTED: SHORT vol=4 fm=0.7 z=-0.85
09:50:34,00:28:30,1735777710,cat: cat_choppy(conf=0.87)
09:50:34,00:29:30,1735777770,ACCEPTED: SHORT vol=0 fm=14.0 z=-1.22
09:50:34,00:30:15,1735777815,ACCEPTED: LONG vol=105 fm=11.8 z=-0.36
09:50:34,00:31:45,1735777905,cat: cat_choppy(conf=0.00)
09:50:34,00:32:00,1735777920,ACCEPTED: SHORT vol=52 fm=19.1 z=1.73
09:50:34,00:33:30,1735778010,ACCEPTED: SHORT vol=49 fm=42.3 z=0.36
09:50:34,00:34:00,1735778040,ACCEPTED: SHORT vol=42 fm=18.2 z=0.61
09:50:34,00:34:15,1735778055,ACCEPTED: LONG vol=50 fm=20.1 z=-0.23
09:50:34,00:34:30,1735778070,ACCEPTED: SHORT vol=17 fm=4.3 z=-0.35
09:50:34,00:34:45,1735778085,ACCEPTED: LONG vol=3 fm=0.6 z=-0.82
09:50:34,00:35:15,1735778115,cat: cat_choppy(conf=0.88)
09:50:34,00:35:30,1735778130,cat: cat_choppy(conf=0.91)
09:50:34,00:35:45,1735778145,cat: cat_choppy(conf=0.85)
09:50:34,00:36:15,1735778175,cat: cat_choppy(conf=0.77)
09:50:34,00:36:30,1735778190,ACCEPTED: SHORT vol=16 fm=1.9 z=-1.24
09:50:34,00:36:45,1735778205,cat: cat_choppy(conf=0.69)
09:50:34,00:37:00,1735778220,cat: cat_choppy(conf=0.64)
09:50:34,00:37:15,1735778235,cat: cat_choppy(conf=0.60)
09:50:34,00:37:45,1735778265,ACCEPTED: SHORT vol=10 fm=1.7 z=0.72
09:50:34,00:38:15,1735778295,ACCEPTED: SHORT vol=26 fm=1.4 z=1.47
09:50:34,00:38:45,1735778325,ACCEPTED: SHORT vol=62 fm=23.9 z=1.65
09:50:34,00:42:00,1735778520,cat: cat_choppy(conf=0.00)
09:50:34,00:42:15,1735778535,cat: cat_choppy(conf=0.00)
09:50:34,00:42:45,1735778565,cat: cat_choppy(conf=0.00)
09:50:34,00:43:30,1735778610,cat: cat_choppy(conf=0.00)
09:50:34,00:43:45,1735778625,cat: cat_choppy(conf=0.00)
09:50:34,00:44:15,1735778655,cat: cat_choppy(conf=0.00)
09:50:34,00:44:30,1735778670,cat: cat_choppy(conf=0.00)
09:50:34,00:44:45,1735778685,cat: cat_choppy(conf=0.00)
09:50:34,00:45:15,1735778715,cat: cat_choppy(conf=0.00)
09:50:34,00:45:30,1735778730,cat: cat_choppy(conf=0.00)
09:50:34,00:45:45,1735778745,cat: cat_choppy(conf=0.00)
09:50:34,00:46:00,1735778760,cat: cat_choppy(conf=0.00)
09:50:34,00:48:00,1735778880,cat: cat_choppy(conf=0.00)
09:50:34,00:48:15,1735778895,ACCEPTED: SHORT vol=47 fm=45.1 z=-0.50
09:50:34,00:48:30,1735778910,ACCEPTED: LONG vol=12 fm=10.0 z=-1.33
09:50:34,00:48:45,1735778925,ACCEPTED: SHORT vol=12 fm=0.8 z=-1.24
09:50:34,00:49:15,1735778955,ACCEPTED: SHORT vol=50 fm=31.2 z=-1.35
09:50:34,00:49:30,1735778970,cat: cat_choppy(conf=0.00)
09:50:34,00:50:00,1735779000,cat: cat_choppy(conf=0.00)
09:50:34,00:50:30,1735779030,cat: cat_choppy(conf=0.00)
09:50:34,00:50:45,1735779045,cat: cat_choppy(conf=0.00)
09:50:34,00:51:15,1735779075,cat: cat_choppy(conf=0.00)
09:50:34,00:51:30,1735779090,cat: cat_choppy(conf=0.00)
09:50:34,00:53:15,1735779195,cat: cat_choppy(conf=0.69)
09:50:34,00:53:30,1735779210,cat: cat_choppy(conf=0.69)
09:50:34,00:53:45,1735779225,cat: cat_choppy(conf=0.70)
09:50:34,00:54:15,1735779255,cat: cat_choppy(conf=0.67)
09:50:34,00:54:30,1735779270,cat: cat_choppy(conf=0.65)
09:50:34,00:54:45,1735779285,cat: cat_choppy(conf=0.64)
09:50:34,00:55:30,1735779330,ACCEPTED: SHORT vol=12 fm=3.0 z=-0.55
09:50:34,00:56:00,1735779360,ACCEPTED: LONG vol=20 fm=2.0 z=-1.10
09:50:34,00:56:15,1735779375,ACCEPTED: SHORT vol=95 fm=241.1 z=0.93
09:50:34,00:57:45,1735779465,ACCEPTED: SHORT vol=17 fm=0.0 z=-1.83
09:50:34,00:58:15,1735779495,ACCEPTED: SHORT vol=52 fm=23.2 z=-1.11
09:50:34,00:58:30,1735779510,ACCEPTED: LONG vol=31 fm=12.1 z=-1.10
09:50:34,00:58:45,1735779525,ACCEPTED: SHORT vol=23 fm=3.5 z=-0.64
09:50:34,00:59:00,1735779540,cat: cat_choppy(conf=0.64)
09:50:34,00:59:15,1735779555,cat: cat_choppy(conf=0.68)
09:50:34,00:59:45,1735779585,cat: cat_choppy(conf=0.77)
09:50:34,01:00:30,1735779630,cat: cat_choppy(conf=0.78)
09:50:34,01:00:45,1735779645,cat: cat_choppy(conf=0.77)
09:50:34,01:01:30,1735779690,ACCEPTED: SHORT vol=129 fm=24.4 z=1.60
09:50:34,01:04:30,1735779870,ACCEPTED: SHORT vol=25 fm=5.3 z=-1.65
09:50:34,01:05:00,1735779900,ACCEPTED: LONG vol=73 fm=16.4 z=-1.73
09:50:34,01:07:45,1735780065,cat: cat_choppy(conf=0.00)
09:50:34,01:08:15,1735780095,cat: cat_choppy(conf=0.00)
09:50:34,01:08:30,1735780110,cat: cat_choppy(conf=0.00)
09:50:34,01:08:45,1735780125,cat: cat_choppy(conf=0.00)
09:50:34,01:09:30,1735780170,cat: cat_choppy(conf=0.00)
09:50:34,01:10:00,1735780200,cat: cat_choppy(conf=0.59)
09:50:34,01:10:15,1735780215,cat: cat_choppy(conf=0.62)
09:50:34,01:11:15,1735780275,cat: cat_choppy(conf=0.64)
09:50:34,01:11:30,1735780290,ACCEPTED: LONG vol=20 fm=11.5 z=0.69
09:50:34,01:11:45,1735780305,ACCEPTED: LONG vol=20 fm=2.3 z=0.40
09:50:34,01:12:30,1735780350,ACCEPTED: SHORT vol=12 fm=7.8 z=-0.42
09:50:34,01:12:45,1735780365,ACCEPTED: SHORT vol=13 fm=5.9 z=-0.00
09:50:34,01:13:15,1735780395,ACCEPTED: SHORT vol=8 fm=1.6 z=0.45
09:50:34,01:13:45,1735780425,ACCEPTED: SHORT vol=15 fm=2.0 z=0.42
09:50:34,01:14:15,1735780455,ACCEPTED: LONG vol=11 fm=3.1 z=-0.65
09:50:34,01:14:30,1735780470,ACCEPTED: SHORT vol=25 fm=28.7 z=0.37
09:50:34,01:14:45,1735780485,cat: cat_choppy(conf=0.71)
09:50:34,01:17:30,1735780650,ACCEPTED: LONG vol=25 fm=3.7 z=-1.42
09:50:34,01:18:00,1735780680,cat: cat_choppy(conf=0.00)
09:50:34,01:18:30,1735780710,cat: cat_choppy(conf=0.00)
09:50:34,01:18:45,1735780725,cat: cat_choppy(conf=0.00)
09:50:35,01:19:30,1735780770,cat: cat_choppy(conf=0.67)
09:50:35,01:21:30,1735780890,cat: cat_choppy(conf=0.80)
09:50:35,01:22:00,1735780920,cat: cat_choppy(conf=0.79)
09:50:35,01:22:30,1735780950,cat: cat_choppy(conf=0.83)
09:50:35,01:22:45,1735780965,cat: cat_choppy(conf=0.86)
09:50:35,01:23:00,1735780980,cat: cat_choppy(conf=0.90)
09:50:35,01:23:15,1735780995,cat: cat_choppy(conf=0.94)
09:50:35,01:23:45,1735781025,cat: cat_choppy(conf=0.95)
09:50:35,01:24:00,1735781040,ACCEPTED: SHORT vol=62 fm=10.8 z=0.42
09:50:35,01:24:15,1735781055,ACCEPTED: SHORT vol=19 fm=9.9 z=0.15
09:50:35,01:24:30,1735781070,ACCEPTED: SHORT vol=19 fm=2.2 z=-0.47
09:50:35,01:25:45,1735781145,cat: cat_choppy(conf=0.00)
09:50:35,01:26:00,1735781160,cat: cat_choppy(conf=0.00)
09:50:35,01:26:15,1735781175,cat: cat_choppy(conf=0.00)
09:50:35,01:26:30,1735781190,cat: cat_choppy(conf=0.00)
09:50:35,01:26:45,1735781205,cat: cat_choppy(conf=0.00)
09:50:35,01:27:15,1735781235,ACCEPTED: SHORT vol=39 fm=33.0 z=-0.68
09:50:35,01:27:30,1735781250,ACCEPTED: LONG vol=21 fm=8.3 z=-0.79
09:50:35,01:27:45,1735781265,ACCEPTED: SHORT vol=5 fm=0.9 z=-0.39
09:50:35,01:28:45,1735781325,cat: cat_choppy(conf=0.64)
09:50:35,01:30:00,1735781400,cat: cat_choppy(conf=0.87)
09:50:35,01:30:15,1735781415,cat: cat_choppy(conf=0.93)
09:50:35,01:30:30,1735781430,cat: cat_choppy(conf=0.92)
09:50:35,01:30:45,1735781445,cat: cat_choppy(conf=0.89)
09:50:35,01:32:30,1735781550,ACCEPTED: LONG vol=32 fm=11.7 z=1.24
09:50:35,01:32:45,1735781565,ACCEPTED: SHORT vol=12 fm=0.0 z=1.13
09:50:35,01:33:00,1735781580,ACCEPTED: SHORT vol=18 fm=0.0 z=1.00
09:50:35,01:33:30,1735781610,cat: cat_choppy(conf=0.73)
09:50:35,01:34:45,1735781685,cat: cat_choppy(conf=0.00)
09:50:35,01:35:00,1735781700,cat: cat_choppy(conf=0.00)
09:50:35,01:35:45,1735781745,ACCEPTED: SHORT vol=16 fm=8.2 z=-0.37
09:50:35,01:37:30,1735781850,ACCEPTED: LONG vol=65 fm=40.3 z=1.37
09:50:35,01:37:45,1735781865,ACCEPTED: SHORT vol=27 fm=5.9 z=1.21
09:50:35,01:38:00,1735781880,ACCEPTED: LONG vol=36 fm=9.1 z=0.68
09:50:35,01:38:15,1735781895,ACCEPTED: SHORT vol=29 fm=6.0 z=0.57
09:50:35,01:38:30,1735781910,ACCEPTED: LONG vol=12 fm=0.8 z=0.18
09:50:35,01:39:30,1735781970,cat: cat_choppy(conf=0.70)
09:50:35,01:39:45,1735781985,cat: cat_choppy(conf=0.00)
09:50:35,01:40:45,1735782045,ACCEPTED: LONG vol=19 fm=3.3 z=-1.76
09:50:35,01:41:15,1735782075,ACCEPTED: SHORT vol=20 fm=8.2 z=-1.15
09:50:35,01:41:30,1735782090,ACCEPTED: SHORT vol=19 fm=10.8 z=-0.53
09:50:35,01:42:00,1735782120,ACCEPTED: LONG vol=20 fm=8.3 z=-0.03
09:50:35,01:42:15,1735782135,ACCEPTED: LONG vol=18 fm=1.1 z=-0.03
09:50:35,01:42:45,1735782165,cat: cat_choppy(conf=0.00)
09:50:35,01:43:15,1735782195,ACCEPTED: SHORT vol=6 fm=3.2 z=-0.14
09:50:35,01:43:45,1735782225,ACCEPTED: LONG vol=11 fm=5.6 z=-1.01
09:50:35,01:44:00,1735782240,ACCEPTED: LONG vol=33 fm=2.4 z=-0.80
09:50:35,01:44:15,1735782255,cat: cat_choppy(conf=0.00)
09:50:35,01:44:30,1735782270,cat: cat_choppy(conf=0.00)
09:50:35,01:45:15,1735782315,ACCEPTED: SHORT vol=6 fm=6.9 z=-0.11
09:50:35,01:45:45,1735782345,cat: cat_choppy(conf=0.64)
09:50:35,01:46:00,1735782360,cat: cat_choppy(conf=0.64)
09:50:35,01:46:15,1735782375,cat: cat_choppy(conf=0.64)
09:50:35,01:46:30,1735782390,cat: cat_choppy(conf=0.66)
09:50:35,01:48:45,1735782525,ACCEPTED: SHORT vol=7 fm=0.6 z=0.70
09:50:35,01:49:00,1735782540,cat: cat_choppy(conf=0.87)
09:50:35,01:49:30,1735782570,cat: cat_choppy(conf=0.85)
09:50:35,01:49:45,1735782585,cat: cat_choppy(conf=0.83)
09:50:35,01:50:00,1735782600,cat: cat_choppy(conf=0.83)
09:50:35,01:50:15,1735782615,cat: cat_choppy(conf=0.83)
09:50:35,01:50:30,1735782630,cat: cat_choppy(conf=0.83)
09:50:35,01:50:45,1735782645,ACCEPTED: LONG vol=31 fm=30.3 z=0.22
09:50:35,01:51:00,1735782660,ACCEPTED: LONG vol=12 fm=3.4 z=-0.06
09:50:35,01:51:30,1735782690,ACCEPTED: SHORT vol=32 fm=18.9 z=1.57
09:50:35,01:52:15,1735782735,ACCEPTED: LONG vol=19 fm=14.5 z=1.01
09:50:35,01:52:45,1735782765,ACCEPTED: LONG vol=32 fm=12.1 z=0.79
09:50:35,01:53:00,1735782780,ACCEPTED: SHORT vol=34 fm=10.6 z=0.73
09:50:35,01:53:15,1735782795,ACCEPTED: LONG vol=9 fm=3.5 z=0.05
09:50:35,01:53:45,1735782825,ACCEPTED: SHORT vol=18 fm=6.6 z=-0.08
09:50:35,01:54:15,1735782855,cat: cat_choppy(conf=0.80)
09:50:35,01:54:30,1735782870,cat: cat_choppy(conf=0.74)
09:50:35,01:54:45,1735782885,cat: cat_choppy(conf=0.67)
09:50:35,01:55:00,1735782900,cat: cat_choppy(conf=0.62)
09:50:35,01:55:45,1735782945,cat: cat_choppy(conf=0.00)
09:50:35,01:56:00,1735782960,cat: cat_choppy(conf=0.00)
09:50:35,01:56:30,1735782990,cat: cat_choppy(conf=0.00)
09:50:35,01:56:45,1735783005,cat: cat_choppy(conf=0.00)
09:50:35,01:57:15,1735783035,cat: cat_choppy(conf=0.00)
09:50:35,01:57:45,1735783065,cat: cat_choppy(conf=0.00)
09:50:35,01:58:15,1735783095,cat: cat_choppy(conf=0.62)
09:50:35,01:58:30,1735783110,cat: cat_choppy(conf=0.67)
09:50:35,01:58:45,1735783125,cat: cat_choppy(conf=0.71)
09:50:35,01:59:15,1735783155,cat: cat_choppy(conf=0.83)
09:50:35,02:00:45,1735783245,ACCEPTED: SHORT vol=4 fm=2.4 z=1.36
09:50:35,02:01:30,1735783290,ACCEPTED: LONG vol=15 fm=10.0 z=1.44
09:50:35,02:01:45,1735783305,ACCEPTED: SHORT vol=12 fm=8.9 z=1.71
09:50:35,02:03:00,1735783380,ACCEPTED: SHORT vol=8 fm=5.5 z=-0.24
09:50:35,02:03:30,1735783410,cat: cat_choppy(conf=0.00)
09:50:35,02:04:00,1735783440,cat: cat_choppy(conf=0.00)
09:50:35,02:04:15,1735783455,ACCEPTED: LONG vol=7 fm=4.6 z=-0.41
