timestamp,price,z,vr,vel,in_pos,direction,tier,bars_held,pnl,peak,contracts,event
1776140570,25591.25,3.5935,0.9256,14.00,1,short,FADE_CALM,2,-2.0,2.0,1,
1776140575,25591.50,3.5935,0.9256,14.00,1,short,FADE_CALM,2,-2.5,2.0,1,
1776140520,25589.75,3.5935,0.9256,14.00,1,short,FADE_CALM,2,1.0,2.0,1,
1776140580,25591.75,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-3.0,2.0,1,
1776140585,25592.00,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-3.5,2.0,1,
1776140590,25592.50,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-4.5,2.0,1,
1776140595,25592.50,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-4.5,2.0,1,
1776140600,25590.75,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-1.0,2.0,1,
1776140605,25590.50,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-0.5,2.0,1,
1776140610,25590.00,3.5935,0.8712,14.00,1,short,FADE_CALM,3,0.5,2.0,1,
1776140615,25588.50,3.5935,0.8712,14.00,1,short,FADE_CALM,3,3.5,3.5,1,
1776140620,25588.00,3.5935,0.8712,14.00,1,short,FADE_CALM,3,4.5,4.5,1,
1776140625,25588.25,3.5935,0.8712,14.00,1,short,FADE_CALM,3,4.0,4.5,1,
1776140630,25588.00,3.5935,0.8712,14.00,1,short,FADE_CALM,3,4.5,4.5,1,
1776140580,25591.75,3.5935,0.8712,14.00,1,short,FADE_CALM,3,-3.0,4.5,1,
1776140640,25588.50,3.5935,0.7880,14.00,1,short,FADE_CALM,4,3.5,4.5,1,
1776140645,25588.75,3.5935,0.7880,14.00,1,short,FADE_CALM,4,3.0,4.5,1,
1776140650,25589.00,3.5935,0.7880,14.00,1,short,FADE_CALM,4,2.5,4.5,1,
1776140655,25588.75,3.5935,0.7880,14.00,1,short,FADE_CALM,4,3.0,4.5,1,
1776140660,25589.25,3.5935,0.7880,14.00,1,short,FADE_CALM,4,2.0,4.5,1,
1776140675,25589.00,3.5935,0.7880,14.00,1,short,FADE_CALM,4,2.5,4.5,1,
1776140680,25589.25,3.5935,0.7880,14.00,1,short,FADE_CALM,4,2.0,4.5,1,
1776140685,25589.25,3.5935,0.7880,14.00,1,short,FADE_CALM,4,2.0,4.5,1,
1776140690,25590.75,3.5935,0.7880,14.00,1,short,FADE_CALM,4,-1.0,4.5,1,
1776140695,25590.75,3.5935,0.7880,14.00,1,short,FADE_CALM,4,-1.0,4.5,1,
1776140640,25588.50,3.5935,0.7880,14.00,1,short,FADE_CALM,4,3.5,4.5,1,
1776140700,25591.00,3.5935,0.6009,14.00,1,short,FADE_CALM,5,-1.5,4.5,1,
1776140705,25591.00,3.5935,0.6009,14.00,1,short,FADE_CALM,5,-1.5,4.5,1,
1776140710,25590.25,3.5935,0.6009,14.00,1,short,FADE_CALM,5,0.0,4.5,1,
1776140715,25590.25,3.5935,0.6009,14.00,1,short,FADE_CALM,5,0.0,4.5,1,
1776140720,25590.25,3.5935,0.6009,14.00,1,short,FADE_CALM,5,0.0,4.5,1,
1776140725,25591.00,3.5935,0.6009,14.00,1,short,FADE_CALM,5,-1.5,4.5,1,
1776140730,25591.50,3.5935,0.6009,14.00,1,short,FADE_CALM,5,-2.5,4.5,1,
