timestamp,price,bars_60s,peaks_det,peaks_skip,peaks_entered,position,pending_orders,session_pnl,session_trades
00:00:19,23856.00,86,2,0,18,short,-37.00,17
00:01:19,23841.50,78,2,0,18,short,-37.00,17
00:02:19,23840.00,80,2,0,18,short,-37.00,17
00:03:20,23842.00,81,2,0,18,flat,-4.00,18
00:04:21,23854.25,80,2,2,18,flat,-4.00,18
00:05:21,23868.25,80,2,2,18,flat,-4.00,18
00:06:22,23868.50,82,2,2,18,flat,-4.00,18
00:07:22,23883.25,79,2,2,18,flat,-4.00,18
00:08:23,23889.50,81,2,0,19,short,-4.00,18
00:09:24,23884.75,81,2,0,19,short,-4.00,18
00:10:24,23885.25,79,2,0,20,long,29.50,19
00:11:24,23906.75,79,2,0,20,long,29.50,19
00:12:25,23910.50,83,2,0,20,long,29.50,19
00:13:25,23897.75,77,2,0,21,short,73.50,20
00:14:25,23895.25,80,2,0,22,long,102.00,21
00:15:26,23891.50,79,2,0,22,long,102.00,21
00:16:27,23873.50,81,2,0,22,long,102.00,21
00:17:28,23889.00,78,2,0,22,long,102.00,21
00:18:29,23879.50,80,2,0,22,flat,88.00,22
00:19:29,23879.00,79,2,2,22,flat,88.00,22
00:20:30,23871.75,83,2,2,22,flat,88.00,22
00:21:30,23859.75,80,2,0,24,short,87.50,23
00:22:31,23842.25,80,2,0,25,long,91.50,24
00:23:31,23803.75,79,2,0,25,long,91.50,24
00:24:32,23805.00,82,2,0,25,long,91.50,24
00:25:33,23796.75,81,2,0,25,long,91.50,24
00:26:34,23802.75,79,2,1,25,flat,-9.50,25
00:27:35,23805.25,83,2,2,25,flat,-9.50,25
00:28:36,23778.50,80,2,2,25,flat,-9.50,25
00:29:36,23794.75,80,2,2,25,flat,-9.50,25
00:30:37,23801.75,84,2,2,25,flat,-9.50,25
00:31:37,23823.50,79,2,2,25,flat,-9.50,25
00:32:37,23808.25,80,2,2,25,flat,-9.50,25
00:33:37,23804.00,80,2,2,25,flat,-9.50,25
00:34:38,23809.50,81,2,2,25,flat,-9.50,25
00:35:39,23791.75,80,2,2,25,flat,-9.50,25
00:36:40,23814.00,82,2,2,25,flat,-9.50,25
00:37:40,23816.00,78,2,2,25,flat,-9.50,25
00:38:41,23816.50,78,2,2,25,flat,-9.50,25
00:39:41,23823.50,81,2,2,25,flat,-9.50,25
00:40:42,23806.75,82,2,2,25,flat,-9.50,25
00:41:43,23809.25,77,2,2,25,flat,-9.50,25
00:42:43,23809.75,80,2,2,25,flat,-9.50,25
00:43:44,23815.25,79,2,2,25,flat,-9.50,25
00:44:45,23835.00,80,2,1,26,flat,-29.00,26
00:45:46,23851.75,85,2,2,26,flat,-29.00,26
00:46:47,23861.50,81,2,1,27,flat,-50.00,27
00:47:47,23864.25,80,2,2,27,flat,-50.00,27
00:48:48,23877.50,80,2,2,27,flat,-50.00,27
00:49:49,23860.50,80,2,2,27,flat,-50.00,27
00:50:49,23853.25,80,2,1,28,long,-50.00,27
00:51:49,23852.25,78,2,0,28,long,-50.00,27
00:52:50,23839.50,80,2,0,28,long,-50.00,27
00:53:50,23833.00,81,2,1,28,flat,-77.00,28
00:54:51,23832.25,79,2,2,28,flat,-77.00,28
00:55:52,23833.00,79,2,2,28,flat,-77.00,28
00:56:52,23841.75,81,2,2,28,flat,-77.00,28
00:57:53,23830.75,79,2,2,28,flat,-77.00,28
00:58:53,23827.00,79,2,2,28,flat,-77.00,28
