timestamp,price,z,vr,vel,in_pos,direction,tier,bars_held,pnl,peak,contracts,event
1776234030,25979.25,-0.6940,0.3154,2.25,1,short,RIDE_AGAINST,0,6.5,0.5,1,
1776234035,25980.25,-0.6940,0.3154,2.25,1,short,RIDE_AGAINST,0,5.0,0.5,1,
1776234040,25978.50,-0.6940,0.3154,2.25,1,short,RIDE_AGAINST,0,5.0,2.0,1,
1776234050,25977.50,-0.6940,0.3154,2.25,1,short,RIDE_AGAINST,0,3.0,4.0,1,
1776234055,25977.00,-0.6940,0.3154,2.25,1,short,RIDE_AGAINST,0,1.5,5.0,1,
1776234060,25977.00,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,3.0,5.0,1,
1776234065,25977.00,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,2.5,5.0,1,
1776234070,25977.25,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,4.0,5.0,1,
1776234075,25978.00,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,2.5,5.0,1,
1776234080,25977.25,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,3.0,5.0,1,
1776234085,25976.75,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,3.5,5.5,1,
1776234090,25978.50,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,5.0,5.5,1,
1776234095,25978.75,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,6.0,5.5,1,
1776234100,25979.00,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,5.0,5.5,1,
1776234105,25979.00,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,3.5,5.5,1,
1776234110,25977.75,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,5.5,5.5,1,
1776234115,25978.75,-0.6940,0.3452,2.25,1,short,RIDE_AGAINST,1,5.5,5.5,1,
1776234120,25978.25,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,5.5,5.5,1,
1776234125,25978.50,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,4.5,5.5,1,
1776234130,25978.25,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,4.5,5.5,1,
1776234135,25978.00,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,5.5,5.5,1,
1776234140,25978.25,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,5.5,5.5,1,
1776234145,25979.75,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,7.5,5.5,1,
1776234150,25980.50,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,7.5,5.5,1,
1776234155,25979.50,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,7.5,5.5,1,
1776234160,25979.25,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,7.5,5.5,1,
1776234165,25979.75,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,9.0,5.5,1,
1776234170,25980.00,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,9.0,5.5,1,
1776234175,25980.00,-0.6940,0.3953,2.25,1,short,RIDE_AGAINST,2,8.0,5.5,1,
1776234180,25979.25,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,5.0,5.5,1,
1776234185,25978.50,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,5.0,5.5,1,
1776234190,25977.75,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,3.0,5.5,1,
1776234195,25978.75,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,5.0,5.5,1,
1776234200,25978.50,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,7.5,5.5,1,
1776234205,25979.75,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,8.0,5.5,1,
1776234210,25980.00,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,10.0,5.5,1,
1776234215,25980.50,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,8.0,5.5,1,
1776234220,25980.00,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,6.0,5.5,1,
1776234225,25979.25,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,6.5,5.5,1,
1776234230,25979.25,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,5.5,5.5,1,
1776234235,25978.75,-0.6940,0.4681,2.25,1,short,RIDE_AGAINST,3,5.0,5.5,1,
1776234240,25978.50,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,4.0,5.5,1,
1776234245,25978.00,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,2.0,5.5,1,
1776234250,25977.00,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,2.0,5.5,1,
1776234255,25977.00,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,-0.5,5.5,1,
1776234260,25975.50,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,-1.5,8.0,1,
1776234265,25975.25,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,3.0,8.5,1,
1776234270,25977.25,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,1.5,8.5,1,
1776234275,25977.25,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,5.0,8.5,1,
1776234280,25978.00,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,3.0,8.5,1,
1776234285,25977.50,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,3.5,8.5,1,
1776234290,25977.75,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,3.5,8.5,1,
1776234295,25977.00,-0.6940,0.4775,2.25,1,short,RIDE_AGAINST,4,3.5,8.5,1,
1776234300,25977.75,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,6.0,8.5,1,
1776234305,25978.75,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,5.0,8.5,1,
1776234310,25978.50,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,4.0,8.5,1,
1776234315,25978.00,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,5.0,8.5,1,
1776234325,25977.75,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,4.5,8.5,1,
1776234330,25978.25,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,8.5,8.5,1,
1776234335,25980.25,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,8.0,8.5,1,
1776234340,25980.00,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,9.0,8.5,1,
1776234345,25980.50,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,8.0,8.5,1,
1776234350,25980.00,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,8.5,8.5,1,
1776234355,25980.25,-0.6940,0.4310,2.25,1,short,RIDE_AGAINST,5,6.5,8.5,1,
1776234360,25979.25,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,8.0,8.5,1,
1776234365,25978.75,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,5.5,8.5,1,
1776234370,25978.75,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,10.0,8.5,1,
1776234375,25981.25,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,14.0,8.5,1,
1776234380,25983.00,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,13.0,8.5,1,
1776234385,25983.00,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,13.0,8.5,1,
1776234390,25982.50,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,12.0,8.5,1,
1776234395,25982.00,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,9.5,8.5,1,
1776234400,25980.50,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,11.0,8.5,1,
1776234405,25981.50,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,10.5,8.5,1,
1776234410,25981.25,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,9.0,8.5,1,
1776234415,25980.50,-0.6940,0.4152,2.25,1,short,RIDE_AGAINST,6,9.0,8.5,1,
1776234420,25980.50,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,9.0,8.5,1,
1776234425,25980.25,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,10.5,8.5,1,
1776234430,25981.25,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,11.0,8.5,1,
1776234435,25981.50,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,11.0,8.5,1,
1776234440,25981.00,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,11.5,8.5,1,
1776234445,25981.00,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,10.0,8.5,1,
1776234450,25981.00,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,10.0,8.5,1,
1776234455,25981.00,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,11.0,8.5,1,
1776234460,25981.50,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,12.5,8.5,1,
1776234465,25982.25,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,12.5,8.5,1,
1776234470,25982.00,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,13.0,8.5,1,
1776234475,25980.75,-0.6940,0.3888,2.25,1,short,RIDE_AGAINST,7,10.0,8.5,1,
1776234480,25981.00,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,11.0,8.5,1,
1776234485,25981.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,11.0,8.5,1,
1776234490,25981.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,9.5,8.5,1,
1776234495,25980.75,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,13.0,8.5,1,
1776234500,25982.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,13.0,8.5,1,
1776234505,25982.00,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,12.0,8.5,1,
1776234510,25981.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,11.0,8.5,1,
1776234515,25981.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,11.0,8.5,1,
1776234520,25982.75,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,12.5,8.5,1,
1776234525,25982.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,13.0,8.5,1,
1776234530,25981.00,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,13.0,8.5,1,
1776234535,25982.50,-0.6940,0.3141,2.25,1,short,RIDE_AGAINST,8,13.0,8.5,1,
1776234540,25982.00,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,12.5,8.5,1,
1776234545,25983.25,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,14.5,8.5,1,
1776234550,25982.25,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,12.5,8.5,1,
1776234555,25981.75,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,10.5,8.5,1,
1776234560,25981.25,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,10.5,8.5,1,
1776234565,25980.75,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,12.0,8.5,1,
1776234570,25981.50,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,11.0,8.5,1,
1776234575,25982.25,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,12.5,8.5,1,
1776234580,25982.25,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,13.0,8.5,1,
1776234585,25982.50,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,13.0,8.5,1,
1776234590,25982.00,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,11.5,8.5,1,
1776234595,25982.50,-0.6940,0.3653,2.25,1,short,RIDE_AGAINST,9,13.0,8.5,1,
1776234600,25983.25,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,13.0,8.5,1,
1776234605,25982.75,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,15.0,8.5,1,
1776234610,25985.50,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,20.0,8.5,1,
1776234615,25987.25,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,26.5,8.5,1,
1776234620,25990.50,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,28.0,8.5,1,
1776234625,25990.00,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,25.5,8.5,1,
1776234630,25988.25,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,26.0,8.5,1,
1776234635,25989.50,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,26.5,8.5,1,
1776234640,25989.50,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,26.0,8.5,1,
1776234645,25988.75,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,24.0,8.5,1,
1776234650,25988.50,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,26.5,8.5,1,
1776234655,25989.00,-0.6940,0.4285,2.25,1,short,RIDE_AGAINST,10,26.0,8.5,1,
1776234660,25989.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,25.0,8.5,1,
1776234665,25988.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,21.0,8.5,1,
1776234670,25985.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,15.5,8.5,1,
1776234675,25984.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,18.5,8.5,1,
1776234680,25986.00,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,20.0,8.5,1,
1776234685,25987.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,21.0,8.5,1,
1776234690,25987.50,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,22.5,8.5,1,
1776234695,25987.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,24.0,8.5,1,
1776234700,25988.00,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,23.5,8.5,1,
1776234705,25988.50,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,26.5,8.5,1,
1776234710,25989.25,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,27.5,8.5,1,
1776234715,25989.50,-0.6940,0.6830,2.25,1,short,RIDE_AGAINST,11,26.5,8.5,1,
1776234720,25992.75,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,29.5,8.5,1,
1776234725,25990.00,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,29.0,8.5,1,
1776234730,25990.00,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,28.0,8.5,1,
1776234735,25989.25,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,27.0,8.5,1,
1776234740,25988.75,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,23.5,8.5,1,
1776234745,25988.50,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,23.5,8.5,1,
1776234750,25987.75,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,22.5,8.5,1,
1776234755,25987.50,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,22.0,8.5,1,
1776234760,25987.50,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,22.5,8.5,1,
1776234765,25986.25,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,20.5,8.5,1,
1776234770,25986.25,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,21.0,8.5,1,
1776234775,25985.75,-0.6940,0.8185,2.25,1,short,RIDE_AGAINST,12,19.5,8.5,1,
1776234780,25986.25,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,20.0,8.5,1,
1776234785,25988.50,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,24.5,8.5,1,
1776234790,25990.75,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,28.0,8.5,1,
1776234795,25989.75,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,28.0,8.5,1,
1776234800,25990.00,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,27.0,8.5,1,
1776234805,25990.25,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,29.5,8.5,1,
1776234810,25991.00,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,31.5,8.5,1,
1776234815,25991.25,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,28.0,8.5,1,
1776234820,25990.75,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,29.0,8.5,1,
1776234825,25989.75,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,27.5,8.5,1,
1776234830,25989.75,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,27.0,8.5,1,
1776234835,25989.50,-0.6940,0.8354,2.25,1,short,RIDE_AGAINST,13,27.0,8.5,1,
1776234840,25990.50,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,25.0,8.5,1,
1776234845,25988.25,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,26.0,8.5,1,
1776234850,25989.00,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,25.5,8.5,1,
1776234855,25989.00,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,25.0,8.5,1,
1776234860,25989.00,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,26.0,8.5,1,
1776234865,25988.25,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,24.5,8.5,1,
1776234870,25987.25,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,23.5,8.5,1,
1776234875,25987.00,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,21.0,8.5,1,
1776234880,25987.25,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,25.0,8.5,1,
1776234885,25987.50,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,21.5,8.5,1,
1776234890,25986.75,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,22.0,8.5,1,
1776234895,25987.00,-0.6940,0.8487,2.25,1,short,RIDE_AGAINST,14,23.0,8.5,1,
1776234900,25987.00,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,23.0,8.5,1,
1776234905,25986.25,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,19.0,8.5,1,
1776234910,25985.50,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,24.0,8.5,1,
1776234915,25988.00,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,23.5,8.5,1,
1776234920,25987.75,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,24.5,8.5,1,
1776234925,25988.25,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,24.5,8.5,1,
1776234930,25988.50,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,21.0,8.5,1,
1776234935,25986.50,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,21.0,8.5,1,
1776234940,25987.75,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,24.0,8.5,1,
1776234945,25987.25,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,22.5,8.5,1,
1776234950,25986.75,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,21.0,8.5,1,
1776234955,25986.50,-0.6940,0.7180,2.25,1,short,RIDE_AGAINST,15,24.0,8.5,1,
1776234960,25988.00,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,25.0,8.5,1,
1776234965,25988.25,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,26.5,8.5,1,
1776234970,25988.75,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,25.5,8.5,1,
1776234975,25989.00,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,27.0,8.5,1,
1776234980,25989.50,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,31.0,8.5,1,
1776234985,25992.00,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,33.0,8.5,1,
1776234990,25991.75,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,30.5,8.5,1,
1776234995,25991.25,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,32.0,8.5,1,
1776235000,25991.75,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,33.0,8.5,1,
1776235005,25991.75,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,33.0,8.5,1,
1776235010,25992.75,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,33.0,8.5,1,
1776235015,25992.50,-0.6940,0.6488,2.25,1,short,RIDE_AGAINST,16,33.5,8.5,1,
1776235020,25991.25,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,29.5,8.5,1,
1776235025,25991.25,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,30.5,8.5,1,
1776235030,25991.50,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,38.0,8.5,1,
1776235035,25995.00,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,38.0,8.5,1,
1776235040,25994.75,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,36.5,8.5,1,
1776235045,25995.00,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,35.0,8.5,1,
1776235050,25993.25,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,34.5,8.5,1,
1776235055,25993.25,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,34.5,8.5,1,
1776235060,25993.00,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,34.5,8.5,1,
1776235065,25993.25,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,35.5,8.5,1,
1776235070,25993.75,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,34.5,8.5,1,
1776235075,25993.25,-0.6940,0.6451,2.25,1,short,RIDE_AGAINST,17,33.5,8.5,1,
1776235080,25992.75,-0.6940,0.5978,2.25,1,short,RIDE_AGAINST,18,35.0,8.5,1,
1776235085,25993.00,-0.6940,0.5978,2.25,1,short,RIDE_AGAINST,18,36.0,8.5,1,
1776235090,25995.00,-0.6940,0.5978,2.25,1,short,RIDE_AGAINST,18,36.5,8.5,1,
1776235095,25993.25,-0.6940,0.5978,2.25,1,short,RIDE_AGAINST,18,36.5,8.5,1,
1776235100,25994.25,-0.6940,0.5978,2.25,1,short,RIDE_AGAINST,18,41.0,8.5,1,
1776235105,25996.50,-0.6940,0.5978,2.25,1,short,RIDE_AGAINST,18,41.0,8.5,1,
