timestamp,price,z,vr,vel,in_pos,direction,tier,bars_held,pnl,peak,contracts,event
1776652305,26693.50,-0.6032,0.4848,-0.75,1,long,FADE_CALM,1,-9.0,1.5,1,
1776652310,26693.25,-0.6032,0.4848,-0.75,1,long,FADE_CALM,1,-9.5,1.5,1,
1776652315,26694.25,-0.6032,0.4848,-0.75,1,long,FADE_CALM,1,-9.5,1.5,1,
1776652320,26694.00,-1.4163,0.3973,-3.00,1,long,FADE_CALM,1,-8.0,1.5,1,
1776652325,26694.25,-1.4163,0.3973,-3.00,1,long,FADE_CALM,1,-7.5,1.5,1,
1776652330,26694.50,-1.4163,0.3973,-3.00,1,long,FADE_CALM,2,-8.5,1.5,1,
1776652335,26693.50,-1.4163,0.3973,-3.00,1,long,FADE_CALM,2,-10.0,1.5,1,
1776652340,26692.75,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652345,26694.25,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652350,26694.25,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652355,26695.25,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652360,26695.25,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652365,26694.50,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652370,26693.75,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652375,26694.50,-1.4163,0.3973,-3.00,0,,,0,0.0,0.0,0,
1776652380,26695.00,-1.0835,0.3697,0.25,0,,,0,0.0,0.0,0,ENTRY_FADE_CALM
1776652385,26694.50,-1.0835,0.3697,0.25,1,long,FADE_CALM,-1,-1.0,0.0,1,
1776652390,26695.00,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,1.5,0.0,1,
1776652395,26695.25,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,0.0,0.0,1,
1776652400,26695.25,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,1.5,0.0,1,
1776652405,26695.75,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,2.5,1.0,1,
1776652410,26697.00,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,3.5,3.5,1,
1776652415,26697.00,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,3.5,3.5,1,
1776652420,26696.50,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,2.0,3.5,1,
1776652425,26696.75,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,3.5,3.5,1,
1776652430,26696.75,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,3.0,3.5,1,
1776652435,26697.00,-1.0835,0.3697,0.25,1,long,FADE_CALM,0,4.5,3.5,1,
1776652440,26697.00,-0.1435,0.3729,2.50,1,long,FADE_CALM,0,3.0,3.5,1,
1776652445,26697.00,-0.1435,0.3729,2.50,1,long,FADE_CALM,0,3.5,3.5,1,
1776652450,26698.00,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,6.0,5.5,1,
1776652455,26698.25,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,6.0,6.0,1,
1776652460,26698.00,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,4.0,6.0,1,
1776652465,26697.25,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,4.0,6.0,1,
1776652470,26698.00,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,6.0,6.0,1,
1776652475,26698.25,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,2.5,6.0,1,
1776652480,26696.75,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,4.0,6.0,1,
1776652485,26697.25,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,4.5,6.0,1,
1776652490,26697.50,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,3.5,6.0,1,
1776652495,26697.00,-0.1435,0.3729,2.50,1,long,FADE_CALM,1,3.0,6.0,1,
1776652500,26696.75,0.0269,0.3530,0.00,1,long,FADE_CALM,1,4.0,6.0,1,CHAIN_ENTRY_RIDE_AGAINST
1776652505,26697.25,0.0269,0.3530,0.00,1,long,FADE_CALM,1,4.0,6.0,2,
1776652510,26697.50,0.0269,0.3530,0.00,1,long,FADE_CALM,2,5.0,6.0,2,
1776652515,26697.50,0.0269,0.3530,0.00,1,long,FADE_CALM,2,2.0,6.0,2,
1776652520,26697.25,0.0269,0.3530,0.00,1,long,FADE_CALM,2,-2.0,6.0,2,
1776652525,26696.75,0.0269,0.3530,0.00,1,long,FADE_CALM,2,3.0,6.0,2,
1776652530,26697.00,0.0269,0.3530,0.00,1,long,FADE_CALM,2,-1.0,6.0,2,
1776652535,26696.00,0.0269,0.3530,0.00,1,long,FADE_CALM,2,-1.0,6.0,2,
1776652540,26696.00,0.0269,0.3530,0.00,1,long,FADE_CALM,2,-1.0,6.0,2,
1776652545,26696.25,0.0269,0.3530,0.00,1,long,FADE_CALM,2,0.0,6.0,2,
1776652555,26696.75,0.0269,0.3530,0.00,1,long,FADE_CALM,2,3.0,6.0,2,
1776652560,26696.75,0.1176,0.2265,-0.25,1,long,FADE_CALM,2,5.0,6.0,2,CHAIN_ENTRY_RIDE_AGAINST
1776652565,26697.50,0.1176,0.2265,-0.25,1,long,FADE_CALM,2,8.0,6.0,3,
1776652570,26697.75,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,2.0,6.0,3,
1776652575,26697.25,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-7.0,6.0,3,
1776652580,26696.50,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-4.0,6.0,3,
1776652585,26696.50,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-4.0,6.0,3,
1776652590,26696.25,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-7.0,6.0,3,
1776652595,26695.75,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-8.5,6.0,3,
1776652600,26695.50,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-8.5,6.0,3,
1776652605,26696.25,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-2.5,6.0,3,
1776652610,26696.50,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-2.5,6.0,3,
1776652615,26696.00,0.1176,0.2265,-0.25,1,long,FADE_CALM,3,-5.5,6.0,3,
1776652620,26696.00,-0.1300,0.2186,-0.75,1,long,FADE_CALM,3,-4.0,6.0,3,EXIT_fade_oscillation_center
1776652625,26696.25,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652635,26695.75,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652640,26696.25,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652645,26696.25,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652650,26698.25,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652655,26697.75,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652660,26698.25,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652665,26697.50,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652670,26698.00,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652675,26697.25,-0.1300,0.2186,-0.75,0,,,0,0.0,0.0,0,
1776652680,26697.25,0.3768,0.2214,1.25,0,,,0,0.0,0.0,0,ENTRY_RIDE_AGAINST
1776652685,26695.50,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,-1,-1.5,0.0,1,
1776652690,26694.75,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-1.5,0.0,1,
1776652695,26694.50,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-2.0,0.0,1,
1776652700,26695.50,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,0.0,0.0,1,
1776652705,26696.25,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-1.5,1.5,1,
1776652710,26694.50,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-1.0,1.5,1,
1776652715,26695.00,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-1.0,1.5,1,
1776652720,26695.50,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-1.5,1.5,1,
1776652725,26695.25,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,-1.0,1.5,1,
1776652730,26695.00,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,0.5,1.5,1,
1776652735,26695.75,0.3768,0.2214,1.25,1,long,RIDE_AGAINST,0,1.0,1.5,1,
1776652740,26695.00,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,0,-1.0,1.5,1,CHAIN_ENTRY_FADE_CALM
1776652745,26694.75,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,0,-1.5,1.5,2,
1776652750,26694.75,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-8.5,1.5,2,
1776652755,26693.50,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-8.5,1.5,2,
1776652760,26693.25,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-10.5,1.5,2,
1776652765,26693.00,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-12.5,1.5,2,
1776652770,26692.50,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-14.5,1.5,2,
1776652775,26692.00,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-18.5,1.5,2,
1776652780,26691.00,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-14.5,1.5,2,
1776652785,26691.25,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-15.5,1.5,2,
1776652790,26691.50,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-13.5,1.5,2,
1776652795,26691.75,-0.2490,0.2126,-1.50,1,long,RIDE_AGAINST,1,-16.5,1.5,2,
1776652800,26692.00,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,1,-12.5,1.5,2,CHAIN_ENTRY_FADE_CALM
1776652805,26690.75,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,1,-18.0,1.5,3,
1776652810,26691.00,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-9.0,1.5,3,
1776652815,26693.00,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-3.0,1.5,3,
1776652820,26693.25,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-12.0,1.5,3,
1776652825,26692.50,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-12.0,1.5,3,
1776652830,26691.75,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-12.0,1.5,3,
1776652835,26692.00,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-12.0,1.5,3,
1776652840,26691.75,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-15.0,1.5,3,
1776652845,26691.25,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-7.5,1.5,3,
1776652850,26691.75,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-13.5,1.5,3,
1776652855,26691.25,-1.5531,0.3030,-4.00,1,long,RIDE_AGAINST,2,-13.5,1.5,3,
1776652860,26691.50,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,2,-9.0,1.5,3,
1776652865,26691.75,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,2,-6.0,1.5,3,
1776652870,26692.50,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-10.5,1.5,3,
1776652875,26691.50,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-15.0,1.5,3,
1776652880,26691.25,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-18.0,1.5,3,
1776652885,26690.75,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-12.0,1.5,3,
1776652890,26691.75,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-7.5,1.5,3,
1776652895,26692.50,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-7.5,1.5,3,
1776652900,26692.50,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-12.0,1.5,3,
1776652905,26692.00,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-10.5,1.5,3,
1776652910,26692.00,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-18.0,1.5,3,
1776652915,26690.75,-1.3663,0.3662,-0.50,1,long,RIDE_AGAINST,3,-18.0,1.5,3,
1776652920,26691.00,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,3,-6.0,1.5,3,
1776652925,26693.25,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,3,-9.0,1.5,3,
1776652930,26692.25,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-3.0,1.5,3,
1776652935,26693.25,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-12.0,1.5,3,
1776652945,26691.75,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-18.0,1.5,3,
1776652950,26690.75,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-18.0,1.5,3,
1776652955,26691.00,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-15.0,1.5,3,
1776652960,26691.00,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-16.5,1.5,3,
1776652965,26691.00,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-18.0,1.5,3,
1776652970,26691.25,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-16.5,1.5,3,
1776652975,26691.00,-1.2583,0.4271,-0.50,1,long,RIDE_AGAINST,4,-18.0,1.5,3,
1776652980,26690.75,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,4,-18.0,1.5,3,
1776652985,26690.75,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,4,-22.5,1.5,3,
1776652990,26690.00,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-19.5,1.5,3,
1776652995,26690.50,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-22.5,1.5,3,
1776653000,26690.00,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-25.5,1.5,3,
1776653005,26689.50,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-22.5,1.5,3,
1776653010,26690.00,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-22.5,1.5,3,
1776653015,26690.00,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-25.5,1.5,3,
1776653020,26689.25,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-24.0,1.5,3,
1776653025,26689.25,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-18.0,1.5,3,
1776653030,26690.75,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-21.0,1.5,3,
1776653035,26690.25,-0.8275,0.4718,0.25,1,long,RIDE_AGAINST,5,-22.5,1.5,3,
1776653040,26690.25,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,5,-15.0,1.5,3,
1776653045,26691.25,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,5,-15.0,1.5,3,
1776653050,26691.25,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-15.0,1.5,3,
1776653055,26690.75,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-19.5,1.5,3,
1776653060,26690.50,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-18.0,1.5,3,
1776653065,26690.75,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-19.5,1.5,3,
1776653070,26690.50,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-22.5,1.5,3,
1776653075,26690.75,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-9.0,1.5,3,
1776653080,26692.50,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-10.5,1.5,3,
1776653085,26692.00,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-3.0,1.5,3,
1776653090,26693.50,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-3.0,1.5,3,
1776653095,26693.50,-0.7578,0.4911,-0.75,1,long,RIDE_AGAINST,6,-6.0,1.5,3,
1776653100,26692.75,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,6,-6.0,1.5,3,
1776653105,26692.75,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,6,-4.5,1.5,3,
1776653110,26693.00,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,-4.5,1.5,3,
1776653115,26693.00,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,-4.5,1.5,3,
1776653120,26692.50,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,-7.5,1.5,3,
1776653125,26694.50,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,1.5,1.5,3,
1776653130,26694.50,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,1.5,1.5,3,
1776653135,26694.00,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,-1.5,1.5,3,
1776653140,26693.50,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,-1.5,1.5,3,
1776653145,26693.75,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,0.0,1.5,3,
1776653150,26695.50,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,10.5,1.5,3,
1776653155,26695.50,1.0777,0.4598,3.25,1,long,RIDE_AGAINST,7,9.0,1.5,3,
1776653160,26695.25,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,7,6.0,1.5,3,
1776653165,26694.75,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,7,6.0,1.5,3,
1776653170,26694.00,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,1.5,1.5,3,
1776653175,26694.25,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-1.5,1.5,3,
1776653180,26693.50,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-1.5,1.5,3,
1776653185,26691.50,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-13.5,1.5,3,
1776653190,26691.25,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-16.5,1.5,3,
1776653195,26691.00,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-16.5,1.5,3,
1776653200,26690.75,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-19.5,1.5,3,
1776653205,26690.25,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-25.5,1.5,3,
1776653210,26689.50,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-25.5,1.5,3,
1776653215,26689.75,1.7369,0.4387,2.00,1,long,RIDE_AGAINST,8,-22.5,1.5,3,
1776653220,26690.00,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,8,-19.5,1.5,3,
1776653225,26690.50,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,8,-16.5,1.5,3,
1776653230,26691.00,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-13.5,1.5,3,
1776653235,26691.50,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-15.0,1.5,3,
1776653240,26691.25,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-15.0,1.5,3,
1776653245,26691.25,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-15.0,1.5,3,
1776653250,26690.50,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-19.5,1.5,3,
1776653255,26689.75,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-24.0,1.5,3,
1776653260,26690.25,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-22.5,1.5,3,
1776653265,26689.00,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-30.0,1.5,3,
1776653270,26688.00,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-39.0,1.5,3,
1776653275,26686.50,-0.8692,0.4404,-5.75,1,long,RIDE_AGAINST,9,-43.5,1.5,3,
1776653280,26686.25,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,9,-43.5,1.5,3,
1776653285,26687.50,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,9,-45.0,1.5,3,
1776653290,26685.50,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-49.5,1.5,3,
1776653295,26685.50,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-49.5,1.5,3,
1776653300,26688.00,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-34.5,1.5,3,
1776653305,26688.50,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-28.5,1.5,3,
1776653310,26689.00,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-28.5,1.5,3,
1776653315,26687.00,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-42.0,1.5,3,
1776653320,26686.75,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-40.5,1.5,3,
1776653325,26687.50,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-39.0,1.5,3,
1776653330,26687.25,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-37.5,1.5,3,
1776653335,26687.50,-1.7109,0.4563,-3.25,1,long,RIDE_AGAINST,10,-37.5,1.5,3,
1776653340,26687.75,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,10,-36.0,1.5,3,
1776653345,26687.75,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,10,-36.0,1.5,3,
1776653350,26687.00,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-40.5,1.5,3,
1776653355,26688.00,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-34.5,1.5,3,
1776653360,26688.25,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-36.0,1.5,3,
1776653365,26688.00,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-36.0,1.5,3,
1776653370,26687.25,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-33.0,1.5,3,
1776653375,26688.25,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-33.0,1.5,3,
1776653380,26688.25,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-33.0,1.5,3,
1776653385,26688.50,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-33.0,1.5,3,
1776653390,26688.25,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-33.0,1.5,3,
1776653395,26688.50,-0.7897,0.4242,1.00,1,long,RIDE_AGAINST,11,-31.5,1.5,3,
1776653400,26688.50,-0.0562,0.4318,1.00,1,long,RIDE_AGAINST,11,-33.0,1.5,3,EXIT_fade_mean_reached
1776653405,26688.25,-0.0562,0.4318,1.00,0,,,0,-37.5,0.0,0,
1776653410,26688.75,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653415,26688.75,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653420,26688.75,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653425,26689.00,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653430,26690.25,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653435,26691.00,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653440,26690.75,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653445,26690.50,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653450,26691.00,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653455,26691.00,-0.0562,0.4318,1.00,0,,,0,0.0,0.0,0,
1776653460,26691.00,1.0690,0.4354,2.50,0,,,0,0.0,0.0,0,ENTRY_RIDE_AGAINST
1776653465,26692.50,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,-1,0.5,0.5,1,
1776653470,26691.50,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-2.5,0.5,1,
1776653475,26691.00,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-2.5,0.5,1,
1776653480,26691.75,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-1.0,0.5,1,
1776653485,26691.25,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-2.0,0.5,1,
1776653490,26688.75,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-7.5,0.5,1,
1776653495,26688.00,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-7.5,0.5,1,
1776653500,26688.50,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-6.5,0.5,1,
1776653505,26689.00,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-6.5,0.5,1,
1776653510,26688.25,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-8.0,0.5,1,
1776653515,26688.25,1.0690,0.4354,2.50,1,long,RIDE_AGAINST,0,-8.0,0.5,1,
1776653520,26687.75,0.0177,0.4475,-2.75,1,long,RIDE_AGAINST,0,-8.0,0.5,1,
