timestamp,price,z,vr,vel,in_pos,direction,tier,bars_held,pnl,peak,contracts,event
1776311210,26448.75,3.9523,2.2051,428.25,1,long,MTF_BREAKOUT,1,3.5,3.5,1,
1776311215,26449.00,3.9523,2.2051,428.25,1,long,MTF_BREAKOUT,1,2.5,4.0,1,
1776311220,26448.25,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,1,3.5,4.0,1,
1776311225,26448.75,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,1,4.0,4.0,1,
1776311230,26449.25,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,6.5,4.5,1,
1776311235,26449.25,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.0,4.5,1,
1776311240,26449.00,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.0,4.5,1,
1776311245,26449.00,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.5,4.5,1,
1776311250,26449.25,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.0,4.5,1,
1776311255,26449.00,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.0,4.5,1,
1776311260,26449.00,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.0,4.5,1,
1776311265,26448.50,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,3.5,4.5,1,
1776311270,26448.75,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,4.0,4.5,1,
1776311275,26449.25,3.9523,2.0863,428.25,1,long,MTF_BREAKOUT,2,3.5,4.5,1,
1776311280,26448.75,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,2,3.5,4.5,1,
1776311285,26448.75,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,2,5.0,4.5,1,
1776311290,26449.50,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,3.5,5.0,1,
1776311295,26449.00,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,4.0,5.0,1,
1776311300,26449.00,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,5.5,5.0,1,
1776311310,26449.75,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,6.5,5.5,1,
1776311315,26450.25,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,6.5,6.5,1,
1776311320,26450.00,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,7.5,6.5,1,
1776311325,26450.75,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,9.5,7.5,1,
1776311330,26452.00,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,10.5,10.0,1,
1776311335,26452.75,3.9523,1.9515,428.25,1,long,MTF_BREAKOUT,3,10.5,11.5,1,
1776311340,26451.75,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,3,9.0,11.5,1,
1776311345,26451.50,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,3,9.5,11.5,1,
1776311350,26452.50,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,11.0,11.5,1,
1776311355,26452.00,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,10.0,11.5,1,
1776311360,26452.00,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,9.5,11.5,1,
1776311365,26452.00,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,10.0,11.5,1,
1776311370,26451.50,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,10.0,11.5,1,
1776311375,26451.75,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,9.5,11.5,1,
1776311380,26451.75,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,5.5,11.5,1,
1776311385,26451.00,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,7.5,11.5,1,
1776311390,26450.50,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,6.5,11.5,1,
1776311395,26450.25,3.9523,1.8003,428.25,1,long,MTF_BREAKOUT,4,8.0,11.5,1,
1776311400,26451.00,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,4,8.0,11.5,1,
1776311405,26451.00,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,4,8.5,11.5,1,
1776311410,26451.25,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,8.5,11.5,1,
1776311415,26451.25,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,7.0,11.5,1,
1776311420,26450.50,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,7.5,11.5,1,
1776311425,26451.50,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,9.0,11.5,1,
1776311430,26451.50,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,9.0,11.5,1,
1776311435,26451.75,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,9.5,11.5,1,
1776311440,26451.75,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,10.0,11.5,1,
1776311445,26452.00,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,10.0,11.5,1,
1776311450,26452.00,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,9.5,11.5,1,
1776311455,26451.75,3.9523,1.6276,428.25,1,long,MTF_BREAKOUT,5,10.0,11.5,1,
1776311460,26452.00,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,5,7.5,11.5,1,
1776311465,26450.75,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,5,7.5,11.5,1,
1776311470,26450.75,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,7.5,11.5,1,
1776311475,26451.50,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,9.0,11.5,1,
1776311480,26450.75,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,8.5,11.5,1,
1776311485,26451.25,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,8.0,11.5,1,
1776311490,26451.00,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,7.5,11.5,1,
1776311495,26451.00,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,6.0,11.5,1,
1776311500,26448.50,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,4.0,11.5,1,
1776311505,26449.25,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,4.5,11.5,1,
1776311510,26449.25,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,3.5,11.5,1,
1776311515,26448.75,3.9523,1.4250,428.25,1,long,MTF_BREAKOUT,6,3.5,11.5,1,
1776311520,26448.50,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,6,3.5,11.5,1,
1776311525,26448.75,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,6,3.5,11.5,1,
1776311535,26448.75,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,2.5,11.5,1,
1776311540,26448.00,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,1.5,11.5,1,
1776311545,26448.25,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,2.0,11.5,1,
1776311550,26448.00,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,3.0,11.5,1,
1776311555,26448.00,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,1.0,11.5,1,
1776311560,26446.50,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,-3.5,11.5,1,
1776311565,26446.50,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,-2.0,11.5,1,
1776311570,26446.00,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,-1.0,11.5,1,
1776311575,26446.75,3.9523,1.1766,428.25,1,long,MTF_BREAKOUT,7,-0.5,11.5,1,
1776311580,26446.75,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,7,-1.0,11.5,1,
1776311590,26446.50,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,-1.0,11.5,1,
1776311595,26446.50,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,-1.0,11.5,1,
1776311600,26446.50,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,-1.5,11.5,1,
1776311610,26446.50,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,-0.5,11.5,1,
1776311615,26446.75,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,-0.5,11.5,1,
1776311625,26446.75,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,-0.5,11.5,1,
1776311630,26447.25,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,1.5,11.5,1,
1776311635,26446.75,3.9523,0.8436,428.25,1,long,MTF_BREAKOUT,8,0.5,11.5,1,
1776311640,26445.25,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,8,-2.5,11.5,1,
1776311645,26445.00,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,8,-3.0,11.5,1,
1776311650,26446.50,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-0.5,11.5,1,
1776311655,26446.00,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-2.5,11.5,1,
1776311660,26445.75,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-3.5,11.5,1,
1776311665,26445.25,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-3.5,11.5,1,
1776311670,26445.50,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-1.5,11.5,1,
1776311675,26446.25,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-1.5,11.5,1,
1776311680,26446.50,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,3.5,11.5,1,
1776311685,26447.75,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,-0.5,11.5,1,
1776311690,26447.75,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,0.5,11.5,1,
1776311695,26448.00,3.9523,0.0141,428.25,1,long,MTF_BREAKOUT,9,2.5,11.5,1,
1776311700,26447.25,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,9,0.5,11.5,1,
1776311705,26447.25,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,9,0.5,11.5,1,
1776311710,26447.00,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,1.5,11.5,1,
1776311720,26447.75,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,1.0,11.5,1,
1776311725,26447.50,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,2.5,11.5,1,
1776311730,26448.25,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,1.5,11.5,1,
1776311735,26447.75,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,2.5,11.5,1,
1776311740,26448.25,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,1.5,11.5,1,
1776311745,26448.00,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,2.5,11.5,1,
1776311750,26448.25,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,2.0,11.5,1,
1776311755,26448.00,3.9523,0.0128,428.25,1,long,MTF_BREAKOUT,10,3.0,11.5,1,
1776311760,26448.50,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,10,3.0,11.5,1,
1776311765,26448.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,10,1.5,11.5,1,
1776311770,26448.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,3.5,11.5,1,
1776311775,26448.75,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,2.5,11.5,1,
1776311780,26448.25,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,2.0,11.5,1,
1776311795,26448.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,1.5,11.5,1,
1776311800,26446.25,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,-1.0,11.5,1,
1776311805,26445.75,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,-2.0,11.5,1,
1776311810,26446.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,-2.5,11.5,1,
1776311815,26445.75,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,11,-2.5,11.5,1,
1776311820,26445.75,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,11,-2.5,11.5,1,
1776311830,26446.00,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-2.0,11.5,1,
1776311835,26446.25,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.0,11.5,1,
1776311840,26446.50,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.5,11.5,1,
1776311845,26446.25,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.5,11.5,1,
1776311850,26446.25,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.5,11.5,1,
1776311855,26446.25,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.5,11.5,1,
1776311860,26447.00,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,0.5,11.5,1,
1776311865,26447.25,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-2.0,11.5,1,
1776311870,26446.00,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.0,11.5,1,
1776311875,26446.50,3.9523,0.0121,428.25,1,long,MTF_BREAKOUT,12,-1.0,11.5,1,
1776311880,26447.25,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,12,-1.0,11.5,1,
1776311885,26446.50,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,12,-0.5,11.5,1,
1776311895,26446.75,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,1.5,11.5,1,
1776311900,26447.25,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,0.5,11.5,1,
1776311905,26447.25,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,-1.0,11.5,1,
1776311910,26446.50,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,-1.0,11.5,1,
1776311915,26446.50,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,-0.5,11.5,1,
1776311920,26446.75,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,-0.5,11.5,1,
1776311930,26447.00,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,-2.5,11.5,1,
1776311935,26445.75,3.9523,0.0124,428.25,1,long,MTF_BREAKOUT,13,-2.5,11.5,1,
1776311940,26445.75,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,13,-2.5,11.5,1,
1776311945,26445.25,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,13,-3.5,11.5,1,
1776311950,26445.00,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-3.5,11.5,1,
1776311955,26443.00,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-5.0,11.5,1,
1776311960,26444.00,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-6.0,11.5,1,
1776311965,26444.00,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-5.0,11.5,1,
1776311970,26444.50,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-6.0,11.5,1,
1776311975,26443.75,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-4.5,11.5,1,
1776311980,26444.75,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-6.5,11.5,1,
1776311985,26444.50,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-7.5,11.5,1,
1776311990,26443.25,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-7.0,11.5,1,
1776311995,26443.50,3.9523,0.0101,428.25,1,long,MTF_BREAKOUT,14,-7.5,11.5,1,
1776312000,26443.25,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,14,-7.5,11.5,1,CHAIN_ENTRY_RIDE_AGAINST
1776312005,26442.75,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,14,-11.5,11.5,2,
1776312010,26442.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-12.5,11.5,2,
1776312015,26440.25,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-26.5,11.5,2,
1776312020,26439.25,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-14.5,11.5,2,
1776312025,26441.50,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-21.5,11.5,2,
1776312030,26441.25,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-7.5,11.5,2,
1776312035,26442.50,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-9.5,11.5,2,
1776312040,26442.75,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-17.5,11.5,2,
1776312045,26440.75,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-15.5,11.5,2,
1776312050,26441.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-12.5,11.5,2,
1776312055,26442.00,3.9523,0.0110,428.25,1,long,MTF_BREAKOUT,15,-12.5,11.5,2,
1776312060,26441.00,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,15,-17.5,11.5,2,CHAIN_ENTRY_RIDE_AGAINST
1776312065,26440.75,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,15,-24.5,11.5,3,
1776312070,26439.50,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-21.5,11.5,3,
1776312075,26440.00,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-20.0,11.5,3,
1776312080,26440.25,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-12.5,11.5,3,
1776312085,26441.50,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-15.5,11.5,3,
1776312090,26439.50,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-15.5,11.5,3,
1776312095,26438.50,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-29.0,11.5,3,
1776312100,26438.75,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-23.0,11.5,3,
1776312105,26439.75,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-29.0,11.5,3,
1776312110,26438.75,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-29.0,11.5,3,
1776312115,26438.75,3.9523,0.0103,428.25,1,long,MTF_BREAKOUT,16,-29.0,11.5,3,
1776312120,26438.75,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,16,-30.5,11.5,3,
1776312125,26438.50,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,16,-38.0,11.5,3,
1776312130,26437.25,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-36.5,11.5,3,
1776312135,26437.50,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-36.5,11.5,3,
1776312140,26437.25,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-38.0,11.5,3,
1776312145,26436.25,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-41.0,11.5,3,
1776312150,26436.75,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-50.0,11.5,3,
1776312155,26435.25,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-50.0,11.5,3,
1776312160,26435.25,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-47.0,11.5,3,
1776312165,26435.75,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-42.5,11.5,3,
1776312170,26436.50,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-44.0,11.5,3,
1776312175,26436.25,3.9523,0.0143,428.25,1,long,MTF_BREAKOUT,17,-44.0,11.5,3,
1776312180,26435.50,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,17,-47.0,11.5,3,
1776312185,26437.25,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,17,-36.5,11.5,3,
1776312190,26437.50,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-36.5,11.5,3,
1776312195,26437.25,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-41.0,11.5,3,
1776312200,26436.75,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-45.5,11.5,3,
1776312205,26436.00,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-44.0,11.5,3,
1776312210,26436.25,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-41.0,11.5,3,
1776312215,26436.75,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-44.0,11.5,3,
1776312220,26436.25,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-47.0,11.5,3,
1776312225,26435.75,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-45.5,11.5,3,
1776312230,26436.00,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-45.5,11.5,3,
1776312235,26436.00,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,18,-45.5,11.5,3,
1776312240,26435.50,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,18,-50.0,11.5,3,
1776312245,26435.25,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,18,-50.0,11.5,3,
1776312250,26434.50,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-50.0,11.5,3,
1776312255,26436.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-41.0,11.5,3,
1776312260,26436.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-38.0,11.5,3,
1776312265,26437.25,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-38.0,11.5,3,
1776312270,26437.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-35.0,11.5,3,
1776312275,26437.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-35.0,11.5,3,
1776312280,26437.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-35.0,11.5,3,
1776312285,26437.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-35.0,11.5,3,
1776312290,26437.75,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-38.0,11.5,3,
1776312295,26437.25,3.9523,0.0219,428.25,1,long,MTF_BREAKOUT,19,-38.0,11.5,3,
1776312300,26438.25,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,19,-32.0,11.5,3,
1776312305,26438.75,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,19,-29.0,11.5,3,
1776312310,26439.00,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-27.5,11.5,3,
1776312315,26438.50,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-30.5,11.5,3,
1776312320,26438.50,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-30.5,11.5,3,
1776312325,26438.00,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-32.0,11.5,3,
1776312330,26438.00,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-30.5,11.5,3,
1776312335,26438.50,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-30.5,11.5,3,
1776312340,26436.75,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-41.0,11.5,3,
1776312345,26435.75,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-51.5,11.5,3,
1776312350,26435.00,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-51.5,11.5,3,
1776312355,26435.25,3.9523,0.0215,428.25,1,long,MTF_BREAKOUT,20,-50.0,11.5,3,
1776312360,26435.50,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,20,-50.0,11.5,3,
1776312365,26435.75,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,20,-42.5,11.5,3,
1776312370,26438.25,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-30.5,11.5,3,
1776312375,26437.00,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-36.5,11.5,3,
1776312380,26437.50,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-36.5,11.5,3,
1776312385,26437.25,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-30.5,11.5,3,
1776312390,26438.50,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-32.0,11.5,3,
1776312395,26438.25,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-32.0,11.5,3,
1776312400,26438.25,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-32.0,11.5,3,
1776312405,26438.75,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-35.0,11.5,3,
1776312410,26439.00,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-27.5,11.5,3,
1776312415,26438.75,3.9523,0.0209,428.25,1,long,MTF_BREAKOUT,21,-33.5,11.5,3,
1776312420,26438.75,3.9523,0.0192,428.25,1,long,MTF_BREAKOUT,21,-33.5,11.5,3,
