timestamp,type,tier,direction,price,pnl,bars_held,exit_reason,is_chain,contracts,daily_pnl
1776082620,CHAIN_EXIT,RIDE_AGAINST,?,25115.75,-76.5,15,chain_fade_oscillation_center,1,3,-303.0
1776082680,CHAIN_ENTRY,RIDE_AGAINST,short,25120.75,0.0,0,,1,2,-584.5
1776082680,CHAIN_ENTRY,RIDE_AGAINST,short,25120.75,0.0,0,,1,3,-584.5
1776082740,CHAIN_EXIT,FADE_CALM,?,25118.0,3.5,2,fade_oscillation_center,1,3,-584.5
1776082740,CHAIN_EXIT,RIDE_AGAINST,?,25118.0,5.5,1,chain_fade_p_center,1,2,-581.0
1776082740,CHAIN_EXIT,RIDE_AGAINST,?,25118.0,5.5,1,chain_fade_mean_reached,1,2,-581.0
1776082800,CHAIN_ENTRY,RIDE_AGAINST,short,25117.5,0.0,0,,1,1,-570.0
1776082800,CHAIN_ENTRY,RIDE_AGAINST,short,25117.5,0.0,0,,1,2,-570.0
1776082860,CHAIN_ENTRY,RIDE_AGAINST,short,25113.25,0.0,0,,1,3,-570.0
1776083280,CHAIN_EXIT,FADE_CALM,?,25123.0,-20.0,9,fade_oscillation_center,1,3,-570.0
1776083280,CHAIN_EXIT,RIDE_AGAINST,?,25123.0,-11.0,8,chain_fade_oscillation_center,1,3,-570.0
1776083280,CHAIN_EXIT,RIDE_AGAINST,?,25123.0,-11.0,8,chain_fade_oscillation_center,1,3,-570.0
1776083280,CHAIN_EXIT,RIDE_AGAINST,?,25123.0,-19.5,7,chain_fade_oscillation_center,1,3,-570.0
1776083340,CHAIN_ENTRY,RIDE_AGAINST,short,25119.25,0.0,0,,1,2,-631.5
1776083340,CHAIN_ENTRY,RIDE_AGAINST,short,25119.25,0.0,0,,1,3,-631.5
1776083460,CHAIN_ENTRY,KILL_SHOT,short,25130.0,0.0,0,,1,3,-631.5
1776083580,CHAIN_EXIT,KILL_SHOT,?,25126.0,8.0,2,chain_kill_shot_center,1,3,-631.5
1776083640,CHAIN_EXIT,FADE_AGAINST,?,25133.25,1.0,6,fade_oscillation_center,1,2,-623.5
1776083640,CHAIN_EXIT,RIDE_AGAINST,?,25133.25,-28.0,5,chain_fade_oscillation_center,1,2,-623.5
1776083640,CHAIN_EXIT,RIDE_AGAINST,?,25133.25,-28.0,5,chain_fade_oscillation_center,1,2,-623.5
1776083640,CHAIN_EXIT,KILL_SHOT,?,25133.25,-14.5,1,chain_kill_shot_center,1,1,-678.5
1776083700,CHAIN_ENTRY,FADE_CALM,short,25140.75,0.0,0,,1,1,-693.0
1776083700,CHAIN_ENTRY,FADE_CALM,short,25140.75,0.0,0,,1,2,-693.0
1776083760,CHAIN_ENTRY,FADE_CALM,short,25137.25,0.0,0,,1,3,-693.0
1776083880,CHAIN_EXIT,KILL_SHOT,?,25133.75,6.0,4,kill_shot_center,1,3,-693.0
1776083940,CHAIN_EXIT,FADE_CALM,?,25136.0,9.5,4,chain_fade_p_center,1,2,-687.0
1776083940,CHAIN_EXIT,FADE_CALM,?,25136.0,9.5,4,chain_fade_mean_reached,1,2,-687.0
1776083940,CHAIN_EXIT,FADE_CALM,?,25136.0,2.5,3,chain_fade_mean_reached,1,2,-687.0
1776083940,CHAIN_EXIT,RIDE_AGAINST,?,25136.0,0.0,1,fade_mean_reached,1,1,-665.5
1776084060,CHAIN_ENTRY,FADE_AGAINST,short,25148.25,0.0,0,,1,1,-665.5
1776084060,CHAIN_ENTRY,FADE_AGAINST,short,25148.25,0.0,0,,1,2,-665.5
1776084120,CHAIN_ENTRY,FADE_AGAINST,short,25147.25,0.0,0,,1,3,-665.5
1776084720,CHAIN_EXIT,RIDE_AGAINST,?,25172.0,-52.0,13,fade_oscillation_center,1,3,-665.5
1776084720,CHAIN_EXIT,FADE_AGAINST,?,25172.0,-47.5,11,chain_fade_oscillation_center,1,3,-665.5
1776084720,CHAIN_EXIT,FADE_AGAINST,?,25172.0,-47.5,11,chain_fade_oscillation_center,1,3,-665.5
1776084720,CHAIN_EXIT,FADE_AGAINST,?,25172.0,-49.5,10,chain_fade_oscillation_center,1,3,-665.5
1776084780,CHAIN_EXIT,FADE_CALM,?,25169.0,8.5,1,fade_mean_reached,1,2,-862.0
1776084840,CHAIN_ENTRY,RIDE_AGAINST,short,25173.5,0.0,0,,1,1,-853.5
1776084840,CHAIN_ENTRY,RIDE_AGAINST,short,25173.5,0.0,0,,1,2,-853.5
1776084900,CHAIN_ENTRY,RIDE_AGAINST,short,25174.25,0.0,0,,1,3,-853.5
1776085560,CHAIN_EXIT,FADE_CALM,?,25173.5,1.5,13,fade_oscillation_center,1,3,-853.5
1776085560,CHAIN_EXIT,RIDE_AGAINST,?,25173.5,0.0,12,chain_fade_oscillation_center,1,3,-853.5
1776085560,CHAIN_EXIT,RIDE_AGAINST,?,25173.5,0.0,12,chain_fade_oscillation_center,1,3,-853.5
1776085560,CHAIN_EXIT,RIDE_AGAINST,?,25173.5,1.5,11,chain_fade_oscillation_center,1,3,-853.5
1776085620,CHAIN_ENTRY,FADE_AGAINST,long,25173.25,0.0,0,,1,2,-850.5
1776085620,CHAIN_ENTRY,FADE_AGAINST,long,25173.25,0.0,0,,1,2,-850.5
1776085680,CHAIN_ENTRY,FADE_AGAINST,long,25172.25,0.0,0,,1,2,-850.5
1776086940,CHAIN_EXIT,RIDE_AGAINST,?,25213.0,79.0,23,fade_oscillation_decay,1,2,-850.5
1776086940,CHAIN_EXIT,FADE_AGAINST,?,25213.0,79.5,22,chain_fade_oscillation_decay,1,2,-850.5
1776086940,CHAIN_EXIT,FADE_AGAINST,?,25213.0,79.5,22,chain_fade_oscillation_decay,1,2,-850.5
1776086940,CHAIN_EXIT,FADE_AGAINST,?,25213.0,81.5,21,chain_fade_oscillation_decay,1,2,-850.5
1776087240,CHAIN_ENTRY,FADE_CALM,long,25220.75,0.0,0,,1,1,-531.0
1776087240,CHAIN_ENTRY,FADE_CALM,long,25220.75,0.0,0,,1,1,-531.0
1776087300,CHAIN_ENTRY,FADE_AGAINST,long,25221.5,0.0,0,,1,1,-531.0
1776084300,CHAIN_EXIT,RIDE_AGAINST,?,25148.5,-124.5,-44,fade_oscillation_center,1,1,-531.0
1776084300,CHAIN_EXIT,FADE_CALM,?,25148.5,-144.5,-49,chain_fade_oscillation_center,1,1,-531.0
1776084300,CHAIN_EXIT,FADE_CALM,?,25148.5,-144.5,-49,chain_fade_oscillation_center,1,1,-531.0
1776084300,CHAIN_EXIT,FADE_AGAINST,?,25148.5,-146.0,-50,chain_fade_oscillation_center,1,1,-531.0
1776087900,CHAIN_ENTRY,RIDE_AGAINST,short,25181.75,0.0,0,,1,1,-1090.5
1776087900,CHAIN_ENTRY,RIDE_AGAINST,short,25181.75,0.0,0,,1,2,-1090.5
1776087960,CHAIN_ENTRY,RIDE_AGAINST,short,25171.0,0.0,0,,1,3,-1090.5
1776088020,CHAIN_EXIT,CASCADE,?,25178.5,-17.0,62,cascade_center,1,3,-1090.5
1776088020,CHAIN_EXIT,RIDE_AGAINST,?,25178.5,6.5,2,chain_fade_p_center,1,2,-1107.5
1776088020,CHAIN_EXIT,RIDE_AGAINST,?,25178.5,6.5,2,chain_fade_p_center,1,2,-1107.5
1776088020,CHAIN_EXIT,RIDE_AGAINST,?,25178.5,-15.0,1,chain_fade_p_center,1,2,-1107.5
1776088080,CHAIN_ENTRY,FADE_CALM,short,25166.0,0.0,0,,1,1,-1109.5
1776088080,CHAIN_ENTRY,FADE_CALM,short,25166.0,0.0,0,,1,2,-1109.5
1776088140,CHAIN_EXIT,RIDE_AGAINST,?,25214.75,-6.0,2,fade_oscillation_center,1,3,-1109.5
1776088140,CHAIN_EXIT,FADE_CALM,?,25214.75,-97.5,1,chain_fade_p_center,1,2,-1115.5
1776088140,CHAIN_EXIT,FADE_CALM,?,25214.75,-97.5,1,chain_fade_mean_reached,1,2,-1115.5
1776088200,CHAIN_ENTRY,FADE_CALM,short,25271.0,0.0,0,,1,1,-1310.5
1776088200,CHAIN_ENTRY,FADE_CALM,short,25271.0,0.0,0,,1,2,-1310.5
1776088260,CHAIN_ENTRY,FADE_CALM,short,25291.5,0.0,0,,1,3,-1310.5
1776088980,CHAIN_EXIT,RIDE_AGAINST,?,25303.5,-24.5,14,fade_oscillation_center,1,3,-1310.5
1776088980,CHAIN_EXIT,FADE_CALM,?,25303.5,-65.0,13,chain_fade_oscillation_center,1,3,-1310.5
1776088980,CHAIN_EXIT,FADE_CALM,?,25303.5,-65.0,13,chain_fade_oscillation_center,1,3,-1310.5
1776088980,CHAIN_EXIT,FADE_CALM,?,25303.5,-24.0,12,chain_fade_oscillation_center,1,3,-1310.5
1776089040,CHAIN_EXIT,FADE_CALM,?,25298.5,-5.5,1,fade_p_center,1,2,-1489.0
1776089220,CHAIN_EXIT,FADE_CALM,?,25321.0,10.0,3,fade_p_center,1,1,-1494.5
1776089280,CHAIN_EXIT,FADE_CALM,?,25318.0,-6.0,1,fade_p_center,1,1,-1484.5
1776089400,CHAIN_ENTRY,FADE_AGAINST,long,25309.75,0.0,0,,1,1,-1490.5
1776089400,CHAIN_ENTRY,FADE_AGAINST,long,25309.75,0.0,0,,1,1,-1490.5
1776089460,CHAIN_ENTRY,FADE_AGAINST,long,25301.25,0.0,0,,1,1,-1490.5
1776090900,CHAIN_EXIT,FADE_CALM,?,25304.75,-26.5,27,fade_oscillation_center,1,1,-1490.5
1776090900,CHAIN_EXIT,FADE_AGAINST,?,25304.75,-10.0,25,chain_fade_oscillation_center,1,1,-1490.5
1776090900,CHAIN_EXIT,FADE_AGAINST,?,25304.75,-10.0,25,chain_fade_oscillation_center,1,1,-1490.5
1776090900,CHAIN_EXIT,FADE_AGAINST,?,25304.75,7.0,24,chain_fade_oscillation_center,1,1,-1490.5
1776090960,CHAIN_EXIT,KILL_SHOT,?,25294.5,-20.5,1,kill_shot_center,1,1,-1530.0
1776091320,CHAIN_EXIT,CASCADE,?,25291.75,5.5,6,cascade_center,1,1,-1550.5
1776091380,CHAIN_EXIT,FADE_AGAINST,?,25298.75,14.0,1,fade_mean_reached,1,1,-1545.0
1776091440,CHAIN_ENTRY,RIDE_AGAINST,long,25297.5,0.0,0,,1,1,-1531.0
1776091440,CHAIN_ENTRY,RIDE_AGAINST,long,25297.5,0.0,0,,1,1,-1531.0
1776087900,CHAIN_ENTRY,RIDE_AGAINST,long,25181.75,0.0,0,,1,1,-1531.0
1776091800,CHAIN_EXIT,FADE_AGAINST,?,25299.5,1.5,7,fade_oscillation_center,1,1,-1531.0
1776091800,CHAIN_EXIT,RIDE_AGAINST,?,25299.5,4.0,6,chain_fade_oscillation_center,1,1,-1531.0
1776091800,CHAIN_EXIT,RIDE_AGAINST,?,25299.5,4.0,6,chain_fade_oscillation_center,1,1,-1531.0
1776091800,CHAIN_EXIT,RIDE_AGAINST,?,25299.5,235.5,65,chain_fade_oscillation_center,1,1,-1531.0
1776091860,CHAIN_EXIT,FADE_CALM,?,25302.0,-5.0,1,fade_mean_reached,1,1,-1286.0
1776091980,CHAIN_EXIT,FADE_CALM,?,25318.5,-33.0,2,fade_mean_reached,1,1,-1291.0
1776092040,CHAIN_EXIT,FADE_CALM,?,25327.25,-17.5,1,fade_p_center,1,1,-1324.0
1776092160,CHAIN_EXIT,FADE_CALM,?,25326.0,2.5,2,fade_p_center,1,1,-1341.5
1776092220,CHAIN_EXIT,FADE_CALM,?,25331.25,-2.0,1,fade_mean_reached,1,0,-1339.0
1776092340,CHAIN_EXIT,FADE_CALM,?,25357.5,-52.5,2,fade_mean_reached,1,0,-1341.0
1776092400,CHAIN_EXIT,FADE_CALM,?,25351.75,11.5,1,fade_p_center,1,0,-1393.5
1776092520,CHAIN_ENTRY,FADE_CALM,long,25328.5,0.0,0,,1,0,-1382.0
1776092520,CHAIN_ENTRY,FADE_CALM,long,25328.5,0.0,0,,1,0,-1382.0
1776092580,CHAIN_ENTRY,FADE_CALM,long,25317.25,0.0,0,,1,0,-1382.0
