trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,entry_residual,day
21,12:22,1768911720,long,25224.25,25240.75,33.0,6,37.5,RM_PIVOT_TPSL,INVERSE,0,-1.8891854286193848,2026_01_20
22,14:18,1768918682,short,25221.25,25220.25,2.0,0,2.0,RM_PIVOT_TPSL,INVERSE,0,1.5226244926452637,2026_01_20
23,14:33,1768919580,short,25249.0,25289.75,-81.5,4,0.0,RM_PIVOT_TPSL,INVERSE,0,2.5528860092163086,2026_01_20
24,14:43,1768920180,long,25306.5,25331.5,50.0,8,63.5,RM_PIVOT_TPSL,INVERSE,0,-1.9372549057006836,2026_01_20
25,15:09,1768921740,short,25266.5,25267.5,-2.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.7174186706542969,2026_01_20
26,15:25,1768922700,short,25324.0,25367.25,-86.5,13,2.5,RM_PIVOT_TPSL,INVERSE,0,2.04042649269104,2026_01_20
27,16:04,1768925040,short,25377.25,25391.0,-27.5,12,30.0,RM_PIVOT_TPSL,INVERSE,0,2.092742919921875,2026_01_20
28,16:28,1768926480,long,25368.25,25393.0,49.5,1,49.5,RM_PIVOT_TPSL,INVERSE,0,-1.774187684059143,2026_01_20
29,16:53,1768927980,short,25345.0,25385.0,-80.0,13,13.5,RM_PIVOT_TPSL,INVERSE,0,2.1243646144866943,2026_01_20
30,17:13,1768929180,long,25365.0,25370.5,11.0,3,24.0,RM_PIVOT_TPSL,INVERSE,0,-1.6948572397232056,2026_01_20
31,17:44,1768931040,short,25305.75,25292.25,27.0,1,27.0,RM_PIVOT_TPSL,INVERSE,0,1.848371148109436,2026_01_20
32,17:59,1768931940,short,25292.0,25295.5,-7.0,5,9.5,RM_PIVOT_TPSL,INVERSE,0,1.8566614389419556,2026_01_20
33,18:34,1768934040,short,25225.0,25222.25,5.5,0,5.5,RM_PIVOT_TPSL,INVERSE,0,1.5057250261306763,2026_01_20
34,18:44,1768934640,short,25207.75,25199.0,17.5,7,39.0,RM_PIVOT_TPSL,INVERSE,0,1.744520664215088,2026_01_20
35,19:03,1768935780,short,25210.75,25208.25,5.0,5,19.0,RM_PIVOT_TPSL,INVERSE,0,1.6612619161605835,2026_01_20
36,19:21,1768936860,long,25176.75,25169.0,-15.5,4,9.0,RM_PIVOT_TPSL,INVERSE,0,-1.648703932762146,2026_01_20
37,19:32,1768937520,short,25141.5,25141.5,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.7786928415298462,2026_01_20
38,19:44,1768938240,short,25152.75,25149.0,7.5,1,12.0,RM_PIVOT_TPSL,INVERSE,0,1.6267757415771484,2026_01_20
39,20:14,1768940040,short,25135.5,25124.5,22.0,1,32.0,RM_PIVOT_TPSL,INVERSE,0,2.040695905685425,2026_01_20
40,20:22,1768940520,short,25121.25,25118.75,5.0,17,10.5,RM_PIVOT_TPSL,INVERSE,0,1.8641821146011353,2026_01_20
0,00:06,1768953962,short,25128.75,25141.0,-24.5,8,12.0,RM_PIVOT_TPSL,INVERSE,0,1.7391388416290283,2026_01_21
1,00:19,1768954741,long,25146.25,25145.75,-1.0,4,7.5,RM_PIVOT_TPSL,INVERSE,0,-1.7839373350143433,2026_01_21
2,00:58,1768957082,long,25181.5,25188.0,13.0,6,13.0,RM_PIVOT_TPSL,INVERSE,0,-1.8686765432357788,2026_01_21
3,01:13,1768957980,long,25196.5,25201.5,10.0,2,12.0,RM_PIVOT_TPSL,INVERSE,0,-2.199770927429199,2026_01_21
4,01:34,1768959242,long,25211.0,25213.25,4.5,0,10.0,RM_PIVOT_TPSL,INVERSE,0,-2.2169840335845947,2026_01_21
5,02:06,1768961160,long,25201.25,25201.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.878203272819519,2026_01_21
6,02:21,1768962061,long,25201.0,25176.75,-48.5,13,4.0,RM_PIVOT_TPSL,INVERSE,0,-2.4737534523010254,2026_01_21
7,03:02,1768964526,long,25188.5,25189.75,2.5,0,2.5,RM_PIVOT_TPSL,INVERSE,0,-2.6070716381073,2026_01_21
8,03:09,1768964940,short,25196.25,25189.0,14.5,2,14.5,RM_PIVOT_TPSL,INVERSE,0,1.727830171585083,2026_01_21
9,03:13,1768965180,long,25200.0,25211.75,23.5,4,26.0,RM_PIVOT_TPSL,INVERSE,0,-1.7863465547561646,2026_01_21
10,04:35,1768970147,long,25205.75,25211.0,10.5,2,12.5,RM_PIVOT_TPSL,INVERSE,0,-1.8601343631744385,2026_01_21
11,05:23,1768972982,long,25216.75,25210.0,-13.5,6,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.5006335973739624,2026_01_21
12,06:04,1768975440,long,25220.5,25219.75,-1.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.2047479152679443,2026_01_21
13,06:08,1768975681,long,25216.25,25219.75,7.0,1,10.5,RM_PIVOT_TPSL,INVERSE,0,-1.9697682857513428,2026_01_21
14,06:54,1768978441,long,25195.75,25197.5,3.5,0,12.5,RM_PIVOT_TPSL,INVERSE,0,-1.508787989616394,2026_01_21
15,07:59,1768982343,long,25215.75,25216.25,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,-2.515678644180298,2026_01_21
16,08:03,1768982580,short,25206.75,25200.25,13.0,8,15.0,RM_PIVOT_TPSL,INVERSE,0,2.139108180999756,2026_01_21
17,08:31,1768984260,short,25219.25,25219.5,-0.5,4,8.5,RM_PIVOT_TPSL,INVERSE,0,1.7527902126312256,2026_01_21
18,09:08,1768986480,short,25204.5,25204.5,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.8684380054473877,2026_01_21
19,09:28,1768987680,long,25197.25,25195.75,-3.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.4516172409057617,2026_01_21
20,09:43,1768988587,short,25183.5,25172.25,22.5,0,22.5,RM_PIVOT_TPSL,INVERSE,0,1.8119059801101685,2026_01_21
21,09:55,1768989301,short,25152.5,25135.25,34.5,3,41.5,RM_PIVOT_TPSL,INVERSE,0,1.6678158044815063,2026_01_21
22,10:39,1768991942,long,25185.25,25188.25,6.0,1,6.0,RM_PIVOT_TPSL,INVERSE,0,-1.7154651880264282,2026_01_21
23,11:17,1768994220,long,25144.25,25149.75,11.0,3,11.5,RM_PIVOT_TPSL,INVERSE,0,-1.700253963470459,2026_01_21
24,11:32,1768995120,long,25155.0,25119.75,-70.5,12,6.0,RM_PIVOT_TPSL,INVERSE,0,-2.244356393814087,2026_01_21
25,12:15,1768997700,long,25059.25,25067.25,16.0,2,16.0,RM_PIVOT_TPSL,INVERSE,0,-1.9623528718948364,2026_01_21
26,12:34,1768998844,long,25062.5,25072.0,19.0,0,23.5,RM_PIVOT_TPSL,INVERSE,0,-1.9893196821212769,2026_01_21
27,12:54,1769000040,short,25066.0,25080.25,-28.5,7,0.0,RM_PIVOT_TPSL,INVERSE,0,1.5458807945251465,2026_01_21
28,13:31,1769002260,short,25073.0,25061.25,23.5,1,25.0,RM_PIVOT_TPSL,INVERSE,0,1.7570784091949463,2026_01_21
29,13:58,1769003881,short,25110.25,25106.75,7.0,0,29.5,RM_PIVOT_TPSL,INVERSE,0,1.7718837261199951,2026_01_21
30,14:05,1769004300,long,25117.0,25152.5,71.0,1,86.0,RM_PIVOT_TPSL,INVERSE,0,-1.5077203512191772,2026_01_21
31,14:23,1769005380,long,25236.0,25187.0,-98.0,15,41.0,RM_PIVOT_TPSL,INVERSE,0,-1.6605761051177979,2026_01_21
32,14:41,1769006460,short,25134.25,25330.75,-393.0,20,11.0,RM_PIVOT_TPSL,INVERSE,0,1.9204907417297363,2026_01_21
33,15:06,1769007960,long,25318.5,25317.0,-3.0,7,37.5,RM_PIVOT_TPSL,INVERSE,0,-1.507843255996704,2026_01_21
34,15:19,1769008740,short,25348.5,25322.75,51.5,2,51.5,RM_PIVOT_TPSL,INVERSE,0,2.396519899368286,2026_01_21
35,15:42,1769010120,long,25455.5,25474.25,37.5,25,64.5,RM_PIVOT_TPSL,INVERSE,0,-1.5488687753677368,2026_01_21
36,16:15,1769012100,short,25455.0,25454.5,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,2.152719259262085,2026_01_21
37,16:31,1769013060,short,25439.75,25438.25,3.0,0,3.0,RM_PIVOT_TPSL,INVERSE,0,1.9774097204208374,2026_01_21
38,16:45,1769013900,short,25288.0,25207.75,160.5,21,166.5,RM_PIVOT_TPSL,INVERSE,0,1.8984012603759766,2026_01_21
39,17:43,1769017380,short,25193.5,25180.5,26.0,2,26.0,RM_PIVOT_TPSL,INVERSE,0,1.7597743272781372,2026_01_21
40,17:57,1769018220,short,25228.5,25211.25,34.5,4,34.5,RM_PIVOT_TPSL,INVERSE,0,1.530343770980835,2026_01_21
41,18:40,1769020800,long,25233.25,25222.75,-21.0,7,11.5,RM_PIVOT_TPSL,INVERSE,0,-2.381955146789551,2026_01_21
42,19:00,1769022001,long,25283.0,25245.25,-75.5,12,23.0,RM_PIVOT_TPSL,INVERSE,0,-1.8486664295196533,2026_01_21
43,19:24,1769023440,long,25269.25,25266.5,-5.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5774686336517334,2026_01_21
44,19:27,1769023620,short,25252.0,25251.75,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,1.8846606016159058,2026_01_21
45,19:54,1769025240,long,25599.75,25600.75,2.0,19,102.0,RM_PIVOT_TPSL,INVERSE,0,-2.6099119186401367,2026_01_21
0,00:18,1769041082,long,25565.25,25576.25,22.0,13,33.5,RM_PIVOT_TPSL,INVERSE,0,-1.8814846277236938,2026_01_22
1,00:35,1769042100,short,25570.25,25563.75,13.0,1,13.0,RM_PIVOT_TPSL,INVERSE,0,1.6517878770828247,2026_01_22
2,00:41,1769042460,long,25556.0,25562.25,12.5,2,13.5,RM_PIVOT_TPSL,INVERSE,0,-2.0412204265594482,2026_01_22
3,01:34,1769045642,long,25592.75,25597.5,9.5,7,11.5,RM_PIVOT_TPSL,INVERSE,0,-1.6228629350662231,2026_01_22
4,02:19,1769048340,long,25593.0,25588.25,-9.5,6,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.3661038875579834,2026_01_22
5,02:53,1769050386,short,25567.25,25567.0,0.5,2,2.5,RM_PIVOT_TPSL,INVERSE,0,1.7305703163146973,2026_01_22
6,03:51,1769053865,short,25580.0,25584.75,-9.5,9,2.5,RM_PIVOT_TPSL,INVERSE,0,2.3325793743133545,2026_01_22
7,04:19,1769055549,long,25572.5,25573.0,1.0,2,5.5,RM_PIVOT_TPSL,INVERSE,0,-2.2020859718322754,2026_01_22
8,06:06,1769061963,short,25536.25,25536.25,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.5388306379318237,2026_01_22
9,06:43,1769064183,long,25523.5,25541.0,35.0,8,45.0,RM_PIVOT_TPSL,INVERSE,0,-1.9272087812423706,2026_01_22
10,06:54,1769064842,short,25528.5,25533.0,-9.0,9,1.0,RM_PIVOT_TPSL,INVERSE,0,2.0232315063476562,2026_01_22
11,07:17,1769066223,short,25509.25,25550.0,-81.5,18,4.5,RM_PIVOT_TPSL,INVERSE,0,2.503356695175171,2026_01_22
12,07:42,1769067720,long,25571.5,25573.25,3.5,0,3.5,RM_PIVOT_TPSL,INVERSE,0,-1.774179220199585,2026_01_22
13,07:47,1769068022,short,25574.25,25575.75,-3.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.73490571975708,2026_01_22
14,08:11,1769069461,long,25617.0,25627.0,20.0,6,24.5,RM_PIVOT_TPSL,INVERSE,0,-1.9588621854782104,2026_01_22
15,08:21,1769070060,short,25625.25,25641.5,-32.5,12,7.5,RM_PIVOT_TPSL,INVERSE,0,1.7592495679855347,2026_01_22
16,09:22,1769073722,short,25706.75,25706.0,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,1.7731397151947021,2026_01_22
17,09:25,1769073902,long,25700.75,25698.0,-5.5,5,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.728925943374634,2026_01_22
18,09:55,1769075705,short,25700.75,25700.5,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,1.5050362348556519,2026_01_22
19,10:57,1769079428,long,25694.5,25694.25,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.9668375253677368,2026_01_22
20,11:05,1769079901,short,25694.25,25694.0,0.5,0,0.5,RM_PIVOT_TPSL,INVERSE,0,2.284541130065918,2026_01_22
21,11:18,1769080680,long,25695.0,25692.25,-5.5,6,4.5,RM_PIVOT_TPSL,INVERSE,0,-2.040526866912842,2026_01_22
22,12:06,1769083560,long,25675.25,25674.75,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.296250104904175,2026_01_22
23,12:33,1769085181,long,25682.75,25689.25,13.0,4,17.0,RM_PIVOT_TPSL,INVERSE,0,-2.449239492416382,2026_01_22
24,13:22,1769088120,short,25699.0,25695.25,7.5,1,7.5,RM_PIVOT_TPSL,INVERSE,0,1.6116182804107666,2026_01_22
25,13:50,1769089800,short,25724.25,25715.25,18.0,13,21.5,RM_PIVOT_TPSL,INVERSE,0,2.3655428886413574,2026_01_22
26,14:30,1769092200,short,25712.5,25684.25,56.5,1,72.5,RM_PIVOT_TPSL,INVERSE,0,2.1409685611724854,2026_01_22
27,14:43,1769092980,short,25651.25,25611.5,79.5,4,87.5,RM_PIVOT_TPSL,INVERSE,0,1.5304231643676758,2026_01_22
28,15:20,1769095200,long,25564.0,25585.0,42.0,1,49.5,RM_PIVOT_TPSL,INVERSE,0,-1.9298940896987915,2026_01_22
29,15:27,1769095620,long,25584.0,25627.25,86.5,8,86.5,RM_PIVOT_TPSL,INVERSE,0,-2.011368751525879,2026_01_22
30,16:20,1769098800,long,25653.75,25683.25,59.0,21,62.0,RM_PIVOT_TPSL,INVERSE,0,-2.3989837169647217,2026_01_22
31,17:15,1769102100,long,25688.5,25677.75,-21.5,10,6.5,RM_PIVOT_TPSL,INVERSE,0,-1.700806736946106,2026_01_22
32,17:58,1769104680,long,25716.5,25717.75,2.5,8,6.5,RM_PIVOT_TPSL,INVERSE,0,-1.7697043418884277,2026_01_22
33,18:27,1769106420,short,25698.25,25698.5,-0.5,3,1.0,RM_PIVOT_TPSL,INVERSE,0,1.981415033340454,2026_01_22
34,19:01,1769108460,long,25682.0,25679.5,-5.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5463459491729736,2026_01_22
35,19:54,1769111640,short,25666.75,25648.25,37.0,3,44.5,RM_PIVOT_TPSL,INVERSE,0,2.2455801963806152,2026_01_22
36,20:18,1769113080,short,25648.0,25652.5,-9.0,4,6.0,RM_PIVOT_TPSL,INVERSE,0,2.0305497646331787,2026_01_22
0,00:52,1769129524,long,25646.25,25647.25,2.0,4,4.0,RM_PIVOT_TPSL,INVERSE,0,-1.9110264778137207,2026_01_23
1,01:20,1769131203,short,25673.0,25672.75,0.5,5,2.0,RM_PIVOT_TPSL,INVERSE,0,1.8424075841903687,2026_01_23
2,01:31,1769131860,long,25673.0,25673.0,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.124553918838501,2026_01_23
3,01:40,1769132402,short,25667.25,25666.5,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,1.7079423666000366,2026_01_23
4,02:04,1769133840,long,25684.0,25686.0,4.0,8,7.0,RM_PIVOT_TPSL,INVERSE,0,-2.246960163116455,2026_01_23
5,02:38,1769135882,short,25670.75,25666.75,8.0,15,10.5,RM_PIVOT_TPSL,INVERSE,0,2.033966302871704,2026_01_23
6,03:16,1769138170,long,25698.25,25702.25,8.0,1,8.0,RM_PIVOT_TPSL,INVERSE,0,-1.9376665353775024,2026_01_23
7,03:28,1769138882,long,25705.75,25694.75,-22.0,12,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.68623948097229,2026_01_23
8,04:26,1769142363,long,25695.75,25698.75,6.0,0,6.0,RM_PIVOT_TPSL,INVERSE,0,-1.6156980991363525,2026_01_23
9,04:58,1769144282,short,25701.25,25701.5,-0.5,2,2.5,RM_PIVOT_TPSL,INVERSE,0,1.7555228471755981,2026_01_23
10,05:06,1769144761,long,25701.75,25706.75,10.0,4,10.0,RM_PIVOT_TPSL,INVERSE,0,-1.8209197521209717,2026_01_23
11,05:38,1769146687,long,25703.5,25703.25,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.9003034830093384,2026_01_23
12,05:47,1769147237,long,25702.5,25706.75,8.5,4,9.5,RM_PIVOT_TPSL,INVERSE,0,-2.7742538452148438,2026_01_23
13,06:08,1769148486,short,25724.75,25723.25,3.0,0,5.5,RM_PIVOT_TPSL,INVERSE,0,2.0812723636627197,2026_01_23
14,06:15,1769148900,long,25721.75,25726.25,9.0,3,13.0,RM_PIVOT_TPSL,INVERSE,0,-1.6033941507339478,2026_01_23
15,06:36,1769150163,short,25710.25,25708.0,4.5,0,4.5,RM_PIVOT_TPSL,INVERSE,0,2.141805648803711,2026_01_23
16,07:06,1769151967,long,25707.75,25707.25,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.13619065284729,2026_01_23
17,08:05,1769155500,long,25682.0,25688.25,12.5,1,13.0,RM_PIVOT_TPSL,INVERSE,0,-1.5575560331344604,2026_01_23
18,08:08,1769155680,short,25679.75,25669.5,20.5,6,20.5,RM_PIVOT_TPSL,INVERSE,0,1.7312579154968262,2026_01_23
19,08:45,1769157900,short,25615.5,25613.5,4.0,4,4.5,RM_PIVOT_TPSL,INVERSE,0,1.54277765750885,2026_01_23
20,09:16,1769159760,long,25602.5,25606.0,7.0,4,14.5,RM_PIVOT_TPSL,INVERSE,0,-2.050567150115967,2026_01_23
21,09:51,1769161861,short,25549.0,25558.25,-18.5,6,6.5,RM_PIVOT_TPSL,INVERSE,0,2.4487359523773193,2026_01_23
22,10:21,1769163668,short,25561.5,25566.75,-10.5,7,10.5,RM_PIVOT_TPSL,INVERSE,0,1.9206969738006592,2026_01_23
23,12:11,1769170260,short,25613.75,25612.5,2.5,4,11.0,RM_PIVOT_TPSL,INVERSE,0,1.9458298683166504,2026_01_23
24,12:33,1769171580,short,25595.75,25594.5,2.5,0,2.5,RM_PIVOT_TPSL,INVERSE,0,1.6706998348236084,2026_01_23
25,13:03,1769173384,long,25628.0,25634.5,13.0,0,14.0,RM_PIVOT_TPSL,INVERSE,0,-1.90153968334198,2026_01_23
26,13:49,1769176141,long,25586.75,25575.75,-22.0,8,4.5,RM_PIVOT_TPSL,INVERSE,0,-2.047166585922241,2026_01_23
27,15:10,1769181000,long,25704.5,25716.25,23.5,11,30.0,RM_PIVOT_TPSL,INVERSE,0,-2.4672510623931885,2026_01_23
28,15:43,1769182980,long,25780.25,25802.75,45.0,6,45.0,RM_PIVOT_TPSL,INVERSE,0,-2.008279323577881,2026_01_23
29,16:07,1769184420,short,25822.5,25822.75,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.6278190612792969,2026_01_23
30,16:10,1769184600,long,25826.5,25828.25,3.5,9,11.0,RM_PIVOT_TPSL,INVERSE,0,-2.257544994354248,2026_01_23
31,16:36,1769186160,long,25781.75,25782.5,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.5335904359817505,2026_01_23
32,16:41,1769186460,short,25807.75,25795.75,24.0,5,27.5,RM_PIVOT_TPSL,INVERSE,0,1.82527756690979,2026_01_23
33,16:48,1769186880,long,25815.0,25786.25,-57.5,16,24.0,RM_PIVOT_TPSL,INVERSE,0,-1.856895089149475,2026_01_23
34,17:17,1769188620,short,25791.5,25791.5,0.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.564303994178772,2026_01_23
35,17:37,1769189820,long,25782.5,25731.75,-101.5,11,12.0,RM_PIVOT_TPSL,INVERSE,0,-1.8329747915267944,2026_01_23
36,17:58,1769191080,short,25692.5,25736.5,-88.0,15,19.0,RM_PIVOT_TPSL,INVERSE,0,1.626721739768982,2026_01_23
37,18:17,1769192220,long,25744.75,25752.0,14.5,22,38.0,RM_PIVOT_TPSL,INVERSE,0,-1.621840238571167,2026_01_23
38,19:00,1769194800,short,25726.75,25756.25,-59.0,11,3.5,RM_PIVOT_TPSL,INVERSE,0,1.500361680984497,2026_01_23
39,19:16,1769195760,long,25748.75,25757.25,17.0,3,20.5,RM_PIVOT_TPSL,INVERSE,0,-1.9936306476593018,2026_01_23
40,19:24,1769196241,short,25768.5,25766.5,4.0,2,9.0,RM_PIVOT_TPSL,INVERSE,0,1.9329359531402588,2026_01_23
41,19:32,1769196720,long,25753.75,25753.75,0.0,4,8.0,RM_PIVOT_TPSL,INVERSE,0,-2.17744517326355,2026_01_23
0,00:33,1769387582,short,25589.25,25590.25,-2.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.5654033422470093,2026_01_26
1,00:47,1769388420,short,25568.0,25565.75,4.5,7,4.5,RM_PIVOT_TPSL,INVERSE,0,1.9275990724563599,2026_01_26
2,00:58,1769389081,short,25570.25,25570.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,2.3753321170806885,2026_01_26
3,01:25,1769390700,short,25650.25,25645.5,9.5,2,9.5,RM_PIVOT_TPSL,INVERSE,0,2.2835824489593506,2026_01_26
4,02:02,1769392921,long,25655.25,25657.25,4.0,6,12.5,RM_PIVOT_TPSL,INVERSE,0,-1.614719033241272,2026_01_26
5,02:14,1769393640,short,25656.5,25649.75,13.5,5,16.5,RM_PIVOT_TPSL,INVERSE,0,1.8877739906311035,2026_01_26
6,02:25,1769394303,short,25645.5,25644.0,3.0,0,6.0,RM_PIVOT_TPSL,INVERSE,0,1.62373685836792,2026_01_26
7,03:48,1769399282,long,25636.75,25631.25,-11.0,6,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.6304725408554077,2026_01_26
8,04:33,1769401980,short,25629.25,25629.5,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.6977485418319702,2026_01_26
9,04:36,1769402161,long,25634.5,25645.25,21.5,2,21.5,RM_PIVOT_TPSL,INVERSE,0,-1.7713408470153809,2026_01_26
10,04:50,1769403001,short,25628.75,25635.0,-12.5,15,8.0,RM_PIVOT_TPSL,INVERSE,0,1.5059384107589722,2026_01_26
11,06:12,1769407924,long,25684.25,25687.5,6.5,1,8.5,RM_PIVOT_TPSL,INVERSE,0,-1.8559211492538452,2026_01_26
12,06:37,1769409420,long,25682.5,25672.5,-20.0,8,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.3383963108062744,2026_01_26
13,07:21,1769412062,long,25681.75,25688.0,12.5,2,17.0,RM_PIVOT_TPSL,INVERSE,0,-2.4306960105895996,2026_01_26
14,07:35,1769412920,long,25686.75,25693.25,13.0,1,15.5,RM_PIVOT_TPSL,INVERSE,0,-2.0517783164978027,2026_01_26
15,07:52,1769413933,long,25700.5,25699.0,-3.0,1,2.0,RM_PIVOT_TPSL,INVERSE,0,-1.6657791137695312,2026_01_26
16,08:15,1769415300,long,25711.5,25712.25,1.5,4,4.0,RM_PIVOT_TPSL,INVERSE,0,-1.7520041465759277,2026_01_26
17,08:38,1769416681,long,25734.75,25734.0,-1.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.6582893133163452,2026_01_26
18,09:12,1769418722,short,25720.5,25722.25,-3.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,1.5412445068359375,2026_01_26
19,09:45,1769420700,short,25616.5,25616.0,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,1.6825587749481201,2026_01_26
20,10:13,1769422391,long,25628.75,25637.5,17.5,1,22.0,RM_PIVOT_TPSL,INVERSE,0,-1.5115931034088135,2026_01_26
21,10:47,1769424425,long,25663.0,25662.75,-0.5,4,5.0,RM_PIVOT_TPSL,INVERSE,0,-1.8706828355789185,2026_01_26
22,11:06,1769425563,long,25655.5,25654.75,-1.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5556362867355347,2026_01_26
23,13:00,1769432400,short,25687.0,25690.25,-6.5,3,8.5,RM_PIVOT_TPSL,INVERSE,0,1.7967313528060913,2026_01_26
24,13:44,1769435040,long,25670.0,25670.5,1.0,0,1.0,RM_PIVOT_TPSL,INVERSE,0,-1.7692334651947021,2026_01_26
25,13:59,1769435940,long,25718.5,25732.75,28.5,4,30.0,RM_PIVOT_TPSL,INVERSE,0,-1.6564104557037354,2026_01_26
26,14:28,1769437680,short,25728.75,25718.5,20.5,3,48.5,RM_PIVOT_TPSL,INVERSE,0,2.4374568462371826,2026_01_26
27,14:52,1769439120,long,25813.75,25838.25,49.0,2,51.5,RM_PIVOT_TPSL,INVERSE,0,-1.8721710443496704,2026_01_26
28,15:31,1769441460,long,25853.0,25859.25,12.5,3,33.5,RM_PIVOT_TPSL,INVERSE,0,-1.80771005153656,2026_01_26
29,15:39,1769441940,short,25872.5,25853.0,39.0,2,39.0,RM_PIVOT_TPSL,INVERSE,0,1.8673722743988037,2026_01_26
30,15:47,1769442420,long,25868.25,25868.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.644377589225769,2026_01_26
31,16:23,1769444580,long,25891.0,25891.75,1.5,0,1.5,RM_PIVOT_TPSL,INVERSE,0,-1.9585400819778442,2026_01_26
32,16:38,1769445480,long,25916.0,25907.25,-17.5,9,6.0,RM_PIVOT_TPSL,INVERSE,0,-1.8087158203125,2026_01_26
33,16:55,1769446500,short,25901.25,25923.0,-43.5,14,6.5,RM_PIVOT_TPSL,INVERSE,0,2.1872997283935547,2026_01_26
34,17:54,1769450040,short,25893.75,25885.5,16.5,7,21.5,RM_PIVOT_TPSL,INVERSE,0,1.5498290061950684,2026_01_26
35,18:08,1769450880,long,25889.5,25890.0,1.0,10,3.0,RM_PIVOT_TPSL,INVERSE,0,-1.7663278579711914,2026_01_26
36,19:59,1769457540,short,25880.25,25881.5,-2.5,13,17.0,RM_PIVOT_TPSL,INVERSE,0,1.6638123989105225,2026_01_26
37,20:24,1769459040,long,25880.5,25880.0,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.7564152479171753,2026_01_26
38,20:26,1769459160,short,25875.25,25883.5,-16.5,10,3.0,RM_PIVOT_TPSL,INVERSE,0,2.0797107219696045,2026_01_26
0,00:25,1769473503,long,25895.0,25894.0,-2.0,8,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.7340593338012695,2026_01_27
1,01:43,1769478182,long,25917.25,25920.25,6.0,4,7.5,RM_PIVOT_TPSL,INVERSE,0,-2.0927541255950928,2026_01_27
2,01:59,1769479141,long,25924.25,25926.75,5.0,1,6.5,RM_PIVOT_TPSL,INVERSE,0,-2.2293074131011963,2026_01_27
3,02:24,1769480640,long,25954.25,25949.0,-10.5,11,5.5,RM_PIVOT_TPSL,INVERSE,0,-1.6104720830917358,2026_01_27
4,02:50,1769482203,long,25959.75,25960.5,1.5,1,4.5,RM_PIVOT_TPSL,INVERSE,0,-1.5416232347488403,2026_01_27
5,03:01,1769482860,short,25970.0,25975.25,-10.5,5,2.5,RM_PIVOT_TPSL,INVERSE,0,2.7035071849823,2026_01_27
6,03:19,1769483942,long,25971.25,25971.0,-0.5,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-1.5165009498596191,2026_01_27
7,04:31,1769488265,long,25989.75,25991.0,2.5,0,2.5,RM_PIVOT_TPSL,INVERSE,0,-1.6397806406021118,2026_01_27
8,05:09,1769490540,long,25981.0,25980.5,-1.0,0,0.0,RM_PIVOT_TPSL,INVERSE,0,-2.1250572204589844,2026_01_27
9,05:22,1769491322,short,25974.25,25986.75,-25.0,17,0.5,RM_PIVOT_TPSL,INVERSE,0,1.5916051864624023,2026_01_27
