pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
SE_high_w__SE_low_w,0.8986754611739787,0.9357607063005803,0.9113432081245448,0.8770979918272804,0.86061956412405,0.890990996668364
SE_high_w__hurst_w,-0.0034768963139785547,-0.008721126464557912,-0.034747007156548236,-0.05329846025447031,-0.04213447605240142,-0.036392707367432234
SE_high_w__reversion_prob_w,-0.040166788858464135,0.004019773680769593,0.004901407422594565,0.010147957178449725,0.0030306224115476533,0.0009071857566831513
SE_high_w__swing_noise_w,0.8029769314382197,0.860663284270471,0.7858038546084384,0.7218615188617311,0.7351962378070366,0.7594556084761451
SE_low_w__hurst_w,-0.0011088379153712331,-0.006936499458562647,-0.03505757019074275,-0.041042115186000004,-0.0360105596202442,-0.034568878047778535
SE_low_w__reversion_prob_w,-0.0372925047330607,-0.0022249152017172077,-0.014047351552746166,0.005050177462614839,-0.0075540647172646375,-0.013820870651784719
SE_low_w__swing_noise_w,0.8036463900436885,0.8308800645618171,0.7765482529274768,0.7299616451210884,0.725615119326154,0.7470699645848606
bar_range__SE_high_w,0.7128548366936521,0.7857989597120028,0.6854009163695823,0.6491631016621274,0.6181630424148524,0.6338760377733592
bar_range__SE_low_w,0.7326079973776464,0.7708054366607402,0.6932291669496261,0.6463102700872001,0.6260315198895682,0.6634925006900123
bar_range__body,0.03413087971361337,-0.10109734034072276,-0.1625954767715756,-0.07964254499021374,-0.029080919279417226,-0.05024219034077554
bar_range__hurst_w,0.07497403809556652,0.06707902754345088,0.06543223199283017,0.033672509315415856,0.053064319082524,0.05435433020115755
bar_range__price_accel_w,0.018096929210306045,-0.04524642100388919,-0.05593172440456316,0.0005109891352965843,0.006346942351305063,-0.03252483227198142
bar_range__price_mean_w,-0.34364532338787374,-0.4694820263957911,-0.36978257735382836,-0.2312780161409628,-0.284739884833366,-0.32901712335750133
bar_range__price_sigma_w,0.724647431186025,0.7605814080830468,0.7263745693247754,0.6644617083784284,0.6510196064372766,0.6741328743445716
bar_range__price_velocity_w,0.0964920570647418,-0.2548043855115324,-0.19073722142223143,-0.051025199845465795,-0.03359075862604586,-0.06978932473500976
bar_range__reversion_prob_w,-0.17635424589621368,-0.12646994775118003,-0.15318948799961066,-0.1718079535074309,-0.21074487520644725,-0.17454734103822192
bar_range__swing_noise_w,0.7501794738787279,0.8412619949686684,0.7570922950137091,0.7084058412377232,0.6711831587980771,0.7096423420292769
bar_range__vol_accel_w,0.2801367849928154,0.23935698092917912,0.22853561844733356,0.24531711054071634,0.28511713172330405,0.25440100165445245
bar_range__vol_mean_w,0.5707847833604671,0.5259528801603905,0.512834947568466,0.5809292705213397,0.5951018804184454,0.5729735040590084
bar_range__vol_sigma_w,0.43622415308854,0.3798165332165935,0.3854107548767521,0.4369858584404812,0.49123940967907,0.4625269490257467
bar_range__vol_velocity_w,0.28869570375045905,0.20486549299084433,0.20009722569633223,0.2282335046415901,0.2884377370298047,0.2452335008475827
bar_range__vwap_w,-0.3437204748261684,-0.4695557486067372,-0.36987849096937797,-0.23128460809930607,-0.284768977217667,-0.3291118955522429
bar_range__z_high_w,0.07880950543074913,0.07995733950579735,0.10264629941175948,0.12106804210873327,0.12266315538995454,0.08770402245325636
bar_range__z_low_w,-0.08864886558481044,-0.07592452065400987,-0.09489240290789046,-0.10454150424613264,-0.11968310751685661,-0.10759533738642064
bar_range__z_se_w,0.007301130436438661,-0.010255249391371736,-0.02088648657923891,-0.017376579720293165,-0.001994706619478561,-0.012562564264730312
body__SE_high_w,0.053271557571423794,0.01436488216367748,-0.013135684484002761,0.013954204458131595,0.029042915725167227,0.06242287995928837
body__SE_low_w,-0.05353861253253664,-0.04911320212917928,-0.07282012634287967,-0.05839208122513836,-0.08502356584926338,-0.0280441529665878
body__hurst_w,0.0014838735612311958,-0.025633292312706307,-0.010228300494676726,-0.022773642580375984,-0.005275335797263784,-0.0030790826602339035
body__price_accel_w,0.6037173315736482,0.6122913800269554,0.6198516266491547,0.6093198701764294,0.5581084817244604,0.5770392567302771
body__price_mean_w,-0.03325067506667933,0.010746630892398298,0.01781433884130497,-0.0026236705525762116,0.007055033104789752,0.015316636317165244
body__price_sigma_w,0.03530912743409971,-0.06939329718824214,-0.09456068987790069,-0.014783350622542287,-0.03409265023809772,-0.014092968799065929
body__price_velocity_w,0.3098130798954101,0.17422322210593746,0.3669081432285807,0.32667785644699276,0.3136187515057525,0.2759627215810557
body__reversion_prob_w,0.025591312309249676,0.0006913427602854041,0.04383747667768026,0.06289905560042723,0.020613472212398697,0.0363538034837954
body__swing_noise_w,0.019314489007903432,-0.044709034857975456,-0.05875287461100462,-0.038747874160114756,-0.021631703197906076,0.0102348888883406
body__vol_accel_w,-0.1642952781645395,0.005939960167337309,-0.04489904366861038,0.021318573231406554,-0.05440232103133956,-0.03706886933123082
body__vol_mean_w,-0.11925197465746393,0.02158926047039494,-0.01967426721027291,-0.02778043052899429,-0.04626378449284484,-0.01621780691756699
body__vol_sigma_w,-0.15717557248871633,0.016975696146255603,-0.017873810704443625,-0.014147449739927286,-0.05979664674052166,-0.019290952314780962
body__vol_velocity_w,-0.1722923622357882,0.025464816476565802,-0.031870662721800586,-0.000844951516562502,-0.052548767758565665,-0.038514421929051426
body__vwap_w,-0.03311663557137925,0.010830514898929201,0.017956202394081845,-0.002540984321822899,0.007152503801062638,0.015416387057402696
body__z_high_w,0.22849482516401165,0.21079754841231368,0.19199395201064753,0.25362784220895496,0.25418324087912403,0.24160626748550357
body__z_low_w,0.22385753968735242,0.2303021495100133,0.22662176902180464,0.2607620677729434,0.24971507280323524,0.25479914333870185
body__z_se_w,0.43737381465835706,0.4024850118380277,0.44390331075660516,0.5216422957349397,0.49769659767544494,0.4778334733200956
hurst_w__reversion_prob_w,0.068178830466529,0.07731667218484892,0.07116475917619444,0.11927393578052775,0.0714642533941605,0.07029260703270272
hurst_w__swing_noise_w,0.14391327117734726,0.12673132269649606,0.1765165533048832,0.18597418971668433,0.1775750910633597,0.15802523931131707
price_accel_1b__SE_high_w,0.10207113871792499,-0.045081190581711776,-0.05333943089752394,0.014933484872834558,0.014286607670908521,0.02203602031408369
price_accel_1b__SE_low_w,0.07791812857829485,-0.07618154447900487,-0.05877670181101748,-0.002311621744227384,-0.02727435416630298,-0.008178816375819136
price_accel_1b__bar_range,0.08231366555927898,-0.05685448182605379,-0.1296901391540667,-0.023959729661740956,0.01166396824580406,-0.0056022893152932055
price_accel_1b__body,0.6270655648944219,0.6721076452217211,0.6485977048775399,0.6399830804375692,0.6232959659561882,0.6091785555039261
price_accel_1b__hurst_w,0.0024782333094646135,0.010670087063859756,-0.0027472709419505774,-0.02277829882338677,-0.012175898254235673,0.00524402271591265
price_accel_1b__price_accel_w,0.41806868128708097,0.37640686641749427,0.5018225257291159,0.4650895561425959,0.46206352377812265,0.47020897518118693
price_accel_1b__price_mean_w,-0.03199552922209472,0.011625788832196437,0.026658884439138275,0.003370954561700732,-0.0027394776461347977,0.014537652439732781
price_accel_1b__price_sigma_w,0.05409352297608479,-0.07521413705456495,-0.07967880851221286,0.02160104655584999,-0.0033212779216808784,0.006403882868240708
price_accel_1b__price_velocity_w,0.10026763585516903,0.04625663395820222,0.07299821605314141,0.07810502113548663,0.018782934378124234,0.009200589431693591
price_accel_1b__reversion_prob_w,0.020789606659316957,0.014449537950038656,0.0068439538035180774,0.048168751618502946,0.0010619992700616825,0.014240266001978079
price_accel_1b__swing_noise_w,0.030314930605353903,-0.01974058409555543,-0.060926991508796206,-0.013751675399163324,-0.010049520009597414,0.023148941638518272
price_accel_1b__vol_accel_1b,-0.1026901863578683,-0.03606348262761071,-0.036743203764900575,0.016198483023269133,-0.04967338997312928,-0.04100094066913032
price_accel_1b__vol_accel_w,-0.10065337539960961,-0.02619889388205709,-0.04901530500246327,0.02436734713851572,-0.03934406865253621,-0.007298309354748146
price_accel_1b__vol_mean_w,-0.057291934647259214,0.015707252793282552,-0.028621384314425898,-0.01922271854158274,-0.04009780790345929,-0.009668362873882822
price_accel_1b__vol_sigma_w,-0.07969312795072962,0.01495671418807951,-0.04447508943721062,-0.00991456245641881,-0.04539183002399717,0.005217221949284891
price_accel_1b__vol_velocity_1b,-0.10423610334841266,-0.017001718784507708,-0.04967816342938892,0.007880929455823757,-0.04628977238454768,-0.021936426735058995
price_accel_1b__vol_velocity_w,-0.09492726228692153,-0.0012203529558785385,-0.04671765859444749,-0.0014985716295938015,-0.034123518556447845,0.0056096824296525795
price_accel_1b__vwap_w,-0.032046669265304105,0.01171692517495587,0.0266707971615675,0.0033780881114851657,-0.0027404230522743143,0.01450754290658305
price_accel_1b__z_high_w,0.009274564702923045,0.007004442001305675,-0.039340546579199914,-0.028818171222564557,0.010944472294531427,-0.0028784633167712524
price_accel_1b__z_low_w,0.005901126954713939,0.018317519157881636,-0.014007597253995198,-0.021150998986785297,0.003812236519605625,0.007170864768419918
price_accel_1b__z_se_w,0.2147028776566646,0.22439624624448662,0.23286827607035548,0.2394062701213215,0.26014546604301714,0.23271841045224465
price_accel_w__SE_high_w,-0.003800211954344837,0.053229046798115784,-0.003226210144558362,0.031273856592244804,0.03371209710398345,0.011104855474507675
price_accel_w__SE_low_w,-0.05514954165278986,0.00868130464482996,-0.03304701699664233,5.308473890337623e-05,-0.010056802652213225,-0.030001294812760614
price_accel_w__hurst_w,-0.008322938693079087,-0.03223337221681783,-0.013198180385986759,-0.01841944342499583,-0.010642593917355041,-0.00040338074645685553
price_accel_w__price_mean_w,-0.014429629839075862,0.017320293147045987,0.024977253065732837,0.0036422968331385804,-0.013394065885273356,0.02236699177421827
price_accel_w__price_sigma_w,-0.04016077782581147,-0.06126064514805673,-0.028613188420236017,0.016035077435100832,0.006226819151750816,-0.018417024444852725
price_accel_w__reversion_prob_w,0.014929962817217916,0.01617972536233233,0.014360813454696128,0.04118312245196047,0.028218181956254015,0.009244546644985464
price_accel_w__swing_noise_w,-0.03519148900974367,-0.03298627178503689,0.009513642989956205,0.010734148130795295,0.005771854061974203,0.007177802377249909
price_accel_w__vol_accel_w,-0.08294373029166965,0.03437872408390531,-0.03302612601719641,0.0034096873525401605,-0.036519046651559264,-0.005014785457515432
price_accel_w__vol_mean_w,-0.09842324303540267,0.016260524982044004,0.043250312053928826,0.0030068097137125774,-0.02140778338973725,-0.022166171817477133
price_accel_w__vol_sigma_w,-0.11827549958408695,0.005610004006993472,0.03267701555998004,-0.0024394254286384458,-0.02578871765641264,-0.024930523724037663
price_accel_w__vol_velocity_w,-0.10987516165371147,0.02333423494550605,-0.018038919137251506,-0.014642137289790198,-0.032119412821306585,-0.003472566889283475
price_accel_w__vwap_w,-0.014377600517164047,0.017327855943535024,0.025020814854445676,0.003676398474990789,-0.01336264019338402,0.022385782615716974
price_accel_w__z_high_w,0.22784983814735982,0.17547547624772988,0.1910525114645404,0.2324159861316293,0.2395559518593614,0.21605635544726765
price_accel_w__z_low_w,0.21757740606690598,0.1872157643590944,0.20516136863515916,0.22823030739705952,0.2401512515782103,0.21776917410751095
price_accel_w__z_se_w,0.3446903202103394,0.29466695455303965,0.35904571148051134,0.3893441504615378,0.3839269363634675,0.35456729954518945
price_mean_w__SE_high_w,-0.383124187343687,-0.4962515204358043,-0.47152501843304,-0.3144255545350583,-0.35764709584062454,-0.39476747611071655
price_mean_w__SE_low_w,-0.37803489340287644,-0.48173589602026035,-0.4324576982482171,-0.31225619657365467,-0.3501226799625525,-0.37846978944777404
price_mean_w__hurst_w,-0.02422017132234186,-0.03260715702530495,-0.012517645665277369,-0.009095768662000679,-0.04595093114354382,-0.03221641751284312
price_mean_w__price_sigma_w,-0.33036696468925497,-0.41664562295369345,-0.42400958165904806,-0.2765159592262856,-0.33512262197676035,-0.3810417035128037
price_mean_w__reversion_prob_w,0.0356567111880568,0.010405439476473748,0.004005527416135367,-0.014194961343272548,-0.0009431365577736564,-0.01215323059311324
price_mean_w__swing_noise_w,-0.36292434734821055,-0.5031816913037863,-0.4729536454589159,-0.3368902876634297,-0.3845836902632019,-0.4232406376208217
price_mean_w__vol_mean_w,-0.09622042557968263,-0.12438184454699176,-0.05274303291167194,-0.03034306405383222,-0.08918689556619114,-0.09539156531703305
price_mean_w__vol_sigma_w,-0.052032400269319566,-0.06847683027116334,-0.023850113160577623,-0.010420815582823135,-0.0540910994270954,-0.053985749454934756
price_mean_w__vwap_w,0.9999998166990363,0.999999672096154,0.9999997826729246,0.9999998739397128,0.9999999097088496,0.9999997821173162
price_mean_w__z_high_w,-0.005743209781630183,0.0002032566113442509,-0.002344582947729015,-0.01481026321299047,-0.0073147743341078954,-0.015688844937342104
price_mean_w__z_low_w,0.0059954062310460165,0.015458676421463547,0.00036054358056744184,-0.011780073964139963,0.002275340383134766,-0.014876702300437267
price_mean_w__z_se_w,-0.007087012844505287,0.01414888901576864,-0.0001872909459553373,-0.004091586503913116,-0.0007658398297381682,-0.007794068577426029
price_sigma_w__SE_high_w,0.8510344696468342,0.8608112746203466,0.83977733174116,0.8141033621732005,0.8173603346540294,0.8272317374442131
price_sigma_w__SE_low_w,0.8565291050893341,0.89103078716988,0.8467602555989108,0.8128194773689215,0.8122154921757326,0.8282466482821439
price_sigma_w__hurst_w,0.06251704220901998,0.04681626900866146,0.041565226293337997,0.03735282819106563,0.03660849131075214,0.032591132349882
price_sigma_w__reversion_prob_w,-0.04983599081091744,-0.013495693060089459,-0.03549418284767132,-0.015568588467531166,-0.03253058235491902,-0.029614480782283688
price_sigma_w__swing_noise_w,0.8530626830176484,0.8081656840760705,0.8088682637549038,0.7389705077544695,0.7529630480543316,0.7842731439038365
price_sigma_w__vol_mean_w,0.43588312458399336,0.4439205770698935,0.4440217323443261,0.5517400321977225,0.5384826658113165,0.508311627777897
price_sigma_w__vol_sigma_w,0.27099296693355446,0.30181108090496517,0.3187935087222431,0.44038778356344804,0.4366445439376478,0.3983223302357954
price_sigma_w__vwap_w,-0.33048529637367213,-0.4169149281331414,-0.42410265384981494,-0.2765372064679776,-0.3351601433306899,-0.3811430444639039
price_sigma_w__z_high_w,-0.028869394661416286,4.1882717356706876e-05,-0.003478871069776788,0.003911695805005939,-0.016193525856854993,-0.013413627216130696
price_sigma_w__z_low_w,0.0032932664112280147,0.014383093716151965,0.03426098513579625,0.06361389252095712,0.024754142066034587,0.025752839550340634
price_sigma_w__z_se_w,-0.010300386157566933,-0.0023548849416725423,0.00484628094044527,0.01757382828441968,0.0022111282004198154,0.0067751896290020935
price_velocity_1b__SE_high_w,0.025413352020359697,0.004935348997592044,-0.03795467482199858,0.008491405333321702,0.03288822896150109,0.05261341017003394
price_velocity_1b__SE_low_w,-0.07952272882111122,-0.06130601349850261,-0.09193798938706546,-0.06318335165688953,-0.07735556835400878,-0.0313159725007287
price_velocity_1b__bar_range,0.019251619296525493,-0.09841312110218241,-0.17253755758101608,-0.07267853878952645,-0.022237294239065498,-0.04971643632479349
price_velocity_1b__body,0.9145356204955224,0.9483012291646838,0.9142910858408937,0.9210219886287377,0.9021687147621957,0.8956148390933099
price_velocity_1b__hurst_w,0.009812729036511533,-0.02244327830906881,-0.012962359025771728,-0.029696594693843992,-0.007975478334468303,0.001157079805490007
price_velocity_1b__price_accel_1b,0.6877933662969239,0.7174625825557044,0.7386661476898011,0.7193009731301995,0.7237661899355664,0.7095460268138162
price_velocity_1b__price_accel_w,0.655128156459939,0.6468366902186822,0.6832622130102687,0.6609398827830775,0.6349232380659262,0.6384669172043461
price_velocity_1b__price_mean_w,-0.016839878175505637,0.01996008030001022,0.031681379577136466,0.004196445922262213,-0.0027875724138318974,0.012805171168284217
price_velocity_1b__price_sigma_w,-0.0003303994823063166,-0.08248101469485417,-0.1113168479734537,-0.019185936655568975,-0.0274793730863104,-0.017480356512851836
price_velocity_1b__price_velocity_w,0.29866754594826644,0.1963154526505627,0.365072452677263,0.330777836463738,0.3164393120372456,0.28977660856972637
price_velocity_1b__reversion_prob_w,0.03143441174841007,0.005991199872366319,0.03289639381189887,0.06670741259714233,0.022321408358266636,0.03385088677851349
price_velocity_1b__swing_noise_w,-0.012861527328918602,-0.049130204815596185,-0.08472270818915559,-0.03977083910827408,-0.022720788056423965,0.0061868446045394146
price_velocity_1b__vol_accel_1b,-0.13787175841295737,0.022083734344544467,-0.04100725604591406,0.02873466185856097,-0.04353701736619092,-0.02564535993471378
price_velocity_1b__vol_accel_w,-0.14444944877768645,0.010185157445729995,-0.04347716513250601,0.02699456495645683,-0.05145227213902391,-0.031557385053451195
price_velocity_1b__vol_mean_w,-0.11128432550954942,0.01783591352511179,-0.024855793495198238,-0.02139616560774439,-0.0463311102815471,-0.015116573658641537
price_velocity_1b__vol_sigma_w,-0.14242098783349744,0.013250786456527294,-0.020775340866783877,-0.009938952393062802,-0.05524588888401648,-0.01684274622270097
price_velocity_1b__vol_velocity_1b,-0.1573476241661175,0.016470454654258088,-0.03591068046737861,0.023181426854551792,-0.056447253682223565,-0.03681178242623132
price_velocity_1b__vol_velocity_w,-0.15423845670723,0.026114692530052656,-0.02870014681836076,0.003218273593393888,-0.047026141239645144,-0.03456467049711915
price_velocity_1b__vwap_w,-0.01670353437313441,0.020056525900206033,0.03180995102840397,0.004274470494460162,-0.002695724462497531,0.012906315855701803
price_velocity_1b__z_high_w,0.34447818931136026,0.29148809790578584,0.28881694062528596,0.3502327523451375,0.3818566780251978,0.35710901490196634
price_velocity_1b__z_low_w,0.3347105847289678,0.3097915764454999,0.3221606882328107,0.3609869632960008,0.37675453908205436,0.36868214572860253
price_velocity_1b__z_se_w,0.5375417308697575,0.4840322097503371,0.5320391337715001,0.6086510496184296,0.61066183653446,0.5778662643092618
price_velocity_w__SE_high_w,0.21683242752507717,-0.23661767193728367,-0.0659363083713026,0.044676622737968366,0.054669092545655884,0.019969008515271006
price_velocity_w__SE_low_w,0.1266641252886139,-0.32261017520657487,-0.1909079619766179,-0.07757340339137649,-0.10029233597178627,-0.09792215239415233
price_velocity_w__hurst_w,0.004878130239958048,-0.023441212237111066,-0.04591533035381384,-0.019351983301037982,-0.003669205327832627,-0.0065924398704580054
price_velocity_w__price_accel_w,0.10487059773109365,0.24661890567344272,0.2573090849736585,0.24364856665750062,0.2423754511452338,0.19265178398152735
price_velocity_w__price_mean_w,-0.030346294952679514,0.023392201826783744,0.029230378043441016,0.009939326546651585,-0.0005507693749206069,0.01342286108431699
price_velocity_w__price_sigma_w,0.29668947018054215,-0.3991180512218796,-0.16403922489293862,-0.034593958062076526,-0.026549842953346555,-0.07036741298748682
price_velocity_w__reversion_prob_w,-0.006822968582094999,0.015802950098585875,0.025390175884797635,0.011878931802955444,0.012430975343588025,0.009295356193527234
price_velocity_w__swing_noise_w,0.1843486584193463,-0.22175221225788233,-0.14399223809448464,-0.06304783674658151,0.013678578305975192,-0.04802673494297624
price_velocity_w__vol_accel_w,-0.06725956337823565,-0.02292750877217259,-0.000990462013878823,-0.02520081971315486,-0.057949412316769734,-0.0157009003253822
price_velocity_w__vol_mean_w,0.0424463864258223,-0.0736754981059207,-0.027583083162454943,-0.04281612466664344,-0.03468213894374939,-0.01730726689646646
price_velocity_w__vol_sigma_w,-0.0033576099956472987,-0.04543899984552312,-0.01854832750866182,-0.04071206534337441,-0.05633205585802888,-0.02239185482142256
price_velocity_w__vol_velocity_w,-0.048510447114964154,-0.02578535118457302,0.0037884700868552708,-0.02378478632046381,-0.0773066892709774,-0.03045751374400333
price_velocity_w__vwap_w,-0.030169081069000923,0.023872551632532164,0.02954923867914525,0.010189819238618815,-0.00034946240888488714,0.013728533839332304
price_velocity_w__z_high_w,-0.03406565258647368,-0.08997829855342739,-0.07172563727555017,-0.08102559399240794,-0.031436377171672886,-0.04697224785416166
price_velocity_w__z_low_w,-0.03977299254817942,-0.05689507073825968,-0.04187857859568566,-0.0748678526203174,-0.03240845180467813,-0.04876831889704823
price_velocity_w__z_se_w,-0.019517203235174217,-0.06308774357987637,-0.0410863933178524,-0.0498605333386997,-0.016740086695276674,-0.03506273538181217
reversion_prob_w__swing_noise_w,-0.027173963701331866,0.0033994151100393234,-0.014778466880999416,0.020386002980059534,-0.005384623386871998,-0.005131848433920558
vol_accel_1b__SE_high_w,-0.023120738192331725,0.08001735873995891,0.052085340763271794,0.10707171104103615,0.05742157161006844,0.028274097353585662
vol_accel_1b__SE_low_w,0.058546572051333165,0.08872307509337399,0.03389223714634557,0.08701823944554914,0.07498839166587329,0.030737269966344634
vol_accel_1b__bar_range,0.24194920678245677,0.22335125158377897,0.1938982093047633,0.23206468819023773,0.272192695322,0.20239992717414804
