pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
SE_high_w__SE_low_w,0.915871219886024,0.9383450320384391,0.9207245141887122,0.8581740283169534,0.9392524596072498,0.8930690460771094
SE_high_w__hurst_w,-0.0014531383373119205,-0.05544439744943387,-0.023422985450827046,-0.1375039192487037,-0.07114925579858603,-0.05972612992779316
SE_high_w__reversion_prob_w,-0.008093180886811928,-0.003993502921732111,0.023139025990312343,0.04609548434539331,0.007024150740366449,0.012024339948495416
SE_high_w__swing_noise_w,0.7220852681083109,0.8235265839041068,0.7596897757381946,0.6953636604031778,0.6026543296966319,0.7047730003499736
SE_low_w__hurst_w,-0.007445207337058841,-0.07796541997386078,-0.03051495920695013,-0.1423110455004345,-0.08097926128633122,-0.06264985262862273
SE_low_w__reversion_prob_w,0.019002259369339962,0.014147361231595481,-0.008346482542683805,0.006216311667566319,-0.0025295619823508136,0.009224277243322122
SE_low_w__swing_noise_w,0.7295751151765079,0.8364599479632697,0.7225382733431112,0.6751701028048568,0.6036052277053839,0.7100828422361415
bar_range__SE_high_w,0.7267483042224345,0.7784405160506079,0.6748465779266953,0.6154093810473171,0.40770132613919385,0.672818419131012
bar_range__SE_low_w,0.6786060317253179,0.772097198115736,0.6528921858429715,0.6485614403423062,0.43071389345421224,0.6844095241525207
bar_range__body,0.33500165957447303,0.19017251220880127,-0.26611703878438625,-0.17562916337847853,-0.14598196790068693,-0.06387456530142879
bar_range__hurst_w,0.06028468858845527,-0.011210592236553532,0.0663883973943773,0.0024380434243543186,0.012769973804934975,0.028752999734853315
bar_range__price_accel_w,0.172367864533968,0.13228834144537,-0.177102427188552,-0.08488363060996142,-0.05661801802717539,-0.018681691159969854
bar_range__price_mean_w,-0.38793686788848425,-0.508564656521256,-0.43367074272586925,-0.3112639236193983,-0.392538589993357,-0.4171786331093634
bar_range__price_sigma_w,0.7131010943741036,0.8364791916771155,0.6825487699880464,0.6682339972428261,0.4161218252188817,0.6953206680415824
bar_range__price_velocity_w,0.44792592791387004,0.3235688729302972,-0.39706845308403393,-0.23021564005635725,-0.16149582257191908,-0.14589024603526038
bar_range__reversion_prob_w,-0.18645213494930957,-0.16587424841917037,-0.2154325987015736,-0.2520376314160647,-0.233987930215674,-0.22410041189536029
bar_range__swing_noise_w,0.675992969923373,0.7566091314253258,0.6967235203963752,0.6386615491217474,0.47386607416140397,0.6529014222479383
bar_range__vol_accel_w,0.15240399148411032,0.13007227286272588,0.18420113260783397,0.18336580156828144,0.17979683546408376,0.18191776875737545
bar_range__vol_mean_w,0.5172178555521425,0.6379087459860331,0.6153731082267093,0.675323812039926,0.6429096133776381,0.6182680116484207
bar_range__vol_sigma_w,0.5003508376593517,0.5135995301612769,0.5340647514463154,0.6024690893142908,0.5992360729499362,0.524241916294206
bar_range__vol_velocity_w,0.329902026681996,0.2789479821089933,0.3086367074991625,0.3692918897262827,0.3409879273805835,0.3245861689554318
bar_range__vwap_w,-0.38599571958855233,-0.5076399613780925,-0.43618751310699155,-0.3121757513636963,-0.3934871115795858,-0.41771875580724255
bar_range__z_high_w,0.09226668490148156,0.07529294182552351,0.01259587809510664,0.03703774764376789,0.035766737572751624,0.06285001223924673
bar_range__z_low_w,-0.035074491172130705,-0.032291122364470265,-0.12781519656263687,-0.13608636210415803,-0.13326581379631264,-0.09275149408233203
bar_range__z_se_w,0.04789314873048394,0.03343036144611994,-0.061667329734155236,-0.05523051174261307,-0.041057043345806676,-0.005835096270854496
body__SE_high_w,0.23208693046735016,0.09277219118766038,-0.06623116709351234,0.016598411768372238,-0.01320200879479937,0.02828921492334207
body__SE_low_w,0.13299818159272936,0.027937490776289185,-0.13346976815572292,-0.09068831554620584,-0.06442403717027008,-0.07484628427141957
body__hurst_w,0.01160049581539631,-0.009846256293574395,-0.0058075359187057295,-0.0026718026963720924,0.0027229251597574358,0.002057188072364998
body__price_accel_w,0.6694384495920688,0.6796946334714301,0.6879009532940606,0.7270706080321884,0.5372962917515679,0.7126853810477141
body__price_mean_w,-0.051180429533018705,-0.041525429825974784,0.028930883819292055,0.01155660571812698,0.00225942787367323,0.002976568769273329
body__price_sigma_w,0.21191590331560678,0.08048324935156755,-0.13882194360349812,-0.0673572244774914,-0.04050684869799762,-0.0453038852620424
body__price_velocity_w,0.3577033231775595,0.27514693052240047,0.313428329257712,0.3193080909717438,0.23491795399819482,0.33768551288604204
body__reversion_prob_w,-0.06118120841801676,-0.05266171086471204,0.12448646075090036,0.0947956840253565,0.0820456490928532,0.028570914843617182
body__swing_noise_w,0.1533416913827657,0.03618235780159098,-0.06664706505556973,-0.050125358681888235,-0.02864594173702902,-0.013882707962753888
body__vol_accel_w,0.0632465667952856,0.05160640057406302,-0.19298912549851863,-0.11536410137859118,-0.0428914098984729,-0.038165890765437506
body__vol_mean_w,0.0983431178983557,0.06383580862026601,-0.07142826216172851,-0.03221476196227106,-0.01163790697402514,-0.008180817600164857
body__vol_sigma_w,0.1141846503340487,0.0661637220844638,-0.13905160296681507,-0.05804413801883121,-0.029562166128116428,-0.02124196479732638
body__vol_velocity_w,0.09912510715613937,0.09643654720631259,-0.2020483535224295,-0.09562975132634324,-0.05218890963881577,-0.03487887966097867
body__vwap_w,-0.04978457583755305,-0.040775897100855295,0.030351721117991528,0.012258058797479878,0.0028961135012138283,0.003849045576641653
body__z_high_w,0.29010517339743835,0.25173475994329003,0.2689073443581727,0.2960364000682681,0.3277295437553952,0.3011193917603872
body__z_low_w,0.24306486731864704,0.2282602682185117,0.3354683855762728,0.356620642095406,0.3486162446685344,0.3117681084728937
body__z_se_w,0.49262768369463455,0.43753954457279076,0.55234969798371,0.6179080103859254,0.6044761523264062,0.5641854730096189
hurst_w__reversion_prob_w,0.07509853592367217,0.07606276244641613,0.08662811402917128,0.03585201271568632,0.06971208855820481,0.06606666696815441
hurst_w__swing_noise_w,0.15863281019968373,0.031810336122364884,0.12652714411952976,0.07512982559617641,0.06304533473081668,0.15280860273752336
price_accel_1b__SE_high_w,-0.002416398976998864,0.008571941250115074,0.058985210595789844,0.037258216074649096,0.00991725411956203,0.029852746980154853
price_accel_1b__SE_low_w,-0.05569812673945201,-0.039266440807775936,0.005249977064983614,-0.021469883647788124,-0.016314299143031515,-0.025440672454218074
price_accel_1b__bar_range,0.0774311265550129,0.09528477336405947,-0.10912288269572121,-0.07672855694582446,-0.019104629203238948,-0.00469691623376395
price_accel_1b__body,0.6760160713481107,0.6947954721456818,0.7106138061811827,0.7266474730447303,0.53584454698007,0.7027715135254013
price_accel_1b__hurst_w,0.006645686980079163,-0.0005479596614503304,0.004702410584920347,-0.0006283638206262559,0.003019035580436824,0.0011259805449655503
price_accel_1b__price_accel_w,0.48593368481421906,0.497912993659462,0.5192395510214983,0.5295601783349717,0.4994146632498102,0.5056447662855604
price_accel_1b__price_mean_w,-0.0006660792186606198,0.0003806066589829422,-0.0016089059134145802,0.0008364497117300443,-0.002708654765275054,-0.0009439504975830309
price_accel_1b__price_sigma_w,-0.03895643005101363,-0.03305961311459589,0.03506813393019452,0.013218645098889268,-0.01891467013022569,0.0022676517305192383
price_accel_1b__price_velocity_w,-0.005065067163177192,0.005655223341112278,0.017210532737310325,0.019598133436633802,-0.0003731280750933824,0.001844568315451197
price_accel_1b__reversion_prob_w,-0.04466615285226227,-0.03257010691992533,0.0915562028638955,0.07600871150529818,0.015761925391093338,0.015849742801157113
price_accel_1b__swing_noise_w,-0.017540683140634773,-0.008772758276220021,0.011941455631534908,0.003090171216549366,-0.00012501435095161681,0.004480677896678491
price_accel_1b__vol_accel_1b,0.09410339571839861,0.09470198509761561,-0.20358105415867153,-0.1932422332665375,-0.051532714095150534,-0.0642578730919209
price_accel_1b__vol_accel_w,0.042499002412433304,0.09621665835281239,-0.15430229585543773,-0.10491534673428723,-0.012390482676773566,-0.014103568317043248
price_accel_1b__vol_mean_w,-0.008540606853978535,-0.0008489064278225936,0.011763145413998094,0.004581374583903577,0.004992171653325285,0.003369577114867944
price_accel_1b__vol_sigma_w,-0.013142449696057124,0.004064821331347929,0.007145064266660537,0.006249800965336762,0.006253798668925414,0.003885677185247502
price_accel_1b__vol_velocity_1b,0.0778010115811708,0.09323476310260619,-0.17965532620739075,-0.14409264406337152,-0.04901312076355115,-0.0309786874078545
price_accel_1b__vol_velocity_w,-0.0063781439557508484,0.046017781620942756,-0.015477280147442402,-0.0168477024544909,0.008501509414025863,0.010422152186924976
price_accel_1b__vwap_w,-0.0009117476715103421,0.00011076215771761961,-0.0018067392835610645,0.0007327996519343391,-0.0029053291299908795,-0.0011108471839787989
price_accel_1b__z_high_w,-0.03181290276361377,-0.04309691817918512,-0.09243142098535698,-0.1102381100187766,-0.048387474885385466,-0.07889606147528494
