pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
SE_high_w__SE_low_w,0.957371126161214,0.9539611231804483,0.9411416105728052,0.8745057085951408,0.9551010283191758,0.984637694272712
SE_high_w__hurst_w,-0.34210582454497884,-0.1727799870279052,0.11085032779052371,-0.2876744441396302,-0.3234570116312532,-0.2798585767191323
SE_high_w__reversion_prob_w,0.028376702040045547,-0.27102919339106746,0.10986121116523523,0.23699245280713646,-0.10193978864095683,0.06022253712820751
SE_high_w__swing_noise_w,0.8819443536936721,0.8801970571614873,0.6700434926379536,0.4734783593604259,0.7584914689753217,0.8500606162656057
SE_low_w__hurst_w,-0.3275785312686855,-0.10216136518242047,0.10044816628431455,-0.3133609285466502,-0.28190448876755475,-0.27532858328488313
SE_low_w__reversion_prob_w,0.07061182396110653,-0.20316238196322303,0.05273690548044911,0.24323431539453208,-0.07758840246264709,0.039501094936693404
SE_low_w__swing_noise_w,0.8701757868630274,0.8781003137930418,0.7171084897375525,0.694617129813066,0.7870613891659319,0.8744285328196191
bar_range__SE_high_w,0.5528980437773132,0.6135384567992374,0.4934101830702272,0.20347908151140265,0.38900547119838896,0.41094842284258015
bar_range__SE_low_w,0.47898480959968165,0.5029271997830284,0.5752143511582162,0.30955863674825385,0.42788651104075637,0.4357510589799488
bar_range__body,0.8347855253493872,0.5583972207178115,-0.7464758514960421,-0.5786590650174954,-0.23060632261904215,-0.3528328007485695
bar_range__hurst_w,-0.10994402907310401,-0.012862390475401305,0.18985951634771234,-0.10333623521273083,-0.1799026242888316,-0.10447513036661525
bar_range__price_accel_w,0.7585584442475752,0.37252921597273614,-0.5973376333962777,-0.35128618478616647,-0.2724698916319924,-0.24666119537072015
bar_range__price_mean_w,-0.4551031955822822,-0.5720080914617883,-0.4011744180009079,-0.41601071305206505,-0.5895041033531327,-0.46115235034702273
bar_range__price_sigma_w,0.42668027583259116,0.6784858959479189,0.6377374481727481,0.20262479109749457,0.41651535201165807,0.38064871408780665
bar_range__price_velocity_w,0.15350265688358353,-0.5972787105006909,-0.6628525406595364,-0.2254047491800107,-0.06303281579183327,-0.2254009657688948
bar_range__reversion_prob_w,-0.3086160817456944,-0.3358552051914138,-0.2324031322027574,-0.465490203680672,-0.0650070733839528,-0.33336360799163
bar_range__swing_noise_w,0.5648496128616513,0.6624249688720729,0.6036441225110127,0.3117341250767184,0.48453109876627265,0.4456202296529904
bar_range__vol_accel_w,0.2928889684347225,0.3885914062682796,0.3666630531597416,0.35569933600142983,0.32725794440385164,0.2661145844182516
bar_range__vol_mean_w,0.4571313543979003,0.6061669169343316,0.5421482051335852,0.40958266538807264,0.49364832813601417,0.40122953726560423
bar_range__vol_sigma_w,0.36446135509656125,0.6164629681033551,0.4829722001341881,0.40316075211763774,0.4789914049842866,0.3703269043438089
bar_range__vol_velocity_w,0.23591464633064,0.3181710237292975,0.5685622957619375,0.31028820854239136,0.144955764168149,0.3535885072179078
bar_range__vwap_w,-0.44768237879164186,-0.5759540260791187,-0.40695978465306415,-0.41598713079586974,-0.5913638681900947,-0.4640014028016439
bar_range__z_high_w,0.2825418433011515,0.3233723212735547,-0.09729097227875556,-0.05927768583096427,0.11489121640308306,0.1479548435810983
bar_range__z_low_w,-0.09128297753069772,0.023556768018161645,-0.5276966241980223,-0.49883916262854944,-0.17914363565033495,-0.33579625336615637
bar_range__z_se_w,0.2737967231961703,0.2676912134038604,-0.44459445294682304,-0.44429642672041836,-0.07956705720799068,-0.15521493701248607
body__SE_high_w,0.2619678111010412,0.33079614107106675,-0.16194660251208204,-0.08726233507625966,-0.040229969385556216,-0.10926106112964158
body__SE_low_w,0.16368559331147214,0.2892159494355228,-0.24347107908426496,-0.10081830740701012,-0.07876350639784854,-0.1132696269332215
body__hurst_w,-0.06057027029573605,-0.02754611330812445,-0.05038947577489306,-0.020235073401297203,-0.007784478572313181,-0.0029591353000456896
body__price_accel_w,0.8298945369656751,0.5938187041472521,0.7549809454240229,0.5809337565292031,0.4339560125341761,0.7213909247848882
body__price_mean_w,-0.21420196860006088,-0.3334738350836443,0.15516225045204934,0.10748050477153222,0.08973981912180379,0.06944119890830419
body__price_sigma_w,0.2158301878405923,0.34765134608373893,-0.2885921057163381,-0.053283183493597897,-0.04390274435109739,-0.08529650835871491
body__price_velocity_w,0.21404552526052195,-0.24774739103609605,0.37527756334159634,0.2579386330676803,0.13671661660607426,0.16576795200500127
body__reversion_prob_w,-0.3453388637400643,-0.39823671567332464,0.36433739052457714,0.5049073078921742,0.14785871856427263,0.31318649181366415
body__swing_noise_w,0.24606264065031314,0.3564185432378572,-0.2870044000203586,-0.05981605227453286,-0.08445484670056626,-0.11255522628911774
body__vol_accel_w,0.3079499795259107,0.1329970159653522,-0.3737082395697989,-0.21218512704634748,-0.03365490586534228,-0.10426959762822974
body__vol_mean_w,0.2288174854188453,0.3223594411698788,-0.24734429586737228,-0.12449790535783369,-0.05566428886798859,-0.06664549279735406
body__vol_sigma_w,0.17985166633386557,0.323198663483394,-0.2648478773026155,-0.14281512122717066,-0.08333881429569515,-0.05867227909567294
body__vol_velocity_w,0.31214156635087076,0.09097089392704488,-0.41343262784798995,-0.23811159535542417,0.12594542833520578,-0.1322653729377926
body__vwap_w,-0.20740420717741273,-0.33788486231654236,0.1635579708316888,0.10508825663336131,0.09077456143020128,0.06909140710730981
body__z_high_w,0.32084804400922623,0.3538801408231778,0.14865979745007626,0.04356151690939133,0.1053377354147642,0.07548139389651823
body__z_low_w,-0.03586032021551892,0.08663879725040848,0.5256819009033108,0.39706035559239433,0.18318003973954866,0.24300030790295082
body__z_se_w,0.37949710844359336,0.4509630720774985,0.6013440749802419,0.5334088722931977,0.41455223472470387,0.49050649192988727
hurst_w__reversion_prob_w,0.01237199903760505,0.24083390558621556,0.06431646898026826,-0.13487939271121147,0.07480834819978124,0.07524627005729485
