pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
price_sigma_w__z_low_w,0.015903719164334317,0.023184909476058876,0.10519706114359252,0.18184316250159335,0.07141186848658132,0.04520081098650125
price_sigma_w__z_se_w,-0.08805404162089119,-0.0748590515671188,0.06472480302342612,0.13140724667991427,0.04818121633589669,-0.005148387180289954
price_velocity_1b__SE_high_w,0.21699544011648297,0.1639882298623072,-0.08848636454165817,0.07840953489185463,0.15073249457720755,-0.008002876886398488
price_velocity_1b__SE_low_w,0.08724931000758589,0.11327894592109408,-0.20319295806572393,-0.08341771165202223,0.11139172204884831,-0.06234755276251098
price_velocity_1b__bar_range,0.6960084615130614,0.3869717600948743,-0.5997344811708337,-0.3199229508942543,-0.15901865001871718,-0.17983138606491875
price_velocity_1b__body,0.9802176408392365,0.9988435646940421,0.9674676915864587,0.9886011685743046,0.7091539059008319,0.9975098059117188
price_velocity_1b__hurst_w,0.01892455494821034,0.046352501637133815,-0.0753809655388931,0.018401933106373416,0.012901192689820143,-0.019928687677251766
price_velocity_1b__price_accel_1b,0.7107047586279289,0.7693073762642006,0.7089754982526455,0.7530770912593362,0.711522884802912,0.7173877851094721
price_velocity_1b__price_accel_w,0.7872803992716056,0.6656917056278089,0.7464465305305747,0.6123375567691756,0.7440017779303922,0.6572537604641822
price_velocity_1b__price_mean_w,-0.15817167529842768,-0.14481503818348207,0.1119075509550035,0.059510486539694686,0.01769630384669205,0.021820483501930634
price_velocity_1b__price_sigma_w,0.13530176516697615,0.13834918011011824,-0.17162847116480956,-0.05780837303799005,0.08200889698256397,-0.04113023317081152
price_velocity_1b__price_velocity_w,0.2468918253835103,0.21324201719781788,0.3101454676055003,0.220778177905245,0.29970763479408,0.2443507442542154
price_velocity_1b__reversion_prob_w,-0.421955779237173,-0.16753205224891077,0.5310586376645537,0.33153060143023827,-0.03432386397753909,0.20988394541336464
