pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
SE_high_w__SE_low_w,0.9208842223309576,0.8912799164571689,0.9566838544767026,0.9020793211738567,0.9511002827983722,0.9081488090968582
SE_high_w__hurst_w,-0.13427968144033994,-0.13697135844036448,-0.17956466587704567,-0.09523209117736789,-0.07413811753622573,-0.13737506976214345
SE_high_w__reversion_prob_w,-0.04761559729481392,0.018050688629744422,0.033906775714440826,0.03856515071505704,-0.019990279797353343,0.01615244315398334
SE_high_w__swing_noise_w,0.6777890904905688,0.8157390604333001,0.7804273308517512,0.6916564080961549,0.6770920406531575,0.679732880032737
SE_low_w__hurst_w,-0.16293284368815725,-0.18527040943410805,-0.13996165958053283,-0.09836936016120683,-0.08456444284445928,-0.13132219459708336
SE_low_w__reversion_prob_w,0.017630800267044357,0.04423616605305075,-0.03152270004791109,-0.0049517094405280735,-0.03538198024617307,0.0035856374176015463
SE_low_w__swing_noise_w,0.7154858318812127,0.8268861223955242,0.7641106914012952,0.6591629710652501,0.6583345813724388,0.6982384116672544
bar_range__SE_high_w,0.6740815767564345,0.7357183163670193,0.6309318162833537,0.5924130025833113,0.3359458945535136,0.5767203726397715
bar_range__SE_low_w,0.5513116588304613,0.7071075046848868,0.6674953177019695,0.6258876310386661,0.3626500908569106,0.6127363948080766
bar_range__body,0.5302224360476414,0.17429800619018174,-0.3748447610346842,-0.25531349357506267,-0.19329518013292973,-0.08649775985438163
bar_range__hurst_w,-0.0385706485790569,-0.04967790211383263,-0.08029419308230594,0.06809444699755667,0.00034148212888326967,0.01406205435529365
bar_range__price_accel_w,0.3392301166486702,0.1087216497455633,-0.24368464095663267,-0.13375232284364608,-0.09859379660218613,-0.02688962661266791
bar_range__price_mean_w,-0.3904722779282637,-0.517019889865274,-0.43425005815321727,-0.3249444733225302,-0.415196876925644,-0.42657632780303983
bar_range__price_sigma_w,0.5940398637087294,0.7282790262351894,0.6438648459257342,0.5882967904051399,0.3262739149456613,0.6104455961032247
bar_range__price_velocity_w,0.4624502637429418,0.3621910872809389,-0.551929503088282,-0.35565108623629893,-0.17300758857443885,-0.2222046354167511
