timestamp,price,z,vr,vel,in_pos,direction,tier,bars_held,pnl,peak,contracts,event
1776298050,26398.75,-0.8856,0.9253,4.75,1,long,FADE_CALM,-2246,-17.0,0.0,1,
1776298055,26398.00,-0.8856,0.9253,4.75,1,long,FADE_CALM,-2246,-18.5,0.0,1,
1776298060,26397.00,-0.8856,0.9253,4.75,1,long,FADE_CALM,-2246,-20.5,0.0,1,
1776298065,26398.00,-0.8856,0.9253,4.75,1,long,FADE_CALM,-2246,-18.5,0.0,1,
1776298070,26400.00,-0.8856,0.9253,4.75,1,long,FADE_CALM,-2245,-14.5,0.0,1,
1776298075,26400.75,-0.8856,0.9253,4.75,1,long,FADE_CALM,-2245,-13.0,0.0,1,
1776298080,26399.50,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-15.5,0.0,1,CHAIN_ENTRY_RIDE_AGAINST
1776298085,26399.75,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-15.0,0.0,1,
1776298090,26401.00,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-12.5,0.0,1,
1776298095,26400.50,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-14.5,0.0,2,
1776298100,26402.50,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-6.5,0.0,2,
1776298105,26399.75,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-17.5,0.0,2,
1776298110,26398.00,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-24.5,0.0,2,
1776298115,26399.25,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-19.5,0.0,2,
1776298120,26399.75,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-17.5,0.0,2,
1776298125,26397.75,0.1171,0.9003,3.75,1,long,FADE_CALM,-2245,-25.5,0.0,2,
1776298130,26396.50,0.1171,0.9003,3.75,1,long,FADE_CALM,-2244,-30.5,0.0,2,
1776298135,26397.25,0.1171,0.9003,3.75,1,long,FADE_CALM,-2244,-27.5,0.0,2,
1776298140,26397.75,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-25.5,0.0,2,
1776298145,26399.25,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-19.5,0.0,2,
1776298150,26399.25,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-19.5,0.0,2,
1776298155,26400.25,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-15.5,0.0,2,
1776298160,26400.75,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-13.5,0.0,2,
1776298165,26399.00,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-20.5,0.0,2,
1776298170,26399.25,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-19.5,0.0,2,
1776298175,26399.50,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-18.5,0.0,2,
1776298180,26398.25,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-23.5,0.0,2,
1776298185,26398.25,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2244,-23.5,0.0,2,
1776298190,26399.75,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2243,-17.5,0.0,2,
1776298195,26400.75,-0.2932,0.8873,-3.50,1,long,FADE_CALM,-2243,-13.5,0.0,2,
1776298200,26402.75,0.6921,0.8681,3.50,1,long,FADE_CALM,-2243,-5.5,0.0,2,EXIT_fade_oscillation_decay
1776298205,26404.25,0.6921,0.8681,3.50,1,long,FADE_CALM,-2243,0.5,0.0,2,
1776298210,26404.75,0.6921,0.8681,3.50,1,long,FADE_CALM,-2243,2.5,0.0,2,
1776298215,26406.00,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298220,26406.75,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298225,26406.50,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298230,26407.00,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298235,26408.25,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298240,26408.00,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298245,26409.25,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298250,26408.50,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298255,26408.25,0.6921,0.8681,3.50,0,,,0,0.0,0.0,0,
1776298260,26408.00,1.9925,0.8910,7.50,0,,,0,0.0,0.0,0,ENTRY_RIDE_AGAINST
1776298265,26408.50,1.9925,0.8910,7.50,0,,,0,0.0,0.0,0,
1776298270,26408.75,1.9925,0.8910,7.50,0,,,0,0.0,0.0,0,
1776298275,26408.75,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,0.0,0.0,1,
1776298280,26409.00,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,0.5,0.5,1,
1776298285,26407.75,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,-2.0,0.5,1,
1776298290,26407.75,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,-2.0,0.5,1,
1776298295,26406.25,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,-5.0,0.5,1,
1776298300,26406.50,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,-4.5,0.5,1,
1776298305,26407.50,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2242,-2.5,0.5,1,
1776298310,26407.00,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2241,-3.5,0.5,1,
1776298315,26406.75,1.9925,0.8910,7.50,1,long,RIDE_AGAINST,-2241,-4.0,0.5,1,
1776298320,26406.25,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,-5.0,0.5,1,
1776298325,26406.25,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,-5.0,0.5,1,
1776298330,26409.00,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,0.5,0.5,1,
1776298335,26409.25,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,1.0,1.0,1,
1776298340,26408.00,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,-1.5,1.0,1,
1776298345,26408.25,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,-1.0,1.0,1,
1776298350,26408.75,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,0.0,1.0,1,
1776298355,26409.25,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,1.0,1.0,1,
1776298360,26412.00,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,6.5,6.5,1,
1776298365,26412.75,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2241,8.0,8.0,1,
1776298370,26411.75,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2240,6.0,8.0,1,
1776298375,26413.00,1.4592,0.7580,-1.50,1,long,RIDE_AGAINST,-2240,8.5,8.5,1,
1776298380,26414.00,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,10.5,10.5,1,
1776298385,26414.75,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,12.0,12.0,1,
1776298390,26414.50,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,11.5,12.0,1,
1776298395,26414.00,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,10.5,12.0,1,
1776298400,26412.75,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,8.0,12.0,1,
1776298405,26411.75,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,6.0,12.0,1,
1776298410,26412.25,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,7.0,12.0,1,
1776298415,26412.75,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,8.0,12.0,1,
1776298420,26410.50,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,3.5,12.0,1,
1776298425,26411.50,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2240,5.5,12.0,1,
1776298430,26411.50,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2239,5.5,12.0,1,
1776298435,26412.25,1.9667,0.7960,6.25,1,long,RIDE_AGAINST,-2239,7.0,12.0,1,
1776298440,26411.75,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,6.0,12.0,1,
1776298445,26412.00,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,6.5,12.0,1,
1776298450,26412.00,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,6.5,12.0,1,
1776298455,26412.00,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,6.5,12.0,1,
1776298460,26411.25,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,5.0,12.0,1,
1776298465,26411.75,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,6.0,12.0,1,
1776298470,26412.25,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,7.0,12.0,1,
1776298475,26412.50,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,7.5,12.0,1,
1776298480,26412.75,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,8.0,12.0,1,
1776298485,26413.00,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2239,8.5,12.0,1,
1776298490,26412.50,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2238,7.5,12.0,1,
1776298495,26411.50,1.4595,0.8852,-0.75,1,long,RIDE_AGAINST,-2238,5.5,12.0,1,
1776298500,26410.00,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,2.5,12.0,1,
1776298505,26409.25,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,1.0,12.0,1,
1776298510,26409.50,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,1.5,12.0,1,
1776298515,26410.00,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,2.5,12.0,1,
1776298520,26410.25,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,3.0,12.0,1,
1776298525,26411.25,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,5.0,12.0,1,
1776298530,26412.25,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,7.0,12.0,1,
1776298535,26411.50,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,5.5,12.0,1,
1776298540,26413.25,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,9.0,12.0,1,
1776298545,26413.00,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2238,8.5,12.0,1,
1776298550,26415.50,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2237,13.5,13.5,1,
1776298555,26415.25,1.0758,0.8544,-0.75,1,long,RIDE_AGAINST,-2237,13.0,13.5,1,
1776298560,26413.50,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,9.5,13.5,1,
1776298565,26414.50,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,11.5,13.5,1,
1776298570,26414.00,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,10.5,13.5,1,
1776298575,26418.00,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,18.5,18.5,1,
1776298580,26419.00,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,20.5,20.5,1,
1776298585,26418.50,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,19.5,20.5,1,
1776298590,26422.50,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,27.5,27.5,1,
1776298595,26422.25,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,27.0,27.5,1,
1776298600,26421.25,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,25.0,27.5,1,
1776298605,26418.00,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2237,18.5,27.5,1,
1776298610,26418.00,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2236,18.5,27.5,1,
1776298615,26418.00,1.2690,0.7782,3.75,1,long,RIDE_AGAINST,-2236,18.5,27.5,1,
1776298620,26415.75,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,14.0,27.5,1,
1776298625,26414.25,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,11.0,27.5,1,
1776298630,26416.50,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,15.5,27.5,1,
1776298635,26416.75,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,16.0,27.5,1,
1776298640,26418.25,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,19.0,27.5,1,
1776298645,26418.50,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,19.5,27.5,1,
1776298650,26418.50,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,19.5,27.5,1,
1776298655,26418.75,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,20.0,27.5,1,
1776298660,26418.00,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,18.5,27.5,1,
1776298665,26418.00,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2236,18.5,27.5,1,
1776298670,26416.75,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2235,16.0,27.5,1,
1776298675,26417.25,1.2464,0.7599,2.75,1,long,RIDE_AGAINST,-2235,17.0,27.5,1,
1776298680,26418.50,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,19.5,27.5,1,
1776298685,26418.00,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,18.5,27.5,1,
1776298690,26417.75,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,18.0,27.5,1,
1776298695,26416.75,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,16.0,27.5,1,
1776298700,26418.50,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,19.5,27.5,1,
1776298705,26418.25,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,19.0,27.5,1,
1776298710,26418.75,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,20.0,27.5,1,
1776298715,26418.50,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,19.5,27.5,1,
1776298720,26419.25,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,21.0,27.5,1,
1776298725,26418.25,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2235,19.0,27.5,1,
1776298730,26418.00,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2234,18.5,27.5,1,
1776298735,26417.75,0.8331,0.7341,-0.75,1,long,RIDE_AGAINST,-2234,18.0,27.5,1,
1776298740,26418.50,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,19.5,27.5,1,
1776298745,26418.25,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,19.0,27.5,1,
1776298750,26417.00,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,16.5,27.5,1,
1776298755,26417.25,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,17.0,27.5,1,
1776298760,26416.50,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,15.5,27.5,1,
1776298765,26417.00,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,16.5,27.5,1,
1776298770,26416.00,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,14.5,27.5,1,
1776298775,26415.50,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,13.5,27.5,1,
1776298780,26416.75,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,16.0,27.5,1,
1776298785,26416.00,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2234,14.5,27.5,1,
1776298790,26415.00,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2233,12.5,27.5,1,
1776298795,26415.00,0.6077,0.5802,0.50,1,long,RIDE_AGAINST,-2233,12.5,27.5,1,
1776298800,26410.75,-0.0063,0.4041,-2.75,1,long,RIDE_AGAINST,-2233,4.0,27.5,1,EXIT_giveback_stop
1776298805,26406.25,-0.0063,0.4041,-2.75,1,long,RIDE_AGAINST,-2233,-5.0,27.5,1,
1776298810,26407.75,-0.0063,0.4041,-2.75,1,long,RIDE_AGAINST,-2233,-2.0,27.5,1,
1776298815,26405.00,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298820,26406.25,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298825,26407.25,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298830,26407.25,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298835,26407.25,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298840,26409.00,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298845,26408.75,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298850,26407.75,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298855,26408.00,-0.0063,0.4041,-2.75,0,,,0,0.0,0.0,0,
1776298860,26408.00,-1.0531,0.4094,-7.00,0,,,0,0.0,0.0,0,ENTRY_FADE_CALM
1776298865,26407.75,-1.0531,0.4094,-7.00,0,,,0,0.0,0.0,0,
1776298870,26408.00,-1.0531,0.4094,-7.00,0,,,0,0.0,0.0,0,
1776298875,26407.50,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-1.0,0.0,1,
1776298880,26406.50,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-3.0,0.0,1,
1776298885,26405.50,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-5.0,0.0,1,
1776298890,26405.00,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-6.0,0.0,1,
1776298895,26406.50,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-3.0,0.0,1,
1776298900,26405.50,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-5.0,0.0,1,
1776298905,26407.50,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-1.0,0.0,1,
1776298910,26406.75,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2232,-2.5,0.0,1,
1776298915,26406.25,-1.0531,0.4094,-7.00,1,long,FADE_CALM,-2231,-3.5,0.0,1,
1776298920,26407.50,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-1.0,0.0,1,
1776298925,26406.50,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-3.0,0.0,1,
1776298930,26405.50,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-5.0,0.0,1,
1776298935,26406.00,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-4.0,0.0,1,
1776298940,26407.00,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-2.0,0.0,1,
1776298945,26406.75,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-2.5,0.0,1,
1776298950,26406.75,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-2.5,0.0,1,
1776298955,26407.50,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,-1.0,0.0,1,
1776298960,26409.00,-1.2191,0.4225,-1.75,1,long,FADE_CALM,-2231,2.0,2.0,1,
