timestamp,direction,entry_price,target_price,stop_price,z_score,band_touched,regime_bars,osc_coherence,term_pid,pid_class,tension_reason,oracle_label,oracle_label_name,oracle_mfe,oracle_mae,would_have_hit_target,would_have_hit_stop,theoretical_pnl
1756710360.0,LONG,23464.25,23466.741074727437,23463.08873754624,-1.0725718029435563,1sig,4,0.6089566636497886,-1.7428989017442476,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756710375.0,LONG,23461.75,23466.01063411242,23460.58873754624,-1.8344837115116421,1sig,5,0.5203477902318072,-2.069624237469438,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-2.32
1756710435.0,LONG,23459.5,23462.24626797612,23458.33873754624,-1.182449310761207,1sig,3,0.733313155004188,-1.5397568832014188,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756710450.0,LONG,23458.0,23460.850276966525,23456.83873754624,-1.227232034111273,1sig,4,0.7271065185170812,-1.6225725617256497,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756711350.0,LONG,23448.5,23451.484363193824,23447.33873754624,-1.284964989682476,1sig,15,0.7588539341158764,-1.7214255832940426,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756711365.0,LONG,23446.0,23449.74365518963,23444.83873754624,-1.6118902223686675,1sig,16,0.738208018626022,-1.871330157721572,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,7.49
1756711680.0,SHORT,23467.0,23464.474442382,23468.16126245376,1.0874189593514625,1sig,7,0.6910537243092332,-0.4326421897972224,STABLE,,0,NOISE,0.0,0.0,False,True,-2.32
1756712385.0,LONG,23471.75,23475.54638933522,23470.58873754624,-1.6345957466102363,1sig,9,0.5612698779056985,-2.100608426027337,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-2.32
1756712445.0,LONG,23469.0,23473.18806268201,23467.83873754624,-1.8032369291091892,1sig,3,0.7326951798457115,-1.966326778959553,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-2.32
1756712460.0,LONG,23468.0,23471.854294014982,23466.83873754624,-1.6595275264895009,1sig,4,0.731682763212933,-1.8010218827208127,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-2.32
1756712475.0,LONG,23466.25,23470.174625880732,23465.08873754624,-1.6898100287453306,1sig,5,0.7431829083336597,-1.8509615148238312,TENSION,outer_roche,0,NOISE,0.0,0.0,True,False,7.85
1756712505.0,LONG,23466.25,23468.609692422968,23465.08873754624,-1.0160030643083757,1sig,7,0.709514623664077,-1.5231688788992224,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,4.72
1756712910.0,LONG,23472.75,23476.81278783943,23471.58873754624,-1.7492978552270686,1sig,3,0.5843471562566028,-2.1802262484654684,TENSION,outer_roche,0,NOISE,0.0,0.0,False,True,-2.32
1756712925.0,LONG,23473.0,23476.03642375169,23471.83873754624,-1.3073804900276957,1sig,4,0.5931862177136821,-1.5653067719739735,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756712955.0,LONG,23472.5,23475.198687470787,23471.33873754624,-1.1619627682163827,1sig,6,0.6307461578327884,-1.6722828215751402,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756713105.0,LONG,23468.75,23471.793755964674,23467.58873754624,-1.3105374908243923,1sig,16,0.5584664653157662,-1.9343250831247816,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,6.09
1756713120.0,LONG,23468.5,23470.882099613555,23467.33873754624,-1.0256508362278425,1sig,17,0.5275699446934723,-1.4558480871946111,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,4.76
1756713285.0,LONG,23465.5,23468.305754351593,23464.33873754624,-1.2080621148623276,1sig,3,0.5553128086887194,-1.6404251771705887,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756713690.0,LONG,23461.75,23464.81057014969,23460.58873754624,-1.3177771053321303,1sig,3,0.7498914547285251,-1.5578743241958137,TENSION,maxed_force,0,NOISE,0.0,0.0,False,True,-2.32
1756713705.0,LONG,23461.0,23463.72945516987,23459.83873754624,-1.1752102899022265,1sig,4,0.7640445917644979,-1.5590917818651324,TENSION,maxed_force,0,NOISE,0.0,0.0,True,False,5.46
