ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1741003800,2025_03,5,STRUCTURAL_DRIVE,2.1,2.05,score_loser,2.477,0.0,MEGA,SHORT,18.0,328,3,,,,0.0,,,0.0,0.0
1741003800,2025_03,5,ROCHE_SNAP,2.1,2.05,traded,7.582,0.595,MEGA,SHORT,18.0,328,3,S|1h:1|30m:0|15m:0|5m:0,SHORT,LOSS,-41.0,structural_break,structure_break,0.6025797522644845,0.11933125816356102
1741008060,2025_03,6,STRUCTURAL_DRIVE,2.13,2.05,score_loser,2.205,0.0,MEGA,SHORT,106.5,386,3,,,,0.0,,,0.0,0.0
1741008060,2025_03,6,ROCHE_SNAP,2.13,2.05,gate3,8.205,0.457,MEGA,SHORT,106.5,386,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008060,2025_03,6,STRUCTURAL_DRIVE,2.13,2.05,score_loser,2.205,0.0,MEGA,SHORT,106.5,386,3,,,,0.0,,,0.0,0.0
1741008060,2025_03,6,ROCHE_SNAP,2.13,2.05,gate3,8.205,0.457,MEGA,SHORT,106.5,386,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008060,2025_03,6,STRUCTURAL_DRIVE,2.13,2.05,score_loser,2.205,0.0,MEGA,SHORT,106.5,386,3,,,,0.0,,,0.0,0.0
1741008060,2025_03,6,ROCHE_SNAP,2.13,2.05,gate3,8.205,0.458,MEGA,SHORT,106.5,386,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008060,2025_03,6,STRUCTURAL_DRIVE,2.13,2.05,score_loser,2.205,0.0,MEGA,SHORT,106.5,386,3,,,,0.0,,,0.0,0.0
1741008060,2025_03,6,ROCHE_SNAP,2.13,2.05,gate3,8.205,0.46,MEGA,SHORT,106.5,386,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008240,2025_03,6,STRUCTURAL_DRIVE,2.46,2.05,score_loser,2.219,0.0,MEGA,SHORT,94.0,384,3,,,,0.0,,,0.0,0.0
1741008240,2025_03,6,ROCHE_SNAP,2.46,2.05,gate3,8.219,0.468,MEGA,SHORT,94.0,384,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008240,2025_03,6,STRUCTURAL_DRIVE,2.46,2.05,score_loser,2.219,0.0,MEGA,SHORT,94.0,384,3,,,,0.0,,,0.0,0.0
1741008240,2025_03,6,ROCHE_SNAP,2.46,2.05,gate3,8.219,0.468,MEGA,SHORT,94.0,384,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008240,2025_03,6,STRUCTURAL_DRIVE,2.46,2.05,score_loser,2.219,0.0,MEGA,SHORT,94.0,384,3,,,,0.0,,,0.0,0.0
1741008240,2025_03,6,ROCHE_SNAP,2.46,2.05,gate3,8.219,0.466,MEGA,SHORT,94.0,384,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008240,2025_03,6,STRUCTURAL_DRIVE,2.46,2.05,score_loser,2.219,0.0,MEGA,SHORT,94.0,384,3,,,,0.0,,,0.0,0.0
1741008240,2025_03,6,ROCHE_SNAP,2.46,2.05,gate3,8.219,0.472,MEGA,SHORT,94.0,384,3,S|1h:1|30m:0|15m:0|5m:0|3m:0,,,0.0,,,0.0,0.0
1741008600,2025_03,4,ROCHE_SNAP,2.07,0.0,gate4_probability,7.507,0.525,MEGA,SHORT,146.5,0,3,L|1h:2|30m:0|15m:0,,,0.0,,,0.0,0.0
1741008600,2025_03,4,ROCHE_SNAP,2.07,0.0,gate4_probability,7.507,0.526,MEGA,SHORT,146.5,0,3,L|1h:2|30m:0|15m:0,,,0.0,,,0.0,0.0
1741008600,2025_03,4,ROCHE_SNAP,2.07,0.0,gate4_probability,7.507,0.523,MEGA,SHORT,146.5,0,3,L|1h:2|30m:0|15m:0,,,0.0,,,0.0,0.0
