ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate4_probability,7.228,0.506,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate4_probability,7.228,0.509,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate4_probability,7.228,0.509,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate4_probability,7.228,0.508,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770013500,2026_02,5,STRUCTURAL_DRIVE,2.69,2.03,score_loser,3.22,0.0,MEGA,SHORT,359.5,356,3,,,,0.0,,,0.0,0.0
1770013500,2026_02,5,ROCHE_SNAP,2.69,2.03,traded,7.557,0.525,MEGA,SHORT,359.5,356,3,S|1h:1|30m:0|15m:0|5m:0,LONG,LOSS,-12.5,trail_stop,aligned_fresh,0.525772871883811,0.0026206440203426474
1770013500,2026_02,5,STRUCTURAL_DRIVE,2.69,2.03,score_loser,3.22,0.0,MEGA,SHORT,359.5,356,3,,,,0.0,,,0.0,0.0
1770013500,2026_02,5,ROCHE_SNAP,2.69,2.03,traded,7.557,0.526,MEGA,SHORT,359.5,356,3,S|1h:1|30m:0|15m:0|5m:0,LONG,LOSS,-10.5,trail_stop,aligned_fresh,0.5248862764612048,0.0026206440203426474
1770013500,2026_02,5,STRUCTURAL_DRIVE,2.69,2.03,score_loser,3.22,0.0,MEGA,SHORT,359.5,356,3,,,,0.0,,,0.0,0.0
1770013500,2026_02,5,ROCHE_SNAP,2.69,2.03,traded,7.557,0.527,MEGA,SHORT,359.5,356,3,S|1h:1|30m:0|15m:0|5m:0,LONG,LOSS,-1.0,trail_stop,aligned_fresh,0.5172413763130767,0.0026206440203426474
1770013500,2026_02,5,STRUCTURAL_DRIVE,2.69,2.03,score_loser,3.22,0.0,MEGA,SHORT,359.5,356,3,,,,0.0,,,0.0,0.0
