**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

date,mean_rolling_corr,regime_2d,pair,tf
2025-01-29,0.02014191203739957,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-01-30,-0.03372977437129729,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-01-31,0.2568255174648988,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-02,-0.8142027047023589,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-03,0.044069441700157884,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-04,0.4560929346540648,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-05,0.4556853925123782,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-06,0.15816621514893167,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-07,-0.16223934028412512,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-09,-0.6987347379320616,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-10,0.373794268057298,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-11,0.3104359194167062,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-12,-0.34560341495866786,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-13,0.34713743765644123,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-14,0.33462435477522323,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-16,0.1219481515494784,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-17,0.01819478301892973,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-18,-0.3161795900005117,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-19,0.1774775219687447,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-20,-0.4795981085988712,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-21,-0.31144586612582054,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-23,-0.8409248847767805,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-24,-0.7108443298897678,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-25,-0.7390133339578278,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-26,-0.3860031618895802,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-02-27,-0.7355602939403282,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-02-28,-0.42441993430418845,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-02,0.6727057433044595,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-03,-0.27592017203899655,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-04,-0.10362190295756041,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-05,0.3869583693351927,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-06,-0.29142774251523945,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-07,-0.2678696970828992,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-09,0.16493328029310314,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-10,-0.45397707739466403,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-11,0.08038217894150684,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-12,0.07915786411690809,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-13,-0.16305072563787293,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-14,0.20304923665426292,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-16,0.5869188696773903,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-17,0.4165566121817692,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-18,-0.38366119294028567,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-19,0.4514850299702232,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-20,-0.033420563724680816,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-03-21,-0.18056510958550195,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-03-31,-0.8690813684700984,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-01,-0.10124890217973213,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-02,0.07469253083597822,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-03,-0.5849449341178944,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-04,-0.7195917031859033,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-06,-0.8449988130387522,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-07,-0.009797806468511177,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-08,-0.051651580822144376,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-09,0.4779505134533082,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-10,-0.006230704385939334,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-11,-0.26037061507028425,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-13,0.26052996639300435,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-14,-0.06984387227020149,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-15,-0.1332672236579848,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-16,-0.31127867104520957,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-04-17,-0.5470216618972558,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-20,-0.5295639126343544,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-21,-0.4794670462918018,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-22,0.5536877930473428,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-23,0.1540794161219002,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-24,0.4905092001467505,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-25,0.1973445586291128,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-27,0.2851033885428413,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-28,-0.14863998781237128,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-29,0.35257753210344117,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-04-30,-0.05459611767177736,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-01,0.14771351684901377,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-02,0.1313431917074928,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-04,0.6660098027932837,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-05,-0.18750097918208075,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-06,0.13226881178960942,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-07,0.27013112536843753,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-08,0.35874576741944714,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-09,-0.3589478373239333,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-11,0.6001326193000168,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-12,0.5202047775578403,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-13,0.7348108918741633,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-14,0.3429948456950885,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-15,-0.027582871660268602,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-16,-0.05699397798587554,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-18,-0.6487914001921297,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-19,0.21955822812373163,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-20,-0.25900405499817253,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-21,-0.16023473029880528,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-22,-0.1935911316322906,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-23,-0.5474991364239913,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-25,-0.5545943372402924,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-26,0.31037856956786103,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-27,0.6677548486515795,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-05-28,0.5961832240244885,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-29,-0.14314386114434996,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-05-30,-0.6288740563490419,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-01,-0.06739221066273894,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-06-02,0.578782862040877,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-03,0.7382132168772086,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-04,0.20965092058040544,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-06-05,0.09128591104405566,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-06,-0.0667910244524172,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-08,0.6496021824315463,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-06-09,0.14781580557382606,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-06-10,-0.10091827568637268,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-11,0.1433041367541053,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-12,-0.168029861887272,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-13,-0.6960266686865224,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-15,-0.2078826175646358,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-06-16,0.3237067172593019,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-17,-0.4728139908810814,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-18,-0.2205278888770133,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-19,-0.09117829059710841,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-06-20,0.5435796232247464,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-06-30,0.9431948407012237,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-01,0.22437710739376437,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-02,0.3327939197017654,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-03,0.6870095921691096,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-04,0.411925273354579,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-06,0.22312703464329658,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-07,0.021165538746396227,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-08,-0.3164230555949071,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-09,0.18691722847793465,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-10,-0.376710884458777,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-11,-0.4879162536496964,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-13,-0.24862606515600807,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-14,0.2326497715051145,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-15,0.0419834331198139,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-16,-0.3435665195087782,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-17,0.786295740225211,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-18,-0.047453217091602114,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-20,-0.5689428960795277,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-21,0.46252890618715325,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-22,-0.5375845589354976,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-23,-0.02267812209196969,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-24,0.2768689873154895,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-25,0.023316812119155934,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-27,0.7504442570944403,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-28,0.37405114272769263,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-29,-0.31356249082469245,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-07-30,-0.02489175139235424,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-07-31,-0.2902815102341022,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-01,-0.7767101043001451,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-03,-0.7631186507533648,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-04,0.4686236063255375,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-05,-0.3323420356880285,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-06,0.27766566056956443,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-07,0.2396635774640212,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-08,0.47666717063256314,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-10,0.6987406630840609,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-11,-0.2673536561224903,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-12,0.36644295033711205,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-13,-0.14784596137934383,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-14,-0.24817289932744463,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-15,-0.6121596000554774,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-17,-0.707145669069025,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-18,-0.31435485590400436,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-19,-0.564298387021903,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-20,-0.6598527388940727,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-21,-0.15034647302625617,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-22,0.41937373412298695,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-24,0.9231233281796322,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-25,0.39459581837494134,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-26,0.13743382041861196,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-27,0.03118217763301102,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-28,0.3089729823529959,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-08-29,-0.3924179693796167,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-08-31,-0.7394071942144934,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-01,-0.14625567833298392,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-02,-0.3158068295609057,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-03,0.37122982761153195,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-04,0.5357871339253786,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-05,0.11586332063869491,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-07,-0.7487281575018468,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-08,0.3484628520888222,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-09,-0.12978423136843734,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-10,-0.06499954697238602,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-11,0.31226440607499223,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-12,0.35789830677501555,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-14,0.5808103054554188,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-15,0.4815473925535407,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-16,-0.28472871583666226,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-17,-0.17890040835375873,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-18,0.3693241354317555,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-09-19,0.02041614017859768,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-09-30,0.8729197752198983,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-01,0.6369090437492873,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-02,-0.1796205332606986,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-03,-0.27769309802163517,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-05,-0.6033369003250082,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-06,-0.056478895335305764,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-07,-0.633261982334394,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-08,0.38660389929871747,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-09,-0.05994679163172598,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-10,-0.2909207865087969,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-12,-0.5512560573859877,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-13,0.19797098357984938,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-14,-0.1120220977363143,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-15,-0.4809485798012447,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-16,-0.5210066734565609,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-17,-0.06465310991501459,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-19,0.41258372924522435,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-20,0.7255142991367358,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-21,-0.04179499322616679,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-22,-0.3391145289912671,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-23,0.38489178220146714,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-24,0.8148363789717966,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-26,0.8359973975553385,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-27,0.7720372396078539,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-28,0.7596560956119274,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-10-29,0.06118922596877585,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-30,-0.30234712531635,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-10-31,0.05645061261960901,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-02,-0.5194704869022063,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-03,-0.1014031838866948,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-04,-0.3177808313734708,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-05,0.1771320799753653,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-06,-0.5972952903756784,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-07,-0.5038373563524412,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-09,0.0802432927770066,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-10,0.43393883630397523,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-11,0.2793143304345823,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-12,-0.35212956543155943,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-13,-0.6312460102894141,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-14,-0.17683021737576285,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-16,0.7066922718660487,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-17,-0.32797441384004394,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-18,-0.26756502334960475,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-19,0.10912134722938774,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-20,-0.2644442115839119,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-21,-0.266458211718644,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-23,0.4016333217252885,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-24,0.5313342471105262,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-25,0.29708204368874114,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-11-26,0.6219673195129845,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-27,0.27515575548728155,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-28,0.8091076749461699,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-11-30,-0.1949275698991981,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-01,0.12360601169930158,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-02,0.3211552998014461,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-03,-0.33097852177511866,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-04,-0.2569541621980309,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-05,0.09332886032608592,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-07,0.23987131520779423,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-08,-0.36999467742629055,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-12-09,0.437625565027704,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-10,0.033689754858062845,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-12-11,-0.3295151029379278,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-12-12,-0.41080287676571076,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-14,-0.8788662383919745,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-15,-0.6405415625247801,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2025-12-16,-0.09708121775760797,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-12-17,-0.5002593987351878,DOWN_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-12-18,0.12142281607393433,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2025-12-19,-0.16799035059446463,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-01,0.8119077452380379,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-02,0.33253742784705975,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-04,-0.8081627350789811,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-05,0.23879234733593666,UP_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-06,0.05046902585564461,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-07,0.5575839354087994,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-08,-0.4031759587196707,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-09,0.30153043290792186,UP_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-11,0.21465721486648537,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-12,0.26357615751550556,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-13,-0.17808046979234368,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-14,-0.6142508148942479,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-15,0.026109827210466313,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-16,-0.8390964299408158,FLAT_CHOPPY,price_velocity_w__price_sigma_w,15m
2026-01-18,-0.8747806427928715,DOWN_SMOOTH,price_velocity_w__price_sigma_w,15m
2026-01-19,-0.46628966868480964,FLAT_SMOOTH,price_velocity_w__price_sigma_w,15m
