R_pts,n_days_is,n_days_oos,total_legs,legs_per_day,theo_is_per_day_usd,theo_oos_per_day_usd,theo_is_day_wr_pct,theo_oos_day_wr_pct,real_is_per_day_usd,real_oos_per_day_usd,real_is_day_wr_pct,real_oos_day_wr_pct,real_is_trade_wr_pct,real_oos_trade_wr_pct,real_median_trade_usd,confirm_tf_seconds
30.0,253,63,6053,19.15506329113924,1414.7865612648222,1671.3968253968253,93.2806324110672,96.82539682539682,-139.68760545193052,-47.7705520275236,37.94466403162055,52.38095238095239,36.231569817866436,37.55426917510854,-28.83016902289819,600
