day,confirm_ts,kind,direction,ext_price,alignment,dir_energy,sum_abs_z,entry_p,exit_p,mfe_pts,mae_pts,leg_pts,etd_pts,capture_pct,leg_minutes,15s_z_se,1m_z_se,5m_z_se,15m_z_se,1h_z_se,1D_z_se
2025_04_11,1744340220,high,-1,18409.75,0,2.881742775440216,4.493907779455185,18364.25,18393.25,19.75,31.75,-29.0,48.75,-146.83544303797467,6.0,-0.437118798494339,-0.6364917755126953,-0.5385544300079346,1.3486647605895996,0.9453510642051697,0.5877269506454468
2025_04_11,1744340580,low,1,18344.75,0,1.411022424697876,5.430964350700378,18393.25,18403.25,12.25,36.0,10.0,2.25,81.63265306122449,8.0,0.5554153919219971,0.8863101601600647,-1.411022424697876,1.0192118883132935,0.9712775349617004,0.5877269506454468
2025_04_11,1744341060,high,-1,18397.5,0,2.5782163739204407,5.2510175704956055,18403.25,18410.25,38.25,10.25,-7.0,45.25,-18.30065359477124,1.0,-0.9392846822738647,-0.6970639824867249,-1.0364525318145752,1.0192118883132935,0.9712775349617004,0.5877269506454468
2025_04_11,1744341120,low,1,18364.75,0,1.0364525318145752,6.633471786975861,18410.25,18493.75,121.75,22.75,83.5,38.25,68.58316221765914,14.0,1.8054990768432617,1.213303804397583,-1.0364525318145752,1.0192118883132935,0.9712775349617004,0.5877269506454468
2025_04_11,1744341960,high,-1,18512.25,1,5.546570181846619,7.214605331420898,18493.75,18485.0,55.75,17.25,8.75,47.0,15.695067264573991,18.0,-1.6680351495742798,0.8036226630210876,1.8747973442077637,1.3091456890106201,0.9712775349617004,0.5877269506454468
2025_04_11,1744343040,low,1,18442.25,0,0.016603920608758926,6.729320678859949,18485.0,18468.25,2.5,38.25,-16.75,19.25,-670.0,2.0,1.3589800596237183,2.150998592376709,-0.016603920608758926,1.6437336206436157,0.9712775349617004,0.5877269506454468
2025_04_11,1744343160,high,-1,18487.0,0,2.90408855676651,5.914527729153633,18468.25,18490.0,21.5,33.0,-21.75,43.25,-101.16279069767442,6.0,-2.812626838684082,-0.19781233370304108,0.17887258529663086,1.166211485862732,0.9712775349617004,0.5877269506454468
2025_04_11,1744343520,low,1,18453.0,0,0.37980759143829346,5.600509703159332,18490.0,18519.25,58.5,17.5,29.25,29.25,50.0,30.0,1.2722891569137573,1.2231969833374023,-0.37980759143829346,1.166211485862732,0.9712775349617004,0.5877269506454468
2025_04_11,1744345320,high,-1,18545.0,1,3.132218554150313,6.876652553211898,18519.25,18486.25,83.0,13.5,33.0,50.0,39.75903614457831,49.0,-1.687346339225769,-2.0570876598358154,0.007684245239943266,0.9579393267631531,1.57886803150177,0.5877269506454468
2025_04_11,1744348260,low,1,18443.5,0,2.1929945945739746,6.939497947692871,18486.25,18610.25,175.5,14.25,124.0,51.5,70.65527065527066,38.0,1.5319288969039917,1.2246707677841187,-1.468900203704834,-0.7240943908691406,1.4021767377853394,0.5877269506454468
2025_04_11,1744350540,high,-1,18646.75,0,3.9285860657691956,8.034944713115692,18610.25,18653.25,8.25,45.75,-43.0,51.25,-521.2121212121212,3.0,-1.595828652381897,-2.5105299949645996,1.4256082773208618,0.5130741000175476,1.4021767377853394,0.5877269506454468
2025_04_11,1744350720,low,1,18606.75,0,0.0,6.71417361497879,18653.25,18764.75,140.0,9.25,111.5,28.5,79.64285714285714,20.0,2.2578930854797363,1.258515477180481,0.6947872638702393,0.5130741000175476,1.4021767377853394,0.5877269506454468
2025_04_11,1744351920,high,-1,18786.5,3,5.876934170722961,9.657217621803284,18764.75,18715.25,94.75,18.0,49.5,45.25,52.24274406332454,29.0,-1.3799481391906738,-2.4003353118896484,1.572953224182129,1.6231985092163086,2.093055486679077,0.5877269506454468
2025_04_11,1744353660,low,1,18672.75,1,2.579099416732788,9.579618334770203,18715.25,18693.75,19.25,48.5,-21.5,40.75,-111.68831168831169,13.0,2.0233981609344482,1.2099026441574097,-2.579099416732788,1.0864356756210327,2.093055486679077,0.5877269506454468
2025_04_11,1744354440,high,-1,18715.25,1,2.680782437324524,6.219813644886017,18693.75,18595.5,122.0,18.25,98.25,23.75,80.5327868852459,18.0,-0.7163615822792053,-0.9849097728729248,-1.6305824518203735,-0.20717740058898926,2.093055486679077,0.5877269506454468
2025_04_11,1744355520,low,1,18581.25,1,3.1042004823684692,7.403699100017548,18595.5,18611.5,58.75,10.25,16.0,42.75,27.23404255319149,6.0,1.1608537435531616,0.9569582343101501,-2.090433359146118,-1.013767123222351,1.5939596891403198,0.5877269506454468
2025_04_11,1744355880,high,-1,18647.5,1,2.7325162291526794,6.4848979115486145,18611.5,18636.0,16.0,34.5,-24.5,40.5,-153.125,6.0,-0.818821132183075,0.5508295893669128,-0.9350267052650452,-1.998533844947815,1.5939596891403198,0.5877269506454468
2025_04_11,1744356240,low,1,18600.25,1,3.1996568590402603,6.321071222424507,18636.0,18557.25,10.0,80.75,-78.75,88.75,-787.5,5.0,-0.13947202265262604,0.9397277235984802,-1.0616509914398193,-1.998533844947815,1.5939596891403198,0.5877269506454468
2025_04_11,1744356540,high,-1,18636.0,1,2.1816866397857666,8.712219148874283,18557.25,18619.5,3.25,67.5,-62.25,65.5,-1915.3846153846155,3.0,-1.9402799606323242,-2.3217670917510986,-0.26995161175727844,-1.998533844947815,1.5939596891403198,0.5877269506454468
2025_04_11,1744356720,low,1,18557.25,1,3.77952778339386,7.276206433773041,18619.5,18633.25,65.25,27.0,13.75,51.5,21.0727969348659,7.0,1.0905197858810425,0.22447222471237183,-1.304247260093689,-2.475280523300171,1.5939596891403198,0.5877269506454468
2025_04_11,1744357140,high,-1,18683.0,1,3.481950581073761,8.251059114933014,18633.25,18529.5,176.5,37.5,103.75,72.75,58.78186968838527,23.0,-2.293828010559082,0.5130267143249512,0.7872372269630432,-2.475280523300171,1.5939596891403198,0.5877269506454468
2025_04_11,1744358520,low,1,18461.0,2,4.000729918479919,6.113291501998901,18529.5,18524.0,20.5,55.0,-5.5,26.0,-26.829268292682926,2.0,0.7450230717658997,-1.6050517559051514,-0.5558092594146729,-1.8398689031600952,0.7798115611076355,0.5877269506454468
2025_04_11,1744358640,high,-1,18529.5,0,1.3675385117530823,5.29928919672966,18524.0,18564.0,49.5,52.25,-40.0,89.5,-80.8080808080808,1.0,-0.26561346650123596,-1.2704590559005737,-0.5558092594146729,-1.8398689031600952,0.7798115611076355,0.5877269506454468
2025_04_11,1744358700,low,1,18475.75,1,3.0990686416625977,5.426434218883514,18564.0,18569.0,50.0,43.25,5.0,45.0,10.0,9.0,0.44847697019577026,0.5113500952720642,-1.2591997385025024,-1.8398689031600952,0.7798115611076355,0.5877269506454468
2025_04_11,1744359240,high,-1,18593.0,0,2.3921290040016174,4.894825100898743,18569.0,18447.25,168.0,14.25,121.75,46.25,72.4702380952381,13.0,-0.66282719373703,0.2603023648262024,0.7642881274223328,-1.8398689031600952,0.7798115611076355,0.5877269506454468
2025_04_11,1744360020,low,1,18408.5,1,3.796631932258606,8.334263503551483,18447.25,18438.0,14.0,39.25,-9.25,23.25,-66.07142857142857,3.0,1.7500344514846802,1.4200586080551147,-2.348540782928467,-1.4480911493301392,0.7798115611076355,0.5877269506454468
2025_04_11,1744360200,high,-1,18455.75,0,2.4990598559379578,7.440613687038422,18438.0,18374.25,106.0,12.75,63.75,42.25,60.14150943396226,9.0,-1.2176235914230347,1.1315213441848755,-1.4085708856582642,-2.315359354019165,0.7798115611076355,0.5877269506454468
2025_04_11,1744360740,low,1,18352.5,2,4.022382616996765,7.950509011745453,18374.25,18334.5,21.0,46.75,-39.75,60.75,-189.28571428571428,2.0,1.4489160776138306,1.111671805381775,-1.7070232629776,-2.315359354019165,0.7798115611076355,0.5877269506454468
2025_04_11,1744360860,high,-1,18390.75,0,1.3675385117530823,7.625781297683716,18334.5,18377.25,19.25,46.25,-42.75,62.0,-222.07792207792207,4.0,-1.899957537651062,-0.9381552338600159,-1.1047706604003906,-2.315359354019165,0.7798115611076355,0.5877269506454468
2025_04_11,1744361100,low,1,18324.75,1,3.024637758731842,7.441498875617981,18377.25,18416.5,51.25,36.75,39.25,12.0,76.58536585365853,22.0,1.8586941957473755,1.1906284093856812,-0.9056873917579651,-2.118950366973877,0.7798115611076355,0.5877269506454468
2025_04_11,1744362420,high,-1,18420.5,0,2.16318142414093,4.872999832034111,18416.5,18454.25,59.75,44.5,-37.75,97.5,-63.17991631799163,8.0,0.3434579372406006,-1.201430320739746,1.2319965362548828,-1.3405545949935913,-0.16783349215984344,0.5877269506454468
2025_04_11,1744362900,low,1,18368.25,0,1.0572137087583542,4.390884920954704,18454.25,18413.25,6.75,45.75,-41.0,47.75,-607.4074074074074,4.0,0.3820684552192688,0.607655942440033,1.7562198638916016,-0.8893802165985107,-0.16783349215984344,0.5877269506454468
2025_04_11,1744363140,high,-1,18454.25,1,2.3439468145370483,5.056301284581423,18413.25,18435.5,23.0,25.25,-22.25,45.25,-96.73913043478261,6.0,-1.6017125844955444,-0.053428176790475845,1.7562198638916016,-0.8893802165985107,-0.16783349215984344,0.5877269506454468
2025_04_11,1744363500,low,1,18395.25,0,1.0572137087583542,5.829162076115608,18435.5,18476.0,83.75,28.25,40.5,43.25,48.35820895522388,13.0,2.1941978931427,0.3786899149417877,1.6113336086273193,-0.8893802165985107,-0.16783349215984344,0.5877269506454468
2025_04_11,1744364280,high,-1,18516.5,1,2.1279414892196655,4.536102578043938,18476.0,18537.75,9.0,63.25,-61.75,70.75,-686.1111111111111,6.0,-1.655988335609436,-0.1623443067073822,1.5402145385742188,-0.4219949543476105,-0.16783349215984344,0.5877269506454468
2025_04_11,1744364640,low,1,18476.0,0,1.3109662663191557,3.501606835052371,18537.75,18524.5,17.75,38.5,-13.25,31.0,-74.64788732394366,6.0,-0.006891785189509392,-0.7142460346221924,1.6029136180877686,-0.4219949543476105,-0.16783349215984344,0.5877269506454468
2025_04_11,1744365000,high,-1,18546.75,0,2.1551613211631775,5.8588472455739975,18524.5,18568.5,25.25,50.0,-44.0,69.25,-174.25742574257427,2.0,-1.4354181289672852,-2.1004343032836914,0.973825991153717,0.5936083793640137,-0.16783349215984344,0.5877269506454468
2025_04_11,1744365120,low,1,18509.75,0,0.16783349215984344,5.012982591986656,18568.5,18609.25,93.75,11.75,40.75,53.0,43.46666666666667,10.0,1.9806734323501587,0.7093143463134766,0.973825991153717,0.5936083793640137,-0.16783349215984344,0.5877269506454468
2025_04_11,1744365720,high,-1,18655.0,1,4.912778615951538,7.766877293586731,18609.25,18592.25,28.25,30.75,17.0,11.25,60.176991150442475,7.0,-1.4012223482131958,-1.452876329421997,1.937364101409912,1.4541902542114258,0.9334973096847534,0.5877269506454468
2025_04_11,1744366140,low,1,18587.25,0,0.24511569738388062,6.486973583698273,18592.25,18603.75,41.75,10.25,11.5,30.25,27.54491017964072,1.0,2.141792058944702,-0.24511569738388062,1.124651312828064,1.4541902542114258,0.9334973096847534,0.5877269506454468
2025_04_11,1744366200,high,-1,18627.75,0,3.051410049200058,5.409119576215744,18603.75,18627.0,28.5,38.0,-23.25,51.75,-81.57894736842105,11.0,-1.2447450160980225,-1.1129645109176636,0.075995534658432,1.4541902542114258,0.9334973096847534,0.5877269506454468
2025_04_11,1744366860,low,1,18588.0,0,0.4854157865047455,6.426781505346298,18627.0,18657.0,75.5,19.25,30.0,45.5,39.735099337748345,18.0,1.274105429649353,1.9443919658660889,-0.4854157865047455,1.2016440629959106,0.9334973096847534,0.5877269506454468
2025_04_11,1744367940,high,-1,18697.75,1,3.1089556217193604,6.865575432777405,18657.0,18643.0,71.5,10.5,14.0,57.5,19.58041958041958,15.0,-1.3248745203018188,-1.8013229370117188,-0.6304223537445068,1.5877313613891602,0.9334973096847534,0.5877269506454468
2025_04_11,1744368840,low,1,18591.5,1,2.0751891136169434,8.023869752883911,18643.0,18622.25,20.5,42.75,-20.75,41.25,-101.21951219512195,9.0,1.228916883468628,1.9296419620513916,-2.0751891136169434,1.268897533416748,0.9334973096847534,0.5877269506454468
2025_04_11,1744369380,high,-1,18643.5,0,2.2264764308929443,5.666323125362396,18622.25,18653.0,19.75,32.5,-30.75,50.5,-155.69620253164558,7.0,-0.9818475842475891,-0.9087227582931519,-1.549276351928711,1.0363034009933472,0.6024460792541504,0.5877269506454468
2025_04_11,1744369800,low,1,18610.75,0,0.9247878789901733,4.328341841697693,18653.0,18596.5,1.75,64.25,-56.5,58.25,-3228.5714285714284,4.0,0.5221308469772339,0.6549466848373413,-0.9247878789901733,1.0363034009933472,0.6024460792541504,0.5877269506454468
2025_04_11,1744370040,high,-1,18653.0,0,2.2264764308929443,6.176556348800659,18596.5,18529.75,90.5,15.5,66.75,23.75,73.75690607734806,11.0,-1.1907974481582642,-1.8344945907592773,-0.9247878789901733,1.0363034009933472,0.6024460792541504,0.5877269506454468
2025_04_11,1744370700,low,1,18509.0,1,1.6459099054336548,5.4099345207214355,18529.75,18508.25,38.5,22.75,-21.5,60.0,-55.84415584415584,14.0,0.9856427311897278,0.9676970839500427,-1.6459099054336548,0.6205117702484131,0.6024460792541504,0.5877269506454468
2025_04_11,1744371540,high,-1,18554.75,0,1.1901730298995972,4.967794716358185,18508.25,18500.5,46.0,35.25,7.75,38.25,16.847826086956523,15.0,-1.0859423875808716,-1.9091874361038208,-0.7163640260696411,-0.06612783670425415,0.6024460792541504,0.5877269506454468
2025_04_11,1744372440,low,1,18465.25,0,1.2898459881544113,3.8525518029928207,18500.5,18570.75,102.5,6.25,70.25,32.25,68.53658536585365,9.0,0.7381039261817932,0.634428858757019,-1.1691968441009521,-0.12064914405345917,0.6024460792541504,0.5877269506454468
2025_04_11,1744372980,high,-1,18585.0,1,2.5185631439089775,3.489028722047806,18570.75,18584.5,15.75,37.75,-13.75,29.5,-87.3015873015873,2.0,-0.7560737729072571,-0.11961361765861511,1.8587114810943604,0.07212471216917038,-0.09477818757295609,0.5877269506454468
2025_04_11,1744373100,low,1,18554.75,0,0.09477818757295609,4.983491003513336,18584.5,18562.75,24.0,34.25,-21.75,45.75,-90.625,4.0,1.3892353773117065,0.502591073513031,2.3370347023010254,0.07212471216917038,-0.09477818757295609,0.5877269506454468
2025_04_11,1744373340,high,-1,18590.0,1,2.9968863651156425,6.1734938621521,18562.75,18563.5,42.75,32.25,-0.75,43.5,-1.7543859649122806,19.0,-1.3900500535964966,-1.6917792558670044,2.3370347023010254,0.07212471216917038,-0.09477818757295609,0.5877269506454468
2025_04_11,1744374480,low,1,18528.0,0,0.10173245146870613,2.4080780632793903,18563.5,18612.0,105.5,14.5,48.5,57.0,45.97156398104266,12.0,0.37286752462387085,1.0921947956085205,0.25355634093284607,-0.006954263895750046,-0.09477818757295609,0.5877269506454468
2025_04_11,1744375200,high,-1,18642.0,0,1.6061427593231201,3.5943140015006065,18612.0,18524.75,138.25,14.75,87.25,51.0,63.11030741410488,26.0,-0.7357251644134521,-0.9724666476249695,1.0184158086776733,-0.1852012425661087,-0.09477818757295609,0.5877269506454468
2025_04_11,1744376760,low,1,18488.5,0,3.0865710973739624,6.862983822822571,18524.75,18436.5,18.75,96.25,-88.25,107.0,-470.6666666666667,3.0,1.1310800313949585,2.057605743408203,-1.0348938703536987,-1.2272793054580688,-0.8243979215621948,0.5877269506454468
2025_04_11,1744376940,high,-1,18532.5,0,0.5877269506454468,7.177931308746338,18436.5,18405.25,80.25,57.25,31.25,49.0,38.940809968847354,12.0,-2.4912831783294678,-1.012350082397461,-1.0348938703536987,-1.2272793054580688,-0.8243979215621948,0.5877269506454468
2025_04_11,1744377660,low,1,18382.75,1,4.159385085105896,7.31864595413208,18405.25,18450.75,74.5,11.75,45.5,29.0,61.07382550335571,9.0,1.1236069202423096,1.4479269981384277,-1.4442059993743896,-1.8907811641693115,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378200,high,-1,18446.75,0,0.5877269506454468,4.348622888326645,18450.75,18397.5,55.5,29.0,53.25,2.25,95.94594594594595,1.0,-0.3622603118419647,-0.5083103179931641,-0.6290574073791504,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378260,low,1,18414.5,0,2.8903253078460693,5.334830641746521,18397.5,18369.0,66.75,44.0,-28.5,95.25,-42.69662921348315,1.0,0.7940281629562378,1.062750220298767,-0.6290574073791504,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378320,high,-1,18450.75,0,0.5877269506454468,6.905644059181213,18369.0,18415.0,15.5,51.0,-46.0,61.5,-296.7741935483871,2.0,-1.6951014995574951,-1.7324903011322021,-0.6290574073791504,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378440,low,1,18369.0,0,3.7559592723846436,5.6115076541900635,18415.0,18472.75,62.25,56.25,57.75,4.5,92.7710843373494,4.0,1.2678214311599731,-0.8656339645385742,-0.6290574073791504,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378680,high,-1,18436.25,0,0.5877269506454468,5.913886338472366,18472.75,18506.5,98.25,63.25,-33.75,132.0,-34.35114503816794,1.0,-1.8364841938018799,-0.9679102301597595,-0.2604970633983612,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378740,low,1,18397.5,0,2.52176496386528,6.612086981534958,18506.5,18436.25,29.5,87.5,-70.25,99.75,-238.135593220339,2.0,1.5625388622283936,1.9400562047958374,-0.2604970633983612,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378860,high,-1,18506.5,1,2.5445188134908676,6.215625032782555,18436.25,18530.75,29.5,135.0,-94.5,124.0,-320.33898305084745,2.0,-1.409838318824768,0.228690966963768,1.7281008958816528,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744378980,low,1,18436.25,0,2.261267900466919,6.8240745067596436,18530.75,18545.25,97.25,43.25,14.5,82.75,14.910025706940875,8.0,0.7031897306442261,1.543789029121399,1.7281008958816528,-1.4368699789047241,-0.8243979215621948,0.5877269506454468
2025_04_11,1744379460,high,-1,18602.0,1,2.589905858039856,6.666257239878178,18545.25,18617.0,11.75,82.25,-71.75,83.5,-610.6382978723404,2.0,-1.6337695121765137,-1.5303852558135986,2.002178907394409,-0.08779869228601456,-0.8243979215621948,0.5877269506454468
2025_04_11,1744379580,low,1,18534.25,0,1.579521395266056,5.242210127413273,18617.0,18617.75,31.0,45.25,0.75,30.25,2.4193548387096775,3.0,1.0727828741073608,-0.6673247814178467,2.002178907394409,-0.08779869228601456,-0.8243979215621948,0.5877269506454468
2025_04_11,1744379760,high,-1,18626.5,1,2.6889127492904663,6.137555934488773,18617.75,18503.0,185.5,14.75,114.75,70.75,61.85983827493261,9.0,-1.4878333806991577,-1.04861319065094,2.1011857986450195,-0.08779869228601456,-0.8243979215621948,0.5877269506454468
2025_04_11,1744380300,low,1,18456.25,0,0.7743458151817322,3.4575114399194717,18503.0,18481.5,120.75,42.0,-21.5,142.25,-17.805383022774325,7.0,1.7345046997070312,-0.5008016228675842,0.15522481501102448,0.20570915937423706,-0.27354419231414795,0.5877269506454468
2025_04_11,1744380720,high,-1,18591.0,0,1.903047502040863,3.928966701030731,18481.5,18528.25,20.5,61.5,-46.75,67.25,-228.0487804878049,2.0,-1.4740476608276367,-0.2783273458480835,1.1096113920211792,0.20570915937423706,-0.27354419231414795,0.5877269506454468
2025_04_11,1744380840,low,1,18481.5,0,0.27354419231414795,3.435428112745285,18528.25,18474.75,57.75,60.25,-53.5,111.25,-92.64069264069263,3.0,1.036590337753296,0.22224608063697815,1.1096113920211792,0.20570915937423706,-0.27354419231414795,0.5877269506454468
2025_04_11,1744381020,high,-1,18573.0,0,1.0410521663725376,2.4426565803587437,18474.75,18370.5,197.5,58.5,104.25,93.25,52.78481012658228,8.0,-1.128060221672058,0.05146739259362221,0.26544448733329773,0.1364133358001709,-0.27354419231414795,0.5877269506454468
2025_04_11,1744381500,low,1,18303.5,1,2.075886256992817,4.791707284748554,18370.5,18340.0,18.75,57.5,-30.5,49.25,-162.66666666666666,2.0,1.9916807413101196,-0.1163402870297432,-1.6860017776489258,0.1364133358001709,-0.27354419231414795,0.5877269506454468
2025_04_11,1744381620,high,-1,18370.5,0,0.8306640982627869,3.7828259468078613,18340.0,18372.75,70.0,41.5,-32.75,102.75,-46.785714285714285,4.0,-0.9926158785820007,0.10652381181716919,-1.6860017776489258,0.1364133358001709,-0.27354419231414795,0.5877269506454468
2025_04_11,1744381860,low,1,18298.0,2,4.200540661811829,8.568655967712402,18372.75,18471.0,173.75,38.5,98.25,75.5,56.54676258992806,20.0,2.0100090503692627,1.7703793048858643,-1.885976791381836,-2.0410196781158447,-0.27354419231414795,0.5877269506454468
2025_04_11,1744383060,high,-1,18522.75,0,1.8219444155693054,5.910867989063263,18471.0,18461.25,39.75,13.25,9.75,30.0,24.528301886792452,4.0,-1.2877223491668701,-2.5276570320129395,0.4736238718032837,0.760593593120575,-0.27354419231414795,0.5877269506454468
2025_04_11,1744383300,low,1,18440.0,0,1.2165310494601727,4.150221537798643,18461.25,18413.5,38.0,57.75,-47.75,85.75,-125.65789473684211,4.0,1.5853699445724487,-0.8986324667930603,-0.0443543903529644,0.760593593120575,-0.27354419231414795,0.5877269506454468
2025_04_11,1744383540,high,-1,18470.0,0,1.3483205437660217,4.347739350050688,18413.5,18441.25,16.75,152.5,-27.75,44.5,-165.67164179104478,2.0,-1.520303726196289,-1.1612164974212646,-0.0443543903529644,0.760593593120575,-0.27354419231414795,0.5877269506454468
2025_04_11,1744383660,low,1,18413.5,0,1.8262272626161575,3.2920248061418533,18441.25,18446.75,49.75,22.0,5.5,44.25,11.055276381909549,1.0,0.17339932918548584,0.7046712636947632,-0.5237249135971069,-0.15081627666950226,-1.1516860723495483,0.5877269506454468
2025_04_11,1744383720,high,-1,18480.75,0,0.5877269506454468,3.197262182831764,18446.75,18411.25,96.75,9.0,35.5,61.25,36.69250645994832,8.0,-0.45998498797416687,-0.32332298159599304,-0.5237249135971069,-0.15081627666950226,-1.1516860723495483,0.5877269506454468
2025_04_11,1744384200,low,1,18368.25,0,1.3025023490190506,4.316693613654934,18411.25,18369.25,33.5,44.75,-42.0,75.5,-125.3731343283582,3.0,0.7274355292320251,1.6973729133605957,0.0016558713978156447,-0.15081627666950226,-1.1516860723495483,0.5877269506454468
2025_04_11,1744384380,high,-1,18424.5,0,0.9523557968204841,3.654034862644039,18369.25,18394.25,46.75,42.5,-25.0,71.75,-53.475935828877006,8.0,-1.3991767168045044,0.3629729747772217,0.0016558713978156447,-0.15081627666950226,-1.1516860723495483,0.5877269506454468
2025_04_11,1744384860,low,1,18335.75,0,2.064924478530884,4.32231205701828,18394.25,18349.25,17.5,68.25,-45.0,62.5,-257.14285714285717,3.0,0.9483277797698975,0.721332848072052,-0.2689198851585388,-0.6443185210227966,-1.1516860723495483,0.5877269506454468
2025_04_11,1744385040,high,-1,18394.25,0,0.5877269506454468,6.0662243366241455,18349.25,18354.5,23.25,52.75,-5.25,28.5,-22.580645161290324,2.0,-2.2825138568878174,-1.1310590505599976,-0.2689198851585388,-0.6443185210227966,-1.1516860723495483,0.5877269506454468
2025_04_11,1744385160,low,1,18333.5,0,1.9248406738042831,5.373688921332359,18354.5,18401.0,63.0,4.25,46.5,16.5,73.80952380952381,1.0,1.6009950637817383,1.2601262331008911,-0.12883608043193817,-0.6443185210227966,-1.1516860723495483,0.5877269506454468
2025_04_11,1744385220,high,-1,18387.75,0,0.6010094480589032,2.9644402908161283,18401.0,18421.5,50.75,26.0,-20.5,71.25,-40.39408866995074,1.0,-0.4385901689529419,0.01328249741345644,-0.12883608043193817,-0.6443185210227966,-1.1516860723495483,0.5877269506454468
2025_04_11,1744385280,low,1,18354.5,0,1.9248406738042831,5.2408023327589035,18421.5,18486.75,122.75,36.0,65.25,57.5,53.15682281059063,13.0,0.9553415179252625,1.7728931903839111,-0.12883608043193817,-0.6443185210227966,-1.1516860723495483,0.5877269506454468
2025_04_11,1744386060,high,-1,18539.75,1,2.8803759813308716,6.163365766406059,18486.75,18539.0,17.25,59.5,-52.25,69.5,-302.8985507246377,7.0,-2.032075881958008,-0.09922783076763153,1.90935480594635,0.3832942247390747,-1.1516860723495483,0.5877269506454468
2025_04_11,1744386480,low,1,18486.75,0,1.1516860723495483,6.135838620364666,18539.0,18520.25,12.5,47.5,-18.75,31.25,-150.0,4.0,1.5379890203475952,0.03752445429563522,1.1968172788619995,1.624094843864441,-1.1516860723495483,0.5877269506454468
2025_04_11,1744386720,high,-1,18539.0,1,3.329711675643921,7.512841105461121,18520.25,18557.0,28.75,37.5,-36.75,65.5,-127.82608695652173,4.0,-1.162442684173584,-1.8690006732940674,1.1178898811340332,1.624094843864441,-1.1516860723495483,0.5877269506454468
2025_04_11,1744386960,low,1,18500.75,0,1.3175879269838333,4.51207435131073,18557.0,18568.25,19.5,31.25,11.25,8.25,57.69230769230769,8.0,0.2472168654203415,-0.16590185463428497,0.7354477643966675,1.624094843864441,-1.1516860723495483,0.5877269506454468
2025_04_11,1744387440,high,-1,18573.75,1,3.52516121417284,6.540696807205677,18568.25,18595.25,36.0,34.5,-27.0,63.0,-75.0,1.0,-1.1781666278839111,-1.8373689651489258,1.0128474235534668,1.8733235597610474,0.05126328021287918,0.5877269506454468
2025_04_11,1744387500,low,1,18533.75,0,0.0,5.263874985277653,18595.25,18601.75,43.25,30.0,6.5,36.75,15.028901734104046,5.0,1.759922742843628,0.29777780175209045,0.693860650062561,1.8733235597610474,0.05126328021287918,0.5877269506454468
2025_04_11,1744387800,high,-1,18622.75,1,3.0298899486660957,5.706378825008869,18601.75,18594.25,34.0,14.5,7.5,26.5,22.058823529411764,1.0,-1.2094100713729858,-1.4670788049697876,0.5175761580467224,1.8733235597610474,0.05126328021287918,0.5877269506454468
2025_04_11,1744387860,low,1,18570.25,0,0.04290870577096939,4.606945440173149,18594.25,18621.0,31.25,16.75,26.75,4.5,85.6,5.0,1.534146785736084,-0.04290870577096939,0.5175761580467224,1.8733235597610474,0.05126328021287918,0.5877269506454468
2025_04_11,1744388160,high,-1,18619.0,1,3.158692367374897,5.962308533489704,18621.0,18619.5,34.25,3.5,1.5,32.75,4.37956204379562,1.0,-1.4926466941833496,-1.3109694719314575,0.803143322467804,1.716558814048767,0.05126328021287918,0.5877269506454468
2025_04_11,1744388220,low,1,18586.25,0,0.0,5.187928892672062,18619.5,18557.75,9.0,72.75,-61.75,70.75,-686.1111111111111,8.0,1.616482138633728,0.4127543866634369,0.803143322467804,1.716558814048767,0.05126328021287918,0.5877269506454468
2025_04_11,1744388700,high,-1,18621.0,1,2.355549044907093,6.218400560319424,18557.75,18568.5,26.5,35.5,-10.75,37.25,-40.56603773584906,4.0,-1.9517141580581665,-1.799651861190796,-0.11148549616336823,1.716558814048767,0.05126328021287918,0.5877269506454468
2025_04_11,1744388940,low,1,18551.75,0,0.11148549616336823,4.353183232247829,18568.5,18713.25,190.0,7.75,144.75,45.25,76.1842105263158,12.0,1.3877955675125122,0.49835312366485596,-0.11148549616336823,1.716558814048767,0.05126328021287918,0.5877269506454468
2025_04_11,1744389660,high,-1,18750.25,0,3.1095708087086678,4.643823243677616,18713.25,18755.0,11.25,55.0,-41.75,53.0,-371.1111111111111,3.0,-1.3272658586502075,-0.20698657631874084,1.394978404045105,1.0756021738052368,0.05126328021287918,0.5877269506454468
2025_04_11,1744389840,low,1,18713.25,0,0.4606109857559204,4.811810679733753,18755.0,18763.75,32.75,33.25,8.75,24.0,26.717557251908396,13.0,1.241628885269165,-0.4606109857559204,1.394978404045105,1.0756021738052368,0.05126328021287918,0.5877269506454468
2025_04_11,1744390620,high,-1,18779.25,1,2.959031529724598,5.772967644035816,18763.75,18757.5,83.0,6.25,6.25,76.75,7.530120481927711,6.0,-1.027032494544983,-1.7869036197662354,0.06805717945098877,2.251984119415283,0.05126328021287918,0.5877269506454468
