day,n,n_wins,sum_profits,sum_losses_abs,p_count,total_abs,p_dollar
2025_07_31,24,15,714.5,501.5,0.625,1216.0,0.5875822368421053
2025_08_01,45,20,828.0,1273.0,0.4444444444444444,2101.0,0.3940980485483103
2025_08_04,19,10,227.5,494.5,0.5263157894736842,722.0,0.31509695290858725
2025_08_05,26,18,417.0,406.0,0.6923076923076923,823.0,0.5066828675577156
2025_08_06,22,14,362.5,351.5,0.6363636363636364,714.0,0.507703081232493
2025_08_07,29,19,566.0,442.5,0.6551724137931034,1008.5,0.5612295488349033
2025_08_08,15,11,452.0,228.5,0.7333333333333333,680.5,0.6642174871418075
2025_08_11,15,8,142.5,381.5,0.5333333333333333,524.0,0.2719465648854962
2025_08_12,15,7,174.5,439.0,0.4666666666666667,613.5,0.2844335778321108
2025_08_13,13,7,119.0,289.5,0.5384615384615384,408.5,0.2913096695226438
2025_08_14,15,12,411.5,77.0,0.8,488.5,0.842374616171955
2025_08_15,20,9,349.5,514.0,0.45,863.5,0.4047481181239143
2025_08_18,22,17,350.5,254.0,0.7727272727272727,604.5,0.5798180314309347
2025_08_19,20,14,413.5,269.5,0.7,683.0,0.6054172767203514
2025_08_20,33,21,596.0,663.0,0.6363636363636364,1259.0,0.47339158061953934
2025_08_21,39,17,741.5,973.0,0.4358974358974359,1714.5,0.4324876057159522
2025_08_22,26,15,545.0,586.5,0.5769230769230769,1131.5,0.48166151126822804
2025_08_25,13,7,154.0,264.5,0.5384615384615384,418.5,0.36798088410991636
2025_08_26,22,15,353.5,371.0,0.6818181818181818,724.5,0.48792270531400966
2025_08_27,10,8,492.5,109.0,0.8,601.5,0.8187863674147964
2025_08_28,20,12,373.0,440.0,0.6,813.0,0.45879458794587946
2025_08_29,20,11,364.5,345.0,0.55,709.5,0.5137420718816068
2025_09_01,8,5,154.5,186.0,0.625,340.5,0.45374449339207046
2025_09_02,33,20,641.0,675.0,0.6060606060606061,1316.0,0.4870820668693009
2025_09_03,27,15,619.5,672.5,0.5555555555555556,1292.0,0.4794891640866873
2025_09_04,22,11,235.5,628.0,0.5,863.5,0.2727272727272727
2025_09_05,31,14,571.0,780.0,0.45161290322580644,1351.0,0.4226498889711325
2025_09_08,20,12,224.5,474.0,0.6,698.5,0.3214030064423765
2025_09_09,17,9,224.0,425.0,0.5294117647058824,649.0,0.34514637904468415
2025_09_10,13,9,206.5,234.5,0.6923076923076923,441.0,0.46825396825396826
2025_09_11,16,10,171.0,258.0,0.625,429.0,0.3986013986013986
2025_09_12,9,5,104.0,190.5,0.5555555555555556,294.5,0.3531409168081494
2025_09_15,13,5,84.5,430.5,0.38461538461538464,515.0,0.16407766990291262
2025_09_16,6,4,49.0,97.0,0.6666666666666666,146.0,0.3356164383561644
2025_09_17,23,17,1071.0,271.5,0.7391304347826086,1342.5,0.7977653631284917
2025_09_18,22,15,563.0,368.0,0.6818181818181818,931.0,0.6047261009667024
2025_09_19,4,2,39.0,114.0,0.5,153.0,0.2549019607843137
2025_10_01,15,7,219.0,392.5,0.4666666666666667,611.5,0.3581357318070319
2025_10_02,13,7,335.0,304.0,0.5384615384615384,639.0,0.5242566510172144
2025_10_03,22,10,236.0,602.0,0.45454545454545453,838.0,0.28162291169451076
2025_10_06,16,9,192.0,374.5,0.5625,566.5,0.3389232127096205
2025_10_07,21,12,291.5,284.5,0.5714285714285714,576.0,0.5060763888888888
2025_10_08,15,11,138.0,248.0,0.7333333333333333,386.0,0.35751295336787564
2025_10_09,20,13,314.5,333.0,0.65,647.5,0.4857142857142857
2025_10_10,58,22,1425.5,2015.0,0.3793103448275862,3440.5,0.4143293125999128
2025_10_13,40,22,720.5,816.0,0.55,1536.5,0.4689228766677514
2025_10_14,60,35,1450.5,1291.0,0.5833333333333334,2741.5,0.5290899142805033
2025_10_15,34,17,363.0,963.0,0.5,1326.0,0.2737556561085973
2025_10_16,60,30,1275.0,1610.0,0.5,2885.0,0.44194107452339687
2025_10_17,77,37,1651.0,2012.0,0.4805194805194805,3663.0,0.4507234507234507
2025_10_20,23,12,327.5,592.0,0.5217391304347826,919.5,0.35617183251767265
2025_10_21,18,11,328.5,399.0,0.6111111111111112,727.5,0.4515463917525773
2025_10_22,38,22,866.5,818.0,0.5789473684210527,1684.5,0.5143959631938261
2025_10_23,29,17,534.0,623.5,0.5862068965517241,1157.5,0.4613390928725702
2025_10_24,20,12,433.0,337.0,0.6,770.0,0.5623376623376624
2025_10_27,13,8,160.0,293.5,0.6153846153846154,453.5,0.3528114663726571
2025_10_28,15,6,88.5,487.5,0.4,576.0,0.15364583333333334
2025_10_29,41,19,549.5,1234.0,0.4634146341463415,1783.5,0.30810204653770673
2025_10_30,59,27,1427.5,1747.0,0.4576271186440678,3174.5,0.44967711450622144
2025_10_31,30,22,400.0,427.0,0.7333333333333333,827.0,0.4836759371221282
2025_11_03,26,17,350.5,427.0,0.6538461538461539,777.5,0.4508038585209003
2025_11_04,49,26,775.5,1104.5,0.5306122448979592,1880.0,0.4125
2025_11_05,45,27,996.0,893.5,0.6,1889.5,0.5271235776660492
2025_11_06,57,31,1506.5,1347.5,0.543859649122807,2854.0,0.5278556412053259
2025_11_07,63,35,1527.5,1606.5,0.5555555555555556,3134.0,0.4873962986598596
2025_11_10,24,10,290.0,604.5,0.4166666666666667,894.5,0.3242034656232532
2025_11_11,26,19,619.0,307.0,0.7307692307692307,926.0,0.6684665226781857
2025_11_12,29,18,728.5,498.0,0.6206896551724138,1226.5,0.5939665715450468
2025_11_13,49,25,1249.5,1196.0,0.5102040816326531,2445.5,0.5109384583929667
2025_11_14,68,37,1786.0,1667.5,0.5441176470588235,3453.5,0.5171565078905458
2025_11_17,47,26,1543.0,991.0,0.5531914893617021,2534.0,0.6089187056037885
2025_11_18,107,41,2066.5,3311.5,0.38317757009345793,5378.0,0.38425065079955373
2025_11_19,59,35,1360.5,1247.5,0.5932203389830508,2608.0,0.5216641104294478
2025_11_20,87,38,1611.0,2805.0,0.4367816091954023,4416.0,0.3648097826086957
2025_11_21,100,50,2646.5,2534.5,0.5,5181.0,0.5108087241845204
2025_11_24,48,28,1334.5,964.0,0.5833333333333334,2298.5,0.5805960408962367
2025_11_25,44,24,1126.0,1115.5,0.5454545454545454,2241.5,0.5023421815748382
2025_11_26,27,17,489.5,534.0,0.6296296296296297,1023.5,0.4782608695652174
2025_11_27,3,0,0.0,162.5,0.0,162.5,0.0
2025_11_28,13,7,233.0,361.5,0.5384615384615384,594.5,0.3919259882253995
2025_12_01,28,16,519.0,489.0,0.5714285714285714,1008.0,0.5148809523809523
2025_12_02,31,22,1178.5,484.0,0.7096774193548387,1662.5,0.7088721804511278
2025_12_03,34,16,351.0,1022.0,0.47058823529411764,1373.0,0.2556445739257101
2025_12_04,24,15,556.0,437.5,0.625,993.5,0.5596376446904882
2025_12_05,19,13,292.5,299.0,0.6842105263157895,591.5,0.4945054945054945
2025_12_08,20,11,242.0,535.0,0.55,777.0,0.31145431145431146
2025_12_09,23,11,224.0,703.0,0.4782608695652174,927.0,0.24163969795037757
2025_12_10,31,17,803.5,702.5,0.5483870967741935,1506.0,0.5335325365205843
2025_12_11,35,25,1159.0,552.0,0.7142857142857143,1711.0,0.6773816481589714
2025_12_12,34,23,976.0,578.5,0.6764705882352942,1554.5,0.627854615632036
2025_12_15,36,21,720.0,751.5,0.5833333333333334,1471.5,0.4892966360856269
2025_12_16,58,32,1162.5,1380.5,0.5517241379310345,2543.0,0.45713723948092805
2025_12_17,44,20,685.5,1221.5,0.45454545454545453,1907.0,0.359465128474043
2025_12_18,44,22,1159.0,1063.5,0.5,2222.5,0.5214848143982003
2025_12_19,13,7,326.0,267.5,0.5384615384615384,593.5,0.5492839090143218
2026_01_02,31,17,1535.0,713.5,0.5483870967741935,2248.5,0.6826773404491884
2026_01_05,23,14,355.5,548.5,0.6086956521739131,904.0,0.3932522123893805
2026_01_06,13,10,308.0,126.5,0.7692307692307693,434.5,0.7088607594936709
2026_01_07,15,9,170.5,266.5,0.6,437.0,0.3901601830663616
2026_01_08,30,17,810.0,679.5,0.5666666666666667,1489.5,0.5438066465256798
2026_01_09,26,16,684.5,588.0,0.6153846153846154,1272.5,0.537917485265226
2026_01_12,21,13,399.0,496.0,0.6190476190476191,895.0,0.44581005586592176
2026_01_13,31,19,619.0,693.5,0.6129032258064516,1312.5,0.4716190476190476
2026_01_14,34,20,960.5,502.5,0.5882352941176471,1463.0,0.6565276828434723
2026_01_15,32,20,702.5,538.5,0.625,1241.0,0.5660757453666398
2026_01_16,15,12,291.0,129.0,0.8,420.0,0.6928571428571428
2026_01_19,24,19,590.5,249.5,0.7916666666666666,840.0,0.7029761904761904
2026_01_20,59,26,1021.0,1568.5,0.4406779661016949,2589.5,0.3942846109287507
2026_01_21,46,28,1406.0,902.0,0.6086956521739131,2308.0,0.6091854419410745
2026_01_22,28,13,409.5,774.0,0.4642857142857143,1183.5,0.34600760456273766
2026_01_23,23,16,681.5,376.0,0.6956521739130435,1057.5,0.6444444444444445
2026_01_26,26,17,526.5,498.5,0.6538461538461539,1025.0,0.5136585365853659
2026_01_27,13,7,195.5,341.5,0.5384615384615384,537.0,0.36405959031657353
2026_01_28,35,16,461.5,1042.5,0.45714285714285713,1504.0,0.3068484042553192
2026_01_29,42,21,1225.5,997.0,0.5,2222.5,0.5514060742407199
2026_01_30,69,34,1006.0,1857.5,0.4927536231884058,2863.5,0.35131831674524183
2026_02_02,49,26,1148.0,1112.5,0.5306122448979592,2260.5,0.5078522450785224
2026_02_03,55,24,1005.0,1455.5,0.43636363636363634,2460.5,0.4084535663483032
2026_02_04,66,30,1543.0,1913.0,0.45454545454545453,3456.0,0.4464699074074074
2026_02_05,94,50,2417.0,2501.5,0.5319148936170213,4918.5,0.49140998271830844
2026_02_06,58,37,1478.0,1099.0,0.6379310344827587,2577.0,0.573535118354676
2026_02_09,38,20,720.5,1058.0,0.5263157894736842,1778.5,0.40511667135226315
2026_02_10,35,17,569.5,815.5,0.4857142857142857,1385.0,0.4111913357400722
2026_02_11,44,24,1082.0,1069.0,0.5454545454545454,2151.0,0.503021850302185
2026_02_12,48,24,1053.5,1332.0,0.5,2385.5,0.44162649339761056
2026_02_13,86,37,1785.0,2469.0,0.43023255813953487,4254.0,0.41960507757404797
2026_02_16,20,11,471.0,474.0,0.55,945.0,0.4984126984126984
2026_02_17,63,38,1732.5,1259.5,0.6031746031746031,2992.0,0.5790441176470589
2026_02_18,33,18,908.0,777.0,0.5454545454545454,1685.0,0.5388724035608309
2026_02_19,51,30,989.5,1058.5,0.5882352941176471,2048.0,0.483154296875
2026_02_20,48,25,1618.0,1255.5,0.5208333333333334,2873.5,0.5630763876805289
2026_02_23,27,12,382.5,858.0,0.4444444444444444,1240.5,0.3083434099153567
2026_02_24,30,18,1033.5,533.0,0.6,1566.5,0.6597510373443983
2026_02_25,13,8,205.5,195.5,0.6153846153846154,401.0,0.5124688279301746
2026_02_26,31,16,437.5,911.0,0.5161290322580645,1348.5,0.3244345569150908
2026_02_27,48,33,1017.5,632.5,0.6875,1650.0,0.6166666666666667
2026_03_02,52,25,1207.0,1194.0,0.4807692307692308,2401.0,0.502707205331112
2026_03_03,69,37,1400.0,1670.0,0.5362318840579711,3070.0,0.4560260586319218
2026_03_04,62,36,1585.0,1345.0,0.5806451612903226,2930.0,0.5409556313993175
2026_03_05,71,37,1634.5,1919.0,0.5211267605633803,3553.5,0.45996904460391164
2026_03_06,58,34,1238.5,1364.5,0.5862068965517241,2603.0,0.47579715712639264
2026_03_09,89,43,1682.5,2565.0,0.48314606741573035,4247.5,0.3961153619776339
2026_03_10,62,29,1065.0,1730.0,0.46774193548387094,2795.0,0.3810375670840787
2026_03_11,48,30,1147.5,878.0,0.625,2025.5,0.5665267835102444
2026_03_12,62,31,1511.5,1534.5,0.5,3046.0,0.49622455679579774
2026_03_13,50,25,1044.5,1229.5,0.5,2274.0,0.4593227792436236
2026_03_16,46,21,526.0,1221.5,0.45652173913043476,1747.5,0.30100143061516454
2026_03_17,38,21,561.0,1007.0,0.5526315789473685,1568.0,0.35778061224489793
2026_03_18,38,17,512.0,1153.5,0.4473684210526316,1665.5,0.3074151906334434
2026_03_19,71,41,1543.0,1633.5,0.5774647887323944,3176.5,0.4857547615299858
2026_03_20,9,5,102.5,170.0,0.5555555555555556,272.5,0.3761467889908257
