**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

segment_idx,start_dt,end_dt,duration_days,start_price,end_price,min_price,max_price,net_pts,direction,sub_pattern,slope_pts_per_day,mean_atr,normalized_slope_abs,normalized_slope_signed,start_snap,end_snap,n_zones_in_band,n_levels_in_band,n_zones_traversed,start_in_zone,end_in_zone,escape_velocity,captured,between_zones,levels_month
31,2025-01-29 08:00:00+00:00,2025-01-29 16:00:00+00:00,0.5,21697.25,21368.0,21368.0,21697.25,-329.25,DOWN,H_L,-658.5,,,,H,L,2,2,1,True,False,True,False,False,2025-01
32,2025-01-29 16:00:00+00:00,2025-01-30 12:00:00+00:00,0.8333333333333334,21368.0,21748.75,21368.0,21748.75,380.75,UP,L_H,456.9,342.05,1.3357696243239292,1.3357696243239292,L,H,2,2,2,False,False,False,False,True,2025-01
33,2025-01-30 12:00:00+00:00,2025-01-30 16:00:00+00:00,0.5,21748.75,21419.0,21419.0,21748.75,-329.75,DOWN,H_L,-659.5,,,,H,L,2,2,1,False,True,False,True,False,2025-01
34,2025-01-30 16:00:00+00:00,2025-01-31 00:00:00+00:00,0.5,21419.0,21673.25,21419.0,21673.25,254.25,UP,LL_higher,508.5,349.65,1.4543114543114544,1.4543114543114544,L,L,2,2,0,True,True,False,False,False,2025-01
35,2025-01-31 00:00:00+00:00,2025-01-31 16:00:00+00:00,0.6666666666666666,21673.25,21965.75,21673.25,21965.75,292.5,UP,L_H,438.75,349.65,1.254826254826255,1.254826254826255,L,H,2,2,1,True,False,True,False,False,2025-01
36,2025-01-31 16:00:00+00:00,2025-01-31 20:00:00+00:00,0.5,21965.75,21531.5,21531.5,21965.75,-434.25,DOWN,H_L,-868.5,,,,H,L,2,2,2,False,False,False,False,True,2025-01
37,2025-01-31 20:00:00+00:00,2025-02-03 00:00:00+00:00,2.1666666666666665,21531.5,20975.5,20975.5,21531.5,-556.0,DOWN,LL_lower,-256.61538461538464,363.04375,0.7068442429194406,-0.7068442429194406,L,L,3,3,3,False,False,False,False,True,2025-01
38,2025-02-03 00:00:00+00:00,2025-02-03 20:00:00+00:00,0.8333333333333334,20975.5,21600.0,20975.5,21600.0,624.5,UP,L_H,749.4,366.2125,2.046352868894426,2.046352868894426,L,H,3,3,3,False,False,False,False,True,2025-02
39,2025-02-03 20:00:00+00:00,2025-02-04 04:00:00+00:00,0.5,21600.0,21240.75,21240.75,21600.0,-359.25,DOWN,H_L,-718.5,384.6125,1.8681140108550813,-1.8681140108550813,H,L,2,2,1,False,True,False,True,False,2025-02
40,2025-02-04 04:00:00+00:00,2025-02-04 16:00:00+00:00,0.5,21240.75,21694.75,21240.75,21694.75,454.0,UP,L_H,908.0,,,,L,H,3,3,1,True,True,False,False,False,2025-02
41,2025-02-04 16:00:00+00:00,2025-02-05 08:00:00+00:00,0.6666666666666666,21694.75,21429.0,21429.0,21694.75,-265.75,DOWN,H_L,-398.625,383.175,1.0403210021530631,-1.0403210021530631,H,L,2,2,0,True,True,False,False,False,2025-02
42,2025-02-05 08:00:00+00:00,2025-02-06 04:00:00+00:00,0.8333333333333334,21429.0,21833.0,21429.0,21833.0,404.0,UP,L_H,484.79999999999995,373.45,1.298165751773999,1.298165751773999,L,H,3,3,1,True,True,False,False,False,2025-02
43,2025-02-06 04:00:00+00:00,2025-02-06 12:00:00+00:00,0.5,21833.0,21706.0,21706.0,21833.0,-127.0,DOWN,H_L,-254.0,,,,H,L,2,2,0,True,True,False,False,False,2025-02
44,2025-02-06 12:00:00+00:00,2025-02-07 12:00:00+00:00,1.0,21706.0,21967.75,21706.0,21967.75,261.75,UP,L_H,261.75,366.9875,0.71323955175585,0.71323955175585,L,H,2,2,1,True,False,True,False,False,2025-02
45,2025-02-07 12:00:00+00:00,2025-02-07 20:00:00+00:00,0.5,21967.75,21553.0,21553.0,21967.75,-414.75,DOWN,H_L,-829.5,,,,H,L,2,2,2,False,False,False,False,True,2025-02
46,2025-02-07 20:00:00+00:00,2025-02-10 00:00:00+00:00,2.1666666666666665,21553.0,21642.0,21553.0,21642.0,89.0,UP,LL_higher,41.07692307692308,354.275,0.11594643448429351,0.11594643448429351,L,L,1,1,0,False,True,False,True,False,2025-02
47,2025-02-10 00:00:00+00:00,2025-02-10 12:00:00+00:00,0.5,21642.0,21893.75,21642.0,21893.75,251.75,UP,L_H,503.5,349.2375,1.4417123018003508,1.4417123018003508,L,H,2,2,0,True,True,False,False,False,2025-02
48,2025-02-10 12:00:00+00:00,2025-02-11 12:00:00+00:00,1.0,21893.75,21669.5,21669.5,21893.75,-224.25,DOWN,H_L,-224.25,354.75,0.6321353065539113,-0.6321353065539113,H,L,2,2,0,True,True,False,False,False,2025-02
49,2025-02-11 12:00:00+00:00,2025-02-11 16:00:00+00:00,0.5,21669.5,21850.0,21669.5,21850.0,180.5,UP,L_H,361.0,,,,L,H,2,2,0,True,True,False,False,False,2025-02
50,2025-02-11 16:00:00+00:00,2025-02-12 04:00:00+00:00,0.5,21850.0,21766.0,21766.0,21850.0,-84.0,DOWN,H_L,-168.0,361.9625,0.46413647822633564,-0.46413647822633564,H,L,1,1,0,True,False,True,False,False,2025-02
51,2025-02-12 04:00:00+00:00,2025-02-12 12:00:00+00:00,0.5,21766.0,21510.0,21510.0,21766.0,-256.0,DOWN,LL_lower,-512.0,,,,L,L,1,1,1,False,False,False,False,True,2025-02
52,2025-02-12 12:00:00+00:00,2025-02-13 04:00:00+00:00,0.6666666666666666,21510.0,21927.0,21510.0,21927.0,417.0,UP,L_H,625.5,358.025,1.747084700789051,1.747084700789051,L,H,2,2,2,False,False,False,False,True,2025-02
53,2025-02-13 04:00:00+00:00,2025-02-13 08:00:00+00:00,0.5,21927.0,21752.75,21752.75,21927.0,-174.25,DOWN,H_L,-348.5,,,,H,L,1,1,1,False,False,False,False,True,2025-02
54,2025-02-13 08:00:00+00:00,2025-02-14 04:00:00+00:00,0.8333333333333334,21752.75,22162.0,21752.75,22162.0,409.25,UP,L_H,491.09999999999997,352.6125,1.3927469956396894,1.3927469956396894,L,H,2,2,1,False,True,False,True,False,2025-02
55,2025-02-14 04:00:00+00:00,2025-02-14 08:00:00+00:00,0.5,22162.0,22042.5,22042.5,22162.0,-119.5,DOWN,H_L,-239.0,,,,H,L,1,1,0,True,False,True,False,False,2025-02
56,2025-02-14 08:00:00+00:00,2025-02-14 20:00:00+00:00,0.5,22042.5,22224.0,22042.5,22224.0,181.5,UP,L_H,363.0,,,,L,H,1,1,1,False,False,False,False,True,2025-02
57,2025-02-14 20:00:00+00:00,2025-02-17 04:00:00+00:00,2.3333333333333335,22224.0,22281.75,22224.0,22281.75,57.75,UP,HH_higher,24.75,341.4,0.07249560632688928,0.07249560632688928,H,H,1,1,0,False,True,False,True,False,2025-02
58,2025-02-17 04:00:00+00:00,2025-02-17 20:00:00+00:00,0.6666666666666666,22281.75,22198.5,22198.5,22281.75,-83.25,DOWN,H_L,-124.875,,,,H,L,1,1,0,True,False,True,False,False,2025-02
59,2025-02-17 20:00:00+00:00,2025-02-18 08:00:00+00:00,0.5,22198.5,22320.0,22198.5,22320.0,121.5,UP,L_H,243.0,341.5375,0.7114884895509277,0.7114884895509277,L,H,1,1,0,False,True,False,True,False,2025-02
60,2025-02-18 08:00:00+00:00,2025-02-18 12:00:00+00:00,0.5,22320.0,22125.0,22125.0,22320.0,-195.0,DOWN,H_L,-390.0,,,,H,L,2,2,0,True,True,False,False,False,2025-02
61,2025-02-18 12:00:00+00:00,2025-02-19 00:00:00+00:00,0.5,22125.0,22291.5,22125.0,22291.5,166.5,UP,L_H,333.0,305.15,1.0912665902015404,1.0912665902015404,L,H,2,2,0,True,True,False,False,False,2025-02
62,2025-02-19 00:00:00+00:00,2025-02-19 12:00:00+00:00,0.5,22291.5,22118.0,22118.0,22291.5,-173.5,DOWN,H_L,-347.0,305.15,1.1371456660658694,-1.1371456660658694,H,L,2,2,0,True,True,False,False,False,2025-02
63,2025-02-19 12:00:00+00:00,2025-02-19 20:00:00+00:00,0.5,22118.0,22295.25,22118.0,22295.25,177.25,UP,L_H,354.5,,,,L,H,2,2,0,True,True,False,False,False,2025-02
64,2025-02-19 20:00:00+00:00,2025-02-20 04:00:00+00:00,0.5,22295.25,22140.5,22140.5,22295.25,-154.75,DOWN,H_L,-309.5,295.825,1.0462266542719514,-1.0462266542719514,H,L,2,2,0,True,True,False,False,False,2025-02
65,2025-02-20 04:00:00+00:00,2025-02-20 08:00:00+00:00,0.5,22140.5,22219.75,22140.5,22219.75,79.25,UP,L_H,158.5,,,,L,H,1,1,0,True,False,True,False,False,2025-02
66,2025-02-20 08:00:00+00:00,2025-02-20 12:00:00+00:00,0.5,22219.75,21950.75,21950.75,22219.75,-269.0,DOWN,H_L,-538.0,,,,H,L,1,1,1,False,False,False,False,True,2025-02
67,2025-02-20 12:00:00+00:00,2025-02-20 20:00:00+00:00,0.5,21950.75,22173.75,21950.75,22173.75,223.0,UP,L_H,446.0,,,,L,H,1,1,0,False,True,False,True,False,2025-02
68,2025-02-20 20:00:00+00:00,2025-02-21 04:00:00+00:00,0.5,22173.75,22111.75,22111.75,22173.75,-62.0,DOWN,H_L,-124.0,309.0375,0.40124580350281114,-0.40124580350281114,H,L,1,1,0,True,True,False,False,False,2025-02
69,2025-02-21 04:00:00+00:00,2025-02-21 12:00:00+00:00,0.5,22111.75,22245.75,22111.75,22245.75,134.0,UP,L_H,268.0,,,,L,H,1,1,0,True,False,True,False,False,2025-02
70,2025-02-21 12:00:00+00:00,2025-02-21 20:00:00+00:00,0.5,22245.75,21652.25,21652.25,22245.75,-593.5,DOWN,H_L,-1187.0,,,,H,L,3,3,2,False,True,False,True,False,2025-02
71,2025-02-21 20:00:00+00:00,2025-02-24 08:00:00+00:00,2.5,21652.25,21813.0,21652.25,21813.0,160.75,UP,L_H,64.3,297.71875,0.2159756481578671,0.2159756481578671,L,H,1,1,0,True,False,True,False,False,2025-02
72,2025-02-24 08:00:00+00:00,2025-02-25 12:00:00+00:00,1.1666666666666667,21813.0,21028.0,21028.0,21813.0,-785.0,DOWN,H_L,-672.8571428571428,304.1,2.2126180297834352,-2.2126180297834352,H,L,4,4,3,False,True,False,True,False,2025-02
73,2025-02-25 12:00:00+00:00,2025-02-26 16:00:00+00:00,1.1666666666666667,21028.0,21409.75,21028.0,21409.75,381.75,UP,L_H,327.21428571428567,290.125,1.1278389856588906,1.1278389856588906,L,H,3,3,1,True,True,False,False,False,2025-02
74,2025-02-26 16:00:00+00:00,2025-02-27 12:00:00+00:00,0.8333333333333334,21409.75,21386.5,21386.5,21409.75,-23.25,DOWN,HH_lower,-27.9,307.625,0.09069483949613978,-0.09069483949613978,H,H,1,1,0,True,False,True,False,False,2025-02
75,2025-02-27 12:00:00+00:00,2025-02-27 20:00:00+00:00,0.5,21386.5,20582.5,20582.5,21386.5,-804.0,DOWN,H_L,-1608.0,,,,H,L,3,3,3,False,False,False,False,True,2025-02
76,2025-02-27 20:00:00+00:00,2025-02-28 08:00:00+00:00,0.5,20582.5,20683.75,20582.5,20683.75,101.25,UP,L_H,202.5,313.5,0.645933014354067,0.645933014354067,L,H,0,0,0,False,False,False,False,True,2025-02
77,2025-02-28 08:00:00+00:00,2025-02-28 16:00:00+00:00,0.5,20683.75,20483.75,20483.75,20683.75,-200.0,DOWN,H_L,-400.0,,,,H,L,0,0,0,False,False,False,False,True,2025-02
78,2025-02-28 16:00:00+00:00,2025-02-28 20:00:00+00:00,0.5,20483.75,20944.25,20483.75,20944.25,460.5,UP,L_H,921.0,,,,L,H,1,1,1,False,False,False,False,True,2025-02
79,2025-02-28 20:00:00+00:00,2025-03-03 00:00:00+00:00,2.1666666666666665,20944.25,20836.5,20836.5,20944.25,-107.75,DOWN,H_L,-49.73076923076923,318.76250000000005,0.15601198143059244,-0.15601198143059244,H,L,0,0,0,False,False,False,False,True,2025-02
80,2025-03-03 00:00:00+00:00,2025-03-03 12:00:00+00:00,0.5,20836.5,21120.75,20836.5,21120.75,284.25,UP,L_H,568.5,328.475,1.7307253215617626,1.7307253215617626,L,H,1,1,1,False,False,False,False,True,2025-03
81,2025-03-03 12:00:00+00:00,2025-03-04 04:00:00+00:00,0.6666666666666666,21120.75,20591.75,20591.75,21120.75,-529.0,DOWN,HH_lower,-793.5,349.2625,2.271930138506138,-2.271930138506138,H,H,2,2,2,False,False,False,False,True,2025-03
82,2025-03-04 04:00:00+00:00,2025-03-04 12:00:00+00:00,0.5,20591.75,20075.75,20075.75,20591.75,-516.0,DOWN,H_L,-1032.0,,,,H,L,2,2,2,False,False,False,False,True,2025-03
83,2025-03-04 12:00:00+00:00,2025-03-04 20:00:00+00:00,0.5,20075.75,20733.0,20075.75,20733.0,657.25,UP,L_H,1314.5,,,,L,H,3,3,2,False,True,False,True,False,2025-03
84,2025-03-04 20:00:00+00:00,2025-03-05 08:00:00+00:00,0.5,20733.0,20631.25,20631.25,20733.0,-101.75,DOWN,HH_lower,-203.5,362.2,0.5618442849254556,-0.5618442849254556,H,H,1,1,0,True,False,True,False,False,2025-03
85,2025-03-05 08:00:00+00:00,2025-03-05 16:00:00+00:00,0.5,20631.25,20215.0,20215.0,20631.25,-416.25,DOWN,H_L,-832.5,,,,H,L,2,2,1,False,True,False,True,False,2025-03
86,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,0.5,20215.0,20725.5,20215.0,20725.5,510.5,UP,L_H,1021.0,,,,L,H,2,2,1,True,False,True,False,False,2025-03
87,2025-03-05 20:00:00+00:00,2025-03-06 16:00:00+00:00,0.8333333333333334,20725.5,20002.75,20002.75,20725.5,-722.75,DOWN,H_L,-867.3,384.4,2.2562434963579605,-2.2562434963579605,H,L,2,2,2,False,False,False,False,True,2025-03
88,2025-03-06 16:00:00+00:00,2025-03-07 00:00:00+00:00,0.5,20002.75,20219.5,20002.75,20219.5,216.75,UP,L_H,433.5,391.0,1.108695652173913,1.108695652173913,L,H,1,1,0,False,True,False,True,False,2025-03
89,2025-03-07 00:00:00+00:00,2025-03-07 04:00:00+00:00,0.5,20219.5,20113.5,20113.5,20219.5,-106.0,DOWN,H_L,-212.0,391.0,0.5421994884910486,-0.5421994884910486,H,L,1,1,0,True,False,True,False,False,2025-03
90,2025-03-07 04:00:00+00:00,2025-03-07 20:00:00+00:00,0.6666666666666666,20113.5,20286.75,20113.5,20286.75,173.25,UP,L_H,259.875,,,,L,H,1,1,1,False,False,False,False,True,2025-03
91,2025-03-07 20:00:00+00:00,2025-03-10 00:00:00+00:00,2.1666666666666665,20286.75,20156.0,20156.0,20286.75,-130.75,DOWN,HH_lower,-60.346153846153854,401.91875,0.15014515706508805,-0.15014515706508805,H,H,1,1,0,False,True,False,True,False,2025-03
92,2025-03-10 00:00:00+00:00,2025-03-11 00:00:00+00:00,1.0,20156.0,19140.0,19140.0,20156.0,-1016.0,DOWN,H_L,-1016.0,433.15,2.3456077571280156,-2.3456077571280156,H,L,3,3,2,True,False,True,False,False,2025-03
93,2025-03-11 00:00:00+00:00,2025-03-11 16:00:00+00:00,0.6666666666666666,19140.0,19687.5,19140.0,19687.5,547.5,UP,L_H,821.25,445.7375,1.842452115875375,1.842452115875375,L,H,1,1,0,False,True,False,True,False,2025-03
94,2025-03-11 16:00:00+00:00,2025-03-11 20:00:00+00:00,0.5,19687.5,19371.0,19371.0,19687.5,-316.5,DOWN,H_L,-633.0,,,,H,L,1,1,0,True,False,True,False,False,2025-03
95,2025-03-11 20:00:00+00:00,2025-03-12 12:00:00+00:00,0.6666666666666666,19371.0,19788.75,19371.0,19788.75,417.75,UP,L_H,626.625,461.3375,1.3582789172785652,1.3582789172785652,L,H,1,1,1,False,False,False,False,True,2025-03
96,2025-03-12 12:00:00+00:00,2025-03-13 00:00:00+00:00,0.5,19788.75,19511.5,19511.5,19788.75,-277.25,DOWN,H_L,-554.5,476.9,1.1627175508492347,-1.1627175508492347,H,L,1,1,1,False,False,False,False,True,2025-03
97,2025-03-13 00:00:00+00:00,2025-03-13 08:00:00+00:00,0.5,19511.5,19632.75,19511.5,19632.75,121.25,UP,L_H,242.5,476.9,0.5084923464038583,0.5084923464038583,L,H,1,1,0,False,True,False,True,False,2025-03
98,2025-03-13 08:00:00+00:00,2025-03-13 16:00:00+00:00,0.5,19632.75,19165.5,19165.5,19632.75,-467.25,DOWN,H_L,-934.5,,,,H,L,1,1,0,True,False,True,False,False,2025-03
99,2025-03-13 16:00:00+00:00,2025-03-14 16:00:00+00:00,1.0,19165.5,19742.75,19165.5,19742.75,577.25,UP,L_H,577.25,488.225,1.182344206052537,1.182344206052537,L,H,1,1,1,False,False,False,False,True,2025-03
100,2025-03-14 16:00:00+00:00,2025-03-16 20:00:00+00:00,2.1666666666666665,19742.75,19551.0,19551.0,19742.75,-191.75,DOWN,H_L,-88.5,481.1125,0.1839486606562914,-0.1839486606562914,H,L,1,1,1,False,False,False,False,True,2025-03
101,2025-03-16 20:00:00+00:00,2025-03-17 16:00:00+00:00,0.8333333333333334,19551.0,19959.25,19551.0,19959.25,408.25,UP,L_H,489.9,471.675,1.038638893305772,1.038638893305772,L,H,2,2,1,False,True,False,True,False,2025-03
102,2025-03-17 16:00:00+00:00,2025-03-18 00:00:00+00:00,0.5,19959.25,19725.5,19725.5,19959.25,-233.75,DOWN,H_L,-467.5,488.2,0.95759934453093,-0.95759934453093,H,L,1,1,0,True,False,True,False,False,2025-03
103,2025-03-18 00:00:00+00:00,2025-03-18 08:00:00+00:00,0.5,19725.5,19828.75,19725.5,19828.75,103.25,UP,L_H,206.5,488.2,0.42298238426874235,0.42298238426874235,L,H,0,0,0,False,False,False,False,True,2025-03
104,2025-03-18 08:00:00+00:00,2025-03-18 12:00:00+00:00,0.5,19828.75,19401.0,19401.0,19828.75,-427.75,DOWN,H_L,-855.5,,,,H,L,1,1,1,False,False,False,False,True,2025-03
105,2025-03-18 12:00:00+00:00,2025-03-19 00:00:00+00:00,0.5,19401.0,19592.0,19401.0,19592.0,191.0,UP,L_H,382.0,489.8875,0.779770865759996,0.779770865759996,L,H,0,0,0,False,False,False,False,True,2025-03
106,2025-03-19 00:00:00+00:00,2025-03-19 04:00:00+00:00,0.5,19592.0,19455.5,19455.5,19592.0,-136.5,DOWN,H_L,-273.0,489.8875,0.55727080196984,-0.55727080196984,H,L,0,0,0,False,False,False,False,True,2025-03
107,2025-03-19 04:00:00+00:00,2025-03-19 16:00:00+00:00,0.5,19455.5,19935.75,19455.5,19935.75,480.25,UP,L_H,960.5,,,,L,H,2,2,1,False,True,False,True,False,2025-03
108,2025-03-19 16:00:00+00:00,2025-03-20 00:00:00+00:00,0.5,19935.75,19885.5,19885.5,19935.75,-50.25,DOWN,HH_lower,-100.5,485.2125,0.20712574387510627,-0.20712574387510627,H,H,1,1,0,True,False,True,False,False,2025-03
109,2025-03-20 00:00:00+00:00,2025-03-20 04:00:00+00:00,0.5,19885.5,19829.5,19829.5,19885.5,-56.0,DOWN,H_L,-112.0,485.2125,0.2308266996419095,-0.2308266996419095,H,L,0,0,0,False,False,False,False,True,2025-03
110,2025-03-20 04:00:00+00:00,2025-03-20 08:00:00+00:00,0.5,19829.5,19530.5,19530.5,19829.5,-299.0,DOWN,LL_lower,-598.0,,,,L,L,1,1,1,False,False,False,False,True,2025-03
111,2025-03-20 08:00:00+00:00,2025-03-20 12:00:00+00:00,0.5,19530.5,19898.5,19530.5,19898.5,368.0,UP,L_H,736.0,,,,L,H,2,2,1,False,True,False,True,False,2025-03
112,2025-03-20 12:00:00+00:00,2025-03-21 00:00:00+00:00,0.5,19898.5,19728.75,19728.75,19898.5,-169.75,DOWN,HH_lower,-339.5,485.4,0.6994231561598682,-0.6994231561598682,H,H,1,1,0,True,False,True,False,False,2025-03
