**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

n,mean_fwd,std_fwd,win_rate,mean_mfe,mean_mae,feature,window,pattern,pattern_freq_pct,wr_lift,mean_fwd_lift
1106,0.3318264014466546,67.71839544160896,0.5171790235081374,42.157097649186255,45.774864376130196,L2_5m_price_velocity_w,6,REVERSAL_UP,2.35675168872126,-0.004145869387827794,-0.4556813249638149
6708,0.8936717352415027,70.63491780324159,0.5171437090041742,38.81745676803816,41.61001788908766,L1_5m_price_velocity_1b,3,RISING_MONO,14.293933388736177,-0.004181183891791007,0.10616400883103316
6843,1.3840420868040333,74.56468313172348,0.5168785620341956,37.90194359199182,39.95488090018998,L1_1m_body,3,SPIKE_UP,14.583732873063566,-0.0044463308617695985,0.5965343603935638
4417,0.4776997962417931,61.789561956768345,0.5168666515734661,35.934684174779264,37.817240208286165,L3_15m_z_se_w,12,SPIKE_UP,9.416352362078886,-0.004458241322499057,-0.3098079301686764
3569,1.624894928551415,72.4234613976324,0.516671336508826,38.06031101148781,39.41902493695713,L1_5m_price_velocity_1b,6,SPIKE_UP,7.6072364635939405,-0.004653556387139157,0.8373872021409454
275,-0.5681818181818182,98.97613918550779,0.5163636363636364,40.08090909090909,43.28181818181818,L2_15s_price_velocity_w,6,REVERSAL_DOWN,0.5859916043384688,-0.004961256532328817,-1.3556895445922876
62,-0.2620967741935484,87.29389575746447,0.5161290322580645,49.50806451612903,51.41532258064516,L1_5m_price_velocity_1b,6,FALLING_MONO,0.1321144707963093,-0.005195860637900673,-1.0496045006040178
9089,1.197849048300143,70.92448946926196,0.5160083617559688,37.68511387391352,39.68588403564748,L2_5m_price_velocity_w,3,SPIKE_UP,19.378209635832853,-0.005316531139996417,0.4103413218896734
2221,2.0583070688878884,75.93530896956872,0.5159837910850968,40.2468482665466,40.7851193156236,L1_5m_price_velocity_1b,12,SPIKE_UP,4.732681284493596,-0.005341101810868332,1.2707993424774189
9289,1.4608676929701798,68.82177388486585,0.5154483798040693,37.100064592528796,38.81822585854236,L2_1m_price_velocity_w,3,SPIKE_UP,19.80012359095655,-0.005876513091895852,0.6733599665597103
7602,0.018745067087608525,69.53913396774183,0.5153906866614049,37.88549066035254,40.76045777426993,L2_15s_price_velocity_w,3,FALLING_MONO,16.198938822476507,-0.005934206234560313,-0.768762659322861
3140,-0.8597929936305733,72.08439574791903,0.5149681528662421,38.689012738853506,44.360748407643314,L2_15m_price_accel_w,12,SPIKE_DOWN,6.690958682264697,-0.006356740029723085,-1.6473007200410428
6675,0.7091011235955056,70.69986192643485,0.5147565543071161,38.68438202247191,41.61131086142322,L1_5m_body,3,RISING_MONO,14.22361439621556,-0.0065683385888490875,-0.07840660281496392
6320,0.5497231012658228,70.72365717333504,0.5147151898734177,37.05799050632911,40.0904667721519,L3_15m_z_high_w,6,SPIKE_UP,13.473545142662319,-0.006609703022547486,-0.2377846251446467
2235,1.9606263982102907,75.6594106738267,0.5145413870246085,39.96129753914989,40.74217002237136,L1_5m_body,12,SPIKE_UP,4.7625135843508275,-0.0067835058713566765,1.1731186717998212
6858,0.5494677748614757,72.51930632147366,0.5144356955380578,36.95720326625838,40.02478856809565,L1_5m_price_velocity_1b,3,SPIKE_UP,14.615696051482027,-0.006889197357907384,-0.23803995154899382
1952,-0.6425461065573771,76.37224854651167,0.514344262295082,37.53048155737705,40.26921106557377,L1_1h_price_velocity_1b,6,SPIKE_UP,4.159474951522513,-0.006980630600883164,-1.4300538329678467
4984,0.1789225521669342,66.16771488224548,0.5142455858747994,37.199739165329056,40.66121589085072,L3_15m_z_high_w,12,SPIKE_DOWN,10.620298749174284,-0.0070793070211657705,-0.6085851742435353
3287,1.0802403407362335,70.09789726219535,0.5141466382719805,37.916565257073316,38.495132339519316,L3_15m_z_se_w,24,SPIKE_UP,7.008459587888086,-0.007178254623984692,0.29273261432576403
1948,-0.990888090349076,72.164539334936,0.5138603696098563,37.127566735112936,40.15554414784394,L1_1h_body,6,SPIKE_UP,4.15095143727759,-0.007464523286108915,-1.7783958167595455
7082,-0.234750070601525,65.43555805966948,0.5135554927986444,36.55810505506919,40.27880542219712,L2_15s_price_velocity_w,3,SPIKE_DOWN,15.095143727758956,-0.0077694000973207444,-1.0222577970119946
1925,-0.6614285714285715,66.1228033978833,0.5132467532467533,36.86922077922078,39.65961038961039,L1_1h_price_accel_1b,6,SPIKE_UP,4.101941230369281,-0.00807813964921189,-1.448936297839041
6905,0.7898262128892107,73.37743026980382,0.5131064446053585,37.143989862418536,39.95083272990586,L1_5m_body,3,SPIKE_UP,14.715847343859872,-0.008218448290606695,0.002318486478741222
3867,1.0959400051719679,76.21359355142799,0.5128006206361521,37.47375226273597,39.72569175071114,L2_1h_price_velocity_w,12,SPIKE_UP,8.240107396279486,-0.008524272259813115,0.30843227876149837
240,10.701041666666667,104.4672550294463,0.5125,30.0625,21.547916666666666,L3_15m_SE_high_w,3,SPIKE_DOWN,0.5114108546953909,-0.00882489289596522,9.913533940256197
1924,0.6160343035343036,72.47969404819308,0.5124740124740125,37.204911642411645,39.80132536382536,L2_1h_price_velocity_w,6,SPIKE_UP,4.09981035180805,-0.0088508804219527,-0.17147342287616596
4462,0.721313312415957,71.34054054618036,0.5123263110712685,38.382675930076196,39.97859704168534,L2_5m_price_velocity_w,12,SPIKE_UP,9.516503654456733,-0.008998581824696705,-0.06619441399451254
3455,0.0906657018813314,68.78294475474291,0.5123010130246021,35.81953690303907,39.04819102749638,L2_1h_price_accel_w,24,SPIKE_UP,7.362185429052398,-0.009023879871363105,-0.6968420245291381
6307,-0.07856350087204693,66.62035601703548,0.5122879340415412,36.90221182812748,40.13191691771048,L3_15m_z_low_w,6,SPIKE_UP,13.44371284280509,-0.009036958854424015,-0.8660712272825164
3922,-0.7892656807751147,78.57371364308605,0.5122386537480877,37.325726670066295,40.4256119326874,L1_1h_price_velocity_1b,12,SPIKE_UP,8.357305717147181,-0.009086239147877428,-1.5767734071855841
3916,-1.143896833503575,74.5699281202249,0.5120020429009193,36.94056435137896,40.314925944841676,L1_1h_body,12,SPIKE_UP,8.344520445779795,-0.009322849995045845,-1.9314045599140446
3874,-0.6451342281879194,67.91013874548281,0.5116159008776459,36.70185854414042,39.68656427465152,L1_1h_price_accel_1b,12,SPIKE_UP,8.2550235462081,-0.009708992018319318,-1.432641954598389
1769,1.5897399660825324,80.5926986972355,0.5115884680610514,43.43725268513284,44.44926512153759,L2_15s_price_velocity_w,24,SPIKE_UP,3.771655053378508,-0.00973642483491377,0.8022322396720629
4658,-0.12746887075998284,68.26203417585529,0.5111635895234006,37.108952340060114,39.687312151137824,L3_15m_z_low_w,12,SPIKE_UP,9.927763216774276,-0.0101613033725646,-0.9149765971704523
6094,1.3667131604857237,71.08603783004527,0.5109944207417132,38.155070561207744,39.46287331801772,L2_5m_price_velocity_w,6,SPIKE_UP,12.996228344946623,-0.01033047215425198,0.5792054340752542
3898,-0.08985377116469985,78.1963082020319,0.5107747562852745,37.0675346331452,40.31625192406362,L2_1h_price_accel_w,12,SPIKE_UP,8.30616463167764,-0.010550136610690708,-0.8773614975751693
163,8.049079754601227,90.23610943895346,0.50920245398773,27.728527607361965,22.154907975460123,L2_15m_price_velocity_w,3,SPIKE_UP,0.34733320548061963,-0.012122438908235167,7.261572028190757
1937,-0.2731027361899845,76.81599782953944,0.5090345895715023,37.20431078988126,40.382679401135775,L2_1h_price_accel_w,6,SPIKE_UP,4.12751177310405,-0.012290303324462903,-1.060610462600454
4924,0.6266754670999187,69.06747279309606,0.5089358245329001,36.75101543460601,39.13754061738424,L3_15m_z_high_w,12,SPIKE_UP,10.4967077926229,-0.012389068363065081,-0.16083225931055078
317,-0.3627760252365931,57.81602835985253,0.5078864353312302,36.79731861198738,40.034700315457414,L2_15s_price_velocity_w,6,REVERSAL_UP,0.6754885039101621,-0.01343845756473494,-1.1502837516470625
2268,1.9230599647266313,78.92000578543625,0.5052910052910053,40.47310405643739,41.22067901234568,L2_15s_price_velocity_w,12,SPIKE_UP,4.834963455432675,-0.01603388760495983,1.1355522383161618
4181,-1.1957665630232002,69.3974009311384,0.5051423104520449,34.78988280315714,40.24288447739775,L3_1h_z_se_w,24,SPIKE_UP,8.909203264505956,-0.016182582443920235,-1.9832742894336697
3393,-0.024241084585912172,67.90006072865349,0.5042735042735043,36.4062039493074,37.873784261715294,L3_15m_z_low_w,24,SPIKE_UP,7.230070958256089,-0.017051388622460917,-0.8117488109963816
278,-1.7374100719424461,66.99898851370904,0.5035971223021583,40.62140287769784,46.742805755395686,L1_1m_body,6,REVERSAL_UP,0.5923842400221612,-0.017727770593806924,-2.5249177983529156
2985,0.25301507537688445,73.71128703540359,0.5018425460636516,40.974539363484084,42.32981574539364,L2_5m_price_velocity_w,24,SPIKE_UP,6.360672505273925,-0.019482346832313535,-0.534492651033585
3336,-2.9837380095923263,69.79899590374865,0.5017985611510791,36.00771882494005,41.62267685851319,L1_1h_price_velocity_1b,24,SPIKE_UP,7.108610880265934,-0.01952633174488605,-3.771245736002796
1722,1.883130081300813,83.05187045218514,0.5011614401858304,44.204703832752614,44.017131242741,L1_5m_price_velocity_1b,24,SPIKE_UP,3.6693728824394296,-0.020163452710134755,1.0956223548903434
3365,-3.164413075780089,69.76657557291864,0.500445765230312,35.86151560178306,41.633952451708765,L1_1h_body,24,SPIKE_UP,7.170406358541627,-0.02087912766565314,-3.9519208021905587
1713,1.4165207238762405,82.78008490953943,0.5002918855808524,43.9721249270286,44.19191476941039,L1_5m_body,24,SPIKE_UP,3.6501949753883522,-0.021033007315112817,0.629012997465771
188,-2.9574468085106385,31.57921535827346,0.5,18.03723404255319,22.429521276595743,L3_15m_z_low_w,3,SPIKE_UP,0.4006051695113895,-0.021324892895965175,-3.744954534921108
278,1.4928057553956835,71.30190137290685,0.5,43.57464028776978,46.15467625899281,L1_5m_body,6,REVERSAL_UP,0.5923842400221612,-0.021324892895965175,0.705298028985214
266,3.0046992481203008,70.17493455713291,0.49624060150375937,44.1203007518797,45.016917293233085,L1_5m_price_velocity_1b,6,REVERSAL_UP,0.5668136972873916,-0.025084291392205804,2.2171915217098315
182,-1.4478021978021978,34.51519035596826,0.4945054945054945,19.774725274725274,24.563186813186814,L3_15m_z_high_w,3,SPIKE_DOWN,0.38781989814400475,-0.02681939839047065,-2.2353099242126673
275,2.339090909090909,70.54766060652719,0.4909090909090909,41.22727272727273,42.04272727272727,L1_1m_body,6,REVERSAL_DOWN,0.5859916043384688,-0.03041580198687427,1.5515831826804394
3197,-3.619487019080388,72.8471555150432,0.48795746011886143,37.679777916797,42.86065060994682,L1_1h_price_accel_1b,24,SPIKE_UP,6.812418760254853,-0.033367432777103745,-4.406994745490858
48,-8.567708333333334,45.46926538483467,0.4791666666666667,22.78125,39.223958333333336,L2_15s_price_velocity_w,6,FALLING_MONO,0.10228217093907817,-0.04215822622929849,-9.355216059743803
199,-3.051507537688442,28.34807188388716,0.4623115577889447,17.751256281407034,22.373115577889447,L3_15m_z_se_w,3,SPIKE_UP,0.4261757122461591,-0.05901333510702045,-3.8390152640989115
161,-1.5403726708074534,28.7821274380517,0.45962732919254656,17.83695652173913,23.627329192546583,L2_15m_price_accel_w,3,SPIKE_UP,0.34307144835815806,-0.06169756370341861,-2.327880397217923
14,-11.857142857142858,50.70215765831658,0.42857142857142855,35.660714285714285,42.839285714285715,L2_5m_price_velocity_w,12,REVERSAL_DOWN,0.02983229985723114,-0.09275346432453663,-12.644650583553327
