**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

cell,tier,regime,direction,n,feature,entry_mean,entry_std,mfe_mean,mfe_mode,mfe_std,mfe_cv,delta_mean,delta_std,delta_mode,movement_score,mfe_coalescence,combined_score
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L0_time_of_day,0.5181841547945859,0.26452116179767143,0.5186573011041792,0.6528402728494257,0.2648105554579797,0.5105694162488787,0.0004731463095932095,0.002877368645446849,0.0007060180107752482,0.0017886898144142535,0.6620020167515703,0.0011841162644852278
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L1_5s_price_velocity_1b,-0.3715277777777778,1.9590688876698037,0.26851851851851855,-0.02083333333333215,2.3108299033571593,8.605849295261145,0.6400462962962963,2.316857605577719,0.22500000000000053,0.3267094383449088,0.10410323639923544,0.03401150989388148
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L1_5s_price_accel_1b,0.03356481481481482,3.2560976665815105,0.3645833333333333,0.3624999999999998,3.376783864986525,9.262035743963041,0.33101851851851855,3.670583246573688,-0.2500000000000009,0.1016611147184614,0.0974465520243662,0.009906525104267608
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L1_5s_vol_velocity_1b,-7.824074074074074,119.00072585397238,-2.0231481481481484,17.5,96.40306214062478,47.650026138157784,5.800925925925926,139.15549588923787,-5.0,0.04874697935032416,0.020554973540202637,0.0010019928707107174
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L1_5s_vol_accel_1b,-5.476851851851852,191.61520908594943,10.76388888888889,35.450000000000045,198.20786131881914,18.414149696716102,16.24074074074074,290.57735855216765,44.350000000000136,0.08475705461026929,0.05150882297817811,0.004365736122072136
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L1_5s_bar_range,2.5127314814814814,2.2964873422431467,2.689814814814815,0.9750000000000001,2.604721134388223,0.9683644836968264,0.17708333333333334,1.6496198530941066,-0.03750000000000009,0.07711052005331438,0.5080359904289063,0.03917491942777362
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L1_5s_body,-0.3784722222222222,1.9169654306198007,0.18287037037037038,-0.5249999999999995,2.2759833246988586,12.44588349708743,0.5613425925925926,2.3560400222267064,0.22500000000000053,0.2928287507606584,0.07437220471355521,0.021778319797586324
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L2_5s_price_velocity_9,-0.5416666688569994,0.9608201129027638,-0.21939300668115416,0.07175911267598512,1.0006780694519437,4.561121088541524,0.3222736636590626,0.9003047854060012,-0.15972203016281128,0.33541519270450776,0.17981985719758223,0.060314312054024107
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L2_5s_price_accel_9,-0.011059670277905685,0.36092191889263137,0.04513888918208303,0.01805553634961443,0.35775498959259716,7.9256489487251445,0.056198560555155076,0.4858938598114627,0.0689814925193788,0.15570836088834192,0.11203667159045401,0.017445046492735056
CASCADE|FLAT_SMOOTH|long,CASCADE,FLAT_SMOOTH,long,216,L2_5s_vol_velocity_9,-2.8353908949152187,26.635561165847985,-0.08230449183395615,2.22407658894857,13.037040207873227,158.40010572174592,2.7530864014600716,25.414154411049108,2.455555343627932,0.10336130649602034,0.00627352156055425,0.0006484393848298397
