date,open,close,high,low,n_bars,first_dt,last_dt,close_diff_sum,range,net_move,directional_strength,efficiency_ratio,atr_20d,range_expansion,regime,direction_axis,variation_axis,regime_2d,split
2025-02-13,21855.0,22146.75,22162.0,21752.75,1380,2025-02-13 08:00:00+00:00,2025-02-14 07:59:00+00:00,4612.25,409.25,291.75,0.7128894318875992,0.0632554610005962,364.025,1.1242359728040656,UP,UP,SMOOTH,UP_SMOOTH,IS
2025-02-14,22145.75,22203.0,22224.0,22042.5,840,2025-02-14 08:00:00+00:00,2025-02-14 21:59:00+00:00,2656.25,181.5,57.25,0.3154269972451791,0.0215529411764705,360.9,0.5029093931837074,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-02-16,22238.0,22241.25,22281.75,22196.0,540,2025-02-16 23:00:00+00:00,2025-02-17 07:59:00+00:00,801.5,85.75,3.25,0.0379008746355685,0.0040548970679975,355.0125,0.2415407908172247,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-02-17,22241.5,22314.0,22318.25,22192.0,1140,2025-02-17 08:00:00+00:00,2025-02-18 07:59:00+00:00,1770.25,126.25,72.5,0.5742574257425742,0.0409546674198559,349.5875,0.3611399148997032,QUIET,UP,SMOOTH,UP_SMOOTH,IS
2025-02-18,22314.75,22249.5,22320.0,22103.0,1380,2025-02-18 08:00:00+00:00,2025-02-19 07:59:00+00:00,3552.25,217.0,-65.25,0.3006912442396313,0.0183686395946231,335.8875,0.6460496445982659,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-02-19,22249.0,22149.0,22299.75,22118.0,1380,2025-02-19 08:00:00+00:00,2025-02-20 07:59:00+00:00,3659.25,181.75,-100.0,0.5502063273727648,0.0273280043724807,312.2625,0.5820423521876626,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-02-20,22149.75,22136.25,22227.0,21950.75,1380,2025-02-20 08:00:00+00:00,2025-02-21 07:59:00+00:00,4010.0,276.25,-13.5,0.0488687782805429,0.0033665835411471,299.8125,0.9214092140921408,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-02-21,22137.25,21659.5,22245.75,21652.25,840,2025-02-21 08:00:00+00:00,2025-02-21 21:59:00+00:00,3909.75,593.5,-477.75,0.8049705139005897,0.1221945137157107,313.025,1.896014695311876,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-02-23,21700.75,21756.75,21802.25,21677.75,540,2025-02-23 23:00:00+00:00,2025-02-24 07:59:00+00:00,1262.25,124.5,56.0,0.4497991967871486,0.044365220835809,299.8375,0.4152249134948097,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-02-24,21757.5,21317.0,21813.0,21310.0,1380,2025-02-24 08:00:00+00:00,2025-02-25 07:59:00+00:00,5727.75,503.0,-440.5,0.8757455268389662,0.0769062895552354,303.275,1.6585607122248784,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-02-25,21317.75,21294.0,21451.75,20990.5,1380,2025-02-25 08:00:00+00:00,2025-02-26 07:59:00+00:00,6852.75,461.25,-23.75,0.051490514905149,0.0034657619203969,309.3375,1.4910898290701904,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-02-26,21293.25,21282.25,21409.75,21064.75,1380,2025-02-26 08:00:00+00:00,2025-02-27 07:59:00+00:00,7365.0,345.0,-11.0,0.0318840579710144,0.0014935505770536,302.25,1.1414392059553349,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-02-27,21282.25,20626.5,21386.5,20516.5,1380,2025-02-27 08:00:00+00:00,2025-02-28 07:59:00+00:00,8450.0,870.0,-655.75,0.753735632183908,0.0776035502958579,326.65,2.6634011939384665,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-02-28,20627.0,20910.0,20944.25,20460.25,840,2025-02-28 08:00:00+00:00,2025-02-28 21:59:00+00:00,6980.75,484.0,283.0,0.5847107438016529,0.0405400565841779,330.65,1.4637834568274612,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,IS
2025-03-02,21000.0,20961.25,21036.0,20836.5,540,2025-03-02 23:00:00+00:00,2025-03-03 07:59:00+00:00,2294.5,199.5,-38.75,0.194235588972431,0.0168882109392024,330.9625,0.6027873248479813,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-03-03,20961.25,20489.25,21120.75,20317.5,1380,2025-03-03 08:00:00+00:00,2025-03-04 07:59:00+00:00,9300.25,803.25,-472.0,0.5876128229069405,0.0507513238891427,350.3875,2.292461917163141,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-03-04,20488.75,20540.75,20733.0,20075.75,1380,2025-03-04 08:00:00+00:00,2025-03-05 07:59:00+00:00,11065.75,657.25,52.0,0.0791175351844808,0.0046991844203962,367.425,1.7888004354630196,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-05,20542.25,20533.75,20725.5,20215.0,1380,2025-03-05 08:00:00+00:00,2025-03-06 07:59:00+00:00,9414.5,510.5,-8.5,0.0166503428011753,0.0009028626055552,382.4125,1.3349459026574706,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-06,20533.75,20166.25,20557.0,20002.75,1380,2025-03-06 08:00:00+00:00,2025-03-07 07:59:00+00:00,9826.5,554.25,-367.5,0.6630581867388363,0.0373988704014654,400.0375,1.3854951098334531,DOWN,DOWN,CHOPPY,DOWN_CHOPPY,IS
2025-03-07,20167.5,20207.0,20286.75,19766.0,840,2025-03-07 08:00:00+00:00,2025-03-07 21:59:00+00:00,7913.25,520.75,39.5,0.0758521363418146,0.0049916279657536,405.225,1.2850885310629896,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-09,20149.5,20110.25,20156.0,19933.0,540,2025-03-09 22:00:00+00:00,2025-03-10 06:59:00+00:00,2290.75,223.0,-39.25,0.1760089686098654,0.0171341263778238,395.9125,0.5632557698986518,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-03-10,20110.25,19473.75,20141.25,19140.0,1380,2025-03-10 07:00:00+00:00,2025-03-11 06:59:00+00:00,10463.75,1001.25,-636.5,0.635705368289638,0.0608290526818779,436.9,2.291714351110094,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-03-11,19473.75,19413.25,19687.5,19201.0,1380,2025-03-11 07:00:00+00:00,2025-03-12 06:59:00+00:00,10647.25,486.5,-60.5,0.1243576567317574,0.0056822184132052,456.9375,1.0646970318697853,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-12,19412.75,19483.25,19788.75,19387.0,1380,2025-03-12 07:00:00+00:00,2025-03-13 06:59:00+00:00,9029.5,401.75,70.5,0.1754822650902302,0.0078077412924303,470.7125,0.853493374405821,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-13,19483.0,19413.25,19632.75,19165.5,1380,2025-03-13 07:00:00+00:00,2025-03-14 06:59:00+00:00,8718.5,467.25,-69.75,0.1492776886035313,0.0080002293972587,483.225,0.966940866056185,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-14,19412.25,19666.75,19742.75,19370.0,840,2025-03-14 07:00:00+00:00,2025-03-14 20:59:00+00:00,5059.0,372.75,254.5,0.6827632461435278,0.0503063846610001,492.775,0.7564304195626808,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-03-16,19669.5,19577.0,19687.5,19551.0,540,2025-03-16 22:00:00+00:00,2025-03-17 06:59:00+00:00,1468.25,136.5,-92.5,0.6776556776556777,0.0630001702707304,485.7875,0.280987057098011,QUIET,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-03-17,19576.75,19767.25,19959.25,19554.5,1380,2025-03-17 07:00:00+00:00,2025-03-18 06:59:00+00:00,5946.5,404.75,190.5,0.4706609017912291,0.0320356512234087,476.35,0.8496903537314999,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-18,19767.25,19533.25,19828.75,19401.0,1380,2025-03-18 07:00:00+00:00,2025-03-19 06:59:00+00:00,6397.75,427.75,-234.0,0.5470485096434834,0.0365753585244812,491.5125,0.8702728821749193,TRANSITIONAL,DOWN,CHOPPY,DOWN_CHOPPY,IS
2025-03-19,19533.25,19842.5,19935.75,19455.5,1380,2025-03-19 07:00:00+00:00,2025-03-20 06:59:00+00:00,5985.5,480.25,309.25,0.6439354502863092,0.0516665274413165,490.375,0.9793525363242416,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-03-20,19843.25,19689.25,19898.5,19530.5,1371,2025-03-20 07:00:00+00:00,2025-03-21 06:59:00+00:00,6868.0,368.0,-154.0,0.4184782608695652,0.0224228305183459,485.7125,0.7576498443008982,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-03-21,19689.75,19458.0,19694.75,19380.0,390,2025-03-21 07:00:00+00:00,2025-03-21 13:29:00+00:00,1813.5,314.75,-231.75,0.7362986497220015,0.1277915632754342,484.2,0.6500413052457662,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-03-31,19359.0,19429.75,19436.75,19283.75,420,2025-04-01 00:00:00+00:00,2025-04-01 06:59:00+00:00,1276.75,153.0,70.75,0.4624183006535948,0.0554141374583904,448.35,0.3412512546002007,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-01,19430.5,19563.5,19693.25,19261.25,1380,2025-04-01 07:00:00+00:00,2025-04-02 06:59:00+00:00,7642.5,432.0,133.0,0.3078703703703703,0.0174026823683349,445.75,0.9691531127313516,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-04-02,19563.5,19047.75,20045.25,18817.5,1377,2025-04-02 07:00:00+00:00,2025-04-03 06:59:00+00:00,12144.75,1227.75,-515.75,0.4200773773162288,0.0424669095699788,497.1625,2.46951449475775,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-04-03,19046.75,18606.5,19176.75,18461.25,1380,2025-04-03 07:00:00+00:00,2025-04-04 06:59:00+00:00,10728.5,715.5,-440.25,0.6153039832285115,0.0410355594910751,492.775,1.4519811272893308,DOWN,DOWN,CHOPPY,DOWN_CHOPPY,IS
2025-04-04,18606.5,17486.25,18658.75,17387.0,840,2025-04-04 07:00:00+00:00,2025-04-04 20:59:00+00:00,14241.75,1271.75,-1120.25,0.8808728130528799,0.0786595748415749,523.5,2.4293218720152816,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-04-06,17126.25,16542.0,17126.25,16452.5,540,2025-04-06 22:00:00+00:00,2025-04-07 06:59:00+00:00,8788.75,673.75,-584.25,0.8671614100185528,0.0664770302944104,531.6625,1.2672513107469494,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-04-07,16541.5,17783.0,18360.25,16480.25,1380,2025-04-07 07:00:00+00:00,2025-04-08 06:59:00+00:00,26751.25,1880.0,1241.5,0.660372340425532,0.0464090463062473,597.95,3.144075591604649,UP,UP,CHOPPY,UP_CHOPPY,IS
2025-04-08,17782.5,17023.0,18357.25,16735.0,1380,2025-04-08 07:00:00+00:00,2025-04-09 06:59:00+00:00,18608.0,1622.25,-759.5,0.4681769147788565,0.0408157781599312,653.025,2.484208108418514,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-04-09,17021.25,19121.75,19388.0,16857.25,1380,2025-04-09 07:00:00+00:00,2025-04-10 06:59:00+00:00,23680.0,2530.75,2100.5,0.8299911093549343,0.0887035472972972,768.4125,3.2934784376880906,UP,UP,SMOOTH,UP_SMOOTH,IS
2025-04-10,19121.25,18683.75,19186.0,17918.25,1380,2025-04-10 07:00:00+00:00,2025-04-11 06:59:00+00:00,21111.25,1267.75,-437.5,0.3450995858804969,0.0207235478713955,781.7375,1.6217080541741955,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-04-11,18685.0,18819.0,18873.25,18270.0,840,2025-04-11 07:00:00+00:00,2025-04-11 20:59:00+00:00,12818.25,603.25,134.0,0.2221301284707832,0.0104538451036607,787.575,0.7659587975748341,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-04-13,19163.75,19120.75,19253.0,18924.75,540,2025-04-13 22:00:00+00:00,2025-04-14 06:59:00+00:00,2785.25,328.25,-43.0,0.130997715156131,0.0154384705143164,783.9,0.4187396351575456,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-14,19120.75,18920.5,19255.75,18738.5,1380,2025-04-14 07:00:00+00:00,2025-04-15 06:59:00+00:00,9450.25,517.25,-200.25,0.3871435476075399,0.0211899156106981,786.4,0.6577441505595117,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-15,18921.5,18577.0,19144.75,18504.5,1380,2025-04-15 07:00:00+00:00,2025-04-16 06:59:00+00:00,8612.0,640.25,-344.5,0.5380710659898477,0.0400023223409196,799.775,0.8005376512144041,TRANSITIONAL,DOWN,CHOPPY,DOWN_CHOPPY,IS
2025-04-16,18575.75,18555.75,18861.0,18116.25,1380,2025-04-16 07:00:00+00:00,2025-04-17 06:59:00+00:00,9275.5,744.75,-20.0,0.0268546492111446,0.0021562179936391,830.1875,0.897086501543326,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-04-17,18556.5,18430.0,18652.0,18261.25,840,2025-04-17 07:00:00+00:00,2025-04-17 20:59:00+00:00,7215.25,390.75,-126.5,0.3237364043506078,0.0175323100377672,829.4875,0.4710740065401829,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-20,18307.5,18219.0,18384.75,18189.75,540,2025-04-20 22:00:00+00:00,2025-04-21 06:59:00+00:00,1972.5,195.0,-88.5,0.4538461538461538,0.0448669201520912,817.85,0.2384300299565935,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-21,18218.5,18146.25,18228.5,17700.0,1380,2025-04-21 07:00:00+00:00,2025-04-22 06:59:00+00:00,6705.0,528.5,-72.25,0.1367076631977294,0.0107755406413124,820.2625,0.6443059386476889,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-22,18147.25,18734.5,18801.25,18043.75,1380,2025-04-22 07:00:00+00:00,2025-04-23 06:59:00+00:00,7957.5,757.5,587.25,0.7752475247524753,0.0737983034872761,839.7375,0.9020676104139688,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-04-23,18734.75,18743.5,19165.75,18678.0,1380,2025-04-23 07:00:00+00:00,2025-04-24 06:59:00+00:00,9239.25,487.75,8.75,0.017939518195797,0.0009470465676326,848.3875,0.5749141754210193,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-24,18743.75,19461.75,19497.25,18595.0,1380,2025-04-24 07:00:00+00:00,2025-04-25 06:59:00+00:00,7461.0,902.25,718.0,0.7957883070102522,0.0962337488272349,885.85,1.0185132923181126,UP,UP,SMOOTH,UP_SMOOTH,IS
2025-04-25,19461.5,19554.75,19590.0,19215.25,840,2025-04-25 07:00:00+00:00,2025-04-25 20:59:00+00:00,6020.75,374.75,93.25,0.2488325550366911,0.0154881036415728,882.9875,0.4244114441031159,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-27,19524.5,19502.25,19526.75,19392.0,540,2025-04-27 22:00:00+00:00,2025-04-28 06:59:00+00:00,1652.75,134.75,-22.25,0.1651205936920222,0.0134624111329602,828.3375,0.1626752380521224,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-28,19503.0,19543.0,19631.5,19257.75,1380,2025-04-28 07:00:00+00:00,2025-04-29 06:59:00+00:00,6297.75,373.75,40.0,0.1070234113712374,0.0063514747330395,811.25,0.460708782742681,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-29,19543.25,19564.0,19692.5,19379.25,1380,2025-04-29 07:00:00+00:00,2025-04-30 06:59:00+00:00,6555.0,313.25,20.75,0.0662410215482841,0.0031655225019069,763.325,0.4103756591229162,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-04-30,19564.25,19922.5,19973.75,19102.25,1380,2025-04-30 07:00:00+00:00,2025-05-01 06:59:00+00:00,8159.25,871.5,358.25,0.4110728628800918,0.0439072218647547,773.2125,1.1271157670110092,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-01,19922.5,19930.5,20125.25,19748.25,1380,2025-05-01 07:00:00+00:00,2025-05-02 06:59:00+00:00,7107.5,377.0,8.0,0.0212201591511936,0.0011255715793176,698.0625,0.5400662548124272,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-05-02,19930.5,20200.5,20277.0,19864.0,840,2025-05-02 07:00:00+00:00,2025-05-02 20:59:00+00:00,4514.75,413.0,270.0,0.6537530266343826,0.0598039758569134,637.6,0.647741530740276,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-05-04,20182.0,20061.75,20200.0,19991.0,540,2025-05-04 22:00:00+00:00,2025-05-05 06:59:00+00:00,1870.0,209.0,-120.25,0.5753588516746412,0.0643048128342246,521.5125,0.400757412334316,QUIET,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-05-05,20062.0,19961.75,20191.25,19913.25,1380,2025-05-05 07:00:00+00:00,2025-05-06 06:59:00+00:00,5181.75,278.0,-100.25,0.3606115107913669,0.0193467457905147,472.025,0.5889518563635401,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-05-06,19962.0,19981.75,20136.25,19738.25,1380,2025-05-06 07:00:00+00:00,2025-05-07 06:59:00+00:00,7049.25,398.0,19.75,0.0496231155778894,0.0028017164946625,461.7625,0.8619149454535611,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-07,19981.25,20145.5,20199.0,19678.5,1380,2025-05-07 07:00:00+00:00,2025-05-08 06:59:00+00:00,7518.0,520.5,164.25,0.3155619596541786,0.0218475658419792,471.375,1.1042163882259348,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-08,20145.25,20191.0,20337.5,19978.0,1380,2025-05-08 07:00:00+00:00,2025-05-09 06:59:00+00:00,5777.25,359.5,45.75,0.127260083449235,0.0079189926002856,463.4875,0.7756411985220745,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-09,20191.25,20146.5,20290.0,20057.5,840,2025-05-09 07:00:00+00:00,2025-05-09 20:59:00+00:00,4126.75,232.5,-44.75,0.1924731182795699,0.0108438844126734,443.1,0.5247122545700744,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-05-11,20373.75,20563.25,20593.5,20373.75,540,2025-05-11 22:00:00+00:00,2025-05-12 06:59:00+00:00,1660.25,219.75,189.5,0.8623435722411832,0.1141394368318024,416.85,0.5271680460597337,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-05-12,20564.0,20848.75,20996.0,20560.0,1380,2025-05-12 07:00:00+00:00,2025-05-13 06:59:00+00:00,6277.25,436.0,284.75,0.6530963302752294,0.0453622207176709,419.1125,1.0402934772883174,UP,UP,CHOPPY,UP_CHOPPY,IS
2025-05-13,20848.75,21348.25,21355.5,20825.25,1380,2025-05-13 07:00:00+00:00,2025-05-14 06:59:00+00:00,4873.75,530.25,499.5,0.942008486562942,0.1024878173890741,435.875,1.2165184972755951,UP,UP,SMOOTH,UP_SMOOTH,IS
2025-05-14,21348.5,21345.25,21419.75,21237.0,1380,2025-05-14 07:00:00+00:00,2025-05-15 06:59:00+00:00,5040.75,182.75,-3.25,0.0177838577291381,0.0006447453255963,418.5875,0.4365873323976468,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-05-15,21344.75,21368.75,21529.75,21192.25,1380,2025-05-15 07:00:00+00:00,2025-05-16 06:59:00+00:00,5438.0,337.5,24.0,0.0711111111111111,0.0044133872747333,397.5875,0.8488697456534725,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-16,21369.5,21404.25,21513.0,21320.0,840,2025-05-16 07:00:00+00:00,2025-05-16 20:59:00+00:00,3451.25,193.0,34.75,0.1800518134715026,0.0100688156465048,382.85,0.5041138827216926,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-05-18,21313.5,21188.0,21417.5,21185.5,540,2025-05-18 22:00:00+00:00,2025-05-19 06:59:00+00:00,1881.75,232.0,-125.5,0.540948275862069,0.0666932376776936,349.3375,0.6641142161949405,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-05-19,21187.75,21422.5,21562.25,21112.25,1380,2025-05-19 07:00:00+00:00,2025-05-20 06:59:00+00:00,5493.25,450.0,234.75,0.5216666666666666,0.0427342647795021,353.1,1.2744265080713677,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,IS
2025-05-20,21422.25,21294.25,21486.25,21286.0,1380,2025-05-20 07:00:00+00:00,2025-05-21 06:59:00+00:00,5050.25,200.25,-128.0,0.6392009987515606,0.0253452799366368,356.375,0.5619081024202034,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-05-21,21294.25,21192.5,21558.5,21071.75,1380,2025-05-21 07:00:00+00:00,2025-05-22 06:59:00+00:00,6569.25,486.75,-101.75,0.2090395480225988,0.0154888305362103,362.025,1.344520406049306,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-22,21192.5,21133.0,21337.75,21039.25,1380,2025-05-22 07:00:00+00:00,2025-05-23 06:59:00+00:00,6314.0,298.5,-59.5,0.1993299832495812,0.0094235033259423,361.2875,0.8262118119226377,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-23,21134.0,20953.25,21231.5,20727.5,840,2025-05-23 07:00:00+00:00,2025-05-23 20:59:00+00:00,6100.75,504.0,-180.75,0.3586309523809524,0.0296275048149817,342.9125,1.46976269456494,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-05-25,20978.75,21250.75,21262.5,20955.25,540,2025-05-25 22:00:00+00:00,2025-05-26 06:59:00+00:00,1996.75,307.25,272.0,0.8852725793327909,0.1362213597095279,339.425,0.9052073359357736,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-05-26,21251.25,21242.75,21307.75,21142.0,1140,2025-05-26 07:00:00+00:00,2025-05-27 06:59:00+00:00,2889.75,165.75,-8.5,0.0512820512820512,0.0029414309196297,327.0625,0.5067838715841774,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-05-27,21242.5,21436.25,21488.25,21193.25,1380,2025-05-27 07:00:00+00:00,2025-05-28 06:59:00+00:00,4145.75,295.0,193.75,0.6567796610169492,0.0467346077308086,331.3625,0.8902636840318382,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,IS
2025-05-28,21436.5,21771.5,21833.25,21320.0,1380,2025-05-28 07:00:00+00:00,2025-05-29 06:59:00+00:00,5693.0,513.25,335.0,0.6527033609352167,0.058844194624978,343.125,1.4958105646630238,UP,UP,SMOOTH,UP_SMOOTH,IS
2025-05-29,21771.25,21336.75,21858.75,21268.25,1380,2025-05-29 07:00:00+00:00,2025-05-30 06:59:00+00:00,6837.75,590.5,-434.5,0.7358171041490262,0.063544294541333,352.75,1.6739900779588943,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-05-30,21337.0,21369.0,21433.25,21071.5,840,2025-05-30 07:00:00+00:00,2025-05-30 20:59:00+00:00,5322.5,361.75,32.0,0.0884588804422944,0.006012212306247,344.8125,1.049120899039333,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-06-01,21304.5,21228.75,21348.5,21198.0,540,2025-06-01 22:00:00+00:00,2025-06-02 06:59:00+00:00,1523.25,150.5,-75.75,0.5033222591362126,0.0497291974396848,334.3625,0.4501102844966166,QUIET,DOWN,SMOOTH,DOWN_SMOOTH,IS
2025-06-02,21228.25,21469.5,21576.75,21163.0,1380,2025-06-02 07:00:00+00:00,2025-06-03 06:59:00+00:00,5666.75,413.75,241.25,0.5830815709969789,0.0425729033396567,343.425,1.2047754240372717,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,IS
2025-06-03,21469.5,21691.0,21759.75,21398.25,1380,2025-06-03 07:00:00+00:00,2025-06-04 06:59:00+00:00,4594.25,361.5,221.5,0.6127247579529738,0.0482124394623714,350.5125,1.0313469562426447,UP,UP,CHOPPY,UP_CHOPPY,IS
2025-06-04,21691.75,21738.75,21802.75,21641.0,1380,2025-06-04 07:00:00+00:00,2025-06-05 06:59:00+00:00,4131.0,161.75,47.0,0.2905718701700154,0.0113773904623577,336.8,0.4802553444180522,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-06-05,21739.25,21667.5,21936.25,21471.0,1380,2025-06-05 07:00:00+00:00,2025-06-06 06:59:00+00:00,6631.0,465.25,-71.75,0.1542181622783449,0.0108203890815864,333.55,1.394843351821316,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-06-06,21667.75,21809.75,21880.0,21638.0,840,2025-06-06 07:00:00+00:00,2025-06-06 20:59:00+00:00,3802.75,242.0,142.0,0.5867768595041323,0.0373413976727368,336.5125,0.7191411908918688,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,IS
2025-06-08,21799.25,21766.75,21821.0,21716.5,540,2025-06-08 22:00:00+00:00,2025-06-09 06:59:00+00:00,1220.0,104.5,-32.5,0.3110047846889952,0.026639344262295,324.8625,0.321674554619262,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-06-09,21766.5,21808.5,21973.5,21750.0,1380,2025-06-09 07:00:00+00:00,2025-06-10 06:59:00+00:00,4126.25,223.5,42.0,0.1879194630872483,0.0101787337170554,326.3875,0.6847688713568995,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-06-10,21808.75,21896.25,22002.0,21732.0,1380,2025-06-10 07:00:00+00:00,2025-06-11 06:59:00+00:00,4804.5,270.0,87.5,0.324074074074074,0.0182120928296388,328.2875,0.8224498343677417,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-06-11,21896.25,21839.5,22094.0,21753.5,1380,2025-06-11 07:00:00+00:00,2025-06-12 06:59:00+00:00,5663.25,340.5,-56.75,0.1666666666666666,0.0100207478038228,322.8125,1.0547918683446271,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-06-12,21839.5,21605.5,21977.5,21470.5,1380,2025-06-12 07:00:00+00:00,2025-06-13 06:59:00+00:00,6697.75,507.0,-234.0,0.4615384615384615,0.0349371057444664,338.15,1.49933461481591,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-06-13,21606.5,21654.0,21855.75,21576.5,840,2025-06-13 07:00:00+00:00,2025-06-13 20:59:00+00:00,5033.0,279.25,47.5,0.1700984780662489,0.0094377111066958,327.775,0.8519563725116315,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-06-15,21566.5,21744.75,21756.25,21505.0,540,2025-06-15 22:00:00+00:00,2025-06-16 06:59:00+00:00,2029.0,251.25,178.25,0.709452736318408,0.0878511582060128,325.4125,0.7720969538662467,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,IS
2025-06-16,21744.75,21842.75,21996.5,21732.25,1380,2025-06-16 07:00:00+00:00,2025-06-17 06:59:00+00:00,5456.25,264.25,98.0,0.3708609271523179,0.0179610538373425,313.425,0.8431044109436069,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
