trade_id,time,timestamp,dir,entry_price,exit_price,pnl,exit,held,peak,entry_z,entry_vr,entry_dmi,entry_vol,entry_hurst,exit_z,exit_vr,exit_dmi,exit_z_5m,exit_z_15m,exit_z_1h,exit_dmi_1h,approach_length,path_length,regret_peak_pnl,regret_peak_bar,regret_breakeven_bar,regret_peak_time_min,regret_lifespan_min,day
3,18:37,1737139020.0,long,21664.0,21655.0,-18.0,opposite_extreme,156,2.0,-2.12748646736145,0.16045591235160828,13.94408893585205,0.9255110621452332,0.6488652229309082,2.0266358852386475,0.2745097279548645,-1.6992915868759155,-1.0187292098999023,-0.2708764970302582,0.8702484369277954,27.70339584350586,10,157,0.0,0,-1,0.0,-1.0,2025_01_17
0,05:23,1737350580.0,long,21564.25,21570.5,12.5,opposite_extreme,36,12.5,-2.3996405601501465,0.35108304023742676,-3.7596352100372314,1.7920604944229126,0.6401315927505493,1.1057780981063843,0.3605283796787262,10.27059268951416,0.36884936690330505,0.13305790722370148,-0.9062159657478333,13.653934478759766,10,37,13.0,6,196,0.5,16.333333333333332,2025_01_20
0,04:01,1737432060.0,short,21632.0,21621.5,21.0,opposite_extreme,39,21.0,2.2269580364227295,0.2376587837934494,1.241534948348999,0.7296048998832703,0.8567941784858704,-1.1982682943344116,0.24558813869953156,-7.511913776397705,-1.6178436279296875,0.7749418020248413,-0.569094717502594,-10.302390098571777,10,40,107.0,699,1753,58.25,146.08333333333334,2025_01_21
1,07:04,1737443040.0,long,21588.0,21604.5,33.0,opposite_extreme,31,33.0,-2.1121392250061035,0.3775501847267151,-23.78668212890625,2.882516622543335,0.7553468942642212,2.2794454097747803,0.45658618211746216,-1.566977620124817,-0.21970190107822418,-0.26082518696784973,0.31246891617774963,-8.185680389404297,10,32,294.0,4493,5120,374.4166666666667,426.6666666666667,2025_01_21
2,07:10,1737443400.0,short,21604.5,21595.25,18.5,momentum_exhausted,55,18.5,2.2794454097747803,0.45658618211746216,-1.566977620124817,2.3655805587768555,0.5963918566703796,-0.5612443089485168,0.5013872385025024,-9.414958953857422,-0.036260224878787994,-0.26082518696784973,0.31246891617774963,-8.185680389404297,10,56,22.5,5,20,0.4166666666666667,1.6666666666666667,2025_01_21
3,18:21,1737483660.0,short,21771.5,21757.25,28.5,opposite_extreme,60,29.5,2.2777109146118164,0.41368499398231506,27.070737838745117,1.6930220127105713,0.7161765098571777,-1.1137007474899292,0.2821023762226105,10.17718505859375,-0.8023183941841125,1.013800859451294,0.7540072202682495,-0.779003918170929,10,61,148.0,1096,1933,91.33333333333333,161.08333333333334,2025_01_21
0,09:58,1737539880.0,short,21892.0,21881.75,20.5,opposite_extreme,33,20.5,2.5304782390594482,0.4957580864429474,3.8170180320739746,1.4285714626312256,0.8251569867134094,-1.0232243537902832,0.5471438765525818,-7.089257717132568,-1.1433565616607666,-0.05577390640974045,-0.6396644711494446,11.242498397827148,10,34,45.5,192,425,16.0,35.416666666666664,2025_01_22
0,01:05,1737594300.0,short,21955.25,21960.5,-10.5,momentum_exhausted,110,14.0,2.540555953979492,0.44886553287506104,-3.6997857093811035,1.7537826299667358,0.82584547996521,0.6646438241004944,0.6647768616676331,9.207018852233887,1.1485130786895752,1.8062771558761597,-1.5766252279281616,6.563808441162109,10,111,56.0,590,1016,49.166666666666664,84.66666666666667,2025_01_23
1,04:46,1737607560.0,long,21958.5,21960.0,3.0,momentum_exhausted,19,5.5,-2.034794330596924,0.34528908133506775,-5.991642475128174,1.1047550439834595,0.694672167301178,-0.03503183647990227,0.1933530569076538,2.912257432937622,0.3192633390426636,1.1503788232803345,-0.7505806684494019,4.718754291534424,10,20,21.0,240,344,20.0,28.666666666666668,2025_01_23
2,11:26,1737631560.0,short,21890.5,21876.0,29.0,opposite_extreme,54,29.0,2.359746217727661,0.5743198990821838,1.384459376335144,1.5352596044540405,0.7924765944480896,-1.656689167022705,0.6845693588256836,-14.434833526611328,-0.6400269865989685,0.6894747018814087,0.5325155854225159,-9.548482894897461,10,55,32.0,6,182,0.5,15.166666666666666,2025_01_23
0,00:26,1737937560.0,short,21661.0,21641.0,40.0,opposite_extreme,144,40.0,2.643582344055176,0.3734765350818634,-3.8219709396362305,0.9429903030395508,0.8182078003883362,-1.678679347038269,0.4274536073207855,-11.52892780303955,0.597008228302002,-0.6539397239685059,-2.6166646480560303,-34.675323486328125,10,145,1785.5,7337,-1,611.4166666666666,-1.0,2025_01_27
1,13:05,1737983100.0,long,21082.5,21085.5,6.0,opposite_extreme,156,21.0,-2.2805402278900146,0.3024021089076996,-1.1736786365509033,1.3239262104034424,0.6998950242996216,1.7239874601364136,0.7875141501426697,-0.5656483173370361,0.42962950468063354,1.6932775974273682,1.968017816543579,-35.58012008666992,10,157,661.5,1890,-1,157.5,-1.0,2025_01_27
0,05:35,1738042500.0,short,21287.5,21276.75,21.5,opposite_extreme,79,21.5,2.104311466217041,0.24442392587661743,-16.335554122924805,0.6813693046569824,0.7709142565727234,-2.531629800796509,0.5479701161384583,-25.214920043945312,-3.046495199203491,-1.02723228931427,-0.3074333369731903,-7.3355488777160645,10,80,73.5,47,214,3.9166666666666665,17.833333333333332,2025_01_28
1,07:10,1738048200.0,long,21281.0,21299.0,36.0,opposite_extreme,91,36.0,-2.3461852073669434,0.32375568151474,-9.886629104614258,2.767720937728882,0.8521082997322083,1.68049156665802,0.563856840133667,9.3300142288208,-0.1913893073797226,0.29696545004844666,-0.18959182500839233,-3.824139356613159,10,92,285.0,2234,3610,186.16666666666666,300.8333333333333,2025_01_28
0,00:11,1738109460.0,short,21561.75,21552.0,19.5,opposite_extreme,67,19.5,2.1847920417785645,0.7248735427856445,2.539727210998535,1.5063867568969727,0.707527220249176,-1.3219900131225586,0.8926095366477966,-11.865377426147461,-0.26170068979263306,-0.5125484466552734,-0.26326555013656616,4.982644081115723,10,68,35.5,95,324,7.916666666666667,27.0,2025_01_29
1,08:13,1738138380.0,short,21692.0,21676.0,32.0,opposite_extreme,12,32.0,3.1117746829986572,0.5938011407852173,30.9439697265625,6.742640018463135,0.5805786848068237,-1.3885215520858765,0.579119086265564,23.935274124145508,1.214555025100708,-0.012742241844534874,-0.4202285408973694,16.971323013305664,10,13,49.5,31,236,2.5833333333333335,19.666666666666668,2025_01_29
2,23:06,1738191960.0,long,21537.5,21578.75,82.5,opposite_extreme,72,82.5,-2.9093515872955322,0.27236467599868774,-20.373859405517578,1.6405105590820312,0.5181823968887329,1.5849742889404297,0.39342865347862244,-2.1535441875457764,-0.17593787610530853,-0.016984816640615463,0.3411761522293091,-8.915243148803711,10,73,89.5,13,202,1.0833333333333333,16.833333333333332,2025_01_29
0,07:50,1738223400.0,long,21656.5,21666.0,19.0,opposite_extreme,46,19.0,-2.208239793777466,0.3104194700717926,12.540233612060547,1.3509933948516846,0.45642906427383423,1.4449442625045776,0.2545672059059143,20.269140243530273,0.9981893301010132,1.6583536863327026,0.44870999455451965,-3.616804361343384,10,47,26.0,72,106,6.0,8.833333333333334,2025_01_30
1,13:36,1738244160.0,short,21639.25,21622.75,33.0,opposite_extreme,72,33.0,2.0503110885620117,0.2716834545135498,-11.45832633972168,3.945251226425171,0.7949023246765137,-1.6720190048217773,1.2182502746582031,-21.51470184326172,-0.9196352362632751,0.5278604030609131,-0.6593313813209534,-4.002815246582031,10,73,62.0,72,180,6.0,15.0,2025_01_30
2,21:32,1738272720.0,short,21643.75,21625.0,37.5,opposite_extreme,24,37.5,2.224660634994507,0.1472824215888977,16.5439453125,6.25062894821167,0.6699629426002502,-1.7051242589950562,0.2140309065580368,12.663314819335938,0.4526992738246918,-0.7178802490234375,0.2276185303926468,-7.626897811889648,10,25,95.0,274,312,22.833333333333332,26.0,2025_01_30
3,21:52,1738273920.0,long,21619.5,21624.0,9.0,opposite_extreme,215,32.5,-2.010786294937134,0.25579577684402466,9.101753234863281,1.212550401687622,0.6363138556480408,1.0910024642944336,0.4309706389904022,1.7886935472488403,0.1641586869955063,-0.9825785160064697,0.2276185303926468,-7.626897811889648,10,216,12.0,12,13,1.0,1.0833333333333333,2025_01_30
0,03:53,1738295580.0,short,21744.75,21745.5,-1.5,momentum_exhausted,24,0.0,2.2894115447998047,0.5672192573547363,8.588875770568848,1.5910249948501587,0.8356010317802429,0.6982383728027344,0.8120548129081726,3.0501840114593506,0.7289654016494751,-1.1340429782867432,0.758651077747345,0.3915184736251831,10,25,4.0,2,6,0.16666666666666666,0.5,2025_01_31
0,09:00,1738573200.0,short,21214.25,21191.25,46.0,opposite_extreme,94,46.0,2.193626642227173,0.22063417732715607,5.895317554473877,0.9255059957504272,0.5808035135269165,-2.1034932136535645,0.31005415320396423,-4.740982532501221,-0.5921607613563538,0.40640804171562195,1.4579789638519287,-16.917688369750977,10,95,52.0,10,31,0.8333333333333334,2.5833333333333335,2025_02_03
1,14:31,1738593060.0,long,21191.25,21228.75,75.0,opposite_extreme,72,75.0,-2.2836270332336426,0.6621690988540649,-10.351652145385742,3.11887788772583,0.5715711712837219,2.181072235107422,1.1771068572998047,4.085615634918213,0.6893744468688965,1.642783284187317,0.9289926886558533,-6.560593128204346,10,73,243.0,105,266,8.75,22.166666666666668,2025_02_03
2,16:10,1738599000.0,long,21389.25,21434.0,89.5,opposite_extreme,84,89.5,-2.3226022720336914,0.13171817362308502,-6.0218400955200195,1.9269827604293823,0.5595802068710327,1.2311298847198486,0.24596889317035675,-0.2758689820766449,-0.06318096071481705,1.4038466215133667,1.0661906003952026,3.852410316467285,10,85,149.0,151,252,12.583333333333334,21.0,2025_02_03
3,23:58,1738627080.0,long,21557.0,21573.0,32.0,opposite_extreme,84,32.0,-3.001844644546509,0.6544755697250366,-11.910210609436035,2.1044886112213135,0.849911093711853,1.5726209878921509,0.9439877867698669,2.8644583225250244,-0.8437857031822205,0.24685461819171906,0.6734985709190369,8.520060539245605,10,85,33.0,1,-1,0.08333333333333333,-1.0,2025_02_03
0,02:12,1738635120.0,long,21502.75,21511.75,18.0,momentum_exhausted,121,24.0,-2.3694276809692383,0.33618229627609253,-5.378177165985107,1.7044099569320679,0.7779490947723389,-0.10046643018722534,0.325630784034729,1.3966032266616821,1.335534930229187,-0.8943484425544739,-1.9210772514343262,1.7844839096069336,10,122,18.0,5,47,0.4166666666666667,3.9166666666666665,2025_02_04
1,06:41,1738651260.0,long,21340.75,21361.75,42.0,opposite_extreme,98,42.5,-2.2271053791046143,0.5846431255340576,-8.205278396606445,1.708762288093567,0.8222091197967529,1.4104347229003906,0.692003607749939,4.834325313568115,-0.04222828149795532,0.6829321980476379,-1.4291965961456299,-13.648140907287598,10,99,166.5,380,1232,31.666666666666668,102.66666666666667,2025_02_04
2,12:44,1738673040.0,short,21486.0,21457.5,57.0,opposite_extreme,24,57.0,2.1043524742126465,0.5822619199752808,29.566463470458984,5.305136680603027,0.6313208341598511,-1.9094719886779785,0.45659324526786804,15.608242988586426,0.7718483805656433,1.4888207912445068,0.7725995182991028,-5.5945658683776855,10,25,161.5,1254,1347,104.5,112.25,2025_02_04
3,13:00,1738674000.0,short,21477.25,21436.5,81.5,opposite_extreme,24,81.5,2.4979374408721924,0.5709258913993835,19.89097785949707,1.932529091835022,0.656727135181427,-1.029693603515625,0.6489613652229309,5.549197196960449,-1.1811087131500244,1.0382137298583984,0.4874449372291565,-5.339193820953369,10,25,144.0,1071,1153,89.25,96.08333333333333,2025_02_04
4,13:56,1738677360.0,short,21445.75,21425.5,40.5,opposite_extreme,35,40.5,2.0938563346862793,0.439552903175354,-3.96639084815979,1.0854558944702148,0.5155445337295532,-1.192307949066162,0.44675934314727783,-12.46397876739502,-1.0679903030395508,-1.6045312881469727,0.4874449372291565,-5.339193820953369,10,36,46.0,34,140,2.8333333333333335,11.666666666666666,2025_02_04
5,14:41,1738680060.0,short,21436.0,21498.25,-124.5,momentum_exhausted,180,43.5,2.4649884700775146,0.5394803881645203,4.594150543212891,2.255768299102783,0.7774146199226379,0.18323667347431183,1.0670002698898315,21.19404411315918,2.2835311889648438,1.7792637348175049,2.0920188426971436,3.1596527099609375,10,181,0.0,0,-1,0.0,-1.0,2025_02_04
0,13:40,1738762800.0,long,21510.0,21535.0,50.0,opposite_extreme,60,50.0,-2.474848508834839,0.7864223718643188,-1.163619875907898,1.0500153303146362,0.857564389705658,1.1090854406356812,0.7765927910804749,11.648591041564941,0.32198408246040344,0.7766447067260742,2.08297061920166,-1.10789954662323,10,61,184.5,959,1006,79.91666666666667,83.83333333333333,2025_02_05
1,18:15,1738779300.0,long,21691.25,21705.5,28.5,opposite_extreme,60,28.5,-2.0296361446380615,0.8055568337440491,-10.481554985046387,1.2942711114883423,0.6284489631652832,1.4920713901519775,1.0804367065429688,3.4510436058044434,-0.40289515256881714,-1.482519507408142,1.5396841764450073,14.004642486572266,10,61,37.0,16,122,1.3333333333333333,10.166666666666666,2025_02_05
0,04:48,1738817280.0,long,21790.75,21794.0,6.5,momentum_exhausted,66,7.5,-2.079637289047241,0.19200651347637177,6.5266242027282715,0.3229844868183136,0.8988146185874939,0.3067980706691742,0.2158888876438141,7.098391532897949,0.6487171649932861,2.1947290897369385,-0.9997365474700928,20.008289337158203,10,67,82.5,558,1751,46.5,145.91666666666666,2025_02_06
1,16:56,1738860960.0,short,21774.0,21782.25,-16.5,momentum_exhausted,96,4.0,2.257202625274658,0.2457122504711151,-8.401183128356934,1.4001437425613403,0.5907837152481079,0.719262421131134,0.3539133369922638,-3.34511399269104,-0.3294904828071594,-1.5259275436401367,-0.5101228356361389,9.849838256835938,10,97,6.0,17,24,1.4166666666666667,2.0,2025_02_06
2,17:07,1738861620.0,long,21752.75,21777.75,50.0,opposite_extreme,84,50.0,-2.7803537845611572,0.6478158831596375,-21.4154052734375,2.3175344467163086,0.8021631836891174,1.0139247179031372,0.49078795313835144,-6.08563232421875,-0.2696779668331146,-1.4731903076171875,1.3286316394805908,10.975725173950195,10,85,177.5,1013,1738,84.41666666666667,144.83333333333334,2025_02_06
3,18:21,1738866060.0,long,21810.25,21827.5,34.5,opposite_extreme,120,34.5,-2.559558868408203,0.329494446516037,-21.08917999267578,3.2395529747009277,0.7342900037765503,1.7019336223602295,0.27376788854599,-2.492623805999756,0.48257389664649963,1.1309152841567993,1.1403924226760864,11.674416542053223,10,121,62.5,125,470,10.416666666666666,39.166666666666664,2025_02_06
0,04:32,1738902720.0,long,21859.5,21861.5,4.0,momentum_exhausted,21,4.0,-2.3802783489227295,0.5177331566810608,-26.729055404663086,1.4016872644424438,0.6589924693107605,-0.533981204032898,0.5900997519493103,-21.264423370361328,-0.4231961667537689,-1.3315436840057373,-0.5463382601737976,4.9253950119018555,10,22,5.0,4,19,0.3333333333333333,1.5833333333333333,2025_02_07
1,12:08,1738930080.0,long,21868.25,21871.5,6.5,momentum_exhausted,66,6.5,-2.1134371757507324,0.1728268265724182,7.9360127449035645,1.5486935377120972,0.6115277409553528,0.3545266389846802,0.1823776811361313,3.935553550720215,0.503408670425415,1.238510012626648,-0.5756993293762207,0.8382017016410828,10,67,16.0,83,158,6.916666666666667,13.166666666666666,2025_02_07
2,16:46,1738946760.0,short,21672.0,21625.0,94.0,opposite_extreme,72,94.0,2.0405261516571045,0.2296149879693985,-2.8302700519561768,0.7427151799201965,0.6582582592964172,-2.379460096359253,0.31256112456321716,-14.631741523742676,-0.2891761362552643,-0.8662382960319519,-2.8945915699005127,-23.67477035522461,10,73,170.5,235,325,19.583333333333332,27.083333333333332,2025_02_07
3,18:02,1738951320.0,long,21646.0,21679.25,66.5,opposite_extreme,132,66.5,-2.609375,0.4538566768169403,3.7069458961486816,1.5113145112991333,0.6781598329544067,1.5044795274734497,0.4052615463733673,9.600584983825684,1.5148080587387085,1.7558120489120483,-1.6261430978775024,-16.885202407836914,10,133,167.5,159,553,13.25,46.083333333333336,2025_02_07
0,07:10,1739257800.0,short,21773.0,21766.75,12.5,momentum_exhausted,40,17.5,2.0950968265533447,0.7126551866531372,-7.485740661621094,0.8312183022499084,0.7025375366210938,0.49185848236083984,0.46721151471138,-6.58676290512085,1.448202133178711,-1.2220933437347412,-1.2696763277053833,-13.125160217285156,10,41,14.5,0,47,0.0,3.9166666666666665,2025_02_11
0,00:43,1739320980.0,long,21819.0,21822.25,6.5,momentum_exhausted,71,6.5,-2.025182008743286,0.7761341333389282,9.076020240783691,0.761185348033905,0.9066324234008789,-0.09123504161834717,0.3607574999332428,5.585730075836182,-0.11692207306623459,1.1362109184265137,0.36657509207725525,0.6750357747077942,10,72,24.5,46,116,3.8333333333333335,9.666666666666666,2025_02_12
1,17:35,1739381700.0,long,21770.0,21781.25,22.5,momentum_exhausted,336,52.5,-2.2632925510406494,0.14637789130210876,10.000788688659668,1.173468828201294,0.7059821486473083,0.1856284886598587,0.20264849066734314,-4.45107364654541,-0.8068736791610718,0.4356437921524048,1.353756070137024,-8.167369842529297,10,337,28.5,23,33,1.9166666666666667,2.75,2025_02_12
0,02:37,1739414220.0,long,21886.75,21892.75,12.0,momentum_exhausted,26,12.0,-2.077953815460205,0.261188268661499,-3.4864814281463623,0.6116941571235657,0.7499690651893616,0.7068419456481934,0.24946343898773193,5.291504859924316,0.6690943241119385,-1.3117907047271729,0.39875224232673645,-0.5335904955863953,10,27,15.5,2,27,0.16666666666666666,2.25,2025_02_13
0,00:06,1739750760.0,long,22207.75,22216.75,18.0,opposite_extreme,63,18.0,-2.344356060028076,0.5019915103912354,-10.165903091430664,2.25576114654541,1.0,1.444031834602356,0.3964829444885254,2.0930492877960205,1.7754645347595215,-0.024143708869814873,0.9572046399116516,14.136443138122559,1,64,38.0,61,250,5.083333333333333,20.833333333333332,2025_02_17
1,17:50,1739814600.0,long,22228.0,22242.0,28.0,opposite_extreme,53,28.0,-3.3152384757995605,0.6006428599357605,-17.910001754760742,4.665730953216553,0.6670981049537659,1.5059583187103271,0.8624871969223022,5.293455123901367,1.2404063940048218,0.3957740068435669,-0.5846944451332092,-0.9247688055038452,10,54,28.0,3,106,0.25,8.833333333333334,2025_02_17
0,09:59,1739872740.0,long,22268.5,22273.75,10.5,opposite_extreme,44,10.5,-2.4830753803253174,0.36313164234161377,-25.5800724029541,3.2243599891662598,0.590692400932312,1.6058353185653687,0.35793569684028625,-14.125226974487305,-0.971611738204956,-1.4029587507247925,-0.31596076488494873,2.9683380126953125,10,45,11.5,25,43,2.0833333333333335,3.5833333333333335,2025_02_18
0,11:06,1739963160.0,long,22212.25,22220.25,16.0,momentum_exhausted,58,16.5,-2.670680522918701,0.23150496184825897,-11.286430358886719,1.720725655555725,0.7779325842857361,0.003802010789513588,0.3032282888889313,0.8302375674247742,1.7736165523529053,-0.5799247026443481,-1.684871792793274,-13.386051177978516,10,59,26.0,89,211,7.416666666666667,17.583333333333332,2025_02_19
0,03:29,1740022140.0,long,22176.0,22182.25,12.5,opposite_extreme,38,12.5,-3.1330673694610596,0.482580304145813,-11.455400466918945,1.6029196977615356,0.556041955947876,2.1639556884765625,0.6320092678070068,0.9540789723396301,-0.4335348308086395,0.8382786512374878,-0.6412366628646851,-10.549873352050781,10,39,29.5,130,268,10.833333333333334,22.333333333333332,2025_02_20
1,03:43,1740022980.0,short,22182.25,22190.0,-15.5,momentum_exhausted,125,0.5,2.1639556884765625,0.6320092678070068,0.9540789723396301,1.3347980976104736,0.575082004070282,-0.6701429486274719,0.31354275345802307,14.537450790405273,0.6127325296401978,1.4872595071792603,-0.6412366628646851,-10.549873352050781,10,126,34.0,164,392,13.666666666666666,32.666666666666664,2025_02_20
