,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,skew,kurtosis
upper_wick,35504.0,145.0920924402884,752.5189217277554,0.0,0.0,0.25,2.25,12.0,240.0,264.25,468.0,25695.0,31.854630563505562,1043.2926869589571
lower_wick,35504.0,8339.654286840918,11625.578081160667,0.0,0.0,0.0,1.75,5.0,23713.7375,25431.22,25822.341,26111.5,0.6816141049404086,-1.5273539426255882
body,35504.0,733.4249943668319,4143.825106168887,0.0,0.0,0.5,2.5,5.75,12.5,99.88749999999891,25084.877500000002,26030.3,5.588672038869485,29.27254700610424
range,35504.0,9218.17137364804,11897.155930289846,1.5,3.25,5.0,11.75,251.25,24274.375,25682.5425,26041.543999999998,26543.1,0.5436018564303862,-1.6960586194534357
volume,35504.0,1980.3068949977467,3054.9437151393495,17.0,79.0,130.0,285.0,573.5,2516.0,8189.699999999997,14647.940000000002,31677.0,2.8360878749206693,10.453548969697518
return,35504.0,1.9487728417898258,13.887859539816336,-0.9911233345319197,-0.9900580338165895,-0.0012935190480021284,-0.00022519159941930544,9.735771171359708e-06,0.0002393537483888486,0.0012447516921113779,99.58684305788988,111.67243266914824,6.917046229339753,45.89491618114769
norm_upper_wick,35504.0,0.3373484307114212,0.384404580512073,0.0,0.0,3.2221494856076034e-05,0.009816942693958722,0.14666666666666667,0.75,0.9758446494539845,0.9891515524999465,1.0,0.7049151402557653,-1.1922733003662407
norm_lower_wick,35504.0,0.45416171523886045,0.4225672698770084,0.0,0.0,0.0,0.027945635975368907,0.30952380952380953,0.9894685535431598,0.9996411903701187,0.9998704860654584,1.0,0.29282072952816607,-1.6752421486002562
norm_body,35504.0,0.2084898540497184,0.29474307867010335,0.0,0.0,5.734104685982227e-05,0.0006292469843624153,0.034749243558004766,0.3684210526315789,0.8688524590163934,0.9998104746506183,1.0,1.3197658159696208,0.4574464644433158
