,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,skew,kurtosis
upper_wick,2960.0,266.7271283783784,448.1059430916562,0.0,1.75,10.725000000000009,231.5,246.375,267.5,472.75,512.25,23923.55,49.77239920292527,2627.5585707650152
lower_wick,2960.0,18427.331216216215,10683.641153251072,0.0,0.15000000000000568,1.6975000000000173,60.0,24272.0,25211.8,25698.4725,25960.107,26090.0,-1.1325331024012717,-0.6901189614390519
body,2960.0,875.5677027027027,4462.303021468058,0.0,0.25,1.75,9.5,21.25,46.8125,240.5374999999998,25147.214999999997,25887.25,5.142708364514514,24.498988507549488
range,2960.0,19569.626047297297,10187.646520082395,8.25,22.6475,239.75,23341.7625,24720.625,25572.7125,26012.3175,26287.591,26543.7,-1.3567015787840735,-0.12363295280983522
volume,2960.0,23752.075675675675,30701.11579481524,413.0,1463.21,2132.85,3863.25,7184.5,36934.75,88435.09999999999,123178.93999999997,240950.0,1.7780157681644513,3.1868066247604996
return,2960.0,2.7295821753653535,16.34881071171573,-0.9909322709163346,-0.9900796617988377,-0.005756604753347582,-0.0007869400852451858,9.924615766754297e-05,0.0009611099605602025,0.00479773810213638,99.98270575701503,109.51228147820315,5.766032978541656,31.307975923038278
norm_upper_wick,2960.0,0.18193293518930898,0.344792716376733,0.0,0.000158276296583373,0.007884057697046448,0.009765999213109555,0.010460835024622361,0.019271827152590792,0.9349603110464593,0.9722633186789,0.9999895501550757,1.5822670944147377,0.578351558067491
norm_lower_wick,2960.0,0.7572004827056035,0.40315138582022486,0.0,6.084543307327981e-06,0.005562294848009135,0.7801643045277813,0.9876327129268809,0.9894073803686676,0.9909042236768866,0.9994468660960827,0.999855868914837,-1.2105044482011162,-0.4939662285969093
norm_body,2960.0,0.06086658210508762,0.19607730293413025,0.0,1.568330711670289e-05,9.643919719343265e-05,0.0005546474171697683,0.0015263413373550368,0.009549909968594703,0.4290606653620325,0.9899941281776696,0.9997652183863598,4.06841498950955,15.691875484539999
