feature,d_IS,d_OOS,d_all,sign_match,min_abs_d
prior_range,0.5758554631814369,0.7743850670150293,0.7181734151793863,True,0.5758554631814369
prior_intraday_range,0.5758554631814369,0.8035950069768706,0.7108803793916476,True,0.5758554631814369
range_compression,0.4747734332022689,0.7815073313916567,0.6080716033224813,True,0.4747734332022689
prior_vr_60_240,0.7952657779365621,0.33034459452826964,0.4706595529734766,True,0.33034459452826964
prior_intraday_atr_5m,-0.31604789136767675,-0.304610097104893,-0.08101977429866757,True,0.304610097104893
