ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1754028900,2025_08,4,ROCHE_SNAP,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,STRUCTURAL_DRIVE,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,ROCHE_SNAP,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,STRUCTURAL_DRIVE,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,ROCHE_SNAP,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,STRUCTURAL_DRIVE,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,ROCHE_SNAP,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754028900,2025_08,4,STRUCTURAL_DRIVE,2.26,0.0,gate1,4.73,0.0,MEGA,SHORT,34.5,,,,,,0.0,,,0.0,0.0
1754031600,2025_08,4,STRUCTURAL_DRIVE,2.52,0.0,score_loser,3.613,0.0,MEGA,SHORT,2.0,1,3,,,,0.0,,,0.0,0.0
1754031600,2025_08,4,ROCHE_SNAP,2.52,0.0,traded,7.613,0.5,MEGA,SHORT,2.0,1,3,L|1h:2|30m:0|15m:0,SHORT,LOSS,-4.0,structural_break,structure_break,0.5099855588725009,0.12119710402473384
1754031600,2025_08,4,STRUCTURAL_DRIVE,2.52,0.0,score_loser,3.613,0.0,MEGA,SHORT,2.0,1,3,,,,0.0,,,0.0,0.0
1754031600,2025_08,4,ROCHE_SNAP,2.52,0.0,traded,7.613,0.51,MEGA,SHORT,2.0,1,3,L|1h:2|30m:0|15m:0,SHORT,WIN,9.5,structural_break,structure_break,0.5229024662898694,0.12119710402473384
1754032500,2025_08,4,STRUCTURAL_DRIVE,2.99,0.0,score_loser,3.856,0.0,MEGA,SHORT,34.0,2,3,,,,0.0,,,0.0,0.0
1754032500,2025_08,4,ROCHE_SNAP,2.99,0.0,traded,7.856,0.604,MEGA,SHORT,34.0,2,3,L|1h:2|30m:0|15m:0,SHORT,WIN,2.0,trail_stop,aligned_fresh,0.5997123600610972,0.16713680127560399
1754032500,2025_08,4,STRUCTURAL_DRIVE,2.99,0.0,score_loser,3.856,0.0,MEGA,SHORT,34.0,2,3,,,,0.0,,,0.0,0.0
1754032500,2025_08,4,ROCHE_SNAP,2.99,0.0,traded,7.856,0.596,MEGA,SHORT,34.0,2,3,L|1h:2|30m:0|15m:0,SHORT,WIN,3.0,trail_stop,aligned_fresh,0.5724917879462939,0.16713680127560399
1754032500,2025_08,4,STRUCTURAL_DRIVE,2.99,0.0,score_loser,3.856,0.0,MEGA,SHORT,34.0,2,3,,,,0.0,,,0.0,0.0
1754032500,2025_08,4,ROCHE_SNAP,2.99,0.0,traded,7.856,0.572,MEGA,SHORT,34.0,2,3,L|1h:2|30m:0|15m:0,SHORT,LOSS,-0.5,trail_stop,aligned_fresh,0.5640718075091765,0.16713680127560399
1754033400,2025_08,4,STRUCTURAL_DRIVE,2.53,0.0,score_loser,3.966,0.0,MEGA,SHORT,29.0,1,3,,,,0.0,,,0.0,0.0
