ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1762158600,2025_11,4,STRUCTURAL_DRIVE,2.27,0.0,score_loser,4.349,0.0,MEGA,LONG,206.0,0,3,,,,0.0,,,0.0,0.0
1762158600,2025_11,4,ROCHE_SNAP,2.27,0.0,gate4_probability,8.349,0.531,MEGA,LONG,206.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1762158600,2025_11,4,STRUCTURAL_DRIVE,2.27,0.0,score_loser,4.349,0.0,MEGA,LONG,206.0,0,3,,,,0.0,,,0.0,0.0
1762158600,2025_11,4,ROCHE_SNAP,2.27,0.0,gate4_probability,8.349,0.529,MEGA,LONG,206.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1762158600,2025_11,4,STRUCTURAL_DRIVE,2.27,0.0,score_loser,4.349,0.0,MEGA,LONG,206.0,0,3,,,,0.0,,,0.0,0.0
1762158600,2025_11,4,ROCHE_SNAP,2.27,0.0,gate4_probability,8.349,0.508,MEGA,LONG,206.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1762158600,2025_11,4,STRUCTURAL_DRIVE,2.27,0.0,score_loser,4.349,0.0,MEGA,LONG,206.0,0,3,,,,0.0,,,0.0,0.0
1762158600,2025_11,4,ROCHE_SNAP,2.27,0.0,gate4_probability,8.349,0.509,MEGA,LONG,206.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1762159500,2025_11,4,ROCHE_SNAP,2.03,0.0,gate1,4.521,0.0,MEGA,LONG,192.0,,,,,,0.0,,,0.0,0.0
1762159500,2025_11,4,ROCHE_SNAP,2.03,0.0,gate1,4.521,0.0,MEGA,LONG,192.0,,,,,,0.0,,,0.0,0.0
1762159500,2025_11,4,ROCHE_SNAP,2.03,0.0,gate1,4.521,0.0,MEGA,LONG,192.0,,,,,,0.0,,,0.0,0.0
1762159500,2025_11,4,ROCHE_SNAP,2.03,0.0,gate1,4.521,0.0,MEGA,LONG,192.0,,,,,,0.0,,,0.0,0.0
