,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,skew,kurtosis
upper_wick,11834.0,194.12979127936455,472.14370471904147,0.0,0.0,1.25,10.5,233.5,251.0,326.43750000000045,482.0,25510.3,48.77195714913368,2557.8050092117355
lower_wick,11834.0,13814.799476085855,12192.460568376217,0.0,0.0,0.5,4.75,23259.375,24927.7,25551.9725,25921.038,26107.0,-0.24378408545604574,-1.9290238353022866
body,11834.0,723.1829432144667,4094.7948013744663,0.0,0.25,0.75,4.25,10.25,21.75,164.60000000000036,25056.505,25930.8,5.659951665059538,30.076980968735814
range,11834.0,14732.112210579686,12131.309337933864,3.5,6.75,11.0,245.0,23603.0,25205.775,25859.335,26197.1515,26543.25,-0.3633909546771496,-1.8550252393682516
volume,11834.0,5941.183200946425,8742.618570234985,88.0,293.33,450.65,914.0,1734.5,8016.5,24566.0,40825.020000000004,68998.0,2.466962827428634,7.060355022256211
return,11834.0,1.9962763567578843,14.053542838052708,-0.9909553069271261,-0.9900569947964297,-0.002281471024327059,-0.0003960873059853931,1.9908146803082616e-05,0.0004361747537646732,0.002231573849158464,99.66253687255748,109.54658110201373,6.830165265758681,44.70619841216577
norm_upper_wick,11834.0,0.2672336192988363,0.38288177637807314,0.0,0.0,0.0001475018711256636,0.009725441604506448,0.01051550685767109,0.5621189024390244,0.9633690289117702,0.9828270524679616,0.9999920845528069,1.0200448215432576,-0.7800433055765912
norm_lower_wick,11834.0,0.6156175320291825,0.44239422428432523,0.0,0.0,0.0019071246819338421,0.0547945205479452,0.9869124321022409,0.9897269397440216,0.9993934935586152,0.9997832796075287,0.999970074514459,-0.4238879080181482,-1.7102812680587676
norm_body,11834.0,0.1171488486719812,0.2450346278057802,0.0,9.87655698867899e-06,6.247812095583071e-05,0.00041020691857049575,0.001920566950782855,0.0674949582252953,0.7580645161290323,0.9922970497067524,1.0,2.371095333179617,4.604480255935579
