day,idx,parent_chain,shape,parent_shape,seed_shape,seed_r,length_min,fwd_return
2025_05_01,4,2/0/0/9,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7667900935191204,2.25,1.75
2025_05_01,1,3/2/6/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.8782861468872503,0.75,-1.25
2025_05_01,2,3/3/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6451916108595468,1.25,-7.5
2025_05_01,1,5/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.719604361528984,2.42,1.75
2025_05_01,0,5/1/2/7,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8463173973372341,3.0,3.5
2025_05_01,2,5/1/2/7,NOISE,STEEP_LINEAR_DOWN,NOISE,0.41790842385748916,3.92,-1.0
2025_05_01,1,5/1/4/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7263299478746106,1.42,-5.75
2025_05_01,3,5/1/4/0,NOISE,STEEP_LINEAR_DOWN,EXPAND_OSCILLATOR,0.9669681825422417,1.08,-2.25
2025_05_01,0,5/1/5/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.8559144250438977,1.08,-0.25
2025_05_01,3,5/1/5/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.7688945416270482,1.75,2.5
2025_05_01,0,5/2/1/3,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.79816594635599,2.75,-4.25
2025_05_01,0,5/5/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6852086826349448,2.08,-6.0
2025_05_01,2,5/5/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5753802005631334,1.5,4.25
2025_05_01,0,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5803886048389738,2.75,-4.25
2025_05_01,4,6/0/3/1,NOISE,STEEP_LINEAR_DOWN,LINEAR_UP,0.8006073210221691,0.83,-24.0
2025_05_01,6,6/0/3/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.9303013478197564,0.58,5.0
2025_05_01,0,7/0/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7208918922910855,1.42,-0.75
2025_05_01,3,7/0/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6195463431072964,1.08,5.5
2025_05_01,7,7/0/1/2,NOISE,STEEP_LINEAR_DOWN,LINEAR_DOWN,0.984854834833655,0.83,-4.75
2025_05_01,1,7/2/0/4,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.7633194526174453,0.83,-4.5
2025_05_01,2,8/0/3/2,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.9252766549224147,1.0,12.0
2025_05_01,0,8/1/0/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7075694886797016,1.17,1.25
2025_05_01,2,8/1/0/3,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.7702076798271065,1.33,-3.0
2025_05_01,0,8/1/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5435117393885324,2.92,-5.25
2025_05_01,6,8/1/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6216474790142468,1.08,-45.5
2025_05_01,10,8/1/1/2,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.7808090057942545,1.67,10.5
2025_05_01,0,9/0/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5697892982274082,1.83,-8.5
2025_05_01,2,9/0/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3994262591598469,3.92,-8.0
2025_05_01,4,9/0/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5783716982603018,2.33,0.5
2025_05_01,0,9/0/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.741277114569325,62.25,-6.5
2025_05_01,1,9/0/4/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8789980239862752,0.58,2.75
2025_05_01,0,9/0/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.31579646320643173,1.67,-2.75
2025_05_01,0,9/0/6/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6433251243309098,2.17,5.0
2025_05_01,1,9/1/0/2,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9327362309138995,1.17,-7.0
2025_05_02,0,1/0/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.42953760765372634,2.83,-1.25
2025_05_02,0,1/0/6/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5056339596421647,2.25,-1.25
2025_05_02,0,1/1/0/1,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.8129673071601459,1.25,-0.25
2025_05_02,2,1/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.22873190114730874,2.08,-1.5
2025_05_02,4,1/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6451470579743109,1.83,-1.0
2025_05_02,0,1/2/0/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.7611646886399911,2.5,-1.25
2025_05_02,0,1/2/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7309811106738527,5.17,-1.5
2025_05_02,1,1/2/2/2,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.7921224056056058,2.92,0.25
2025_05_02,4,1/2/2/2,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.9013438726445118,1.0,1.5
2025_05_02,1,2/2/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7336362532406691,0.92,-0.25
2025_05_02,0,2/4/0/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.8166862478356667,1.83,-0.75
2025_05_02,1,3/0/2/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7874006059734869,0.92,-3.25
2025_05_02,0,3/2/0/13,NOISE,STEEP_LINEAR_DOWN,NOISE,0.38902929694004285,1.33,-9.0
2025_05_02,4,3/2/0/13,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4662346572799784,3.08,-6.5
2025_05_02,6,3/2/0/13,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6881792471741642,2.0,-7.0
2025_05_02,2,3/2/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6261380471900186,2.0,16.5
2025_05_02,0,3/4/0/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6029202841756315,1.33,10.5
2025_05_02,0,3/4/1/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8669033615953347,1.75,-15.75
2025_05_02,2,3/4/1/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.8305433586520286,2.83,-7.0
2025_05_02,1,3/4/4/7,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.9107145779496124,1.08,-4.5
2025_05_02,0,3/4/7/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7062525313595155,1.25,-1.75
2025_05_02,2,3/4/7/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4106643300110491,1.67,-0.75
2025_05_02,4,3/4/7/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7315267272500254,1.33,-0.75
2025_05_02,0,3/5/0/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8184992767133507,1.17,-7.5
2025_05_02,0,3/5/0/4,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.8565141775182102,1.25,0.0
2025_05_02,0,3/7/2/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.2883650386892097,1.5,-9.25
2025_05_02,0,4/0/0/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5329682899301555,1.25,-0.25
2025_05_04,2,0/1/0/8,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6612126700283899,0.92,-7.75
2025_05_04,4,0/1/0/8,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3338096210895953,1.75,0.0
2025_05_04,6,0/1/0/8,NOISE,STEEP_LINEAR_DOWN,NOISE,0.36449199888154105,1.17,3.5
2025_05_04,1,0/1/0/10,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6697775205125188,1.92,-7.25
2025_05_04,4,0/1/0/10,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.9147526131404369,0.75,-0.25
2025_05_05,0,1/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5795076392177345,2.08,-1.5
2025_05_05,2,1/0/0/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.8409131208993518,6.0,-3.5
2025_05_05,0,1/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5020618644176027,1.5,2.75
2025_05_05,6,1/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5369625470569386,2.33,-1.0
2025_05_05,8,1/1/0/1,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.8715451246194721,1.17,-1.0
2025_05_05,0,1/3/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7377593458683523,2.0,2.25
2025_05_05,0,1/3/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6714664407420361,2.75,-13.0
2025_05_05,5,1/3/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7024042005592794,1.42,0.75
2025_05_05,0,1/4/0/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.9023835537364294,2.67,0.25
2025_05_05,0,2/0/1/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7032163213455115,5.42,-0.25
2025_05_05,1,2/0/3/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.9734287425087651,0.17,-6.5
2025_05_05,0,2/0/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6814812872314872,2.83,-5.75
2025_05_05,2,2/0/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6518649775605441,4.75,-2.0
2025_05_05,4,2/0/4/2,NOISE,STEEP_LINEAR_DOWN,LINEAR_UP,0.9513072436309543,0.58,4.25
2025_05_05,1,2/1/0/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9149085871971655,1.08,2.25
2025_05_05,0,2/1/2/4,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.9457522741465886,1.5,-2.25
2025_05_05,0,2/2/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4389772686789126,1.17,-11.75
2025_05_05,2,3/0/0/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.852178964403206,1.33,8.0
2025_05_05,0,3/1/0/5,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7374957013637843,1.5,-5.0
2025_05_05,0,3/1/1/5,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8017589621211076,2.5,1.0
2025_05_05,0,3/3/0/1,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8246613116801211,2.58,-4.25
2025_05_05,4,3/3/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3498008223336893,1.33,3.25
2025_05_05,0,3/4/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5286094313789454,1.67,-3.0
2025_05_05,2,3/4/0/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.7503260916204897,2.08,-1.0
2025_05_05,0,3/4/3/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7023838304978702,1.25,-5.25
2025_05_05,1,4/0/11/3,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.758951919955658,1.92,-5.75
2025_05_05,3,4/0/11/3,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.7507136874228669,2.33,1.0
2025_05_05,2,4/0/13/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8913431909217787,0.67,8.75
2025_05_05,0,4/0/13/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.48656844652506986,0.75,7.75
2025_05_05,0,4/2/2/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5463062019864443,2.5,1.75
2025_05_05,0,4/3/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4778962424914828,1.5,0.25
2025_05_05,4,4/3/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4987357294254135,2.5,3.5
2025_05_05,0,5/0/0/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.8988375144308391,2.58,-1.75
2025_05_05,0,5/0/0/7,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6519641576370135,2.58,1.0
2025_05_05,2,5/0/0/7,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.807436956381083,1.0,-1.75
2025_05_05,5,5/0/0/7,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.965200455311639,1.08,3.0
2025_05_05,1,5/2/0/2,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.7865965506533799,1.08,1.0
2025_05_06,1,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.8213952420723153,1.33,-3.0
2025_05_06,0,0/1/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6368606597460917,2.17,-1.75
2025_05_06,2,0/1/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.41538997012755774,1.75,1.75
2025_05_06,0,1/0/3/5,NOISE,STEEP_LINEAR_DOWN,NOISE,0.733165389935984,2.58,-1.5
2025_05_06,3,1/0/3/5,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.7820176248719543,1.92,1.5
2025_05_06,0,1/2/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5401139997268865,1.83,-1.25
2025_05_06,3,1/2/1/2,NOISE,STEEP_LINEAR_DOWN,SINE_WAVE,0.7818073600612173,1.92,1.5
2025_05_06,0,2/0/0/2,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.9231820258994275,1.25,1.25
2025_05_06,4,3/1/0/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8639179540157466,1.08,-2.5
2025_05_06,2,3/1/1/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.8158583923943105,1.42,-11.5
2025_05_06,0,3/1/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.705602335380363,1.25,-1.0
2025_05_06,3,3/1/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7298764538700485,4.25,-13.75
2025_05_06,0,3/1/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7198500919066081,1.25,2.5
2025_05_06,3,3/1/4/2,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8644240699083933,1.25,-4.0
2025_05_06,5,3/1/4/2,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.9034239118514796,1.25,1.0
2025_05_06,7,3/1/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6695422796138697,3.5,-0.25
2025_05_06,2,3/1/5/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4214440393170136,3.92,-0.25
2025_05_06,0,3/2/2/1,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.836246243433594,3.25,-4.25
2025_05_06,0,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.645601742938429,3.25,-7.25
2025_05_06,3,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.9073671711008948,0.83,-2.5
2025_05_06,5,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.8043992605592017,1.42,-0.25
2025_05_06,7,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6951957157097706,1.08,8.5
2025_05_06,0,3/3/2/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7930599522449462,5.75,3.25
2025_05_06,0,3/3/3/1,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.9220451405498118,1.25,-3.25
2025_05_06,2,3/3/3/1,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_DOWN,0.759546349623679,2.08,-0.5
2025_05_06,6,3/3/3/1,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.9109862008090579,0.92,5.75
2025_05_06,8,3/3/3/1,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.8808158939418301,0.67,-2.5
2025_05_06,1,3/3/4/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9011517638470499,1.0,-1.5
2025_05_06,0,3/3/5/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.872714800744164,1.33,-2.5
2025_05_06,0,3/3/5/2,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9251394694029328,1.17,-2.25
2025_05_06,3,3/3/5/2,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.8269417327149978,2.67,1.5
2025_05_06,0,3/4/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6687506109157982,1.25,4.25
2025_05_06,2,3/4/0/0,NOISE,STEEP_LINEAR_DOWN,LINEAR_DOWN,0.989163562924101,0.92,-7.0
2025_05_06,0,4/4/0/2,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.7850588191262651,1.58,1.25
2025_05_06,0,4/5/5/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6819987068928566,0.5,-3.0
2025_05_06,0,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3131740837899885,4.75,1.25
2025_05_06,5,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.45045553866847554,1.83,-8.0
2025_05_06,1,6/2/0/0,NOISE,STEEP_LINEAR_DOWN,EXPAND_OSCILLATOR,0.8132117899745671,0.75,-11.5
2025_05_06,1,7/0/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7446584223486057,1.17,-4.0
2025_05_07,0,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7189542314619646,1.5,-7.75
2025_05_07,2,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6572571328947258,1.5,-13.0
2025_05_07,4,0/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7341427237339397,3.5,-1.75
2025_05_07,0,1/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.672959318101734,1.33,0.75
2025_05_07,3,2/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5564460465143342,1.58,2.75
2025_05_07,0,2/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.542431712153054,1.33,9.25
2025_05_07,1,2/2/3/3,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8776791841834614,1.08,-4.0
2025_05_07,1,2/2/4/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8678830069182331,1.5,-1.75
2025_05_07,3,2/2/4/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6485416136550574,1.42,0.75
2025_05_07,2,2/3/0/3,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.9687306994534711,0.83,-2.5
2025_05_07,1,2/3/2/2,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_UP,0.9147881903714873,0.17,-3.5
2025_05_07,0,3/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6852119160032837,7.83,3.5
2025_05_07,0,3/0/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.42801060793358914,1.67,2.0
2025_05_07,1,7/0/0/0,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.798572557116302,1.0,0.5
2025_05_07,3,7/0/0/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.8149281109445081,2.33,3.0
2025_05_07,3,8/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7249893871733418,1.17,-11.25
2025_05_07,0,9/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6866433450378796,1.25,-2.5
2025_05_07,2,9/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6936136434534305,2.33,3.0
2025_05_07,0,9/0/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6970116772899235,1.17,-8.25
2025_05_07,8,9/0/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6809533196806182,2.33,0.0
2025_05_07,10,9/0/2/0,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_DOWN,0.8282885745051977,1.0,5.75
2025_05_07,0,9/0/3/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.39107394714902793,1.58,3.25
2025_05_07,4,9/0/3/0,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_UP,0.8986124151466409,1.58,8.25
2025_05_07,0,9/1/1/0,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_DOWN,0.7739659143183105,1.08,4.0
2025_05_07,2,9/1/1/0,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_UP,0.8234831859714495,1.58,4.25
2025_05_07,3,9/2/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6374428935002966,1.33,4.0
2025_05_07,0,9/2/4/3,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.836496206603795,1.08,-4.5
2025_05_07,2,9/2/4/3,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8116491203481083,0.58,6.5
2025_05_07,0,9/3/2/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3115162911585809,1.25,-2.75
2025_05_07,0,9/3/3/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4240272551206577,2.58,-2.75
2025_05_07,4,9/3/3/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9931956450868751,0.17,0.5
2025_05_07,1,9/3/3/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6964571646237753,0.58,6.0
2025_05_07,1,9/4/1/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5712173358505933,1.92,-4.5
2025_05_07,1,9/5/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7240504068235997,3.33,0.25
2025_05_07,0,10/0/0/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9502393004264349,1.25,11.0
2025_05_07,2,10/0/0/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.878910791497969,0.92,-9.5
2025_05_07,0,10/0/1/0,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.8661087797572511,3.08,-10.75
2025_05_07,2,10/0/2/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8444233820679989,0.92,2.5
2025_05_07,1,10/0/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.633158718138765,2.67,1.0
2025_05_07,3,10/0/2/2,NOISE,STEEP_LINEAR_DOWN,SINE_WAVE,0.9565906650299261,0.75,-1.0
2025_05_07,5,10/0/2/2,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.897509670685455,0.92,-2.25
2025_05_07,0,10/0/4/4,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.781452188795093,0.92,-0.75
2025_05_07,0,10/1/1/3,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.7630925801893761,2.67,0.0
2025_05_08,0,1/0/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.557653526162598,2.0,1.25
2025_05_08,3,1/0/0/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.7543331056218845,2.0,2.0
2025_05_08,0,1/0/0/3,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8933700147853015,1.42,-6.5
2025_05_08,0,1/1/0/5,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.83520312021208,1.0,-0.75
2025_05_08,0,1/2/0/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8671558802383305,2.83,-2.0
2025_05_08,2,1/2/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.29857192189227516,1.5,-4.25
2025_05_08,4,1/2/0/0,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.7597299218105272,1.17,0.0
2025_05_08,0,1/2/4/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.47617464631435813,2.0,1.75
2025_05_08,0,1/3/0/8,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5518888460302384,1.5,-1.75
2025_05_08,0,1/6/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6882560688912154,1.25,-0.25
2025_05_08,0,1/6/5/0,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8751184451511254,2.75,-1.25
2025_05_08,0,2/0/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5391404880371445,1.67,-0.5
2025_05_08,0,2/0/4/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.9590304341132516,1.33,1.5
2025_05_08,2,2/0/4/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.46161959346022385,1.42,-0.75
2025_05_08,4,2/0/4/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7020515633390672,1.0,3.5
2025_05_08,6,2/0/4/0,NOISE,STEEP_LINEAR_DOWN,EXPAND_OSCILLATOR,0.8951188472566554,0.67,-1.75
2025_05_08,8,2/0/4/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7024308174889012,1.08,-1.5
2025_05_08,1,2/0/5/0,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.9108332020244755,0.92,-2.25
2025_05_08,3,2/0/5/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8616524847467051,0.83,16.25
2025_05_08,0,2/0/6/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6902549732603281,1.25,0.25
2025_05_08,3,2/0/6/3,NOISE,STEEP_LINEAR_DOWN,SINE_WAVE,0.7776104541638675,2.08,-7.25
2025_05_08,0,2/0/7/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5279345156558757,1.75,-29.5
2025_05_08,2,2/0/7/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.46974319382363783,3.67,-16.5
2025_05_08,0,3/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5650989327310065,1.42,-6.75
2025_05_08,2,3/0/1/3,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.7624492467342111,1.17,0.0
2025_05_08,7,3/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6325105599118737,0.92,-7.25
2025_05_08,3,3/0/3/4,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.7559725723052687,1.92,-2.25
2025_05_08,0,3/0/4/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3596282999059514,1.67,-0.75
2025_05_08,2,3/0/4/3,NOISE,STEEP_LINEAR_DOWN,EXPAND_OSCILLATOR,0.7662147216433437,3.92,6.75
2025_05_08,0,3/2/0/0,NOISE,STEEP_LINEAR_DOWN,EXPAND_OSCILLATOR,0.7867080304555367,4.75,-10.5
