**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,idx,parent_chain,shape,parent_shape,seed_shape,seed_r,length_min,fwd_return
2025_04_10,6,1/3/3/4,NOISE,STEEP_LINEAR_UP,NOISE,0.5534280750203597,1.5,-1.0
2025_04_10,0,2/0/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7336701535505186,2.17,13.0
2025_04_10,0,2/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5612104736382959,1.17,-6.25
2025_04_10,1,2/4/0/1,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_UP,0.8526557416973979,1.83,0.5
2025_04_10,1,3/1/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6587439803623008,3.17,5.0
2025_04_10,1,3/1/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6619680660438426,2.17,20.25
2025_04_10,4,3/1/1/1,NOISE,STEEP_LINEAR_UP,STEP_UP,0.9002366354728684,2.75,0.0
2025_04_10,6,3/1/1/1,NOISE,STEEP_LINEAR_UP,BACK_SKEWED_UP,0.7870050413608449,3.75,-3.0
2025_04_10,0,3/1/3/1,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8194570550353392,5.33,0.25
2025_04_10,2,3/1/3/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7057874725033555,1.5,-10.75
2025_04_10,0,4/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5573905167533342,1.42,-8.5
2025_04_10,4,4/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.606442880083826,1.25,-10.75
2025_04_10,0,5/3/2/6,NOISE,STEEP_LINEAR_UP,NOISE,0.7273965918020743,2.42,36.5
2025_04_10,2,5/3/2/6,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_DOWN,0.8403969285514451,1.25,173.0
2025_04_10,4,5/3/2/6,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_DOWN,0.9520006499531628,1.08,-15.75
2025_04_10,0,5/4/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.4830119410353849,1.5,7.75
2025_04_10,3,5/4/1/0,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8555693286232994,1.08,0.75
2025_04_10,1,5/4/2/1,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_UP,0.8277621258252736,2.0,36.75
2025_04_10,0,5/4/3/2,NOISE,STEEP_LINEAR_UP,NOISE,0.27961692391687193,2.5,22.0
2025_04_10,0,6/0/0/3,NOISE,STEEP_LINEAR_UP,NOISE,0.6334066594823972,2.67,1.5
2025_04_10,2,6/0/0/3,NOISE,STEEP_LINEAR_UP,NOISE,0.6138294984619417,1.33,22.5
2025_04_10,2,6/1/0/3,NOISE,STEEP_LINEAR_UP,LINEAR_UP,0.9854464519929101,0.83,50.75
2025_04_10,0,6/2/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6532955369202644,2.75,-3.5
2025_04_10,2,6/2/1/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.9630685056002712,1.08,0.0
2025_04_10,0,6/4/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7367906812462932,1.17,-5.75
2025_04_10,5,6/4/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6163147336321633,1.17,-3.75
2025_04_11,0,0/1/0/4,NOISE,STEEP_LINEAR_UP,NOISE,0.551513599059225,7.42,10.25
2025_04_11,1,2/0/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.37632535117582927,2.75,-0.5
2025_04_11,0,2/0/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.42825667249066074,4.08,12.75
2025_04_11,2,2/0/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.2727463038975435,1.25,-13.25
2025_04_11,0,2/0/4/5,NOISE,STEEP_LINEAR_UP,NOISE,0.744008192912402,1.5,-2.75
2025_04_11,0,2/0/6/2,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_UP,0.8339804457604056,1.17,16.5
2025_04_11,0,2/2/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.5559975337602856,1.42,3.5
2025_04_11,2,2/2/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.690751377146596,1.67,7.0
2025_04_11,5,2/2/0/1,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_UP,0.7858943626991332,1.58,7.25
2025_04_11,1,2/3/2/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.9712435474452114,1.0,-1.5
2025_04_11,0,3/0/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5914283050123329,3.67,11.0
2025_04_11,3,3/0/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.659165341300332,1.5,-11.25
2025_04_11,1,3/0/1/6,NOISE,STEEP_LINEAR_UP,NOISE,0.6961965952449434,3.17,-0.75
2025_04_11,2,3/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6477549105605177,1.33,5.25
2025_04_11,0,3/1/0/2,NOISE,STEEP_LINEAR_UP,NOISE,0.6470762899508085,2.5,25.75
2025_04_11,0,3/1/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7444850997461139,1.42,18.0
2025_04_11,5,4/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6306913528210203,1.25,-3.0
2025_04_11,0,5/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6704251957431066,2.58,-0.5
2025_04_11,5,5/0/0/1,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_DOWN,0.7929068659087074,2.17,-7.5
2025_04_11,0,5/0/1/1,NOISE,STEEP_LINEAR_UP,ROUNDED_U_UP,0.7511958092534342,2.58,41.75
2025_04_11,1,5/2/0/0,NOISE,STEEP_LINEAR_UP,LINEAR_DOWN,0.9431668891870687,0.92,36.25
2025_04_11,4,5/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5813496565474753,0.92,32.0
2025_04_11,0,5/2/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.681618656371232,5.58,46.5
2025_04_11,2,5/2/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7177241688364612,3.5,-32.5
2025_04_11,1,5/2/2/6,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_DOWN,0.873013403795928,0.92,-11.25
2025_04_11,0,5/2/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7281284917423863,3.5,-15.0
2025_04_11,5,5/2/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5293184833705977,4.67,-14.75
2025_04_11,0,6/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7204712875718277,1.5,20.25
2025_04_11,2,6/1/0/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.8166188164757859,1.0,35.0
2025_04_11,0,6/1/0/2,NOISE,STEEP_LINEAR_UP,NOISE,0.39875618905916427,1.58,-9.5
2025_04_11,0,6/3/2/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.9152081744206172,1.5,-19.75
2025_04_11,0,6/4/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.3404945030214649,3.25,12.75
2025_04_11,0,6/4/2/0,NOISE,STEEP_LINEAR_UP,SINE_WAVE,0.879457106621593,0.5,2.5
2025_04_11,0,6/5/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6443978523140694,1.83,2.5
2025_04_13,0,1/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.5655300340694358,1.67,7.25
2025_04_14,3,0/0/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5992001309047349,3.25,-1.75
2025_04_14,0,0/0/2/0,NOISE,STEEP_LINEAR_UP,DAMPED_OSCILLATOR,0.8450777043875457,2.58,7.75
2025_04_14,3,0/0/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.18880034907166823,1.42,-4.25
2025_04_14,0,0/0/2/2,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.960122848763929,0.5,3.0
2025_04_14,0,1/0/2/2,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_DOWN,0.8664053085765789,1.17,3.25
2025_04_14,1,2/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6676267318555691,1.58,-1.0
2025_04_14,0,2/0/6/4,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8633152402114871,1.08,-1.75
2025_04_14,0,2/0/9/0,NOISE,STEEP_LINEAR_UP,BACK_SKEWED_UP,0.8187753114331601,4.5,-0.25
2025_04_14,0,2/2/1/3,NOISE,STEEP_LINEAR_UP,NOISE,0.5064720084464714,2.5,3.5
2025_04_14,0,2/3/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.36277070074780277,1.17,1.75
2025_04_14,1,2/3/2/0,NOISE,STEEP_LINEAR_UP,LINEAR_UP,0.9283461707749118,0.67,1.75
2025_04_14,4,2/3/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.2329553302444878,1.17,-1.0
2025_04_14,7,2/3/2/0,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.868596586546632,0.75,3.25
2025_04_14,5,2/4/1/0,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_DOWN,0.9481258795052862,0.58,5.25
2025_04_14,0,2/4/3/0,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_UP,0.7831374420862446,1.75,6.25
2025_04_14,1,2/5/0/2,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8638456176143168,3.0,7.0
2025_04_14,3,2/5/0/2,NOISE,STEEP_LINEAR_UP,NOISE,0.729123176293773,1.5,-4.0
2025_04_14,0,3/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6468249586182073,1.33,-2.75
2025_04_14,1,3/0/1/0,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8368881827647885,3.33,4.75
2025_04_14,3,3/0/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6640625685954846,1.25,0.5
2025_04_14,1,3/0/2/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7436371341080132,2.83,5.75
2025_04_14,0,3/1/0/6,NOISE,STEEP_LINEAR_UP,NOISE,0.6094233064237726,1.83,7.5
2025_04_14,2,3/1/0/6,NOISE,STEEP_LINEAR_UP,LINEAR_UP,0.9522359239939122,0.75,3.25
2025_04_14,1,3/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.504306034690548,1.42,4.25
2025_04_14,1,4/0/0/5,NOISE,STEEP_LINEAR_UP,NOISE,0.4304135188945894,3.83,7.0
2025_04_14,0,4/1/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6968043699735359,0.5,-2.25
2025_04_14,0,5/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.676125469977934,11.0,-15.75
2025_04_14,1,5/1/2/1,NOISE,STEEP_LINEAR_UP,STEP_UP,0.9558215318932248,0.92,43.25
2025_04_14,3,5/1/2/1,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_DOWN,0.7897226942175987,2.08,-2.75
2025_04_14,0,5/2/0/2,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.7989281954869752,2.5,-5.0
2025_04_14,0,5/2/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.3373476140684488,1.33,4.25
2025_04_14,0,5/4/2/8,NOISE,STEEP_LINEAR_UP,NOISE,0.7053336505383133,3.75,2.25
2025_04_14,2,5/4/2/8,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.9361934597576499,1.0,-18.25
2025_04_14,4,5/4/2/8,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.926409232440713,0.58,-10.5
2025_04_14,1,6/0/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6530059598560561,1.83,-2.25
2025_04_14,3,6/0/0/0,NOISE,STEEP_LINEAR_UP,STEP_UP,0.932410962954008,0.92,-4.25
2025_04_14,0,7/0/3/5,NOISE,STEEP_LINEAR_UP,NOISE,0.7297500587937917,1.92,0.25
2025_04_14,0,7/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7029309064649594,1.92,-1.25
2025_04_14,2,7/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.29505021898509737,4.17,0.25
2025_04_15,1,0/0/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.3915612756167247,3.83,-3.25
2025_04_15,1,0/0/1/3,NOISE,STEEP_LINEAR_UP,NOISE,0.7125393608683358,1.08,1.5
2025_04_15,0,0/1/0/3,NOISE,STEEP_LINEAR_UP,NOISE,0.6200173101811582,1.17,-0.25
2025_04_15,0,0/2/0/1,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_DOWN,0.8667848216138297,1.25,5.5
2025_04_15,1,0/2/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6019398535263619,2.33,-5.5
2025_04_15,0,1/0/5/0,NOISE,STEEP_LINEAR_UP,NOISE,0.48742581897250853,3.08,1.0
2025_04_15,6,1/0/5/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5700049356631807,2.17,1.5
2025_04_15,0,1/1/3/3,NOISE,STEEP_LINEAR_UP,NOISE,0.34772068541411527,2.33,-1.5
2025_04_15,2,2/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.5305437739176151,3.5,1.25
2025_04_15,5,2/0/0/1,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_DOWN,0.905981191822508,0.75,-0.25
2025_04_15,0,3/1/0/0,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_DOWN,0.8539940099295528,2.5,1.5
2025_04_15,4,3/1/0/0,NOISE,STEEP_LINEAR_UP,DAMPED_OSCILLATOR,0.9021530424259271,1.08,3.25
2025_04_15,6,3/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.683445670010068,4.33,-3.25
2025_04_15,0,3/1/2/0,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_DOWN,0.9303119410006521,1.17,33.25
2025_04_15,2,3/1/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6743290533406209,2.83,-1.25
2025_04_15,0,3/1/2/8,NOISE,STEEP_LINEAR_UP,NOISE,0.47338401820697146,1.92,2.25
2025_04_15,5,3/1/2/8,NOISE,STEEP_LINEAR_UP,NOISE,0.5045338357301786,2.0,-2.25
2025_04_15,0,3/4/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6309965326393935,4.08,-0.5
2025_04_15,2,3/4/0/0,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8331406615185835,6.33,-2.5
2025_04_15,5,3/4/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.608132030726435,2.25,-3.0
2025_04_15,1,4/0/5/3,NOISE,STEEP_LINEAR_UP,NOISE,0.7464415424784753,0.75,-1.75
2025_04_15,0,4/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.506057141392984,2.67,1.0
2025_04_15,2,4/0/6/2,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_UP,0.8164571210232235,1.42,3.25
2025_04_15,4,4/0/6/2,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.8451519321669438,0.83,1.0
2025_04_15,3,4/1/0/5,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_DOWN,0.8044029756436089,1.17,-28.25
2025_04_15,0,5/0/2/3,NOISE,STEEP_LINEAR_UP,ROUNDED_U_DOWN,0.7905953450128537,2.17,14.5
2025_04_15,0,5/1/0/4,NOISE,STEEP_LINEAR_UP,ROUNDED_U_UP,0.92618133889084,1.0,-1.25
2025_04_15,0,5/1/7/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6454706813452047,1.33,-1.25
2025_04_15,0,5/1/8/1,NOISE,STEEP_LINEAR_UP,STEP_UP,0.7792158537494734,2.75,11.5
2025_04_15,0,5/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5321462837794039,2.08,11.25
2025_04_15,5,5/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7429112096634839,1.17,-2.25
2025_04_15,0,6/0/0/5,NOISE,STEEP_LINEAR_UP,NOISE,0.3791037881963584,1.58,12.25
2025_04_15,0,6/0/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6699746375230514,1.33,9.25
2025_04_15,3,6/0/2/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_DOWN,0.8212219070942937,1.25,-1.0
2025_04_15,0,6/0/3/2,NOISE,STEEP_LINEAR_UP,NOISE,0.4332319933029769,1.67,5.75
2025_04_15,1,6/4/3/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7086524598889529,1.58,9.0
2025_04_15,3,6/4/3/1,NOISE,STEEP_LINEAR_UP,NOISE,0.5546054274176623,1.5,-6.5
2025_04_15,0,6/4/4/0,NOISE,STEEP_LINEAR_UP,SINE_WAVE,0.8322307476369655,1.58,2.75
2025_04_16,0,0/1/1/2,NOISE,STEEP_LINEAR_UP,NOISE,0.46949998206023313,2.17,-0.25
2025_04_16,1,2/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.4847762992461202,1.33,-9.5
2025_04_16,3,2/0/0/1,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.7523417594076769,0.83,-0.5
2025_04_16,0,2/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7447553801591669,1.25,5.75
2025_04_16,3,2/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7140642834418629,1.42,-0.75
2025_04_16,6,2/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.4275803709158095,3.17,-3.25
2025_04_16,0,2/2/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.41112533205357427,1.17,-0.25
2025_04_16,0,3/0/1/6,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_DOWN,0.8709480622099286,2.25,-9.25
2025_04_16,1,3/0/6/0,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8859376431107495,3.17,0.25
2025_04_16,3,3/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.4659420981927173,1.75,5.75
2025_04_16,5,3/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6485783126766599,4.42,4.5
2025_04_16,7,3/0/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6933280742833314,1.17,-4.5
2025_04_16,0,3/1/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6008499988892998,1.25,8.0
2025_04_16,2,3/1/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.46676636808839783,1.5,-6.0
2025_04_16,5,3/1/1/1,NOISE,STEEP_LINEAR_UP,BACK_SKEWED_DOWN,0.8786361114969568,1.17,-7.75
2025_04_16,0,3/1/2/3,NOISE,STEEP_LINEAR_UP,NOISE,0.6257707915899848,1.25,1.25
2025_04_16,0,4/0/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7161360370274787,1.17,8.75
2025_04_16,2,4/0/2/0,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_UP,0.8877877740168005,1.25,9.25
2025_04_16,0,4/0/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7037247969715142,2.17,7.75
2025_04_16,2,4/0/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6303839019931873,2.58,-7.5
2025_04_16,0,4/1/4/1,NOISE,STEEP_LINEAR_UP,NOISE,0.4607178943646083,4.17,5.5
2025_04_16,2,4/1/4/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6183726474951974,3.83,1.75
2025_04_16,0,4/2/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6180942068494246,1.33,0.0
2025_04_16,2,5/0/0/1,NOISE,STEEP_LINEAR_UP,LINEAR_UP,0.9252415512601642,1.08,2.5
2025_04_16,4,5/0/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7400972614613245,1.0,-0.25
2025_04_16,3,5/0/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.4152887529636351,2.17,-1.75
2025_04_16,2,5/0/4/3,NOISE,STEEP_LINEAR_UP,NOISE,0.4411691775994579,1.25,-17.5
2025_04_16,0,5/2/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6745113041457974,1.67,11.25
2025_04_16,0,5/2/4/5,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.8066961356539173,3.08,-1.25
2025_04_16,0,5/2/6/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6756543730780045,1.5,9.25
2025_04_16,2,5/2/6/0,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.8925613750541601,0.92,0.25
2025_04_16,2,5/2/10/9,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_DOWN,0.8962601485509336,1.58,11.5
2025_04_16,4,5/2/10/9,NOISE,STEEP_LINEAR_UP,NOISE,0.6573257035647131,1.67,-4.5
2025_04_16,0,5/3/3/5,NOISE,STEEP_LINEAR_UP,ROUNDED_U_DOWN,0.7771950581295828,61.58,8.0
2025_04_16,3,5/3/3/5,NOISE,STEEP_LINEAR_UP,ROUNDED_U_UP,0.9147881903714873,0.25,-6.0
2025_04_16,0,5/4/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.44922226241403335,4.5,5.25
2025_04_16,2,5/4/1/1,NOISE,STEEP_LINEAR_UP,ROUNDED_U_DOWN,0.8432533543891968,1.83,6.75
2025_04_16,0,6/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.39157410861218117,1.33,1.75
2025_04_16,5,6/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.457454823568089,1.5,-2.0
2025_04_17,0,0/0/1/2,NOISE,STEEP_LINEAR_UP,NOISE,0.7297793709186101,1.42,3.5
2025_04_17,4,0/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6061124180408046,0.67,-4.25
2025_04_17,0,1/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7060308180188959,3.83,-1.25
2025_04_17,3,1/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7054242781210891,1.75,0.5
2025_04_17,7,1/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.3883003697806985,3.33,-0.5
2025_04_17,3,1/0/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6859400840387712,6.92,2.25
2025_04_17,5,1/0/3/0,NOISE,STEEP_LINEAR_UP,EXPAND_OSCILLATOR,0.7719233352333459,4.92,-3.25
2025_04_17,1,1/0/4/1,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.7527676279736488,2.67,0.75
2025_04_17,0,1/1/0/2,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8399701068483024,2.92,10.0
2025_04_17,3,1/1/0/2,NOISE,STEEP_LINEAR_UP,NOISE,0.6025305703376318,1.5,7.75
2025_04_17,5,1/1/0/2,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.8949817271202928,0.92,1.5
2025_04_17,1,1/2/1/2,NOISE,STEEP_LINEAR_UP,NOISE,0.549572032937906,1.0,-4.75
2025_04_17,0,1/4/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.43406741719751707,2.0,3.75
2025_04_17,2,1/4/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.5431040288997954,3.5,-3.5
2025_04_17,0,2/0/1/4,NOISE,STEEP_LINEAR_UP,ROUNDED_U_UP,0.7829636718388887,1.17,4.5
2025_04_17,0,2/1/5/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6463320322099735,1.17,19.25
2025_04_17,2,2/2/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6087416339111893,1.75,-11.0
2025_04_17,5,2/2/0/0,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_DOWN,0.8328609587371835,1.33,-5.5
2025_04_17,1,2/3/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7082518438927476,3.42,11.0
2025_04_17,1,2/5/0/0,NOISE,STEEP_LINEAR_UP,LOGARITHMIC_UP,0.9352354008741289,0.58,7.25
2025_04_17,0,2/5/0/4,NOISE,STEEP_LINEAR_UP,NOISE,0.6440802690476263,1.17,5.75
2025_04_17,2,2/5/0/4,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_DOWN,0.7829527132444828,1.33,-15.0
2025_04_17,0,2/6/1/1,NOISE,STEEP_LINEAR_UP,SYMMETRIC_V_UP,0.805897858134991,2.17,17.0
2025_04_17,2,2/6/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7112208441710856,3.83,17.75
2025_04_17,1,3/0/0/0,NOISE,STEEP_LINEAR_UP,BACK_SKEWED_UP,0.8321782312460949,1.0,4.25
2025_04_17,3,3/0/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5343680561432527,1.75,6.25
2025_04_17,5,3/0/0/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_DOWN,0.8771917700834256,1.08,-3.25
2025_04_17,0,3/2/0/6,NOISE,STEEP_LINEAR_UP,NOISE,0.6638795734367301,1.33,4.5
2025_04_17,0,4/0/1/0,NOISE,STEEP_LINEAR_UP,NOISE,0.41281101545690896,1.67,3.75
2025_04_17,3,4/0/1/0,NOISE,STEEP_LINEAR_UP,DAMPED_OSCILLATOR,0.8308617366634082,2.92,2.5
2025_04_17,1,4/0/2/0,NOISE,STEEP_LINEAR_UP,LINEAR_UP,0.9049802598894223,1.0,-6.0
2025_04_17,3,4/0/2/0,NOISE,STEEP_LINEAR_UP,NOISE,0.6901340791806766,1.83,9.0
2025_04_20,0,0/0/1/2,NOISE,STEEP_LINEAR_UP,LINEAR_DOWN,0.9423225308481049,0.58,1.25
2025_04_20,1,0/1/0/0,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_UP,0.7641560601413044,7.92,0.75
2025_04_21,0,0/0/0/1,NOISE,STEEP_LINEAR_UP,BACK_SKEWED_UP,0.7760674828454148,3.83,6.25
2025_04_21,0,1/0/1/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6078948683983152,7.58,4.25
2025_04_21,3,1/0/1/1,NOISE,STEEP_LINEAR_UP,SINE_WAVE,0.8798633422008441,3.5,4.0
2025_04_21,1,1/1/4/2,NOISE,STEEP_LINEAR_UP,ROUNDED_U_DOWN,0.867559700874908,1.58,3.25
2025_04_21,1,1/2/0/0,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8195187337168113,3.0,-0.5
2025_04_21,3,1/2/0/0,NOISE,STEEP_LINEAR_UP,LINEAR_UP,0.838910924153125,1.0,-3.0
2025_04_21,0,3/0/4/2,NOISE,STEEP_LINEAR_UP,STEP_UP,0.8521778728753691,3.83,2.5
2025_04_21,0,3/2/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.6543779288426194,2.0,-2.5
2025_04_21,4,3/2/0/1,NOISE,STEEP_LINEAR_UP,NOISE,0.7375925575642445,2.5,2.5
2025_04_21,0,3/2/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.5377208063519751,5.5,4.0
2025_04_21,2,3/2/3/0,NOISE,STEEP_LINEAR_UP,NOISE,0.7196843622654192,6.58,-10.25
2025_04_21,0,3/3/1/4,NOISE,STEEP_LINEAR_UP,NOISE,0.7139562360339483,2.58,4.0
2025_04_21,0,3/3/2/2,NOISE,STEEP_LINEAR_UP,NOISE,0.7237939762337602,1.58,-2.25
2025_04_21,4,3/3/2/2,NOISE,STEEP_LINEAR_UP,FRONT_SKEWED_UP,0.7881048732006996,1.42,17.25
2025_04_21,6,3/3/2/2,NOISE,STEEP_LINEAR_UP,EXPONENTIAL_DOWN,0.7630551744643124,1.25,7.0
2025_04_21,0,5/1/0/0,NOISE,STEEP_LINEAR_UP,NOISE,0.645366018903771,1.67,4.5
