day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2025_04_30,IS,phrase,3,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9686528803827981,84.2595388972517,1746010490,1746028800,6755,10383,305.17
2025_04_30,IS,phrase,4,,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9680850471828931,92.76879937891907,1746028800,1746057595,10383,15360,479.92
2025_05_01,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,5.957834224879828,1746057600,1746061505,0,721,65.08
2025_05_01,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8609160647753273,10.744959235432933,1746063380,1746064360,1058,1215,16.33
2025_05_01,IS,phrase,2,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8646092114321143,9.433975984508987,1746064360,1746067635,1215,1709,54.58
2025_05_01,IS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9430692519558974,12.580240736562542,1746067635,1746081900,1709,3872,237.75
2025_05_01,IS,phrase,4,,FLATLINE,FLATLINE,NONE,0.0,12.517000254100326,1746081900,1746086400,3872,4676,75.0
2025_05_01,IS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.969751426818873,17.091565754178987,1746086400,1746104400,4676,8050,300.0
2025_05_01,IS,phrase,6,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8705353474986149,33.39770542282193,1746104400,1746112500,8050,9670,135.0
2025_05_01,IS,phrase,7,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8591868331421836,60.61769295755589,1746112500,1746122400,9670,11650,165.0
2025_05_01,IS,phrase,8,,FLATLINE,FLATLINE,NONE,0.20089725712163048,34.156444256958615,1746122400,1746130500,11650,13270,135.0
2025_05_01,IS,phrase,9,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9896936149514395,83.44245808004136,1746130500,1746143995,13270,14998,224.92
2025_05_02,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,58.189543747404755,1746144000,1746147665,0,721,61.08
2025_05_02,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9666156543923724,30.859936013492838,1746149460,1746167045,1070,3973,293.08
2025_05_02,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9809102182251058,21.144698235720465,1746167045,1746182700,3973,6885,260.92
2025_05_02,IS,phrase,3,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9781997543820378,44.225042058557456,1746182700,1746215100,6885,13307,540.0
2025_05_02,IS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9552348230646962,23.057909084204944,1746215100,1746219595,13307,14148,74.92
2025_05_04,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,16.683300780661348,1746396000,1746403195,0,1260,119.92
2025_05_05,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,11.690067211742807,1746403200,1746407185,0,721,66.42
2025_05_05,IS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9761883329730932,26.108924106632063,1746409040,1746422215,1052,3269,219.58
2025_05_05,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9586690309361,13.38604733912757,1746422215,1746434700,3269,5381,208.08
2025_05_05,IS,phrase,3,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9774382618065061,18.540914968461156,1746434700,1746452700,5381,8747,300.0
2025_05_05,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9802141037449649,27.128372105729692,1746452700,1746475200,8747,13247,375.0
2025_05_05,IS,phrase,5,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9861643409912346,44.725701579929485,1746475200,1746489595,13247,14905,239.92
2025_05_06,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,13.369253695809693,1746489600,1746493790,0,721,69.83
2025_05_06,IS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9817018455586821,17.58921424715164,1746495560,1746510335,1028,3255,246.25
2025_05_06,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,14.16936080261685,1746510335,1746511200,3255,3391,14.42
2025_05_06,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9687433315611657,26.376670251579824,1746511200,1746543600,3391,9617,540.0
2025_05_06,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9523512300172818,51.4125667482659,1746543600,1746554400,9617,11777,180.0
2025_05_06,IS,phrase,5,,NOISE,NOISE,NONE,0.5337095226742414,43.13645025646171,1746554400,1746558000,11777,12497,60.0
2025_05_06,IS,phrase,6,,FLATLINE,FLATLINE,NONE,0.292728823971982,43.5874581621351,1746558000,1746569700,12497,14104,195.0
2025_05_06,IS,phrase,7,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9881346906390029,89.42058223830706,1746569700,1746575995,14104,15303,104.92
2025_05_07,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,35.848863790680525,1746576000,1746579750,0,721,62.5
2025_05_07,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8900933398492414,23.660743075127872,1746581595,1746583200,1073,1370,26.75
2025_05_07,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9857705589585356,22.10777122472965,1746583200,1746607500,1370,5526,405.0
2025_05_07,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.936184582010382,12.461447017899232,1746607500,1746615205,5526,6887,128.42
2025_05_07,IS,phrase,4,,NOISE,NOISE,NONE,0.44629216304153485,8.357675061843313,1746615205,1746616500,6887,7126,21.58
2025_05_07,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,8.841057586198094,1746616500,1746616985,7126,7212,8.08
2025_05_07,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8609160647753273,8.905832608714745,1746616985,1746617745,7212,7355,12.67
2025_05_07,IS,phrase,7,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8776162707951376,9.53495512192309,1746617745,1746619200,7355,7627,24.25
2025_05_07,IS,phrase,8,,FLATLINE,FLATLINE,NONE,0.0,9.525558441374978,1746619480,1746620100,7678,7802,10.33
2025_05_07,IS,phrase,9,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9776115547554926,47.71037167500203,1746620100,1746647100,7802,13185,450.0
2025_05_07,IS,phrase,10,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9733341641025793,68.0394515923327,1746647100,1746662395,13185,15123,254.92
2025_05_08,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,17.628275902365328,1746662400,1746666340,0,721,65.67
2025_05_08,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9814449774654092,31.777007279129442,1746667945,1746706605,1040,8107,644.33
2025_05_08,IS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9682565906157238,43.33607764740146,1746706605,1746720000,8107,10781,223.25
2025_05_08,IS,phrase,3,,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9667151079233993,72.43091844201003,1746720000,1746733500,10781,13481,225.0
2025_05_08,IS,phrase,4,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9963487328425683,52.112552398984086,1746733500,1746748795,13481,15515,254.92
2025_05_09,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,12.81832619898155,1746748800,1746752890,0,721,68.17
2025_05_09,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9844243549895191,16.2538276259107,1746754780,1746783660,1045,5912,481.33
2025_05_09,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9030435837060697,13.179279711729242,1746783660,1746785435,5912,6213,29.58
2025_05_09,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9711390342821196,18.55717943502151,1746785435,1746801000,6213,9199,259.42
2025_05_09,IS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.97960269542498,43.019892904365385,1746801000,1746815400,9199,12079,240.0
2025_05_09,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,26.82796907394333,1746815400,1746816300,12079,12259,15.0
2025_05_09,IS,phrase,6,,NOISE,NOISE,NONE,0.4022719420299972,24.836162700815024,1746816300,1746818100,12259,12619,30.0
2025_05_09,IS,phrase,7,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9523343369166073,22.249789256596674,1746818100,1746824395,12619,13838,104.92
2025_05_11,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,33.98698687194814,1747000800,1747004680,0,721,64.67
2025_05_11,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.8441520049153726,34.36918521241357,1747006610,1747007995,1074,1339,23.08
2025_05_12,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,15.301989340868033,1747008000,1747011810,0,721,63.5
2025_05_12,IS,phrase,1,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9511269236466204,49.59078323427184,1747013595,1747057500,1064,9129,731.75
2025_05_12,IS,phrase,2,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9559093123833473,56.94289877241358,1747057500,1747070100,9129,11649,210.0
2025_05_12,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9883780445965512,35.49419056361295,1747070100,1747094395,11649,15464,404.92
2025_05_13,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.448089196904799,1747094400,1747098225,0,721,63.75
2025_05_13,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9739580636488834,10.22765857126651,1747100035,1747117965,1053,3980,298.83
2025_05_13,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.879054568473373,11.1618197146733,1747117965,1747125900,3980,5470,132.25
2025_05_13,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,9.936009958304625,1747125900,1747131300,5470,6420,90.0
2025_05_13,IS,phrase,4,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.975576634395407,46.977368453502656,1747131300,1747167300,6420,13552,600.0
2025_05_13,IS,phrase,5,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.994224934195423,25.486894296364028,1747167300,1747180795,13552,15202,224.92
2025_05_14,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,3.0602773980883624,1747180800,1747184815,0,721,66.92
2025_05_14,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9296646671291267,7.536108799912921,1747186750,1747188900,1054,1430,35.83
2025_05_14,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9837678432770672,11.901594341975354,1747188900,1747210625,1430,5104,362.08
2025_05_14,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9580423025348933,22.42605096013539,1747210625,1747221520,5104,7141,181.58
2025_05_14,IS,phrase,4,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9671787080565268,28.92081331816885,1747221520,1747233900,7141,9600,206.33
2025_05_14,IS,phrase,5,,NOISE,NOISE,NONE,0.8258913963895763,12.810628049497561,1747233900,1747236600,9600,10140,45.0
2025_05_14,IS,phrase,6,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9420820149689274,21.707163192733226,1747236600,1747248300,10140,12480,195.0
2025_05_14,IS,phrase,7,,NOISE,NOISE,NONE,0.617704585294909,19.4593973937035,1747248300,1747253700,12480,13560,90.0
2025_05_14,IS,phrase,8,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9756229154937432,21.73271044624869,1747253700,1747267195,13560,15189,224.92
2025_05_15,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.248855189962937,1747267200,1747271605,0,721,73.42
2025_05_15,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.545140252600989,7.879100228115163,1747273360,1747278000,1012,1707,77.33
2025_05_15,IS,phrase,2,,NOISE,NOISE,NONE,0.31887997327085893,13.808507989513807,1747278000,1747287900,1707,3088,165.0
2025_05_15,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9833677817194972,29.828705919054855,1747287900,1747309500,3088,7150,360.0
2025_05_15,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9668272574215503,37.244472673166015,1747309500,1747336500,7150,12519,450.0
2025_05_15,IS,phrase,5,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9607985043705752,41.76121847457718,1747336500,1747352700,12519,14586,270.0
2025_05_15,IS,phrase,6,,FLATLINE,FLATLINE,NONE,0.0,11.472958985336263,1747352700,1747353595,14586,14724,14.92
2025_05_16,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,19.322453454151532,1747353600,1747357650,0,721,67.5
2025_05_16,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.6002439806126205,25.659007216302214,1747359465,1747365300,1038,1959,97.25
2025_05_16,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9055001055294927,13.050967231533487,1747365545,1747376620,1992,3500,184.58
2025_05_16,IS,phrase,3,,NOISE,NOISE,NONE,0.789557156292338,13.39842664995268,1747376620,1747382400,3500,4538,96.33
2025_05_16,IS,phrase,4,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9865491077361439,21.122598777260304,1747382400,1747403115,4538,8338,345.25
2025_05_16,IS,phrase,5,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9545848985914995,33.856491288689355,1747403115,1747416600,8338,11035,224.75
2025_05_16,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9950438188211449,20.91550291900737,1747416600,1747429195,11035,13515,209.92
2025_05_18,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,20.412539878457718,1747605600,1747612795,0,1283,119.92
2025_05_19,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,25.53151218486877,1747612800,1747616470,0,721,61.17
2025_05_19,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9788673095739315,21.949432840863878,1747618335,1747637310,1071,4509,316.25
2025_05_19,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.849458679215804,21.991701752884484,1747637310,1747638900,4509,4816,26.5
2025_05_19,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9595237372286158,31.608766682612124,1747638900,1747654200,4816,7757,255.0
2025_05_19,IS,phrase,4,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9741732135826419,46.87101695334512,1747654200,1747685700,7757,14035,525.0
2025_05_19,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,21.98754383857512,1747685700,1747693370,14035,14755,127.83
2025_05_19,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9730616950348894,19.4537602031874,1747693370,1747699195,14755,15634,97.08
2025_05_20,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.138831787473591,1747699200,1747703225,0,721,67.08
2025_05_20,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9676999885340662,26.526422277886766,1747704955,1747719775,1047,3456,247.0
2025_05_20,IS,phrase,2,,FLATLINE,FLATLINE,BACK_SKEWED,0.8922720886158204,18.295610689423913,1747719775,1747737900,3456,6739,302.08
2025_05_20,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9683669696286255,16.781489889633637,1747737900,1747747840,6739,8615,165.67
2025_05_20,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9642290263723431,23.082209575238018,1747747840,1747759500,8615,10947,194.33
2025_05_20,IS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9237542571140183,23.255222704047675,1747759500,1747765800,10947,12207,105.0
2025_05_20,IS,phrase,6,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9590023971677547,39.88608756635083,1747765800,1747782005,12207,14601,270.08
2025_05_20,IS,phrase,7,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9469308958695475,25.999601135345628,1747782005,1747785595,14601,15122,59.83
2025_05_21,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,15.649941059695335,1747785600,1747789855,0,721,70.92
2025_05_21,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9906106224670941,20.530153966462347,1747791530,1747828800,1023,7476,621.17
2025_05_21,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9491291403093037,52.74096759319087,1747828800,1747849500,7476,11593,345.0
2025_05_21,IS,phrase,3,,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9666894790574785,86.66977714943197,1747849500,1747871995,11593,15128,374.92
2025_05_22,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,12.554340373705156,1747872000,1747875975,0,721,66.25
2025_05_22,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9313699314149354,16.47651297653312,1747877955,1747880715,1063,1535,46.0
2025_05_22,IS,phrase,2,,NOISE,NOISE,NONE,0.7083263091022595,12.575645380711165,1747880715,1747892700,1535,3176,199.75
2025_05_22,IS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9815655993183267,11.243622485379595,1747892700,1747913755,3176,6879,350.92
2025_05_22,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9499541484123901,45.747570697277354,1747913755,1747922400,6879,8604,144.08
2025_05_22,IS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,BACK_SKEWED,0.9560004883204594,49.593336377089464,1747922400,1747936800,8604,11484,240.0
2025_05_22,IS,phrase,6,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8963554923248319,36.85219738728004,1747936800,1747945800,11484,13275,150.0
2025_05_22,IS,phrase,7,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9859571450391231,50.31299909475861,1747945800,1747958395,13275,14782,209.92
2025_05_23,IS,phrase,0,,FLATLINE,FLATLINE,NONE,-2.0,12.198469636801986,1747958400,1747970100,0,1916,195.0
2025_05_23,IS,phrase,1,,NOISE,NOISE,NONE,0.772368782603569,13.79908111756269,1747970290,1747972205,1945,2240,31.92
2025_05_23,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,12.87820730229434,1747972205,1747975295,2240,2636,51.5
2025_05_23,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9291518284294149,19.05415683850514,1747975505,1747986535,2665,4611,183.83
2025_05_23,IS,phrase,4,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9520207451963112,35.17741641573726,1747986535,1747997100,4611,6512,176.08
2025_05_23,IS,phrase,5,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9768868304889126,103.61664620856172,1747997100,1748013300,6512,9710,270.0
2025_05_23,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9778112588848066,42.179081865667186,1748013300,1748032200,9710,13482,315.0
2025_05_23,IS,phrase,7,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.867721831274625,43.52600899263838,1748032200,1748033995,13482,13812,29.92
2025_05_25,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,55.886971759931534,1748210400,1748214190,0,721,63.17
2025_05_25,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8536019821649496,34.03191067434267,1748216275,1748217595,1070,1305,22.0
2025_05_26,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,7.268215634070278,1748217600,1748221515,0,721,65.25
2025_05_26,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9654203067927289,11.13099538726392,1748223530,1748240450,1064,3532,282.0
2025_05_26,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,7.432822852098819,1748240450,1748241000,3532,3632,9.17
2025_05_26,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9659703377677582,13.65075448809998,1748241000,1748271165,3632,7932,502.75
2025_05_26,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8707445093838944,20.592532800960797,1748271165,1748277000,7932,8946,97.25
2025_05_26,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,20.489913909198133,1748277000,1748297500,8946,9365,341.67
2025_05_26,IS,phrase,6,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.897370303722634,20.15878976155818,1748297500,1748303995,9365,10411,108.25
2025_05_27,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,9.624468386684777,1748304000,1748308145,0,721,69.08
2025_05_27,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9543237085807468,17.23390888757155,1748309785,1748324700,1030,3413,248.58
2025_05_27,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9812731943125245,30.505052921553617,1748324700,1748345400,3413,7238,345.0
2025_05_27,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9537774697714267,21.299179825595278,1748345400,1748356200,7238,9344,180.0
2025_05_27,IS,phrase,4,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9716792579889029,31.702002882553955,1748356200,1748385715,9344,14375,491.92
2025_05_27,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,15.114149000198406,1748385900,1748386705,14405,14530,13.42
2025_05_27,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9690899080340878,11.28529916579483,1748386800,1748390395,14545,15107,59.92
2025_05_28,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,2.0289441516353395,1748390400,1748394865,0,721,74.42
2025_05_28,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.2244154061774099,5.3137642499934925,1748396925,1748404800,1033,2100,131.25
2025_05_28,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9859697813249735,9.7084742414035,1748404800,1748419655,2100,4359,247.58
2025_05_28,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,7.83677265236747,1748419655,1748420100,4359,4443,7.42
2025_05_28,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8854751504440611,12.103567674684786,1748420100,1748429100,4443,6001,150.0
2025_05_28,IS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9567954828241159,28.554388261819817,1748429100,1748442600,6001,8653,225.0
2025_05_28,IS,phrase,6,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9635601852582618,27.479341512808183,1748442600,1748454300,8653,10993,195.0
2025_05_28,IS,phrase,7,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9448960653667918,12.792270887523243,1748454300,1748461500,10993,12433,120.0
2025_05_28,IS,phrase,8,,FLATLINE,FLATLINE,NONE,0.0,37.42996773045461,1748461500,1748470550,12433,13513,150.83
2025_05_28,IS,phrase,9,,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9453026872535855,81.39200598516688,1748470550,1748476795,13513,14719,104.08
2025_05_29,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,18.86728306358398,1748476800,1748480470,0,721,61.17
2025_05_29,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9551309669659419,19.05497052850395,1748482285,1748499300,1080,4087,283.58
2025_05_29,IS,phrase,2,,NOISE,NOISE,NONE,0.6494780192281628,12.423781710199547,1748499300,1748505600,4087,5252,105.0
2025_05_29,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,23.89594426012155,1748505600,1748509355,5252,5972,62.58
2025_05_29,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.902371207684047,23.90196001640772,1748509355,1748511900,5972,6453,42.42
2025_05_29,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,22.80805623746855,1748511900,1748514600,6453,6979,45.0
2025_05_29,IS,phrase,6,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9751561825871269,49.90471777157819,1748514600,1748557800,6979,14803,720.0
2025_05_29,IS,phrase,7,,FLATLINE,FLATLINE,NONE,0.0,20.38446340979002,1748557800,1748558700,14803,14961,15.0
2025_05_29,IS,phrase,8,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.884815170507985,23.86661121655867,1748558700,1748563195,14961,15716,74.92
2025_05_30,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,6.556076887102756,1748563200,1748567255,0,721,67.58
2025_05_30,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.964148245219927,15.125243438718648,1748569035,1748589595,1052,4202,342.67
2025_05_30,IS,phrase,2,,NOISE,NOISE,NONE,0.8203581500165358,25.70703412708296,1748589595,1748591100,4202,4472,25.08
2025_05_30,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.4620497281291637,21.195417193108835,1748591100,1748598950,4472,5862,130.83
2025_05_30,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9123458771053536,14.202736952545987,1748598950,1748607570,5862,7388,143.67
2025_05_30,IS,phrase,5,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9020937055155412,41.19580250527064,1748607570,1748622600,7388,10394,250.5
