**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2025_03_05,IS,motif,6,2,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9255247692733295,11.390422186823324,1741166400,1741167300,6009,6188,15.0
2025_03_05,IS,motif,7,2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9142821242910297,19.529162639967602,1741167300,1741170350,6188,6786,50.83
2025_03_05,IS,motif,8,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.984475447304165,17.919296853009698,1741170350,1741174200,6786,7523,64.17
2025_03_05,IS,motif,0,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9406580261316323,18.681338249362287,1741174200,1741179670,7523,8593,91.17
2025_03_05,IS,motif,1,3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8624438228245966,12.743237382140245,1741179670,1741180510,8593,8761,14.0
2025_03_05,IS,motif,2,3,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9813173545118236,32.65634175649494,1741180510,1741189500,8761,10558,149.83
2025_03_05,IS,motif,3,3,FLATLINE,FLATLINE,NONE,0.0,46.86775758919707,1741189500,1741189800,10558,10618,5.0
2025_03_05,IS,motif,4,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.8771792108157438,40.805734827621926,1741189800,1741190400,10618,10738,10.0
2025_03_05,IS,motif,5,3,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.890801070916206,33.741400523910976,1741190400,1741191000,10738,10858,10.0
2025_03_05,IS,motif,6,3,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9249005545540757,42.94731150005429,1741191000,1741194900,10858,11638,65.0
2025_03_05,IS,motif,7,3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9930562804386862,62.9662731206315,1741194900,1741197600,11638,12178,45.0
2025_03_05,IS,motif,0,4,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8809231034012908,38.2439664384122,1741197600,1741200300,12178,12718,45.0
2025_03_05,IS,motif,1,4,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.8534910723507068,26.111241095997613,1741200300,1741201200,12718,12898,15.0
2025_03_05,IS,motif,2,4,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9623493311794192,37.32777547329901,1741201200,1741208400,12898,14338,120.0
2025_03_05,IS,motif,3,4,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9264934148388108,19.44834781549386,1741208400,1741216825,14338,15206,140.42
2025_03_05,IS,motif,4,4,FLATLINE,FLATLINE,NONE,0.0,12.323864290906611,1741216825,1741219195,15206,15540,39.5
2025_03_06,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,9.096682909357154,1741219200,1741221505,0,361,38.42
2025_03_06,IS,motif,1,0,FLATLINE,FLATLINE,NONE,0.0,8.920006226051267,1741222175,1741222800,450,563,10.42
2025_03_06,IS,motif,2,0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.928228883584387,11.262844077392499,1741222800,1741226630,563,1174,63.83
2025_03_06,IS,motif,3,0,NOISE,NOISE,NONE,0.5693269427697374,8.249048911781115,1741226630,1741233300,1174,2078,111.17
2025_03_06,IS,motif,4,0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9900690338167882,7.501852361370062,1741233300,1741236295,2078,2488,49.92
2025_03_06,IS,motif,0,1,NOISE,NOISE,NONE,0.33552853303993224,7.1904759648878125,1741236295,1741246245,2488,3961,165.83
2025_03_06,IS,motif,1,1,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9136864205212551,10.301438113899426,1741246245,1741247100,3961,4116,14.25
2025_03_06,IS,motif,0,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9809768742112092,21.931838189739786,1741247100,1741257305,4116,6146,170.08
2025_03_06,IS,motif,1,2,FLATLINE,FLATLINE,BACK_SKEWED,0.8773174459724885,12.522379687399857,1741257305,1741257900,6146,6263,9.92
2025_03_06,IS,motif,2,2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.927312411591359,15.7474340952514,1741257900,1741261530,6263,6978,60.5
2025_03_06,IS,motif,3,2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8688951544265857,15.559938067738887,1741261530,1741264500,6978,7566,49.5
2025_03_06,IS,motif,4,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9544470584108624,20.923649015704697,1741264500,1741270200,7566,8701,95.0
2025_03_06,IS,motif,5,2,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9047492815691673,15.655239246932398,1741270200,1741271700,8701,9001,25.0
2025_03_06,IS,motif,6,2,NOISE,NOISE,NONE,0.5601346993090467,36.266268751331644,1741271700,1741274400,9001,9541,45.0
2025_03_06,IS,motif,7,2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9806967759174763,68.17677757459806,1741274400,1741275900,9541,9841,25.0
2025_03_06,IS,motif,0,3,FLATLINE,FLATLINE,NONE,0.0,32.295621659682766,1741275900,1741278600,9841,10381,45.0
2025_03_06,IS,motif,1,3,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.965467585273567,55.15970788725084,1741278600,1741281300,10381,10921,45.0
2025_03_06,IS,motif,0,4,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.975428597113033,39.232483282783114,1741281300,1741286100,10921,11881,80.0
2025_03_06,IS,motif,1,4,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8770554619251177,29.145271573112904,1741286100,1741286700,11881,12001,10.0
2025_03_06,IS,motif,2,4,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9434800232223672,37.486082198045565,1741286700,1741291500,12001,12961,80.0
2025_03_06,IS,motif,3,4,FLATLINE,FLATLINE,NONE,0.6717376291490081,37.233522761118955,1741291500,1741295400,12961,13741,65.0
2025_03_06,IS,motif,4,4,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9804341249150977,37.268683118936465,1741295400,1741297525,13741,14161,35.42
2025_03_06,IS,motif,0,5,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9537431685962015,17.39992035479043,1741297525,1741305400,14161,14903,131.25
2025_03_06,IS,motif,1,5,FLATLINE,FLATLINE,NONE,0.0,13.006875852584985,1741305400,1741305595,14903,14939,3.25
2025_03_07,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,7.870995035922233,1741305600,1741307595,0,361,33.25
2025_03_07,IS,motif,1,0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9210515112347812,14.077797317106539,1741308185,1741309570,470,721,23.08
2025_03_07,IS,motif,0,1,FLATLINE,FLATLINE,NONE,0.04880144886102934,7.114814436255723,1741311355,1741317300,1043,2020,99.08
2025_03_07,IS,motif,1,1,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9430957249578076,8.385749693663632,1741317300,1741318180,2020,2158,14.67
2025_03_07,IS,motif,0,2,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9771831320362068,6.1601212054920875,1741318200,1741320320,2160,2455,35.33
2025_03_07,IS,motif,0,3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8862241256217684,5.655926761667695,1741320320,1741324800,2455,3082,74.67
2025_03_07,IS,motif,1,3,FLATLINE,FLATLINE,NONE,0.8038130856531595,6.404417175932172,1741324800,1741325755,3082,3215,15.92
2025_03_07,IS,motif,2,3,NOISE,NOISE,NONE,0.4602987406815625,7.206559309218212,1741325755,1741326300,3215,3287,9.08
2025_03_07,IS,motif,3,3,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.951260889744205,11.45270054312314,1741326300,1741331875,3287,4272,92.92
2025_03_07,IS,motif,4,3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.985058268492447,11.375443222452663,1741331875,1741338000,4272,5409,102.08
2025_03_07,IS,motif,0,4,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9231942268448584,15.3297974248747,1741338000,1741342200,5409,6220,70.0
2025_03_07,IS,motif,1,4,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.95556626335894,8.403322095535788,1741342200,1741347850,6220,7210,94.17
2025_03_07,IS,motif,2,4,FLATLINE,FLATLINE,NONE,0.7340982742350403,9.020106436932563,1741347850,1741349700,7210,7556,30.83
2025_03_07,IS,motif,0,5,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9541041712451086,16.626749620467496,1741349700,1741354800,7556,8567,85.0
2025_03_07,IS,motif,1,5,FLATLINE,FLATLINE,NONE,0.0,35.236731952606135,1741354800,1741356600,8567,8927,30.0
2025_03_07,IS,motif,2,5,NOISE,NOISE,NONE,0.5304230212549016,44.97028051418569,1741356600,1741361700,8927,9947,85.0
2025_03_07,IS,motif,3,5,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9725394686765102,53.19387265311024,1741361700,1741369200,9947,11447,125.0
2025_03_07,IS,motif,4,5,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9850912674562181,60.13854643220701,1741369200,1741374000,11447,12407,80.0
2025_03_07,IS,motif,0,6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9577064208065305,40.77076048229973,1741374000,1741379100,12407,13427,85.0
2025_03_07,IS,motif,1,6,FLATLINE,FLATLINE,NONE,0.0637985984159142,29.482813378577568,1741379100,1741383300,13427,14262,70.0
2025_03_07,IS,motif,2,6,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8822354358633844,16.37452292871002,1741383325,1741383675,14267,14327,5.83
2025_03_07,IS,motif,3,6,NOISE,NOISE,NONE,0.17351890955608892,6.817430889096561,1741383675,1741384685,14327,14507,16.83
2025_03_07,IS,motif,4,6,FLATLINE,FLATLINE,NONE,0.0,3.2971999905395837,1741384685,1741384795,14507,14529,1.83
2025_03_09,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,30.796336139192757,1741557600,1741559440,0,361,30.67
2025_03_09,IS,motif,1,0,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8598002157676369,15.2103976465011,1741560045,1741561385,479,721,22.33
2025_03_09,IS,motif,0,1,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8717098296031677,24.199922187951266,1741563280,1741564795,1073,1331,25.25
2025_03_10,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,8.849854119046613,1741564800,1741566640,0,361,30.67
2025_03_10,IS,motif,1,0,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8592832348347711,12.308456980114084,1741567290,1741568535,479,713,20.75
2025_03_10,IS,motif,0,1,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9738063824647359,11.653848483076953,1741570510,1741577165,1073,2233,110.92
2025_03_10,IS,motif,1,1,FLATLINE,FLATLINE,NONE,0.0,13.417072545477577,1741577165,1741580035,2233,2684,47.83
2025_03_10,IS,motif,2,1,NOISE,NOISE,NONE,0.5374440071534309,9.226190686089671,1741580035,1741582620,2684,3096,43.08
2025_03_10,IS,motif,3,1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9662412703527857,12.916276264310738,1741582620,1741585310,3096,3550,44.83
2025_03_10,IS,motif,0,2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8584573029849968,12.370169730110556,1741585310,1741588585,3550,4103,54.58
2025_03_10,IS,motif,1,2,NOISE,NOISE,NONE,0.7787855566918204,6.4999789789034885,1741588585,1741591800,4103,4639,53.58
2025_03_10,IS,motif,2,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.971227005193104,22.456355386242343,1741591800,1741599625,4639,6168,130.42
2025_03_10,IS,motif,3,2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8884299344986925,22.031762062664715,1741599625,1741602070,6168,6642,40.75
2025_03_10,IS,motif,4,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.956659205877914,14.584181506827372,1741602070,1741605900,6642,7372,63.83
2025_03_10,IS,motif,5,2,FLATLINE,FLATLINE,NONE,0.0,19.90628022153454,1741605900,1741608005,7372,7786,35.08
2025_03_10,IS,motif,6,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9762058085924701,22.086073110705374,1741608005,1741612800,7786,8742,79.92
2025_03_10,IS,motif,7,2,FLATLINE,FLATLINE,NONE,0.0,11.343679782946698,1741612800,1741613700,8742,8922,15.0
2025_03_10,IS,motif,8,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9825074150752252,45.424930777516295,1741613700,1741621200,8922,10422,125.0
2025_03_10,IS,motif,9,2,FLATLINE,FLATLINE,NONE,0.0,35.993215630036154,1741621200,1741623600,10422,10902,40.0
2025_03_10,IS,motif,10,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.98864523613488,32.10346248854631,1741623600,1741635600,10902,13302,200.0
2025_03_10,IS,motif,11,2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9540706587333035,33.394931697536904,1741635600,1741644600,13302,14377,150.0
2025_03_10,IS,motif,12,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9849231532015692,28.52300373889632,1741644600,1741647600,14377,14937,50.0
2025_03_10,IS,motif,0,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9647552448174185,23.173715768430874,1741647825,1741648735,14977,15156,15.17
2025_03_10,IS,motif,0,4,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9128015546601385,44.32661571498596,1741648735,1741649400,15156,15288,11.08
2025_03_10,IS,motif,0,5,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9709052618715641,37.29609617647993,1741649400,1741651195,15288,15641,29.92
2025_03_11,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,17.250424441714554,1741651200,1741653045,0,361,30.75
2025_03_11,IS,motif,1,0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9545147528765813,27.282690167825866,1741653670,1741654905,477,721,20.58
2025_03_11,IS,motif,0,1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9773157590412402,31.548210096040243,1741656685,1741659370,1072,1600,44.75
2025_03_11,IS,motif,0,2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9803315258650519,34.43812377454674,1741659370,1741666200,1600,2894,113.83
2025_03_11,IS,motif,1,2,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9662615360969876,11.846411651378457,1741666200,1741667400,2894,3114,20.0
2025_03_11,IS,motif,2,2,NOISE,NOISE,NONE,0.8281318162376173,16.436337105330693,1741667400,1741670615,3114,3690,53.58
2025_03_11,IS,motif,3,2,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9240807232261677,8.913612944539368,1741670615,1741671790,3690,3901,19.58
2025_03_11,IS,motif,4,2,FLATLINE,FLATLINE,NONE,0.4636260444437572,10.595022983813125,1741671790,1741673360,3901,4169,26.17
2025_03_11,IS,motif,5,2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.902456965189557,11.892536857683645,1741673360,1741677005,4169,4811,60.75
2025_03_11,IS,motif,6,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9787582403629987,12.755818517512887,1741677005,1741679395,4811,5274,39.83
2025_03_11,IS,motif,0,3,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9196791858181179,21.767745706412523,1741679395,1741680900,5274,5574,25.08
2025_03_11,IS,motif,0,4,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9627274946938668,21.157490055444846,1741680900,1741686600,5574,6693,95.0
2025_03_11,IS,motif,1,4,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9343179064071719,14.631438916478523,1741686600,1741693500,6693,8027,115.0
2025_03_11,IS,motif,2,4,FLATLINE,FLATLINE,NONE,0.0,30.203993941197794,1741693500,1741693575,8027,8042,1.25
2025_03_11,IS,motif,0,5,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.950189599535159,26.336829335964406,1741693575,1741694400,8042,8206,13.75
2025_03_11,IS,motif,0,6,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9683167605020038,24.367407176173078,1741694440,1741700700,8214,9465,104.33
2025_03_11,IS,motif,1,6,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8702652992775833,61.00930406934234,1741700700,1741703100,9465,9945,40.0
2025_03_11,IS,motif,2,6,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9004101577325561,69.38182678816592,1741703100,1741706700,9945,10665,60.0
2025_03_11,IS,motif,3,6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9067933920721739,50.18064229590311,1741706700,1741709700,10665,11265,50.0
2025_03_11,IS,motif,4,6,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9692484119834116,41.8717198319129,1741709700,1741716300,11265,12585,110.0
2025_03_11,IS,motif,5,6,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9833562096938847,79.30026265852025,1741716300,1741717800,12585,12885,25.0
2025_03_11,IS,motif,0,7,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9480259823055722,60.241037292247405,1741717800,1741722000,12885,13725,70.0
2025_03_11,IS,motif,1,7,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9681997478651357,35.76442872929918,1741722000,1741731900,13725,14951,165.0
2025_03_11,IS,motif,2,7,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9584012650992715,19.46087648993246,1741731900,1741733100,14951,15144,20.0
2025_03_11,IS,motif,0,8,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8577764858413074,12.608354812858389,1741733100,1741736700,15144,15742,60.0
2025_03_11,IS,motif,1,8,FLATLINE,FLATLINE,NONE,0.0,10.10011713550513,1741736700,1741737595,15742,15885,14.92
2025_03_12,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,5.862524782198545,1741737600,1741739590,0,361,33.17
2025_03_12,IS,motif,1,0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.8781459572889518,14.27019646262029,1741740150,1741740605,466,546,7.58
2025_03_12,IS,motif,2,0,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9112567352286303,17.555899981030024,1741740605,1741741625,546,721,17.0
2025_03_12,IS,motif,0,1,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9644613890960274,10.1754008400938,1741743540,1741746630,1045,1514,51.5
2025_03_12,IS,motif,0,2,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9762714200230947,8.976462711219815,1741746630,1741750200,1514,2088,59.5
2025_03_12,IS,motif,0,3,NOISE,NOISE,NONE,0.6892828499338185,8.009744834154628,1741750200,1741756800,2088,2977,110.0
2025_03_12,IS,motif,1,3,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.949771819848663,4.974188077610998,1741756800,1741758795,2977,3220,33.25
2025_03_12,IS,motif,2,3,NOISE,NOISE,NONE,0.412752227443774,8.0990460954214,1741758795,1741761405,3220,3590,43.5
2025_03_12,IS,motif,3,3,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8910447182358401,8.781144909738293,1741761405,1741761925,3590,3658,8.67
2025_03_12,IS,motif,0,4,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9472897620740087,12.622338640038258,1741761925,1741762800,3658,3822,14.58
2025_03_12,IS,motif,0,5,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8544793621076495,18.174092064388777,1741762800,1741766100,3822,4453,55.0
2025_03_12,IS,motif,1,5,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9801396512406135,21.652360109441698,1741766100,1741768330,4453,4892,37.17
2025_03_12,IS,motif,0,6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9513224073599135,16.77870468059584,1741768330,1741775170,4892,6220,114.0
2025_03_12,IS,motif,1,6,FLATLINE,FLATLINE,NONE,0.0,10.352762002019123,1741775170,1741777200,6220,6586,33.83
2025_03_12,IS,motif,2,6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9507838902860322,13.69928684707868,1741777200,1741781700,6586,7473,75.0
2025_03_12,IS,motif,3,6,NOISE,NOISE,NONE,0.7291711518393474,11.23370934029748,1741781700,1741782900,7473,7713,20.0
2025_03_12,IS,motif,4,6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9677290987275862,36.73210493557656,1741782900,1741787700,7713,8673,80.0
2025_03_12,IS,motif,5,6,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,SYMMETRIC,0.9723664824857415,44.02413474729679,1741787700,1741791600,8673,9453,65.0
2025_03_12,IS,motif,0,7,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9255362847004037,51.73801398624646,1741791600,1741794300,9453,9993,45.0
2025_03_12,IS,motif,1,7,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9784214852515815,41.65830879041609,1741794300,1741799400,9993,11013,85.0
2025_03_12,IS,motif,2,7,NOISE,NOISE,NONE,0.5071364632753248,31.58427047598223,1741799400,1741800600,11013,11253,20.0
2025_03_12,IS,motif,0,8,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9118488081912933,37.6504638148911,1741800600,1741805100,11253,12153,75.0
2025_03_12,IS,motif,1,8,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9280213819860846,26.700218086257713,1741805100,1741807800,12153,12693,45.0
2025_03_12,IS,motif,2,8,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9477605707493494,24.634146538541003,1741807800,1741808700,12693,12873,15.0
2025_03_12,IS,motif,0,9,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9654833592813995,14.002277099022322,1741808700,1741818000,12873,13944,155.0
2025_03_12,IS,motif,1,9,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9940028379899072,16.280850033919496,1741818000,1741823100,13944,14780,85.0
2025_03_12,IS,motif,0,10,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9407691903705832,11.5706369550875,1741823100,1741823995,14780,14937,14.92
2025_03_13,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,5.17096327267482,1741824000,1741826020,0,361,33.67
2025_03_13,IS,motif,1,0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9780721043038274,11.402750702041683,1741826685,1741828060,467,721,22.92
2025_03_13,IS,motif,0,1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9918939292892038,14.57858624252737,1741829870,1741848960,1039,4451,318.17
2025_03_13,IS,motif,1,1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9083270077708423,21.08033389995434,1741848960,1741852525,4451,5154,59.42
2025_03_13,IS,motif,2,1,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8623808808689629,21.101939440264566,1741852525,1741855830,5154,5808,55.08
2025_03_13,IS,motif,3,1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.970394525347801,17.394839816684023,1741855830,1741857300,5808,6097,24.5
2025_03_13,IS,motif,0,2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.973654577669094,21.061188555893192,1741857300,1741863900,6097,7397,110.0
2025_03_13,IS,motif,1,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.973545187402658,20.75235349323144,1741863900,1741869900,7397,8589,100.0
2025_03_13,IS,motif,0,3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9056467048970133,23.00804094614439,1741869900,1741873800,8589,9369,65.0
2025_03_13,IS,motif,1,3,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9431221946170381,62.70772470537736,1741873800,1741877100,9369,10029,55.0
2025_03_13,IS,motif,2,3,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8904247027733185,42.31542700314476,1741877100,1741878600,10029,10329,25.0
2025_03_13,IS,motif,3,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9749626545002846,33.44233238930308,1741878600,1741889700,10329,12549,185.0
2025_03_13,IS,motif,4,3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9769887465012747,39.07137098457706,1741889700,1741893300,12549,13269,60.0
2025_03_13,IS,motif,0,4,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.967267671752728,30.69294889096812,1741893300,1741895100,13269,13629,30.0
2025_03_13,IS,motif,0,5,FLATLINE,FLATLINE,NONE,0.5164279938587497,41.19148396190234,1741895100,1741897800,13629,14165,45.0
2025_03_13,IS,motif,0,6,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.971715965937954,15.199916680314905,1741897800,1741910010,14165,15737,203.5
2025_03_13,IS,motif,1,6,NOISE,NOISE,NONE,0.8479959842321348,7.366911545690595,1741910010,1741910395,15737,15810,6.42
2025_03_14,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,11.784466582305157,1741910400,1741912250,0,361,30.83
2025_03_14,IS,motif,1,0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9770740332963521,21.265340965764054,1741912845,1741914110,479,721,21.08
2025_03_14,IS,motif,0,1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9736583613994888,7.5589012698630365,1741916010,1741926845,1071,2900,180.58
