**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2025_05_06,IS,sub_motif,2,6/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9667251875526972,18.04081325745256,1746563280,1746564420,13551,13776,19.0
2025_05_06,IS,sub_motif,3,6/1,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9915319874926924,36.96747217012038,1746564420,1746569400,13776,14044,83.0
2025_05_06,IS,sub_motif,0,6/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9842819303899474,91.3721994954023,1746569400,1746569700,14044,14104,5.0
2025_05_06,IS,sub_motif,0,7/0,FLATLINE,FLATLINE,NONE,0.0,28.06111960544137,1746569700,1746570240,14104,14211,9.0
2025_05_06,IS,sub_motif,1,7/0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9250938611984484,17.420207866362745,1746570240,1746570600,14211,14283,6.0
2025_05_06,IS,sub_motif,2,7/0,FLATLINE,FLATLINE,NONE,0.0,12.931984096458859,1746570600,1746571055,14283,14373,7.58
2025_05_06,IS,sub_motif,3,7/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9272166824880749,20.635438822751272,1746571055,1746571980,14373,14553,15.42
2025_05_06,IS,sub_motif,4,7/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9428618127991624,12.927114969238145,1746571980,1746572880,14553,14728,15.0
2025_05_06,IS,sub_motif,5,7/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9945457706548044,13.231900822563322,1746572880,1746573360,14728,14820,8.0
2025_05_06,IS,sub_motif,0,7/1,FLATLINE,FLATLINE,NONE,0.0,7.937078640873354,1746573360,1746573900,14820,14918,9.0
2025_05_06,IS,sub_motif,1,7/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.982580769953642,8.328112977716284,1746573900,1746574200,14918,14969,5.0
2025_05_06,IS,sub_motif,0,7/2,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8677218312746245,6.51112225436989,1746574200,1746574315,14969,14992,1.92
2025_05_06,IS,sub_motif,0,7/3,FLATLINE,FLATLINE,NONE,0.0,8.160109229753198,1746574315,1746575255,14992,15168,15.67
2025_05_06,IS,sub_motif,0,7/4,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9693438254763692,6.356461591232077,1746575255,1746575995,15168,15303,12.33
2025_05_07,IS,sub_motif,0,0/0,NOISE,NOISE,NONE,-2.0,7.225529426858437,1746576000,1746576460,0,91,7.67
2025_05_07,IS,sub_motif,1,0/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9374673045973408,12.138958242868934,1746576575,1746577535,114,301,16.0
2025_05_07,IS,sub_motif,2,0/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9772279427505248,15.296536202990168,1746577535,1746577840,301,361,5.08
2025_05_07,IS,sub_motif,0,0/1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9569006650242909,3.6160965297036274,1746578475,1746579540,479,681,17.75
2025_05_07,IS,sub_motif,1,0/1,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9364240787078243,4.754345303910294,1746579540,1746579750,681,721,3.5
2025_05_07,IS,sub_motif,0,1/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9666379766587944,5.161041603235065,1746581595,1746582790,1073,1294,19.92
2025_05_07,IS,sub_motif,1,1/0,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9642394885932783,3.4917623226125514,1746582790,1746583080,1294,1346,4.83
2025_05_07,IS,sub_motif,2,1/0,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8791957648299699,3.7321273032829265,1746583080,1746583200,1346,1370,2.0
2025_05_07,IS,sub_motif,0,2/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9889024970696281,8.160440177133049,1746583200,1746585870,1370,1851,44.5
2025_05_07,IS,sub_motif,1,2/0,NOISE,NOISE,NONE,0.8476428758581607,7.8104875392540105,1746585870,1746585960,1851,1869,1.5
2025_05_07,IS,sub_motif,2,2/0,FLATLINE,FLATLINE,NONE,0.0,9.102045285964813,1746585975,1746586020,1872,1880,0.75
2025_05_07,IS,sub_motif,3,2/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8820004626841847,8.064345944285918,1746586020,1746587025,1880,2045,16.75
2025_05_07,IS,sub_motif,4,2/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9630486594422177,6.357157798214295,1746587025,1746588240,2045,2260,20.25
2025_05_07,IS,sub_motif,5,2/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9598385675353674,5.609565368407032,1746588240,1746588900,2260,2365,11.0
2025_05_07,IS,sub_motif,0,2/1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9594991986101257,5.669457125254139,1746588900,1746590200,2365,2573,21.67
2025_05_07,IS,sub_motif,1,2/1,FLATLINE,FLATLINE,NONE,0.0,2.653570497839656,1746590200,1746591000,2573,2697,13.33
2025_05_07,IS,sub_motif,2,2/1,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9530341533756794,5.516745522591864,1746591000,1746592395,2697,2922,23.25
2025_05_07,IS,sub_motif,3,2/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9621094192312923,5.915726148383112,1746592395,1746593850,2922,3121,24.25
2025_05_07,IS,sub_motif,4,2/1,FLATLINE,FLATLINE,NONE,0.0,3.543725403217852,1746593850,1746594300,3121,3184,7.5
2025_05_07,IS,sub_motif,0,2/2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9574766946795258,5.258371658926043,1746594300,1746595645,3184,3380,22.42
2025_05_07,IS,sub_motif,1,2/2,FLATLINE,FLATLINE,NONE,0.0,4.352198801479224,1746595645,1746595680,3380,3387,0.58
2025_05_07,IS,sub_motif,2,2/2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9564787324990992,6.743353518377445,1746595680,1746597780,3387,3739,35.0
2025_05_07,IS,sub_motif,3,2/2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9533213110418642,5.934312401094186,1746597780,1746598910,3739,3943,18.83
2025_05_07,IS,sub_motif,4,2/2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9728070159733649,7.65558035491425,1746598910,1746600285,3943,4189,22.92
2025_05_07,IS,sub_motif,5,2/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9796153132998358,5.084795392174822,1746600285,1746602100,4189,4519,30.25
2025_05_07,IS,sub_motif,0,2/3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9604172020999086,6.061859130783145,1746602100,1746603720,4519,4813,27.0
2025_05_07,IS,sub_motif,1,2/3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8765522647102009,4.410658885816064,1746603720,1746604380,4813,4933,11.0
2025_05_07,IS,sub_motif,2,2/3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9543075054034794,5.951313333978318,1746604380,1746605315,4933,5118,15.58
2025_05_07,IS,sub_motif,3,2/3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9907628042317962,10.353248775399248,1746605315,1746606300,5118,5298,16.42
2025_05_07,IS,sub_motif,0,2/4,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9929192397413442,7.3675661464345685,1746606300,1746607500,5298,5526,20.0
2025_05_07,IS,sub_motif,0,3/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9211390915221017,4.955697230511831,1746607500,1746608460,5526,5700,16.0
2025_05_07,IS,sub_motif,1,3/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9034941400834439,5.73783763184879,1746608460,1746609425,5700,5862,16.08
2025_05_07,IS,sub_motif,2,3/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9974420603585473,6.384798156245912,1746609425,1746610740,5862,6105,21.92
2025_05_07,IS,sub_motif,0,3/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9310609234163033,5.970352296751393,1746610740,1746612120,6105,6347,23.0
2025_05_07,IS,sub_motif,1,3/1,NOISE,NOISE,NONE,0.380562480308754,7.392109380321161,1746612120,1746613880,6347,6650,29.33
2025_05_07,IS,sub_motif,2,3/1,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9158392569179528,5.989477265174607,1746613880,1746614795,6650,6811,15.25
2025_05_07,IS,sub_motif,3,3/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.970695860083555,11.041406607730421,1746614795,1746615000,6811,6847,3.42
2025_05_07,IS,sub_motif,0,3/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9572464901152031,11.390023577309055,1746615000,1746615205,6847,6887,3.42
2025_05_07,IS,sub_motif,0,4/0,FLATLINE,FLATLINE,NONE,0.7308028695133614,6.360289078975577,1746615205,1746615900,6887,7017,11.58
2025_05_07,IS,sub_motif,1,4/0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.8575517661651229,6.715863699268872,1746615905,1746616020,7018,7039,1.92
2025_05_07,IS,sub_motif,2,4/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9833187803460173,7.102787041166426,1746616020,1746616500,7039,7126,8.0
2025_05_07,IS,sub_motif,0,5/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9777755373733262,4.823035469786999,1746616500,1746616985,7126,7212,8.08
2025_05_07,IS,sub_motif,0,6/0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,SYMMETRIC,0.9378441034047187,5.2271266164404615,1746616985,1746617745,7212,7355,12.67
2025_05_07,IS,sub_motif,0,7/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9856583680105991,5.8105284299974675,1746617745,1746619085,7355,7607,22.33
2025_05_07,IS,sub_motif,1,7/0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.8948468213750093,4.2568120733573265,1746619085,1746619200,7607,7627,1.92
2025_05_07,IS,sub_motif,0,8/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9812888723051116,17.43055154385178,1746619480,1746620100,7678,7802,10.33
2025_05_07,IS,sub_motif,0,9/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9741067413315575,10.921410055861324,1746620100,1746621900,7802,8154,30.0
2025_05_07,IS,sub_motif,1,9/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9297765851400794,8.719867612059593,1746621900,1746622900,8154,8345,16.67
2025_05_07,IS,sub_motif,2,9/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9662923767272049,12.9732056174287,1746622900,1746624330,8345,8631,23.83
2025_05_07,IS,sub_motif,3,9/0,FLATLINE,FLATLINE,NONE,0.653556261548779,11.475502489403388,1746624330,1746625500,8631,8865,19.5
2025_05_07,IS,sub_motif,4,9/0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9917199506068349,18.587433522838744,1746625500,1746627000,8865,9165,25.0
2025_05_07,IS,sub_motif,0,9/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.983348716825068,8.789532688529887,1746627000,1746629100,9165,9585,35.0
2025_05_07,IS,sub_motif,1,9/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9716640104615556,24.457670694147613,1746629100,1746630000,9585,9765,15.0
2025_05_07,IS,sub_motif,0,9/2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9849079704674627,19.56077021860997,1746630000,1746631410,9765,10047,23.5
2025_05_07,IS,sub_motif,1,9/2,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8807161979782528,12.16369224591652,1746631410,1746631440,10047,10053,0.5
2025_05_07,IS,sub_motif,2,9/2,FLATLINE,FLATLINE,NONE,0.646797042108257,11.849764305768561,1746631440,1746631560,10053,10077,2.0
2025_05_07,IS,sub_motif,3,9/2,NOISE,NOISE,NONE,0.7641568087763213,10.288140475653178,1746631560,1746632580,10077,10281,17.0
2025_05_07,IS,sub_motif,4,9/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9480864710869062,18.99508935476796,1746632580,1746633900,10281,10545,22.0
2025_05_07,IS,sub_motif,0,9/3,FLATLINE,FLATLINE,NONE,0.0,7.26647880923311,1746633900,1746634500,10545,10665,10.0
2025_05_07,IS,sub_motif,1,9/3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9607211418822262,9.87041516850066,1746634500,1746636030,10665,10971,25.5
2025_05_07,IS,sub_motif,2,9/3,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9843671157882438,11.055335964723147,1746636030,1746638580,10971,11481,42.5
2025_05_07,IS,sub_motif,3,9/3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9766449848549102,11.076547207695103,1746638580,1746640500,11481,11865,32.0
2025_05_07,IS,sub_motif,0,9/4,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9727571074611793,32.399155748058675,1746640500,1746642390,11865,12243,31.5
2025_05_07,IS,sub_motif,1,9/4,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9641686930345598,26.111353700112577,1746642390,1746643920,12243,12549,25.5
2025_05_07,IS,sub_motif,2,9/4,FLATLINE,FLATLINE,NONE,0.0,37.08732980908284,1746643920,1746644400,12549,12645,8.0
2025_05_07,IS,sub_motif,0,9/5,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9333847086999916,32.169010868060816,1746644400,1746645420,12645,12849,17.0
2025_05_07,IS,sub_motif,1,9/5,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.933565222559466,23.19319868362984,1746645420,1746646980,12849,13161,26.0
2025_05_07,IS,sub_motif,2,9/5,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.8966871381445992,72.72829336810078,1746646980,1746647100,13161,13185,2.0
2025_05_07,IS,sub_motif,0,10/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9699836763320127,66.89694359638142,1746647100,1746648150,13185,13395,17.5
2025_05_07,IS,sub_motif,1,10/0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9390014013960665,35.06935435744821,1746648150,1746648360,13395,13437,3.5
2025_05_07,IS,sub_motif,2,10/0,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9173587067693076,17.742294375791012,1746648360,1746649860,13437,13732,25.0
2025_05_07,IS,sub_motif,3,10/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.938447763807964,7.290223810711832,1746649860,1746650640,13732,13881,13.0
2025_05_07,IS,sub_motif,4,10/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9540976674179066,4.331659273510555,1746650640,1746655270,13881,14076,77.17
2025_05_07,IS,sub_motif,5,10/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9934893467706442,15.780809660976816,1746655270,1746655800,14076,14171,8.83
2025_05_07,IS,sub_motif,0,10/1,FLATLINE,FLATLINE,NONE,0.0,9.96267324720725,1746655800,1746656600,14171,14291,13.33
2025_05_07,IS,sub_motif,1,10/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9443441588526778,5.640076939668055,1746656600,1746658260,14291,14529,27.67
2025_05_07,IS,sub_motif,2,10/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9813780232644671,3.457302847680424,1746658260,1746658925,14529,14621,11.08
2025_05_07,IS,sub_motif,0,10/2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9713469752798656,4.208061561020832,1746658925,1746661500,14621,14998,42.92
2025_05_07,IS,sub_motif,1,10/2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9743428097535085,5.543019301763157,1746661500,1746662395,14998,15123,14.92
2025_05_08,IS,sub_motif,0,0/0,NOISE,NOISE,NONE,-2.0,3.1661110685768783,1746662400,1746662910,0,91,8.5
2025_05_08,IS,sub_motif,1,0/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.983143038577152,4.666845506643094,1746663035,1746663355,114,176,5.33
2025_05_08,IS,sub_motif,2,0/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9480559966463887,7.1964186182550804,1746663355,1746664425,176,361,17.83
2025_05_08,IS,sub_motif,0,0/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.940665351428935,12.20996653795843,1746665005,1746665880,467,629,14.58
2025_05_08,IS,sub_motif,1,0/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9934949377912667,39.84679198215878,1746665880,1746666340,629,721,7.67
2025_05_08,IS,sub_motif,0,1/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9470243250911923,6.4223877510434155,1746667945,1746670740,1040,1548,46.58
2025_05_08,IS,sub_motif,0,1/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9696736781949732,5.469776233472843,1746670740,1746672325,1548,1822,26.42
2025_05_08,IS,sub_motif,0,1/2,FLATLINE,FLATLINE,NONE,0.7004696367176997,4.591222771340544,1746672325,1746673560,1822,2024,20.58
2025_05_08,IS,sub_motif,1,1/2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9887239939222991,6.40112899699444,1746673560,1746678555,2024,2922,83.25
2025_05_08,IS,sub_motif,2,1/2,FLATLINE,FLATLINE,NONE,0.0,4.984943054256669,1746678555,1746679225,2922,3037,11.17
2025_05_08,IS,sub_motif,3,1/2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9798668184592527,4.21606182056134,1746679225,1746680460,3037,3256,20.58
2025_05_08,IS,sub_motif,4,1/2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9771356228424705,3.8122820255782326,1746680460,1746682495,3256,3604,33.92
2025_05_08,IS,sub_motif,0,1/3,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9893396521036133,4.925304281941868,1746682495,1746686820,3604,4393,72.08
2025_05_08,IS,sub_motif,1,1/3,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9266817093277679,7.105553388433557,1746686820,1746687810,4393,4563,16.5
2025_05_08,IS,sub_motif,2,1/3,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.8807161979764807,5.6599095982555365,1746687810,1746687840,4563,4569,0.5
2025_05_08,IS,sub_motif,3,1/3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.875154218437198,5.717855411117521,1746687860,1746687960,4573,4593,1.67
2025_05_08,IS,sub_motif,4,1/3,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.886554381958916,6.516663066103542,1746687960,1746688070,4593,4615,1.83
2025_05_08,IS,sub_motif,0,1/4,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9804180319035867,6.719372691738635,1746688070,1746689735,4615,4941,27.75
2025_05_08,IS,sub_motif,1,1/4,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9425692399657737,6.279855494636853,1746689735,1746690475,4941,5082,12.33
2025_05_08,IS,sub_motif,2,1/4,FLATLINE,FLATLINE,FRONT_SKEWED,0.8545603755985717,6.4937573357506055,1746690475,1746690780,5082,5140,5.08
2025_05_08,IS,sub_motif,3,1/4,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9505325074247554,6.298820036219755,1746690780,1746692185,5140,5411,23.42
2025_05_08,IS,sub_motif,0,1/5,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.972762013128259,11.573537429716849,1746692185,1746692400,5411,5453,3.58
2025_05_08,IS,sub_motif,0,1/6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9942548770190305,5.9288254599429315,1746692400,1746695515,5453,6008,51.92
2025_05_08,IS,sub_motif,1,1/6,NOISE,NOISE,NONE,0.8147297374899691,3.6017947515949844,1746695515,1746696300,6008,6140,13.08
2025_05_08,IS,sub_motif,2,1/6,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9775394698132821,5.476801669897609,1746696300,1746698450,6140,6556,35.83
2025_05_08,IS,sub_motif,3,1/6,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9587074383149304,4.778263331846133,1746698450,1746699540,6556,6751,18.17
2025_05_08,IS,sub_motif,4,1/6,FLATLINE,FLATLINE,NONE,0.0,3.509749180500472,1746699540,1746700425,6751,6915,14.75
2025_05_08,IS,sub_motif,5,1/6,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.97155035262379,4.180836236521887,1746700425,1746700670,6915,6963,4.08
2025_05_08,IS,sub_motif,0,1/7,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9040861109165416,4.6453511785850985,1746700670,1746701540,6963,7126,14.5
2025_05_08,IS,sub_motif,1,1/7,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9339511222850903,5.5200888365981555,1746701540,1746702540,7126,7317,16.67
2025_05_08,IS,sub_motif,2,1/7,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9810349601794102,6.076943585205812,1746702540,1746705765,7317,7940,53.75
2025_05_08,IS,sub_motif,3,1/7,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9874703071052583,6.291203852579077,1746705765,1746706605,7940,8107,14.0
2025_05_08,IS,sub_motif,0,2/0,NOISE,NOISE,NONE,0.6262138880091322,5.145601405560764,1746706605,1746707520,8107,8286,15.25
2025_05_08,IS,sub_motif,1,2/0,FLATLINE,FLATLINE,NONE,0.0,7.74446791990001,1746707520,1746707880,8286,8358,6.0
2025_05_08,IS,sub_motif,2,2/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9562727294546212,23.069461283584126,1746707880,1746708930,8358,8568,17.5
2025_05_08,IS,sub_motif,3,2/0,FLATLINE,FLATLINE,NONE,0.0,10.544087462960997,1746708930,1746709590,8568,8700,11.0
2025_05_08,IS,sub_motif,4,2/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9688555494054402,5.112405889003446,1746709590,1746710610,8700,8903,17.0
2025_05_08,IS,sub_motif,5,2/0,FLATLINE,FLATLINE,NONE,0.0,5.313757340547491,1746710610,1746711120,8903,9005,8.5
2025_05_08,IS,sub_motif,6,2/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9768571868566416,17.045741163947188,1746711120,1746713160,9005,9413,34.0
2025_05_08,IS,sub_motif,7,2/0,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.932872404985132,14.395195648471958,1746713160,1746713520,9413,9485,6.0
2025_05_08,IS,sub_motif,8,2/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9666093148984624,19.906650514415727,1746713520,1746714480,9485,9677,16.0
2025_05_08,IS,sub_motif,9,2/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9739141100709323,14.16865198110233,1746714480,1746715410,9677,9863,15.5
2025_05_08,IS,sub_motif,10,2/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9664319880918577,19.905914404412982,1746715410,1746717120,9863,10205,28.5
2025_05_08,IS,sub_motif,11,2/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9934857728080517,26.860802760468825,1746717120,1746718200,10205,10421,18.0
2025_05_08,IS,sub_motif,0,2/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9892175128033862,29.864603883855157,1746718200,1746720000,10421,10781,30.0
2025_05_08,IS,sub_motif,0,3/0,FLATLINE,FLATLINE,NONE,0.0,9.942512832779148,1746720000,1746720600,10781,10901,10.0
2025_05_08,IS,sub_motif,1,3/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9652790759210168,8.72760753793702,1746720600,1746721710,10901,11123,18.5
2025_05_08,IS,sub_motif,2,3/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.952770317666586,8.42420374328757,1746721710,1746722550,11123,11291,14.0
2025_05_08,IS,sub_motif,3,3/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9695502589938324,9.2292398998126,1746722550,1746723990,11291,11579,24.0
2025_05_08,IS,sub_motif,4,3/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9756825309411146,7.914334520699182,1746723990,1746725460,11579,11873,24.5
2025_05_08,IS,sub_motif,5,3/0,FLATLINE,FLATLINE,NONE,0.0,6.649189921165592,1746725460,1746725700,11873,11921,4.0
2025_05_08,IS,sub_motif,0,3/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9530956187391114,9.49011815840524,1746725700,1746726930,11921,12167,20.5
2025_05_08,IS,sub_motif,1,3/1,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9482101192662834,7.611690835215831,1746726930,1746727140,12167,12209,3.5
2025_05_08,IS,sub_motif,2,3/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9436149596922586,12.92788150457169,1746727140,1746728190,12209,12419,17.5
2025_05_08,IS,sub_motif,3,3/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9565889199961735,10.826597693759197,1746728190,1746729900,12419,12761,28.5
2025_05_08,IS,sub_motif,0,3/2,FLATLINE,FLATLINE,NONE,0.0,6.264957029482546,1746729900,1746730440,12761,12869,9.0
2025_05_08,IS,sub_motif,1,3/2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.974422710870337,8.049329130917888,1746730440,1746732090,12869,13199,27.5
