**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

threshold_w,n,pct_data,accuracy,lift
0.0,14828,100.0,0.5626517399514432,0.03392230914486105
1.0,13220,89.15565147019153,0.5705748865355522,0.04184545572897003
2.0,11267,75.98462368492042,0.5798349161267418,0.05110548532015957
3.0,8870,59.81926085783652,0.5886133032694476,0.05988387246286542
5.0,3807,25.67439978419207,0.6264775413711584,0.09774811056457622
