x_q,y_q,n,mean_fwd,std_fwd,win_rate,mean_conc,additive_pred,interaction
0,0,15166,2.0349301068178822,75.43508034990768,0.5325069233812475,-14.17225501288398,3.3672823152212845,-1.3323522084034023
0,1,252,9.796626984126984,81.21280980624451,0.5436507936507936,-2.6527408795498935,1.5637302468563594,8.232896737270625
0,2,22,5.488636363636363,45.3612797223794,0.3181818181818182,0.466957117605158,1.589467314043369,3.8991690495929943
1,0,268,0.10354477611940298,48.047205413651874,0.5559701492537313,-0.6126486435436598,1.0095927782766414,-0.9060480021572385
1,1,15285,-0.06126921818776578,46.92213781609076,0.5239123323519791,,-0.7939592900882836,0.7326900719005178
1,2,201,-10.461442786069652,51.66104739944749,0.4975124378109453,2.6399471032745896,-0.7682222229012743,-9.693220563168378
2,0,21,3.2142857142857144,27.334763319156174,0.6666666666666666,0.30456288574385415,1.6586305820150042,1.5556551322707102
2,1,217,7.421658986175115,107.36587332839218,0.543778801843318,3.518462486745369,-0.14492148634992097,7.566580472525036
2,2,15479,0.35651527876477807,77.1300385557934,0.5071387040506493,16.070637385224064,-0.11918441916291167,0.47569969792768974
