x_q,y_q,n,mean_fwd,std_fwd,win_rate,mean_conc,additive_pred,interaction
0,0,15406,1.2836232636635077,72.99365158407527,0.5405686096326107,-2.8093404759736162,1.5301352048457375,-0.24651194118222985
0,1,155,-13.240322580645161,51.82169169773162,0.4774193548387097,0.4243722954043938,0.4137773420743509,-13.654099922719512
0,2,48,1.2604166666666667,36.208834231695995,0.5416666666666666,-6.8237885129488705,1.470255949539342,-0.20983928287267517
1,0,155,-4.379032258064516,28.534004475275754,0.4838709677419355,3.78324414486741,0.8658473592348372,-5.244879617299353
1,1,15069,0.46867741721414824,47.82978814756382,0.5223306125157609,0.20550684412129552,-0.2505105035365496,0.7191879207506978
1,2,230,4.163043478260869,20.33874009803444,0.6043478260869565,3.6686947429093655,0.8059681039284414,3.3570753743324278
2,0,24,-30.166666666666668,50.57708637976951,0.375,4.965618467692669,1.1381079657943893,-31.304774632461058
2,1,348,-11.59985632183908,72.09819527718524,0.47126436781609193,1.776107044838598,0.02175010302300262,-11.621606424862083
2,2,15458,1.0732630353215165,79.67289041579077,0.5020701255013585,5.156646468238316,1.0782287104879937,-0.004965675166477279
