x_q,y_q,n,mean_fwd,std_fwd,win_rate,mean_conc,additive_pred,interaction
0,0,10269,1.420464504820333,81.29583113123753,0.5391956373551465,-3.1150791241047573,0.6623481679990192,0.7581163368213139
0,1,3766,-0.9453664365374402,53.69370227919995,0.5278810408921933,-3.0091319249578707,1.013558593171008,-1.9589250297084484
0,2,1538,3.7643042912873863,49.742633397288756,0.5663198959687906,-0.43638726834106906,1.5607745234094725,2.2035297678779138
1,0,3644,0.28210757409440174,42.002872725088544,0.5233260153677278,0.22436815112943043,0.0169787929137879,0.26512878118061384
1,1,8039,0.5707799477546959,42.132927665972986,0.5212091056101505,0.22204164602461776,0.368189218085777,0.2025907296689189
1,2,3759,0.29056930034583667,60.92647351637451,0.5264698057994147,0.4627893113915805,0.915405148324241,-0.6248358479784044
2,0,1600,-6.5171875,64.41424821864591,0.505625,1.6157366567468465,0.32128101159083633,-6.838468511590837
2,1,3814,2.5380178290508653,45.22171206594678,0.49449396958573677,3.1957308247724168,0.6724914367628253,1.8655263922880398
2,2,10320,1.1987403100775194,91.00652639274111,0.5025193798449612,6.307697669357259,1.2197073670012895,-0.0209670569237701
