ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1743489900,2025_04,4,STRUCTURAL_DRIVE,2.37,0.0,score_loser,3.782,0.0,NOISE,NONE,162.5,0,3,,,,0.0,,,0.0,0.0
1743489900,2025_04,4,ROCHE_SNAP,2.37,0.0,gate4_probability,7.782,0.536,NOISE,NONE,162.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743489900,2025_04,4,STRUCTURAL_DRIVE,2.37,0.0,score_loser,3.782,0.0,NOISE,NONE,162.5,0,3,,,,0.0,,,0.0,0.0
1743489900,2025_04,4,ROCHE_SNAP,2.37,0.0,gate4_probability,7.782,0.534,NOISE,NONE,162.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743489900,2025_04,4,STRUCTURAL_DRIVE,2.37,0.0,score_loser,3.782,0.0,NOISE,NONE,162.5,0,3,,,,0.0,,,0.0,0.0
1743489900,2025_04,4,ROCHE_SNAP,2.37,0.0,gate4_probability,7.782,0.545,NOISE,NONE,162.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743489900,2025_04,4,STRUCTURAL_DRIVE,2.37,0.0,score_loser,3.782,0.0,NOISE,NONE,162.5,0,3,,,,0.0,,,0.0,0.0
1743489900,2025_04,4,ROCHE_SNAP,2.37,0.0,gate4_probability,7.782,0.541,NOISE,NONE,162.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743490800,2025_04,4,STRUCTURAL_DRIVE,2.45,0.0,score_loser,3.937,0.0,SCALP,SHORT,115.0,0,3,,,,0.0,,,0.0,0.0
1743490800,2025_04,4,ROCHE_SNAP,2.45,0.0,gate3,7.937,0.478,SCALP,SHORT,115.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743490800,2025_04,4,STRUCTURAL_DRIVE,2.45,0.0,score_loser,3.937,0.0,SCALP,SHORT,115.0,0,3,,,,0.0,,,0.0,0.0
1743490800,2025_04,4,ROCHE_SNAP,2.45,0.0,gate4_probability,7.937,0.482,SCALP,SHORT,115.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743490800,2025_04,4,STRUCTURAL_DRIVE,2.45,0.0,score_loser,3.937,0.0,SCALP,SHORT,115.0,0,3,,,,0.0,,,0.0,0.0
1743490800,2025_04,4,ROCHE_SNAP,2.45,0.0,gate3,7.937,0.478,SCALP,SHORT,115.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743490800,2025_04,4,STRUCTURAL_DRIVE,2.45,0.0,score_loser,3.937,0.0,SCALP,SHORT,115.0,0,3,,,,0.0,,,0.0,0.0
1743490800,2025_04,4,ROCHE_SNAP,2.45,0.0,gate4_probability,7.937,0.48,SCALP,SHORT,115.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1743501600,2025_04,4,STRUCTURAL_DRIVE,2.18,0.0,score_loser,3.218,0.0,MEGA,SHORT,80.5,0,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,ROCHE_SNAP,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,STRUCTURAL_DRIVE,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,4,ROCHE_SNAP,2.18,0.0,gate4_probability,7.218,0.481,MEGA,SHORT,80.5,0,3,L|1h:2|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1743501600,2025_04,4,STRUCTURAL_DRIVE,2.18,0.0,score_loser,3.218,0.0,MEGA,SHORT,80.5,0,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,ROCHE_SNAP,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,STRUCTURAL_DRIVE,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,4,ROCHE_SNAP,2.18,0.0,gate4_probability,7.218,0.482,MEGA,SHORT,80.5,0,3,L|1h:2|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1743501600,2025_04,4,STRUCTURAL_DRIVE,2.18,0.0,score_loser,3.218,0.0,MEGA,SHORT,80.5,0,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,ROCHE_SNAP,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,STRUCTURAL_DRIVE,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,4,ROCHE_SNAP,2.18,0.0,gate3,7.218,0.479,MEGA,SHORT,80.5,0,3,L|1h:2|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1743501600,2025_04,4,STRUCTURAL_DRIVE,2.18,0.0,score_loser,3.218,0.0,MEGA,SHORT,80.5,0,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,ROCHE_SNAP,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,5,STRUCTURAL_DRIVE,2.6,2.18,score_loser,2.201,0.0,MEGA,SHORT,13.0,332,3,,,,0.0,,,0.0,0.0
1743501600,2025_04,4,ROCHE_SNAP,2.18,0.0,gate3,7.218,0.476,MEGA,SHORT,80.5,0,3,L|1h:2|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1743501900,2025_04,5,STRUCTURAL_DRIVE,3.15,2.18,score_loser,1.657,0.0,MEGA,SHORT,25.5,300,3,,,,0.0,,,0.0,0.0
